State,County,School Breakfast Program participants (% children) 2017 (PCT_SBP17),Units,FIPS,FID
Kentucky,Gallatin,42.23991418534989,Percent,21077,1090
Kentucky,Garrard,42.23991418534989,Percent,21079,1092
Kentucky,Grant,42.23991418534989,Percent,21081,1094
Kentucky,Graves,42.23991418534989,Percent,21083,1097
Kentucky,Grayson,42.23991418534989,Percent,21085,1100
Kentucky,Green,42.23991418534989,Percent,21087,1102
Kentucky,Greenup,42.23991418534989,Percent,21089,1105
Kentucky,Hancock,42.23991418534989,Percent,21091,1107
Kentucky,Hardin,42.23991418534989,Percent,21093,1110
Kentucky,Harlan,42.23991418534989,Percent,21095,1114
Kentucky,Harrison,42.23991418534989,Percent,21097,1119
Kentucky,Hart,42.23991418534989,Percent,21099,1121
Kentucky,Henderson,42.23991418534989,Percent,21101,1126
Kentucky,Henry,42.23991418534989,Percent,21103,1129
Kentucky,Hickman,42.23991418534989,Percent,21105,1130
Kentucky,Hopkins,42.23991418534989,Percent,21107,1136
Kentucky,Jackson,42.23991418534989,Percent,21109,1140
Kentucky,Jefferson,42.23991418534989,Percent,21111,1143
Kentucky,Jessamine,42.23991418534989,Percent,21113,1145
Kentucky,Johnson,42.23991418534989,Percent,21115,1148
Kentucky,Kenton,42.23991418534989,Percent,21117,1151
Kentucky,Knott,42.23991418534989,Percent,21119,1154
Kentucky,Knox,42.23991418534989,Percent,21121,1159
Kentucky,Larue,42.23991418534989,Percent,21123,1162
Kentucky,Laurel,42.23991418534989,Percent,21125,1166
Kentucky,Lawrence,42.23991418534989,Percent,21127,1167
Kentucky,Lee,42.23991418534989,Percent,21129,1171
Kentucky,Leslie,42.23991418534989,Percent,21131,1175
Kentucky,Letcher,42.23991418534989,Percent,21133,1178
Kentucky,Lewis,42.23991418534989,Percent,21135,1180
Kentucky,Lincoln,42.23991418534989,Percent,21137,1184
Kentucky,Livingston,42.23991418534989,Percent,21139,1187
Kentucky,Logan,42.23991418534989,Percent,21141,1190
Kentucky,Lyon,42.23991418534989,Percent,21143,1193
Kentucky,McCracken,42.23991418534989,Percent,21145,1196
Kentucky,McCreary,42.23991418534989,Percent,21147,1198
Kentucky,McLean,42.23991418534989,Percent,21149,1201
Kentucky,Madison,42.23991418534989,Percent,21151,1204
Kentucky,Magoffin,42.23991418534989,Percent,21153,1206
Kentucky,Marion,42.23991418534989,Percent,21155,1210
Kentucky,Marshall,42.23991418534989,Percent,21157,1213
Kentucky,Martin,42.23991418534989,Percent,21159,1215
Kentucky,Mason,42.23991418534989,Percent,21161,1217
Kentucky,Meade,42.23991418534989,Percent,21163,1220
Kentucky,Menifee,42.23991418534989,Percent,21165,1222
Kentucky,Mercer,42.23991418534989,Percent,21167,1225
Kentucky,Metcalfe,42.23991418534989,Percent,21169,1228
Kentucky,Monroe,42.23991418534989,Percent,21171,1230
Kentucky,Montgomery,42.23991418534989,Percent,21173,1233
Kentucky,Morgan,42.23991418534989,Percent,21175,1235
Kentucky,Muhlenberg,42.23991418534989,Percent,21177,1238
Kentucky,Nelson,42.23991418534989,Percent,21179,1243
Kentucky,Nicholas,42.23991418534989,Percent,21181,1246
Kentucky,Ohio,42.23991418534989,Percent,21183,1249
Kentucky,Oldham,42.23991418534989,Percent,21185,1252
Kentucky,Owen,42.23991418534989,Percent,21187,1255
Kentucky,Owsley,42.23991418534989,Percent,21189,1257
Kentucky,Pendleton,42.23991418534989,Percent,21191,1260
Kentucky,Perry,42.23991418534989,Percent,21193,1265
Kentucky,Pike,42.23991418534989,Percent,21195,1267
Kentucky,Powell,42.23991418534989,Percent,21197,1270
Kentucky,Pulaski,42.23991418534989,Percent,21199,1272
Kentucky,Robertson,42.23991418534989,Percent,21201,1273
Kentucky,Rockcastle,42.23991418534989,Percent,21203,1276
Kentucky,Rowan,42.23991418534989,Percent,21205,1279
Kentucky,Russell,42.23991418534989,Percent,21207,1282
Kentucky,Scott,42.23991418534989,Percent,21209,1283
Kentucky,Shelby,42.23991418534989,Percent,21211,1285
Kentucky,Simpson,42.23991418534989,Percent,21213,1287
Kentucky,Spencer,42.23991418534989,Percent,21215,1000
Kentucky,Taylor,42.23991418534989,Percent,21217,1003
Kentucky,Todd,42.23991418534989,Percent,21219,1006
Kentucky,Trigg,42.23991418534989,Percent,21221,1009
Kentucky,Trimble,42.23991418534989,Percent,21223,1012
Kentucky,Union,42.23991418534989,Percent,21225,1016
Kentucky,Warren,42.23991418534989,Percent,21227,1019
Kentucky,Washington,42.23991418534989,Percent,21229,1023
Kentucky,Wayne,42.23991418534989,Percent,21231,1027
Kentucky,Webster,42.23991418534989,Percent,21233,1029
Kentucky,Whitley,42.23991418534989,Percent,21235,1034
Kentucky,Wolfe,42.23991418534989,Percent,21237,1037
Kentucky,Woodford,42.23991418534989,Percent,21239,1042
Louisiana,Acadia,35.39422765990861,Percent,22001,1046
Louisiana,Allen,35.39422765990861,Percent,22003,1051
Louisiana,Ascension,35.39422765990861,Percent,22005,1055
Louisiana,Assumption,35.39422765990861,Percent,22007,1060
Louisiana,Avoyelles,35.39422765990861,Percent,22009,1062
Louisiana,Beauregard,35.39422765990861,Percent,22011,1066
Louisiana,Bienville,35.39422765990861,Percent,22013,1069
Louisiana,Bossier,35.39422765990861,Percent,22015,1076
Louisiana,Caddo,35.39422765990861,Percent,22017,1079
Louisiana,Calcasieu,35.39422765990861,Percent,22019,1081
Louisiana,Caldwell,35.39422765990861,Percent,22021,1084
Louisiana,Cameron,35.39422765990861,Percent,22023,1089
Louisiana,Catahoula,35.39422765990861,Percent,22025,1093
Louisiana,Claiborne,35.39422765990861,Percent,22027,1095
Louisiana,Concordia,35.39422765990861,Percent,22029,1098
Louisiana,De Soto,35.39422765990861,Percent,22031,1103
Louisiana,East Baton Rouge,35.39422765990861,Percent,22033,1108
Louisiana,East Carroll,35.39422765990861,Percent,22035,1111
Louisiana,East Feliciana,35.39422765990861,Percent,22037,1115
Louisiana,Evangeline,35.39422765990861,Percent,22039,1118
Louisiana,Franklin,35.39422765990861,Percent,22041,1123
Louisiana,Grant,35.39422765990861,Percent,22043,1127
Louisiana,Iberia,35.39422765990861,Percent,22045,1133
Louisiana,Iberville,35.39422765990861,Percent,22047,1134
Louisiana,Jackson,35.39422765990861,Percent,22049,1138
Louisiana,Jefferson,35.39422765990861,Percent,22051,1147
Louisiana,Jefferson Davis,35.39422765990861,Percent,22053,1155
Louisiana,Lafayette,35.39422765990861,Percent,22055,1161
Louisiana,Lafourche,35.39422765990861,Percent,22057,1280
Louisiana,La Salle,35.39422765990861,Percent,22059,1289
Louisiana,Lincoln,35.39422765990861,Percent,22061,1291
Louisiana,Livingston,35.39422765990861,Percent,22063,1295
Louisiana,Madison,35.39422765990861,Percent,22065,1297
Louisiana,Morehouse,35.39422765990861,Percent,22067,1299
Louisiana,Natchitoches,35.39422765990861,Percent,22069,1301
Louisiana,Orleans,35.39422765990861,Percent,22071,1304
Louisiana,Ouachita,35.39422765990861,Percent,22073,1306
Louisiana,Plaquemines,35.39422765990861,Percent,22075,1427
Louisiana,Pointe Coupee,35.39422765990861,Percent,22077,1431
Louisiana,Rapides,35.39422765990861,Percent,22079,1434
Louisiana,Red River,35.39422765990861,Percent,22081,1436
Louisiana,Richland,35.39422765990861,Percent,22083,1439
Louisiana,Sabine,35.39422765990861,Percent,22085,1441
Louisiana,St. Bernard,35.39422765990861,Percent,22087,1463
Louisiana,St. Charles,35.39422765990861,Percent,22089,1466
Louisiana,St. Helena,35.39422765990861,Percent,22091,1467
Louisiana,St. James,35.39422765990861,Percent,22093,1468
Louisiana,St. John the Baptist,35.39422765990861,Percent,22095,1469
Louisiana,St. Landry,35.39422765990861,Percent,22097,1471
Louisiana,St. Martin,35.39422765990861,Percent,22099,1473
Louisiana,St. Mary,35.39422765990861,Percent,22101,1474
Louisiana,St. Tammany,35.39422765990861,Percent,22103,1475
Louisiana,Tangipahoa,35.39422765990861,Percent,22105,1476
Louisiana,Tensas,35.39422765990861,Percent,22107,1479
Louisiana,Terrebonne,35.39422765990861,Percent,22109,1501
Louisiana,Union,35.39422765990861,Percent,22111,1507
Louisiana,Vermilion,35.39422765990861,Percent,22113,1510
Louisiana,Vernon,35.39422765990861,Percent,22115,1513
Louisiana,Washington,35.39422765990861,Percent,22117,1516
Louisiana,Webster,35.39422765990861,Percent,22119,1518
Louisiana,West Baton Rouge,35.39422765990861,Percent,22121,1520
Louisiana,West Carroll,35.39422765990861,Percent,22123,1522
Louisiana,West Feliciana,35.39422765990861,Percent,22125,1524
Louisiana,Winn,35.39422765990861,Percent,22127,1529
Maine,Androscoggin,26.02087770808541,Percent,23001,1532
Maine,Aroostook,26.02087770808541,Percent,23003,1535
Maine,Cumberland,26.02087770808541,Percent,23005,1608
Maine,Franklin,26.02087770808541,Percent,23007,1619
Maine,Hancock,26.02087770808541,Percent,23009,1748
Maine,Kennebec,26.02087770808541,Percent,23011,1755
Maine,Knox,26.02087770808541,Percent,23013,1774
Maine,Lincoln,26.02087770808541,Percent,23015,1835
Maine,Oxford,26.02087770808541,Percent,23017,1842
Maine,Penobscot,26.02087770808541,Percent,23019,1846
Maine,Piscataquis,26.02087770808541,Percent,23021,1851
Maine,Sagadahoc,26.02087770808541,Percent,23023,1855
Maine,Somerset,26.02087770808541,Percent,23025,1860
Maine,Waldo,26.02087770808541,Percent,23027,1865
Maine,Washington,26.02087770808541,Percent,23029,1884
Maine,York,26.02087770808541,Percent,23031,1901
Maryland,Allegany,27.697003883315002,Percent,24001,1905
Maryland,Anne Arundel,27.697003883315002,Percent,24003,1925
Maryland,Baltimore County,27.697003883315002,Percent,24005,1939
Maryland,Calvert,27.697003883315002,Percent,24009,1946
Maryland,Caroline,27.697003883315002,Percent,24011,1949
Maryland,Carroll,27.697003883315002,Percent,24013,1955
Maryland,Cecil,27.697003883315002,Percent,24015,1963
Maryland,Charles,27.697003883315002,Percent,24017,1294
Maryland,Dorchester,27.697003883315002,Percent,24019,1346
Maryland,Frederick,27.697003883315002,Percent,24021,1357
Maryland,Garrett,27.697003883315002,Percent,24023,1361
Maryland,Harford,27.697003883315002,Percent,24025,1372
Maryland,Howard,27.697003883315002,Percent,24027,1379
Maryland,Kent,27.697003883315002,Percent,24029,1394
Maryland,Montgomery,27.697003883315002,Percent,24031,1398
Maryland,Prince George's,27.697003883315002,Percent,24033,1403
Maryland,Queen Anne's,27.697003883315002,Percent,24035,1413
Maryland,St. Mary's,27.697003883315002,Percent,24037,1421
Maryland,Somerset,27.697003883315002,Percent,24039,1430
Maryland,Talbot,27.697003883315002,Percent,24041,1438
Maryland,Washington,27.697003883315002,Percent,24043,1445
Maryland,Wicomico,27.697003883315002,Percent,24045,1446
Maryland,Worcester,27.697003883315002,Percent,24047,1456
Maryland,Baltimore County,27.697003883315002,Percent,24510,1939
Massachusetts,Barnstable,20.03323768439967,Percent,25001,1478
Massachusetts,Berkshire,20.03323768439967,Percent,25003,1480
Massachusetts,Bristol,20.03323768439967,Percent,25005,1486
Massachusetts,Dukes,20.03323768439967,Percent,25007,1491
Massachusetts,Essex,20.03323768439967,Percent,25009,1519
Massachusetts,Franklin,20.03323768439967,Percent,25011,1523
Massachusetts,Hampden,20.03323768439967,Percent,25013,1526
Massachusetts,Hampshire,20.03323768439967,Percent,25015,1527
Massachusetts,Middlesex,20.03323768439967,Percent,25017,1533
Massachusetts,Nantucket,20.03323768439967,Percent,25019,1537
Massachusetts,Norfolk,20.03323768439967,Percent,25021,1543
Massachusetts,Plymouth,20.03323768439967,Percent,25023,1569
Massachusetts,Suffolk,20.03323768439967,Percent,25025,1585
Massachusetts,Worcester,20.03323768439967,Percent,25027,1599
Michigan,Alcona,24.579692029804672,Percent,26001,1603
Michigan,Alger,24.579692029804672,Percent,26003,1609
Michigan,Allegan,24.579692029804672,Percent,26005,1611
Michigan,Alpena,24.579692029804672,Percent,26007,1614
Michigan,Antrim,24.579692029804672,Percent,26009,1617
Michigan,Arenac,24.579692029804672,Percent,26011,1621
Michigan,Baraga,24.579692029804672,Percent,26013,1624
Michigan,Barry,24.579692029804672,Percent,26015,1627
Michigan,Bay,24.579692029804672,Percent,26017,1631
Michigan,Benzie,24.579692029804672,Percent,26019,1634
Michigan,Berrien,24.579692029804672,Percent,26021,1635
Michigan,Branch,24.579692029804672,Percent,26023,1640
Michigan,Calhoun,24.579692029804672,Percent,26025,1641
Michigan,Cass,24.579692029804672,Percent,26027,1644
Michigan,Charlevoix,24.579692029804672,Percent,26029,1648
Michigan,Cheboygan,24.579692029804672,Percent,26031,1649
Michigan,Chippewa,24.579692029804672,Percent,26033,1660
Michigan,Clare,24.579692029804672,Percent,26035,1665
Michigan,Clinton,24.579692029804672,Percent,26037,1669
Michigan,Crawford,24.579692029804672,Percent,26039,1672
Michigan,Delta,24.579692029804672,Percent,26041,1675
Michigan,Dickinson,24.579692029804672,Percent,26043,1677
Michigan,Eaton,24.579692029804672,Percent,26045,1678
Michigan,Emmet,24.579692029804672,Percent,26047,1686
Michigan,Genesee,24.579692029804672,Percent,26049,1688
Michigan,Gladwin,24.579692029804672,Percent,26051,1691
Michigan,Gogebic,24.579692029804672,Percent,26053,1693
Michigan,Grand Traverse,24.579692029804672,Percent,26055,1697
Michigan,Gratiot,24.579692029804672,Percent,26057,1700
Michigan,Hillsdale,24.579692029804672,Percent,26059,1701
Michigan,Houghton,24.579692029804672,Percent,26061,1705
Michigan,Huron,24.579692029804672,Percent,26063,1708
Michigan,Ingham,24.579692029804672,Percent,26065,1710
Michigan,Ionia,24.579692029804672,Percent,26067,1713
Michigan,Iosco,24.579692029804672,Percent,26069,1715
Michigan,Iron,24.579692029804672,Percent,26071,1716
Michigan,Isabella,24.579692029804672,Percent,26073,1717
Michigan,Jackson,24.579692029804672,Percent,26075,1719
Michigan,Kalamazoo,24.579692029804672,Percent,26077,1720
Michigan,Kalkaska,24.579692029804672,Percent,26079,1722
Michigan,Kent,24.579692029804672,Percent,26081,1726
Michigan,Keweenaw,24.579692029804672,Percent,26083,1743
Michigan,Lake,24.579692029804672,Percent,26085,1749
Michigan,Lapeer,24.579692029804672,Percent,26087,1752
Michigan,Leelanau,24.579692029804672,Percent,26089,1765
Michigan,Lenawee,24.579692029804672,Percent,26091,1768
Michigan,Livingston,24.579692029804672,Percent,26093,1770
Michigan,Luce,24.579692029804672,Percent,26095,1773
Michigan,Mackinac,24.579692029804672,Percent,26097,1779
Michigan,Macomb,24.579692029804672,Percent,26099,1785
Michigan,Manistee,24.579692029804672,Percent,26101,1787
Michigan,Marquette,24.579692029804672,Percent,26103,1793
Michigan,Mason,24.579692029804672,Percent,26105,1797
Michigan,Mecosta,24.579692029804672,Percent,26107,1800
Michigan,Menominee,24.579692029804672,Percent,26109,1802
Michigan,Midland,24.579692029804672,Percent,26111,1806
Michigan,Missaukee,24.579692029804672,Percent,26113,1810
Michigan,Monroe,24.579692029804672,Percent,26115,1812
Michigan,Montcalm,24.579692029804672,Percent,26117,1815
Michigan,Montmorency,24.579692029804672,Percent,26119,1816
Michigan,Muskegon,24.579692029804672,Percent,26121,1818
Michigan,Newaygo,24.579692029804672,Percent,26123,1820
Michigan,Oakland,24.579692029804672,Percent,26125,1824
Michigan,Oceana,24.579692029804672,Percent,26127,1825
Michigan,Ogemaw,24.579692029804672,Percent,26129,1827
Michigan,Ontonagon,24.579692029804672,Percent,26131,1829
Michigan,Osceola,24.579692029804672,Percent,26133,1830
Michigan,Oscoda,24.579692029804672,Percent,26135,1832
Michigan,Otsego,24.579692029804672,Percent,26137,1834
Michigan,Ottawa,24.579692029804672,Percent,26139,1837
Michigan,Presque Isle,24.579692029804672,Percent,26141,1840
Michigan,Roscommon,24.579692029804672,Percent,26143,1843
Michigan,Saginaw,24.579692029804672,Percent,26145,1845
Michigan,St. Clair,24.579692029804672,Percent,26147,1854
Michigan,St. Joseph,24.579692029804672,Percent,26149,1857
Michigan,Sanilac,24.579692029804672,Percent,26151,1858
Michigan,Schoolcraft,24.579692029804672,Percent,26153,1861
Michigan,Shiawassee,24.579692029804672,Percent,26155,1863
Michigan,Tuscola,24.579692029804672,Percent,26157,1866
Michigan,Van Buren,24.579692029804672,Percent,26159,1867
Michigan,Washtenaw,24.579692029804672,Percent,26161,1869
Michigan,Wayne,24.579692029804672,Percent,26163,1871
Michigan,Wexford,24.579692029804672,Percent,26165,1873
Minnesota,Aitkin,24.91497587507582,Percent,27001,1875
Minnesota,Anoka,24.91497587507582,Percent,27003,1877
Minnesota,Becker,24.91497587507582,Percent,27005,1878
Minnesota,Beltrami,24.91497587507582,Percent,27007,1880
Minnesota,Benton,24.91497587507582,Percent,27009,1881
Minnesota,Big Stone,24.91497587507582,Percent,27011,1882
Minnesota,Blue Earth,24.91497587507582,Percent,27013,1886
Minnesota,Brown,24.91497587507582,Percent,27015,1892
Minnesota,Carlton,24.91497587507582,Percent,27017,1893
Minnesota,Carver,24.91497587507582,Percent,27019,1894
Minnesota,Cass,24.91497587507582,Percent,27021,1895
Minnesota,Chippewa,24.91497587507582,Percent,27023,1896
Minnesota,Chisago,24.91497587507582,Percent,27025,1897
Minnesota,Clay,24.91497587507582,Percent,27027,1898
Minnesota,Clearwater,24.91497587507582,Percent,27029,1899
Minnesota,Cook,24.91497587507582,Percent,27031,1900
Minnesota,Cottonwood,24.91497587507582,Percent,27033,1902
Minnesota,Crow Wing,24.91497587507582,Percent,27035,1903
Minnesota,Dakota,24.91497587507582,Percent,27037,1904
Minnesota,Dodge,24.91497587507582,Percent,27039,1906
Minnesota,Douglas,24.91497587507582,Percent,27041,1907
Minnesota,Faribault,24.91497587507582,Percent,27043,1908
Minnesota,Fillmore,24.91497587507582,Percent,27045,1909
Minnesota,Freeborn,24.91497587507582,Percent,27047,1910
Minnesota,Goodhue,24.91497587507582,Percent,27049,1911
Minnesota,Grant,24.91497587507582,Percent,27051,1912
Minnesota,Hennepin,24.91497587507582,Percent,27053,1913
Minnesota,Houston,24.91497587507582,Percent,27055,1914
Minnesota,Hubbard,24.91497587507582,Percent,27057,1915
Minnesota,Isanti,24.91497587507582,Percent,27059,1916
Minnesota,Itasca,24.91497587507582,Percent,27061,1917
Minnesota,Jackson,24.91497587507582,Percent,27063,1918
Minnesota,Kanabec,24.91497587507582,Percent,27065,1919
Minnesota,Kandiyohi,24.91497587507582,Percent,27067,1920
Minnesota,Kittson,24.91497587507582,Percent,27069,1921
Minnesota,Koochiching,24.91497587507582,Percent,27071,1922
Minnesota,Lac qui Parle,24.91497587507582,Percent,27073,1923
Minnesota,Lake,24.91497587507582,Percent,27075,1926
Minnesota,Lake of the Woods,24.91497587507582,Percent,27077,1927
Minnesota,Le Sueur,24.91497587507582,Percent,27079,1929
Minnesota,Lincoln,24.91497587507582,Percent,27081,1931
Minnesota,Lyon,24.91497587507582,Percent,27083,1932
Minnesota,McLeod,24.91497587507582,Percent,27085,1934
Minnesota,Mahnomen,24.91497587507582,Percent,27087,1936
Minnesota,Marshall,24.91497587507582,Percent,27089,1937
Minnesota,Martin,24.91497587507582,Percent,27091,1940
Minnesota,Meeker,24.91497587507582,Percent,27093,1941
Minnesota,Mille Lacs,24.91497587507582,Percent,27095,1943
Minnesota,Morrison,24.91497587507582,Percent,27097,1944
Minnesota,Mower,24.91497587507582,Percent,27099,1945
Minnesota,Murray,24.91497587507582,Percent,27101,1947
Minnesota,Nicollet,24.91497587507582,Percent,27103,1948
Minnesota,Nobles,24.91497587507582,Percent,27105,1950
Minnesota,Norman,24.91497587507582,Percent,27107,1951
Minnesota,Olmsted,24.91497587507582,Percent,27109,1953
Minnesota,Otter Tail,24.91497587507582,Percent,27111,1954
Minnesota,Pennington,24.91497587507582,Percent,27113,1956
Minnesota,Pine,24.91497587507582,Percent,27115,1957
Minnesota,Pipestone,24.91497587507582,Percent,27117,1958
Minnesota,Polk,24.91497587507582,Percent,27119,1959
Minnesota,Pope,24.91497587507582,Percent,27121,1961
Minnesota,Ramsey,24.91497587507582,Percent,27123,1964
Minnesota,Red Lake,24.91497587507582,Percent,27125,1966
Minnesota,Redwood,24.91497587507582,Percent,27127,1969
Minnesota,Renville,24.91497587507582,Percent,27129,1971
Minnesota,Rice,24.91497587507582,Percent,27131,1973
Minnesota,Rock,24.91497587507582,Percent,27133,1974
Minnesota,Roseau,24.91497587507582,Percent,27135,1976
Minnesota,St. Louis,24.91497587507582,Percent,27137,1978
Minnesota,Scott,24.91497587507582,Percent,27139,1979
Minnesota,Sherburne,24.91497587507582,Percent,27141,1980
Minnesota,Sibley,24.91497587507582,Percent,27143,1982
Minnesota,Stearns,24.91497587507582,Percent,27145,1984
Minnesota,Steele,24.91497587507582,Percent,27147,1985
Minnesota,Stevens,24.91497587507582,Percent,27149,1987
Minnesota,Swift,24.91497587507582,Percent,27151,1988
Minnesota,Todd,24.91497587507582,Percent,27153,1989
Minnesota,Traverse,24.91497587507582,Percent,27155,1990
Minnesota,Wabasha,24.91497587507582,Percent,27157,1991
Minnesota,Wadena,24.91497587507582,Percent,27159,1992
Minnesota,Waseca,24.91497587507582,Percent,27161,1993
Minnesota,Washington,24.91497587507582,Percent,27163,1994
Minnesota,Watonwan,24.91497587507582,Percent,27165,1996
Minnesota,Wilkin,24.91497587507582,Percent,27167,1997
Minnesota,Winona,24.91497587507582,Percent,27169,1998
Minnesota,Wright,24.91497587507582,Percent,27171,1999
Minnesota,Yellow Medicine,24.91497587507582,Percent,27173,1531
Mississippi,Adams,38.04745961310758,Percent,28001,1534
Mississippi,Alcorn,38.04745961310758,Percent,28003,1538
Mississippi,Amite,38.04745961310758,Percent,28005,1539
Mississippi,Attala,38.04745961310758,Percent,28007,1541
Mississippi,Benton,38.04745961310758,Percent,28009,1544
Mississippi,Bolivar,38.04745961310758,Percent,28011,1547
Mississippi,Calhoun,38.04745961310758,Percent,28013,1548
Mississippi,Carroll,38.04745961310758,Percent,28015,1549
Mississippi,Chickasaw,38.04745961310758,Percent,28017,1550
Mississippi,Choctaw,38.04745961310758,Percent,28019,1552
Mississippi,Claiborne,38.04745961310758,Percent,28021,1555
Mississippi,Clarke,38.04745961310758,Percent,28023,1557
Mississippi,Clay,38.04745961310758,Percent,28025,1559
Mississippi,Coahoma,38.04745961310758,Percent,28027,1562
Mississippi,Copiah,38.04745961310758,Percent,28029,1564
Mississippi,Covington,38.04745961310758,Percent,28031,1567
Mississippi,DeSoto,38.04745961310758,Percent,28033,1571
Mississippi,Forrest,38.04745961310758,Percent,28035,1572
Mississippi,Franklin,38.04745961310758,Percent,28037,1575
Mississippi,George,38.04745961310758,Percent,28039,1577
Mississippi,Greene,38.04745961310758,Percent,28041,1579
Mississippi,Grenada,38.04745961310758,Percent,28043,1581
Mississippi,Hancock,38.04745961310758,Percent,28045,1583
Mississippi,Harrison,38.04745961310758,Percent,28047,1587
Mississippi,Hinds,38.04745961310758,Percent,28049,1591
Mississippi,Holmes,38.04745961310758,Percent,28051,1593
Mississippi,Humphreys,38.04745961310758,Percent,28053,1596
Mississippi,Issaquena,38.04745961310758,Percent,28055,1598
Mississippi,Itawamba,38.04745961310758,Percent,28057,1601
Mississippi,Jackson,38.04745961310758,Percent,28059,1605
Mississippi,Jasper,38.04745961310758,Percent,28061,1607
Mississippi,Jefferson,38.04745961310758,Percent,28063,1610
Mississippi,Jefferson Davis,38.04745961310758,Percent,28065,1612
Mississippi,Jones,38.04745961310758,Percent,28067,1615
Mississippi,Kemper,38.04745961310758,Percent,28069,1616
Mississippi,Lafayette,38.04745961310758,Percent,28071,1620
Mississippi,Lamar,38.04745961310758,Percent,28073,1623
Mississippi,Lauderdale,38.04745961310758,Percent,28075,1628
Mississippi,Lawrence,38.04745961310758,Percent,28077,1632
Mississippi,Leake,38.04745961310758,Percent,28079,1636
Mississippi,Lee,38.04745961310758,Percent,28081,1638
Mississippi,Leflore,38.04745961310758,Percent,28083,1643
Mississippi,Lincoln,38.04745961310758,Percent,28085,1645
Mississippi,Lowndes,38.04745961310758,Percent,28087,1647
Mississippi,Madison,38.04745961310758,Percent,28089,1651
Mississippi,Marion,38.04745961310758,Percent,28091,1653
Mississippi,Marshall,38.04745961310758,Percent,28093,1655
Mississippi,Monroe,38.04745961310758,Percent,28095,1656
Mississippi,Montgomery,38.04745961310758,Percent,28097,1658
Mississippi,Neshoba,38.04745961310758,Percent,28099,1661
Mississippi,Newton,38.04745961310758,Percent,28101,1663
Mississippi,Noxubee,38.04745961310758,Percent,28103,1666
Mississippi,Oktibbeha,38.04745961310758,Percent,28105,1668
Mississippi,Panola,38.04745961310758,Percent,28107,1671
Mississippi,Pearl River,38.04745961310758,Percent,28109,1676
Mississippi,Perry,38.04745961310758,Percent,28111,1679
Mississippi,Pike,38.04745961310758,Percent,28113,1680
Mississippi,Pontotoc,38.04745961310758,Percent,28115,1682
Mississippi,Prentiss,38.04745961310758,Percent,28117,1684
Mississippi,Quitman,38.04745961310758,Percent,28119,1685
Mississippi,Rankin,38.04745961310758,Percent,28121,1690
Mississippi,Scott,38.04745961310758,Percent,28123,1692
Mississippi,Sharkey,38.04745961310758,Percent,28125,1695
Mississippi,Simpson,38.04745961310758,Percent,28127,1698
Mississippi,Smith,38.04745961310758,Percent,28129,1709
Mississippi,Stone,38.04745961310758,Percent,28131,1712
Mississippi,Sunflower,38.04745961310758,Percent,28133,1721
Mississippi,Tallahatchie,38.04745961310758,Percent,28135,1725
Mississippi,Tate,38.04745961310758,Percent,28137,1727
Mississippi,Tippah,38.04745961310758,Percent,28139,1730
Mississippi,Tishomingo,38.04745961310758,Percent,28141,1732
Mississippi,Tunica,38.04745961310758,Percent,28143,1735
Mississippi,Union,38.04745961310758,Percent,28145,1737
Mississippi,Walthall,38.04745961310758,Percent,28147,1740
Mississippi,Warren,38.04745961310758,Percent,28149,1746
Mississippi,Washington,38.04745961310758,Percent,28151,1750
Mississippi,Wayne,38.04745961310758,Percent,28153,1753
Mississippi,Webster,38.04745961310758,Percent,28155,1756
Mississippi,Wilkinson,38.04745961310758,Percent,28157,1757
Mississippi,Winston,38.04745961310758,Percent,28159,1758
Mississippi,Yalobusha,38.04745961310758,Percent,28161,1759
Mississippi,Yazoo,38.04745961310758,Percent,28163,1760
Missouri,Adair,27.92367131504682,Percent,29001,1761
Missouri,Andrew,27.92367131504682,Percent,29003,1762
Missouri,Atchison,27.92367131504682,Percent,29005,1763
Missouri,Audrain,27.92367131504682,Percent,29007,1766
Missouri,Barry,27.92367131504682,Percent,29009,1767
Missouri,Barton,27.92367131504682,Percent,29011,1771
Missouri,Bates,27.92367131504682,Percent,29013,1776
Missouri,Benton,27.92367131504682,Percent,29015,1778
Missouri,Bollinger,27.92367131504682,Percent,29017,1781
Missouri,Boone,27.92367131504682,Percent,29019,1783
Missouri,Buchanan,27.92367131504682,Percent,29021,1789
Missouri,Butler,27.92367131504682,Percent,29023,1792
Missouri,Caldwell,27.92367131504682,Percent,29025,1795
Missouri,Callaway,27.92367131504682,Percent,29027,1799
Missouri,Camden,27.92367131504682,Percent,29029,1803
Missouri,Cape Girardeau,27.92367131504682,Percent,29031,1808
Missouri,Carroll,27.92367131504682,Percent,29033,1822
Missouri,Carter,27.92367131504682,Percent,29035,1001
Missouri,Cass,27.92367131504682,Percent,29037,1004
Missouri,Cedar,27.92367131504682,Percent,29039,1007
Missouri,Chariton,27.92367131504682,Percent,29041,1011
Missouri,Christian,27.92367131504682,Percent,29043,1014
Missouri,Clark,27.92367131504682,Percent,29045,1015
Missouri,Clay,27.92367131504682,Percent,29047,1018
Missouri,Clinton,27.92367131504682,Percent,29049,1021
Missouri,Cole,27.92367131504682,Percent,29051,1022
Missouri,Cooper,27.92367131504682,Percent,29053,1025
Missouri,Crawford,27.92367131504682,Percent,29055,1028
Missouri,Dade,27.92367131504682,Percent,29057,1030
