State,County,Black low access to store (%) 2015 (PCT_LACCESS_BLACK15),Units,FIPS,FID
Kentucky,Butler,0.009824903399078015,Percent,21031,1026
Kentucky,Caldwell,0.43637897766781886,Percent,21033,1031
Kentucky,Calloway,0.5647962194392111,Percent,21035,1033
Kentucky,Campbell,0.8252594541885008,Percent,21037,1035
Kentucky,Carlisle,0.007739512813299276,Percent,21039,1039
Kentucky,Carroll,0.7997441603155193,Percent,21041,1041
Kentucky,Carter,0.007628540187257036,Percent,21043,1044
Kentucky,Casey,0.001119434571099624,Percent,21045,1048
Kentucky,Christian,4.849340878257643,Percent,21047,1050
Kentucky,Clark,0.3644620542942156,Percent,21049,1053
Kentucky,Clay,1.8615821509995074,Percent,21051,1056
Kentucky,Clinton,0.0,Percent,21053,1059
Kentucky,Crittenden,0.04078040360380612,Percent,21055,1064
Kentucky,Cumberland,0.014585763676611423,Percent,21057,1067
Kentucky,Daviess,0.3273671226791932,Percent,21059,1071
Kentucky,Edmonson,0.0029030524930913166,Percent,21061,1073
Kentucky,Elliott,0.0,Percent,21063,1075
Kentucky,Estill,1.4126198468572791e-06,Percent,21065,1077
Kentucky,Fayette,3.432780964309963,Percent,21067,1080
Kentucky,Fleming,0.006747545758791211,Percent,21069,1083
Kentucky,Floyd,0.022603640123660847,Percent,21071,1085
Kentucky,Franklin,3.0379542116992186,Percent,21073,1086
Kentucky,Fulton,0.03842057246121488,Percent,21075,1088
Kentucky,Gallatin,nan,Percent,21077,1090
Kentucky,Garrard,0.006374289854821724,Percent,21079,1092
Kentucky,Grant,0.1095641398677431,Percent,21081,1094
Kentucky,Graves,0.16329850944498076,Percent,21083,1097
Kentucky,Grayson,0.07060053997641885,Percent,21085,1100
Kentucky,Green,0.14990423835358146,Percent,21087,1102
Kentucky,Greenup,0.10699964718349039,Percent,21089,1105
Kentucky,Hancock,0.0,Percent,21091,1107
Kentucky,Hardin,4.431489275809641,Percent,21093,1110
Kentucky,Harlan,0.5078762239236115,Percent,21095,1114
Kentucky,Harrison,0.004515473096440024,Percent,21097,1119
Kentucky,Hart,0.22639800988840486,Percent,21099,1121
Kentucky,Henderson,0.819442506725334,Percent,21101,1126
Kentucky,Henry,0.005351837918704371,Percent,21103,1129
Kentucky,Hickman,0.0,Percent,21105,1130
Kentucky,Hopkins,2.5536699275038153,Percent,21107,1136
Kentucky,Jackson,0.0,Percent,21109,1140
Kentucky,Jefferson,2.8056446196289277,Percent,21111,1143
Kentucky,Jessamine,0.5951058042630676,Percent,21113,1145
Kentucky,Johnson,0.05425497647317434,Percent,21115,1148
Kentucky,Kenton,0.5106286191182369,Percent,21117,1151
Kentucky,Knott,0.0031392982185121008,Percent,21119,1154
Kentucky,Knox,0.046058914717950004,Percent,21121,1159
Kentucky,Larue,0.0,Percent,21123,1162
Kentucky,Laurel,0.07177371807841647,Percent,21125,1166
Kentucky,Lawrence,0.02537870453142125,Percent,21127,1167
Kentucky,Lee,0.0,Percent,21129,1171
Kentucky,Leslie,0.0,Percent,21131,1175
Kentucky,Letcher,nan,Percent,21133,1178
Kentucky,Lewis,0.0,Percent,21135,1180
Kentucky,Lincoln,0.07744527754250789,Percent,21137,1184
Kentucky,Livingston,0.028376414592407185,Percent,21139,1187
Kentucky,Logan,1.4796899792449787,Percent,21141,1190
Kentucky,Lyon,0.06013952591294046,Percent,21143,1193
Kentucky,McCracken,1.9154661600690917,Percent,21145,1196
Kentucky,McCreary,0.0,Percent,21147,1198
Kentucky,McLean,0.0,Percent,21149,1201
Kentucky,Madison,1.1210993555929738,Percent,21151,1204
Kentucky,Magoffin,0.0,Percent,21153,1206
Kentucky,Marion,0.018255642809852018,Percent,21155,1210
Kentucky,Marshall,0.0,Percent,21157,1213
Kentucky,Martin,0.0,Percent,21159,1215
Kentucky,Mason,1.5285919343151,Percent,21161,1217
Kentucky,Meade,1.4891330804966014,Percent,21163,1220
Kentucky,Menifee,0.015572202000548416,Percent,21165,1222
Kentucky,Mercer,1.8685436595442737,Percent,21167,1225
Kentucky,Metcalfe,0.0014922491572457966,Percent,21169,1228
Kentucky,Monroe,0.03513678012577688,Percent,21171,1230
Kentucky,Montgomery,1.0223723918301444,Percent,21173,1233
Kentucky,Morgan,0.05206429213951641,Percent,21175,1235
Kentucky,Muhlenberg,0.12995166112867612,Percent,21177,1238
Kentucky,Nelson,0.281960785253611,Percent,21179,1243
Kentucky,Nicholas,0.0019540594657067273,Percent,21181,1246
Kentucky,Ohio,0.1801340318384519,Percent,21183,1249
Kentucky,Oldham,2.168630992654768,Percent,21185,1252
Kentucky,Owen,0.010114759694282077,Percent,21187,1255
Kentucky,Owsley,0.0,Percent,21189,1257
Kentucky,Pendleton,0.0,Percent,21191,1260
Kentucky,Perry,0.03386538133106781,Percent,21193,1265
Kentucky,Pike,0.015340739694900867,Percent,21195,1267
Kentucky,Powell,0.011194854310792675,Percent,21197,1270
Kentucky,Pulaski,0.16017173989419153,Percent,21199,1272
Kentucky,Robertson,0.16147854419504296,Percent,21201,1273
Kentucky,Rockcastle,0.00036347506298748246,Percent,21203,1276
Kentucky,Rowan,0.1958693879255372,Percent,21205,1279
Kentucky,Russell,0.01918530163228568,Percent,21207,1282
Kentucky,Scott,1.3972376398692241,Percent,21209,1283
Kentucky,Shelby,0.6330200686514997,Percent,21211,1285
Kentucky,Simpson,1.145268924920621,Percent,21213,1287
Kentucky,Spencer,nan,Percent,21215,1000
Kentucky,Taylor,0.8783261947318578,Percent,21217,1003
Kentucky,Todd,0.0,Percent,21219,1006
Kentucky,Trigg,1.8259249936497386,Percent,21221,1009
Kentucky,Trimble,0.0045320111348432736,Percent,21223,1012
Kentucky,Union,1.845213647731612,Percent,21225,1016
Kentucky,Warren,1.552287375041321,Percent,21227,1019
Kentucky,Washington,0.01606591338263873,Percent,21229,1023
Kentucky,Wayne,0.13413719925318696,Percent,21231,1027
Kentucky,Webster,0.03015177747897313,Percent,21233,1029
Kentucky,Whitley,0.027620104485537925,Percent,21235,1034
Kentucky,Wolfe,0.006866496040727655,Percent,21237,1037
Kentucky,Woodford,2.201070585096439,Percent,21239,1042
Louisiana,Acadia,0.09432742964059816,Percent,22001,1046
Louisiana,Allen,5.94867916687335,Percent,22003,1051
Louisiana,Ascension,4.8114858976622585,Percent,22005,1055
Louisiana,Assumption,11.357468521641646,Percent,22007,1060
Louisiana,Avoyelles,8.17800278465479,Percent,22009,1062
Louisiana,Beauregard,1.5557650243891707,Percent,22011,1066
Louisiana,Bienville,11.162395368783391,Percent,22013,1069
Louisiana,Bossier,4.4859549993689285,Percent,22015,1076
Louisiana,Caddo,17.462949313400138,Percent,22017,1079
Louisiana,Calcasieu,8.130897057677208,Percent,22019,1081
Louisiana,Caldwell,1.431419965125148,Percent,22021,1084
Louisiana,Cameron,0.5567292746520207,Percent,22023,1089
Louisiana,Catahoula,5.32250864753931,Percent,22025,1093
Louisiana,Claiborne,6.935865669161094,Percent,22027,1095
Louisiana,Concordia,7.966389515896216,Percent,22029,1098
Louisiana,De Soto,7.455078411772396,Percent,22031,1103
Louisiana,East Baton Rouge,13.346313851026306,Percent,22033,1108
Louisiana,East Carroll,10.951193039609281,Percent,22035,1111
Louisiana,East Feliciana,6.053926637910051,Percent,22037,1115
Louisiana,Evangeline,10.017657891129149,Percent,22039,1118
Louisiana,Franklin,1.9890200318911206,Percent,22041,1123
Louisiana,Grant,0.9145321068535434,Percent,22043,1127
Louisiana,Iberia,4.623205480592136,Percent,22045,1133
Louisiana,Iberville,8.495038493041212,Percent,22047,1134
Louisiana,Jackson,6.791922059112572,Percent,22049,1138
Louisiana,Jefferson,4.334692000972299,Percent,22051,1147
Louisiana,Jefferson Davis,2.4046792101815058,Percent,22053,1155
Louisiana,Lafayette,5.234955618128289,Percent,22055,1161
Louisiana,Lafourche,3.888549571401887,Percent,22057,1280
Louisiana,La Salle,1.5936253291685762,Percent,22059,1289
Louisiana,Lincoln,19.197944186279642,Percent,22061,1291
Louisiana,Livingston,0.9011804663685032,Percent,22063,1295
Louisiana,Madison,3.838879336122203,Percent,22065,1297
Louisiana,Morehouse,14.346477909011437,Percent,22067,1299
Louisiana,Natchitoches,7.861312610960168,Percent,22069,1301
Louisiana,Orleans,13.721392382797962,Percent,22071,1304
Louisiana,Ouachita,10.993053797253967,Percent,22073,1306
Louisiana,Plaquemines,7.337232560798412,Percent,22075,1427
Louisiana,Pointe Coupee,5.076566043502587,Percent,22077,1431
Louisiana,Rapides,10.303543050281355,Percent,22079,1434
Louisiana,Red River,8.670948230740391,Percent,22081,1436
Louisiana,Richland,6.7405492350413985,Percent,22083,1439
Louisiana,Sabine,5.099771556220361,Percent,22085,1441
Louisiana,St. Bernard,11.004647993583418,Percent,22087,1463
Louisiana,St. Charles,17.249221500403884,Percent,22089,1466
Louisiana,St. Helena,2.7539758590254575,Percent,22091,1467
Louisiana,St. James,13.494667058118722,Percent,22093,1468
Louisiana,St. John the Baptist,22.747601834159266,Percent,22095,1469
Louisiana,St. Landry,7.766119274127818,Percent,22097,1471
Louisiana,St. Martin,1.3584215307927607,Percent,22099,1473
Louisiana,St. Mary,8.788912740254236,Percent,22101,1474
Louisiana,St. Tammany,3.2338661600611065,Percent,22103,1475
Louisiana,Tangipahoa,9.313184565338283,Percent,22105,1476
Louisiana,Tensas,15.60631543343315,Percent,22107,1479
Louisiana,Terrebonne,6.784368272034606,Percent,22109,1501
Louisiana,Union,6.197942775272831,Percent,22111,1507
Louisiana,Vermilion,0.2902795929446628,Percent,22113,1510
Louisiana,Vernon,7.124292644724633,Percent,22115,1513
Louisiana,Washington,2.9008770367780485,Percent,22117,1516
Louisiana,Webster,12.092269599528915,Percent,22119,1518
Louisiana,West Baton Rouge,4.745655047416429,Percent,22121,1520
Louisiana,West Carroll,0.2123249026948733,Percent,22123,1522
Louisiana,West Feliciana,27.69627166416595,Percent,22125,1524
Louisiana,Winn,5.947507614784314,Percent,22127,1529
Maine,Androscoggin,0.24449479470866,Percent,23001,1532
Maine,Aroostook,0.03139572416483456,Percent,23003,1535
Maine,Cumberland,0.36874915742362807,Percent,23005,1608
Maine,Franklin,0.004160605216988722,Percent,23007,1619
Maine,Hancock,0.009548967099361884,Percent,23009,1748
Maine,Kennebec,0.03621559436257395,Percent,23011,1755
Maine,Knox,0.07672195331891836,Percent,23013,1774
Maine,Lincoln,0.00924660831538651,Percent,23015,1835
Maine,Oxford,0.01670968492335295,Percent,23017,1842
Maine,Penobscot,0.12181270518655626,Percent,23019,1846
Maine,Piscataquis,0.0,Percent,23021,1851
Maine,Sagadahoc,0.0773594662446964,Percent,23023,1855
Maine,Somerset,0.05767752216995596,Percent,23025,1860
Maine,Waldo,0.03605447792696231,Percent,23027,1865
Maine,Washington,0.015360204465854729,Percent,23029,1884
Maine,York,0.07565284165131207,Percent,23031,1901
Maryland,Allegany,5.652543887346479,Percent,24001,1905
Maryland,Anne Arundel,5.044389330023044,Percent,24003,1925
Maryland,Baltimore County,4.332919415650542,Percent,24005,1939
Maryland,Calvert,4.387917740864341,Percent,24009,1946
Maryland,Caroline,1.7823406929410572,Percent,24011,1949
Maryland,Carroll,0.9447219840171599,Percent,24013,1955
Maryland,Cecil,1.8775835593893064,Percent,24015,1963
Maryland,Charles,13.420231466080953,Percent,24017,1294
Maryland,Dorchester,2.0828049244004445,Percent,24019,1346
Maryland,Frederick,1.3615420441569936,Percent,24021,1357
Maryland,Garrett,0.002464353500682945,Percent,24023,1361
Maryland,Harford,2.8000837558883616,Percent,24025,1372
Maryland,Howard,2.5206910292835887,Percent,24027,1379
Maryland,Kent,0.0017688895936199484,Percent,24029,1394
Maryland,Montgomery,2.245827417610151,Percent,24031,1398
Maryland,Prince George's,15.857522465079684,Percent,24033,1403
Maryland,Queen Anne's,0.9847937118831772,Percent,24035,1413
Maryland,St. Mary's,3.500642921590046,Percent,24037,1421
Maryland,Somerset,13.7032109565745,Percent,24039,1430
Maryland,Talbot,0.9398671343358531,Percent,24041,1438
Maryland,Washington,4.648311258658618,Percent,24043,1445
Maryland,Wicomico,6.929598734741636,Percent,24045,1446
Maryland,Worcester,1.3137058963201305,Percent,24047,1456
Maryland,Baltimore County,0.7938122865102302,Percent,24510,1939
Massachusetts,Barnstable,0.7050733625113346,Percent,25001,1478
Massachusetts,Berkshire,0.482050714589772,Percent,25003,1480
Massachusetts,Bristol,0.5697438513505165,Percent,25005,1486
Massachusetts,Dukes,0.15554952432660843,Percent,25007,1491
Massachusetts,Essex,0.5139467866868409,Percent,25009,1519
Massachusetts,Franklin,0.29434649240753236,Percent,25011,1523
Massachusetts,Hampden,0.9490742621287709,Percent,25013,1526
Massachusetts,Hampshire,1.2422676489672067,Percent,25015,1527
Massachusetts,Middlesex,0.4650238340231424,Percent,25017,1533
Massachusetts,Nantucket,1.0518979235213726,Percent,25019,1537
Massachusetts,Norfolk,1.306877340392037,Percent,25021,1543
Massachusetts,Plymouth,0.7350535757574794,Percent,25023,1569
Massachusetts,Suffolk,0.09894026088439024,Percent,25025,1585
Massachusetts,Worcester,0.6806764429602505,Percent,25027,1599
Michigan,Alcona,0.009139096869958901,Percent,26001,1603
Michigan,Alger,0.11457139825367463,Percent,26003,1609
Michigan,Allegan,0.02677973174162609,Percent,26005,1611
Michigan,Alpena,0.006528704489575275,Percent,26007,1614
Michigan,Antrim,0.0,Percent,26009,1617
Michigan,Arenac,0.038592183009916535,Percent,26011,1621
Michigan,Baraga,0.02257336398288465,Percent,26013,1624
Michigan,Barry,0.006066383193271965,Percent,26015,1627
Michigan,Bay,0.436653584558847,Percent,26017,1631
Michigan,Benzie,nan,Percent,26019,1634
Michigan,Berrien,5.492407264235675,Percent,26021,1635
Michigan,Branch,0.22389584393346004,Percent,26023,1640
Michigan,Calhoun,2.0360788369860296,Percent,26025,1641
Michigan,Cass,0.23126524339068516,Percent,26027,1644
Michigan,Charlevoix,0.003962724432563105,Percent,26029,1648
Michigan,Cheboygan,0.03284855074437359,Percent,26031,1649
Michigan,Chippewa,0.07176459916320924,Percent,26033,1660
Michigan,Clare,0.0020644218793063832,Percent,26035,1665
Michigan,Clinton,0.3839986935463585,Percent,26037,1669
Michigan,Crawford,0.062382967094152836,Percent,26039,1672
Michigan,Delta,0.07204991768848715,Percent,26041,1675
Michigan,Dickinson,0.13452724772114683,Percent,26043,1677
Michigan,Eaton,3.182075750524216,Percent,26045,1678
Michigan,Emmet,0.03002875505787383,Percent,26047,1686
Michigan,Genesee,5.5016486206093616,Percent,26049,1688
Michigan,Gladwin,0.0028455335134631053,Percent,26051,1691
Michigan,Gogebic,3.841236975957247,Percent,26053,1693
Michigan,Grand Traverse,0.07181244991054077,Percent,26055,1697
Michigan,Gratiot,2.489092812087673,Percent,26057,1700
Michigan,Hillsdale,0.026466322129078994,Percent,26059,1701
Michigan,Houghton,0.05935637117195478,Percent,26061,1705
Michigan,Huron,0.0911901167289178,Percent,26063,1708
Michigan,Ingham,4.0279297874515745,Percent,26065,1710
Michigan,Ionia,2.2145772892524214,Percent,26067,1713
Michigan,Iosco,0.0843789825823506,Percent,26069,1715
Michigan,Iron,0.0,Percent,26071,1716
Michigan,Isabella,0.16026095370747961,Percent,26073,1717
Michigan,Jackson,3.8794124051560646,Percent,26075,1719
Michigan,Kalamazoo,1.8180426969867496,Percent,26077,1720
Michigan,Kalkaska,0.005484991648812073,Percent,26079,1722
Michigan,Kent,0.9805002118775035,Percent,26081,1726
Michigan,Keweenaw,0.04638219042960575,Percent,26083,1743
Michigan,Lake,0.09299625173430193,Percent,26085,1749
Michigan,Lapeer,0.7370572655330847,Percent,26087,1752
Michigan,Leelanau,9.209723901693478e-05,Percent,26089,1765
Michigan,Lenawee,1.4992281452846374,Percent,26091,1768
Michigan,Livingston,0.14307515854390468,Percent,26093,1770
Michigan,Luce,0.01631103733549148,Percent,26095,1773
Michigan,Mackinac,0.09857904433103752,Percent,26097,1779
Michigan,Macomb,1.3246720341645086,Percent,26099,1785
Michigan,Manistee,2.4618783118279706,Percent,26101,1787
Michigan,Marquette,0.12141753990222773,Percent,26103,1793
Michigan,Mason,0.01696692388378209,Percent,26105,1797
Michigan,Mecosta,0.7970695426478878,Percent,26107,1800
Michigan,Menominee,0.12484913925311247,Percent,26109,1802
Michigan,Midland,0.34564975432487416,Percent,26111,1806
Michigan,Missaukee,0.0,Percent,26113,1810
Michigan,Monroe,0.22750531155399187,Percent,26115,1812
Michigan,Montcalm,0.10603539910058603,Percent,26117,1815
Michigan,Montmorency,0.0,Percent,26119,1816
Michigan,Muskegon,7.838850224366389,Percent,26121,1818
Michigan,Newaygo,0.048162121070182,Percent,26123,1820
Michigan,Oakland,2.281087268304138,Percent,26125,1824
Michigan,Oceana,0.020008694772574595,Percent,26127,1825
Michigan,Ogemaw,0.0,Percent,26129,1827
Michigan,Ontonagon,0.04424778866077728,Percent,26131,1829
Michigan,Osceola,0.034002040343549644,Percent,26133,1830
Michigan,Oscoda,0.0,Percent,26135,1832
Michigan,Otsego,0.0329019651312022,Percent,26137,1834
Michigan,Ottawa,0.44998548020507506,Percent,26139,1837
Michigan,Presque Isle,0.03560988318218309,Percent,26141,1840
Michigan,Roscommon,0.05623572916647265,Percent,26143,1843
Michigan,Saginaw,6.6684791738340605,Percent,26145,1845
Michigan,St. Clair,1.442563003223117,Percent,26147,1854
Michigan,St. Joseph,0.32562886125958884,Percent,26149,1857
Michigan,Sanilac,0.007894781012081667,Percent,26151,1858
Michigan,Schoolcraft,0.0,Percent,26153,1861
Michigan,Shiawassee,0.11356466783972144,Percent,26155,1863
Michigan,Tuscola,0.13068457292728258,Percent,26157,1866
Michigan,Van Buren,0.08990297037355255,Percent,26159,1867
Michigan,Washtenaw,4.488672134501568,Percent,26161,1869
Michigan,Wayne,3.3956486961868393,Percent,26163,1871
Michigan,Wexford,0.05530791545823308,Percent,26165,1873
Minnesota,Aitkin,0.13097310188323416,Percent,27001,1875
Minnesota,Anoka,1.4175110982470471,Percent,27003,1877
Minnesota,Becker,0.03637710177200991,Percent,27005,1878
Minnesota,Beltrami,0.0676377869937127,Percent,27007,1880
Minnesota,Benton,0.11534729744543731,Percent,27009,1881
Minnesota,Big Stone,0.0608276153491655,Percent,27011,1882
Minnesota,Blue Earth,1.4901612477505366,Percent,27013,1886
Minnesota,Brown,0.0829952489608064,Percent,27015,1892
Minnesota,Carlton,0.106154152684831,Percent,27017,1893
Minnesota,Carver,0.2868289339303673,Percent,27019,1894
Minnesota,Cass,0.07001085085813107,Percent,27021,1895
Minnesota,Chippewa,0.0531167157677657,Percent,27023,1896
Minnesota,Chisago,0.06695603619148754,Percent,27025,1897
Minnesota,Clay,0.02725245953542433,Percent,27027,1898
Minnesota,Clearwater,0.023001725557825186,Percent,27029,1899
Minnesota,Cook,0.11591962707949285,Percent,27031,1900
Minnesota,Cottonwood,0.19608162664807136,Percent,27033,1902
Minnesota,Crow Wing,0.043112595077045276,Percent,27035,1903
Minnesota,Dakota,1.1115485454975613,Percent,27037,1904
Minnesota,Dodge,0.013555003657537213,Percent,27039,1906
Minnesota,Douglas,0.07439685754955984,Percent,27041,1907
Minnesota,Faribault,0.08349660414113722,Percent,27043,1908
Minnesota,Fillmore,0.006421177929555977,Percent,27045,1909
Minnesota,Freeborn,0.25723307002174883,Percent,27047,1910
Minnesota,Goodhue,0.22611115238714458,Percent,27049,1911
Minnesota,Grant,0.24649605893924065,Percent,27051,1912
Minnesota,Hennepin,2.2580734998279888,Percent,27053,1913
Minnesota,Houston,0.12707378310044096,Percent,27055,1914
Minnesota,Hubbard,0.06663647770549296,Percent,27057,1915
Minnesota,Isanti,0.053167196747019516,Percent,27059,1916
Minnesota,Itasca,0.08873807207384393,Percent,27061,1917
Minnesota,Jackson,0.14611338387314146,Percent,27063,1918
Minnesota,Kanabec,0.036895870201020566,Percent,27065,1919
Minnesota,Kandiyohi,0.583520064288004,Percent,27067,1920
Minnesota,Kittson,0.19771529322783482,Percent,27069,1921
Minnesota,Koochiching,0.07443698049944272,Percent,27071,1922
Minnesota,Lac qui Parle,0.0,Percent,27073,1923
Minnesota,Lake,0.001186567460174434,Percent,27075,1926
Minnesota,Lake of the Woods,0.09888751540481854,Percent,27077,1927
Minnesota,Le Sueur,0.042272253370184455,Percent,27079,1929
Minnesota,Lincoln,0.0,Percent,27081,1931
Minnesota,Lyon,0.7187137079481378,Percent,27083,1932
Minnesota,McLeod,0.2622590449916914,Percent,27085,1934
Minnesota,Mahnomen,0.024343673030556994,Percent,27087,1936
Minnesota,Marshall,0.2012925059765558,Percent,27089,1937
Minnesota,Martin,0.12061865394424567,Percent,27091,1940
Minnesota,Meeker,0.06588664867959183,Percent,27093,1941
Minnesota,Mille Lacs,0.0006668063791866077,Percent,27095,1943
Minnesota,Morrison,0.10243190939255829,Percent,27097,1944
Minnesota,Mower,0.1381755901540689,Percent,27099,1945
Minnesota,Murray,0.07528629528630773,Percent,27101,1947
Minnesota,Nicollet,1.0997663319230697,Percent,27103,1948
Minnesota,Nobles,0.9766827153009965,Percent,27105,1950
Minnesota,Norman,0.014594279586294513,Percent,27107,1951
Minnesota,Olmsted,0.5801292284087725,Percent,27109,1953
Minnesota,Otter Tail,0.05796188991793204,Percent,27111,1954
Minnesota,Pennington,0.07532033866983129,Percent,27113,1956
Minnesota,Pine,0.04820522787493781,Percent,27115,1957
Minnesota,Pipestone,0.11463109753240205,Percent,27117,1958
Minnesota,Polk,0.24501929450205442,Percent,27119,1959
Minnesota,Pope,0.03410572160065867,Percent,27121,1961
Minnesota,Ramsey,1.3972013191168862,Percent,27123,1964
Minnesota,Red Lake,0.19564685159162193,Percent,27125,1966
Minnesota,Redwood,0.14949987558347033,Percent,27127,1969
Minnesota,Renville,0.025429116196110997,Percent,27129,1971
Minnesota,Rice,1.8433313579570172,Percent,27131,1973
Minnesota,Rock,0.01966610829306173,Percent,27133,1974
Minnesota,Roseau,0.06398362058419284,Percent,27135,1976
Minnesota,St. Louis,0.433500759519001,Percent,27137,1978
Minnesota,Scott,0.49903182141930447,Percent,27139,1979
Minnesota,Sherburne,0.8630788513707218,Percent,27141,1980
Minnesota,Sibley,0.010076060945406213,Percent,27143,1982
Minnesota,Stearns,0.5921543217337231,Percent,27145,1984
Minnesota,Steele,0.4639366069825514,Percent,27147,1985
Minnesota,Stevens,0.031204560185845255,Percent,27149,1987
Minnesota,Swift,0.030665440175202088,Percent,27151,1988
Minnesota,Todd,0.09374256669021852,Percent,27153,1989
Minnesota,Traverse,0.0,Percent,27155,1990
Minnesota,Wabasha,0.04460613655665773,Percent,27157,1991
Minnesota,Wadena,0.357019824424114,Percent,27159,1992
Minnesota,Waseca,0.46695919462851637,Percent,27161,1993
Minnesota,Washington,1.7295904825514203,Percent,27163,1994
Minnesota,Watonwan,0.0,Percent,27165,1996
Minnesota,Wilkin,0.030544104942272506,Percent,27167,1997
Minnesota,Winona,0.14250943879394593,Percent,27169,1998
Minnesota,Wright,0.09221500589170008,Percent,27171,1999
Minnesota,Yellow Medicine,0.019160758766047135,Percent,27173,1531
Mississippi,Adams,16.68048712641685,Percent,28001,1534
Mississippi,Alcorn,1.021716939519095,Percent,28003,1538
Mississippi,Amite,5.571525445715002,Percent,28005,1539
Mississippi,Attala,7.960480294185033,Percent,28007,1541
Mississippi,Benton,12.258017910082827,Percent,28009,1544
Mississippi,Bolivar,27.354663078604247,Percent,28011,1547
Mississippi,Calhoun,1.360944049056864,Percent,28013,1548
Mississippi,Carroll,14.075948940397753,Percent,28015,1549
Mississippi,Chickasaw,2.753613169988696,Percent,28017,1550
Mississippi,Choctaw,0.027807998948554936,Percent,28019,1552
Mississippi,Claiborne,13.15058351117045,Percent,28021,1555
Mississippi,Clarke,5.71383556143947,Percent,28023,1557
Mississippi,Clay,16.339729935449164,Percent,28025,1559
Mississippi,Coahoma,19.1792171455968,Percent,28027,1562
Mississippi,Copiah,14.601760814283507,Percent,28029,1564
Mississippi,Covington,nan,Percent,28031,1567
Mississippi,DeSoto,5.876432652597791,Percent,28033,1571
Mississippi,Forrest,5.358707032400085,Percent,28035,1572
Mississippi,Franklin,11.478952224406122,Percent,28037,1575
Mississippi,George,1.2426125523046327,Percent,28039,1577
Mississippi,Greene,0.1164525893093722,Percent,28041,1579
Mississippi,Grenada,5.949641002492605,Percent,28043,1581
Mississippi,Hancock,2.4840609817290855,Percent,28045,1583
Mississippi,Harrison,9.873290361549506,Percent,28047,1587
Mississippi,Hinds,19.779976505113726,Percent,28049,1591
Mississippi,Holmes,37.56869361046067,Percent,28051,1593
Mississippi,Humphreys,17.714955471510187,Percent,28053,1596
Mississippi,Issaquena,20.270440280754123,Percent,28055,1598
Mississippi,Itawamba,1.8241797253957395,Percent,28057,1601
Mississippi,Jackson,8.703598834170963,Percent,28059,1605
Mississippi,Jasper,5.515679744862577,Percent,28061,1607
Mississippi,Jefferson,5.928640864571071,Percent,28063,1610
Mississippi,Jefferson Davis,10.223032562227917,Percent,28065,1612
Mississippi,Jones,3.9541642745951946,Percent,28067,1615
Mississippi,Kemper,29.32025145040417,Percent,28069,1616
Mississippi,Lafayette,6.373896265570464,Percent,28071,1620
Mississippi,Lamar,3.4967126967346474,Percent,28073,1623
Mississippi,Lauderdale,10.816469732200535,Percent,28075,1628
Mississippi,Lawrence,3.893793071587586,Percent,28077,1632
Mississippi,Leake,4.7235800896357905,Percent,28079,1636
Mississippi,Lee,8.174513907532493,Percent,28081,1638
Mississippi,Leflore,37.494038484447195,Percent,28083,1643
Mississippi,Lincoln,7.88365479237922,Percent,28085,1645
Mississippi,Lowndes,6.872092865359374,Percent,28087,1647
Mississippi,Madison,6.419191231599182,Percent,28089,1651
Mississippi,Marion,10.416365090389988,Percent,28091,1653
Mississippi,Marshall,7.524026597936113,Percent,28093,1655
Mississippi,Monroe,2.453708072140869,Percent,28095,1656
Mississippi,Montgomery,5.2856934655041,Percent,28097,1658
Mississippi,Neshoba,0.36768760314059845,Percent,28099,1661
Mississippi,Newton,4.545576541855322,Percent,28101,1663
Mississippi,Noxubee,9.646400304335815,Percent,28103,1666
Mississippi,Oktibbeha,10.231109859660883,Percent,28105,1668
Mississippi,Panola,12.141404191325005,Percent,28107,1671
Mississippi,Pearl River,1.3749992988588853,Percent,28109,1676
Mississippi,Perry,0.7924533568381005,Percent,28111,1679
Mississippi,Pike,10.850815729529923,Percent,28113,1680
Mississippi,Pontotoc,1.312162979067677,Percent,28115,1682
Mississippi,Prentiss,0.7569654410911892,Percent,28117,1684
Mississippi,Quitman,26.625920669301596,Percent,28119,1685
Mississippi,Rankin,5.214049819726614,Percent,28121,1690
Mississippi,Scott,7.075674076608158,Percent,28123,1692
Mississippi,Sharkey,19.23878087059097,Percent,28125,1695
Mississippi,Simpson,3.8467289445688833,Percent,28127,1698
Mississippi,Smith,2.2637936710708026,Percent,28129,1709
Mississippi,Stone,2.3150291401345777,Percent,28131,1712
Mississippi,Sunflower,29.957744138384314,Percent,28133,1721
Mississippi,Tallahatchie,32.22779820772272,Percent,28135,1725
Mississippi,Tate,8.142420578615939,Percent,28137,1727
Mississippi,Tippah,1.9120169923778292,Percent,28139,1730
Mississippi,Tishomingo,0.0,Percent,28141,1732
Mississippi,Tunica,11.841838091006867,Percent,28143,1735
Mississippi,Union,2.42255719681211,Percent,28145,1737
Mississippi,Walthall,3.518004489619381,Percent,28147,1740
Mississippi,Warren,12.928965663411951,Percent,28149,1746
Mississippi,Washington,21.592353714671958,Percent,28151,1750
Mississippi,Wayne,0.2493748181290828,Percent,28153,1753
Mississippi,Webster,1.09176521636008,Percent,28155,1756
Mississippi,Wilkinson,8.788664834137892,Percent,28157,1757
Mississippi,Winston,5.210061169506668,Percent,28159,1758
Mississippi,Yalobusha,3.354377200530952,Percent,28161,1759
