State,County,WIC redemptions per WIC-authorized stores (% change) 2011-16 (PCH_REDEMP_WICS_11_16),Units,FIPS,FID
Kentucky,Hancock,207.24752807617188,% change,21091,1107
Kentucky,Hardin,-26.41201400756836,% change,21093,1110
Kentucky,Harlan,-11.599587440490723,% change,21095,1114
Kentucky,Harrison,12.580567359924316,% change,21097,1119
Kentucky,Hart,-32.799625396728516,% change,21099,1121
Kentucky,Henderson,-59.599769592285156,% change,21101,1126
Kentucky,Henry,-62.88665008544922,% change,21103,1129
Kentucky,Hickman,-28.55412483215332,% change,21105,1130
Kentucky,Hopkins,-24.315227508544922,% change,21107,1136
Kentucky,Jackson,190.93260192871094,% change,21109,1140
Kentucky,Jefferson,22.00751495361328,% change,21111,1143
Kentucky,Jessamine,37.53605270385742,% change,21113,1145
Kentucky,Johnson,79.6171646118164,% change,21115,1148
Kentucky,Kenton,76.37110900878906,% change,21117,1151
Kentucky,Knott,8.927275657653809,% change,21119,1154
Kentucky,Knox,40.03187942504883,% change,21121,1159
Kentucky,Larue,-52.86975860595703,% change,21123,1162
Kentucky,Laurel,95.88571166992188,% change,21125,1166
Kentucky,Lawrence,33.04684066772461,% change,21127,1167
Kentucky,Lee,45.521766662597656,% change,21129,1171
Kentucky,Leslie,47.43073272705078,% change,21131,1175
Kentucky,Letcher,19.097318649291992,% change,21133,1178
Kentucky,Lewis,-13.397507667541504,% change,21135,1180
Kentucky,Lincoln,45.05228042602539,% change,21137,1184
Kentucky,Livingston,13.062561988830566,% change,21139,1187
Kentucky,Logan,-58.517723083496094,% change,21141,1190
Kentucky,Lyon,-60.685001373291016,% change,21143,1193
Kentucky,McCracken,-9.710954666137695,% change,21145,1196
Kentucky,McCreary,0.690116286277771,% change,21147,1198
Kentucky,McLean,-39.765682220458984,% change,21149,1201
Kentucky,Madison,152.91380310058594,% change,21151,1204
Kentucky,Magoffin,67.97777557373047,% change,21153,1206
Kentucky,Marion,-12.249312400817871,% change,21155,1210
Kentucky,Marshall,-42.771244049072266,% change,21157,1213
Kentucky,Martin,-34.851985931396484,% change,21159,1215
Kentucky,Mason,-19.670730590820312,% change,21161,1217
Kentucky,Meade,129.63290405273438,% change,21163,1220
Kentucky,Menifee,172.31146240234375,% change,21165,1222
Kentucky,Mercer,17.988983154296875,% change,21167,1225
Kentucky,Metcalfe,-50.99032211303711,% change,21169,1228
Kentucky,Monroe,-23.53899383544922,% change,21171,1230
Kentucky,Montgomery,51.51771545410156,% change,21173,1233
Kentucky,Morgan,108.95630645751953,% change,21175,1235
Kentucky,Muhlenberg,-63.60973358154297,% change,21177,1238
Kentucky,Nelson,-13.870731353759766,% change,21179,1243
Kentucky,Nicholas,-40.57518005371094,% change,21181,1246
Kentucky,Ohio,-36.10309982299805,% change,21183,1249
Kentucky,Oldham,59.501747131347656,% change,21185,1252
Kentucky,Owen,21.595735549926758,% change,21187,1255
Kentucky,Owsley,-14.022042274475098,% change,21189,1257
Kentucky,Pendleton,-25.27190589904785,% change,21191,1260
Kentucky,Perry,39.65522003173828,% change,21193,1265
Kentucky,Pike,0.13126012682914734,% change,21195,1267
Kentucky,Powell,39.73265075683594,% change,21197,1270
Kentucky,Pulaski,13.609945297241211,% change,21199,1272
Kentucky,Robertson,-31.27240753173828,% change,21201,1273
Kentucky,Rockcastle,37.619773864746094,% change,21203,1276
Kentucky,Rowan,168.95603942871094,% change,21205,1279
Kentucky,Russell,-14.823501586914062,% change,21207,1282
Kentucky,Scott,14.806013107299805,% change,21209,1283
Kentucky,Shelby,-26.806461334228516,% change,21211,1285
Kentucky,Simpson,-36.160888671875,% change,21213,1287
Kentucky,Spencer,-34.33013153076172,% change,21215,1000
Kentucky,Taylor,-2.9677579402923584,% change,21217,1003
Kentucky,Todd,-8.775028228759766,% change,21219,1006
Kentucky,Trigg,494.588134765625,% change,21221,1009
Kentucky,Trimble,-80.07352447509766,% change,21223,1012
Kentucky,Union,-43.22430419921875,% change,21225,1016
Kentucky,Warren,-26.41703987121582,% change,21227,1019
Kentucky,Washington,14.069223403930664,% change,21229,1023
Kentucky,Wayne,-19.15628433227539,% change,21231,1027
Kentucky,Webster,-20.427623748779297,% change,21233,1029
Kentucky,Whitley,30.0991153717041,% change,21235,1034
Kentucky,Wolfe,30.50589370727539,% change,21237,1037
Kentucky,Woodford,45.84617233276367,% change,21239,1042
Louisiana,Acadia,-1.6648108959197998,% change,22001,1046
Louisiana,Allen,-6.34585428237915,% change,22003,1051
Louisiana,Ascension,7.269845008850098,% change,22005,1055
Louisiana,Assumption,21.07047462463379,% change,22007,1060
Louisiana,Avoyelles,62.102210998535156,% change,22009,1062
Louisiana,Beauregard,23.306882858276367,% change,22011,1066
Louisiana,Bienville,23.296463012695312,% change,22013,1069
Louisiana,Bossier,19.435588836669922,% change,22015,1076
Louisiana,Caddo,4.220099449157715,% change,22017,1079
Louisiana,Calcasieu,-2.5433437824249268,% change,22019,1081
Louisiana,Caldwell,73.49005126953125,% change,22021,1084
Louisiana,Cameron,nan,% change,22023,1089
Louisiana,Catahoula,33.42084884643555,% change,22025,1093
Louisiana,Claiborne,2.0800940990448,% change,22027,1095
Louisiana,Concordia,-20.352710723876953,% change,22029,1098
Louisiana,De Soto,-22.172910690307617,% change,22031,1103
Louisiana,East Baton Rouge,8.325703620910645,% change,22033,1108
Louisiana,East Carroll,56.215721130371094,% change,22035,1111
Louisiana,East Feliciana,-17.61130142211914,% change,22037,1115
Louisiana,Evangeline,250.46031188964844,% change,22039,1118
Louisiana,Franklin,-36.40049743652344,% change,22041,1123
Louisiana,Grant,27.55063247680664,% change,22043,1127
Louisiana,Iberia,10.732486724853516,% change,22045,1133
Louisiana,Iberville,8.207198143005371,% change,22047,1134
Louisiana,Jackson,-24.81013298034668,% change,22049,1138
Louisiana,Jefferson,1.9651960134506226,% change,22051,1147
Louisiana,Jefferson Davis,-6.55305290222168,% change,22053,1155
Louisiana,Lafayette,-18.682043075561523,% change,22055,1161
Louisiana,Lafourche,1.6958545446395874,% change,22057,1280
Louisiana,La Salle,-8.74825668334961,% change,22059,1289
Louisiana,Lincoln,-0.5294365286827087,% change,22061,1291
Louisiana,Livingston,17.89433479309082,% change,22063,1295
Louisiana,Madison,-22.42992401123047,% change,22065,1297
Louisiana,Morehouse,-14.11020565032959,% change,22067,1299
Louisiana,Natchitoches,-2.3091771602630615,% change,22069,1301
Louisiana,Orleans,40.461708068847656,% change,22071,1304
Louisiana,Ouachita,65.03590393066406,% change,22073,1306
Louisiana,Plaquemines,-45.49407196044922,% change,22075,1427
Louisiana,Pointe Coupee,25.7005615234375,% change,22077,1431
Louisiana,Rapides,22.720521926879883,% change,22079,1434
Louisiana,Red River,-21.901275634765625,% change,22081,1436
Louisiana,Richland,24.32171630859375,% change,22083,1439
Louisiana,Sabine,-5.207480430603027,% change,22085,1441
Louisiana,St. Bernard,0.9014348387718201,% change,22087,1463
Louisiana,St. Charles,18.61085319519043,% change,22089,1466
Louisiana,St. Helena,24.33047103881836,% change,22091,1467
Louisiana,St. James,9.909366607666016,% change,22093,1468
Louisiana,St. John the Baptist,17.221220016479492,% change,22095,1469
Louisiana,St. Landry,21.1241455078125,% change,22097,1471
Louisiana,St. Martin,-8.38657283782959,% change,22099,1473
Louisiana,St. Mary,52.49229431152344,% change,22101,1474
Louisiana,St. Tammany,-25.11319351196289,% change,22103,1475
Louisiana,Tangipahoa,31.36530113220215,% change,22105,1476
Louisiana,Tensas,-26.526744842529297,% change,22107,1479
Louisiana,Terrebonne,9.019320487976074,% change,22109,1501
Louisiana,Union,-0.17531588673591614,% change,22111,1507
Louisiana,Vermilion,15.090275764465332,% change,22113,1510
Louisiana,Vernon,7.4325175285339355,% change,22115,1513
Louisiana,Washington,47.696048736572266,% change,22117,1516
Louisiana,Webster,9.739068984985352,% change,22119,1518
Louisiana,West Baton Rouge,-9.729066848754883,% change,22121,1520
Louisiana,West Carroll,70.93184661865234,% change,22123,1522
Louisiana,West Feliciana,-42.364288330078125,% change,22125,1524
Louisiana,Winn,-23.002344131469727,% change,22127,1529
Maine,Androscoggin,12.794939041137695,% change,23001,1532
Maine,Aroostook,-2.9821419715881348,% change,23003,1535
Maine,Cumberland,4.682438373565674,% change,23005,1608
Maine,Franklin,-17.76370620727539,% change,23007,1619
Maine,Hancock,0.23045028746128082,% change,23009,1748
Maine,Kennebec,-10.631488800048828,% change,23011,1755
Maine,Knox,-4.858691692352295,% change,23013,1774
Maine,Lincoln,-20.732324600219727,% change,23015,1835
Maine,Oxford,19.088775634765625,% change,23017,1842
Maine,Penobscot,24.20631980895996,% change,23019,1846
Maine,Piscataquis,46.60573196411133,% change,23021,1851
Maine,Sagadahoc,8.279036521911621,% change,23023,1855
Maine,Somerset,-5.71210241317749,% change,23025,1860
Maine,Waldo,4.162384033203125,% change,23027,1865
Maine,Washington,7.822222709655762,% change,23029,1884
Maine,York,-10.94687557220459,% change,23031,1901
Maryland,Allegany,-4.468337059020996,% change,24001,1905
Maryland,Anne Arundel,-18.64522361755371,% change,24003,1925
Maryland,Baltimore County,-11.030242919921875,% change,24005,1939
Maryland,Calvert,-29.161279678344727,% change,24009,1946
Maryland,Caroline,-29.11332130432129,% change,24011,1949
Maryland,Carroll,-22.26239013671875,% change,24013,1955
Maryland,Cecil,13.975528717041016,% change,24015,1963
Maryland,Charles,4.253120422363281,% change,24017,1294
Maryland,Dorchester,-22.457691192626953,% change,24019,1346
Maryland,Frederick,-18.2100830078125,% change,24021,1357
Maryland,Garrett,-11.950047492980957,% change,24023,1361
Maryland,Harford,-21.210588455200195,% change,24025,1372
Maryland,Howard,-16.2545108795166,% change,24027,1379
Maryland,Kent,-8.241620063781738,% change,24029,1394
Maryland,Montgomery,-21.7825870513916,% change,24031,1398
Maryland,Prince George's,10.416106224060059,% change,24033,1403
Maryland,Queen Anne's,-11.561944961547852,% change,24035,1413
Maryland,St. Mary's,4.1055073738098145,% change,24037,1421
Maryland,Somerset,-0.025347141548991203,% change,24039,1430
Maryland,Talbot,-29.96735382080078,% change,24041,1438
Maryland,Washington,-6.805218696594238,% change,24043,1445
Maryland,Wicomico,10.067941665649414,% change,24045,1446
Maryland,Worcester,24.153013229370117,% change,24047,1456
Maryland,Baltimore County,5.806001663208008,% change,24510,1939
Massachusetts,Barnstable,-4.3206963539123535,% change,25001,1478
Massachusetts,Berkshire,-11.720284461975098,% change,25003,1480
Massachusetts,Bristol,-7.835571765899658,% change,25005,1486
Massachusetts,Dukes,-9.032854080200195,% change,25007,1491
Massachusetts,Essex,-4.599221706390381,% change,25009,1519
Massachusetts,Franklin,16.1426944732666,% change,25011,1523
Massachusetts,Hampden,8.194828033447266,% change,25013,1526
Massachusetts,Hampshire,0.6706505417823792,% change,25015,1527
Massachusetts,Middlesex,8.292859077453613,% change,25017,1533
Massachusetts,Nantucket,-15.178820610046387,% change,25019,1537
Massachusetts,Norfolk,-0.79246985912323,% change,25021,1543
Massachusetts,Plymouth,0.31994348764419556,% change,25023,1569
Massachusetts,Suffolk,39.95420455932617,% change,25025,1585
Massachusetts,Worcester,-6.830573081970215,% change,25027,1599
Michigan,Alcona,67.29927062988281,% change,26001,1603
Michigan,Alger,-70.5348892211914,% change,26003,1609
Michigan,Allegan,18.772560119628906,% change,26005,1611
Michigan,Alpena,-77.82182312011719,% change,26007,1614
Michigan,Antrim,-81.46160125732422,% change,26009,1617
Michigan,Arenac,-89.53563690185547,% change,26011,1621
Michigan,Baraga,77.7400131225586,% change,26013,1624
Michigan,Barry,-31.975475311279297,% change,26015,1627
Michigan,Bay,-10.004485130310059,% change,26017,1631
Michigan,Benzie,-8.214176177978516,% change,26019,1634
Michigan,Berrien,-4.457852363586426,% change,26021,1635
Michigan,Branch,-11.640695571899414,% change,26023,1640
Michigan,Calhoun,7.878091812133789,% change,26025,1641
Michigan,Cass,12.893195152282715,% change,26027,1644
Michigan,Charlevoix,-98.00479125976562,% change,26029,1648
Michigan,Cheboygan,-54.5435676574707,% change,26031,1649
Michigan,Chippewa,-0.0578821524977684,% change,26033,1660
Michigan,Clare,-17.5583553314209,% change,26035,1665
Michigan,Clinton,54.30217361450195,% change,26037,1669
Michigan,Crawford,nan,% change,26039,1672
Michigan,Delta,44.6001091003418,% change,26041,1675
Michigan,Dickinson,-2.157622814178467,% change,26043,1677
Michigan,Eaton,20.11509132385254,% change,26045,1678
Michigan,Emmet,-80.99298095703125,% change,26047,1686
Michigan,Genesee,15.94410514831543,% change,26049,1688
Michigan,Gladwin,-47.87482833862305,% change,26051,1691
Michigan,Gogebic,-60.365875244140625,% change,26053,1693
Michigan,Grand Traverse,-11.541304588317871,% change,26055,1697
Michigan,Gratiot,3.0730745792388916,% change,26057,1700
Michigan,Hillsdale,46.436607360839844,% change,26059,1701
Michigan,Houghton,23.934017181396484,% change,26061,1705
Michigan,Huron,-9.850146293640137,% change,26063,1708
Michigan,Ingham,3.48537278175354,% change,26065,1710
Michigan,Ionia,20.828962326049805,% change,26067,1713
Michigan,Iosco,-76.46524047851562,% change,26069,1715
Michigan,Iron,25.142616271972656,% change,26071,1716
Michigan,Isabella,-75.11028289794922,% change,26073,1717
Michigan,Jackson,-17.73377799987793,% change,26075,1719
Michigan,Kalamazoo,0.8200114965438843,% change,26077,1720
Michigan,Kalkaska,-7.891478061676025,% change,26079,1722
Michigan,Kent,-1.0760377645492554,% change,26081,1726
Michigan,Keweenaw,nan,% change,26083,1743
Michigan,Lake,15.281294822692871,% change,26085,1749
Michigan,Lapeer,-12.588793754577637,% change,26087,1752
Michigan,Leelanau,-24.227313995361328,% change,26089,1765
Michigan,Lenawee,33.06324005126953,% change,26091,1768
Michigan,Livingston,-17.61368179321289,% change,26093,1770
Michigan,Luce,-26.376094818115234,% change,26095,1773
Michigan,Mackinac,-75.9720687866211,% change,26097,1779
Michigan,Macomb,12.431761741638184,% change,26099,1785
Michigan,Manistee,-63.65382766723633,% change,26101,1787
Michigan,Marquette,-57.42535400390625,% change,26103,1793
Michigan,Mason,-71.5577621459961,% change,26105,1797
Michigan,Mecosta,-81.24358367919922,% change,26107,1800
Michigan,Menominee,-22.2523193359375,% change,26109,1802
Michigan,Midland,-76.20207977294922,% change,26111,1806
Michigan,Missaukee,-1.853168249130249,% change,26113,1810
Michigan,Monroe,2.6816155910491943,% change,26115,1812
Michigan,Montcalm,3.2891957759857178,% change,26117,1815
Michigan,Montmorency,-46.319129943847656,% change,26119,1816
Michigan,Muskegon,-9.255913734436035,% change,26121,1818
Michigan,Newaygo,-8.90566349029541,% change,26123,1820
Michigan,Oakland,2.056781530380249,% change,26125,1824
Michigan,Oceana,94.8114242553711,% change,26127,1825
Michigan,Ogemaw,-50.7572135925293,% change,26129,1827
Michigan,Ontonagon,-0.09007243067026138,% change,26131,1829
Michigan,Osceola,20.12775993347168,% change,26133,1830
Michigan,Oscoda,-73.72876739501953,% change,26135,1832
Michigan,Otsego,-99.2812728881836,% change,26137,1834
Michigan,Ottawa,18.78843116760254,% change,26139,1837
Michigan,Presque Isle,-64.55883026123047,% change,26141,1840
Michigan,Roscommon,nan,% change,26143,1843
Michigan,Saginaw,-6.241066932678223,% change,26145,1845
Michigan,St. Clair,-12.87176513671875,% change,26147,1854
Michigan,St. Joseph,18.85239028930664,% change,26149,1857
Michigan,Sanilac,-37.47806167602539,% change,26151,1858
Michigan,Schoolcraft,-86.24566650390625,% change,26153,1861
Michigan,Shiawassee,6.137502193450928,% change,26155,1863
Michigan,Tuscola,-19.527877807617188,% change,26157,1866
Michigan,Van Buren,-21.682140350341797,% change,26159,1867
Michigan,Washtenaw,-1.9440234899520874,% change,26161,1869
Michigan,Wayne,4.577218055725098,% change,26163,1871
Michigan,Wexford,-79.34423065185547,% change,26165,1873
Minnesota,Aitkin,-19.319761276245117,% change,27001,1875
Minnesota,Anoka,-2.1752381324768066,% change,27003,1877
Minnesota,Becker,-5.225925445556641,% change,27005,1878
Minnesota,Beltrami,13.078239440917969,% change,27007,1880
Minnesota,Benton,19.905662536621094,% change,27009,1881
Minnesota,Big Stone,-11.770441055297852,% change,27011,1882
Minnesota,Blue Earth,-14.196917533874512,% change,27013,1886
Minnesota,Brown,-1.8304011821746826,% change,27015,1892
Minnesota,Carlton,-18.418283462524414,% change,27017,1893
Minnesota,Carver,3.4372403621673584,% change,27019,1894
Minnesota,Cass,-2.634428024291992,% change,27021,1895
Minnesota,Chippewa,14.476285934448242,% change,27023,1896
Minnesota,Chisago,3.6384873390197754,% change,27025,1897
Minnesota,Clay,-5.176382541656494,% change,27027,1898
Minnesota,Clearwater,-68.84916687011719,% change,27029,1899
Minnesota,Cook,-37.58287811279297,% change,27031,1900
Minnesota,Cottonwood,-16.15146255493164,% change,27033,1902
Minnesota,Crow Wing,6.760168552398682,% change,27035,1903
Minnesota,Dakota,-8.132532119750977,% change,27037,1904
Minnesota,Dodge,-8.500883102416992,% change,27039,1906
Minnesota,Douglas,-7.099546909332275,% change,27041,1907
Minnesota,Faribault,66.7126693725586,% change,27043,1908
Minnesota,Fillmore,67.06816864013672,% change,27045,1909
Minnesota,Freeborn,-16.713193893432617,% change,27047,1910
Minnesota,Goodhue,-24.72260284423828,% change,27049,1911
Minnesota,Grant,-33.24908447265625,% change,27051,1912
Minnesota,Hennepin,4.826195240020752,% change,27053,1913
Minnesota,Houston,6.986703395843506,% change,27055,1914
Minnesota,Hubbard,-16.643142700195312,% change,27057,1915
Minnesota,Isanti,-44.42414474487305,% change,27059,1916
Minnesota,Itasca,4.673025131225586,% change,27061,1917
Minnesota,Jackson,-22.933732986450195,% change,27063,1918
Minnesota,Kanabec,144.2189483642578,% change,27065,1919
Minnesota,Kandiyohi,5.729830741882324,% change,27067,1920
Minnesota,Kittson,-37.852195739746094,% change,27069,1921
Minnesota,Koochiching,-22.7640438079834,% change,27071,1922
Minnesota,Lac qui Parle,-43.397422790527344,% change,27073,1923
Minnesota,Lake,-27.66641616821289,% change,27075,1926
Minnesota,Lake of the Woods,9.770679473876953,% change,27077,1927
Minnesota,Le Sueur,-12.841404914855957,% change,27079,1929
Minnesota,Lincoln,-18.477842330932617,% change,27081,1931
Minnesota,Lyon,36.7353515625,% change,27083,1932
Minnesota,McLeod,25.76506233215332,% change,27085,1934
Minnesota,Mahnomen,3.5930254459381104,% change,27087,1936
Minnesota,Marshall,-23.8632755279541,% change,27089,1937
Minnesota,Martin,15.422297477722168,% change,27091,1940
Minnesota,Meeker,57.92448806762695,% change,27093,1941
Minnesota,Mille Lacs,66.5447998046875,% change,27095,1943
Minnesota,Morrison,-3.4117345809936523,% change,27097,1944
Minnesota,Mower,-5.168344497680664,% change,27099,1945
Minnesota,Murray,-17.53374671936035,% change,27101,1947
Minnesota,Nicollet,-61.919952392578125,% change,27103,1948
Minnesota,Nobles,23.661746978759766,% change,27105,1950
Minnesota,Norman,-18.46699333190918,% change,27107,1951
Minnesota,Olmsted,-14.00574016571045,% change,27109,1953
Minnesota,Otter Tail,-4.456661701202393,% change,27111,1954
Minnesota,Pennington,-10.098621368408203,% change,27113,1956
Minnesota,Pine,15.87028694152832,% change,27115,1957
Minnesota,Pipestone,-12.314655303955078,% change,27117,1958
Minnesota,Polk,-13.288299560546875,% change,27119,1959
Minnesota,Pope,-33.293914794921875,% change,27121,1961
Minnesota,Ramsey,8.018454551696777,% change,27123,1964
Minnesota,Red Lake,2.586428642272949,% change,27125,1966
Minnesota,Redwood,-9.717541694641113,% change,27127,1969
Minnesota,Renville,5.490710258483887,% change,27129,1971
Minnesota,Rice,-8.95608139038086,% change,27131,1973
Minnesota,Rock,9.99892520904541,% change,27133,1974
Minnesota,Roseau,3.5668015480041504,% change,27135,1976
Minnesota,St. Louis,-11.72042179107666,% change,27137,1978
Minnesota,Scott,6.803373336791992,% change,27139,1979
Minnesota,Sherburne,-30.66853904724121,% change,27141,1980
Minnesota,Sibley,-31.172998428344727,% change,27143,1982
Minnesota,Stearns,32.5364990234375,% change,27145,1984
Minnesota,Steele,-10.183276176452637,% change,27147,1985
Minnesota,Stevens,-12.576420783996582,% change,27149,1987
Minnesota,Swift,5.345093727111816,% change,27151,1988
Minnesota,Todd,-7.528971195220947,% change,27153,1989
Minnesota,Traverse,-19.869163513183594,% change,27155,1990
Minnesota,Wabasha,-9.981082916259766,% change,27157,1991
Minnesota,Wadena,49.35166931152344,% change,27159,1992
Minnesota,Waseca,19.367074966430664,% change,27161,1993
Minnesota,Washington,-6.627644062042236,% change,27163,1994
Minnesota,Watonwan,58.457332611083984,% change,27165,1996
Minnesota,Wilkin,-35.57951354980469,% change,27167,1997
Minnesota,Winona,-9.96150016784668,% change,27169,1998
Minnesota,Wright,-14.021648406982422,% change,27171,1999
Minnesota,Yellow Medicine,12.443832397460938,% change,27173,1531
Mississippi,Adams,nan,% change,28001,1534
Mississippi,Alcorn,nan,% change,28003,1538
Mississippi,Amite,nan,% change,28005,1539
Mississippi,Attala,nan,% change,28007,1541
Mississippi,Benton,nan,% change,28009,1544
Mississippi,Bolivar,nan,% change,28011,1547
Mississippi,Calhoun,nan,% change,28013,1548
Mississippi,Carroll,nan,% change,28015,1549
Mississippi,Chickasaw,nan,% change,28017,1550
Mississippi,Choctaw,nan,% change,28019,1552
Mississippi,Claiborne,nan,% change,28021,1555
Mississippi,Clarke,nan,% change,28023,1557
Mississippi,Clay,nan,% change,28025,1559
Mississippi,Coahoma,nan,% change,28027,1562
Mississippi,Copiah,nan,% change,28029,1564
Mississippi,Covington,nan,% change,28031,1567
Mississippi,DeSoto,nan,% change,28033,1571
Mississippi,Forrest,nan,% change,28035,1572
Mississippi,Franklin,nan,% change,28037,1575
Mississippi,George,nan,% change,28039,1577
Mississippi,Greene,nan,% change,28041,1579
Mississippi,Grenada,nan,% change,28043,1581
Mississippi,Hancock,nan,% change,28045,1583
Mississippi,Harrison,nan,% change,28047,1587
Mississippi,Hinds,187.4722900390625,% change,28049,1591
Mississippi,Holmes,nan,% change,28051,1593
Mississippi,Humphreys,nan,% change,28053,1596
Mississippi,Issaquena,nan,% change,28055,1598
Mississippi,Itawamba,nan,% change,28057,1601
Mississippi,Jackson,nan,% change,28059,1605
Mississippi,Jasper,nan,% change,28061,1607
Mississippi,Jefferson,nan,% change,28063,1610
Mississippi,Jefferson Davis,nan,% change,28065,1612
Mississippi,Jones,150.83396911621094,% change,28067,1615
Mississippi,Kemper,nan,% change,28069,1616
Mississippi,Lafayette,nan,% change,28071,1620
Mississippi,Lamar,nan,% change,28073,1623
Mississippi,Lauderdale,nan,% change,28075,1628
Mississippi,Lawrence,nan,% change,28077,1632
Mississippi,Leake,-9.535205841064453,% change,28079,1636
Mississippi,Lee,nan,% change,28081,1638
Mississippi,Leflore,nan,% change,28083,1643
Mississippi,Lincoln,nan,% change,28085,1645
Mississippi,Lowndes,nan,% change,28087,1647
Mississippi,Madison,nan,% change,28089,1651
Mississippi,Marion,nan,% change,28091,1653
Mississippi,Marshall,nan,% change,28093,1655
Mississippi,Monroe,nan,% change,28095,1656
Mississippi,Montgomery,nan,% change,28097,1658
Mississippi,Neshoba,-18.545080184936523,% change,28099,1661
Mississippi,Newton,-10.97845458984375,% change,28101,1663
Mississippi,Noxubee,nan,% change,28103,1666
Mississippi,Oktibbeha,nan,% change,28105,1668
Mississippi,Panola,nan,% change,28107,1671
Mississippi,Pearl River,nan,% change,28109,1676
Mississippi,Perry,nan,% change,28111,1679
Mississippi,Pike,nan,% change,28113,1680
Mississippi,Pontotoc,nan,% change,28115,1682
Mississippi,Prentiss,nan,% change,28117,1684
Mississippi,Quitman,nan,% change,28119,1685
Mississippi,Rankin,nan,% change,28121,1690
Mississippi,Scott,nan,% change,28123,1692
Mississippi,Sharkey,nan,% change,28125,1695
Mississippi,Simpson,nan,% change,28127,1698
Mississippi,Smith,nan,% change,28129,1709
Mississippi,Stone,nan,% change,28131,1712
Mississippi,Sunflower,nan,% change,28133,1721
Mississippi,Tallahatchie,nan,% change,28135,1725
Mississippi,Tate,nan,% change,28137,1727
Mississippi,Tippah,nan,% change,28139,1730
Mississippi,Tishomingo,nan,% change,28141,1732
Mississippi,Tunica,nan,% change,28143,1735
Mississippi,Union,nan,% change,28145,1737
Mississippi,Walthall,nan,% change,28147,1740
Mississippi,Warren,nan,% change,28149,1746
Mississippi,Washington,nan,% change,28151,1750
Mississippi,Wayne,-45.52094650268555,% change,28153,1753
Mississippi,Webster,nan,% change,28155,1756
Mississippi,Wilkinson,nan,% change,28157,1757
Mississippi,Winston,nan,% change,28159,1758
Mississippi,Yalobusha,nan,% change,28161,1759
Mississippi,Yazoo,nan,% change,28163,1760
Missouri,Adair,-4.970600128173828,% change,29001,1761
Missouri,Andrew,-13.964563369750977,% change,29003,1762
Missouri,Atchison,-6.603713512420654,% change,29005,1763
Missouri,Audrain,-28.91026496887207,% change,29007,1766
Missouri,Barry,-31.179773330688477,% change,29009,1767
Missouri,Barton,-8.762803077697754,% change,29011,1771
Missouri,Bates,-35.90541076660156,% change,29013,1776
Missouri,Benton,-13.949864387512207,% change,29015,1778
Missouri,Bollinger,-27.297006607055664,% change,29017,1781
Missouri,Boone,-10.411383628845215,% change,29019,1783
Missouri,Buchanan,-20.75975227355957,% change,29021,1789
Missouri,Butler,-19.29715347290039,% change,29023,1792
Missouri,Caldwell,-33.519710540771484,% change,29025,1795
Missouri,Callaway,-20.404233932495117,% change,29027,1799
Missouri,Camden,-29.429729461669922,% change,29029,1803
Missouri,Cape Girardeau,-26.125957489013672,% change,29031,1808
Missouri,Carroll,-17.257410049438477,% change,29033,1822
Missouri,Carter,-16.307043075561523,% change,29035,1001
Missouri,Cass,-3.9332807064056396,% change,29037,1004
Missouri,Cedar,43.85584259033203,% change,29039,1007
Missouri,Chariton,32.610774993896484,% change,29041,1011
Missouri,Christian,-31.463178634643555,% change,29043,1014
Missouri,Clark,-17.301206588745117,% change,29045,1015
Missouri,Clay,-9.921422958374023,% change,29047,1018
Missouri,Clinton,-31.6671085357666,% change,29049,1021
Missouri,Cole,-8.029561042785645,% change,29051,1022
Missouri,Cooper,30.564218521118164,% change,29053,1025
Missouri,Crawford,-10.81466007232666,% change,29055,1028
Missouri,Dade,-27.808265686035156,% change,29057,1030
Missouri,Dallas,28.369304656982422,% change,29059,1032
Missouri,Daviess,-9.155594825744629,% change,29061,1036
Missouri,DeKalb,24.870267868041992,% change,29063,1038
Missouri,Dent,-12.133637428283691,% change,29065,1040
Missouri,Douglas,-0.6033710241317749,% change,29067,1043
Missouri,Dunklin,-14.526016235351562,% change,29069,1045
Missouri,Franklin,-8.941228866577148,% change,29071,1047
Missouri,Gasconade,0.026903975754976273,% change,29073,1049
Missouri,Gentry,-10.21069049835205,% change,29075,1052
Missouri,Greene,-6.554115295410156,% change,29077,1054
Missouri,Grundy,-16.603126525878906,% change,29079,1057
Missouri,Harrison,-37.779361724853516,% change,29081,1058
Missouri,Henry,-13.068527221679688,% change,29083,1061
Missouri,Hickory,-58.939456939697266,% change,29085,1063
Missouri,Holt,-19.63982391357422,% change,29087,1065
Missouri,Howard,-21.161521911621094,% change,29089,1068
Missouri,Howell,-18.52252197265625,% change,29091,1070
Missouri,Iron,3.002791166305542,% change,29093,1072
Missouri,Jackson,-24.428512573242188,% change,29095,1074
Missouri,Jasper,-16.64227867126465,% change,29097,1078
Missouri,Jefferson,0.15624332427978516,% change,29099,1082
Missouri,Johnson,-24.285280227661133,% change,29101,1087
Missouri,Knox,-14.494051933288574,% change,29103,1091
Missouri,Laclede,16.566558837890625,% change,29105,1096
Missouri,Lafayette,-47.27653503417969,% change,29107,1099
Missouri,Lawrence,-18.015064239501953,% change,29109,1101
Missouri,Lewis,-2.225050210952759,% change,29111,1104
Missouri,Lincoln,-3.889570474624634,% change,29113,1106
Missouri,Linn,-20.443546295166016,% change,29115,1109
