State,County,Students eligible for free lunch (%) 2015 (PCT_FREE_LUNCH15),Units,FIPS,FID
Kentucky,Graves,59.105830858214794,Percent,21083,1097
Kentucky,Grayson,60.46143406469125,Percent,21085,1100
Kentucky,Green,58.56885147324113,Percent,21087,1102
Kentucky,Greenup,49.19031585698252,Percent,21089,1105
Kentucky,Hancock,44.35912581216775,Percent,21091,1107
Kentucky,Hardin,48.69469793230912,Percent,21093,1110
Kentucky,Harlan,74.93936944219887,Percent,21095,1114
Kentucky,Harrison,54.54848383872043,Percent,21097,1119
Kentucky,Hart,60.58500914076782,Percent,21099,1121
Kentucky,Henderson,56.530908132331625,Percent,21101,1126
Kentucky,Henry,49.328859060402685,Percent,21103,1129
Kentucky,Hickman,53.771289537712896,Percent,21105,1130
Kentucky,Hopkins,54.47741935483871,Percent,21107,1136
Kentucky,Jackson,nan,Percent,21109,1140
Kentucky,Jefferson,59.455091660800505,Percent,21111,1143
Kentucky,Jessamine,49.80487804878049,Percent,21113,1145
Kentucky,Johnson,60.367454068241464,Percent,21115,1148
Kentucky,Kenton,47.44742161627457,Percent,21117,1151
Kentucky,Knott,74.02651201325601,Percent,21119,1154
Kentucky,Knox,67.40064446831364,Percent,21121,1159
Kentucky,Larue,54.42719261435166,Percent,21123,1162
Kentucky,Laurel,61.57595450852965,Percent,21125,1166
Kentucky,Lawrence,67.02047005307051,Percent,21127,1167
Kentucky,Lee,71.42857142857143,Percent,21129,1171
Kentucky,Leslie,62.69230769230769,Percent,21131,1175
Kentucky,Letcher,69.13007908371966,Percent,21133,1178
Kentucky,Lewis,65.44021024967148,Percent,21135,1180
Kentucky,Lincoln,64.0212981744422,Percent,21137,1184
Kentucky,Livingston,57.313195548489674,Percent,21139,1187
Kentucky,Logan,51.888020833333336,Percent,21141,1190
Kentucky,Lyon,47.05240174672489,Percent,21143,1193
Kentucky,McCracken,52.586291189987286,Percent,21145,1196
Kentucky,McCreary,76.70723461798512,Percent,21147,1198
Kentucky,McLean,51.13500597371565,Percent,21149,1201
Kentucky,Madison,46.959537572254334,Percent,21151,1204
Kentucky,Magoffin,79.02930402930403,Percent,21153,1206
Kentucky,Marion,56.06758832565284,Percent,21155,1210
Kentucky,Marshall,45.51203590371277,Percent,21157,1213
Kentucky,Martin,70.12428298279158,Percent,21159,1215
Kentucky,Mason,54.08738548273432,Percent,21161,1217
Kentucky,Meade,45.784825371336815,Percent,21163,1220
Kentucky,Menifee,67.06231454005935,Percent,21165,1222
Kentucky,Mercer,47.34214390602055,Percent,21167,1225
Kentucky,Metcalfe,68.25301204819277,Percent,21169,1228
Kentucky,Monroe,63.680518078791145,Percent,21171,1230
Kentucky,Montgomery,54.94887525562372,Percent,21173,1233
Kentucky,Morgan,65.91133004926108,Percent,21175,1235
Kentucky,Muhlenberg,54.369898467051556,Percent,21177,1238
Kentucky,Nelson,49.130723291307234,Percent,21179,1243
Kentucky,Nicholas,55.57432432432432,Percent,21181,1246
Kentucky,Ohio,57.63569457221711,Percent,21183,1249
Kentucky,Oldham,17.065235074019846,Percent,21185,1252
Kentucky,Owen,57.39525492175669,Percent,21187,1255
Kentucky,Owsley,84.94623655913979,Percent,21189,1257
Kentucky,Pendleton,54.67800729040098,Percent,21191,1260
Kentucky,Perry,66.99923254029163,Percent,21193,1265
Kentucky,Pike,61.48694554983985,Percent,21195,1267
Kentucky,Powell,69.14285714285714,Percent,21197,1270
Kentucky,Pulaski,60.305126504311566,Percent,21199,1272
Kentucky,Robertson,61.93029490616622,Percent,21201,1273
Kentucky,Rockcastle,60.37075900664568,Percent,21203,1276
Kentucky,Rowan,57.95454545454546,Percent,21205,1279
Kentucky,Russell,65.36164565361645,Percent,21207,1282
Kentucky,Scott,38.83559378101224,Percent,21209,1283
Kentucky,Shelby,46.692384626375194,Percent,21211,1285
Kentucky,Simpson,51.267698386565684,Percent,21213,1287
Kentucky,Spencer,39.986491050320836,Percent,21215,1000
Kentucky,Taylor,57.14658320292123,Percent,21217,1003
Kentucky,Todd,55.903271692745385,Percent,21219,1006
Kentucky,Trigg,51.244509516837475,Percent,21221,1009
Kentucky,Trimble,53.99429386590585,Percent,21223,1012
Kentucky,Union,52.94117647058824,Percent,21225,1016
Kentucky,Warren,50.94959824689555,Percent,21227,1019
Kentucky,Washington,57.596764875794335,Percent,21229,1023
Kentucky,Wayne,68.09509832697388,Percent,21231,1027
Kentucky,Webster,52.69978401727862,Percent,21233,1029
Kentucky,Whitley,66.74733785091965,Percent,21235,1034
Kentucky,Wolfe,76.99849170437406,Percent,21237,1037
Kentucky,Woodford,41.885068526088006,Percent,21239,1042
Louisiana,Acadia,62.329788291422325,Percent,22001,1046
Louisiana,Allen,34.16803182775568,Percent,22003,1051
Louisiana,Ascension,43.62299648385771,Percent,22005,1055
Louisiana,Assumption,62.722055206340535,Percent,22007,1060
Louisiana,Avoyelles,40.376601327365336,Percent,22009,1062
Louisiana,Beauregard,48.66811861283297,Percent,22011,1066
Louisiana,Bienville,65.67627494456762,Percent,22013,1069
Louisiana,Bossier,44.43086058594944,Percent,22015,1076
Louisiana,Caddo,65.06989006615927,Percent,22017,1079
Louisiana,Calcasieu,44.87311133929881,Percent,22019,1081
Louisiana,Caldwell,60.45602605863192,Percent,22021,1084
Louisiana,Cameron,26.71232876712329,Percent,22023,1089
Louisiana,Catahoula,70.14613778705638,Percent,22025,1093
Louisiana,Claiborne,68.87844979448033,Percent,22027,1095
Louisiana,Concordia,69.84950700570836,Percent,22029,1098
Louisiana,De Soto,43.8757569837859,Percent,22031,1103
Louisiana,East Baton Rouge,49.80951466256883,Percent,22033,1108
Louisiana,East Carroll,72.19101123595506,Percent,22035,1111
Louisiana,East Feliciana,74.47519083969466,Percent,22037,1115
Louisiana,Evangeline,54.107320304736675,Percent,22039,1118
Louisiana,Franklin,56.796769851951545,Percent,22041,1123
Louisiana,Grant,61.038128804870226,Percent,22043,1127
Louisiana,Iberia,55.7500396008237,Percent,22045,1133
Louisiana,Iberville,59.274271376182206,Percent,22047,1134
Louisiana,Jackson,58.818222823635544,Percent,22049,1138
Louisiana,Jefferson,69.1691814990454,Percent,22051,1147
Louisiana,Jefferson Davis,52.92107960368978,Percent,22053,1155
Louisiana,Lafayette,51.711311849467066,Percent,22055,1161
Louisiana,Lafourche,55.53983016579054,Percent,22057,1280
Louisiana,La Salle,48.05293005671077,Percent,22059,1289
Louisiana,Lincoln,nan,Percent,22061,1291
Louisiana,Livingston,39.727039427638225,Percent,22063,1295
Louisiana,Madison,69.43353897924845,Percent,22065,1297
Louisiana,Morehouse,99.90503323836657,Percent,22067,1299
Louisiana,Natchitoches,67.22763507528786,Percent,22069,1301
Louisiana,Orleans,nan,Percent,22071,1304
Louisiana,Ouachita,58.01422891818372,Percent,22073,1306
Louisiana,Plaquemines,52.281407035175874,Percent,22075,1427
Louisiana,Pointe Coupee,59.61012311901504,Percent,22077,1431
Louisiana,Rapides,62.52452310389448,Percent,22079,1434
Louisiana,Red River,69.43681318681318,Percent,22081,1436
Louisiana,Richland,51.81242078580481,Percent,22083,1439
Louisiana,Sabine,66.36301525848326,Percent,22085,1441
Louisiana,St. Bernard,72.11436170212767,Percent,22087,1463
Louisiana,St. Charles,46.808510638297875,Percent,22089,1466
Louisiana,St. Helena,nan,Percent,22091,1467
Louisiana,St. James,66.49048625792811,Percent,22093,1468
Louisiana,St. John the Baptist,74.47482494164721,Percent,22095,1469
Louisiana,St. Landry,64.26763357734146,Percent,22097,1471
Louisiana,St. Martin,65.31294792164357,Percent,22099,1473
Louisiana,St. Mary,69.47312961011592,Percent,22101,1474
Louisiana,St. Tammany,41.92896862868534,Percent,22103,1475
Louisiana,Tangipahoa,69.55731664226946,Percent,22105,1476
Louisiana,Tensas,100.0,Percent,22107,1479
Louisiana,Terrebonne,65.25056259948406,Percent,22109,1501
Louisiana,Union,67.86531546256947,Percent,22111,1507
Louisiana,Vermilion,51.09992542878449,Percent,22113,1510
Louisiana,Vernon,47.60508308895406,Percent,22115,1513
Louisiana,Washington,75.49242931796864,Percent,22117,1516
Louisiana,Webster,60.33070866141732,Percent,22119,1518
Louisiana,West Baton Rouge,63.282881002087684,Percent,22121,1520
Louisiana,West Carroll,68.04761904761905,Percent,22123,1522
Louisiana,West Feliciana,48.709526044110746,Percent,22125,1524
Louisiana,Winn,68.03143093465674,Percent,22127,1529
Maine,Androscoggin,51.309230866300716,Percent,23001,1532
Maine,Aroostook,45.368120840815465,Percent,23003,1535
Maine,Cumberland,28.029646986908464,Percent,23005,1608
Maine,Franklin,46.157303370786515,Percent,23007,1619
Maine,Hancock,35.242780069819105,Percent,23009,1748
Maine,Kennebec,43.62771657335501,Percent,23011,1755
Maine,Knox,35.96933187294633,Percent,23013,1774
Maine,Lincoln,41.20657150552115,Percent,23015,1835
Maine,Oxford,53.006575014943216,Percent,23017,1842
Maine,Penobscot,40.3382854848424,Percent,23019,1846
Maine,Piscataquis,58.1859410430839,Percent,23021,1851
Maine,Sagadahoc,34.225582345729464,Percent,23023,1855
Maine,Somerset,63.29508428955942,Percent,23025,1860
Maine,Waldo,48.856458287954695,Percent,23027,1865
Maine,Washington,53.50467289719626,Percent,23029,1884
Maine,York,29.889736394893884,Percent,23031,1901
Maryland,Allegany,47.94598275079437,Percent,24001,1905
Maryland,Anne Arundel,27.7299743851185,Percent,24003,1925
Maryland,Baltimore County,40.01482566286081,Percent,24005,1939
Maryland,Calvert,19.853905225697694,Percent,24009,1946
Maryland,Caroline,48.50053552302749,Percent,24011,1949
Maryland,Carroll,16.91127548823921,Percent,24013,1955
Maryland,Cecil,38.29371334888707,Percent,24015,1963
Maryland,Charles,30.48618238491656,Percent,24017,1294
Maryland,Dorchester,61.70078075543364,Percent,24019,1346
Maryland,Frederick,22.71799286680605,Percent,24021,1357
Maryland,Garrett,38.38174273858922,Percent,24023,1361
Maryland,Harford,25.712988677632985,Percent,24025,1372
Maryland,Howard,17.525059230909424,Percent,24027,1379
Maryland,Kent,49.9753573188763,Percent,24029,1394
Maryland,Montgomery,28.919938611075587,Percent,24031,1398
Maryland,Prince George's,55.41102371976854,Percent,24033,1403
Maryland,Queen Anne's,22.716081378774135,Percent,24035,1413
Maryland,St. Mary's,27.885848057521876,Percent,24037,1421
Maryland,Somerset,82.49656121045392,Percent,24039,1430
Maryland,Talbot,38.78918918918919,Percent,24041,1438
Maryland,Washington,43.83715195265211,Percent,24043,1445
Maryland,Wicomico,55.848546315077755,Percent,24045,1446
Maryland,Worcester,38.18318318318318,Percent,24047,1456
Maryland,Baltimore County,87.10604090318004,Percent,24510,1939
Massachusetts,Barnstable,nan,Percent,25001,1478
Massachusetts,Berkshire,nan,Percent,25003,1480
Massachusetts,Bristol,nan,Percent,25005,1486
Massachusetts,Dukes,nan,Percent,25007,1491
Massachusetts,Essex,nan,Percent,25009,1519
Massachusetts,Franklin,nan,Percent,25011,1523
Massachusetts,Hampden,nan,Percent,25013,1526
Massachusetts,Hampshire,nan,Percent,25015,1527
Massachusetts,Middlesex,nan,Percent,25017,1533
Massachusetts,Nantucket,nan,Percent,25019,1537
Massachusetts,Norfolk,nan,Percent,25021,1543
Massachusetts,Plymouth,nan,Percent,25023,1569
Massachusetts,Suffolk,nan,Percent,25025,1585
Massachusetts,Worcester,nan,Percent,25027,1599
Michigan,Alcona,51.775956284153004,Percent,26001,1603
Michigan,Alger,40.393626991565135,Percent,26003,1609
Michigan,Allegan,32.625554901855914,Percent,26005,1611
Michigan,Alpena,44.44444444444444,Percent,26007,1614
Michigan,Antrim,40.06582884500299,Percent,26009,1617
Michigan,Arenac,50.069348127600556,Percent,26011,1621
Michigan,Baraga,44.30264357338195,Percent,26013,1624
Michigan,Barry,31.41793648947307,Percent,26015,1627
Michigan,Bay,41.78566379188463,Percent,26017,1631
Michigan,Benzie,44.13680781758957,Percent,26019,1634
Michigan,Berrien,48.82865358592693,Percent,26021,1635
Michigan,Branch,49.861153964825675,Percent,26023,1640
Michigan,Calhoun,46.842388907941796,Percent,26025,1641
Michigan,Cass,48.12267913629487,Percent,26027,1644
Michigan,Charlevoix,34.98411016949153,Percent,26029,1648
Michigan,Cheboygan,53.63918592618144,Percent,26031,1649
Michigan,Chippewa,42.27436060029592,Percent,26033,1660
Michigan,Clare,49.591407891664716,Percent,26035,1665
Michigan,Clinton,22.81035795887281,Percent,26037,1669
Michigan,Crawford,47.11842938568714,Percent,26039,1672
Michigan,Delta,35.83826832754748,Percent,26041,1675
Michigan,Dickinson,34.011238961734016,Percent,26043,1677
Michigan,Eaton,35.011004285879764,Percent,26045,1678
Michigan,Emmet,28.29278523489933,Percent,26047,1686
Michigan,Genesee,48.30113559245351,Percent,26049,1688
Michigan,Gladwin,45.20884520884521,Percent,26051,1691
Michigan,Gogebic,47.815384615384616,Percent,26053,1693
Michigan,Grand Traverse,24.615031027350035,Percent,26055,1697
Michigan,Gratiot,41.996879875195006,Percent,26057,1700
Michigan,Hillsdale,43.853211009174316,Percent,26059,1701
Michigan,Houghton,31.719349534076375,Percent,26061,1705
Michigan,Huron,36.7669335641636,Percent,26063,1708
Michigan,Ingham,38.998778998779,Percent,26065,1710
Michigan,Ionia,38.19297267150028,Percent,26067,1713
Michigan,Iosco,56.57209033005211,Percent,26069,1715
Michigan,Iron,48.8715953307393,Percent,26071,1716
Michigan,Isabella,37.37157534246575,Percent,26073,1717
Michigan,Jackson,41.86913485023782,Percent,26075,1719
Michigan,Kalamazoo,39.25482559138553,Percent,26077,1720
Michigan,Kalkaska,50.86294416243655,Percent,26079,1722
Michigan,Kent,40.76329019555369,Percent,26081,1726
Michigan,Keweenaw,nan,Percent,26083,1743
Michigan,Lake,86.76716917922947,Percent,26085,1749
Michigan,Lapeer,35.66616469842276,Percent,26087,1752
Michigan,Leelanau,27.951807228915666,Percent,26089,1765
Michigan,Lenawee,36.76931106471816,Percent,26091,1768
Michigan,Livingston,15.426430617791818,Percent,26093,1770
Michigan,Luce,42.31843575418994,Percent,26095,1773
Michigan,Mackinac,nan,Percent,26097,1779
Michigan,Macomb,36.85914648858586,Percent,26099,1785
Michigan,Manistee,47.2598922533903,Percent,26101,1787
Michigan,Marquette,27.05492075193513,Percent,26103,1793
Michigan,Mason,45.164481820430375,Percent,26105,1797
Michigan,Mecosta,46.728637826242405,Percent,26107,1800
Michigan,Menominee,40.81237911025145,Percent,26109,1802
Michigan,Midland,28.40825047251212,Percent,26111,1806
Michigan,Missaukee,44.95583449558345,Percent,26113,1810
Michigan,Monroe,31.631073970906844,Percent,26115,1812
Michigan,Montcalm,42.8091075031223,Percent,26117,1815
Michigan,Montmorency,49.0174672489083,Percent,26119,1816
Michigan,Muskegon,51.89590805943928,Percent,26121,1818
Michigan,Newaygo,51.207349081364825,Percent,26123,1820
Michigan,Oakland,25.630965753387493,Percent,26125,1824
Michigan,Oceana,62.341282130690615,Percent,26127,1825
Michigan,Ogemaw,57.01267828843106,Percent,26129,1827
Michigan,Ontonagon,43.727598566308245,Percent,26131,1829
Michigan,Osceola,49.301983835415136,Percent,26133,1830
Michigan,Oscoda,54.278728606356964,Percent,26135,1832
Michigan,Otsego,38.171459576776996,Percent,26137,1834
Michigan,Ottawa,26.62693049123662,Percent,26139,1837
Michigan,Presque Isle,45.33987386124737,Percent,26141,1840
Michigan,Roscommon,59.9792459356624,Percent,26143,1843
Michigan,Saginaw,47.55866700003572,Percent,26145,1845
Michigan,St. Clair,33.35493539633035,Percent,26147,1854
Michigan,St. Joseph,45.82200131295133,Percent,26149,1857
Michigan,Sanilac,42.707045735475894,Percent,26151,1858
Michigan,Schoolcraft,47.61904761904761,Percent,26153,1861
Michigan,Shiawassee,38.4124009879908,Percent,26155,1863
Michigan,Tuscola,46.65585225854754,Percent,26157,1866
Michigan,Van Buren,43.69438683347829,Percent,26159,1867
Michigan,Washtenaw,25.316151052378245,Percent,26161,1869
Michigan,Wayne,56.46171610016598,Percent,26163,1871
Michigan,Wexford,47.29026036644166,Percent,26165,1873
Minnesota,Aitkin,39.438085327783554,Percent,27001,1875
Minnesota,Anoka,28.464906881451913,Percent,27003,1877
Minnesota,Becker,33.64222401289283,Percent,27005,1878
Minnesota,Beltrami,49.614017889964465,Percent,27007,1880
Minnesota,Benton,27.05829326923077,Percent,27009,1881
Minnesota,Big Stone,26.463414634146343,Percent,27011,1882
Minnesota,Blue Earth,28.1786133960047,Percent,27013,1886
Minnesota,Brown,26.536473291211948,Percent,27015,1892
Minnesota,Carlton,27.4555659494855,Percent,27017,1893
Minnesota,Carver,12.901783218737773,Percent,27019,1894
Minnesota,Cass,52.313415484770985,Percent,27021,1895
Minnesota,Chippewa,31.342494714587737,Percent,27023,1896
Minnesota,Chisago,18.697638994668697,Percent,27025,1897
Minnesota,Clay,28.17067189798921,Percent,27027,1898
Minnesota,Clearwater,38.308115543328746,Percent,27029,1899
Minnesota,Cook,36.22183708838821,Percent,27031,1900
Minnesota,Cottonwood,35.59585492227979,Percent,27033,1902
Minnesota,Crow Wing,28.913787737317147,Percent,27035,1903
Minnesota,Dakota,21.511603740907518,Percent,27037,1904
Minnesota,Dodge,19.932868577330236,Percent,27039,1906
Minnesota,Douglas,21.763433104940496,Percent,27041,1907
Minnesota,Faribault,32.87928604978863,Percent,27043,1908
Minnesota,Fillmore,21.51260504201681,Percent,27045,1909
Minnesota,Freeborn,37.56038647342995,Percent,27047,1910
Minnesota,Goodhue,21.341624768457265,Percent,27049,1911
Minnesota,Grant,26.467449306296693,Percent,27051,1912
Minnesota,Hennepin,36.10574738755111,Percent,27053,1913
Minnesota,Houston,20.56924180817986,Percent,27055,1914
Minnesota,Hubbard,41.923701298701296,Percent,27057,1915
Minnesota,Isanti,24.63984103328366,Percent,27059,1916
Minnesota,Itasca,37.856093979441994,Percent,27061,1917
Minnesota,Jackson,25.96089008766015,Percent,27063,1918
Minnesota,Kanabec,34.76836686944315,Percent,27065,1919
Minnesota,Kandiyohi,43.71488200353187,Percent,27067,1920
Minnesota,Kittson,24.065040650406505,Percent,27069,1921
Minnesota,Koochiching,31.217541834968266,Percent,27071,1922
Minnesota,Lac qui Parle,28.392857142857142,Percent,27073,1923
Minnesota,Lake,20.0,Percent,27075,1926
Minnesota,Lake of the Woods,31.46551724137931,Percent,27077,1927
Minnesota,Le Sueur,26.33481646273637,Percent,27079,1929
Minnesota,Lincoln,26.53846153846154,Percent,27081,1931
Minnesota,Lyon,30.893617021276597,Percent,27083,1932
Minnesota,McLeod,23.852876911871814,Percent,27085,1934
Minnesota,Mahnomen,72.06020696142991,Percent,27087,1936
Minnesota,Marshall,26.967047747141898,Percent,27089,1937
Minnesota,Martin,34.72690492245448,Percent,27091,1940
Minnesota,Meeker,25.732569888851465,Percent,27093,1941
Minnesota,Mille Lacs,31.594064145524175,Percent,27095,1943
Minnesota,Morrison,27.7575125933646,Percent,27097,1944
Minnesota,Mower,41.67823538485269,Percent,27099,1945
Minnesota,Murray,23.1549815498155,Percent,27101,1947
Minnesota,Nicollet,28.25542570951586,Percent,27103,1948
Minnesota,Nobles,51.39461557118603,Percent,27105,1950
Minnesota,Norman,34.55743879472693,Percent,27107,1951
Minnesota,Olmsted,29.05914205939589,Percent,27109,1953
Minnesota,Otter Tail,27.553353658536583,Percent,27111,1954
Minnesota,Pennington,25.303370786516854,Percent,27113,1956
Minnesota,Pine,38.512440444679726,Percent,27115,1957
Minnesota,Pipestone,31.853070175438596,Percent,27117,1958
Minnesota,Polk,31.583011583011583,Percent,27119,1959
Minnesota,Pope,26.12681436210848,Percent,27121,1961
Minnesota,Ramsey,49.36102422177518,Percent,27123,1964
Minnesota,Red Lake,24.462365591397848,Percent,27125,1966
Minnesota,Redwood,28.68782161234991,Percent,27127,1969
Minnesota,Renville,33.1524197195839,Percent,27129,1971
Minnesota,Rice,33.89756470459758,Percent,27131,1973
Minnesota,Rock,20.388958594730237,Percent,27133,1974
Minnesota,Roseau,20.720386186409208,Percent,27135,1976
Minnesota,St. Louis,32.66269349226031,Percent,27137,1978
Minnesota,Scott,18.305868317053164,Percent,27139,1979
Minnesota,Sherburne,17.688971499380422,Percent,27141,1980
Minnesota,Sibley,28.546332894158983,Percent,27143,1982
Minnesota,Stearns,31.051499430595975,Percent,27145,1984
Minnesota,Steele,31.519886363636363,Percent,27147,1985
Minnesota,Stevens,17.585983127839068,Percent,27149,1987
Minnesota,Swift,29.043478260869566,Percent,27151,1988
Minnesota,Todd,41.066282420749275,Percent,27153,1989
Minnesota,Traverse,36.039603960396036,Percent,27155,1990
Minnesota,Wabasha,20.140578534739117,Percent,27157,1991
Minnesota,Wadena,36.565458700620304,Percent,27159,1992
Minnesota,Waseca,27.494456762749447,Percent,27161,1993
Minnesota,Washington,15.888597192101358,Percent,27163,1994
Minnesota,Watonwan,44.5272206303725,Percent,27165,1996
Minnesota,Wilkin,31.967213114754102,Percent,27167,1997
Minnesota,Winona,27.516904583020285,Percent,27169,1998
Minnesota,Wright,14.292166974065571,Percent,27171,1999
Minnesota,Yellow Medicine,29.229711141678127,Percent,27173,1531
Mississippi,Adams,100.0,Percent,28001,1534
Mississippi,Alcorn,52.03536870203537,Percent,28003,1538
Mississippi,Amite,nan,Percent,28005,1539
Mississippi,Attala,68.75,Percent,28007,1541
Mississippi,Benton,83.36120401337793,Percent,28009,1544
Mississippi,Bolivar,91.47690305790502,Percent,28011,1547
Mississippi,Calhoun,70.91336730693845,Percent,28013,1548
Mississippi,Carroll,84.44444444444444,Percent,28015,1549
Mississippi,Chickasaw,nan,Percent,28017,1550
Mississippi,Choctaw,62.99715909090909,Percent,28019,1552
Mississippi,Claiborne,nan,Percent,28021,1555
Mississippi,Clarke,nan,Percent,28023,1557
Mississippi,Clay,nan,Percent,28025,1559
Mississippi,Coahoma,100.0,Percent,28027,1562
Mississippi,Copiah,99.92860542598763,Percent,28029,1564
Mississippi,Covington,76.55877342419079,Percent,28031,1567
Mississippi,DeSoto,46.15872057936029,Percent,28033,1571
Mississippi,Forrest,76.12683438155136,Percent,28035,1572
Mississippi,Franklin,70.97009482129832,Percent,28037,1575
Mississippi,George,61.431701972242514,Percent,28039,1577
Mississippi,Greene,65.35433070866141,Percent,28041,1579
Mississippi,Grenada,nan,Percent,28043,1581
Mississippi,Hancock,66.68219944082013,Percent,28045,1583
Mississippi,Harrison,63.1899552461462,Percent,28047,1587
Mississippi,Hinds,87.37825082839642,Percent,28049,1591
Mississippi,Holmes,nan,Percent,28051,1593
Mississippi,Humphreys,99.82628836132021,Percent,28053,1596
Mississippi,Issaquena,nan,Percent,28055,1598
Mississippi,Itawamba,nan,Percent,28057,1601
Mississippi,Jackson,57.721331079130756,Percent,28059,1605
Mississippi,Jasper,83.29177057356608,Percent,28061,1607
Mississippi,Jefferson,nan,Percent,28063,1610
Mississippi,Jefferson Davis,99.59211420802175,Percent,28065,1612
Mississippi,Jones,nan,Percent,28067,1615
Mississippi,Kemper,nan,Percent,28069,1616
Mississippi,Lafayette,nan,Percent,28071,1620
Mississippi,Lamar,46.980436631698325,Percent,28073,1623
Mississippi,Lauderdale,72.85126301347752,Percent,28075,1628
Mississippi,Lawrence,69.66292134831461,Percent,28077,1632
Mississippi,Leake,nan,Percent,28079,1636
Mississippi,Lee,56.751067913081165,Percent,28081,1638
Mississippi,Leflore,nan,Percent,28083,1643
Mississippi,Lincoln,57.89557213140771,Percent,28085,1645
Mississippi,Lowndes,73.71333124543273,Percent,28087,1647
Mississippi,Madison,46.34307710814387,Percent,28089,1651
Mississippi,Marion,76.8950247460276,Percent,28091,1653
Mississippi,Marshall,88.50746268656717,Percent,28093,1655
Mississippi,Monroe,nan,Percent,28095,1656
Mississippi,Montgomery,74.7134670487106,Percent,28097,1658
Mississippi,Neshoba,nan,Percent,28099,1661
Mississippi,Newton,nan,Percent,28101,1663
Mississippi,Noxubee,99.12229373902866,Percent,28103,1666
Mississippi,Oktibbeha,nan,Percent,28105,1668
Mississippi,Panola,79.98984255967497,Percent,28107,1671
Mississippi,Pearl River,76.28710575139146,Percent,28109,1676
Mississippi,Perry,nan,Percent,28111,1679
Mississippi,Pike,nan,Percent,28113,1680
Mississippi,Pontotoc,nan,Percent,28115,1682
Mississippi,Prentiss,nan,Percent,28117,1684
Mississippi,Quitman,nan,Percent,28119,1685
Mississippi,Rankin,41.43556975505857,Percent,28121,1690
Mississippi,Scott,76.82905535184214,Percent,28123,1692
Mississippi,Sharkey,nan,Percent,28125,1695
Mississippi,Simpson,nan,Percent,28127,1698
Mississippi,Smith,nan,Percent,28129,1709
Mississippi,Stone,58.66514979142965,Percent,28131,1712
Mississippi,Sunflower,100.0,Percent,28133,1721
Mississippi,Tallahatchie,nan,Percent,28135,1725
Mississippi,Tate,66.17230098146129,Percent,28137,1727
Mississippi,Tippah,63.55608591885441,Percent,28139,1730
Mississippi,Tishomingo,nan,Percent,28141,1732
Mississippi,Tunica,nan,Percent,28143,1735
Mississippi,Union,nan,Percent,28145,1737
Mississippi,Walthall,79.13087417887822,Percent,28147,1740
Mississippi,Warren,91.07507507507508,Percent,28149,1746
Mississippi,Washington,99.86290414714955,Percent,28151,1750
Mississippi,Wayne,nan,Percent,28153,1753
Mississippi,Webster,53.04109589041096,Percent,28155,1756
Mississippi,Wilkinson,99.01719901719902,Percent,28157,1757
Mississippi,Winston,87.38738738738738,Percent,28159,1758
Mississippi,Yalobusha,76.66666666666667,Percent,28161,1759
Mississippi,Yazoo,94.83870967741936,Percent,28163,1760
Missouri,Adair,42.80913978494624,Percent,29001,1761
Missouri,Andrew,30.547652916073968,Percent,29003,1762
Missouri,Atchison,29.534313725490197,Percent,29005,1763
Missouri,Audrain,64.83782964534709,Percent,29007,1766
Missouri,Barry,51.400035669698596,Percent,29009,1767
Missouri,Barton,45.88235294117647,Percent,29011,1771
Missouri,Bates,38.31775700934579,Percent,29013,1776
Missouri,Benton,68.56,Percent,29015,1778
Missouri,Bollinger,46.39956686518679,Percent,29017,1781
Missouri,Boone,35.01817404319008,Percent,29019,1783
Missouri,Buchanan,49.01750076757752,Percent,29021,1789
Missouri,Butler,54.124947116062614,Percent,29023,1792
Missouri,Caldwell,42.54807692307692,Percent,29025,1795
Missouri,Callaway,44.69949185211144,Percent,29027,1799
Missouri,Camden,54.51649175412294,Percent,29029,1803
Missouri,Cape Girardeau,41.63749513807857,Percent,29031,1808
Missouri,Carroll,40.69686411149826,Percent,29033,1822
Missouri,Carter,59.250585480093676,Percent,29035,1001
Missouri,Cass,29.814487632508836,Percent,29037,1004
Missouri,Cedar,76.0092807424594,Percent,29039,1007
Missouri,Chariton,38.89409559512652,Percent,29041,1011
Missouri,Christian,29.34919896297281,Percent,29043,1014
Missouri,Clark,38.89409559512652,Percent,29045,1015
Missouri,Clay,25.571861734384477,Percent,29047,1018
Missouri,Clinton,34.61821753007611,Percent,29049,1021
Missouri,Cole,42.855817405826684,Percent,29051,1022
Missouri,Cooper,64.28856117975289,Percent,29053,1025
Missouri,Crawford,52.281424786576395,Percent,29055,1028
Missouri,Dade,57.30533683289589,Percent,29057,1030
Missouri,Dallas,48.96142433234421,Percent,29059,1032
Missouri,Daviess,44.36674436674436,Percent,29061,1036
Missouri,DeKalb,30.028598665395617,Percent,29063,1038
Missouri,Dent,66.96113074204946,Percent,29065,1040
Missouri,Douglas,53.28083989501312,Percent,29067,1043
Missouri,Dunklin,81.50017403411069,Percent,29069,1045
Missouri,Franklin,36.82790754705413,Percent,29071,1047
Missouri,Gasconade,39.5010395010395,Percent,29073,1049
Missouri,Gentry,31.305903398926656,Percent,29075,1052
Missouri,Greene,40.159475370742975,Percent,29077,1054
Missouri,Grundy,40.282447881640884,Percent,29079,1057
Missouri,Harrison,46.83870967741935,Percent,29081,1058
Missouri,Henry,50.05177770107008,Percent,29083,1061
Missouri,Hickory,50.63694267515923,Percent,29085,1063
