State,County,SNAP Broad-based Categorical Eligibility 2016 (SNAP_BBCE16),Units,FIPS,FID
Michigan,Oakland,1,Classification,26125,1824
Michigan,Oceana,1,Classification,26127,1825
Michigan,Ogemaw,1,Classification,26129,1827
Michigan,Ontonagon,1,Classification,26131,1829
Michigan,Osceola,1,Classification,26133,1830
Michigan,Oscoda,1,Classification,26135,1832
Michigan,Otsego,1,Classification,26137,1834
Michigan,Ottawa,1,Classification,26139,1837
Michigan,Presque Isle,1,Classification,26141,1840
Michigan,Roscommon,1,Classification,26143,1843
Michigan,Saginaw,1,Classification,26145,1845
Michigan,St. Clair,1,Classification,26147,1854
Michigan,St. Joseph,1,Classification,26149,1857
Michigan,Sanilac,1,Classification,26151,1858
Michigan,Schoolcraft,1,Classification,26153,1861
Michigan,Shiawassee,1,Classification,26155,1863
Michigan,Tuscola,1,Classification,26157,1866
Michigan,Van Buren,1,Classification,26159,1867
Michigan,Washtenaw,1,Classification,26161,1869
Michigan,Wayne,1,Classification,26163,1871
Michigan,Wexford,1,Classification,26165,1873
Minnesota,Aitkin,1,Classification,27001,1875
Minnesota,Anoka,1,Classification,27003,1877
Minnesota,Becker,1,Classification,27005,1878
Minnesota,Beltrami,1,Classification,27007,1880
Minnesota,Benton,1,Classification,27009,1881
Minnesota,Big Stone,1,Classification,27011,1882
Minnesota,Blue Earth,1,Classification,27013,1886
Minnesota,Brown,1,Classification,27015,1892
Minnesota,Carlton,1,Classification,27017,1893
Minnesota,Carver,1,Classification,27019,1894
Minnesota,Cass,1,Classification,27021,1895
Minnesota,Chippewa,1,Classification,27023,1896
Minnesota,Chisago,1,Classification,27025,1897
Minnesota,Clay,1,Classification,27027,1898
Minnesota,Clearwater,1,Classification,27029,1899
Minnesota,Cook,1,Classification,27031,1900
Minnesota,Cottonwood,1,Classification,27033,1902
Minnesota,Crow Wing,1,Classification,27035,1903
Minnesota,Dakota,1,Classification,27037,1904
Minnesota,Dodge,1,Classification,27039,1906
Minnesota,Douglas,1,Classification,27041,1907
Minnesota,Faribault,1,Classification,27043,1908
Minnesota,Fillmore,1,Classification,27045,1909
Minnesota,Freeborn,1,Classification,27047,1910
Minnesota,Goodhue,1,Classification,27049,1911
Minnesota,Grant,1,Classification,27051,1912
Minnesota,Hennepin,1,Classification,27053,1913
Minnesota,Houston,1,Classification,27055,1914
Minnesota,Hubbard,1,Classification,27057,1915
Minnesota,Isanti,1,Classification,27059,1916
Minnesota,Itasca,1,Classification,27061,1917
Minnesota,Jackson,1,Classification,27063,1918
Minnesota,Kanabec,1,Classification,27065,1919
Minnesota,Kandiyohi,1,Classification,27067,1920
Minnesota,Kittson,1,Classification,27069,1921
Minnesota,Koochiching,1,Classification,27071,1922
Minnesota,Lac qui Parle,1,Classification,27073,1923
Minnesota,Lake,1,Classification,27075,1926
Minnesota,Lake of the Woods,1,Classification,27077,1927
Minnesota,Le Sueur,1,Classification,27079,1929
Minnesota,Lincoln,1,Classification,27081,1931
Minnesota,Lyon,1,Classification,27083,1932
Minnesota,McLeod,1,Classification,27085,1934
Minnesota,Mahnomen,1,Classification,27087,1936
Minnesota,Marshall,1,Classification,27089,1937
Minnesota,Martin,1,Classification,27091,1940
Minnesota,Meeker,1,Classification,27093,1941
Minnesota,Mille Lacs,1,Classification,27095,1943
Minnesota,Morrison,1,Classification,27097,1944
Minnesota,Mower,1,Classification,27099,1945
Minnesota,Murray,1,Classification,27101,1947
Minnesota,Nicollet,1,Classification,27103,1948
Minnesota,Nobles,1,Classification,27105,1950
Minnesota,Norman,1,Classification,27107,1951
Minnesota,Olmsted,1,Classification,27109,1953
Minnesota,Otter Tail,1,Classification,27111,1954
Minnesota,Pennington,1,Classification,27113,1956
Minnesota,Pine,1,Classification,27115,1957
Minnesota,Pipestone,1,Classification,27117,1958
Minnesota,Polk,1,Classification,27119,1959
Minnesota,Pope,1,Classification,27121,1961
Minnesota,Ramsey,1,Classification,27123,1964
Minnesota,Red Lake,1,Classification,27125,1966
Minnesota,Redwood,1,Classification,27127,1969
Minnesota,Renville,1,Classification,27129,1971
Minnesota,Rice,1,Classification,27131,1973
Minnesota,Rock,1,Classification,27133,1974
Minnesota,Roseau,1,Classification,27135,1976
Minnesota,St. Louis,1,Classification,27137,1978
Minnesota,Scott,1,Classification,27139,1979
Minnesota,Sherburne,1,Classification,27141,1980
Minnesota,Sibley,1,Classification,27143,1982
Minnesota,Stearns,1,Classification,27145,1984
Minnesota,Steele,1,Classification,27147,1985
Minnesota,Stevens,1,Classification,27149,1987
Minnesota,Swift,1,Classification,27151,1988
Minnesota,Todd,1,Classification,27153,1989
Minnesota,Traverse,1,Classification,27155,1990
Minnesota,Wabasha,1,Classification,27157,1991
Minnesota,Wadena,1,Classification,27159,1992
Minnesota,Waseca,1,Classification,27161,1993
Minnesota,Washington,1,Classification,27163,1994
Minnesota,Watonwan,1,Classification,27165,1996
Minnesota,Wilkin,1,Classification,27167,1997
Minnesota,Winona,1,Classification,27169,1998
Minnesota,Wright,1,Classification,27171,1999
Minnesota,Yellow Medicine,1,Classification,27173,1531
Mississippi,Adams,1,Classification,28001,1534
Mississippi,Alcorn,1,Classification,28003,1538
Mississippi,Amite,1,Classification,28005,1539
Mississippi,Attala,1,Classification,28007,1541
Mississippi,Benton,1,Classification,28009,1544
Mississippi,Bolivar,1,Classification,28011,1547
Mississippi,Calhoun,1,Classification,28013,1548
Mississippi,Carroll,1,Classification,28015,1549
Mississippi,Chickasaw,1,Classification,28017,1550
Mississippi,Choctaw,1,Classification,28019,1552
Mississippi,Claiborne,1,Classification,28021,1555
Mississippi,Clarke,1,Classification,28023,1557
Mississippi,Clay,1,Classification,28025,1559
Mississippi,Coahoma,1,Classification,28027,1562
Mississippi,Copiah,1,Classification,28029,1564
Mississippi,Covington,1,Classification,28031,1567
Mississippi,DeSoto,1,Classification,28033,1571
Mississippi,Forrest,1,Classification,28035,1572
Mississippi,Franklin,1,Classification,28037,1575
Mississippi,George,1,Classification,28039,1577
Mississippi,Greene,1,Classification,28041,1579
Mississippi,Grenada,1,Classification,28043,1581
Mississippi,Hancock,1,Classification,28045,1583
Mississippi,Harrison,1,Classification,28047,1587
Mississippi,Hinds,1,Classification,28049,1591
Mississippi,Holmes,1,Classification,28051,1593
Mississippi,Humphreys,1,Classification,28053,1596
Mississippi,Issaquena,1,Classification,28055,1598
Mississippi,Itawamba,1,Classification,28057,1601
Mississippi,Jackson,1,Classification,28059,1605
Mississippi,Jasper,1,Classification,28061,1607
Mississippi,Jefferson,1,Classification,28063,1610
Mississippi,Jefferson Davis,1,Classification,28065,1612
Mississippi,Jones,1,Classification,28067,1615
Mississippi,Kemper,1,Classification,28069,1616
Mississippi,Lafayette,1,Classification,28071,1620
Mississippi,Lamar,1,Classification,28073,1623
Mississippi,Lauderdale,1,Classification,28075,1628
Mississippi,Lawrence,1,Classification,28077,1632
Mississippi,Leake,1,Classification,28079,1636
Mississippi,Lee,1,Classification,28081,1638
Mississippi,Leflore,1,Classification,28083,1643
Mississippi,Lincoln,1,Classification,28085,1645
Mississippi,Lowndes,1,Classification,28087,1647
Mississippi,Madison,1,Classification,28089,1651
Mississippi,Marion,1,Classification,28091,1653
Mississippi,Marshall,1,Classification,28093,1655
Mississippi,Monroe,1,Classification,28095,1656
Mississippi,Montgomery,1,Classification,28097,1658
Mississippi,Neshoba,1,Classification,28099,1661
Mississippi,Newton,1,Classification,28101,1663
Mississippi,Noxubee,1,Classification,28103,1666
Mississippi,Oktibbeha,1,Classification,28105,1668
Mississippi,Panola,1,Classification,28107,1671
Mississippi,Pearl River,1,Classification,28109,1676
Mississippi,Perry,1,Classification,28111,1679
Mississippi,Pike,1,Classification,28113,1680
Mississippi,Pontotoc,1,Classification,28115,1682
Mississippi,Prentiss,1,Classification,28117,1684
Mississippi,Quitman,1,Classification,28119,1685
Mississippi,Rankin,1,Classification,28121,1690
Mississippi,Scott,1,Classification,28123,1692
Mississippi,Sharkey,1,Classification,28125,1695
Mississippi,Simpson,1,Classification,28127,1698
Mississippi,Smith,1,Classification,28129,1709
Mississippi,Stone,1,Classification,28131,1712
Mississippi,Sunflower,1,Classification,28133,1721
Mississippi,Tallahatchie,1,Classification,28135,1725
Mississippi,Tate,1,Classification,28137,1727
Mississippi,Tippah,1,Classification,28139,1730
Mississippi,Tishomingo,1,Classification,28141,1732
Mississippi,Tunica,1,Classification,28143,1735
Mississippi,Union,1,Classification,28145,1737
Mississippi,Walthall,1,Classification,28147,1740
Mississippi,Warren,1,Classification,28149,1746
Mississippi,Washington,1,Classification,28151,1750
Mississippi,Wayne,1,Classification,28153,1753
Mississippi,Webster,1,Classification,28155,1756
Mississippi,Wilkinson,1,Classification,28157,1757
Mississippi,Winston,1,Classification,28159,1758
Mississippi,Yalobusha,1,Classification,28161,1759
Mississippi,Yazoo,1,Classification,28163,1760
Missouri,Adair,0,Classification,29001,1761
Missouri,Andrew,0,Classification,29003,1762
Missouri,Atchison,0,Classification,29005,1763
Missouri,Audrain,0,Classification,29007,1766
Missouri,Barry,0,Classification,29009,1767
Missouri,Barton,0,Classification,29011,1771
Missouri,Bates,0,Classification,29013,1776
Missouri,Benton,0,Classification,29015,1778
Missouri,Bollinger,0,Classification,29017,1781
Missouri,Boone,0,Classification,29019,1783
Missouri,Buchanan,0,Classification,29021,1789
Missouri,Butler,0,Classification,29023,1792
Missouri,Caldwell,0,Classification,29025,1795
Missouri,Callaway,0,Classification,29027,1799
Missouri,Camden,0,Classification,29029,1803
Missouri,Cape Girardeau,0,Classification,29031,1808
Missouri,Carroll,0,Classification,29033,1822
Missouri,Carter,0,Classification,29035,1001
Missouri,Cass,0,Classification,29037,1004
Missouri,Cedar,0,Classification,29039,1007
Missouri,Chariton,0,Classification,29041,1011
Missouri,Christian,0,Classification,29043,1014
Missouri,Clark,0,Classification,29045,1015
Missouri,Clay,0,Classification,29047,1018
Missouri,Clinton,0,Classification,29049,1021
Missouri,Cole,0,Classification,29051,1022
Missouri,Cooper,0,Classification,29053,1025
Missouri,Crawford,0,Classification,29055,1028
Missouri,Dade,0,Classification,29057,1030
Missouri,Dallas,0,Classification,29059,1032
Missouri,Daviess,0,Classification,29061,1036
Missouri,DeKalb,0,Classification,29063,1038
Missouri,Dent,0,Classification,29065,1040
Missouri,Douglas,0,Classification,29067,1043
Missouri,Dunklin,0,Classification,29069,1045
Missouri,Franklin,0,Classification,29071,1047
Missouri,Gasconade,0,Classification,29073,1049
Missouri,Gentry,0,Classification,29075,1052
Missouri,Greene,0,Classification,29077,1054
Missouri,Grundy,0,Classification,29079,1057
Missouri,Harrison,0,Classification,29081,1058
Missouri,Henry,0,Classification,29083,1061
Missouri,Hickory,0,Classification,29085,1063
Missouri,Holt,0,Classification,29087,1065
Missouri,Howard,0,Classification,29089,1068
Missouri,Howell,0,Classification,29091,1070
Missouri,Iron,0,Classification,29093,1072
Missouri,Jackson,0,Classification,29095,1074
Missouri,Jasper,0,Classification,29097,1078
Missouri,Jefferson,0,Classification,29099,1082
Missouri,Johnson,0,Classification,29101,1087
Missouri,Knox,0,Classification,29103,1091
Missouri,Laclede,0,Classification,29105,1096
Missouri,Lafayette,0,Classification,29107,1099
Missouri,Lawrence,0,Classification,29109,1101
Missouri,Lewis,0,Classification,29111,1104
Missouri,Lincoln,0,Classification,29113,1106
Missouri,Linn,0,Classification,29115,1109
Missouri,Livingston,0,Classification,29117,1112
Missouri,McDonald,0,Classification,29119,1113
Missouri,Macon,0,Classification,29121,1116
Missouri,Madison,0,Classification,29123,1117
Missouri,Maries,0,Classification,29125,1120
Missouri,Marion,0,Classification,29127,1122
Missouri,Mercer,0,Classification,29129,1125
Missouri,Miller,0,Classification,29131,1128
Missouri,Mississippi,0,Classification,29133,1131
Missouri,Moniteau,0,Classification,29135,1135
Missouri,Monroe,0,Classification,29137,1139
Missouri,Montgomery,0,Classification,29139,1142
Missouri,Morgan,0,Classification,29141,1146
Missouri,New Madrid,0,Classification,29143,1149
Missouri,Newton,0,Classification,29145,1152
Missouri,Nodaway,0,Classification,29147,1156
Missouri,Oregon,0,Classification,29149,1158
Missouri,Osage,0,Classification,29151,1164
Missouri,Ozark,0,Classification,29153,1168
Missouri,Pemiscot,0,Classification,29155,1170
Missouri,Perry,0,Classification,29157,1172
Missouri,Pettis,0,Classification,29159,1174
Missouri,Phelps,0,Classification,29161,1176
Missouri,Pike,0,Classification,29163,1179
Missouri,Platte,0,Classification,29165,1181
Missouri,Polk,0,Classification,29167,1183
Missouri,Pulaski,0,Classification,29169,1185
Missouri,Putnam,0,Classification,29171,1188
Missouri,Ralls,0,Classification,29173,1191
Missouri,Randolph,0,Classification,29175,1194
Missouri,Ray,0,Classification,29177,1197
Missouri,Reynolds,0,Classification,29179,1200
Missouri,Ripley,0,Classification,29181,1203
Missouri,St. Charles,0,Classification,29183,1205
Missouri,St. Clair,0,Classification,29185,1208
Missouri,Ste. Genevieve,0,Classification,29186,1209
Missouri,St. Francois,0,Classification,29187,1212
Missouri,St. Louis County,0,Classification,29189,1216
Missouri,Saline,0,Classification,29195,1218
Missouri,Schuyler,0,Classification,29197,1221
Missouri,Scotland,0,Classification,29199,1224
Missouri,Scott,0,Classification,29201,1227
Missouri,Shannon,0,Classification,29203,1229
Missouri,Shelby,0,Classification,29205,1232
Missouri,Stoddard,0,Classification,29207,1236
Missouri,Stone,0,Classification,29209,1237
Missouri,Sullivan,0,Classification,29211,1240
Missouri,Taney,0,Classification,29213,1242
Missouri,Texas,0,Classification,29215,1245
Missouri,Vernon,0,Classification,29217,1248
Missouri,Warren,0,Classification,29219,1251
Missouri,Washington,0,Classification,29221,1253
Missouri,Wayne,0,Classification,29223,1256
Missouri,Webster,0,Classification,29225,1258
Missouri,Worth,0,Classification,29227,1261
Missouri,Wright,0,Classification,29229,1263
Missouri,St. Louis County,0,Classification,29510,1216
Montana,Beaverhead,1,Classification,30001,1269
Montana,Big Horn,1,Classification,30003,1274
Montana,Blaine,1,Classification,30005,1124
Montana,Broadwater,1,Classification,30007,1132
Montana,Carbon,1,Classification,30009,1137
Montana,Carter,1,Classification,30011,1141
Montana,Cascade,1,Classification,30013,1144
Montana,Chouteau,1,Classification,30015,1150
Montana,Custer,1,Classification,30017,1153
Montana,Daniels,1,Classification,30019,1157
Montana,Dawson,1,Classification,30021,1160
Montana,Deer Lodge,1,Classification,30023,1163
Montana,Fallon,1,Classification,30025,1165
Montana,Fergus,1,Classification,30027,1169
Montana,Flathead,1,Classification,30029,1173
Montana,Gallatin,1,Classification,30031,1177
Montana,Garfield,1,Classification,30033,1182
Montana,Glacier,1,Classification,30035,1186
Montana,Golden Valley,1,Classification,30037,1189
Montana,Granite,1,Classification,30039,1192
Montana,Hill,1,Classification,30041,1195
Montana,Jefferson,1,Classification,30043,1199
Montana,Judith Basin,1,Classification,30045,1202
Montana,Lake,1,Classification,30047,1207
Montana,Lewis and Clark,1,Classification,30049,1211
Montana,Liberty,1,Classification,30051,1214
Montana,Lincoln,1,Classification,30053,1219
Montana,McCone,1,Classification,30055,1223
Montana,Madison,1,Classification,30057,1226
Montana,Meagher,1,Classification,30059,1231
Montana,Mineral,1,Classification,30061,1234
Montana,Missoula,1,Classification,30063,1239
Montana,Musselshell,1,Classification,30065,1241
Montana,Park,1,Classification,30067,1244
Montana,Petroleum,1,Classification,30069,1247
Montana,Phillips,1,Classification,30071,1250
Montana,Pondera,1,Classification,30073,1254
Montana,Powder River,1,Classification,30075,1259
Montana,Powell,1,Classification,30077,1262
Montana,Prairie,1,Classification,30079,1264
Montana,Ravalli,1,Classification,30081,1268
Montana,Richland,1,Classification,30083,1271
Montana,Roosevelt,1,Classification,30085,1275
Montana,Rosebud,1,Classification,30087,1277
Montana,Sanders,1,Classification,30089,1278
Montana,Sheridan,1,Classification,30091,1281
Montana,Silver Bow,1,Classification,30093,1284
Montana,Stillwater,1,Classification,30095,1286
Montana,Sweet Grass,1,Classification,30097,1288
Montana,Teton,1,Classification,30099,1290
Montana,Toole,1,Classification,30101,1292
Montana,Treasure,1,Classification,30103,1293
Montana,Valley,1,Classification,30105,1296
Montana,Wheatland,1,Classification,30107,1298
Montana,Wibaux,1,Classification,30109,1300
Montana,Yellowstone,1,Classification,30111,1302
Nebraska,Adams,1,Classification,31001,1303
Nebraska,Antelope,1,Classification,31003,1305
Nebraska,Arthur,1,Classification,31005,1307
Nebraska,Banner,1,Classification,31007,1308
Nebraska,Blaine,1,Classification,31009,1309
Nebraska,Boone,1,Classification,31011,1310
Nebraska,Box Butte,1,Classification,31013,1315
Nebraska,Boyd,1,Classification,31015,1317
Nebraska,Brown,1,Classification,31017,1319
Nebraska,Buffalo,1,Classification,31019,1321
Nebraska,Burt,1,Classification,31021,1323
Nebraska,Butler,1,Classification,31023,1325
Nebraska,Cass,1,Classification,31025,1326
Nebraska,Cedar,1,Classification,31027,1329
Nebraska,Chase,1,Classification,31029,1330
Nebraska,Cherry,1,Classification,31031,1333
Nebraska,Cheyenne,1,Classification,31033,1334
Nebraska,Clay,1,Classification,31035,1336
Nebraska,Colfax,1,Classification,31037,1338
Nebraska,Cuming,1,Classification,31039,1340
Nebraska,Custer,1,Classification,31041,1342
Nebraska,Dakota,1,Classification,31043,1344
Nebraska,Dawes,1,Classification,31045,1347
Nebraska,Dawson,1,Classification,31047,1349
Nebraska,Deuel,1,Classification,31049,1351
Nebraska,Dixon,1,Classification,31051,1353
Nebraska,Dodge,1,Classification,31053,1354
Nebraska,Douglas,1,Classification,31055,1358
Nebraska,Dundy,1,Classification,31057,1360
Nebraska,Fillmore,1,Classification,31059,1363
Nebraska,Franklin,1,Classification,31061,1369
Nebraska,Frontier,1,Classification,31063,1371
Nebraska,Furnas,1,Classification,31065,1374
Nebraska,Gage,1,Classification,31067,1378
Nebraska,Garden,1,Classification,31069,1381
Nebraska,Garfield,1,Classification,31071,1391
Nebraska,Gosper,1,Classification,31073,1393
Nebraska,Grant,1,Classification,31075,1395
Nebraska,Greeley,1,Classification,31077,1397
Nebraska,Hall,1,Classification,31079,1402
Nebraska,Hamilton,1,Classification,31081,1405
Nebraska,Harlan,1,Classification,31083,1409
Nebraska,Hayes,1,Classification,31085,1411
Nebraska,Hitchcock,1,Classification,31087,1414
Nebraska,Holt,1,Classification,31089,1416
Nebraska,Hooker,1,Classification,31091,1418
Nebraska,Howard,1,Classification,31093,1311
Nebraska,Jefferson,1,Classification,31095,1312
Nebraska,Johnson,1,Classification,31097,1313
Nebraska,Kearney,1,Classification,31099,1314
Nebraska,Keith,1,Classification,31101,1316
Nebraska,Keya Paha,1,Classification,31103,1318
Nebraska,Kimball,1,Classification,31105,1320
Nebraska,Knox,1,Classification,31107,1322
Nebraska,Lancaster,1,Classification,31109,1324
Nebraska,Lincoln,1,Classification,31111,1327
Nebraska,Logan,1,Classification,31113,1328
Nebraska,Loup,1,Classification,31115,1331
Nebraska,McPherson,1,Classification,31117,1332
Nebraska,Madison,1,Classification,31119,1335
Nebraska,Merrick,1,Classification,31121,1337
Nebraska,Morrill,1,Classification,31123,1339
Nebraska,Nance,1,Classification,31125,1341
Nebraska,Nemaha,1,Classification,31127,1343
Nebraska,Nuckolls,1,Classification,31129,1345
Nebraska,Otoe,1,Classification,31131,1348
Nebraska,Pawnee,1,Classification,31133,1350
Nebraska,Perkins,1,Classification,31135,1352
Nebraska,Phelps,1,Classification,31137,1355
Nebraska,Pierce,1,Classification,31139,1356
Nebraska,Platte,1,Classification,31141,1359
Nebraska,Polk,1,Classification,31143,1362
Nebraska,Red Willow,1,Classification,31145,1364
Nebraska,Richardson,1,Classification,31147,1365
Nebraska,Rock,1,Classification,31149,1366
Nebraska,Saline,1,Classification,31151,1367
Nebraska,Sarpy,1,Classification,31153,1368
Nebraska,Saunders,1,Classification,31155,1370
Nebraska,Scotts Bluff,1,Classification,31157,1373
Nebraska,Seward,1,Classification,31159,1375
Nebraska,Sheridan,1,Classification,31161,1376
Nebraska,Sherman,1,Classification,31163,1377
Nebraska,Sioux,1,Classification,31165,1380
Nebraska,Stanton,1,Classification,31167,1382
Nebraska,Thayer,1,Classification,31169,1383
Nebraska,Thomas,1,Classification,31171,1384
Nebraska,Thurston,1,Classification,31173,1385
Nebraska,Valley,1,Classification,31175,1386
Nebraska,Washington,1,Classification,31177,1387
Nebraska,Wayne,1,Classification,31179,1388
Nebraska,Webster,1,Classification,31181,1389
Nebraska,Wheeler,1,Classification,31183,1390
Nebraska,York,1,Classification,31185,1392
Nevada,Churchill,1,Classification,32001,1396
Nevada,Clark,1,Classification,32003,1399
Nevada,Douglas,1,Classification,32005,1400
Nevada,Elko,1,Classification,32007,1401
Nevada,Esmeralda,1,Classification,32009,1404
Nevada,Eureka,1,Classification,32011,1406
Nevada,Humboldt,1,Classification,32013,1407
Nevada,Lander,1,Classification,32015,1408
Nevada,Lincoln,1,Classification,32017,1410
Nevada,Lyon,1,Classification,32019,1412
Nevada,Mineral,1,Classification,32021,1415
Nevada,Nye,1,Classification,32023,1417
Nevada,Pershing,1,Classification,32027,1419
Nevada,Storey,1,Classification,32029,1420
Nevada,Washoe,1,Classification,32031,1423
Nevada,White Pine,1,Classification,32033,1425
Nevada,Carson City,1,Classification,32510,1428
New Hampshire,Belknap,1,Classification,33001,1432
New Hampshire,Carroll,1,Classification,33003,1435
New Hampshire,Cheshire,1,Classification,33005,1437
New Hampshire,Coos,1,Classification,33007,1440
New Hampshire,Grafton,1,Classification,33009,1442
New Hampshire,Hillsborough,1,Classification,33011,1443
New Hampshire,Merrimack,1,Classification,33013,1444
New Hampshire,Rockingham,1,Classification,33015,1448
New Hampshire,Strafford,1,Classification,33017,1453
New Hampshire,Sullivan,1,Classification,33019,1454
New Jersey,Atlantic,1,Classification,34001,1461
New Jersey,Bergen,1,Classification,34003,1465
New Jersey,Burlington,1,Classification,34005,1470
New Jersey,Camden,1,Classification,34007,1472
New Jersey,Cape May,1,Classification,34009,1477
New Jersey,Cumberland,1,Classification,34011,1482
New Jersey,Essex,1,Classification,34013,1483
New Jersey,Gloucester,1,Classification,34015,1484
New Jersey,Hudson,1,Classification,34017,1487
New Jersey,Hunterdon,1,Classification,34019,1488
New Jersey,Mercer,1,Classification,34021,1493
New Jersey,Middlesex,1,Classification,34023,1497
New Jersey,Monmouth,1,Classification,34025,1504
New Jersey,Morris,1,Classification,34027,1511
New Jersey,Ocean,1,Classification,34029,1546
New Jersey,Passaic,1,Classification,34031,1551
New Jersey,Salem,1,Classification,34033,1553
New Jersey,Somerset,1,Classification,34035,1558
New Jersey,Sussex,1,Classification,34037,1561
New Jersey,Union,1,Classification,34039,1566
New Jersey,Warren,1,Classification,34041,1570
New Mexico,Bernalillo,1,Classification,35001,1574
New Mexico,Catron,1,Classification,35003,1576
New Mexico,Chaves,1,Classification,35005,1578
New Mexico,Cibola,1,Classification,35006,1580
New Mexico,Colfax,1,Classification,35007,1582
New Mexico,Curry,1,Classification,35009,1586
New Mexico,De Baca,1,Classification,35011,1589
New Mexico,Doña Ana,1,Classification,35013,
New Mexico,Eddy,1,Classification,35015,1592
New Mexico,Grant,1,Classification,35017,1594
New Mexico,Guadalupe,1,Classification,35019,1595
New Mexico,Harding,1,Classification,35021,1597
New Mexico,Hidalgo,1,Classification,35023,1600
New Mexico,Lea,1,Classification,35025,1604
New Mexico,Lincoln,1,Classification,35027,1613
New Mexico,Los Alamos,1,Classification,35028,1618
New Mexico,Luna,1,Classification,35029,1622
New Mexico,McKinley,1,Classification,35031,1626
New Mexico,Mora,1,Classification,35033,1629
New Mexico,Otero,1,Classification,35035,1633
New Mexico,Quay,1,Classification,35037,1637
New Mexico,Rio Arriba,1,Classification,35039,1639
New Mexico,Roosevelt,1,Classification,35041,1642
New Mexico,Sandoval,1,Classification,35043,1646
New Mexico,San Juan,1,Classification,35045,1650
New Mexico,San Miguel,1,Classification,35047,1652
New Mexico,Santa Fe,1,Classification,35049,1654
New Mexico,Sierra,1,Classification,35051,1657
New Mexico,Socorro,1,Classification,35053,1659
New Mexico,Taos,1,Classification,35055,1662
New Mexico,Torrance,1,Classification,35057,1664
New Mexico,Union,1,Classification,35059,1667
New Mexico,Valencia,1,Classification,35061,1670
New York,Albany,1,Classification,36001,1673
New York,Allegany,1,Classification,36003,1674
New York,Bronx,1,Classification,36005,1681
New York,Broome,1,Classification,36007,1683
New York,Cattaraugus,1,Classification,36009,1687
New York,Cayuga,1,Classification,36011,1689
New York,Chautauqua,1,Classification,36013,1694
New York,Chemung,1,Classification,36015,1696
New York,Chenango,1,Classification,36017,1699
New York,Clinton,1,Classification,36019,1702
New York,Columbia,1,Classification,36021,1704
New York,Cortland,1,Classification,36023,1706
New York,Delaware,1,Classification,36025,1707
New York,Dutchess,1,Classification,36027,1711
New York,Erie,1,Classification,36029,1723
New York,Essex,1,Classification,36031,1728
New York,Franklin,1,Classification,36033,1731
New York,Fulton,1,Classification,36035,1734
New York,Genesee,1,Classification,36037,1736
New York,Greene,1,Classification,36039,1739
New York,Hamilton,1,Classification,36041,1742
New York,Herkimer,1,Classification,36043,1745
New York,Jefferson,1,Classification,36045,1782
New York,Kings,1,Classification,36047,1788
New York,Lewis,1,Classification,36049,1790
New York,Livingston,1,Classification,36051,1791
New York,Madison,1,Classification,36053,1796
New York,Monroe,1,Classification,36055,1804
New York,Montgomery,1,Classification,36057,1807
New York,Nassau,1,Classification,36059,1839
New York,New York,1,Classification,36061,1847
New York,Niagara,1,Classification,36063,1850
New York,Oneida,1,Classification,36065,1852
New York,Onondaga,1,Classification,36067,1853
New York,Ontario,1,Classification,36069,1856
New York,Orange,1,Classification,36071,1859
New York,Orleans,1,Classification,36073,1862
New York,Oswego,1,Classification,36075,1864
New York,Otsego,1,Classification,36077,1868
New York,Putnam,1,Classification,36079,1870
New York,Queens,1,Classification,36081,1872
New York,Rensselaer,1,Classification,36083,1874
New York,Richmond,1,Classification,36085,1876
New York,Rockland,1,Classification,36087,1879
New York,St. Lawrence,1,Classification,36089,1883
New York,Saratoga,1,Classification,36091,1885
New York,Schenectady,1,Classification,36093,1887
New York,Schoharie,1,Classification,36095,1888
New York,Schuyler,1,Classification,36097,1889
New York,Seneca,1,Classification,36099,1890
New York,Steuben,1,Classification,36101,1891
New York,Suffolk,1,Classification,36103,1924
New York,Sullivan,1,Classification,36105,1928
New York,Tioga,1,Classification,36107,1930
New York,Tompkins,1,Classification,36109,1933
New York,Ulster,1,Classification,36111,1935
New York,Warren,1,Classification,36113,1938
New York,Washington,1,Classification,36115,1942
New York,Wayne,1,Classification,36117,1952
New York,Westchester,1,Classification,36119,1960
New York,Wyoming,1,Classification,36121,1962
New York,Yates,1,Classification,36123,1965
North Carolina,Alamance,1,Classification,37001,1967
North Carolina,Alexander,1,Classification,37003,1968
North Carolina,Alleghany,1,Classification,37005,1970
North Carolina,Anson,1,Classification,37007,1972
North Carolina,Ashe,1,Classification,37009,1975
North Carolina,Avery,1,Classification,37011,1977
North Carolina,Beaufort,1,Classification,37013,1981
North Carolina,Bertie,1,Classification,37015,1983
North Carolina,Bladen,1,Classification,37017,1986
North Carolina,Brunswick,1,Classification,37019,1995
North Carolina,Buncombe,1,Classification,37021,1422
North Carolina,Burke,1,Classification,37023,1424
North Carolina,Cabarrus,1,Classification,37025,1426
North Carolina,Caldwell,1,Classification,37027,1429
North Carolina,Camden,1,Classification,37029,1433
North Carolina,Carteret,1,Classification,37031,1447
North Carolina,Caswell,1,Classification,37033,1449
North Carolina,Catawba,1,Classification,37035,1450
North Carolina,Chatham,1,Classification,37037,1451
North Carolina,Cherokee,1,Classification,37039,1452
North Carolina,Chowan,1,Classification,37041,1455
North Carolina,Clay,1,Classification,37043,1457
North Carolina,Cleveland,1,Classification,37045,1458
North Carolina,Columbus,1,Classification,37047,1459
