State,County,FDPIR Sites 2012-15 (PCH_FDPIR_12_15),Units,FIPS,FID
Michigan,Benzie,0.0,Count,26019,1634
Michigan,Berrien,0.0,Count,26021,1635
Michigan,Branch,0.0,Count,26023,1640
Michigan,Calhoun,0.0,Count,26025,1641
Michigan,Cass,0.0,Count,26027,1644
Michigan,Charlevoix,0.0,Count,26029,1648
Michigan,Cheboygan,0.0,Count,26031,1649
Michigan,Chippewa,0.0,Count,26033,1660
Michigan,Clare,0.0,Count,26035,1665
Michigan,Clinton,0.0,Count,26037,1669
Michigan,Crawford,0.0,Count,26039,1672
Michigan,Delta,0.0,Count,26041,1675
Michigan,Dickinson,0.0,Count,26043,1677
Michigan,Eaton,0.0,Count,26045,1678
Michigan,Emmet,0.0,Count,26047,1686
Michigan,Genesee,0.0,Count,26049,1688
Michigan,Gladwin,0.0,Count,26051,1691
Michigan,Gogebic,0.0,Count,26053,1693
Michigan,Grand Traverse,0.0,Count,26055,1697
Michigan,Gratiot,0.0,Count,26057,1700
Michigan,Hillsdale,0.0,Count,26059,1701
Michigan,Houghton,0.0,Count,26061,1705
Michigan,Huron,0.0,Count,26063,1708
Michigan,Ingham,0.0,Count,26065,1710
Michigan,Ionia,0.0,Count,26067,1713
Michigan,Iosco,0.0,Count,26069,1715
Michigan,Iron,0.0,Count,26071,1716
Michigan,Isabella,0.0,Count,26073,1717
Michigan,Jackson,0.0,Count,26075,1719
Michigan,Kalamazoo,0.0,Count,26077,1720
Michigan,Kalkaska,0.0,Count,26079,1722
Michigan,Kent,0.0,Count,26081,1726
Michigan,Keweenaw,0.0,Count,26083,1743
Michigan,Lake,0.0,Count,26085,1749
Michigan,Lapeer,0.0,Count,26087,1752
Michigan,Leelanau,0.0,Count,26089,1765
Michigan,Lenawee,0.0,Count,26091,1768
Michigan,Livingston,0.0,Count,26093,1770
Michigan,Luce,0.0,Count,26095,1773
Michigan,Mackinac,0.0,Count,26097,1779
Michigan,Macomb,0.0,Count,26099,1785
Michigan,Manistee,0.0,Count,26101,1787
Michigan,Marquette,0.0,Count,26103,1793
Michigan,Mason,0.0,Count,26105,1797
Michigan,Mecosta,0.0,Count,26107,1800
Michigan,Menominee,0.0,Count,26109,1802
Michigan,Midland,0.0,Count,26111,1806
Michigan,Missaukee,0.0,Count,26113,1810
Michigan,Monroe,0.0,Count,26115,1812
Michigan,Montcalm,0.0,Count,26117,1815
Michigan,Montmorency,0.0,Count,26119,1816
Michigan,Muskegon,0.0,Count,26121,1818
Michigan,Newaygo,0.0,Count,26123,1820
Michigan,Oakland,0.0,Count,26125,1824
Michigan,Oceana,0.0,Count,26127,1825
Michigan,Ogemaw,0.0,Count,26129,1827
Michigan,Ontonagon,0.0,Count,26131,1829
Michigan,Osceola,0.0,Count,26133,1830
Michigan,Oscoda,0.0,Count,26135,1832
Michigan,Otsego,0.0,Count,26137,1834
Michigan,Ottawa,0.0,Count,26139,1837
Michigan,Presque Isle,0.0,Count,26141,1840
Michigan,Roscommon,0.0,Count,26143,1843
Michigan,Saginaw,0.0,Count,26145,1845
Michigan,St. Clair,0.0,Count,26147,1854
Michigan,St. Joseph,0.0,Count,26149,1857
Michigan,Sanilac,0.0,Count,26151,1858
Michigan,Schoolcraft,0.0,Count,26153,1861
Michigan,Shiawassee,0.0,Count,26155,1863
Michigan,Tuscola,0.0,Count,26157,1866
Michigan,Van Buren,0.0,Count,26159,1867
Michigan,Washtenaw,0.0,Count,26161,1869
Michigan,Wayne,0.0,Count,26163,1871
Michigan,Wexford,0.0,Count,26165,1873
Minnesota,Aitkin,0.0,Count,27001,1875
Minnesota,Anoka,0.0,Count,27003,1877
Minnesota,Becker,0.0,Count,27005,1878
Minnesota,Beltrami,0.0,Count,27007,1880
Minnesota,Benton,0.0,Count,27009,1881
Minnesota,Big Stone,0.0,Count,27011,1882
Minnesota,Blue Earth,0.0,Count,27013,1886
Minnesota,Brown,0.0,Count,27015,1892
Minnesota,Carlton,0.0,Count,27017,1893
Minnesota,Carver,0.0,Count,27019,1894
Minnesota,Cass,0.0,Count,27021,1895
Minnesota,Chippewa,0.0,Count,27023,1896
Minnesota,Chisago,0.0,Count,27025,1897
Minnesota,Clay,0.0,Count,27027,1898
Minnesota,Clearwater,0.0,Count,27029,1899
Minnesota,Cook,0.0,Count,27031,1900
Minnesota,Cottonwood,0.0,Count,27033,1902
Minnesota,Crow Wing,0.0,Count,27035,1903
Minnesota,Dakota,0.0,Count,27037,1904
Minnesota,Dodge,0.0,Count,27039,1906
Minnesota,Douglas,0.0,Count,27041,1907
Minnesota,Faribault,0.0,Count,27043,1908
Minnesota,Fillmore,0.0,Count,27045,1909
Minnesota,Freeborn,0.0,Count,27047,1910
Minnesota,Goodhue,0.0,Count,27049,1911
Minnesota,Grant,0.0,Count,27051,1912
Minnesota,Hennepin,0.0,Count,27053,1913
Minnesota,Houston,0.0,Count,27055,1914
Minnesota,Hubbard,0.0,Count,27057,1915
Minnesota,Isanti,0.0,Count,27059,1916
Minnesota,Itasca,0.0,Count,27061,1917
Minnesota,Jackson,0.0,Count,27063,1918
Minnesota,Kanabec,0.0,Count,27065,1919
Minnesota,Kandiyohi,0.0,Count,27067,1920
Minnesota,Kittson,0.0,Count,27069,1921
Minnesota,Koochiching,0.0,Count,27071,1922
Minnesota,Lac qui Parle,0.0,Count,27073,1923
Minnesota,Lake,0.0,Count,27075,1926
Minnesota,Lake of the Woods,0.0,Count,27077,1927
Minnesota,Le Sueur,0.0,Count,27079,1929
Minnesota,Lincoln,0.0,Count,27081,1931
Minnesota,Lyon,0.0,Count,27083,1932
Minnesota,McLeod,0.0,Count,27085,1934
Minnesota,Mahnomen,0.0,Count,27087,1936
Minnesota,Marshall,0.0,Count,27089,1937
Minnesota,Martin,0.0,Count,27091,1940
Minnesota,Meeker,0.0,Count,27093,1941
Minnesota,Mille Lacs,0.0,Count,27095,1943
Minnesota,Morrison,0.0,Count,27097,1944
Minnesota,Mower,0.0,Count,27099,1945
Minnesota,Murray,0.0,Count,27101,1947
Minnesota,Nicollet,0.0,Count,27103,1948
Minnesota,Nobles,0.0,Count,27105,1950
Minnesota,Norman,0.0,Count,27107,1951
Minnesota,Olmsted,0.0,Count,27109,1953
Minnesota,Otter Tail,0.0,Count,27111,1954
Minnesota,Pennington,0.0,Count,27113,1956
Minnesota,Pine,0.0,Count,27115,1957
Minnesota,Pipestone,0.0,Count,27117,1958
Minnesota,Polk,0.0,Count,27119,1959
Minnesota,Pope,0.0,Count,27121,1961
Minnesota,Ramsey,0.0,Count,27123,1964
Minnesota,Red Lake,0.0,Count,27125,1966
Minnesota,Redwood,0.0,Count,27127,1969
Minnesota,Renville,0.0,Count,27129,1971
Minnesota,Rice,0.0,Count,27131,1973
Minnesota,Rock,0.0,Count,27133,1974
Minnesota,Roseau,0.0,Count,27135,1976
Minnesota,St. Louis,0.0,Count,27137,1978
Minnesota,Scott,0.0,Count,27139,1979
Minnesota,Sherburne,0.0,Count,27141,1980
Minnesota,Sibley,0.0,Count,27143,1982
Minnesota,Stearns,0.0,Count,27145,1984
Minnesota,Steele,0.0,Count,27147,1985
Minnesota,Stevens,0.0,Count,27149,1987
Minnesota,Swift,0.0,Count,27151,1988
Minnesota,Todd,0.0,Count,27153,1989
Minnesota,Traverse,0.0,Count,27155,1990
Minnesota,Wabasha,0.0,Count,27157,1991
Minnesota,Wadena,0.0,Count,27159,1992
Minnesota,Waseca,0.0,Count,27161,1993
Minnesota,Washington,0.0,Count,27163,1994
Minnesota,Watonwan,0.0,Count,27165,1996
Minnesota,Wilkin,0.0,Count,27167,1997
Minnesota,Winona,0.0,Count,27169,1998
Minnesota,Wright,0.0,Count,27171,1999
Minnesota,Yellow Medicine,0.0,Count,27173,1531
Mississippi,Adams,0.0,Count,28001,1534
Mississippi,Alcorn,0.0,Count,28003,1538
Mississippi,Amite,0.0,Count,28005,1539
Mississippi,Attala,0.0,Count,28007,1541
Mississippi,Benton,0.0,Count,28009,1544
Mississippi,Bolivar,0.0,Count,28011,1547
Mississippi,Calhoun,0.0,Count,28013,1548
Mississippi,Carroll,0.0,Count,28015,1549
Mississippi,Chickasaw,0.0,Count,28017,1550
Mississippi,Choctaw,0.0,Count,28019,1552
Mississippi,Claiborne,0.0,Count,28021,1555
Mississippi,Clarke,0.0,Count,28023,1557
Mississippi,Clay,0.0,Count,28025,1559
Mississippi,Coahoma,0.0,Count,28027,1562
Mississippi,Copiah,0.0,Count,28029,1564
Mississippi,Covington,0.0,Count,28031,1567
Mississippi,DeSoto,0.0,Count,28033,1571
Mississippi,Forrest,0.0,Count,28035,1572
Mississippi,Franklin,0.0,Count,28037,1575
Mississippi,George,0.0,Count,28039,1577
Mississippi,Greene,0.0,Count,28041,1579
Mississippi,Grenada,0.0,Count,28043,1581
Mississippi,Hancock,0.0,Count,28045,1583
Mississippi,Harrison,0.0,Count,28047,1587
Mississippi,Hinds,0.0,Count,28049,1591
Mississippi,Holmes,0.0,Count,28051,1593
Mississippi,Humphreys,0.0,Count,28053,1596
Mississippi,Issaquena,0.0,Count,28055,1598
Mississippi,Itawamba,0.0,Count,28057,1601
Mississippi,Jackson,0.0,Count,28059,1605
Mississippi,Jasper,100.0,Count,28061,1607
Mississippi,Jefferson,0.0,Count,28063,1610
Mississippi,Jefferson Davis,0.0,Count,28065,1612
Mississippi,Jones,0.0,Count,28067,1615
Mississippi,Kemper,0.0,Count,28069,1616
Mississippi,Lafayette,0.0,Count,28071,1620
Mississippi,Lamar,0.0,Count,28073,1623
Mississippi,Lauderdale,0.0,Count,28075,1628
Mississippi,Lawrence,0.0,Count,28077,1632
Mississippi,Leake,100.0,Count,28079,1636
Mississippi,Lee,0.0,Count,28081,1638
Mississippi,Leflore,0.0,Count,28083,1643
Mississippi,Lincoln,0.0,Count,28085,1645
Mississippi,Lowndes,0.0,Count,28087,1647
Mississippi,Madison,0.0,Count,28089,1651
Mississippi,Marion,0.0,Count,28091,1653
Mississippi,Marshall,0.0,Count,28093,1655
Mississippi,Monroe,0.0,Count,28095,1656
Mississippi,Montgomery,0.0,Count,28097,1658
Mississippi,Neshoba,100.0,Count,28099,1661
Mississippi,Newton,100.0,Count,28101,1663
Mississippi,Noxubee,0.0,Count,28103,1666
Mississippi,Oktibbeha,0.0,Count,28105,1668
Mississippi,Panola,0.0,Count,28107,1671
Mississippi,Pearl River,0.0,Count,28109,1676
Mississippi,Perry,0.0,Count,28111,1679
Mississippi,Pike,0.0,Count,28113,1680
Mississippi,Pontotoc,0.0,Count,28115,1682
Mississippi,Prentiss,0.0,Count,28117,1684
Mississippi,Quitman,0.0,Count,28119,1685
Mississippi,Rankin,0.0,Count,28121,1690
Mississippi,Scott,0.0,Count,28123,1692
Mississippi,Sharkey,0.0,Count,28125,1695
Mississippi,Simpson,0.0,Count,28127,1698
Mississippi,Smith,0.0,Count,28129,1709
Mississippi,Stone,0.0,Count,28131,1712
Mississippi,Sunflower,0.0,Count,28133,1721
Mississippi,Tallahatchie,0.0,Count,28135,1725
Mississippi,Tate,0.0,Count,28137,1727
Mississippi,Tippah,0.0,Count,28139,1730
Mississippi,Tishomingo,0.0,Count,28141,1732
Mississippi,Tunica,0.0,Count,28143,1735
Mississippi,Union,0.0,Count,28145,1737
Mississippi,Walthall,0.0,Count,28147,1740
Mississippi,Warren,0.0,Count,28149,1746
Mississippi,Washington,0.0,Count,28151,1750
Mississippi,Wayne,0.0,Count,28153,1753
Mississippi,Webster,0.0,Count,28155,1756
Mississippi,Wilkinson,0.0,Count,28157,1757
Mississippi,Winston,100.0,Count,28159,1758
Mississippi,Yalobusha,0.0,Count,28161,1759
Mississippi,Yazoo,0.0,Count,28163,1760
Missouri,Adair,0.0,Count,29001,1761
Missouri,Andrew,0.0,Count,29003,1762
Missouri,Atchison,0.0,Count,29005,1763
Missouri,Audrain,0.0,Count,29007,1766
Missouri,Barry,0.0,Count,29009,1767
Missouri,Barton,0.0,Count,29011,1771
Missouri,Bates,0.0,Count,29013,1776
Missouri,Benton,0.0,Count,29015,1778
Missouri,Bollinger,0.0,Count,29017,1781
Missouri,Boone,0.0,Count,29019,1783
Missouri,Buchanan,0.0,Count,29021,1789
Missouri,Butler,0.0,Count,29023,1792
Missouri,Caldwell,0.0,Count,29025,1795
Missouri,Callaway,0.0,Count,29027,1799
Missouri,Camden,0.0,Count,29029,1803
Missouri,Cape Girardeau,0.0,Count,29031,1808
Missouri,Carroll,0.0,Count,29033,1822
Missouri,Carter,0.0,Count,29035,1001
Missouri,Cass,0.0,Count,29037,1004
Missouri,Cedar,0.0,Count,29039,1007
Missouri,Chariton,0.0,Count,29041,1011
Missouri,Christian,0.0,Count,29043,1014
Missouri,Clark,0.0,Count,29045,1015
Missouri,Clay,0.0,Count,29047,1018
Missouri,Clinton,0.0,Count,29049,1021
Missouri,Cole,0.0,Count,29051,1022
Missouri,Cooper,0.0,Count,29053,1025
Missouri,Crawford,0.0,Count,29055,1028
Missouri,Dade,0.0,Count,29057,1030
Missouri,Dallas,0.0,Count,29059,1032
Missouri,Daviess,0.0,Count,29061,1036
Missouri,DeKalb,0.0,Count,29063,1038
Missouri,Dent,0.0,Count,29065,1040
Missouri,Douglas,0.0,Count,29067,1043
Missouri,Dunklin,0.0,Count,29069,1045
Missouri,Franklin,0.0,Count,29071,1047
Missouri,Gasconade,0.0,Count,29073,1049
Missouri,Gentry,0.0,Count,29075,1052
Missouri,Greene,0.0,Count,29077,1054
Missouri,Grundy,0.0,Count,29079,1057
Missouri,Harrison,0.0,Count,29081,1058
Missouri,Henry,0.0,Count,29083,1061
Missouri,Hickory,0.0,Count,29085,1063
Missouri,Holt,0.0,Count,29087,1065
Missouri,Howard,0.0,Count,29089,1068
Missouri,Howell,0.0,Count,29091,1070
Missouri,Iron,0.0,Count,29093,1072
Missouri,Jackson,0.0,Count,29095,1074
Missouri,Jasper,0.0,Count,29097,1078
Missouri,Jefferson,0.0,Count,29099,1082
Missouri,Johnson,0.0,Count,29101,1087
Missouri,Knox,0.0,Count,29103,1091
Missouri,Laclede,0.0,Count,29105,1096
Missouri,Lafayette,0.0,Count,29107,1099
Missouri,Lawrence,0.0,Count,29109,1101
Missouri,Lewis,0.0,Count,29111,1104
Missouri,Lincoln,0.0,Count,29113,1106
Missouri,Linn,0.0,Count,29115,1109
Missouri,Livingston,0.0,Count,29117,1112
Missouri,McDonald,0.0,Count,29119,1113
Missouri,Macon,0.0,Count,29121,1116
Missouri,Madison,0.0,Count,29123,1117
Missouri,Maries,0.0,Count,29125,1120
Missouri,Marion,0.0,Count,29127,1122
Missouri,Mercer,0.0,Count,29129,1125
Missouri,Miller,0.0,Count,29131,1128
Missouri,Mississippi,0.0,Count,29133,1131
Missouri,Moniteau,0.0,Count,29135,1135
Missouri,Monroe,0.0,Count,29137,1139
Missouri,Montgomery,0.0,Count,29139,1142
Missouri,Morgan,0.0,Count,29141,1146
Missouri,New Madrid,0.0,Count,29143,1149
Missouri,Newton,0.0,Count,29145,1152
Missouri,Nodaway,0.0,Count,29147,1156
Missouri,Oregon,0.0,Count,29149,1158
Missouri,Osage,0.0,Count,29151,1164
Missouri,Ozark,0.0,Count,29153,1168
Missouri,Pemiscot,0.0,Count,29155,1170
Missouri,Perry,0.0,Count,29157,1172
Missouri,Pettis,0.0,Count,29159,1174
Missouri,Phelps,0.0,Count,29161,1176
Missouri,Pike,0.0,Count,29163,1179
Missouri,Platte,0.0,Count,29165,1181
Missouri,Polk,0.0,Count,29167,1183
Missouri,Pulaski,0.0,Count,29169,1185
Missouri,Putnam,0.0,Count,29171,1188
Missouri,Ralls,0.0,Count,29173,1191
Missouri,Randolph,0.0,Count,29175,1194
Missouri,Ray,0.0,Count,29177,1197
Missouri,Reynolds,0.0,Count,29179,1200
Missouri,Ripley,0.0,Count,29181,1203
Missouri,St. Charles,0.0,Count,29183,1205
Missouri,St. Clair,0.0,Count,29185,1208
Missouri,Ste. Genevieve,0.0,Count,29186,1209
Missouri,St. Francois,0.0,Count,29187,1212
Missouri,St. Louis County,0.0,Count,29189,1216
Missouri,Saline,0.0,Count,29195,1218
Missouri,Schuyler,0.0,Count,29197,1221
Missouri,Scotland,0.0,Count,29199,1224
Missouri,Scott,0.0,Count,29201,1227
Missouri,Shannon,0.0,Count,29203,1229
Missouri,Shelby,0.0,Count,29205,1232
Missouri,Stoddard,0.0,Count,29207,1236
Missouri,Stone,0.0,Count,29209,1237
Missouri,Sullivan,0.0,Count,29211,1240
Missouri,Taney,0.0,Count,29213,1242
Missouri,Texas,0.0,Count,29215,1245
Missouri,Vernon,0.0,Count,29217,1248
Missouri,Warren,0.0,Count,29219,1251
Missouri,Washington,0.0,Count,29221,1253
Missouri,Wayne,0.0,Count,29223,1256
Missouri,Webster,0.0,Count,29225,1258
Missouri,Worth,0.0,Count,29227,1261
Missouri,Wright,0.0,Count,29229,1263
Missouri,St. Louis County,0.0,Count,29510,1216
Montana,Beaverhead,0.0,Count,30001,1269
Montana,Big Horn,0.0,Count,30003,1274
Montana,Blaine,0.0,Count,30005,1124
Montana,Broadwater,0.0,Count,30007,1132
Montana,Carbon,0.0,Count,30009,1137
Montana,Carter,0.0,Count,30011,1141
Montana,Cascade,0.0,Count,30013,1144
Montana,Chouteau,0.0,Count,30015,1150
Montana,Custer,0.0,Count,30017,1153
Montana,Daniels,0.0,Count,30019,1157
Montana,Dawson,0.0,Count,30021,1160
Montana,Deer Lodge,0.0,Count,30023,1163
Montana,Fallon,0.0,Count,30025,1165
Montana,Fergus,0.0,Count,30027,1169
Montana,Flathead,0.0,Count,30029,1173
Montana,Gallatin,0.0,Count,30031,1177
Montana,Garfield,0.0,Count,30033,1182
Montana,Glacier,0.0,Count,30035,1186
Montana,Golden Valley,0.0,Count,30037,1189
Montana,Granite,0.0,Count,30039,1192
Montana,Hill,0.0,Count,30041,1195
Montana,Jefferson,0.0,Count,30043,1199
Montana,Judith Basin,0.0,Count,30045,1202
Montana,Lake,0.0,Count,30047,1207
Montana,Lewis and Clark,0.0,Count,30049,1211
Montana,Liberty,0.0,Count,30051,1214
Montana,Lincoln,0.0,Count,30053,1219
Montana,McCone,0.0,Count,30055,1223
Montana,Madison,0.0,Count,30057,1226
Montana,Meagher,0.0,Count,30059,1231
Montana,Mineral,0.0,Count,30061,1234
Montana,Missoula,0.0,Count,30063,1239
Montana,Musselshell,0.0,Count,30065,1241
Montana,Park,0.0,Count,30067,1244
Montana,Petroleum,0.0,Count,30069,1247
Montana,Phillips,0.0,Count,30071,1250
Montana,Pondera,0.0,Count,30073,1254
Montana,Powder River,0.0,Count,30075,1259
Montana,Powell,0.0,Count,30077,1262
Montana,Prairie,0.0,Count,30079,1264
Montana,Ravalli,0.0,Count,30081,1268
Montana,Richland,0.0,Count,30083,1271
Montana,Roosevelt,0.0,Count,30085,1275
Montana,Rosebud,0.0,Count,30087,1277
Montana,Sanders,0.0,Count,30089,1278
Montana,Sheridan,0.0,Count,30091,1281
Montana,Silver Bow,0.0,Count,30093,1284
Montana,Stillwater,0.0,Count,30095,1286
Montana,Sweet Grass,0.0,Count,30097,1288
Montana,Teton,0.0,Count,30099,1290
Montana,Toole,0.0,Count,30101,1292
Montana,Treasure,0.0,Count,30103,1293
Montana,Valley,0.0,Count,30105,1296
Montana,Wheatland,0.0,Count,30107,1298
Montana,Wibaux,0.0,Count,30109,1300
Montana,Yellowstone,0.0,Count,30111,1302
Nebraska,Adams,0.0,Count,31001,1303
Nebraska,Antelope,0.0,Count,31003,1305
Nebraska,Arthur,0.0,Count,31005,1307
Nebraska,Banner,0.0,Count,31007,1308
Nebraska,Blaine,0.0,Count,31009,1309
Nebraska,Boone,0.0,Count,31011,1310
Nebraska,Box Butte,0.0,Count,31013,1315
Nebraska,Boyd,0.0,Count,31015,1317
Nebraska,Brown,0.0,Count,31017,1319
Nebraska,Buffalo,0.0,Count,31019,1321
Nebraska,Burt,0.0,Count,31021,1323
Nebraska,Butler,0.0,Count,31023,1325
Nebraska,Cass,0.0,Count,31025,1326
Nebraska,Cedar,0.0,Count,31027,1329
Nebraska,Chase,0.0,Count,31029,1330
Nebraska,Cherry,0.0,Count,31031,1333
Nebraska,Cheyenne,0.0,Count,31033,1334
Nebraska,Clay,0.0,Count,31035,1336
Nebraska,Colfax,0.0,Count,31037,1338
Nebraska,Cuming,0.0,Count,31039,1340
Nebraska,Custer,0.0,Count,31041,1342
Nebraska,Dakota,0.0,Count,31043,1344
Nebraska,Dawes,0.0,Count,31045,1347
Nebraska,Dawson,0.0,Count,31047,1349
Nebraska,Deuel,0.0,Count,31049,1351
Nebraska,Dixon,0.0,Count,31051,1353
Nebraska,Dodge,0.0,Count,31053,1354
Nebraska,Douglas,0.0,Count,31055,1358
Nebraska,Dundy,0.0,Count,31057,1360
Nebraska,Fillmore,0.0,Count,31059,1363
Nebraska,Franklin,0.0,Count,31061,1369
Nebraska,Frontier,0.0,Count,31063,1371
Nebraska,Furnas,0.0,Count,31065,1374
Nebraska,Gage,0.0,Count,31067,1378
Nebraska,Garden,0.0,Count,31069,1381
Nebraska,Garfield,0.0,Count,31071,1391
Nebraska,Gosper,0.0,Count,31073,1393
Nebraska,Grant,0.0,Count,31075,1395
Nebraska,Greeley,0.0,Count,31077,1397
Nebraska,Hall,0.0,Count,31079,1402
Nebraska,Hamilton,0.0,Count,31081,1405
Nebraska,Harlan,0.0,Count,31083,1409
Nebraska,Hayes,0.0,Count,31085,1411
Nebraska,Hitchcock,0.0,Count,31087,1414
Nebraska,Holt,0.0,Count,31089,1416
Nebraska,Hooker,0.0,Count,31091,1418
Nebraska,Howard,0.0,Count,31093,1311
Nebraska,Jefferson,0.0,Count,31095,1312
Nebraska,Johnson,0.0,Count,31097,1313
Nebraska,Kearney,0.0,Count,31099,1314
Nebraska,Keith,0.0,Count,31101,1316
Nebraska,Keya Paha,0.0,Count,31103,1318
Nebraska,Kimball,0.0,Count,31105,1320
Nebraska,Knox,0.0,Count,31107,1322
Nebraska,Lancaster,0.0,Count,31109,1324
Nebraska,Lincoln,0.0,Count,31111,1327
Nebraska,Logan,0.0,Count,31113,1328
Nebraska,Loup,0.0,Count,31115,1331
Nebraska,McPherson,0.0,Count,31117,1332
Nebraska,Madison,0.0,Count,31119,1335
Nebraska,Merrick,0.0,Count,31121,1337
Nebraska,Morrill,0.0,Count,31123,1339
Nebraska,Nance,0.0,Count,31125,1341
Nebraska,Nemaha,0.0,Count,31127,1343
Nebraska,Nuckolls,0.0,Count,31129,1345
Nebraska,Otoe,0.0,Count,31131,1348
Nebraska,Pawnee,0.0,Count,31133,1350
Nebraska,Perkins,0.0,Count,31135,1352
Nebraska,Phelps,0.0,Count,31137,1355
Nebraska,Pierce,0.0,Count,31139,1356
Nebraska,Platte,0.0,Count,31141,1359
Nebraska,Polk,0.0,Count,31143,1362
Nebraska,Red Willow,0.0,Count,31145,1364
Nebraska,Richardson,0.0,Count,31147,1365
Nebraska,Rock,0.0,Count,31149,1366
Nebraska,Saline,0.0,Count,31151,1367
Nebraska,Sarpy,0.0,Count,31153,1368
Nebraska,Saunders,0.0,Count,31155,1370
Nebraska,Scotts Bluff,0.0,Count,31157,1373
Nebraska,Seward,0.0,Count,31159,1375
Nebraska,Sheridan,0.0,Count,31161,1376
Nebraska,Sherman,0.0,Count,31163,1377
Nebraska,Sioux,0.0,Count,31165,1380
Nebraska,Stanton,0.0,Count,31167,1382
Nebraska,Thayer,0.0,Count,31169,1383
Nebraska,Thomas,0.0,Count,31171,1384
Nebraska,Thurston,0.0,Count,31173,1385
Nebraska,Valley,0.0,Count,31175,1386
Nebraska,Washington,0.0,Count,31177,1387
Nebraska,Wayne,0.0,Count,31179,1388
Nebraska,Webster,0.0,Count,31181,1389
Nebraska,Wheeler,0.0,Count,31183,1390
Nebraska,York,0.0,Count,31185,1392
Nevada,Churchill,0.0,Count,32001,1396
Nevada,Clark,0.0,Count,32003,1399
Nevada,Douglas,0.0,Count,32005,1400
Nevada,Elko,0.0,Count,32007,1401
Nevada,Esmeralda,0.0,Count,32009,1404
Nevada,Eureka,0.0,Count,32011,1406
Nevada,Humboldt,0.0,Count,32013,1407
Nevada,Lander,0.0,Count,32015,1408
Nevada,Lincoln,0.0,Count,32017,1410
Nevada,Lyon,0.0,Count,32019,1412
Nevada,Mineral,0.0,Count,32021,1415
Nevada,Nye,0.0,Count,32023,1417
Nevada,Pershing,0.0,Count,32027,1419
Nevada,Storey,0.0,Count,32029,1420
Nevada,Washoe,0.0,Count,32031,1423
Nevada,White Pine,0.0,Count,32033,1425
Nevada,Carson City,0.0,Count,32510,1428
New Hampshire,Belknap,0.0,Count,33001,1432
New Hampshire,Carroll,0.0,Count,33003,1435
New Hampshire,Cheshire,0.0,Count,33005,1437
New Hampshire,Coos,0.0,Count,33007,1440
New Hampshire,Grafton,0.0,Count,33009,1442
New Hampshire,Hillsborough,0.0,Count,33011,1443
New Hampshire,Merrimack,0.0,Count,33013,1444
New Hampshire,Rockingham,0.0,Count,33015,1448
New Hampshire,Strafford,0.0,Count,33017,1453
New Hampshire,Sullivan,0.0,Count,33019,1454
New Jersey,Atlantic,0.0,Count,34001,1461
New Jersey,Bergen,0.0,Count,34003,1465
New Jersey,Burlington,0.0,Count,34005,1470
New Jersey,Camden,0.0,Count,34007,1472
New Jersey,Cape May,0.0,Count,34009,1477
New Jersey,Cumberland,0.0,Count,34011,1482
New Jersey,Essex,0.0,Count,34013,1483
New Jersey,Gloucester,0.0,Count,34015,1484
New Jersey,Hudson,0.0,Count,34017,1487
New Jersey,Hunterdon,0.0,Count,34019,1488
New Jersey,Mercer,0.0,Count,34021,1493
New Jersey,Middlesex,0.0,Count,34023,1497
New Jersey,Monmouth,0.0,Count,34025,1504
New Jersey,Morris,0.0,Count,34027,1511
New Jersey,Ocean,0.0,Count,34029,1546
New Jersey,Passaic,0.0,Count,34031,1551
New Jersey,Salem,0.0,Count,34033,1553
New Jersey,Somerset,0.0,Count,34035,1558
New Jersey,Sussex,0.0,Count,34037,1561
New Jersey,Union,0.0,Count,34039,1566
New Jersey,Warren,0.0,Count,34041,1570
New Mexico,Bernalillo,0.0,Count,35001,1574
New Mexico,Catron,0.0,Count,35003,1576
New Mexico,Chaves,0.0,Count,35005,1578
New Mexico,Cibola,-25.0,Count,35006,1580
New Mexico,Colfax,0.0,Count,35007,1582
New Mexico,Curry,0.0,Count,35009,1586
New Mexico,De Baca,0.0,Count,35011,1589
New Mexico,Doña Ana,0.0,Count,35013,
New Mexico,Eddy,0.0,Count,35015,1592
New Mexico,Grant,0.0,Count,35017,1594
New Mexico,Guadalupe,0.0,Count,35019,1595
New Mexico,Harding,0.0,Count,35021,1597
New Mexico,Hidalgo,0.0,Count,35023,1600
New Mexico,Lea,0.0,Count,35025,1604
New Mexico,Lincoln,0.0,Count,35027,1613
New Mexico,Los Alamos,0.0,Count,35028,1618
New Mexico,Luna,0.0,Count,35029,1622
New Mexico,McKinley,0.0,Count,35031,1626
New Mexico,Mora,0.0,Count,35033,1629
New Mexico,Otero,0.0,Count,35035,1633
New Mexico,Quay,0.0,Count,35037,1637
New Mexico,Rio Arriba,0.0,Count,35039,1639
New Mexico,Roosevelt,0.0,Count,35041,1642
New Mexico,Sandoval,0.0,Count,35043,1646
New Mexico,San Juan,0.0,Count,35045,1650
New Mexico,San Miguel,0.0,Count,35047,1652
New Mexico,Santa Fe,0.0,Count,35049,1654
New Mexico,Sierra,0.0,Count,35051,1657
New Mexico,Socorro,0.0,Count,35053,1659
New Mexico,Taos,0.0,Count,35055,1662
New Mexico,Torrance,0.0,Count,35057,1664
New Mexico,Union,0.0,Count,35059,1667
New Mexico,Valencia,0.0,Count,35061,1670
New York,Albany,0.0,Count,36001,1673
New York,Allegany,0.0,Count,36003,1674
