State,County,WIC participants (change % pop) 2012-17 (PCH_WIC_12_17),Units,FIPS,FID
South Carolina,Georgetown,-0.7889412927604291,Percentage points,45043,2752
South Carolina,Greenville,-0.7889412927604291,Percentage points,45045,2759
South Carolina,Greenwood,-0.7889412927604291,Percentage points,45047,2764
South Carolina,Hampton,-0.7889412927604291,Percentage points,45049,2767
South Carolina,Horry,-0.7889412927604291,Percentage points,45051,2774
South Carolina,Jasper,-0.7889412927604291,Percentage points,45053,2783
South Carolina,Kershaw,-0.7889412927604291,Percentage points,45055,2787
South Carolina,Lancaster,-0.7889412927604291,Percentage points,45057,2790
South Carolina,Laurens,-0.7889412927604291,Percentage points,45059,2794
South Carolina,Lee,-0.7889412927604291,Percentage points,45061,2800
South Carolina,Lexington,-0.7889412927604291,Percentage points,45063,2803
South Carolina,McCormick,-0.7889412927604291,Percentage points,45065,2807
South Carolina,Marion,-0.7889412927604291,Percentage points,45067,2811
South Carolina,Marlboro,-0.7889412927604291,Percentage points,45069,2813
South Carolina,Newberry,-0.7889412927604291,Percentage points,45071,2818
South Carolina,Oconee,-0.7889412927604291,Percentage points,45073,2822
South Carolina,Orangeburg,-0.7889412927604291,Percentage points,45075,2829
South Carolina,Pickens,-0.7889412927604291,Percentage points,45077,2834
South Carolina,Richland,-0.7889412927604291,Percentage points,45079,2843
South Carolina,Saluda,-0.7889412927604291,Percentage points,45081,2846
South Carolina,Spartanburg,-0.7889412927604291,Percentage points,45083,2851
South Carolina,Sumter,-0.7889412927604291,Percentage points,45085,2855
South Carolina,Union,-0.7889412927604291,Percentage points,45087,2860
South Carolina,Williamsburg,-0.7889412927604291,Percentage points,45089,2864
South Carolina,York,-0.7889412927604291,Percentage points,45091,2867
South Dakota,Aurora,-0.5488958220777791,Percentage points,46003,2870
South Dakota,Beadle,-0.5488958220777791,Percentage points,46005,2874
South Dakota,Bennett,-0.5488958220777791,Percentage points,46007,2876
South Dakota,Bon Homme,-0.5488958220777791,Percentage points,46009,2879
South Dakota,Brookings,-0.5488958220777791,Percentage points,46011,2882
South Dakota,Brown,-0.5488958220777791,Percentage points,46013,2885
South Dakota,Brule,-0.5488958220777791,Percentage points,46015,2888
South Dakota,Buffalo,-0.5488958220777791,Percentage points,46017,2891
South Dakota,Butte,-0.5488958220777791,Percentage points,46019,2895
South Dakota,Campbell,-0.5488958220777791,Percentage points,46021,2897
South Dakota,Charles Mix,-0.5488958220777791,Percentage points,46023,2900
South Dakota,Clark,-0.5488958220777791,Percentage points,46025,2901
South Dakota,Clay,-0.5488958220777791,Percentage points,46027,2903
South Dakota,Codington,-0.5488958220777791,Percentage points,46029,2906
South Dakota,Corson,-0.5488958220777791,Percentage points,46031,2907
South Dakota,Custer,-0.5488958220777791,Percentage points,46033,2908
South Dakota,Davison,-0.5488958220777791,Percentage points,46035,2910
South Dakota,Day,-0.5488958220777791,Percentage points,46037,2911
South Dakota,Deuel,-0.5488958220777791,Percentage points,46039,2912
South Dakota,Dewey,-0.5488958220777791,Percentage points,46041,2914
South Dakota,Douglas,-0.5488958220777791,Percentage points,46043,2916
South Dakota,Edmunds,-0.5488958220777791,Percentage points,46045,2917
South Dakota,Fall River,-0.5488958220777791,Percentage points,46047,2919
South Dakota,Faulk,-0.5488958220777791,Percentage points,46049,2921
South Dakota,Grant,-0.5488958220777791,Percentage points,46051,2922
South Dakota,Gregory,-0.5488958220777791,Percentage points,46053,2923
South Dakota,Haakon,-0.5488958220777791,Percentage points,46055,2924
South Dakota,Hamlin,-0.5488958220777791,Percentage points,46057,2926
South Dakota,Hand,-0.5488958220777791,Percentage points,46059,2928
South Dakota,Hanson,-0.5488958220777791,Percentage points,46061,2929
South Dakota,Harding,-0.5488958220777791,Percentage points,46063,2931
South Dakota,Hughes,-0.5488958220777791,Percentage points,46065,2933
South Dakota,Hutchinson,-0.5488958220777791,Percentage points,46067,2934
South Dakota,Hyde,-0.5488958220777791,Percentage points,46069,2937
South Dakota,Jackson,-0.5488958220777791,Percentage points,46071,2939
South Dakota,Jerauld,-0.5488958220777791,Percentage points,46073,2941
South Dakota,Jones,-0.5488958220777791,Percentage points,46075,2944
South Dakota,Kingsbury,-0.5488958220777791,Percentage points,46077,2945
South Dakota,Lake,-0.5488958220777791,Percentage points,46079,2401
South Dakota,Lawrence,-0.5488958220777791,Percentage points,46081,2406
South Dakota,Lincoln,-0.5488958220777791,Percentage points,46083,2410
South Dakota,Lyman,-0.5488958220777791,Percentage points,46085,2417
South Dakota,McCook,-0.5488958220777791,Percentage points,46087,2422
South Dakota,McPherson,-0.5488958220777791,Percentage points,46089,2426
South Dakota,Marshall,-0.5488958220777791,Percentage points,46091,2430
South Dakota,Meade,-0.5488958220777791,Percentage points,46093,2442
South Dakota,Mellette,-0.5488958220777791,Percentage points,46095,2450
South Dakota,Miner,-0.5488958220777791,Percentage points,46097,2456
South Dakota,Minnehaha,-0.5488958220777791,Percentage points,46099,2467
South Dakota,Moody,-0.5488958220777791,Percentage points,46101,2485
South Dakota,Pennington,-0.5488958220777791,Percentage points,46103,2497
South Dakota,Perkins,-0.5488958220777791,Percentage points,46105,2502
South Dakota,Potter,-0.5488958220777791,Percentage points,46107,2506
South Dakota,Roberts,-0.5488958220777791,Percentage points,46109,2511
South Dakota,Sanborn,-0.5488958220777791,Percentage points,46111,2514
South Dakota,Shannon,-0.5488958220777791,Percentage points,46113,2519
South Dakota,Spink,-0.5488958220777791,Percentage points,46115,2523
South Dakota,Stanley,-0.5488958220777791,Percentage points,46117,2530
South Dakota,Sully,-0.5488958220777791,Percentage points,46119,2535
South Dakota,Todd,-0.5488958220777791,Percentage points,46121,2540
South Dakota,Tripp,-0.5488958220777791,Percentage points,46123,2546
South Dakota,Turner,-0.5488958220777791,Percentage points,46125,2550
South Dakota,Union,-0.5488958220777791,Percentage points,46127,2557
South Dakota,Walworth,-0.5488958220777791,Percentage points,46129,2561
South Dakota,Yankton,-0.5488958220777791,Percentage points,46135,2569
South Dakota,Ziebach,-0.5488958220777791,Percentage points,46137,2578
Tennessee,Anderson,-0.4938660089766733,Percentage points,47001,2584
Tennessee,Bedford,-0.4938660089766733,Percentage points,47003,2593
Tennessee,Benton,-0.4938660089766733,Percentage points,47005,2598
Tennessee,Bledsoe,-0.4938660089766733,Percentage points,47007,2602
Tennessee,Blount,-0.4938660089766733,Percentage points,47009,2622
Tennessee,Bradley,-0.4938660089766733,Percentage points,47011,2627
Tennessee,Campbell,-0.4938660089766733,Percentage points,47013,2633
Tennessee,Cannon,-0.4938660089766733,Percentage points,47015,2638
Tennessee,Carroll,-0.4938660089766733,Percentage points,47017,2648
Tennessee,Carter,-0.4938660089766733,Percentage points,47019,2654
Tennessee,Cheatham,-0.4938660089766733,Percentage points,47021,2660
Tennessee,Chester,-0.4938660089766733,Percentage points,47023,2664
Tennessee,Claiborne,-0.4938660089766733,Percentage points,47025,2670
Tennessee,Clay,-0.4938660089766733,Percentage points,47027,2679
Tennessee,Cocke,-0.4938660089766733,Percentage points,47029,2686
Tennessee,Coffee,-0.4938660089766733,Percentage points,47031,2689
Tennessee,Crockett,-0.4938660089766733,Percentage points,47033,2693
Tennessee,Cumberland,-0.4938660089766733,Percentage points,47035,2696
Tennessee,Davidson,-0.4938660089766733,Percentage points,47037,2698
Tennessee,Decatur,-0.4938660089766733,Percentage points,47039,2705
Tennessee,DeKalb,-0.4938660089766733,Percentage points,47041,2710
Tennessee,Dickson,-0.4938660089766733,Percentage points,47043,2717
Tennessee,Dyer,-0.4938660089766733,Percentage points,47045,2723
Tennessee,Fayette,-0.4938660089766733,Percentage points,47047,2726
Tennessee,Fentress,-0.4938660089766733,Percentage points,47049,2731
Tennessee,Franklin,-0.4938660089766733,Percentage points,47051,2734
Tennessee,Gibson,-0.4938660089766733,Percentage points,47053,2739
Tennessee,Giles,-0.4938660089766733,Percentage points,47055,2743
Tennessee,Grainger,-0.4938660089766733,Percentage points,47057,2748
Tennessee,Greene,-0.4938660089766733,Percentage points,47059,2750
Tennessee,Grundy,-0.4938660089766733,Percentage points,47061,2754
Tennessee,Hamblen,-0.4938660089766733,Percentage points,47063,2757
Tennessee,Hamilton,-0.4938660089766733,Percentage points,47065,2761
Tennessee,Hancock,-0.4938660089766733,Percentage points,47067,2766
Tennessee,Hardeman,-0.4938660089766733,Percentage points,47069,2770
Tennessee,Hardin,-0.4938660089766733,Percentage points,47071,2773
Tennessee,Hawkins,-0.4938660089766733,Percentage points,47073,2779
Tennessee,Haywood,-0.4938660089766733,Percentage points,47075,2781
Tennessee,Henderson,-0.4938660089766733,Percentage points,47077,2786
Tennessee,Henry,-0.4938660089766733,Percentage points,47079,2789
Tennessee,Hickman,-0.4938660089766733,Percentage points,47081,2792
Tennessee,Houston,-0.4938660089766733,Percentage points,47083,2796
Tennessee,Humphreys,-0.4938660089766733,Percentage points,47085,2798
Tennessee,Jackson,-0.4938660089766733,Percentage points,47087,2801
Tennessee,Jefferson,-0.4938660089766733,Percentage points,47089,2804
Tennessee,Johnson,-0.4938660089766733,Percentage points,47091,2808
Tennessee,Knox,-0.4938660089766733,Percentage points,47093,2814
Tennessee,Lake,-0.4938660089766733,Percentage points,47095,2817
Tennessee,Lauderdale,-0.4938660089766733,Percentage points,47097,2821
Tennessee,Lawrence,-0.4938660089766733,Percentage points,47099,2823
Tennessee,Lewis,-0.4938660089766733,Percentage points,47101,2825
Tennessee,Lincoln,-0.4938660089766733,Percentage points,47103,2828
Tennessee,Loudon,-0.4938660089766733,Percentage points,47105,2830
Tennessee,McMinn,-0.4938660089766733,Percentage points,47107,2833
Tennessee,McNairy,-0.4938660089766733,Percentage points,47109,2836
Tennessee,Macon,-0.4938660089766733,Percentage points,47111,2839
Tennessee,Madison,-0.4938660089766733,Percentage points,47113,2841
Tennessee,Marion,-0.4938660089766733,Percentage points,47115,2844
Tennessee,Marshall,-0.4938660089766733,Percentage points,47117,2848
Tennessee,Maury,-0.4938660089766733,Percentage points,47119,2850
Tennessee,Meigs,-0.4938660089766733,Percentage points,47121,2854
Tennessee,Monroe,-0.4938660089766733,Percentage points,47123,2857
Tennessee,Montgomery,-0.4938660089766733,Percentage points,47125,2859
Tennessee,Moore,-0.4938660089766733,Percentage points,47127,2863
Tennessee,Morgan,-0.4938660089766733,Percentage points,47129,2866
Tennessee,Obion,-0.4938660089766733,Percentage points,47131,2872
Tennessee,Overton,-0.4938660089766733,Percentage points,47133,2875
Tennessee,Perry,-0.4938660089766733,Percentage points,47135,2878
Tennessee,Pickett,-0.4938660089766733,Percentage points,47137,2881
Tennessee,Polk,-0.4938660089766733,Percentage points,47139,2883
Tennessee,Putnam,-0.4938660089766733,Percentage points,47141,2890
Tennessee,Rhea,-0.4938660089766733,Percentage points,47143,2893
Tennessee,Roane,-0.4938660089766733,Percentage points,47145,2001
Tennessee,Robertson,-0.4938660089766733,Percentage points,47147,2011
Tennessee,Rutherford,-0.4938660089766733,Percentage points,47149,2015
Tennessee,Scott,-0.4938660089766733,Percentage points,47151,2020
Tennessee,Sequatchie,-0.4938660089766733,Percentage points,47153,2025
Tennessee,Sevier,-0.4938660089766733,Percentage points,47155,2030
Tennessee,Shelby,-0.4938660089766733,Percentage points,47157,2033
Tennessee,Smith,-0.4938660089766733,Percentage points,47159,2037
Tennessee,Stewart,-0.4938660089766733,Percentage points,47161,2041
Tennessee,Sullivan,-0.4938660089766733,Percentage points,47163,2046
Tennessee,Sumner,-0.4938660089766733,Percentage points,47165,2050
Tennessee,Tipton,-0.4938660089766733,Percentage points,47167,2055
Tennessee,Trousdale,-0.4938660089766733,Percentage points,47169,2062
Tennessee,Unicoi,-0.4938660089766733,Percentage points,47171,2069
Tennessee,Union,-0.4938660089766733,Percentage points,47173,2073
Tennessee,Van Buren,-0.4938660089766733,Percentage points,47175,2077
Tennessee,Warren,-0.4938660089766733,Percentage points,47177,2081
Tennessee,Washington,-0.4938660089766733,Percentage points,47179,2085
Tennessee,Wayne,-0.4938660089766733,Percentage points,47181,2089
Tennessee,Weakley,-0.4938660089766733,Percentage points,47183,2096
Tennessee,White,-0.4938660089766733,Percentage points,47185,2100
Tennessee,Williamson,-0.4938660089766733,Percentage points,47187,2105
Tennessee,Wilson,-0.4938660089766733,Percentage points,47189,2111
Texas,Anderson,-0.8154795810339874,Percentage points,48001,2113
Texas,Andrews,-0.8154795810339874,Percentage points,48003,2117
Texas,Angelina,-0.8154795810339874,Percentage points,48005,2124
Texas,Aransas,-0.8154795810339874,Percentage points,48007,2162
Texas,Archer,-0.8154795810339874,Percentage points,48009,2168
Texas,Armstrong,-0.8154795810339874,Percentage points,48011,2172
Texas,Atascosa,-0.8154795810339874,Percentage points,48013,2173
Texas,Austin,-0.8154795810339874,Percentage points,48015,2177
Texas,Bailey,-0.8154795810339874,Percentage points,48017,2179
Texas,Bandera,-0.8154795810339874,Percentage points,48019,2183
Texas,Bastrop,-0.8154795810339874,Percentage points,48021,2190
Texas,Baylor,-0.8154795810339874,Percentage points,48023,2192
Texas,Bee,-0.8154795810339874,Percentage points,48025,2196
Texas,Bell,-0.8154795810339874,Percentage points,48027,2198
Texas,Bexar,-0.8154795810339874,Percentage points,48029,2203
Texas,Blanco,-0.8154795810339874,Percentage points,48031,2207
Texas,Borden,-0.8154795810339874,Percentage points,48033,2212
Texas,Bosque,-0.8154795810339874,Percentage points,48035,2216
Texas,Bowie,-0.8154795810339874,Percentage points,48037,2224
Texas,Brazoria,-0.8154795810339874,Percentage points,48039,2240
Texas,Brazos,-0.8154795810339874,Percentage points,48041,2253
Texas,Brewster,-0.8154795810339874,Percentage points,48043,2262
Texas,Briscoe,-0.8154795810339874,Percentage points,48045,2269
Texas,Brooks,-0.8154795810339874,Percentage points,48047,2279
Texas,Brown,-0.8154795810339874,Percentage points,48049,2296
Texas,Burleson,-0.8154795810339874,Percentage points,48051,2304
Texas,Burnet,-0.8154795810339874,Percentage points,48053,2312
Texas,Caldwell,-0.8154795810339874,Percentage points,48055,2320
Texas,Calhoun,-0.8154795810339874,Percentage points,48057,2327
Texas,Callahan,-0.8154795810339874,Percentage points,48059,2331
Texas,Cameron,-0.8154795810339874,Percentage points,48061,2359
Texas,Camp,-0.8154795810339874,Percentage points,48063,2373
Texas,Carson,-0.8154795810339874,Percentage points,48065,2377
Texas,Cass,-0.8154795810339874,Percentage points,48067,2382
Texas,Castro,-0.8154795810339874,Percentage points,48069,2386
Texas,Chambers,-0.8154795810339874,Percentage points,48071,2395
Texas,Cherokee,-0.8154795810339874,Percentage points,48073,2400
Texas,Childress,-0.8154795810339874,Percentage points,48075,2405
Texas,Clay,-0.8154795810339874,Percentage points,48077,2409
Texas,Cochran,-0.8154795810339874,Percentage points,48079,2413
Texas,Coke,-0.8154795810339874,Percentage points,48081,2418
Texas,Coleman,-0.8154795810339874,Percentage points,48083,2423
Texas,Collin,-0.8154795810339874,Percentage points,48085,2429
Texas,Collingsworth,-0.8154795810339874,Percentage points,48087,2434
Texas,Colorado,-0.8154795810339874,Percentage points,48089,2441
Texas,Comal,-0.8154795810339874,Percentage points,48091,2449
Texas,Comanche,-0.8154795810339874,Percentage points,48093,2455
Texas,Concho,-0.8154795810339874,Percentage points,48095,2458
Texas,Cooke,-0.8154795810339874,Percentage points,48097,2463
Texas,Coryell,-0.8154795810339874,Percentage points,48099,2469
Texas,Cottle,-0.8154795810339874,Percentage points,48101,2473
Texas,Crane,-0.8154795810339874,Percentage points,48103,2478
Texas,Crockett,-0.8154795810339874,Percentage points,48105,2483
Texas,Crosby,-0.8154795810339874,Percentage points,48107,2487
Texas,Culberson,-0.8154795810339874,Percentage points,48109,2491
Texas,Dallam,-0.8154795810339874,Percentage points,48111,2498
Texas,Dallas,-0.8154795810339874,Percentage points,48113,2507
Texas,Dawson,-0.8154795810339874,Percentage points,48115,2512
Texas,Deaf Smith,-0.8154795810339874,Percentage points,48117,2515
Texas,Delta,-0.8154795810339874,Percentage points,48119,2524
Texas,Denton,-0.8154795810339874,Percentage points,48121,2532
Texas,DeWitt,-0.8154795810339874,Percentage points,48123,2538
Texas,Dickens,-0.8154795810339874,Percentage points,48125,2542
Texas,Dimmit,-0.8154795810339874,Percentage points,48127,2548
Texas,Donley,-0.8154795810339874,Percentage points,48129,2551
Texas,Duval,-0.8154795810339874,Percentage points,48131,2556
Texas,Eastland,-0.8154795810339874,Percentage points,48133,2562
Texas,Ector,-0.8154795810339874,Percentage points,48135,2568
Texas,Edwards,-0.8154795810339874,Percentage points,48137,2574
Texas,Ellis,-0.8154795810339874,Percentage points,48139,2579
Texas,El Paso,-0.8154795810339874,Percentage points,48141,2588
Texas,Erath,-0.8154795810339874,Percentage points,48143,2597
Texas,Falls,-0.8154795810339874,Percentage points,48145,2601
Texas,Fannin,-0.8154795810339874,Percentage points,48147,2621
Texas,Fayette,-0.8154795810339874,Percentage points,48149,2624
Texas,Fisher,-0.8154795810339874,Percentage points,48151,2628
Texas,Floyd,-0.8154795810339874,Percentage points,48153,2630
Texas,Foard,-0.8154795810339874,Percentage points,48155,2002
Texas,Fort Bend,-0.8154795810339874,Percentage points,48157,2009
Texas,Franklin,-0.8154795810339874,Percentage points,48159,2016
Texas,Freestone,-0.8154795810339874,Percentage points,48161,2022
Texas,Frio,-0.8154795810339874,Percentage points,48163,2028
Texas,Gaines,-0.8154795810339874,Percentage points,48165,2032
Texas,Galveston,-0.8154795810339874,Percentage points,48167,2059
Texas,Garza,-0.8154795810339874,Percentage points,48169,2060
Texas,Gillespie,-0.8154795810339874,Percentage points,48171,2066
Texas,Glasscock,-0.8154795810339874,Percentage points,48173,2072
Texas,Goliad,-0.8154795810339874,Percentage points,48175,2079
Texas,Gonzales,-0.8154795810339874,Percentage points,48177,2086
Texas,Gray,-0.8154795810339874,Percentage points,48179,2088
Texas,Grayson,-0.8154795810339874,Percentage points,48181,2094
Texas,Gregg,-0.8154795810339874,Percentage points,48183,2101
Texas,Grimes,-0.8154795810339874,Percentage points,48185,2108
Texas,Guadalupe,-0.8154795810339874,Percentage points,48187,2116
Texas,Hale,-0.8154795810339874,Percentage points,48189,2120
Texas,Hall,-0.8154795810339874,Percentage points,48191,2125
Texas,Hamilton,-0.8154795810339874,Percentage points,48193,2128
Texas,Hansford,-0.8154795810339874,Percentage points,48195,2132
Texas,Hardeman,-0.8154795810339874,Percentage points,48197,2137
Texas,Hardin,-0.8154795810339874,Percentage points,48199,2142
Texas,Harris,-0.8154795810339874,Percentage points,48201,2149
Texas,Harrison,-0.8154795810339874,Percentage points,48203,2157
Texas,Hartley,-0.8154795810339874,Percentage points,48205,2160
Texas,Haskell,-0.8154795810339874,Percentage points,48207,2163
Texas,Hays,-0.8154795810339874,Percentage points,48209,2166
Texas,Hemphill,-0.8154795810339874,Percentage points,48211,2171
Texas,Henderson,-0.8154795810339874,Percentage points,48213,2178
Texas,Hidalgo,-0.8154795810339874,Percentage points,48215,2188
Texas,Hill,-0.8154795810339874,Percentage points,48217,2201
Texas,Hockley,-0.8154795810339874,Percentage points,48219,2208
Texas,Hood,-0.8154795810339874,Percentage points,48221,2213
Texas,Hopkins,-0.8154795810339874,Percentage points,48223,2221
Texas,Houston,-0.8154795810339874,Percentage points,48225,2228
Texas,Howard,-0.8154795810339874,Percentage points,48227,2231
Texas,Hudspeth,-0.8154795810339874,Percentage points,48229,2241
Texas,Hunt,-0.8154795810339874,Percentage points,48231,2246
Texas,Hutchinson,-0.8154795810339874,Percentage points,48233,2249
Texas,Irion,-0.8154795810339874,Percentage points,48235,2255
Texas,Jack,-0.8154795810339874,Percentage points,48237,2256
Texas,Jackson,-0.8154795810339874,Percentage points,48239,2264
Texas,Jasper,-0.8154795810339874,Percentage points,48241,2271
Texas,Jeff Davis,-0.8154795810339874,Percentage points,48243,2275
Texas,Jefferson,-0.8154795810339874,Percentage points,48245,2285
Texas,Jim Hogg,-0.8154795810339874,Percentage points,48247,2288
Texas,Jim Wells,-0.8154795810339874,Percentage points,48249,2294
Texas,Johnson,-0.8154795810339874,Percentage points,48251,2299
Texas,Jones,-0.8154795810339874,Percentage points,48253,2301
Texas,Karnes,-0.8154795810339874,Percentage points,48255,2307
Texas,Kaufman,-0.8154795810339874,Percentage points,48257,2314
Texas,Kendall,-0.8154795810339874,Percentage points,48259,2319
Texas,Kenedy,-0.8154795810339874,Percentage points,48261,2330
Texas,Kent,-0.8154795810339874,Percentage points,48263,2335
Texas,Kerr,-0.8154795810339874,Percentage points,48265,2337
Texas,Kimble,-0.8154795810339874,Percentage points,48267,2339
Texas,King,-0.8154795810339874,Percentage points,48269,2342
Texas,Kinney,-0.8154795810339874,Percentage points,48271,2347
Texas,Kleberg,-0.8154795810339874,Percentage points,48273,2358
Texas,Knox,-0.8154795810339874,Percentage points,48275,2364
Texas,Lamar,-0.8154795810339874,Percentage points,48277,2371
Texas,Lamb,-0.8154795810339874,Percentage points,48279,2376
Texas,Lampasas,-0.8154795810339874,Percentage points,48281,2381
Texas,La Salle,-0.8154795810339874,Percentage points,48283,2388
Texas,Lavaca,-0.8154795810339874,Percentage points,48285,2392
Texas,Lee,-0.8154795810339874,Percentage points,48287,2398
Texas,Leon,-0.8154795810339874,Percentage points,48289,2402
Texas,Liberty,-0.8154795810339874,Percentage points,48291,2404
Texas,Limestone,-0.8154795810339874,Percentage points,48293,2408
Texas,Lipscomb,-0.8154795810339874,Percentage points,48295,2412
Texas,Live Oak,-0.8154795810339874,Percentage points,48297,2416
Texas,Llano,-0.8154795810339874,Percentage points,48299,2421
Texas,Loving,-0.8154795810339874,Percentage points,48301,2424
Texas,Lubbock,-0.8154795810339874,Percentage points,48303,2428
Texas,Lynn,-0.8154795810339874,Percentage points,48305,2438
Texas,McCulloch,-0.8154795810339874,Percentage points,48307,2452
Texas,McLennan,-0.8154795810339874,Percentage points,48309,2477
Texas,McMullen,-0.8154795810339874,Percentage points,48311,2494
Texas,Madison,-0.8154795810339874,Percentage points,48313,2526
Texas,Marion,-0.8154795810339874,Percentage points,48315,2547
Texas,Martin,-0.8154795810339874,Percentage points,48317,2564
Texas,Mason,-0.8154795810339874,Percentage points,48319,2570
Texas,Matagorda,-0.8154795810339874,Percentage points,48321,2637
Texas,Maverick,-0.8154795810339874,Percentage points,48323,2649
Texas,Medina,-0.8154795810339874,Percentage points,48325,2652
Texas,Menard,-0.8154795810339874,Percentage points,48327,2655
Texas,Midland,-0.8154795810339874,Percentage points,48329,2657
Texas,Milam,-0.8154795810339874,Percentage points,48331,2659
Texas,Mills,-0.8154795810339874,Percentage points,48333,2663
Texas,Mitchell,-0.8154795810339874,Percentage points,48335,2666
Texas,Montague,-0.8154795810339874,Percentage points,48337,2669
Texas,Montgomery,-0.8154795810339874,Percentage points,48339,2682
Texas,Moore,-0.8154795810339874,Percentage points,48341,2683
Texas,Morris,-0.8154795810339874,Percentage points,48343,2688
Texas,Motley,-0.8154795810339874,Percentage points,48345,2692
Texas,Nacogdoches,-0.8154795810339874,Percentage points,48347,2701
Texas,Navarro,-0.8154795810339874,Percentage points,48349,2706
Texas,Newton,-0.8154795810339874,Percentage points,48351,2711
Texas,Nolan,-0.8154795810339874,Percentage points,48353,2714
Texas,Nueces,-0.8154795810339874,Percentage points,48355,2194
Texas,Ochiltree,-0.8154795810339874,Percentage points,48357,2204
Texas,Oldham,-0.8154795810339874,Percentage points,48359,2210
Texas,Orange,-0.8154795810339874,Percentage points,48361,2214
Texas,Palo Pinto,-0.8154795810339874,Percentage points,48363,2220
Texas,Panola,-0.8154795810339874,Percentage points,48365,2227
Texas,Parker,-0.8154795810339874,Percentage points,48367,2229
Texas,Parmer,-0.8154795810339874,Percentage points,48369,2235
Texas,Pecos,-0.8154795810339874,Percentage points,48371,2239
Texas,Polk,-0.8154795810339874,Percentage points,48373,2243
Texas,Potter,-0.8154795810339874,Percentage points,48375,2247
Texas,Presidio,-0.8154795810339874,Percentage points,48377,2261
Texas,Rains,-0.8154795810339874,Percentage points,48379,2268
Texas,Randall,-0.8154795810339874,Percentage points,48381,2274
Texas,Reagan,-0.8154795810339874,Percentage points,48383,2280
Texas,Real,-0.8154795810339874,Percentage points,48385,2283
Texas,Red River,-0.8154795810339874,Percentage points,48387,2295
Texas,Reeves,-0.8154795810339874,Percentage points,48389,2308
Texas,Refugio,-0.8154795810339874,Percentage points,48391,2334
Texas,Roberts,-0.8154795810339874,Percentage points,48393,2348
Texas,Robertson,-0.8154795810339874,Percentage points,48395,2353
Texas,Rockwall,-0.8154795810339874,Percentage points,48397,2355
Texas,Runnels,-0.8154795810339874,Percentage points,48399,2361
Texas,Rusk,-0.8154795810339874,Percentage points,48401,2367
Texas,Sabine,-0.8154795810339874,Percentage points,48403,2370
Texas,San Augustine,-0.8154795810339874,Percentage points,48405,2380
Texas,San Jacinto,-0.8154795810339874,Percentage points,48407,2387
Texas,San Patricio,-0.8154795810339874,Percentage points,48409,2415
Texas,San Saba,-0.8154795810339874,Percentage points,48411,2435
Texas,Schleicher,-0.8154795810339874,Percentage points,48413,2437
Texas,Scurry,-0.8154795810339874,Percentage points,48415,2443
Texas,Shackelford,-0.8154795810339874,Percentage points,48417,2445
Texas,Shelby,-0.8154795810339874,Percentage points,48419,2448
Texas,Sherman,-0.8154795810339874,Percentage points,48421,2453
Texas,Smith,-0.8154795810339874,Percentage points,48423,2465
Texas,Somervell,-0.8154795810339874,Percentage points,48425,2470
Texas,Starr,-0.8154795810339874,Percentage points,48427,2474
Texas,Stephens,-0.8154795810339874,Percentage points,48429,2480
Texas,Sterling,-0.8154795810339874,Percentage points,48431,2481
Texas,Stonewall,-0.8154795810339874,Percentage points,48433,2486
Texas,Sutton,-0.8154795810339874,Percentage points,48435,2490
Texas,Swisher,-0.8154795810339874,Percentage points,48437,2495
Texas,Tarrant,-0.8154795810339874,Percentage points,48439,2500
Texas,Taylor,-0.8154795810339874,Percentage points,48441,2508
Texas,Terrell,-0.8154795810339874,Percentage points,48443,2518
Texas,Terry,-0.8154795810339874,Percentage points,48445,2522
Texas,Throckmorton,-0.8154795810339874,Percentage points,48447,2525
Texas,Titus,-0.8154795810339874,Percentage points,48449,2531
Texas,Tom Green,-0.8154795810339874,Percentage points,48451,2536
Texas,Travis,-0.8154795810339874,Percentage points,48453,2543
Texas,Trinity,-0.8154795810339874,Percentage points,48455,2553
Texas,Tyler,-0.8154795810339874,Percentage points,48457,2560
Texas,Upshur,-0.8154795810339874,Percentage points,48459,2566
Texas,Upton,-0.8154795810339874,Percentage points,48461,2572
Texas,Uvalde,-0.8154795810339874,Percentage points,48463,2576
Texas,Val Verde,-0.8154795810339874,Percentage points,48465,2582
Texas,Van Zandt,-0.8154795810339874,Percentage points,48467,2586
Texas,Victoria,-0.8154795810339874,Percentage points,48469,2595
Texas,Walker,-0.8154795810339874,Percentage points,48471,2603
Texas,Waller,-0.8154795810339874,Percentage points,48473,2606
Texas,Ward,-0.8154795810339874,Percentage points,48475,2610
Texas,Washington,-0.8154795810339874,Percentage points,48477,2613
Texas,Webb,-0.8154795810339874,Percentage points,48479,2616
Texas,Wharton,-0.8154795810339874,Percentage points,48481,2618
Texas,Wheeler,-0.8154795810339874,Percentage points,48483,2623
Texas,Wichita,-0.8154795810339874,Percentage points,48485,2632
Texas,Wilbarger,-0.8154795810339874,Percentage points,48487,2634
Texas,Willacy,-0.8154795810339874,Percentage points,48489,2639
Texas,Williamson,-0.8154795810339874,Percentage points,48491,2640
Texas,Wilson,-0.8154795810339874,Percentage points,48493,2641
Texas,Winkler,-0.8154795810339874,Percentage points,48495,2642
Texas,Wise,-0.8154795810339874,Percentage points,48497,2643
Texas,Wood,-0.8154795810339874,Percentage points,48499,2644
Texas,Yoakum,-0.8154795810339874,Percentage points,48501,2645
Texas,Young,-0.8154795810339874,Percentage points,48503,2646
