State,County,Low income & low access to store (%) 2015 (PCT_LACCESS_LOWI15),Units,FIPS,FID
Georgia,Spalding,7.413193806829101,Percent,13255,41
Georgia,Stephens,7.00787393812531,Percent,13257,45
Georgia,Stewart,5.710758724739221,Percent,13259,48
Georgia,Sumter,11.261718421689904,Percent,13261,52
Georgia,Talbot,12.911280919226103,Percent,13263,57
Georgia,Taliaferro,41.89662767672353,Percent,13265,60
Georgia,Tattnall,1.4895774049080288,Percent,13267,63
Georgia,Taylor,2.6978170603477207,Percent,13269,69
Georgia,Telfair,1.0862291054093456,Percent,13271,75
Georgia,Terrell,4.1914280984127,Percent,13273,78
Georgia,Thomas,13.998510938657738,Percent,13275,83
Georgia,Tift,4.756931274367242,Percent,13277,87
Georgia,Toombs,9.803305208883776,Percent,13279,91
Georgia,Towns,0.006996022304058619,Percent,13281,95
Georgia,Treutlen,1.9464393287506316,Percent,13283,102
Georgia,Troup,7.257221772331842,Percent,13285,105
Georgia,Turner,3.9650769312691043,Percent,13287,108
Georgia,Twiggs,0.11804748813360633,Percent,13289,116
Georgia,Union,0.5330734731284792,Percent,13291,120
Georgia,Upson,14.320508551325196,Percent,13293,123
Georgia,Walker,12.02410458040462,Percent,13295,126
Georgia,Walton,5.781414430476268,Percent,13297,127
Georgia,Ware,17.45048338943677,Percent,13299,132
Georgia,Warren,1.298612266401342,Percent,13301,135
Georgia,Washington,12.979119420667578,Percent,13303,143
Georgia,Wayne,15.21229631849829,Percent,13305,147
Georgia,Webster,1.157424677744498,Percent,13307,149
Georgia,Wheeler,2.5170256791413825,Percent,13309,154
Georgia,White,nan,Percent,13311,157
Georgia,Whitfield,10.718331663033753,Percent,13313,159
Georgia,Wilcox,0.43637524050963805,Percent,13315,163
Georgia,Wilkes,11.467299270448315,Percent,13317,167
Georgia,Wilkinson,10.844622297073304,Percent,13319,169
Georgia,Worth,4.139214440024803,Percent,13321,173
Hawaii,Hawaii,13.313355422235912,Percent,15001,198
Hawaii,Honolulu,5.235817977779098,Percent,15003,234
Hawaii,Kalawao,0.0,Percent,15005,247
Hawaii,Kauai,10.719193886834717,Percent,15007,261
Hawaii,Maui,8.199056547872237,Percent,15009,323
Idaho,Ada,4.313359990663541,Percent,16001,336
Idaho,Adams,5.034363691495322,Percent,16003,338
Idaho,Bannock,8.46986477711171,Percent,16005,343
Idaho,Bear Lake,7.252679214136686,Percent,16007,349
Idaho,Benewah,10.13290735527216,Percent,16009,354
Idaho,Bingham,7.922962733006512,Percent,16011,362
Idaho,Blaine,8.254200862543271,Percent,16013,371
Idaho,Boise,25.610981776706886,Percent,16015,380
Idaho,Bonner,7.448211104017148,Percent,16017,387
Idaho,Bonneville,7.183245579924553,Percent,16019,395
Idaho,Boundary,7.426304879959369,Percent,16021,405
Idaho,Butte,10.643770816943515,Percent,16023,414
Idaho,Camas,54.89177443115908,Percent,16025,429
Idaho,Canyon,8.053538007549477,Percent,16027,441
Idaho,Caribou,10.921053492721887,Percent,16029,449
Idaho,Cassia,12.230515054826682,Percent,16031,456
Idaho,Clark,65.37059565116283,Percent,16033,464
Idaho,Clearwater,7.620492745957254,Percent,16035,474
Idaho,Custer,17.100257919178684,Percent,16037,484
Idaho,Elmore,12.997611193040981,Percent,16039,490
Idaho,Franklin,3.432778280521884,Percent,16041,498
Idaho,Fremont,4.247476967961554,Percent,16043,502
Idaho,Gem,12.409023119347209,Percent,16045,510
Idaho,Gooding,0.59421639061875,Percent,16047,519
Idaho,Idaho,13.832269487835989,Percent,16049,528
Idaho,Jefferson,5.942787618559104,Percent,16051,540
Idaho,Jerome,11.782322664535398,Percent,16053,547
Idaho,Kootenai,7.784749282669356,Percent,16055,552
Idaho,Latah,2.670542569396689,Percent,16057,559
Idaho,Lemhi,16.24948592450794,Percent,16059,566
Idaho,Lewis,17.402367024053287,Percent,16061,574
Idaho,Lincoln,45.389756104928566,Percent,16063,578
Idaho,Madison,10.872773705170742,Percent,16065,581
Idaho,Minidoka,7.9983172688105535,Percent,16067,585
Idaho,Nez Perce,4.082468371686947,Percent,16069,589
Idaho,Oneida,4.870063364457256,Percent,16071,593
Idaho,Owyhee,8.866710826961304,Percent,16073,601
Idaho,Payette,9.869705103336738,Percent,16075,606
Idaho,Power,6.481080649362044,Percent,16077,613
Idaho,Shoshone,4.436841830286965,Percent,16079,621
Idaho,Teton,1.7967455501112881,Percent,16081,627
Idaho,Twin Falls,2.616638848487466,Percent,16083,634
Idaho,Valley,6.502764190752372,Percent,16085,643
Idaho,Washington,9.770311809875711,Percent,16087,649
Illinois,Adams,3.1710178749929367,Percent,17001,650
Illinois,Alexander,12.507657331347172,Percent,17003,651
Illinois,Bond,2.7137254870232215,Percent,17005,652
Illinois,Boone,4.813578763959051,Percent,17007,653
Illinois,Brown,13.059175891245523,Percent,17009,654
Illinois,Bureau,10.654937413387588,Percent,17011,2
Illinois,Calhoun,4.298053224001081,Percent,17013,4
Illinois,Carroll,6.291495714978631,Percent,17015,6
Illinois,Cass,2.903043499062542,Percent,17017,10
Illinois,Champaign,4.498189684770461,Percent,17019,12
Illinois,Christian,3.0559519991554596,Percent,17021,14
Illinois,Clark,3.1230749609237343,Percent,17023,19
Illinois,Clay,3.3520664282598265,Percent,17025,22
Illinois,Clinton,4.839666057211827,Percent,17027,27
Illinois,Coles,6.4860647780464245,Percent,17029,30
Illinois,Cook,1.6999444336584697,Percent,17031,36
Illinois,Crawford,4.366764972625029,Percent,17033,40
Illinois,Cumberland,nan,Percent,17035,44
Illinois,DeKalb,12.575477288457778,Percent,17037,49
Illinois,De Witt,1.0102865821314655,Percent,17039,53
Illinois,Douglas,3.047126299225656,Percent,17041,55
Illinois,DuPage,3.965173814973378,Percent,17043,64
Illinois,Edgar,15.465671800874192,Percent,17045,66
Illinois,Edwards,7.926971087337613,Percent,17047,71
Illinois,Effingham,4.775207542554612,Percent,17049,76
Illinois,Fayette,14.046754805273624,Percent,17051,79
Illinois,Ford,6.5218698453558765,Percent,17053,81
Illinois,Franklin,4.348421763990343,Percent,17055,85
Illinois,Fulton,6.505763453144082,Percent,17057,89
Illinois,Gallatin,29.268744051226157,Percent,17059,92
Illinois,Greene,6.348956460414669,Percent,17061,96
Illinois,Grundy,4.951561997659129,Percent,17063,99
Illinois,Hamilton,4.33019281618899,Percent,17065,106
Illinois,Hancock,14.167799082004763,Percent,17067,111
Illinois,Hardin,4.7753709453853705,Percent,17069,113
Illinois,Henderson,0.4559022307106002,Percent,17071,117
Illinois,Henry,5.068172266532326,Percent,17073,121
Illinois,Iroquois,7.539483476944277,Percent,17075,125
Illinois,Jackson,11.218130381513518,Percent,17077,129
Illinois,Jasper,3.9989066993155085,Percent,17079,133
Illinois,Jefferson,8.586668032081953,Percent,17081,137
Illinois,Jersey,4.2063694768978115,Percent,17083,142
Illinois,Jo Daviess,6.1725850610204605,Percent,17085,145
Illinois,Johnson,14.386328281796615,Percent,17087,152
Illinois,Kane,3.820834053340527,Percent,17089,156
Illinois,Kankakee,4.597185395297306,Percent,17091,161
Illinois,Kendall,3.0362085534804595,Percent,17093,165
Illinois,Knox,6.777326784956669,Percent,17095,166
Illinois,Lake,5.808488124628238,Percent,17097,170
Illinois,LaSalle,6.100281897907517,Percent,17099,175
Illinois,Lawrence,5.218025119694683,Percent,17101,177
Illinois,Lee,3.356728930596098,Percent,17103,180
Illinois,Livingston,2.4442253049613325,Percent,17105,182
Illinois,Logan,10.314851593193202,Percent,17107,186
Illinois,McDonough,6.731746425606892,Percent,17109,189
Illinois,McHenry,7.079390453401283,Percent,17111,192
Illinois,McLean,9.792988470819004,Percent,17113,193
Illinois,Macon,7.373653319727971,Percent,17115,194
Illinois,Macoupin,6.1842695306768976,Percent,17117,196
Illinois,Madison,12.066069755493016,Percent,17119,199
Illinois,Marion,12.491679266331515,Percent,17121,201
Illinois,Marshall,6.094072703950752,Percent,17123,202
Illinois,Mason,12.183960631677214,Percent,17125,206
Illinois,Massac,4.373540833033547,Percent,17127,208
Illinois,Menard,0.44974349617891857,Percent,17129,212
Illinois,Mercer,7.06134225461032,Percent,17131,216
Illinois,Monroe,5.1660079326420485,Percent,17133,219
Illinois,Montgomery,7.572994440330287,Percent,17135,223
Illinois,Morgan,13.189297050782681,Percent,17137,225
Illinois,Moultrie,0.789528893590415,Percent,17139,227
Illinois,Ogle,5.473754548507804,Percent,17141,229
Illinois,Peoria,6.841803599072785,Percent,17143,233
Illinois,Perry,9.700585970868904,Percent,17145,235
Illinois,Piatt,0.6893532477835436,Percent,17147,238
Illinois,Pike,8.827719025426232,Percent,17149,241
Illinois,Pope,7.639531247893647,Percent,17151,245
Illinois,Pulaski,9.593116511962895,Percent,17153,248
Illinois,Putnam,2.1921266220050617,Percent,17155,253
Illinois,Randolph,3.358534615097234,Percent,17157,255
Illinois,Richland,2.332689663217828,Percent,17159,259
Illinois,Rock Island,6.337576595284738,Percent,17161,265
Illinois,St. Clair,11.976766834097633,Percent,17163,269
Illinois,Saline,19.749568172484043,Percent,17165,271
Illinois,Sangamon,5.169015646209556,Percent,17167,274
Illinois,Schuyler,3.5722130233211034,Percent,17169,278
Illinois,Scott,1.2632137178149747,Percent,17171,280
Illinois,Shelby,9.097252946258507,Percent,17173,283
Illinois,Stark,9.379163528891326,Percent,17175,285
Illinois,Stephenson,2.1565792755127955,Percent,17177,290
Illinois,Tazewell,10.175342835050076,Percent,17179,291
Illinois,Union,5.42092455713595,Percent,17181,293
Illinois,Vermilion,5.720485500578854,Percent,17183,296
Illinois,Wabash,1.8230639889373148,Percent,17185,299
Illinois,Warren,3.501639957569159,Percent,17187,301
Illinois,Washington,4.000095155491982,Percent,17189,305
Illinois,Wayne,7.117801288402805,Percent,17191,310
Illinois,White,14.149328970515171,Percent,17193,312
Illinois,Whiteside,7.162978535861346,Percent,17195,314
Illinois,Will,5.735383805161359,Percent,17197,320
Illinois,Williamson,4.465320651829724,Percent,17199,324
Illinois,Winnebago,7.342493097206926,Percent,17201,325
Illinois,Woodford,1.7915775221881698,Percent,17203,328
Indiana,Adams,3.3155355559610897,Percent,18001,330
Indiana,Allen,9.841942486034661,Percent,18003,335
Indiana,Bartholomew,9.182652070868258,Percent,18005,342
Indiana,Benton,0.823820271101265,Percent,18007,179
Indiana,Blackford,0.7789825505401794,Percent,18009,183
Indiana,Boone,1.2802990578562465,Percent,18011,185
Indiana,Brown,1.2582730220040677,Percent,18013,188
Indiana,Carroll,1.447139616780253,Percent,18015,195
Indiana,Cass,1.2508861917340193,Percent,18017,211
Indiana,Clark,6.898196869805819,Percent,18019,215
Indiana,Clay,1.2431609640763965,Percent,18021,221
Indiana,Clinton,0.6297682703620635,Percent,18023,226
Indiana,Crawford,4.661388084021814,Percent,18025,232
Indiana,Daviess,4.559882203677484,Percent,18027,239
Indiana,Dearborn,6.8199828455887666,Percent,18029,242
Indiana,Decatur,5.297591746166667,Percent,18031,246
Indiana,DeKalb,8.525649850546195,Percent,18033,249
Indiana,Delaware,8.182268059235641,Percent,18035,252
Indiana,Dubois,1.7321963775745612,Percent,18037,254
Indiana,Elkhart,7.368987701058469,Percent,18039,260
Indiana,Fayette,8.320105850111217,Percent,18041,263
Indiana,Floyd,7.501761255666631,Percent,18043,267
Indiana,Fountain,6.416646778722969,Percent,18045,270
Indiana,Franklin,4.509807949371248,Percent,18047,272
Indiana,Fulton,5.817869731307113,Percent,18049,276
Indiana,Gibson,1.278479234274692,Percent,18051,286
Indiana,Grant,7.91412283661418,Percent,18053,297
Indiana,Greene,5.950685226148108,Percent,18055,309
Indiana,Hamilton,3.8794563560917297,Percent,18057,321
Indiana,Hancock,7.437666468870818,Percent,18059,329
Indiana,Harrison,1.632480076327068,Percent,18061,334
Indiana,Hendricks,4.100904314756875,Percent,18063,341
Indiana,Henry,1.4032181093342142,Percent,18065,344
Indiana,Howard,8.467261346192128,Percent,18067,348
Indiana,Huntington,8.526368375725811,Percent,18069,352
Indiana,Jackson,5.8455432533361815,Percent,18071,355
Indiana,Jasper,2.322677782286,Percent,18073,356
Indiana,Jay,8.618579046732085,Percent,18075,358
Indiana,Jefferson,7.170044584434378,Percent,18077,363
Indiana,Jennings,12.39743618415916,Percent,18079,367
Indiana,Johnson,8.176107138589156,Percent,18081,370
Indiana,Knox,7.207965672211499,Percent,18083,376
Indiana,Kosciusko,5.570919848219628,Percent,18085,384
Indiana,LaGrange,0.07540804824228561,Percent,18087,386
Indiana,Lake,10.211115360752673,Percent,18089,389
Indiana,LaPorte,11.744470452009384,Percent,18091,392
Indiana,Lawrence,4.291180385007869,Percent,18093,396
Indiana,Madison,9.803563775753517,Percent,18095,401
Indiana,Marion,8.785200798107756,Percent,18097,409
Indiana,Marshall,5.07755150395203,Percent,18099,412
Indiana,Martin,1.2101642899523806,Percent,18101,418
Indiana,Miami,9.152025286920304,Percent,18103,420
Indiana,Monroe,4.4726704946762865,Percent,18105,422
Indiana,Montgomery,6.599801386671257,Percent,18107,425
Indiana,Morgan,4.0680909293692915,Percent,18109,430
Indiana,Newton,4.605362625411766,Percent,18111,433
Indiana,Noble,2.1410945136935378,Percent,18113,436
Indiana,Ohio,nan,Percent,18115,440
Indiana,Orange,5.481443554273739,Percent,18117,444
Indiana,Owen,0.3991204381855041,Percent,18119,448
Indiana,Parke,5.827384970294481,Percent,18121,452
Indiana,Perry,9.463002331416332,Percent,18123,459
Indiana,Pike,2.4172915111145428,Percent,18125,465
Indiana,Porter,7.862754879351782,Percent,18127,468
Indiana,Posey,5.798551513630644,Percent,18129,471
Indiana,Pulaski,1.0619083520399717,Percent,18131,477
Indiana,Putnam,1.5876974932037404,Percent,18133,480
Indiana,Randolph,7.009150723240877,Percent,18135,485
Indiana,Ripley,0.50053437349408,Percent,18137,488
Indiana,Rush,1.0238386481542663,Percent,18139,493
Indiana,St. Joseph,9.872950430989244,Percent,18141,496
Indiana,Scott,1.300301108774178,Percent,18143,504
Indiana,Shelby,3.954386114995702,Percent,18145,506
Indiana,Spencer,0.0017585070196370416,Percent,18147,509
Indiana,Starke,3.177020472081107,Percent,18149,512
Indiana,Steuben,7.5424868072111755,Percent,18151,515
Indiana,Sullivan,1.743651581135637,Percent,18153,518
Indiana,Switzerland,2.080671419078159,Percent,18155,526
Indiana,Tippecanoe,6.6627761782109625,Percent,18157,530
Indiana,Tipton,2.9741425391852223,Percent,18159,534
Indiana,Union,nan,Percent,18161,538
Indiana,Vanderburgh,4.014978309348219,Percent,18163,543
Indiana,Vermillion,4.958437802272058,Percent,18165,548
Indiana,Vigo,13.848037408654124,Percent,18167,553
Indiana,Wabash,4.694130519713209,Percent,18169,555
Indiana,Warren,1.698221428038552,Percent,18171,567
Indiana,Warrick,5.1882527008270705,Percent,18173,575
Indiana,Washington,4.311119581595994,Percent,18175,584
Indiana,Wayne,6.625057088008678,Percent,18177,586
Indiana,Wells,3.6054272850084237,Percent,18179,590
Indiana,White,3.7419414384495675,Percent,18181,594
Indiana,Whitley,1.9051710869266942,Percent,18183,597
Iowa,Adair,1.2886950760155234,Percent,19001,598
Iowa,Adams,1.2898029559797022,Percent,19003,602
Iowa,Allamakee,2.1623047939536355,Percent,19005,608
Iowa,Appanoose,5.0909526828716,Percent,19007,611
Iowa,Audubon,2.6467009648543227,Percent,19009,615
Iowa,Benton,2.9550015522982664,Percent,19011,619
Iowa,Black Hawk,10.919016932933175,Percent,19013,623
Iowa,Boone,4.478477985028245,Percent,19015,625
Iowa,Bremer,1.7076412195371233,Percent,19017,631
Iowa,Buchanan,4.897286735287527,Percent,19019,632
Iowa,Buena Vista,3.5001531860637662,Percent,19021,633
Iowa,Butler,13.24970634277978,Percent,19023,361
Iowa,Calhoun,0.7832480800675935,Percent,19025,365
Iowa,Carroll,1.2069746139005622,Percent,19027,369
Iowa,Cass,8.339467999292346,Percent,19029,374
Iowa,Cedar,4.96956469954557,Percent,19031,379
Iowa,Cerro Gordo,4.298596784797105,Percent,19033,383
Iowa,Cherokee,1.8283829851866884,Percent,19035,388
Iowa,Chickasaw,4.899401335168566,Percent,19037,393
Iowa,Clarke,2.2700796409963386,Percent,19039,397
Iowa,Clay,2.8359190482242393,Percent,19041,398
Iowa,Clayton,1.0821663835887363,Percent,19043,402
Iowa,Clinton,6.375305252113874,Percent,19045,404
Iowa,Crawford,9.217581781937996,Percent,19047,408
Iowa,Dallas,1.2157856531568458,Percent,19049,413
Iowa,Davis,6.133795047923226,Percent,19051,416
Iowa,Decatur,4.108710276711624,Percent,19053,419
Iowa,Delaware,3.161154119926711,Percent,19055,421
Iowa,Des Moines,9.180752608397222,Percent,19057,424
Iowa,Dickinson,3.6786326240218754,Percent,19059,427
Iowa,Dubuque,5.445815188242939,Percent,19061,434
Iowa,Emmet,9.082244038103845,Percent,19063,437
Iowa,Fayette,1.6206879419066238,Percent,19065,442
Iowa,Floyd,4.777002161486352,Percent,19067,447
Iowa,Franklin,5.194238935374654,Percent,19069,451
Iowa,Fremont,22.235261097267706,Percent,19071,455
Iowa,Greene,4.18398531087666,Percent,19073,458
Iowa,Grundy,2.461382987754051,Percent,19075,460
Iowa,Guthrie,3.8645020995600965,Percent,19077,467
Iowa,Hamilton,5.67815790917093,Percent,19079,469
Iowa,Hancock,4.51945435543796,Percent,19081,470
Iowa,Hardin,3.6467955327007187,Percent,19083,475
Iowa,Harrison,5.233907273298842,Percent,19085,478
Iowa,Henry,10.3810068775104,Percent,19087,479
Iowa,Howard,12.13482646109032,Percent,19089,481
Iowa,Humboldt,5.151278844132715,Percent,19091,487
Iowa,Ida,0.35514095276988433,Percent,19093,491
Iowa,Iowa,3.284340384295549,Percent,19095,495
Iowa,Jackson,6.971373934206973,Percent,19097,499
Iowa,Jasper,3.9242655192629337,Percent,19099,505
Iowa,Jefferson,3.9714940116109307,Percent,19101,507
Iowa,Johnson,3.338659328174203,Percent,19103,508
Iowa,Jones,5.342236711254483,Percent,19105,516
Iowa,Keokuk,8.397128422788679,Percent,19107,520
Iowa,Kossuth,14.892709347792898,Percent,19109,523
Iowa,Lee,7.026552899642826,Percent,19111,531
Iowa,Linn,4.607097411482251,Percent,19113,535
Iowa,Louisa,0.3210547032754993,Percent,19115,539
Iowa,Lucas,8.170232797699372,Percent,19117,542
Iowa,Lyon,3.213682757074441,Percent,19119,546
Iowa,Madison,3.2628991164369285,Percent,19121,550
Iowa,Mahaska,8.062921064508869,Percent,19123,554
Iowa,Marion,2.6633777807347294,Percent,19125,561
Iowa,Marshall,5.1359984501737355,Percent,19127,568
Iowa,Mills,2.977350754512969,Percent,19129,569
Iowa,Mitchell,7.537250229171242,Percent,19131,572
Iowa,Monona,4.325629412957968,Percent,19133,576
Iowa,Monroe,8.469324664407605,Percent,19135,580
Iowa,Montgomery,7.906694700188101,Percent,19137,595
Iowa,Muscatine,5.818242065393262,Percent,19139,600
Iowa,O'Brien,8.656305947924366,Percent,19141,604
Iowa,Osceola,3.8438178707536985,Percent,19143,607
Iowa,Page,13.083233825181395,Percent,19145,612
Iowa,Palo Alto,7.941941185937108,Percent,19147,618
Iowa,Plymouth,0.637546931276663,Percent,19149,622
Iowa,Pocahontas,6.945429593935308,Percent,19151,624
Iowa,Polk,3.62098803662976,Percent,19153,629
Iowa,Pottawattamie,11.238005990477896,Percent,19155,637
Iowa,Poweshiek,5.14747384131233,Percent,19157,640
Iowa,Ringgold,3.418692291882694,Percent,19159,642
Iowa,Sac,11.566138860817391,Percent,19161,647
Iowa,Scott,2.8239946363690924,Percent,19163,657
Iowa,Shelby,8.86464383121698,Percent,19165,660
Iowa,Sioux,1.0727515607409595,Percent,19167,663
Iowa,Story,9.72430998671113,Percent,19169,668
Iowa,Tama,6.084624602503348,Percent,19171,671
Iowa,Taylor,1.1307245670586417,Percent,19173,674
Iowa,Union,6.262906473569939,Percent,19175,675
Iowa,Van Buren,21.719980346515456,Percent,19177,678
Iowa,Wapello,21.808141322123507,Percent,19179,681
Iowa,Warren,2.8760996410284045,Percent,19181,685
Iowa,Washington,1.5107263014338141,Percent,19183,687
Iowa,Wayne,16.660614284205998,Percent,19185,691
Iowa,Webster,7.811224823102439,Percent,19187,694
Iowa,Winnebago,5.453053590549531,Percent,19189,696
Iowa,Winneshiek,3.4044401643578595,Percent,19191,698
Iowa,Woodbury,9.606442128721703,Percent,19193,702
Iowa,Worth,2.570527732017004,Percent,19195,703
Iowa,Wright,2.2460637155068257,Percent,19197,705
Kansas,Allen,19.50361429059061,Percent,20001,709
Kansas,Anderson,7.719099083354653,Percent,20003,712
Kansas,Atchison,5.715040993461818,Percent,20005,715
Kansas,Barber,2.674171206161736,Percent,20007,717
Kansas,Barton,9.17072463478861,Percent,20009,719
Kansas,Bourbon,8.264385596842219,Percent,20011,722
Kansas,Brown,3.5913563721099164,Percent,20013,723
Kansas,Butler,6.765786045405465,Percent,20015,726
Kansas,Chase,34.79087673499398,Percent,20017,729
Kansas,Chautauqua,16.01459811388182,Percent,20019,730
Kansas,Cherokee,5.009650584350924,Percent,20021,732
Kansas,Cheyenne,2.6139995286495967,Percent,20023,736
Kansas,Clark,33.35816052945178,Percent,20025,738
Kansas,Clay,7.517500566804534,Percent,20027,739
Kansas,Cloud,12.194322698174865,Percent,20029,740
Kansas,Coffey,10.59362839577906,Percent,20031,745
Kansas,Comanche,3.2477710109882074,Percent,20033,748
Kansas,Cowley,13.69155087878461,Percent,20035,752
Kansas,Crawford,14.366278028799917,Percent,20037,756
Kansas,Decatur,10.565339507825666,Percent,20039,759
Kansas,Dickinson,3.0556018220043333,Percent,20041,762
Kansas,Doniphan,19.805293490753304,Percent,20043,765
Kansas,Douglas,4.46948372627508,Percent,20045,767
Kansas,Edwards,5.460789037237109,Percent,20047,770
Kansas,Elk,42.10203176613567,Percent,20049,773
Kansas,Ellis,6.470866885339624,Percent,20051,774
Kansas,Ellsworth,10.079200376842758,Percent,20053,776
Kansas,Finney,9.371137293068687,Percent,20055,778
Kansas,Ford,7.750575682109489,Percent,20057,784
Kansas,Franklin,17.65932116402193,Percent,20059,786
Kansas,Geary,12.741331869384437,Percent,20061,788
Kansas,Gove,14.304410096044787,Percent,20063,790
Kansas,Graham,6.502807475759376,Percent,20065,791
Kansas,Grant,3.4485733051815557,Percent,20067,794
Kansas,Gray,13.712831878417614,Percent,20069,798
Kansas,Greeley,34.612769544750286,Percent,20071,801
Kansas,Greenwood,18.277432791667664,Percent,20073,803
Kansas,Hamilton,41.353742885616356,Percent,20075,805
Kansas,Harper,8.546648394609829,Percent,20077,807
Kansas,Harvey,4.594160211164572,Percent,20079,812
Kansas,Haskell,37.61722506387852,Percent,20081,815
Kansas,Hodgeman,8.738647855137005,Percent,20083,818
Kansas,Jackson,4.555641400556239,Percent,20085,819
Kansas,Jefferson,0.17199402162674055,Percent,20087,821
Kansas,Jewell,9.6898948549454,Percent,20089,822
Kansas,Johnson,2.4217295078734025,Percent,20091,824
Kansas,Kearny,31.764982562363343,Percent,20093,826
Kansas,Kingman,9.995911474047253,Percent,20095,827
Kansas,Kiowa,36.72615615358942,Percent,20097,829
Kansas,Labette,6.757670988795761,Percent,20099,831
Kansas,Lane,4.3909705532040855,Percent,20101,833
Kansas,Leavenworth,10.204323231691566,Percent,20103,836
Kansas,Lincoln,11.964144734758376,Percent,20105,838
Kansas,Linn,4.354073711045247,Percent,20107,840
Kansas,Logan,8.410120883257946,Percent,20109,842
Kansas,Lyon,7.335919463558119,Percent,20111,844
Kansas,McPherson,6.777710181864085,Percent,20113,846
Kansas,Marion,8.760030065208294,Percent,20115,848
Kansas,Marshall,4.784159271122279,Percent,20117,850
Kansas,Meade,18.336558349696677,Percent,20119,851
Kansas,Miami,1.5864206123521456,Percent,20121,853
Kansas,Mitchell,5.381039396815016,Percent,20123,854
Kansas,Montgomery,9.715114437545122,Percent,20125,856
Kansas,Morris,7.120662865065608,Percent,20127,858
Kansas,Morton,7.431844494257439,Percent,20129,859
Kansas,Nemaha,5.083235597852711,Percent,20131,861
Kansas,Neosho,2.549934029326066,Percent,20133,862
Kansas,Ness,10.125442132913905,Percent,20135,864
Kansas,Norton,10.830783248002257,Percent,20137,866
Kansas,Osage,4.846535938707708,Percent,20139,867
Kansas,Osborne,9.374641664307232,Percent,20141,869
Kansas,Ottawa,7.181893426967395,Percent,20143,870
Kansas,Pawnee,5.649827214021999,Percent,20145,872
Kansas,Phillips,10.628237781792008,Percent,20147,873
Kansas,Pottawatomie,0.466820188097806,Percent,20149,876
Kansas,Pratt,5.977913538438483,Percent,20151,878
Kansas,Rawlins,9.21040169631588,Percent,20153,880
Kansas,Reno,7.536112878889259,Percent,20155,882
Kansas,Republic,8.800213745188353,Percent,20157,884
Kansas,Rice,6.578030880359427,Percent,20159,886
Kansas,Riley,19.84515825951923,Percent,20161,888
Kansas,Rooks,4.711959771756688,Percent,20163,889
Kansas,Rush,6.3525531752930755,Percent,20165,891
Kansas,Russell,9.169323194625308,Percent,20167,893
Kansas,Saline,5.902227416038827,Percent,20169,895
Kansas,Scott,3.970968848188594,Percent,20171,897
Kansas,Sedgwick,10.581704875318954,Percent,20173,898
Kansas,Seward,1.8672223615296184,Percent,20175,900
Kansas,Shawnee,9.493599893769657,Percent,20177,902
Kansas,Sheridan,9.741125742825117,Percent,20179,904
Kansas,Sherman,27.38956366543195,Percent,20181,907
Kansas,Smith,12.25080189464259,Percent,20183,909
Kansas,Stafford,9.604956800522448,Percent,20185,911
Kansas,Stanton,4.163731364716497,Percent,20187,913
Kansas,Stevens,5.458652446763086,Percent,20189,914
Kansas,Sumner,10.009104509568372,Percent,20191,916
Kansas,Thomas,11.183399875753228,Percent,20193,917
Kansas,Trego,2.4872532125000935,Percent,20195,919
Kansas,Wabaunsee,14.495136167839217,Percent,20197,920
Kansas,Wallace,30.891938015125998,Percent,20199,921
Kansas,Washington,16.73297672956727,Percent,20201,922
Kansas,Wichita,37.19361020115662,Percent,20203,923
Kansas,Wilson,5.408589361373483,Percent,20205,925
Kansas,Woodson,8.717220087511725,Percent,20207,926
Kansas,Wyandotte,13.736767951149043,Percent,20209,927
Kentucky,Adair,5.263530849885013,Percent,21001,928
Kentucky,Allen,0.49393879153358433,Percent,21003,929
Kentucky,Anderson,5.975886816449279,Percent,21005,930
Kentucky,Ballard,1.6672695833297977,Percent,21007,932
Kentucky,Barren,3.692960984414601,Percent,21009,933
Kentucky,Bath,0.06174405318577293,Percent,21011,934
Kentucky,Bell,11.856749498238123,Percent,21013,936
Kentucky,Boone,6.177190636966737,Percent,21015,1002
Kentucky,Bourbon,7.716112294659444,Percent,21017,1005
Kentucky,Boyd,9.467246541387873,Percent,21019,1008
Kentucky,Boyle,12.47147923442241,Percent,21021,1010
Kentucky,Bracken,0.22177180292753182,Percent,21023,1013
Kentucky,Breathitt,8.92992322388154,Percent,21025,1017
Kentucky,Breckinridge,4.02076665807635,Percent,21027,1020
Kentucky,Bullitt,9.06609110766267,Percent,21029,1024
Kentucky,Butler,4.288699898028661,Percent,21031,1026
Kentucky,Caldwell,4.2931191129624695,Percent,21033,1031
Kentucky,Calloway,4.775697338865424,Percent,21035,1033
Kentucky,Campbell,7.675752510991554,Percent,21037,1035
Kentucky,Carlisle,0.685891422037592,Percent,21039,1039
Kentucky,Carroll,17.642339779642676,Percent,21041,1041
Kentucky,Carter,2.5435427080477164,Percent,21043,1044
Kentucky,Casey,2.556400728937524,Percent,21045,1048
Kentucky,Christian,11.522698918477332,Percent,21047,1050
Kentucky,Clark,2.361517993754202,Percent,21049,1053
Kentucky,Clay,4.608850873476714,Percent,21051,1056
Kentucky,Clinton,0.045574687180512566,Percent,21053,1059
Kentucky,Crittenden,1.5625723274881158,Percent,21055,1064
Kentucky,Cumberland,0.9813819039242621,Percent,21057,1067
Kentucky,Daviess,4.75318818318748,Percent,21059,1071
