PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
VT0001511,SUICIDE SIX SKI AREA,"05091, Woodstock, Vermont",05091,Vermont,Region 1,Transient non-community system,339,POMFRET,Windsor,4,5,4,-72.517052,43.62546,-72.517052,43.62546,-72.675052,-72.359052,43.46746,43.78346
VT0006555,WINDRIDGE AT TEELA WOOKET,"05464, Jeffersonville, Vermont",05464,Vermont,Region 1,Transient non-community system,220,ROXBURY,Washington,14,11,3,-72.855916,44.690982,-72.855916,44.690982,-73.005916,-72.705916,44.540982,44.840982
VT0020592,CEDAR KNOLL COUNTRY CLUB,"05461, Hinesburg, Vermont",05461,Vermont,Region 1,Transient non-community system,64,HINESBURG,Chittenden,3,0,2,-73.090668,44.325211,-73.090668,44.325211,-73.165668,-73.015668,44.250211,44.400211
VT0020737,SHATTUCK HILL MHP,"05851, Lyndonville, Vermont",05851,Vermont,Region 1,Community water system,129,DERBY,Orleans,3,5,4,-72.001523,44.529438,-72.001523,44.529438,-72.202523,-71.800523,44.328438,44.730438
VT0005625,BEEBE PLAIN WATER SYSTEM,"05823, Beebe Plain, Vermont",05823,Vermont,Region 1,Community water system,142,DERBY,Orleans,15,23,11,-72.141894,45.005352,-72.141894,45.005352,-72.146894,-72.136894,45.000352,45.010352
VT0005541,SUNTEC FOREST CONDOMINIUM,"05356, Mount Snow, Vermont",05356,Vermont,Region 1,Community water system,105,DOVER,Windham,7,5,9,-72.882722,42.954161,-72.882722,42.954161,-73.008722,-72.756722,42.828161,43.080161
VT0021237,7 ELEVEN STORE NO 32511,"05340, Bondville, Vermont",05340,Vermont,Region 1,Transient non-community system,30,WINHALL,Bennington,3,5,0,-72.920821,43.16777,-72.920821,43.16777,-73.001821,-72.839821,43.08677,43.24877
VT0020908,ADDISON COUNTY HOME HEALTH AND HOSPICE,"05753, Middlebury, Vermont",05753,Vermont,Region 1,Non-Transient non-community system,115,NEW HAVEN,Addison,6,150,3,-73.166265,44.012755,-73.166265,44.012755,-73.286265,-73.046265,43.892755,44.132755
VT0020472,WALDEN SCHOOL,"05873, West Danville, Vermont",05873,Vermont,Region 1,Non-Transient non-community system,125,WALDEN,Caledonia,4,32,7,-72.223138,44.448816,-72.223138,44.448816,-72.346138,-72.100138,44.325816,44.571816
VT0021141,WOLCOTT GENERAL STORE,"05680, Wolcott, Vermont",05680,Vermont,Region 1,Transient non-community system,49,WOLCOTT,Lamoille,6,1,1,-72.436211,44.480392,-72.436211,44.480392,-72.593211,-72.279211,44.323392,44.637392
VT0005596,FLY IN WATER SYSTEM,"05660, South Duxbury, Vermont",05660,Vermont,Region 1,Community water system,37,WAITSFIELD,Washington,5,18,9,-72.756122,44.253252,-72.756122,44.253252,-72.897122,-72.615122,44.112252,44.394252
VT0002116,LANDGROVE INN,"05148, Londonderry, Vermont",05148,Vermont,Region 1,Transient non-community system,87,LANDGROVE,Bennington,5,18,3,-72.81144,43.2286,-72.81144,43.2286,-72.89644,-72.72644,43.1436,43.3136
VT0020722,MOUNTAIN VIEW COURT,"05602, Middlesex Center, Vermont",05602,Vermont,Region 1,Community water system,53,BENNINGTON,Bennington,3,14,6,-72.571688,44.25987,-72.571688,44.25987,-72.716688,-72.426688,44.11487,44.40487
VT0020091,ORMSBY HILL WATER SYSTEM,"05255, Manchester Center, Vermont",05255,Vermont,Region 1,Community water system,52,MANCHESTER,Bennington,6,13,7,-73.052996,43.172655,-73.052996,43.172655,-73.126996,-72.978996,43.098655,43.246655
VT0006061,OTTER VALLEY USD  8,"05733, Leicester, Vermont",05733,Vermont,Region 1,Non-Transient non-community system,830,BRANDON,Rutland,5,14,11,-73.090752,43.80066,-73.090752,43.80066,-73.232752,-72.948752,43.65866,43.94266
VT0020029,BARNET SCHOOL DISTRICT,"05821, Barnet, Vermont",05821,Vermont,Region 1,Non-Transient non-community system,290,BARNET,Caledonia,7,5,7,-72.140885,44.30745,-72.140885,44.30745,-72.289885,-71.991885,44.15845,44.45645
VT0006634,GUILFORD CENTRAL SCHOOL,"05301, Brattleboro, Vermont",05301,Vermont,Region 1,Non-Transient non-community system,184,GUILFORD,Windham,5,27,11,-72.562902,42.8506,-72.562902,42.8506,-72.804902,-72.320902,42.6086,43.0926
VT0006093,LAKE REGION UNION USD 24,"05860, Brownington, Vermont",05860,Vermont,Region 1,Non-Transient non-community system,460,BARTON,Orleans,7,5,8,-72.201702,44.810292,-72.201702,44.810292,-72.416702,-71.986702,44.595292,45.025292
VT0005628,ALTA GARDENS ESTATES,"01077, Southwick, Massachusetts",01077,Vermont,Region 1,Community water system,147,POWNAL,Bennington,5,28,35,-72.813192,42.091621,-72.813192,42.091621,-72.920192,-72.706192,41.984621,42.198621
VT0020776,WILD APPLE LIMITED PARTNERSHIP,"05091, Woodstock, Vermont",05091,Vermont,Region 1,Non-Transient non-community system,50,WOODSTOCK,Windsor,5,7,5,-72.517052,43.62546,-72.517052,43.62546,-72.675052,-72.359052,43.46746,43.78346
VT0020520,SUGAR LODGE,"05674, Warren, Vermont",05674,Vermont,Region 1,Transient non-community system,95,WARREN,Washington,3,4,2,-72.833912,44.067789,-72.833912,44.067789,-72.933912,-72.733912,43.967789,44.167789
VT0006672,CHARLESTON ELEMENTARY SCHOOL,"05872, West Charleston, Vermont",05872,Vermont,Region 1,Non-Transient non-community system,145,CHARLESTON,Orleans,5,40,9,-72.083806,44.868621,-72.083806,44.868621,-72.212806,-71.954806,44.739621,44.997621
VT0005168,STOWE F D 2 GOLD BROOK CIRCLE,"05676, Waterbury, Vermont",05676,Vermont,Region 1,Community water system,86,STOWE,Lamoille,7,7,11,-72.754037,44.337845,-72.754037,44.337845,-72.952037,-72.556037,44.139845,44.535845
VT0005592,PIPER RIDGE CONDOMINIUM,"05153, Proctorsville, Vermont",05153,Vermont,Region 1,Community water system,362,WINHALL,Bennington,10,24,9,-72.637751,43.383269,-72.637751,43.383269,-72.761751,-72.513751,43.259269,43.507269
VT0020568,DERBY LINE VILLAGE WATER DISTRICT,"05830, Derby Line, Vermont",05830,Vermont,Region 1,Community water system,1630,DERBY,Orleans,10,2,6,-72.100592,45.004811,-72.100592,45.004811,-72.302592,-71.898592,44.802811,45.206811
VT0020845,KILLINGTON CAMPUS INN,"05751, Killington, Vermont",05751,Vermont,Region 1,Transient non-community system,104,KILLINGTON,Rutland,3,9,1,-72.783087,43.643342,-72.783087,43.643342,-72.881087,-72.685087,43.545342,43.741342
VT0005130,ST ALBANS WATER DEPT,"05478, Saint Albans, Vermont",05478,Vermont,Region 1,Community water system,9956,ST. ALBANS CITY,Franklin,17,5,30,-73.082186,44.812455,-73.082186,44.812455,-73.259186,-72.905186,44.635455,44.989455
VT0001805,WAITSFIELD INN,"05673, Waitsfield, Vermont",05673,Vermont,Region 1,Transient non-community system,48,WAITSFIELD,Washington,4,4,5,-72.840091,44.185255,-72.840091,44.185255,-72.952091,-72.728091,44.073255,44.297255
VT0000982,MISSISQUOI LANES,"05661, Elmore, Vermont",05661,Vermont,Region 1,Transient non-community system,42,LOWELL,Orleans,2,17,3,-72.631051,44.554006,-72.631051,44.554006,-72.768051,-72.494051,44.417006,44.691006
VT0001045,MATTERHORN INN,"05356, Mount Snow, Vermont",05356,Vermont,Region 1,Transient non-community system,189,DOVER,Windham,4,26,2,-72.882722,42.954161,-72.882722,42.954161,-73.008722,-72.756722,42.828161,43.080161
VT0021058,VYCC MONITOR BARN,"05477, Richmond, Vermont",05477,Vermont,Region 1,Transient non-community system,80,RICHMOND,Chittenden,4,6,4,-72.998003,44.389935,-72.998003,44.389935,-73.192003,-72.804003,44.195935,44.583935
VT0005339,COUNTRY ESTATES WATER CO INC,"05030, Ascutney, Vermont",05030,Vermont,Region 1,Community water system,485,WEATHERSFIELD,Windsor,8,26,15,-72.408906,43.406672,-72.408906,43.406672,-72.410906,-72.406906,43.404672,43.408672
VT0021124,MILL POND CAMPGROUND,"05457, Franklin, Vermont",05457,Vermont,Region 1,Transient non-community system,304,FRANKLIN,Franklin,6,4,1,-72.913747,44.981347,-72.913747,44.981347,-73.000747,-72.826747,44.894347,45.068347
VT0006729,CONCORD SCHOOL,"05824, Concord, Vermont",05824,Vermont,Region 1,Non-Transient non-community system,300,CONCORD,Essex,5,8,12,-71.890022,44.427503,-71.890022,44.427503,-72.019022,-71.761022,44.298503,44.556503
VT0005228,PROCTOR WATER DEPT,"05765, Proctor, Vermont",05765,Vermont,Region 1,Community water system,2000,PROCTOR,Rutland,12,82,22,-73.038402,43.664652,-73.038402,43.664652,-73.103402,-72.973402,43.599652,43.729652
VT0006073,WINDHAM ELEMENTARY SCHOOL,"05353, Townshend, Vermont",05353,Vermont,Region 1,Non-Transient non-community system,60,WINDHAM,Windham,4,12,9,-72.664809,43.054337,-72.664809,43.054337,-72.762809,-72.566809,42.956337,43.152337
VT0006009,CAMP THORPE,"05733, Leicester, Vermont",05733,Vermont,Region 1,Transient non-community system,82,GOSHEN,Addison,3,14,2,-73.090752,43.80066,-73.090752,43.80066,-73.232752,-72.948752,43.65866,43.94266
VT0020933,PRESIDENT CALVIN COOLIDGE HISTORIC SITE,"05602, Middlesex Center, Vermont",05602,Vermont,Region 1,Transient non-community system,90,PLYMOUTH,Windsor,10,3,2,-72.571688,44.25987,-72.571688,44.25987,-72.716688,-72.426688,44.11487,44.40487
VT0008002,CHARLOTTE TOWN BEACH,"05445, Charlotte, Vermont",05445,Vermont,Region 1,Transient non-community system,25,CHARLOTTE,Chittenden,3,15,3,-73.242721,44.314281,-73.242721,44.314281,-73.340721,-73.144721,44.216281,44.412281
VT0005310,WILMINGTON WATER DIST,"05363, Wilmington, Vermont",05363,Vermont,Region 1,Community water system,1400,WILMINGTON,Windham,12,29,10,-72.867748,42.870783,-72.867748,42.870783,-73.011748,-72.723748,42.726783,43.014783
VT0020640,MOOSE HORN CAFE,"05843, Hardwick, Vermont",05843,Vermont,Region 1,Transient non-community system,40,HARDWICK,Caledonia,3,10,1,-72.365893,44.500897,-72.365893,44.500897,-72.567893,-72.163893,44.298897,44.702897
VT0021364,YESTERMORROW DESIGN/BUILD SCHOOL,"05673, Waitsfield, Vermont",05673,Vermont,Region 1,Transient non-community system,65,WARREN,Washington,2,0,1,-72.840091,44.185255,-72.840091,44.185255,-72.952091,-72.728091,44.073255,44.297255
VT0021383,GREEN MOUNTAIN CLUB,"05677, Waterbury Ctr, Vermont",05677,Vermont,Region 1,Transient non-community system,25,WATERBURY,Washington,3,0,1,-72.718682,44.37826,-72.718682,44.37826,-72.782682,-72.654682,44.31426,44.44226
VT0020638,GW PLASTICS INC,"05032, Bethel, Vermont",05032,Vermont,Region 1,Non-Transient non-community system,50,ROYALTON,Windsor,6,28,6,-72.634455,43.829216,-72.634455,43.829216,-72.777455,-72.491455,43.686216,43.972216
VT0005525,STERLING RIDGE WATER,"05660, South Duxbury, Vermont",05660,Vermont,Region 1,Community water system,66,WARREN,Washington,7,5,12,-72.756122,44.253252,-72.756122,44.253252,-72.897122,-72.615122,44.112252,44.394252
VT0008350,LONG POINT,"05473, North Ferrisburg, Vermont",05473,Vermont,Region 1,Transient non-community system,300,FERRISBURG,Addison,11,28,4,-73.244047,44.255423,-73.244047,44.255423,-73.378047,-73.110047,44.121423,44.389423
VT0020806,FLETCHER FARM SCHOOL FOR ARTS  CRAFTS,"05143, Athens, Vermont",05143,Vermont,Region 1,Transient non-community system,93,LUDLOW,Windsor,6,8,2,-72.598538,43.263184,-72.598538,43.263184,-72.790538,-72.406538,43.071184,43.455184
VT0006501,CAMP BETSEY COX,"05763, N Chittenden, Vermont",05763,Vermont,Region 1,Transient non-community system,115,PITTSFORD,Rutland,6,7,3,-73.021168,43.707127,-73.021168,43.707127,-73.141168,-72.901168,43.587127,43.827127
VT0020439,COVERED BRIDGE HIGHLAND,"05672, Stowe, Vermont",05672,Vermont,Region 1,Community water system,85,STOWE,Lamoille,8,9,7,-72.647301,44.482146,-72.647301,44.482146,-72.838301,-72.456301,44.291146,44.673146
VT0005331,EATONS MHP,"05491, Addison, Vermont",05491,Vermont,Region 1,Community water system,60,ROYALTON,Windsor,4,144,18,-73.251139,44.165039,-73.251139,44.165039,-73.438139,-73.064139,43.978039,44.352039
VT0000847,CHRISTMAS TREE INN,"02152, Winthrop, Massachusetts",02152,Vermont,Region 1,Transient non-community system,32,WARREN,Washington,3,7,5,-70.969362,42.35696,-70.969362,42.35696,-71.003362,-70.935362,42.32296,42.39096
VT0005540,PINNACLE CONDOMINIUM,"18955, Richlandtown, Pennsylvania",18955,Vermont,Region 1,Community water system,400,KILLINGTON,Rutland,5,6,9,-75.320854,40.475235,-75.320854,40.475235,-75.345854,-75.295854,40.450235,40.500235
VT0008024,GROTON RICKER POND,"05658, Marshfield, Vermont",05658,Vermont,Region 1,Transient non-community system,448,GROTON,Caledonia,3,2,5,-72.348762,44.35214,-72.348762,44.35214,-72.505762,-72.191762,44.19514,44.50914
VT0008029,ELMORE STATE PARK,"05658, Marshfield, Vermont",05658,Vermont,Region 1,Transient non-community system,368,ELMORE,Lamoille,2,2,1,-72.348762,44.35214,-72.348762,44.35214,-72.505762,-72.191762,44.19514,44.50914
VT0020471,OLCOTT FALLS MANOR MHP,"05602, Middlesex Center, Vermont",05602,Vermont,Region 1,Community water system,104,HARTFORD,Windsor,3,10,6,-72.571688,44.25987,-72.571688,44.25987,-72.716688,-72.426688,44.11487,44.40487
VT0020841,MOUNTAIN SCHOOL,"05079, Vershire, Vermont",05079,Vermont,Region 1,Non-Transient non-community system,65,VERSHIRE,Orange,10,2,4,-72.336805,43.958978,-72.336805,43.958978,-72.412805,-72.260805,43.882978,44.034978
VT0020551,WINDEMERE MHP,"05602, Middlesex Center, Vermont",05602,Vermont,Region 1,Community water system,199,COLCHESTER,Chittenden,4,5,6,-72.571688,44.25987,-72.571688,44.25987,-72.716688,-72.426688,44.11487,44.40487
VT0006352,MOUNT NORRIS SCOUT RESERVATION,"05676, Waterbury, Vermont",05676,Vermont,Region 1,Transient non-community system,151,EDEN,Lamoille,6,0,2,-72.754037,44.337845,-72.754037,44.337845,-72.952037,-72.556037,44.139845,44.535845
VT0006067,UNDERHILL CENTRAL SCHOOL,"05673, Waitsfield, Vermont",05673,Vermont,Region 1,Non-Transient non-community system,165,UNDERHILL,Chittenden,5,6,7,-72.840091,44.185255,-72.840091,44.185255,-72.952091,-72.728091,44.073255,44.297255
VT0020744,DERBY MHP,"05602, Middlesex Center, Vermont",05602,Vermont,Region 1,Community water system,265,DERBY,Orleans,4,2,3,-72.571688,44.25987,-72.571688,44.25987,-72.716688,-72.426688,44.11487,44.40487
VT0020567,GENERAL SERVICES COMPLEX MIDDLESEX,"05676, Waterbury, Vermont",05676,Vermont,Region 1,Non-Transient non-community system,40,MIDDLESEX,Washington,7,45,7,-72.754037,44.337845,-72.754037,44.337845,-72.952037,-72.556037,44.139845,44.535845
VT0001930,BLUSH HILL COUNTRY CLUB THE CLUB HOUSE,"05672, Stowe, Vermont",05672,Vermont,Region 1,Transient non-community system,110,WATERBURY,Washington,7,12,3,-72.647301,44.482146,-72.647301,44.482146,-72.838301,-72.456301,44.291146,44.673146
VT0005347,COBURN MHP,"05602, Middlesex Center, Vermont",05602,Vermont,Region 1,Community water system,126,CLARENDON,Rutland,6,8,11,-72.571688,44.25987,-72.571688,44.25987,-72.716688,-72.426688,44.11487,44.40487
VT0021082,VILLAGE GROCERY,"05673, Waitsfield, Vermont",05673,Vermont,Region 1,Transient non-community system,86,WAITSFIELD,Washington,5,1,2,-72.840091,44.185255,-72.840091,44.185255,-72.952091,-72.728091,44.073255,44.297255
VT0001517,LAZY LIONS CAMPGROUND,"05654, Graniteville, Vermont",05654,Vermont,Region 1,Transient non-community system,124,BARRE TOWN,Washington,6,3,2,-72.477672,44.144096,-72.477672,44.144096,-72.513672,-72.441672,44.108096,44.180096
VT0005026,LAMPMAN WATER SYSTEM,"05261, Pownal, Vermont",05261,Vermont,Region 1,Community water system,133,POWNAL,Bennington,6,19,13,-73.220523,42.796815,-73.220523,42.796815,-73.303523,-73.137523,42.713815,42.879815
VT0008254,LITTLE RIVER STATE PARK,"05658, Marshfield, Vermont",05658,Vermont,Region 1,Transient non-community system,806,WATERBURY,Washington,13,7,4,-72.348762,44.35214,-72.348762,44.35214,-72.505762,-72.191762,44.19514,44.50914
VT0020455,DEEPWOOD PARK,"05602, Middlesex Center, Vermont",05602,Vermont,Region 1,Community water system,90,BRATTLEBORO,Windham,5,1,5,-72.571688,44.25987,-72.571688,44.25987,-72.716688,-72.426688,44.11487,44.40487
VT0006608,CAMP NERINGA,"01844, Methuen, Massachusetts",01844,Vermont,Region 1,Transient non-community system,147,MARLBORO,Windham,3,1,2,-71.188997,42.732051,-71.188997,42.732051,-71.261997,-71.115997,42.659051,42.805051
VT0005399,WINDY HILL ACRES MHP,"05602, Middlesex Center, Vermont",05602,Vermont,Region 1,Community water system,139,SPRINGFIELD,Windsor,14,11,18,-72.571688,44.25987,-72.571688,44.25987,-72.716688,-72.426688,44.11487,44.40487
VT0002033,TOWNSHEND DAM DINER,"05353, Townshend, Vermont",05353,Vermont,Region 1,Transient non-community system,59,TOWNSHEND,Windham,6,26,5,-72.664809,43.054337,-72.664809,43.054337,-72.762809,-72.566809,42.956337,43.152337
VT0006669,WOODBURY ELEMENTARY WATER SYSTEM,"05843, Hardwick, Vermont",05843,Vermont,Region 1,Non-Transient non-community system,61,WOODBURY,Washington,5,11,7,-72.365893,44.500897,-72.365893,44.500897,-72.567893,-72.163893,44.298897,44.702897
VT0008037,SEYON TROUT RANCH GROTON,"05658, Marshfield, Vermont",05658,Vermont,Region 1,Transient non-community system,52,GROTON,Caledonia,4,3,3,-72.348762,44.35214,-72.348762,44.35214,-72.505762,-72.191762,44.19514,44.50914
VT0005621,CHARETTE WATER SYSTEM,"05602, Middlesex Center, Vermont",05602,Vermont,Region 1,Community water system,37,DUMMERSTON,Windham,18,49,13,-72.571688,44.25987,-72.571688,44.25987,-72.716688,-72.426688,44.11487,44.40487
VT0005655,HOLBROOK BAY COMMONS,"05868, Troy, Vermont",05868,Vermont,Region 1,Community water system,95,NEWPORT TOWN,Orleans,5,80,9,-72.40665,44.899946,-72.40665,44.899946,-72.41665,-72.39665,44.889946,44.909946
VT0005272,MONTPELIER WATER SYSTEM,"05602, Middlesex Center, Vermont",05602,Vermont,Region 1,Community water system,8700,MONTPELIER,Washington,14,8,21,-72.571688,44.25987,-72.571688,44.25987,-72.716688,-72.426688,44.11487,44.40487
VT0008036,GROTON BOULDER BEACH,"05658, Marshfield, Vermont",05658,Vermont,Region 1,Transient non-community system,184,GROTON,Caledonia,9,4,6,-72.348762,44.35214,-72.348762,44.35214,-72.505762,-72.191762,44.19514,44.50914
VT0001784,SOLO FARM AND TABLE,"05155, South Londonderry, Vermont",05155,Vermont,Region 1,Transient non-community system,83,LONDONDERRY,Windham,3,18,1,-72.81616,43.187078,-72.81616,43.187078,-72.89716,-72.73516,43.106078,43.268078
VT0005309,SHADY PINES MHP,"05602, Middlesex Center, Vermont",05602,Vermont,Region 1,Community water system,76,WESTMINSTER,Windham,4,13,9,-72.571688,44.25987,-72.571688,44.25987,-72.716688,-72.426688,44.11487,44.40487
VT0006068,CRAFTSBURY ELEMENTARY SCHOOL,"05827, Craftsbury Common, Vermont",05827,Vermont,Region 1,Non-Transient non-community system,75,CRAFTSBURY,Orleans,4,7,8,-72.379804,44.666234,-72.379804,44.666234,-72.481804,-72.277804,44.564234,44.768234
VT0008026,GROTON OSMORE POND,"05658, Marshfield, Vermont",05658,Vermont,Region 1,Transient non-community system,50,GROTON,Caledonia,3,4,2,-72.348762,44.35214,-72.348762,44.35214,-72.505762,-72.191762,44.19514,44.50914
VT0000661,SNOWDON MOTEL,"05148, Londonderry, Vermont",05148,Vermont,Region 1,Transient non-community system,108,LONDONDERRY,Windham,2,39,2,-72.81144,43.2286,-72.81144,43.2286,-72.89644,-72.72644,43.1436,43.3136
VT0008125,REST N NEST CAMPGROUND,"05043, East Thetford, Vermont",05043,Vermont,Region 1,Transient non-community system,92,THETFORD,Orange,2,6,2,-72.192038,43.813568,-72.192038,43.813568,-72.357038,-72.027038,43.648568,43.978568
VT0005267,SANDY PINES MHP,"05602, Middlesex Center, Vermont",05602,Vermont,Region 1,Community water system,100,EAST MONTPELIER,Washington,8,3,16,-72.571688,44.25987,-72.571688,44.25987,-72.716688,-72.426688,44.11487,44.40487
VT0008022,GROTON STILLWATER,"05658, Marshfield, Vermont",05658,Vermont,Region 1,Transient non-community system,328,GROTON,Caledonia,7,11,4,-72.348762,44.35214,-72.348762,44.35214,-72.505762,-72.191762,44.19514,44.50914
VT0008023,GROTON BIG DEER,"05658, Marshfield, Vermont",05658,Vermont,Region 1,Transient non-community system,112,GROTON,Caledonia,8,4,5,-72.348762,44.35214,-72.348762,44.35214,-72.505762,-72.191762,44.19514,44.50914
VT0005268,SUGAR RUN ASSOCIATION INC,"05673, Waitsfield, Vermont",05673,Vermont,Region 1,Community water system,197,FAYSTON,Washington,8,70,12,-72.840091,44.185255,-72.840091,44.185255,-72.952091,-72.728091,44.073255,44.297255
VT0006650,LOWELL GRADED SCHOOL,"05847, Lowell, Vermont",05847,Vermont,Region 1,Non-Transient non-community system,120,LOWELL,Orleans,4,31,16,-72.467704,44.799696,-72.467704,44.799696,-72.591704,-72.343704,44.675696,44.923696
VT0004212,NORTH SHIRE MOTEL,"05254, Manchester, Vermont",05254,Vermont,Region 1,Transient non-community system,54,MANCHESTER,Bennington,5,0,3,-73.073052,43.1634,-73.073052,43.1634,-73.078052,-73.068052,43.1584,43.1684
VT0005518,LIMEHURST MHP,"22 Keith Ave, Barre, Vermont, 05641",05641,Vermont,Region 1,Community water system,87,WILLIAMSTOWN,Orange,8,34,14,-72.501836,44.198613,-72.501836,44.198613,-72.511836,-72.491836,44.188613,44.208613
VT0005052,FERNWOOD MANOR MHP,"05602, Middlesex Center, Vermont",05602,Vermont,Region 1,Community water system,250,BOLTON,Chittenden,6,46,13,-72.571688,44.25987,-72.571688,44.25987,-72.716688,-72.426688,44.11487,44.40487
VT0021081,WESTMORE WATER WORKS,"05860, Brownington, Vermont",05860,Vermont,Region 1,Transient non-community system,25,WESTMORE,Orleans,2,3,3,-72.201702,44.810292,-72.201702,44.810292,-72.416702,-71.986702,44.595292,45.025292
VT0005534,RUTLAND TOWN FIRE DISTRICT 1,"05736, Ctr Rutland, Vermont",05736,Vermont,Region 1,Community water system,401,RUTLAND TOWN,Rutland,7,95,12,-73.01229,43.605888,-73.01229,43.605888,-73.04629,-72.97829,43.571888,43.639888
VT0005039,HARDWICK TOWN WATER SYSTEM,"05843, Hardwick, Vermont",05843,Vermont,Region 1,Community water system,1900,HARDWICK,Caledonia,10,13,13,-72.365893,44.500897,-72.365893,44.500897,-72.567893,-72.163893,44.298897,44.702897
VT0005212,CASTLETON FIRE DISTRICT 1,"05735, Castleton, Vermont",05735,Vermont,Region 1,Community water system,1940,CASTLETON,Rutland,8,11,14,-73.235171,43.592565,-73.235171,43.592565,-73.404171,-73.066171,43.423565,43.761565
VT0021098,STAMFORD VALLEY GOLF COURSE,"05352, Readsboro, Vermont",05352,Vermont,Region 1,Transient non-community system,130,STAMFORD,Bennington,2,10,2,-73.070789,42.752509,-73.070789,42.752509,-73.153789,-72.987789,42.669509,42.835509
VT0002390,MOUNTAIN VIEW CAMPGROUND,"05661, Elmore, Vermont",05661,Vermont,Region 1,Transient non-community system,168,MORRISTOWN,Lamoille,3,2,1,-72.631051,44.554006,-72.631051,44.554006,-72.768051,-72.494051,44.417006,44.691006
VT0020524,COMMON ACRES CAMPGROUND,"05655, Hyde Park, Vermont",05655,Vermont,Region 1,Transient non-community system,70,HYDE PARK,Lamoille,8,15,6,-72.559744,44.628521,-72.559744,44.628521,-72.650744,-72.468744,44.537521,44.719521
VT0020885,RUTLAND TOWN FIRE DISTRICT 4,"05701, South Chittenden, Vermont",05701,Vermont,Region 1,Community water system,136,RUTLAND TOWN,Rutland,7,34,4,-72.979202,43.60923,-72.979202,43.60923,-73.185202,-72.773202,43.40323,43.81523
VT0020648,GARRISON,"07045, Montville, New Jersey",07045,Vermont,Region 1,Transient non-community system,60,FAYSTON,Washington,7,6,4,-74.381432,40.909411,-74.381432,40.909411,-74.431432,-74.331432,40.859411,40.959411
VT0005033,BURKE FIRE DISTRICT 1,"05832, East Burke, Vermont",05832,Vermont,Region 1,Community water system,142,BURKE,Caledonia,6,33,12,-71.936712,44.582335,-71.936712,44.582335,-72.030712,-71.842712,44.488335,44.676335
VT0020890,KILLINGTON VILLAGE PROPERTIES INC,"05737, Chittenden, Vermont",05737,Vermont,Region 1,Transient non-community system,30,KILLINGTON,Rutland,6,10,2,-72.943197,43.710538,-72.943197,43.710538,-73.033197,-72.853197,43.620538,43.800538
VT0020689,BRATTLEBORO COUNTRY CLUB,"05301, Brattleboro, Vermont",05301,Vermont,Region 1,Transient non-community system,228,BRATTLEBORO,Windham,5,4,3,-72.562902,42.8506,-72.562902,42.8506,-72.804902,-72.320902,42.6086,43.0926
VT0020384,PUTNEY INTERSTATE 91,"05346, Westminster W, Vermont",05346,Vermont,Region 1,Non-Transient non-community system,30,PUTNEY,Windham,5,116,5,-72.521805,42.975326,-72.521805,42.975326,-72.674805,-72.368805,42.822326,43.128326
VT0006694,GEORGIA ELEMENTARY SCHOOL,"05478, Saint Albans, Vermont",05478,Vermont,Region 1,Non-Transient non-community system,850,GEORGIA,Franklin,7,2,6,-73.082186,44.812455,-73.082186,44.812455,-73.259186,-72.905186,44.635455,44.989455
VT0021164,OUR LADY OF THE ANGELS CHURCH,"05060, Braintree, Vermont",05060,Vermont,Region 1,Transient non-community system,250,RANDOLPH,Orange,2,0,2,-72.664632,43.923321,-72.664632,43.923321,-72.818632,-72.510632,43.769321,44.077321
VT0006675,THETFORD ELEMENTARY SCHOOL,"05074, Thetford, Vermont",05074,Vermont,Region 1,Non-Transient non-community system,300,THETFORD,Orange,6,3,6,-72.221312,43.84791,-72.221312,43.84791,-72.226312,-72.216312,43.84291,43.85291
VT0001771,MOUNTAIN TOP INN AND RESORT,"05737, Chittenden, Vermont",05737,Vermont,Region 1,Transient non-community system,210,CHITTENDEN,Rutland,6,17,3,-72.943197,43.710538,-72.943197,43.710538,-73.033197,-72.853197,43.620538,43.800538
VT0005201,JAY PEAK SUBDIVISION II,"05859, Jay Peak, Vermont",05859,Vermont,Region 1,Community water system,66,JAY,Orleans,5,32,10,-72.447618,44.967479,-72.447618,44.967479,-72.573618,-72.321618,44.841479,45.093479
VT0005565,JAY PEAK BASIN COMPLEX,"05859, Jay Peak, Vermont",05859,Vermont,Region 1,Community water system,2436,JAY,Orleans,17,33,8,-72.447618,44.967479,-72.447618,44.967479,-72.573618,-72.321618,44.841479,45.093479
VT0006689,BARNARD CENTRAL SCHOOL,"05031, Barnard, Vermont",05031,Vermont,Region 1,Non-Transient non-community system,92,BARNARD,Windsor,5,9,7,-72.617532,43.72827,-72.617532,43.72827,-72.700532,-72.534532,43.64527,43.81127
VT0006736,FLETCHER ELEMENTARY SCHOOL,"05478, Saint Albans, Vermont",05478,Vermont,Region 1,Non-Transient non-community system,165,FLETCHER,Franklin,5,8,6,-73.082186,44.812455,-73.082186,44.812455,-73.259186,-72.905186,44.635455,44.989455
VT0008148,EDEN LAKE RECREATION,"05653, Eden Mills, Vermont",05653,Vermont,Region 1,Transient non-community system,102,EDEN,Lamoille,3,22,3,-72.480631,44.712391,-72.480631,44.712391,-72.546631,-72.414631,44.646391,44.778391
