PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
CA2900595,PETERSON S CORNER WATER SYSTEM,"94570, Moraga, California",94570,California,Region 9,Transient non-community system,150,,Nevada,3,5,5,-122.12554,37.85919,-122.12554,37.85919,-122.13054,-122.12054,37.85419,37.86419
CA3200066,MIDDLEFORK MOBILEHOME PARK,"1483 Corson Ct, Reno, Nevada, 89503",89503,California,Region 9,Transient non-community system,44,,Plumas,3,2,5,-119.827631,39.544318,-119.827681,39.544,-119.828631,-119.826631,39.543318,39.545318
CA3400334,COURTLAND BOARDWALK,"95615, Courtland, California",95615,California,Region 9,Transient non-community system,60,,Sacramento,2,3,8,-121.560901,38.343293,-121.560901,38.343293,-121.649901,-121.471901,38.254293,38.432293
CA3301100,Camp Ronald McDonald for G.T.,"92561, Mountain Ctr, California",92561,California,Region 9,Transient non-community system,180,,Riverside,7,20,5,-116.45792,33.594262,-116.45792,33.594262,-116.74392,-116.17192,33.308262,33.880262
CA4310001,CWSC LOS ALTOS SUBURBAN,"1720 N 1st St, San Jose, California, 95112",95112,California,Region 9,Community water system,57950,,Santa Clara,129,3,15,-121.912435,37.365719,-121.911761,37.36691,-121.913435,-121.911435,37.364719,37.366719
CA4700851,GOOSENEST DISTRICT OFFICE,"Ohio St, Klamath Falls, Oregon, 97601",97601,California,Region 9,Non-Transient non-community system,50,,Siskiyou,2,5,7,-121.78929,42.240028,-121.78929,42.240028,-121.79129,-121.78729,42.238028,42.242028
CA5510015,TUD - CEDAR RIDGE WATER SYSTEM,"18885 Nugget Blvd, Sonora, California, 95370",95370,California,Region 9,Community water system,1590,,Tuolumne,18,3,3,-120.324987,37.962706,-120.323631,37.96259,-120.325987,-120.323987,37.961706,37.963706
CA4500014,LAKESHORE HEIGHTS MUTUAL WATER,"96051, Lakehead, California",96051,California,Region 9,Community water system,225,,Shasta,6,30,5,-122.38594,40.889069,-122.38594,40.889069,-122.82994,-121.94194,40.445069,41.333069
CA5410019,IVANHOE PUBLIC UTILITY DIST,"93235, Ivanhoe, California",93235,California,Region 9,Community water system,4474,,Tulare,15,7,8,-119.219862,36.385841,-119.219862,36.385841,-119.242862,-119.196862,36.362841,36.408841
CA5102025,BLUE ANGEL APARTMENTS W.S.,"5432 Brae Burn Pl, Buena Park, California, 90621",90621,California,Region 9,Community water system,40,,Sutter,2,8,6,-117.987128,33.881921,-117.986861,33.88192,-117.988128,-117.986128,33.880921,33.882921
