PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
LA1105003,EASTERN HEIGHTS WWKS,"70422, Montpelier, Louisiana",70422,Louisiana,Region 6,Community water system,1782,,Tangipahoa Parish,14,6,6,-90.510211,30.725061,-90.510211,30.725061,-90.770211,-90.250211,30.465061,30.985061
LA2103340,STARC,"70062, Kenner, Louisiana",70062,Louisiana,Region 6,Transient non-community system,134,,St. Tammany Parish,4,0,4,-90.238762,30.000231,-90.238762,30.000231,-90.280762,-90.196762,29.958231,30.042231
LA1073054,TOWN & COUNTRY SERVICE,"71203, Monroe, Louisiana",71203,Louisiana,Region 6,Community water system,4887,,Ouachita Parish,6,3,4,-92.074002,32.51553,-92.074002,32.51553,-92.245002,-91.903002,32.34453,32.68653
LA1033003,"BAKER, CITY OF","3325 Groom Rd, Baker, Louisiana, 70714",70714,Louisiana,Region 6,Community water system,15891,,East Baton Rouge Parish,12,3,10,-91.166288,30.588165,-91.166288,30.588165,-91.176288,-91.156288,30.578165,30.598165
LA1017082,SHADOW LAKE MHP WATER SYSTEM,"71047, Keithville, Louisiana",71047,Louisiana,Region 6,Community water system,90,,Caddo Parish,5,0,6,-93.895454,32.340757,-93.895454,32.340757,-94.042454,-93.748454,32.193757,32.487757
LA1019119,HOUSTON RIVER WATERWORKS DISTRICT #11,"70664, Sulphur, Louisiana",70664,Louisiana,Region 6,Community water system,5880,,Calcasieu Parish,12,11,3,-93.377422,30.23793,-93.377422,30.23793,-93.382422,-93.372422,30.23293,30.24293
LA1103194,TIMBERLAND MOBILE HOME PARK,"70459, Slidell, Louisiana",70459,Louisiana,Region 6,Community water system,60,,St. Tammany Parish,7,0,2,-89.781487,30.276913,-89.781487,30.276913,-89.786487,-89.776487,30.271913,30.281913
LA1127012,WINNFIELD CITY OF,"71483, Winnfield, Louisiana",71483,Louisiana,Region 6,Community water system,7769,,Winn Parish,26,19,17,-92.634697,31.926562,-92.634697,31.926562,-92.930697,-92.338697,31.630562,32.222562
LA1103073,UTILITIES INC - HUNTWYCK VILLAGE,"70471, Mandeville, Louisiana",70471,Louisiana,Region 6,Community water system,2073,,St. Tammany Parish,4,1,6,-90.084223,30.396098,-90.084223,30.396098,-90.176223,-89.992223,30.304098,30.488098
LA1057003,THIBODAUX WATERWORKS,"70302, Thibodaux, Louisiana",70302,Louisiana,Region 6,Community water system,15810,,Lafourche Parish,11,35,33,-90.822532,29.795521,-90.822532,29.795521,-90.827532,-90.817532,29.790521,29.800521
LA1037014,EAST FELICIANA WWKS DISTRICT #7,"70722, Clinton, Louisiana",70722,Louisiana,Region 6,Community water system,2766,,East Feliciana Parish,7,3,13,-91.019088,30.864826,-91.019088,30.864826,-91.206088,-90.832088,30.677826,31.051826
LA1015021,BODCAU WATER WORKS,"71037, Haughton, Louisiana",71037,Louisiana,Region 6,Community water system,159,,Bossier Parish,11,1,7,-93.620089,32.572855,-93.620089,32.572855,-93.799089,-93.441089,32.393855,32.751855
LA1123005,NEW CARROLL WS,"71253, Kilbourne, Louisiana",71253,Louisiana,Region 6,Community water system,3618,,West Carroll Parish,8,2,13,-91.314992,32.997761,-91.314992,32.997761,-91.319992,-91.309992,32.992761,33.002761
LA1021008,KELLY WATER DISTRICT,"71441, Kelly, Louisiana",71441,Louisiana,Region 6,Community water system,1140,,Caldwell Parish,15,4,9,-92.177115,31.980476,-92.177115,31.980476,-92.320115,-92.034115,31.837476,32.123476
LA2103372,SCUTTLEBUTT,"70461, Slidell, Louisiana",70461,Louisiana,Region 6,Transient non-community system,100,,St. Tammany Parish,4,1,4,-89.721881,30.291461,-89.721881,30.291461,-89.914881,-89.528881,30.098461,30.484461
LA1103075,UTILITIES INC-WOODRIDGE SUBDIVISION,"70471, Mandeville, Louisiana",70471,Louisiana,Region 6,Community water system,1590,,St. Tammany Parish,5,0,5,-90.084223,30.396098,-90.084223,30.396098,-90.176223,-89.992223,30.304098,30.488098
LA1103020,LEE ROAD WATER CORPORATION,"70435, Covington, Louisiana",70435,Louisiana,Region 6,Community water system,5796,,St. Tammany Parish,22,7,5,-90.051972,30.48786,-90.051972,30.48786,-90.269972,-89.833972,30.26986,30.70586
LA1081004,HALL SUMMIT WATER SYSTEM,"71034, Hall Summit, Louisiana",71034,Louisiana,Region 6,Community water system,400,,Red River Parish,12,2,4,-93.305851,32.177605,-93.305851,32.177605,-93.363851,-93.247851,32.119605,32.235605
LA1073006,CALHOUN WATER SYSTEM,"71225, Calhoun, Louisiana",71225,Louisiana,Region 6,Community water system,1113,,Ouachita Parish,11,11,9,-92.35799,32.512596,-92.35799,32.512596,-92.46199,-92.25399,32.408596,32.616596
LA2103362,B & B GROCERY & DELI,"70460, Slidell, Louisiana",70460,Louisiana,Region 6,Transient non-community system,50,,St. Tammany Parish,4,4,3,-89.788738,30.290854,-89.788738,30.290854,-89.885738,-89.691738,30.193854,30.387854
LA1049014,QUITMAN WATER SYSTEM,"71268, Quitman, Louisiana",71268,Louisiana,Region 6,Community water system,648,,Jackson Parish,14,6,12,-92.712183,32.286496,-92.712183,32.286496,-92.922183,-92.502183,32.076496,32.496496
LA1111016,WARDS CHAPEL WS,"71241, Farmerville, Louisiana",71241,Louisiana,Region 6,Community water system,1350,,Union Parish,10,17,9,-92.405173,32.773196,-92.405173,32.773196,-92.712173,-92.098173,32.466196,33.080196
LA1099010,ST MARTIN WATER AND SEWER COMMISSION #1,"70381, Morgan City, Louisiana",70381,Louisiana,Region 6,Community water system,2280,,St. Martin Parish,6,12,7,-91.199562,29.702321,-91.199562,29.702321,-91.204562,-91.194562,29.697321,29.707321
LA1055175,PINNACLE PLACE SUBDIVISION WATER SYSTEM,"70583, Scott, Louisiana",70583,Louisiana,Region 6,Community water system,105,,Lafayette Parish,6,1,4,-92.094111,30.23227,-92.094111,30.23227,-92.193111,-91.995111,30.13327,30.33127
LA1067012,CONSOLIDATED WATERWORKS DISTRICT NO2,"71220, Bastrop, Louisiana",71220,Louisiana,Region 6,Community water system,3411,,Morehouse Parish,11,2,11,-91.918629,32.780355,-91.918629,32.780355,-92.146629,-91.690629,32.552355,33.008355
LA1017042,WILDWOOD SOUTH WATER SYSTEM,"63131, Frontenac, Missouri",63131,Louisiana,Region 6,Community water system,426,,Caddo Parish,10,8,8,-90.43693,38.633223,-90.43693,38.633223,-90.49093,-90.38293,38.579223,38.687223
LA1019051,CALCASIEU PARISH WW DISTRICT NO 1,"70612, Lake Charles, Louisiana",70612,Louisiana,Region 6,Community water system,23201,,Calcasieu Parish,17,7,4,-93.198531,30.31256,-93.198531,30.31256,-93.203531,-93.193531,30.30756,30.31756
LA1103105,CROSS GATES UTILITIES - BEN THOMAS WD,"70433, Covington, Louisiana",70433,Louisiana,Region 6,Community water system,220,,St. Tammany Parish,4,2,6,-90.098916,30.478143,-90.098916,30.478143,-90.243916,-89.953916,30.333143,30.623143
LA1123004,GOODWILL WATER SYSTEM,"71263, Terry, Louisiana",71263,Louisiana,Region 6,Community water system,1896,,West Carroll Parish,12,10,10,-91.386817,32.863925,-91.386817,32.863925,-91.605817,-91.167817,32.644925,33.082925
LA1055162,LE TRIOMPHE SUBDIVISION WATER SYSTEM,"70583, Scott, Louisiana",70583,Louisiana,Region 6,Community water system,957,,Lafayette Parish,6,2,7,-92.094111,30.23227,-92.094111,30.23227,-92.193111,-91.995111,30.13327,30.33127
LA1103079,ST TAM  PARISH - BRIARWOOD TERRACE,"70433, Covington, Louisiana",70433,Louisiana,Region 6,Community water system,11133,,St. Tammany Parish,17,9,5,-90.098916,30.478143,-90.098916,30.478143,-90.243916,-89.953916,30.333143,30.623143
LA1055021,MAXIES MOBILE VALLEY WATER SYSTEM,"70518, Broussard, Louisiana",70518,Louisiana,Region 6,Community water system,350,,Lafayette Parish,6,5,9,-91.961563,30.145591,-91.961563,30.145591,-92.068563,-91.854563,30.038591,30.252591
LA1051003,GRETNA WATERWORKS,"70054, Gretna, Louisiana",70054,Louisiana,Region 6,Community water system,17500,,Jefferson Parish,8,18,30,-90.065041,29.9167,-90.065041,29.9167,-90.070041,-90.060041,29.9117,29.9217
LA1061005,GRAMBLING STATE UNIVERSITY WS,"71245, Grambling, Louisiana",71245,Louisiana,Region 6,Community water system,6000,,Lincoln Parish,10,16,9,-92.71257,32.525805,-92.71257,32.525805,-92.74457,-92.68057,32.493805,32.557805
LA1103072,HOMELAND HEIGHTS,"70047, Destrehan, Louisiana",70047,Louisiana,Region 6,Community water system,180,,St. Tammany Parish,7,18,7,-90.374052,29.962921,-90.374052,29.962921,-90.462052,-90.286052,29.874921,30.050921
LA2069033,AJAX COUNTRY LIVIN R.V. PARK W.S.,"71450, Marthaville, Louisiana",71450,Louisiana,Region 6,Transient non-community system,88,,Natchitoches Parish,5,1,3,-93.395742,31.7393,-93.395742,31.7393,-93.544742,-93.246742,31.5903,31.8883
LA1103039,SOUTHEAST LA STATE HOSP,"70433, Covington, Louisiana",70433,Louisiana,Region 6,Community water system,915,,St. Tammany Parish,6,17,7,-90.098916,30.478143,-90.098916,30.478143,-90.243916,-89.953916,30.333143,30.623143
