PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
UTAH05020,LITTLE HOLE CAMPGROUND,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,181,,Daggett,4,1,6,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH05026,RED SPRINGS-LODGEPOLE CAMPGROUND,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,240,,Daggett,6,5,5,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH24042,JOHNSON WATER DISTRICT - INDEPENDENCE,"2041 E 2000 N, Roosevelt, Utah, 84066",84066,Utah,Region 8,Community water system,132,,Uintah,4,4,3,-109.962742,40.331229,-109.962741,40.33209,-109.963742,-109.961742,40.330229,40.332229
UTAH07006,JOHNSON WATER DISTRICT,"2041 E 2000 N, Roosevelt, Utah, 84066",84066,Utah,Region 8,Community water system,1730,,Duchesne,15,50,7,-109.962742,40.331229,-109.962741,40.33209,-109.963742,-109.961742,40.330229,40.332229
UTAH19008,MEXICAN HAT SSD,"351 W 400 N, Blanding, Utah, 84511",84511,Utah,Region 8,Community water system,40,,San Juan,9,186,6,-109.484282,37.630833,-109.484281,37.6308,-109.485282,-109.483282,37.629833,37.631833
UTAH07055,UPPER STILLWATER CAMPGROUND,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,320,,Duchesne,6,5,4,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH09030,FOREST GARDEN SUBDIVISION,"84759, Panguitch, Utah",84759,Utah,Region 8,Transient non-community system,50,,Garfield,4,33,4,-112.433448,37.817986,-112.433448,37.817986,-112.849448,-112.017448,37.401986,38.233986
UTAH25020,OREM CITY WATER SYSTEM,"1450 W 550 N, Orem, Utah, 84057",84057,Utah,Region 8,Community water system,94025,,Utah,30,21,6,-111.729643,40.307208,-111.728421,40.30722,-111.730643,-111.728643,40.306208,40.308208
UTAH13039,ZION FRONTIER RESORT,"2923 Crestview Dr, Santa Clara, Utah, 84765",84765,Utah,Region 8,Transient non-community system,25,,Kane,4,29,4,-113.651856,37.135936,-113.651856,37.135936,-113.661856,-113.641856,37.125936,37.145936
UTAH02043,PARK VALLEY SCHOOL,"960 S Main St, Brigham City, Utah, 84302",84302,Utah,Region 8,Non-Transient non-community system,50,,Box Elder,7,45,4,-112.016196,41.491118,-112.016196,41.491118,-112.026196,-112.006196,41.481118,41.501118
UTAH05019,HIDEOUT CANYON CAMPGROUND,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,90,,Daggett,4,4,4,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH18088,CAMP TUTTLE (EPISCOPAL),"75 S 200 E, Salt Lake City, Utah, 84111",84111,Utah,Region 8,Transient non-community system,80,,Salt Lake,7,16,8,-111.885335,40.767832,-111.884791,40.76783,-111.886335,-111.884335,40.766832,40.768832
UTAH09034,BEAR PAW LAKEVIEW RESORT,"115 Parkview Ter, Park City, Utah, 84098",84098,Utah,Region 8,Transient non-community system,80,,Garfield,5,19,4,-111.614581,40.748938,-111.614591,40.74905,-111.615581,-111.613581,40.747938,40.749938
UTAH14006,KANOSH TOWN WATER SYSTEM,"85637, Sonoita, Arizona",85637,Utah,Region 8,Community water system,525,,Millard,12,47,7,-110.703132,31.771418,-110.703132,31.771418,-110.956132,-110.450132,31.518418,32.024418
UTAH10016,SLICKROCK CAMPGROUND,"27777 Franklin Rd, Southfield, Michigan, 48034",48034,Utah,Region 8,Transient non-community system,200,,Grand,4,31,5,-83.296891,42.491206,-83.298361,42.49018,-83.297891,-83.295891,42.490206,42.492206
UTAH13055,ZION MOUNTAIN RESORT,"2923 Crestview Dr, Santa Clara, Utah, 84765",84765,Utah,Region 8,Transient non-community system,25,,Kane,5,10,3,-113.651856,37.135936,-113.651856,37.135936,-113.661856,-113.641856,37.125936,37.145936
UTAH23076,OQUIRRH MOUNTAIN WATER CO,"1651 Canyon Rd, Tooele, Utah, 84074",84074,Utah,Region 8,Community water system,102,,Tooele,9,32,3,-112.265772,40.667268,-112.265771,40.66763,-112.266772,-112.264772,40.666268,40.668268
UTAH05010,ROSS SPRINGS WATER SYSTEM,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,255,,Daggett,5,25,7,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH24012,VERNAL CITY WATER SYSTEM,"1572 N 3350 W, Vernal, Utah, 84078",84078,Utah,Region 8,Community water system,7500,,Uintah,5,22,7,-109.592915,40.478592,-109.592661,40.47859,-109.593915,-109.591915,40.477592,40.479592
UTAH14004,HINCKLEY TOWN WATER SYSTEM,"84635, Hinckley, Utah",84635,Utah,Region 8,Community water system,675,,Millard,10,88,6,-112.667291,39.330606,-112.667291,39.330606,-112.900291,-112.434291,39.097606,39.563606
UTAH22002,COALVILLE CITY WATER SYSTEM,"84017, Wanship, Utah",84017,Utah,Region 8,Community water system,1425,,Summit,13,66,6,-111.503641,40.811191,-111.503641,40.811191,-111.973641,-111.033641,40.341191,41.281191
UTAH27077,MOUNTAIN SPRINGS WATER CO,"84757, New Harmony, Utah",84757,Utah,Region 8,Community water system,450,,Washington,11,45,4,-113.242082,37.434321,-113.242082,37.434321,-113.423082,-113.061082,37.253321,37.615321
UTAH07019,MOON LAKE CAMPGROUND,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,224,,Duchesne,5,6,6,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH05022,LUCERNE VALLEY CAMPGROUND,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,775,,Daggett,6,3,6,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH22137,MOUNTAIN REGIONAL WATER SSD,"4607 Balsam Dr, Park City, Utah, 84098",84098,Utah,Region 8,Community water system,6400,,Summit,63,236,4,-111.600649,40.749143,-111.600611,40.74897,-111.601649,-111.599649,40.748143,40.750143
UTAH24016,IRON SPRINGS CAMPGROUND,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,75,,Uintah,2,6,5,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH02010,EAST GROUSE CREEK PIPELINE CO,"84313, Grouse Creek, Utah",84313,Utah,Region 8,Community water system,70,,Box Elder,6,63,7,-113.86849,41.735054,-113.86849,41.735054,-114.60349,-113.13349,41.000054,42.470054
UTAH26043,OAK HAVEN WATER USERS,"157 W Clay Park Dr, Murray, Utah, 84107",84107,Utah,Region 8,Transient non-community system,150,,Wasatch,8,48,4,-111.895269,40.635373,-111.895321,40.63526,-111.896269,-111.894269,40.634373,40.636373
UTAH03007,HYDE PARK CITY WATER SYSTEM,"190 S 200 W, Hyde Park, Utah, 84318",84318,Utah,Region 8,Community water system,4000,,Cache,9,13,5,-111.824529,41.795374,-111.824529,41.795374,-111.834529,-111.814529,41.785374,41.805374
UTAH07023,YELLOWSTONE CAMPGROUND,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,25,,Duchesne,5,4,3,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH27065,DIAMOND VALLEY ACRES,"1618 N Diamond Valley Dr, Saint George, Utah, 84770",84770,Utah,Region 8,Community water system,1260,,Washington,17,283,4,-113.617683,37.250488,-113.617683,37.250488,-113.627683,-113.607683,37.240488,37.260488
UTAH26052,WOODLAND SOUTH HILLS IRRIGATION,"4029 Woodland View Dr, Kamas, Utah, 84036",84036,Utah,Region 8,Community water system,100,,Wasatch,4,128,5,-111.25913,40.580863,-111.259041,40.58088,-111.26013,-111.25813,40.579863,40.581863
UTAH18056,FIRS SUMMER CABINS,"1821 S Yuma St, Salt Lake City, Utah, 84108",84108,Utah,Region 8,Transient non-community system,50,,Salt Lake,3,7,7,-111.832167,40.730876,-111.832167,40.730876,-111.842167,-111.822167,40.720876,40.740876
UTAH19001,BLANDING CITY,"939 N 100 W, Blanding, Utah, 84511",84511,Utah,Region 8,Community water system,3467,,San Juan,15,35,6,-109.479867,37.638931,-109.479881,37.63893,-109.480867,-109.478867,37.637931,37.639931
UTAH02019,PERRY CITY,"1220 W 2450 S, Perry, Utah, 84302",84302,Utah,Region 8,Community water system,4603,,Box Elder,13,12,8,-112.041903,41.467608,-112.041851,41.4678,-112.042903,-112.040903,41.466608,41.468608
UTAH07054,YELLOWPINE CAMPGROUND,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,346,,Duchesne,4,4,4,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH23031,IBAPAH SCHOOL,"92 Lodestone Way, Tooele, Utah, 84074",84074,Utah,Region 8,Non-Transient non-community system,25,,Tooele,4,5,6,-112.341763,40.537312,-112.341763,40.537312,-112.351763,-112.331763,40.527312,40.547312
UTAH05007,ANTELOPE FLAT CAMPGROUND,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,139,,Daggett,3,1,5,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH05017,GREENDALE AND BOOTLEG CAMPGROUNDS,"355 N Vernal Ave, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,800,,Daggett,5,10,6,-109.528678,40.46121,-109.529521,40.46121,-109.529678,-109.527678,40.46021,40.46221
UTAH04020,PRICE RIVER WID,"84501, Price, Utah",84501,Utah,Region 8,Community water system,7659,,Carbon,11,33,7,-110.805892,39.598901,-110.805892,39.598901,-111.102892,-110.508892,39.301901,39.895901
UTAH14001,DELTA CITY,"169 E 300 S, Delta, Utah, 84624",84624,Utah,Region 8,Community water system,3250,,Millard,15,60,9,-112.571075,39.34743,-112.571075,39.34743,-112.581075,-112.561075,39.33743,39.35743
UTAH20013,MORONI CITY,"84646, Moroni, Utah",84646,Utah,Region 8,Community water system,1200,,Sanpete,11,102,8,-111.585871,39.523646,-111.585871,39.523646,-111.720871,-111.450871,39.388646,39.658646
UTAH23007,VERNON WATERWORKS SPECIAL SERVICE DIST,"84080, Vernon, Utah",84080,Utah,Region 8,Community water system,300,,Tooele,11,78,9,-112.433417,40.096675,-112.433417,40.096675,-112.690417,-112.176417,39.839675,40.353675
UTAH29008,LIBERTY PIPELINE COMPANY,"84310, Eden, Utah",84310,Utah,Region 8,Community water system,761,,Weber,21,159,7,-111.827631,41.3249,-111.827631,41.3249,-111.975631,-111.679631,41.1769,41.4729
UTAH04012,EAST CARBON CITY,"84520, East Carbon, Utah",84520,Utah,Region 8,Community water system,1200,,Carbon,19,117,7,-110.415663,39.543188,-110.415663,39.543188,-110.957663,-109.873663,39.001188,40.085188
UTAH23004,TOOELE CITY WATER SYSTEM,"90 N Main St, Tooele, Utah, 84074",84074,Utah,Region 8,Community water system,32937,,Tooele,52,230,9,-112.298515,40.53221,-112.297721,40.5322,-112.299515,-112.297515,40.53121,40.53321
UTAH18165,BIRCH SPRING WATER CORP,"1096 Northern Hills Dr, Bountiful, Utah, 84010",84010,Utah,Region 8,Transient non-community system,90,,Salt Lake,2,0,0,-111.85764,40.898559,-111.85764,40.898559,-111.86764,-111.84764,40.888559,40.908559
UTAH29021,UINTAH HIGHLANDS IMPROVEMENT DISTRICT,"2401 E 6175 S, Ogden, Utah, 84403",84403,Utah,Region 8,Community water system,2230,,Weber,16,56,8,-111.920191,41.150743,-111.920191,41.1507,-111.921191,-111.919191,41.149743,41.151743
UTAH17010,BEAR LAKE WATER COMPANY,"84028, Garden City, Utah",84028,Utah,Region 8,Transient non-community system,900,,Rich,17,5,5,-111.393498,41.949966,-111.393498,41.949966,-111.513498,-111.273498,41.829966,42.069966
UTAH04008,SCOFIELD TOWN,"84526, Helper, Utah",84526,Utah,Region 8,Transient non-community system,20,,Carbon,4,59,7,-110.854852,39.686471,-110.854852,39.686471,-111.247852,-110.461852,39.293471,40.079471
UTAH24040,RED FLEET CAMPGROUND,"4335 N Highway 191, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,40,,Uintah,3,21,3,-109.524168,40.511612,-109.524168,40.511612,-109.534168,-109.514168,40.501612,40.521612
UTAH23065,DUGWAY WARD,"301 Beaumont Dr, Kaysville, Utah, 84037",84037,Utah,Region 8,Transient non-community system,140,,Tooele,4,12,4,-111.97675,41.030156,-111.97675,41.030156,-111.98675,-111.96675,41.020156,41.040156
UTAH25070,CAMP KOHOLOWO,"301 Beaumont Dr, Kaysville, Utah, 84037",84037,Utah,Region 8,Transient non-community system,300,,Utah,4,22,10,-111.97675,41.030156,-111.97675,41.030156,-111.98675,-111.96675,41.020156,41.040156
UTAH09074,LAKE FRONT ESTATES,"9612 St Claude Ave, Las Vegas, Nevada, 89148",89148,Utah,Region 8,Transient non-community system,25,,Garfield,4,2,2,-115.302531,36.089548,-115.302241,36.08972,-115.303531,-115.301531,36.088548,36.090548
UTAH13050,LONG VALLEY ESTATES,"84762, Duck Crk Vlg, Utah",84762,Utah,Region 8,Community water system,174,,Kane,10,8,3,-112.67869,37.527332,-112.67869,37.527332,-112.90069,-112.45669,37.305332,37.749332
UTAH14024,MATERION NATURAL RESOURCES,"84640, Lynndyl, Utah",84640,Utah,Region 8,Non-Transient non-community system,70,,Millard,7,37,4,-112.37363,39.517046,-112.37363,39.517046,-112.45263,-112.29463,39.438046,39.596046
UTAH16010,HOOVERS CAFE,"84003, American Fork, Utah",84003,Utah,Region 8,Transient non-community system,150,,Piute,5,64,5,-111.803999,40.381223,-111.803999,40.381223,-111.887999,-111.719999,40.297223,40.465223
UTAH18061,MILL D SUBDIVISION,"84106, Salt Lake City, Utah",84106,Utah,Region 8,Transient non-community system,0,,Salt Lake,4,11,8,-111.856596,40.705866,-111.856596,40.705866,-111.880596,-111.832596,40.681866,40.729866
UTAH17007,SOUTH BEAR LAKE,"84038, Laketown, Utah",84038,Utah,Region 8,Transient non-community system,80,,Rich,3,6,5,-111.324682,41.825291,-111.324682,41.825291,-111.500682,-111.148682,41.649291,42.001291
UTAH25009,CEDAR FORT WATER SYSTEM,"84013, Cedar Fort, Utah",84013,Utah,Region 8,Community water system,400,,Utah,11,105,8,-112.099432,40.297874,-112.099432,40.297874,-112.621432,-111.577432,39.775874,40.819874
UTAH18047,SOLITUDE SKI RESORT,"9102 S Cherbourg Pl, Sandy, Utah, 84093",84093,Utah,Region 8,Transient non-community system,100,,Salt Lake,6,25,9,-111.829954,40.586109,-111.829954,40.586109,-111.839954,-111.819954,40.576109,40.596109
UTAH19025,WHITE MESA MILL,"84511, White Mesa, Utah",84511,Utah,Region 8,Non-Transient non-community system,95,,San Juan,8,70,4,-109.481457,37.623788,-109.481457,37.623788,-110.028457,-108.934457,37.076788,38.170788
UTAH05001,DUTCH JOHN TOWN WATER SYSTEM,"95 N 1st W, Manila, Utah, 84046",84046,Utah,Region 8,Community water system,185,,Daggett,8,146,9,-109.725088,40.98982,-109.725201,40.98982,-109.726088,-109.724088,40.98882,40.99082
UTAH22058,WOODEN SHOE WATER COMPANY,"1835 Lake Line Dr, Salt Lake City, Utah, 84109",84109,Utah,Region 8,Community water system,76,,Summit,3,188,5,-111.806196,40.728866,-111.805921,40.72889,-111.807196,-111.805196,40.727866,40.729866
UTAH07053,PINNACLE HOMEOWNERS ASSOCIATION,"84127, Slc, Utah",84127,Utah,Region 8,Transient non-community system,200,,Duchesne,3,12,4,-111.940741,40.726701,-111.940741,40.726701,-111.945741,-111.935741,40.721701,40.731701
UTAH09022,TICABOO ELECTRIC IMPROVEMENT DISTRICT,"84533, Bullfrog, Utah",84533,Utah,Region 8,Community water system,83,,Garfield,4,135,5,-110.560919,37.446442,-110.560919,37.446442,-111.271919,-109.849919,36.735442,38.157442
UTAH18141,KENNECOTT - UTAH METALS TUNNEL,"4700 W Daybreak Pkwy, South Jordan, Utah, 84009",84009,Utah,Region 8,Non-Transient non-community system,740,,Salt Lake,16,1,3,-112.002987,40.547308,-112.002987,40.547308,-112.012987,-111.992987,40.537308,40.557308
UTAH18003,KENNECOTT - SECTION 21,"4700 W Daybreak Pkwy, South Jordan, Utah, 84009",84009,Utah,Region 8,Non-Transient non-community system,1300,,Salt Lake,27,6,6,-112.002987,40.547308,-112.002987,40.547308,-112.012987,-111.992987,40.537308,40.557308
UTAH19040,CANYONLANDS NP - ISLAND IN THE SKY,"2282 Resource Blvd, Moab, Utah, 84532",84532,Utah,Region 8,Transient non-community system,30,,San Juan,6,4,5,-109.509897,38.537205,-109.510261,38.5382,-109.510897,-109.508897,38.536205,38.538205
UTAH19042,CANYONLANDS NP - NEEDLES DISTRICT HQ,"2282 Resource Blvd, Moab, Utah, 84532",84532,Utah,Region 8,Community water system,460,,San Juan,10,12,7,-109.509897,38.537205,-109.510261,38.5382,-109.510897,-109.508897,38.536205,38.538205
UTAH18152,KENNECOTT - LARK,"4700 W Daybreak Pkwy, South Jordan, Utah, 84009",84009,Utah,Region 8,Non-Transient non-community system,83,,Salt Lake,3,0,3,-112.002987,40.547308,-112.002987,40.547308,-112.012987,-111.992987,40.537308,40.557308
UTAH11002,CEDAR CITY WATERWORKS,"1198 S Interstate Dr, Cedar City, Utah, 84720",84720,Utah,Region 8,Community water system,28950,,Iron,44,106,7,-113.080453,37.656692,-113.080701,37.65675,-113.081453,-113.079453,37.655692,37.657692
UTAH03019,RIVER HEIGHTS CITY,"520 S 500 E, River Heights, Utah, 84321",84321,Utah,Region 8,Community water system,1665,,Cache,11,136,6,-111.822318,41.722298,-111.822318,41.722298,-111.832318,-111.812318,41.712298,41.732298
UTAH18011,KEARNS IMPROVEMENT DISTRICT,"5350 W 5400 S, Salt Lake City, Utah, 84118",84118,Utah,Region 8,Community water system,49000,,Salt Lake,35,46,11,-112.018812,40.653069,-112.018811,40.65334,-112.019812,-112.017812,40.652069,40.654069
UTAH02044,PARK VALLEY LDS CHURCH,"301 Beaumont Dr, Kaysville, Utah, 84037",84037,Utah,Region 8,Transient non-community system,146,,Box Elder,4,23,4,-111.97675,41.030156,-111.97675,41.030156,-111.98675,-111.96675,41.020156,41.040156
UTAH22133,UPTON WARD,"301 Beaumont Dr, Kaysville, Utah, 84037",84037,Utah,Region 8,Transient non-community system,50,,Summit,4,4,3,-111.97675,41.030156,-111.97675,41.030156,-111.98675,-111.96675,41.020156,41.040156
UTAH21042,VENICE WARD CHURCH,"301 Beaumont Dr, Kaysville, Utah, 84037",84037,Utah,Region 8,Transient non-community system,280,,Sevier,4,7,5,-111.97675,41.030156,-111.97675,41.030156,-111.98675,-111.96675,41.020156,41.040156
UTAH29089,COBBLE CREEK CAMP,"301 Beaumont Dr, Kaysville, Utah, 84037",84037,Utah,Region 8,Transient non-community system,200,,Weber,6,14,4,-111.97675,41.030156,-111.97675,41.030156,-111.98675,-111.96675,41.020156,41.040156
UTAH07041,STARVATION RESERVOIR,"84021, Duchesne, Utah",84021,Utah,Region 8,Transient non-community system,162,,Duchesne,6,5,4,-110.397062,40.16371,-110.397062,40.16371,-110.864062,-109.930062,39.69671,40.63071
UTAH24014,OURAY PARK WATER IMPROVEMENT DISTRICT,"84063, Randlett, Utah",84063,Utah,Region 8,Community water system,300,,Uintah,5,38,5,-109.804868,40.233055,-109.804868,40.233055,-110.051868,-109.557868,39.986055,40.480055
UTAH13008,ORDERVILLE TOWN WATER SYSTEM,"84758, Orderville, Utah",84758,Utah,Region 8,Community water system,600,,Kane,15,105,7,-112.655322,37.261491,-112.655322,37.261491,-112.901322,-112.409322,37.015491,37.507491
UTAH04049,MADSEN BAY CAMPGROUND,"84528, Huntington, Utah",84528,Utah,Region 8,Transient non-community system,210,,Carbon,3,5,3,-110.966768,39.328374,-110.966768,39.328374,-111.420768,-110.512768,38.874374,39.782374
UTAH18136,KENNECOTT - COPPERTON CONCENTRATOR,"4700 W Daybreak Pkwy, South Jordan, Utah, 84009",84009,Utah,Region 8,Non-Transient non-community system,240,,Salt Lake,10,2,3,-112.002987,40.547308,-112.002987,40.547308,-112.012987,-111.992987,40.537308,40.557308
UTAH10013,DEAD HORSE POINT,"84532, Moab, Utah",84532,Utah,Region 8,Transient non-community system,704,,Grand,16,12,4,-109.554794,38.577239,-109.554794,38.577239,-110.335794,-108.773794,37.796239,39.358239
UTAH24022,STEINAKER LAKE STATE PARK,"4335 N Highway 191, Vernal, Utah, 84078",84078,Utah,Region 8,Transient non-community system,300,,Uintah,3,8,4,-109.524168,40.511612,-109.524168,40.511612,-109.534168,-109.514168,40.501612,40.521612
UTAH12023,CALLAO LDS CHURCH,"301 Beaumont Dr, Kaysville, Utah, 84037",84037,Utah,Region 8,Transient non-community system,30,,Juab,2,0,0,-111.97675,41.030156,-111.97675,41.030156,-111.98675,-111.96675,41.020156,41.040156
UTAH04057,HELAMAN HOLLOW RECREATION CAMP,"301 Beaumont Dr, Kaysville, Utah, 84037",84037,Utah,Region 8,Transient non-community system,100,,Carbon,4,0,1,-111.97675,41.030156,-111.97675,41.030156,-111.98675,-111.96675,41.020156,41.040156
UTAH13003,GLEN CANYON SSD #1,"86040, Page, Arizona",86040,Utah,Region 8,Community water system,480,,Kane,8,131,7,-111.457816,36.916887,-111.457816,36.916887,-111.917816,-110.997816,36.456887,37.376887
UTAH27004,ENTERPRISE TOWN WATER SYSTEM,"381 E 200 S, Enterprise, Utah, 84725",84725,Utah,Region 8,Community water system,1500,,Washington,13,13,7,-113.712901,37.570278,-113.712911,37.57048,-113.713901,-113.711901,37.569278,37.571278
UTAH27021,WASHINGTON CITY,"1524 W 365 N, Hurricane, Utah, 84737",84737,Utah,Region 8,Community water system,18000,,Washington,33,48,6,-113.316776,37.181918,-113.316821,37.1821,-113.317776,-113.315776,37.180918,37.182918
UTAH25007,ALPINE CITY,"5626 S 4800 W, Spanish Fork, Utah, 84660",84660,Utah,Region 8,Community water system,8000,,Utah,25,103,9,-111.769067,40.128131,-111.769541,40.12813,-111.770067,-111.768067,40.127131,40.129131
UTAH29010,NORTH OGDEN CITY,"1018 Harrop St, Ogden, Utah, 84404",84404,Utah,Region 8,Community water system,17000,,Weber,29,4,7,-111.952432,41.255728,-111.952431,41.25579,-111.953432,-111.951432,41.254728,41.256728
UTAH29014,PLEASANT VIEW CULINARY WATER,"520 W Elberta Dr, Pleasant View, Utah, 84414",84414,Utah,Region 8,Community water system,6000,,Weber,15,39,7,-111.988907,41.319207,-111.988871,41.3193,-111.989907,-111.987907,41.318207,41.320207
UTAH03105,CINNAMON CREEK REC AREA,"301 Beaumont Dr, Kaysville, Utah, 84037",84037,Utah,Region 8,Transient non-community system,50,,Cache,6,11,3,-111.97675,41.030156,-111.97675,41.030156,-111.98675,-111.96675,41.020156,41.040156
UTAH20057,INDIAN RIDGE WCD,"84065, Herriman, Utah",84065,Utah,Region 8,Transient non-community system,30,,Sanpete,6,14,4,-111.953308,40.518566,-111.953308,40.518566,-112.214308,-111.692308,40.257566,40.779566
UTAH14041,SUTHERLAND LDS CHURCH,"301 Beaumont Dr, Kaysville, Utah, 84037",84037,Utah,Region 8,Transient non-community system,25,,Millard,5,36,5,-111.97675,41.030156,-111.97675,41.030156,-111.98675,-111.96675,41.020156,41.040156
UTAH23043,RUSH VALLEY LDS CHURCH,"301 Beaumont Dr, Kaysville, Utah, 84037",84037,Utah,Region 8,Transient non-community system,130,,Tooele,4,21,5,-111.97675,41.030156,-111.97675,41.030156,-111.98675,-111.96675,41.020156,41.040156
UTAH25076,PALMYRA LDS WARD,"301 Beaumont Dr, Kaysville, Utah, 84037",84037,Utah,Region 8,Transient non-community system,550,,Utah,4,13,5,-111.97675,41.030156,-111.97675,41.030156,-111.98675,-111.96675,41.020156,41.040156
UTAH23069,ERDA WARD,"301 Beaumont Dr, Kaysville, Utah, 84037",84037,Utah,Region 8,Transient non-community system,600,,Tooele,5,21,3,-111.97675,41.030156,-111.97675,41.030156,-111.98675,-111.96675,41.020156,41.040156
UTAH10042,CASTLE VALLEY BRANCH MEETING HOUSE,"301 Beaumont Dr, Kaysville, Utah, 84037",84037,Utah,Region 8,Transient non-community system,120,,Grand,3,2,1,-111.97675,41.030156,-111.97675,41.030156,-111.98675,-111.96675,41.020156,41.040156
UTAH19079,BLUE MOUNTAIN RANCH RECREATION,"301 Beaumont Dr, Kaysville, Utah, 84037",84037,Utah,Region 8,Transient non-community system,200,,San Juan,5,1,1,-111.97675,41.030156,-111.97675,41.030156,-111.98675,-111.96675,41.020156,41.040156
UTAH25072,LAKE SHORE WARD,"301 Beaumont Dr, Kaysville, Utah, 84037",84037,Utah,Region 8,Transient non-community system,750,,Utah,3,1,5,-111.97675,41.030156,-111.97675,41.030156,-111.98675,-111.96675,41.020156,41.040156
UTAH09092,PANGUITCH LAKE CHAPEL,"301 Beaumont Dr, Kaysville, Utah, 84037",84037,Utah,Region 8,Transient non-community system,50,,Garfield,3,2,2,-111.97675,41.030156,-111.97675,41.030156,-111.98675,-111.96675,41.020156,41.040156
UTAH22009,WEBER-MEADOW VIEW RANCH,"84055, Oakley, Utah",84055,Utah,Region 8,Transient non-community system,65,,Summit,5,2,3,-111.29834,40.718994,-111.29834,40.718994,-111.33634,-111.26034,40.680994,40.756994
UTAH14032,GARRISON CHURCH,"301 Beaumont Dr, Kaysville, Utah, 84037",84037,Utah,Region 8,Transient non-community system,25,,Millard,2,11,2,-111.97675,41.030156,-111.97675,41.030156,-111.98675,-111.96675,41.020156,41.040156
UTAH15020,BROWNING ARMS,"1 Browning Pl, Morgan, Utah, 84050",84050,Utah,Region 8,Non-Transient non-community system,120,,Morgan,18,22,8,-111.769113,41.148428,-111.769113,41.148428,-111.779113,-111.759113,41.138428,41.158428
UTAH14010,OAK CITY WATER SYSTEM,"115 E 200 N, Oak City, Utah, 84649",84649,Utah,Region 8,Community water system,700,,Millard,10,83,7,-112.332621,39.379313,-112.332621,39.37936,-112.333621,-112.331621,39.378313,39.380313
UTAH17005,RANDOLPH TOWN WATER SYSTEM,"84064, Randolph, Utah",84064,Utah,Region 8,Community water system,470,,Rich,6,175,6,-111.185101,41.66403,-111.185101,41.66403,-111.523101,-110.847101,41.32603,42.00203
UTAH10022,ARCHES NP-DEVILS GARDEN,"84532, Moab, Utah",84532,Utah,Region 8,Transient non-community system,25,,Grand,4,6,5,-109.554794,38.577239,-109.554794,38.577239,-110.335794,-108.773794,37.796239,39.358239
UTAH13002,CHURCH WELLS SSD,"4890 W 1st Ave, Kanab, Utah, 84741",84741,Utah,Region 8,Community water system,200,,Kane,7,114,6,-111.77104,37.100568,-111.771031,37.10072,-111.77204,-111.77004,37.099568,37.101568
UTAH22078,CAMP PINECLIFF (METHODIST),"84070, Sandy, Utah",84070,Utah,Region 8,Transient non-community system,75,,Summit,4,8,3,-111.886194,40.595619,-111.886194,40.595619,-111.937194,-111.835194,40.544619,40.646619
UTAH13038,KANE COUNTY WCD - JOHNSON CANYON,"84741, Big Water, Utah",84741,Utah,Region 8,Community water system,217,,Kane,8,48,4,-112.526357,37.047806,-112.526357,37.047806,-114.413357,-110.639357,35.160806,38.934806
