PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
NM3513319,ALAMOGORDO DOMESTIC WATER SYSTEM,"88337, La Luz, New Mexico",88337,New Mexico,Region 6,Community water system,38500,ALAMOGORDO,Otero,108,1,44,-105.947461,32.974666,-105.947461,32.974666,-106.148461,-105.746461,32.773666,33.175666
NM3501923,LAS PLACITAS PRESBYTERIAN CHURCH,"87043, Placitas, New Mexico",87043,New Mexico,Region 6,Non-Transient non-community system,180,PLACITAS,Sandoval,2,6,2,-106.500461,35.313301,-106.500461,35.313301,-106.650461,-106.350461,35.163301,35.463301
NM3581604,CYPHERS MINE - PHILMONT OUT CAMP,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,75,CIMARRON,Colfax,6,20,4,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3581904,FISH CAMP - PHILMONT OUT CAMP,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,150,CIMARRON,Colfax,4,0,5,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3582204,INDIAN WRITINGS - PHILMONT OUT CAMP,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,75,,Colfax,4,0,4,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3582304,MINERS PARK - PHILMONT OUT CAMP,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,50,,Colfax,4,0,5,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3582804,RAYADO - PHILMONT OUT CAMP,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,50,CIMARRON,Colfax,6,0,4,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3580305,MELROSE BOMBING RANGE,"88103, Cannon Afb, New Mexico",88103,New Mexico,Region 6,Non-Transient non-community system,36,MELROSE,Curry,14,3,7,-103.328775,34.39238,-103.328775,34.39238,-103.361775,-103.295775,34.35938,34.42538
NM3593629,CHEVRON MINING INC QUESTA MINE,"87556, Questa, New Mexico",87556,New Mexico,Region 6,Non-Transient non-community system,300,QUESTA,Taos,22,245,7,-105.589681,36.70679,-105.589681,36.70679,-105.873681,-105.305681,36.42279,36.99079
NM3524730,WILLARD VILLAGE OF,"87063, Willard, New Mexico",87063,New Mexico,Region 6,Community water system,210,WILLARD,Torrance,7,29,12,-106.032388,34.596099,-106.032388,34.596099,-106.287388,-105.777388,34.341099,34.851099
NM3525033,BLUEWATER WATER AND SANITATION DISTRICT,"87005, Bluewater, New Mexico",87005,New Mexico,Region 6,Community water system,450,BLUEWATER,Cibola,4,33,14,-107.976587,35.247955,-107.976587,35.247955,-108.533587,-107.419587,34.690955,35.804955
NM3500704,RICH CABINS OUTCAMP,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,75,,Colfax,4,0,2,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3590704,THAXTON REST AREA,"87701, Las Vegas, New Mexico",87701,New Mexico,Region 6,Transient non-community system,150,RATON,Colfax,6,1,11,-105.226756,35.590525,-105.226756,35.590525,-106.080756,-104.372756,34.736525,36.444525
NM3532032,MEADOW LAKE WATER SYSTEM,"87935, Elephant Btte, New Mexico",87935,New Mexico,Region 6,Community water system,2310,LOS LUNAS,Valencia,10,184,15,-107.228572,33.18794,-107.228572,33.18794,-107.259572,-107.197572,33.15694,33.21894
NM3592831,SIERRA GRANDE HIGHWAY REST AREA,"88435, Puerta D Luna, New Mexico",88435,New Mexico,Region 6,Transient non-community system,75,DES MOINES,Union,4,6,5,-104.684642,34.938831,-104.684642,34.938831,-105.186642,-104.182642,34.436831,35.440831
NM3508817,THOREAU WATER & SANITATION DISTRICT,"87323, Thoreau, New Mexico",87323,New Mexico,Region 6,Community water system,1200,THOREAU,McKinley,9,5,11,-107.611779,35.592734,-107.611779,35.592734,-108.299779,-106.923779,34.904734,36.280734
NM3595032,RIO COMMUNITIES INDUSTRIAL PARK,"87935, Elephant Btte, New Mexico",87935,New Mexico,Region 6,Non-Transient non-community system,400,LOS LUNAS,Valencia,7,1,12,-107.228572,33.18794,-107.228572,33.18794,-107.259572,-107.197572,33.15694,33.21894
NM3500309,TYRONE TOWNSITE,"88065, Tyrone, New Mexico",88065,New Mexico,Region 6,Community water system,795,TYRONE,Grant,3,5,5,-108.302287,32.708319,-108.302287,32.708319,-108.398287,-108.206287,32.612319,32.804319
NM3536126,VISTA REDONDA MDWCA,"87574, Tesuque, New Mexico",87574,New Mexico,Region 6,Community water system,80,TESUQUE,Santa Fe,11,115,11,-105.935201,35.767081,-105.935201,35.767081,-105.940201,-105.930201,35.762081,35.772081
NM3581204,CIMARRONCITO - PHILMONT OUT CAMP,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,150,,Colfax,4,0,4,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3582704,PUEBLANO - PHILMONT OUT CAMP,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,100,,Colfax,4,0,4,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3583204,URACCA - PHILMONT OUT CAMP,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,50,,Colfax,7,0,4,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3527920,SAN JON WATER SUPPLY,"88434, Glenrio, New Mexico",88434,New Mexico,Region 6,Community water system,269,SAN JON,Quay,29,29,18,-103.329611,35.108006,-103.329611,35.108006,-103.625611,-103.033611,34.812006,35.404006
NM3581404,CLEAR CREEK - PHILMONT OUT CAMP,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,75,,Colfax,4,0,5,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3583404,ZASTRO - PHILMONT OUT CAMP,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,75,,Colfax,5,0,4,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3581504,CRATER LAKE - PHILMONT OUT CAMP,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,35,,Colfax,7,0,4,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3591214,RUIDOSO DOWNS RACETRACK,"88346, Ruidoso Downs, New Mexico",88346,New Mexico,Region 6,Non-Transient non-community system,3200,RUIDOSO DOWNS,Lincoln,14,19,33,-105.588846,33.331839,-105.588846,33.331839,-105.762846,-105.414846,33.157839,33.505839
NM3591414,HONDO VALLEY SCHOOL,"88336, Hondo, New Mexico",88336,New Mexico,Region 6,Non-Transient non-community system,200,HONDO,Lincoln,6,29,16,-105.319276,33.438761,-105.319276,33.438761,-105.406276,-105.232276,33.351761,33.525761
NM3580232,RIO DEL ORO WATER SYSTEM,"87935, Elephant Btte, New Mexico",87935,New Mexico,Region 6,Community water system,2530,LOS LUNAS,Valencia,7,4,10,-107.228572,33.18794,-107.228572,33.18794,-107.259572,-107.197572,33.15694,33.21894
NM3582904,ROCKY MOUNTAIN - PHILMONT OUT CAMP,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,75,,Colfax,5,0,4,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3582504,PHILLIPS JUNCTION - PHILMONT OUT CAMP000,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,150,,Colfax,5,0,4,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3530504,PHILMONT BOY SCOUT RANCH - HEADQUARTERS,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Community water system,2150,,Colfax,9,37,10,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3599526,GABRIELS,"87506, San Ildefonso, New Mexico",87506,New Mexico,Region 6,Transient non-community system,143,SANTA FE,Santa Fe,4,2,7,-105.944302,35.711411,-105.944302,35.711411,-106.250302,-105.638302,35.405411,36.017411
NM3581304,CLARKS FORK - PHILMONT OUT CAMP,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,150,,Colfax,6,2,4,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3581704,DAN BEARD - PHILMONT OUT CAMP,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,75,,Colfax,6,0,4,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3581004,BEAUBIEN - PHILMONT OUT CAMP,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,150,,Colfax,4,0,5,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3500403,GENERATIONS OF LEARNING,"88201, Border Hill, New Mexico",88201,New Mexico,Region 6,Non-Transient non-community system,256,ROSWELL,Chaves,3,6,7,-104.520582,33.42575,-104.520582,33.42575,-105.387582,-103.653582,32.55875,34.29275
NM3593532,BELEN MOOSE LODGE 1680,"87002, Rio Communities, New Mexico",87002,New Mexico,Region 6,Transient non-community system,225,BELEN,Valencia,2,13,8,-106.775401,34.664969,-106.775401,34.664969,-107.134401,-106.416401,34.305969,35.023969
NM3593621,EL VADO LAKE STATE PARK,"87551, Rutheron, New Mexico",87551,New Mexico,Region 6,Transient non-community system,800,RUTHERON,Rio Arriba,5,11,8,-106.572001,36.729331,-106.572001,36.729331,-106.577001,-106.567001,36.724331,36.734331
NM3522532,EL SHADDAI WATER CO OP,"87031, Los Lunas, New Mexico",87031,New Mexico,Region 6,Community water system,75,LOS LUNAS,Valencia,5,213,9,-106.729521,34.802547,-106.729521,34.802547,-107.026521,-106.432521,34.505547,35.099547
NM3527131,DES MOINES WATER SYSTEM,"88418, Des Moines, New Mexico",88418,New Mexico,Region 6,Community water system,200,DES MOINES,Union,13,3,14,-103.835653,36.761706,-103.835653,36.761706,-104.453653,-103.217653,36.143706,37.379706
NM3509723,SAN YSIDRO WATER SUPPLY SYSTEM,"87053, Zia Pueblo, New Mexico",87053,New Mexico,Region 6,Community water system,230,SAN YSIDRO,Sandoval,10,39,13,-106.719406,35.509064,-106.719406,35.509064,-107.125406,-106.313406,35.103064,35.915064
NM3500427,MONTICELLO RV PARK,"87901, Cuchillo, New Mexico",87901,New Mexico,Region 6,Transient non-community system,25,ELEPHANT BUTTE,Sierra,4,2,3,-107.251833,33.133036,-107.251833,33.133036,-108.162833,-106.340833,32.222036,34.044036
NM3510016,PEOPLES WATER COOP,"88031, Deming, New Mexico",88031,New Mexico,Region 6,Community water system,80,DEMING,Luna,8,27,27,-107.759997,32.267533,-107.759997,32.267533,-107.764997,-107.754997,32.262533,32.272533
NM3590709,CITY OF ROCKS STATE PARK,"88034, Faywood, New Mexico",88034,New Mexico,Region 6,Transient non-community system,149,FAYWOOD,Grant,9,7,9,-107.873469,32.623131,-107.873469,32.623131,-108.039469,-107.707469,32.457131,32.789131
NM3505529,ARROYO SECO MDWCA,"87571, Taos, New Mexico",87571,New Mexico,Region 6,Community water system,546,ARROYO SECO,Taos,8,39,22,-105.570425,36.405402,-105.570425,36.405402,-105.822425,-105.318425,36.153402,36.657402
NM3591010,SANTA ROSA LAKE,"88435, Puerta D Luna, New Mexico",88435,New Mexico,Region 6,Transient non-community system,150,SANTA ROSA,Guadalupe,9,6,10,-104.684642,34.938831,-104.684642,34.938831,-105.186642,-104.182642,34.436831,35.440831
NM3594001,GCC RIO GRANDE,"87059, Tijeras, New Mexico",87059,New Mexico,Region 6,Non-Transient non-community system,88,TIJERAS,Bernalillo,9,3,8,-106.281721,35.092131,-106.281721,35.092131,-106.525721,-106.037721,34.848131,35.336131
NM3554207,LEASBURG MDWCA,"88004, Las Cruces, New Mexico",88004,New Mexico,Region 6,Community water system,903,RADIUM SPRINGS,Dona Ana,11,1,16,-106.777542,32.3118,-106.777542,32.3118,-106.782542,-106.772542,32.3068,32.3168
NM3592925,PECOS DAIRY QUEEN,"87552, Pecos, New Mexico",87552,New Mexico,Region 6,Transient non-community system,300,PECOS,San Miguel,4,5,5,-105.675616,35.574356,-105.675616,35.574356,-105.912616,-105.438616,35.337356,35.811356
NM3509023,CUBA WATER SYSTEM,"87013, Cuba, New Mexico",87013,New Mexico,Region 6,Community water system,800,CUBA,Sandoval,7,53,16,-106.98745,35.994795,-106.98745,35.994795,-107.73945,-106.23545,35.242795,36.746795
NM3597523,TETILLA PEAK RECREATION AREA,"87041, Pena Blanca, New Mexico",87041,New Mexico,Region 6,Transient non-community system,900,COCHITI LAKE,Sandoval,4,6,8,-106.333577,35.577526,-106.333577,35.577526,-106.418577,-106.248577,35.492526,35.662526
NM3582523,CASA SAN YSIDRO,"87104, Albuquerque, New Mexico",87104,New Mexico,Region 6,Transient non-community system,25,CORRALES,Sandoval,2,17,3,-106.664898,35.093354,-106.664898,35.093354,-106.697898,-106.631898,35.060354,35.126354
NM3590023,COCHITI LAKE RECREATION AREA,"87041, Pena Blanca, New Mexico",87041,New Mexico,Region 6,Transient non-community system,800,COCHITI LAKE,Sandoval,5,17,11,-106.333577,35.577526,-106.333577,35.577526,-106.418577,-106.248577,35.492526,35.662526
NM3513719,LA LUZ MDWCA,"88337, La Luz, New Mexico",88337,New Mexico,Region 6,Community water system,2500,LA LUZ,Otero,14,1,30,-105.947461,32.974666,-105.947461,32.974666,-106.148461,-105.746461,32.773666,33.175666
NM3563814,ENCHANTED FOREST WATER CORPORATION,"88312, Alto, New Mexico",88312,New Mexico,Region 6,Community water system,350,ALTO,Lincoln,14,30,27,-105.679382,33.407621,-105.679382,33.407621,-105.862382,-105.496382,33.224621,33.590621
NM3597114,BPOE ELKS LODGE,"88346, Ruidoso Downs, New Mexico",88346,New Mexico,Region 6,Transient non-community system,30,RUIDOSO,Lincoln,4,13,6,-105.588846,33.331839,-105.588846,33.331839,-105.762846,-105.414846,33.157839,33.505839
NM3507829,UPPER ARROYO HONDO MDWCA,"87513, Arroyo Hondo, New Mexico",87513,New Mexico,Region 6,Community water system,195,ARROYO HONDO,Taos,6,55,17,-105.671703,36.534817,-105.671703,36.534817,-105.804703,-105.538703,36.401817,36.667817
NM3580704,ABREU - PHILMONT OUT CAMP,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,100,CIMARRON,Colfax,7,0,4,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3580804,APACHE SPRINGS - PHILMONT OUT CAMP,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,75,CIMARRON,Colfax,4,0,4,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3550504,VERMEJO PARK  -  HEADQUARTERS,"87740, Raton, New Mexico",87740,New Mexico,Region 6,Community water system,185,RATON,Colfax,14,22,15,-104.441442,36.902771,-104.441442,36.902771,-105.069442,-103.813442,36.274771,37.530771
NM3580023,FENTON LAKE STATE PARK,"87410, Aztec, New Mexico",87410,New Mexico,Region 6,Transient non-community system,25,JEMEZ SPRINGS,Sandoval,2,3,5,-107.995832,36.82023,-107.995832,36.82023,-108.236832,-107.754832,36.57923,37.06123
NM3500104,SPRINGER CORRECTIONAL FACILITY,"87747, Springer, New Mexico",87747,New Mexico,Region 6,Non-Transient non-community system,300,SPRINGER,Colfax,5,15,8,-104.596037,36.359662,-104.596037,36.359662,-105.184037,-104.008037,35.771662,36.947662
NM3520005,LONGHORN ESTATES WATER SYSTEM,"88101, Cannon Afb, New Mexico",88101,New Mexico,Region 6,Community water system,240,CLOVIS,Curry,16,54,15,-103.206822,34.406655,-103.206822,34.406655,-103.534822,-102.878822,34.078655,34.734655
NM3500507,DESERT AIRE MD WATER AND SEWER WORKS ASS,"88081, Chaparral, New Mexico",88081,New Mexico,Region 6,Community water system,1000,CHAPARRAL,Dona Ana,4,2,8,-106.467881,32.061261,-106.467881,32.061261,-106.757881,-106.177881,31.771261,32.351261
NM3567905,CANNON AIR FORCE BASE WATER SYSTEM,"88103, Cannon Afb, New Mexico",88103,New Mexico,Region 6,Community water system,9284,CANNON AFB,Curry,29,8,21,-103.328775,34.39238,-103.328775,34.39238,-103.361775,-103.295775,34.35938,34.42538
NM3501126,LA MARIPOSA MONTESSORI SCHOOL,"87505, Santa Fe, New Mexico",87505,New Mexico,Region 6,Non-Transient non-community system,96,SANTA FE,Santa Fe,5,1,2,-105.942332,35.676137,-105.942332,35.676137,-106.084332,-105.800332,35.534137,35.818137
NM3500418,NORTH CLEVELAND MDWCA,"87715, Cleveland, New Mexico",87715,New Mexico,Region 6,Community water system,87,CLEVELAND,Mora,5,18,7,-105.371728,35.994507,-105.371728,35.994507,-105.525728,-105.217728,35.840507,36.148507
NM3560217,"WESTERN REFINING SW, GALLUP REFINERY","87301, Manuelito, New Mexico",87301,New Mexico,Region 6,Non-Transient non-community system,200,GALLUP,McKinley,8,8,8,-108.736821,35.52971,-108.736821,35.52971,-109.217821,-108.255821,35.04871,36.01071
NM3591307,FORT SELDON STATE MONUMENT,"88054, Radium Springs, New Mexico",88054,New Mexico,Region 6,Transient non-community system,60,RADIUM SPRINGS,Dona Ana,3,27,12,-106.932512,32.497055,-106.932512,32.497055,-106.934512,-106.930512,32.495055,32.499055
NM3511701,TIERRA WEST ESTATES MHP,"87121, Albuquerque, New Mexico",87121,New Mexico,Region 6,Community water system,2000,ALBUQUERQUE,Bernalillo,6,53,8,-106.713962,35.09587,-106.713962,35.09587,-107.083962,-106.343962,34.72587,35.46587
NM3505226,SUNLIT HILLS WATER SYSTEM,"87502, Santa Fe, New Mexico",87502,New Mexico,Region 6,Community water system,978,SANTA FE,Santa Fe,23,90,11,-105.957762,35.654701,-105.957762,35.654701,-105.962762,-105.952762,35.649701,35.659701
NM3598008,WIPP WATER SUPPLY,"88221, Carlsbad, New Mexico",88221,New Mexico,Region 6,Non-Transient non-community system,650,CARLSBAD,Eddy,6,1,9,-104.220722,32.387551,-104.220722,32.387551,-104.225722,-104.215722,32.382551,32.392551
NM3529421,VELARDE MDWCA,"87582, Velarde, New Mexico",87582,New Mexico,Region 6,Community water system,1000,VELARDE,Rio Arriba,7,24,15,-105.988956,36.13384,-105.988956,36.13384,-106.030956,-105.946956,36.09184,36.17584
NM3531623,PENA BLANCA MDWC & MSW ASSOC.,"87041, Pena Blanca, New Mexico",87041,New Mexico,Region 6,Community water system,426,PENA BLANCA,Sandoval,5,7,17,-106.333577,35.577526,-106.333577,35.577526,-106.418577,-106.248577,35.492526,35.662526
NM3509423,RANCHOS DE PLACITAS SANITATION DISTRICT,"87004, Bernalillo, New Mexico",87004,New Mexico,Region 6,Community water system,264,PLACITAS,Sandoval,8,177,16,-106.552023,35.30276,-106.552023,35.30276,-106.801023,-106.303023,35.05376,35.55176
NM3509323,LAS ACEQUIAS DE PLACITAS,"87043, Placitas, New Mexico",87043,New Mexico,Region 6,Community water system,450,PLACITAS,Sandoval,12,15,12,-106.500461,35.313301,-106.500461,35.313301,-106.650461,-106.350461,35.163301,35.463301
NM3580033,EL MALPAIS RANGER STATION (BLM),"100 Sun Ave NE, Albuquerque, New Mexico, 87109",87109,New Mexico,Region 6,Transient non-community system,150,GRANTS,Cibola,5,4,4,-106.587866,35.166935,-106.587866,35.166935,-106.597866,-106.577866,35.156935,35.176935
NM3580904,BALDY - PHILMONT OUT CAMP,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,100,CIMARRON,Colfax,5,0,4,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3581104,BENT - PHILMONT OUT CAMP,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,150,CIMARRON,Colfax,4,0,4,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3582104,HEAD OF DEAN - PHILMONT OUT CAMP,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,150,,Colfax,4,0,4,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3524832,RIO COMMUNITIES WATER SYSTEM,"87935, Elephant Btte, New Mexico",87935,New Mexico,Region 6,Community water system,4775,BELEN,Valencia,9,8,16,-107.228572,33.18794,-107.228572,33.18794,-107.259572,-107.197572,33.15694,33.21894
NM3582404,MIRANDA - PHILMONT OUT CAMP,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,75,,Colfax,4,0,4,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3583104,SAWMILL - PHILMONT OUT CAMP,"87714, Cimarron, New Mexico",87714,New Mexico,Region 6,Transient non-community system,50,CIMARRON,Colfax,7,0,4,-104.914292,36.511511,-104.914292,36.511511,-105.398292,-104.430292,36.027511,36.995511
NM3581723,CORRALES MUNICIPAL COMPLEX,"87048, Corrales, New Mexico",87048,New Mexico,Region 6,Non-Transient non-community system,35,CORRALES,Sandoval,6,184,5,-106.613917,35.226264,-106.613917,35.226264,-106.674917,-106.552917,35.165264,35.287264
NM3580923,VISTA LINDA CAMPGROUND USFS SNF,"87508, Santa Fe, New Mexico",87508,New Mexico,Region 6,Transient non-community system,26,JEMEZ SPRINGS,Sandoval,3,6,5,-105.896394,35.535955,-105.896394,35.535955,-106.248394,-105.544394,35.183955,35.887955
NM3512914,LINCOLN MDWCA,"88338, Lincoln, New Mexico",88338,New Mexico,Region 6,Community water system,75,LINCOLN,Lincoln,10,33,24,-105.430583,33.520447,-105.430583,33.520447,-105.646583,-105.214583,33.304447,33.736447
NM3537326,ELDORADO AREA WATER AND SANITATION DIST.,"87508, Santa Fe, New Mexico",87508,New Mexico,Region 6,Community water system,7350,SANTA FE,Santa Fe,62,124,13,-105.896394,35.535955,-105.896394,35.535955,-106.248394,-105.544394,35.183955,35.887955
NM3528522,PORTALES WATER SYSTEM,"88130, Portales, New Mexico",88130,New Mexico,Region 6,Community water system,12280,PORTALES,Roosevelt,54,11,25,-103.338012,34.178611,-103.338012,34.178611,-103.638012,-103.038012,33.878611,34.478611
NM3523016,COLUMBUS WATER SYSTEM,"88029, Columbus, New Mexico",88029,New Mexico,Region 6,Community water system,2100,COLUMBUS,Luna,11,62,19,-107.638401,31.83289,-107.638401,31.83289,-107.643401,-107.633401,31.82789,31.83789
NM3590727,BUREAU OF RECLAMATION,"87901, Cuchillo, New Mexico",87901,New Mexico,Region 6,Transient non-community system,25,TRUTH OR CONSEQUENCES,Sierra,7,13,6,-107.251833,33.133036,-107.251833,33.133036,-108.162833,-106.340833,32.222036,34.044036
NM3592825,VALLEY JUNIOR HIGH SCHOOL,"87560, Ribera, New Mexico",87560,New Mexico,Region 6,Non-Transient non-community system,200,RIBERA,San Miguel,10,2,12,-105.448181,35.37783,-105.448181,35.37783,-105.784181,-105.112181,35.04183,35.71383
NM3594614,APPLE TREE RV PARK,"88346, Ruidoso Downs, New Mexico",88346,New Mexico,Region 6,Transient non-community system,150,RUIDOSO DOWNS,Lincoln,6,5,14,-105.588846,33.331839,-105.588846,33.331839,-105.762846,-105.414846,33.157839,33.505839
NM3500117,WHITE CLIFFS MDWUA,"87305, Gallup, New Mexico",87305,New Mexico,Region 6,Community water system,260,GALLUP,McKinley,10,24,5,-108.752432,35.523691,-108.752432,35.523691,-108.757432,-108.747432,35.518691,35.528691
NM3590109,SAN LORENZO ELEMENTARY SCHOOL,"88023, Bayard, New Mexico",88023,New Mexico,Region 6,Non-Transient non-community system,77,SAN LORENZO,Grant,4,17,11,-108.131391,32.761947,-108.131391,32.761947,-108.253391,-108.009391,32.639947,32.883947
NM3582626,POJOAQUE VALLEY LITTLE LEAGUE FIELD,"87507, Santa Fe, New Mexico",87507,New Mexico,Region 6,Transient non-community system,25,POJOAQUE,Santa Fe,6,0,4,-106.028572,35.641741,-106.028572,35.641741,-106.250572,-105.806572,35.419741,35.863741
NM3558514,ALTO LAKES WATER AND SANITATION DISTRICT,"88312, Alto, New Mexico",88312,New Mexico,Region 6,Community water system,1525,ALTO,Lincoln,21,56,21,-105.679382,33.407621,-105.679382,33.407621,-105.862382,-105.496382,33.224621,33.590621
NM3533329,VILLAGE OF TAOS SKI VALLEY,"87525, Taos Ski Vly, New Mexico",87525,New Mexico,Region 6,Community water system,500,TAOS SKI VALLEY,Taos,7,8,12,-105.450536,36.596604,-105.450536,36.596604,-105.610536,-105.290536,36.436604,36.756604
NM3546019,PINEY WOODS WATER USERS ASSOCIATION,"88325, High Rolls Mountain Park, New Mexico",88325,New Mexico,Region 6,Community water system,250,HIGH ROLLS,Otero,15,27,14,-105.820632,32.92112,-105.820632,32.92112,-105.855632,-105.785632,32.88612,32.95612
NM3555407,WINTERHAVEN MDWC AND SWA,"88004, Las Cruces, New Mexico",88004,New Mexico,Region 6,Community water system,163,LAS CRUCES,Dona Ana,7,35,22,-106.777542,32.3118,-106.777542,32.3118,-106.782542,-106.772542,32.3068,32.3168
NM3510120,HILLS VILLAGE WATER SYSTEM,"88401, Tucumcari, New Mexico",88401,New Mexico,Region 6,Community water system,150,TUCUMCARI,Quay,2,6,14,-103.727782,35.172121,-103.727782,35.172121,-104.129782,-103.325782,34.770121,35.574121
NM3590328,VERY LARGE ARRAY VLA,"87801, Socorro, New Mexico",87801,New Mexico,Region 6,Non-Transient non-community system,45,MAGDALENA,Socorro,6,4,12,-106.895982,34.05955,-106.895982,34.05955,-107.867982,-105.923982,33.08755,35.03155
NM3504826,MADRID WATER CO-OP,"87592, Santa Fe, New Mexico",87592,New Mexico,Region 6,Community water system,300,,Santa Fe,6,10,15,-106.018491,35.63523,-106.018491,35.63523,-106.023491,-106.013491,35.63023,35.64023
NM3590527,LAKEVIEW RV PARK,"87931, Caballo, New Mexico",87931,New Mexico,Region 6,Transient non-community system,66,CABALLO,Sierra,6,11,11,-107.312362,32.948047,-107.312362,32.948047,-107.488362,-107.136362,32.772047,33.124047
NM3518325,PECOS WATER SYSTEM,"87552, Pecos, New Mexico",87552,New Mexico,Region 6,Community water system,2930,PECOS,San Miguel,17,18,18,-105.675616,35.574356,-105.675616,35.574356,-105.912616,-105.438616,35.337356,35.811356
NM3501821,ENSENADA MDWCA,"87575, Tira Amarilla, New Mexico",87575,New Mexico,Region 6,Community water system,85,TIERRA AMARILLA,Rio Arriba,7,25,17,-106.562292,36.717479,-106.562292,36.717479,-106.988292,-106.136292,36.291479,37.143479
NM3577107,HOLLY GARDEN MHP,"79912, El Paso, Texas",79912,New Mexico,Region 6,Community water system,311,LAS CRUCES,Dona Ana,6,50,12,-106.520702,31.817491,-106.520702,31.817491,-106.611702,-106.429702,31.726491,31.908491
NM3500521,CANJILON WATER SYSTEM,"87515, Canjilon, New Mexico",87515,New Mexico,Region 6,Community water system,330,CANJILON,Rio Arriba,8,24,13,-106.437861,36.48085,-106.437861,36.48085,-106.439861,-106.435861,36.47885,36.48285
NM3509032,MONTEREY WATER COMPANY INC.,"87031, Los Lunas, New Mexico",87031,New Mexico,Region 6,Community water system,1840,LOS LUNAS,Valencia,24,189,8,-106.729521,34.802547,-106.729521,34.802547,-107.026521,-106.432521,34.505547,35.099547
