State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Nevada,NYE,Nye County Sheriff's Office,NV0120000,971,324,647,1267,387,880,107,27,80,5,2,3,57,4,53,30,11,19,2262,229,2033,1020,87,933,3515,222,3293,120,14,106,6797,538,6259,36.21959,-116.04245
Nevada,CARSON CITY,Carson City County Sheriff's Office,NV0130000,1931,804,1127,2451,954,1497,79,25,54,3,1,2,143,18,125,13,6,7,1626,406,1220,793,175,618,5472,1308,4164,324,78,246,7891,1889,6002,39.164536,-119.75977
Nevada,NOT SPECIFIED,Department of Public Safety Investigative Division,NV0131100,26,8,18,52,11,41,0,0,0,1,0,1,14,0,14,11,3,8,22,5,17,1,0,1,11,4,7,14,0,14,34,9,25,39.153338,-119.743686
Nevada,CARSON CITY,Nevada Gaming Control Board: ,NV0131200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,10,0,0,0,14,4,10,,
Nevada,NOT SPECIFIED,State Fire Marshal,NV0131300,0,0,0,0,0,0,20,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.153338,-119.743686
Nevada,CARSON CITY,Capitol Police,NV0131500,64,21,43,67,21,46,1,0,1,0,0,0,0,0,0,0,0,0,83,4,79,41,2,39,165,9,156,1,0,1,289,15,274,39.153338,-119.743686
Nevada,PERSHING,Pershing County Sheriff's Office,NV0140000,249,103,146,299,118,181,4,1,3,0,0,0,0,0,0,9,4,5,94,18,76,27,9,18,189,59,130,40,11,29,310,86,224,40.439639,-118.409477
Nevada,PERSHING,Lovelock Police Department,NV0140100,128,62,66,138,67,71,0,0,0,0,0,0,0,0,0,0,0,0,174,68,106,24,12,12,257,112,145,8,4,4,455,192,263,40.439639,-118.409477
Nevada,STOREY,Storey County Sheriff's Office,NV0150000,380,153,227,423,167,256,10,3,7,0,0,0,4,0,4,12,5,7,222,43,179,74,20,54,546,141,405,22,5,17,842,204,638,39.438385,-119.524646
Nevada,WASHOE,Washoe County Sheriff's Office,NV0160000,2366,993,1373,2899,1116,1783,105,30,75,7,0,7,90,16,74,21,6,15,1732,292,1440,893,154,739,4145,481,3664,351,62,289,6770,927,5843,39.57246,-119.80988
Nevada,WASHOE,Reno Police Department,NV0160100,11991,3707,8284,17403,4835,12568,261,92,169,225,95,130,685,71,614,176,70,106,11077,1370,9707,10503,1015,9488,42930,5568,37362,1810,263,1547,64510,7953,56557,40.703311,-119.710315
Nevada,WASHOE,Sparks Police Department,NV0160200,3508,1184,2324,5158,1542,3616,117,32,85,1,0,1,269,19,250,51,21,30,4823,977,3846,3132,294,2838,14982,2129,12853,614,58,556,22937,3400,19537,39.53786,-119.76551
Nevada,WASHOE,University of Nevada: Reno,NV0160300,34,12,22,62,14,48,2,0,2,0,0,0,11,0,11,0,0,0,145,15,130,56,5,51,1097,41,1056,23,2,21,1298,61,1237,39.507725,-119.80416
Nevada,WASHOE,Nevada Gaming Control Board: ,NV0160700,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,48,7,41,0,0,0,52,8,44,,
Nevada,WASHOE,Department of Wildlife,NV0160800,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,,
Nevada,WASHOE,Washoe County School District,NV0161000,279,127,152,321,144,177,31,8,23,0,0,0,3,0,3,0,0,0,185,36,149,9,2,7,658,109,549,3,0,3,852,147,705,39.536694,-119.80983
Nevada,WASHOE,Reno Tahoe Airport Authority,NV0161600,5,1,4,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,75,7,68,250,8,242,1,0,1,346,15,331,40.703311,-119.710315
Nevada,WASHOE,Union Pacific Railroad,NV0162000,29,12,17,41,16,25,0,0,0,0,0,0,0,0,0,0,0,0,70,21,49,27,2,25,129,21,108,1,0,1,226,44,182,,
Nevada,WASHOE,Reno Municipal Court Marshal,NV016781J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Nevada,NOT SPECIFIED,Highway Patrol: Northwestern Division,NV0169900,102,46,56,104,47,57,2,1,1,0,0,0,0,0,0,2,1,1,4,1,3,38,18,20,14,6,8,0,0,0,56,25,31,40.703311,-119.710315
Nevada,WHITE PINE,White Pine County Sheriff's Office,NV0170000,213,89,124,295,107,188,15,6,9,0,0,0,25,4,21,5,1,4,296,83,213,104,32,72,361,100,261,60,11,49,761,215,546,39.418233,-114.900612
Nevada,NOT SPECIFIED,Attorney General Investigations Division,NV018065A,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,21,0,21,,
Nevada,NOT SPECIFIED,Reno-Sparks Indian Colony,NVDI00300,40,18,22,58,23,35,9,4,5,0,0,0,4,0,4,0,0,0,36,16,20,25,8,17,1586,413,1173,11,3,8,1647,437,1210,39.52747,-119.78664
Nevada,NOT SPECIFIED,Lovelock Paiute Tribal,NVDI00500,11,2,9,12,2,10,0,0,0,0,0,0,0,0,0,1,0,1,5,2,3,4,2,2,12,3,9,0,0,0,21,7,14,40.439639,-118.409477
Nevada,NOT SPECIFIED,Ely Shoshone Tribal,NVDI00700,3,1,2,4,1,3,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,0,1,0,0,0,0,0,0,3,0,3,39.418233,-114.900612
Nevada,NOT SPECIFIED,Fallon Tribal,NVDI00800,49,10,39,53,11,42,3,1,2,0,0,0,3,1,2,0,0,0,12,1,11,15,1,14,63,1,62,3,1,2,90,3,87,39.488716,-118.75819
Nevada,NOT SPECIFIED,Western Nevada Agency,NVDI05000,48,13,35,50,14,36,2,1,1,0,0,0,0,0,0,2,1,1,16,0,16,5,0,5,12,0,12,0,0,0,33,0,33,36.214236,-115.013819
Nevada,NOT SPECIFIED,Eastern Nevada Agency,NVDI05100,72,34,38,73,34,39,0,0,0,0,0,0,0,0,0,0,0,0,14,3,11,17,8,9,32,10,22,0,0,0,63,21,42,41.141133,-115.351424
Nevada,NOT SPECIFIED,Walker River Tribal,NVDI05500,42,20,22,46,21,25,0,0,0,0,0,0,0,0,0,0,0,0,14,6,8,6,2,4,17,5,12,2,0,2,37,13,24,38.516647,-118.416279
Nevada,NOT SPECIFIED,Pyramid Lake Tribal,NVDI05700,127,38,89,158,41,117,6,1,5,0,0,0,4,1,3,2,1,1,70,9,61,80,12,68,132,4,128,26,2,24,282,25,257,40.703311,-119.710315
Nevada,NOT SPECIFIED,Moapa Tribal,NVDI05800,52,26,26,56,28,28,4,2,2,0,0,0,0,0,0,0,0,0,19,9,10,20,10,10,1168,561,607,0,0,0,1207,580,627,36.214236,-115.013819
Nevada,NOT SPECIFIED,Western Shoshone Tribal,NVDI06300,25,9,16,26,9,17,0,0,0,0,0,0,0,0,0,1,0,1,15,5,10,6,1,5,38,6,32,0,0,0,59,12,47,40.847855,-115.76445
Nevada,NOT SPECIFIED,Yomba Shoshone Tribal,NVDI06400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,2,37.966379,-116.459047
Nevada,NOT SPECIFIED,South Fork Band Tribal,NVDI06500,6,3,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,41.141133,-115.351424
Nevada,NOT SPECIFIED,Duckwater Tribal,NVDI06600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,1,39.418233,-114.900612
Nevada,NOT SPECIFIED,Elko Band Tribal,NVDI06700,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,,
