State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Colorado,CUSTER,Custer County Sheriff's Office,CO0140000,171,80,91,194,91,103,26,7,19,0,0,0,5,2,3,2,1,1,144,26,118,72,25,47,498,79,419,13,6,7,714,130,584,38.101994,-105.373515
Colorado,DELTA,Delta County Sheriff's Office,CO0150000,89,35,54,189,47,142,27,10,17,0,0,0,14,4,10,6,1,5,527,47,480,193,27,166,813,37,776,89,9,80,1533,111,1422,38.861756,-107.864757
Colorado,DELTA,Delta Police Department,CO0150100,142,58,84,199,73,126,37,7,30,0,0,0,2,0,2,0,0,0,578,64,514,262,33,229,2854,638,2216,38,10,28,3694,735,2959,38.74036,-108.072365
Colorado,DELTA,Paonia Police Department,CO0150200,8,2,6,12,3,9,0,0,0,0,0,0,0,0,0,0,0,0,9,2,7,3,0,3,32,4,28,4,1,3,44,6,38,38.861756,-107.864757
Colorado,DELTA,Hotchkiss Police Department,CO0150300,13,5,8,27,10,17,3,1,2,0,0,0,0,0,0,0,0,0,46,3,43,11,2,9,112,17,95,14,5,9,169,22,147,38.861756,-107.864757
Colorado,DELTA,Cedaredge Police Department,CO0150400,8,4,4,12,6,6,1,0,1,0,0,0,0,0,0,2,1,1,13,5,8,3,1,2,26,10,16,2,1,1,42,16,26,38.861756,-107.864757
Colorado,DENVER,Auraria Higher Education Center,CO0160200,38,15,23,67,23,44,10,2,8,0,0,0,4,1,3,1,0,1,97,8,89,89,13,76,866,80,786,5,1,4,1052,101,951,39.76185,-104.880641
Colorado,DOLORES,Dolores County Sheriff's Office,CO0170000,32,15,17,42,20,22,5,2,3,0,0,0,0,0,0,2,1,1,72,7,65,30,6,24,85,13,72,6,3,3,187,26,161,37.747602,-108.530383
Colorado,DOUGLAS,Douglas County Sheriff's Office,CO0180000,2411,889,1522,3873,1298,2575,238,40,198,15,3,12,636,193,443,35,16,19,3170,316,2854,2635,596,2039,14028,1477,12551,1221,326,895,19833,2389,17444,39.40472,-104.87107
Colorado,DOUGLAS,Castle Rock Police Department,CO0180100,256,102,154,490,154,336,28,6,22,0,0,0,80,12,68,8,4,4,822,62,760,571,75,496,8103,1406,6697,173,32,141,9496,1543,7953,39.37022,-104.85867
Colorado,DOUGLAS,Parker Police Department,CO0180500,607,216,391,866,270,596,62,7,55,3,0,3,83,16,67,8,4,4,949,60,889,727,58,669,6052,859,5193,176,33,143,7728,977,6751,39.326435,-104.926199
Colorado,DOUGLAS,Lone Tree Police Department,CO0180700,374,152,222,573,213,360,37,11,26,0,0,0,33,4,29,8,3,5,569,89,480,366,34,332,11918,4044,7874,49,8,41,12853,4167,8686,39.326435,-104.926199
Colorado,EAGLE,Eagle County Sheriff's Office,CO0190000,460,198,262,586,232,354,28,5,23,0,0,0,70,18,52,4,2,2,262,44,218,137,25,112,1339,119,1220,115,29,86,1738,188,1550,39.630638,-106.692944
Colorado,EAGLE,Vail Police Department,CO0190100,191,88,103,242,106,136,3,1,2,0,0,0,12,4,8,0,0,0,222,47,175,101,27,74,1795,189,1606,37,13,24,2118,263,1855,39.627712,-106.42001
Colorado,EAGLE,Eagle Police Department,CO0190200,122,50,72,140,54,86,6,0,6,0,0,0,6,1,5,0,0,0,54,7,47,48,5,43,464,38,426,18,4,14,566,50,516,39.630638,-106.692944
Colorado,"EAGLE, PITKIN",Basalt Police Department,CO0190400,15,7,8,46,18,28,0,0,0,0,0,0,26,11,15,0,0,0,29,5,24,10,1,9,211,20,191,30,11,19,250,26,224,39.362366,-107.02863
Colorado,EAGLE,Avon Police Department,CO0190600,200,91,109,276,109,167,2,0,2,0,0,0,41,12,29,2,1,1,75,16,59,78,12,66,1002,245,757,66,16,50,1155,273,882,39.630638,-106.692944
Colorado,EAGLE,Gypsum Police Department,CO0191000,70,30,40,97,36,61,5,0,5,0,0,0,16,4,12,0,0,0,54,12,42,40,5,35,292,31,261,24,5,19,386,48,338,,
Colorado,ELBERT,Elbert County Sheriff's Office,CO0200000,112,56,56,136,68,68,4,2,2,0,0,0,2,1,1,4,2,2,15,4,11,40,15,25,66,16,50,18,9,9,121,35,86,39.310582,-104.117729
Colorado,ELBERT,Elizabeth Police Department,CO0200100,32,16,16,41,20,21,1,0,1,0,0,0,4,2,2,4,2,2,6,1,5,11,2,9,97,17,80,5,2,3,114,20,94,39.310582,-104.117729
Colorado,ELBERT,Simla Police Department,CO0200200,6,3,3,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,4,0,4,11,4,7,2,1,1,22,6,16,39.310582,-104.117729
Colorado,EL PASO,El Paso County Sheriff's Office,CO0210000,4523,1842,2681,6455,2380,4075,303,86,217,2,1,1,746,205,541,136,62,74,3892,631,3261,3235,630,2605,14253,1867,12386,1393,357,1036,21380,3128,18252,38.830826,-104.823685
Colorado,EL PASO,Colorado Springs Police Department,CO0210100,21495,7388,14107,31250,9646,21604,1433,279,1154,94,14,80,2494,446,2048,433,188,245,24065,3334,20731,22387,3052,19335,108890,17273,91617,4619,783,3836,155342,23659,131683,38.82436,-104.822075
Colorado,EL PASO,Fountain Police Department,CO0210200,980,368,612,1415,472,943,45,14,31,0,0,0,140,34,106,12,6,6,860,148,712,787,115,672,5146,1032,4114,260,52,208,6793,1295,5498,38.695778,-104.70522
Colorado,EL PASO,Manitou Springs Police Department,CO0210300,153,55,98,199,65,134,35,14,21,0,0,0,6,1,5,4,2,2,182,28,154,113,13,100,614,62,552,28,4,24,909,103,806,38.857506,-104.91301
Colorado,EL PASO,University of Colorado: Colorado Springs,CO0210400,13,6,7,53,9,44,0,0,0,0,0,0,11,0,11,0,0,0,14,0,14,25,2,23,442,13,429,36,2,34,481,15,466,38.827383,-104.527472
Colorado,EL PASO,Pikes Peak Community College,CO0210500,5,2,3,7,3,4,1,0,1,0,0,0,0,0,0,0,0,0,8,2,6,3,1,2,114,35,79,2,1,1,125,38,87,38.765526,-104.786415
Colorado,EL PASO,Palmer Lake Police Department,CO0210600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.827383,-104.527472
Colorado,EL PASO,Monument Police Department,CO0210700,78,31,47,131,43,88,2,0,2,0,0,0,9,1,8,0,0,0,161,29,132,76,9,67,1029,192,837,23,6,17,1266,230,1036,38.827383,-104.527472
Colorado,"EL PASO, TELLER",Green Mountain Falls Police Department,CO0210900,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,1,0,1,4,0,4,0,0,0,11,1,10,38.827383,-104.527472
