State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
West Virginia,MASON,Point Pleasant Police Department,WV0270100,28,8,20,38,9,29,5,1,4,0,0,0,6,0,6,0,0,0,101,9,92,24,1,23,380,23,357,6,0,6,505,33,472,38.84231,-82.13771
West Virginia,MASON,New Haven Police Department,WV0270200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.759288,-82.024171
West Virginia,MASON,Mason Police Department,WV0270300,7,1,6,10,1,9,2,0,2,0,0,0,0,0,0,1,0,1,20,0,20,3,0,3,292,4,288,2,0,2,315,4,311,38.759288,-82.024171
West Virginia,MASON,Henderson Police Department,WV0270400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.759288,-82.024171
West Virginia,MASON,Hartford City Police Department,WV0270500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.759288,-82.024171
West Virginia,MASON,Department of Natural Resources: Mason County,WV0270700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.444405,-81.831314
West Virginia,MASON,State Fire Marshal: Mason County,WV0271300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.34613,-81.63015
West Virginia,MERCER,Mercer County Sheriff's Office,WV0280000,723,266,457,941,326,615,35,7,28,13,5,8,54,15,39,39,15,24,940,127,813,311,66,245,1633,338,1295,96,22,74,2884,531,2353,37.403448,-81.106456
West Virginia,MERCER,Athens Police Department,WV0280100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.403448,-81.106456
West Virginia,MERCER,Bluefield Police Department,WV0280200,1166,425,741,1276,456,820,17,3,14,0,0,0,53,16,37,9,1,8,228,34,194,63,8,55,574,75,499,69,21,48,865,117,748,37.403448,-81.106456
