State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Washington,"KING, SNOHOMISH",Bothell Police Department,WA0170300,272,109,163,556,190,366,43,8,35,0,0,0,92,24,68,9,4,5,1499,166,1333,789,51,738,7758,940,6818,116,28,88,10046,1157,8889,47.7614,-122.20562
Washington,KING,Enumclaw Police Department,WA0170400,58,24,34,104,31,73,11,1,10,0,0,0,20,3,17,0,0,0,281,14,267,283,9,274,1682,191,1491,28,4,24,2246,214,2032,47.204655,-121.98993
Washington,KING,Issaquah Police Department,WA0170600,92,30,62,257,70,187,18,2,16,0,0,0,54,16,38,3,1,2,1074,55,1019,752,21,731,9737,1082,8655,87,28,59,11563,1158,10405,47.493554,-121.832375
Washington,KING,Kent Police Department,WA0170700,2114,606,1508,4890,1145,3745,172,20,152,71,19,52,509,59,450,85,29,56,8780,533,8247,10709,471,10238,37201,4659,32542,736,86,650,56690,5663,51027,47.38059,-122.23741
Washington,KING,Kirkland Police Department,WA0170800,651,271,380,1127,373,754,65,8,57,0,0,0,132,25,107,6,2,4,2116,147,1969,1589,129,1460,13796,1119,12677,265,56,209,17501,1395,16106,47.678806,-122.20785
Washington,KING,Mercer Island Police Department,WA0170900,59,25,34,113,35,78,11,2,9,0,0,0,8,1,7,6,3,3,605,24,581,197,19,178,3028,142,2886,23,3,20,3830,185,3645,47.493554,-121.832375
Washington,KING,Normandy Park Police Department,WA0171000,26,9,17,55,15,40,0,0,0,0,0,0,2,0,2,0,0,0,184,5,179,121,3,118,917,102,815,6,1,5,1222,110,1112,47.493554,-121.832375
Washington,KING,North Bend Police Department,WA0171100,34,17,17,68,29,39,6,1,5,0,0,0,8,3,5,1,0,1,190,25,165,125,11,114,2014,390,1624,12,5,7,2329,426,1903,47.507355,-121.79707
Washington,KING,Redmond Police Department,WA0171200,648,299,349,1095,439,656,71,18,53,0,0,0,79,24,55,7,3,4,2048,304,1744,1064,118,946,15549,2331,13218,155,51,104,18661,2753,15908,47.493554,-121.832375
Washington,KING,Renton Police Department,WA0171300,2096,675,1421,3700,988,2712,135,15,120,94,42,52,302,74,228,43,9,34,5554,218,5336,7877,228,7649,31529,4925,26604,431,101,330,44960,5371,39589,47.46636,-122.23833
