State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Wyoming,SHERIDAN,Sheridan County Sheriff's Office,WY0170000,73,18,55,95,24,71,0,0,0,0,0,0,9,1,8,9,4,5,78,9,69,47,10,37,269,26,243,10,1,9,394,45,349,44.816166,-106.956215
Wyoming,SHERIDAN,Sheridan Police Department,WY0170100,209,94,115,236,102,134,19,5,14,0,0,0,2,0,2,6,3,3,472,115,357,187,57,130,2845,702,2143,12,2,10,3504,874,2630,44.814903,-106.95595
Wyoming,SHERIDAN,Northern Wyoming Community College District,WY0170400,2,0,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,1,44.781369,-106.881211
Wyoming,SUBLETTE,Sublette County Sheriff's Office,WY0180000,60,24,36,69,28,41,5,2,3,0,0,0,7,3,4,0,0,0,81,23,58,35,11,24,498,95,403,7,3,4,614,129,485,42.767928,-109.91617
Wyoming,SWEETWATER,Sweetwater County Sheriff's Office,WY0190000,155,50,105,237,69,168,15,2,13,0,0,0,19,5,14,2,1,1,169,17,152,131,21,110,510,29,481,76,17,59,810,67,743,41.660339,-108.875676
Wyoming,SWEETWATER,Green River Police Department,WY0190100,379,173,206,420,188,232,10,3,7,0,0,0,22,8,14,4,2,2,219,38,181,69,27,42,868,198,670,34,12,22,1156,263,893,41.529675,-109.46611
Wyoming,SWEETWATER,Rock Springs Police Department,WY0190200,478,161,317,709,199,510,23,7,16,0,0,0,28,2,26,5,2,3,438,51,387,202,40,162,2972,550,2422,207,28,179,3612,641,2971,41.660339,-108.875676
Wyoming,TETON,Teton County Sheriff's Office,WY0200000,18,7,11,23,7,16,2,1,1,0,0,0,3,0,3,1,0,1,4,0,4,5,0,5,56,2,54,3,0,3,65,2,63,44.049325,-110.58812
Wyoming,TETON,Jackson Police Department,WY0200100,100,40,60,145,46,99,2,0,2,0,0,0,15,2,13,0,0,0,60,8,52,71,15,56,675,98,577,40,5,35,806,121,685,44.049325,-110.58812
Wyoming,UINTA,Uinta County Sheriff's Office,WY0210000,47,20,27,72,24,48,2,1,1,0,0,0,14,0,14,3,2,1,61,9,52,56,13,43,411,60,351,20,1,19,528,82,446,41.284726,-110.558947
Wyoming,UINTA,Evanston Police Department,WY0210100,166,75,91,326,98,228,5,2,3,0,0,0,111,12,99,2,0,2,276,58,218,142,40,102,2299,606,1693,143,18,125,2717,704,2013,41.269447,-110.96667
Wyoming,WASHAKIE,Washakie County Sheriff's Office,WY0220000,14,6,8,30,12,18,0,0,0,0,0,0,9,4,5,2,1,1,22,5,17,15,4,11,88,29,59,12,4,8,125,38,87,44.01688,-107.95574
Wyoming,WASHAKIE,Worland Police Department,WY0220100,40,18,22,64,24,40,3,1,2,0,0,0,5,1,4,0,0,0,100,24,76,29,11,18,454,162,292,24,6,18,583,197,386,44.01688,-107.95574
Wyoming,WESTON,Weston County Sheriff's Office,WY0230000,43,20,23,51,24,27,0,0,0,0,0,0,2,1,1,2,1,1,22,4,18,8,2,6,37,2,35,6,3,3,67,8,59,43.846213,-104.57002
Wyoming,WESTON,Newcastle Police Department,WY0230100,61,27,34,93,35,58,4,1,3,0,0,0,3,0,3,1,1,0,76,18,58,43,17,26,415,118,297,31,7,24,534,153,381,43.85474,-104.20272
Wyoming,WESTON,Upton Police Department,WY0230200,6,3,3,10,5,5,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,2,1,1,16,1,15,4,2,2,18,2,16,43.846213,-104.57002
Wyoming,NOT SPECIFIED,Wind River Agency,WYDI05000,952,356,596,1092,388,704,17,4,13,0,0,0,10,0,10,9,4,5,224,56,168,468,145,323,679,167,512,125,26,99,1371,368,1003,43.055303,-108.605531
Wyoming,NOT SPECIFIED,Wyoming Highway Patrol,WYWHP0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.167576,-104.84175
