State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Florida,BROWARD,Pompano Beach Police Department,FL0060700,4425,1413,3012,7543,2102,5441,64,9,55,0,0,0,0,0,0,80,26,54,4892,559,4333,4332,830,3502,22303,3146,19157,521,84,437,31527,4535,26992,26.193535,-80.476683
Florida,BROWARD,Pembroke Pines Police Department,FL0060800,1859,590,1269,2794,883,1911,30,4,26,0,0,0,0,0,0,31,13,18,2205,367,1838,1675,146,1529,20645,3747,16898,210,63,147,24525,4260,20265,26.00853,-80.27197
Florida,BROWARD,Wilton Manors Police Department,FL0060900,353,133,220,550,195,355,10,4,6,0,0,0,0,0,0,5,2,3,593,90,503,203,16,187,2515,388,2127,27,8,19,3311,494,2817,26.154964,-80.13936
Florida,BROWARD,Cooper City Police Department,FL0061000,139,51,88,280,94,186,3,0,3,0,0,0,0,0,0,2,1,1,395,92,303,207,39,168,2524,494,2030,62,13,49,3126,625,2501,26.0444,-80.28743
Florida,BROWARD,Coconut Creek Police Department,FL0061100,513,214,299,814,319,495,7,2,5,0,0,0,0,0,0,11,5,6,877,143,734,765,143,622,6396,1394,5002,124,55,69,8038,1680,6358,26.25963,-80.18973
Florida,BROWARD,Davie Police Department,FL0061200,1823,724,1099,2603,907,1696,59,6,53,1,0,1,8,1,7,13,5,8,2013,226,1787,1848,158,1690,16456,2015,14441,233,61,172,20317,2399,17918,26.103151,-80.28184
Florida,BROWARD,Hillsboro Beach Police Department,FL0061400,6,2,4,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,29,7,22,14,5,9,104,11,93,0,0,0,147,23,124,26.193535,-80.476683
Florida,BROWARD,Lauderdale-by-the-Sea Police Department,FL0061600,89,35,54,133,44,89,3,1,2,0,0,0,0,0,0,1,0,1,132,19,113,72,18,54,637,107,530,12,1,11,841,144,697,26.193535,-80.476683
Florida,BROWARD,Lauderdale Lakes Police Department,FL0061700,1576,476,1100,2408,662,1746,27,5,22,0,0,0,0,0,0,24,8,16,1193,133,1060,976,160,816,6695,1045,5650,120,16,104,8864,1338,7526,26.193535,-80.476683
Florida,BROWARD,Lauderhill Police Department,FL0061800,3056,647,2409,4479,830,3649,54,10,44,0,0,0,0,0,0,97,28,69,3040,236,2804,1890,178,1712,10328,633,9695,221,27,194,15258,1047,14211,26.164854,-80.23237
Florida,BROWARD,Lighthouse Point Police Department,FL0062000,72,31,41,127,49,78,0,0,0,0,0,0,0,0,0,2,1,1,170,41,129,171,43,128,1458,370,1088,11,5,6,1799,454,1345,26.193535,-80.476683
Florida,BROWARD,Margate Police Department,FL0062100,734,297,437,1055,385,670,21,5,16,0,0,0,0,0,0,12,6,6,899,115,784,696,96,600,5395,1119,4276,43,10,33,6990,1330,5660,26.193535,-80.476683
Florida,BROWARD,Miramar Police Department,FL0062200,2749,1252,1497,3966,1664,2302,38,8,30,0,0,0,0,0,0,46,20,26,1841,267,1574,1795,242,1553,12454,2226,10228,368,153,215,16090,2735,13355,26.193535,-80.476683
Florida,BROWARD,North Lauderdale Police Department,FL0062300,1282,430,852,1970,618,1352,15,2,13,0,0,0,0,0,0,29,6,23,1136,209,927,808,151,657,4539,890,3649,158,31,127,6483,1250,5233,26.193535,-80.476683
Florida,BROWARD,Oakland Park Police Department,FL0062400,1427,502,925,2320,755,1565,20,3,17,0,0,0,0,0,0,24,6,18,2107,315,1792,1144,217,927,9057,1164,7893,162,36,126,12308,1696,10612,26.193535,-80.476683
Florida,BROWARD,Sea Ranch Lakes Police Department,FL0062600,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,4,124,37,87,0,0,0,130,38,92,26.201649,-80.096054
Florida,BROWARD,Sunrise Police Department,FL0062700,1248,519,729,2034,750,1284,20,7,13,0,0,0,0,0,0,32,15,17,1674,256,1418,1380,177,1203,14829,2774,12055,137,40,97,17883,3207,14676,26.131817,-80.33324
Florida,BROWARD,Coral Springs Police Department,FL0062800,1153,458,695,1975,685,1290,18,4,14,0,0,0,9,3,6,16,8,8,1471,256,1215,1181,202,979,14930,3432,11498,280,64,216,17582,3890,13692,26.264788,-80.26626
Florida,BROWARD,Pembroke Park Police Department,FL0063000,231,64,167,396,102,294,8,1,7,0,0,0,0,0,0,11,5,6,275,22,253,219,21,198,1247,69,1178,19,5,14,1741,112,1629,26.193535,-80.476683
Florida,BROWARD,Tamarac Police Department,FL0063100,907,316,591,1486,473,1013,9,2,7,0,0,0,0,0,0,23,8,15,1299,191,1108,984,181,803,6748,787,5961,114,19,95,9031,1159,7872,26.193535,-80.476683
Florida,BROWARD,Fort Lauderdale Airport Police,FL0063200,27,10,17,51,20,31,0,0,0,0,0,0,0,0,0,10,5,5,38,2,36,406,85,321,1707,153,1554,1,0,1,2151,240,1911,26.193535,-80.476683
Florida,BROWARD,Parkland Police Department,FL0063300,101,42,59,169,67,102,5,0,5,0,0,0,0,0,0,34,17,17,199,38,161,206,44,162,1040,116,924,11,1,10,1445,198,1247,26.318777,-80.25127
Florida,NOT SPECIFIED,Seminole Tribal,FL0063400,522,211,311,926,334,592,8,2,6,0,0,0,27,5,22,9,4,5,289,57,232,509,99,410,5848,1215,4633,82,13,69,6646,1371,5275,26.193535,-80.476683
Florida,BROWARD,Southwest Ranches Police Department,FL006380X,78,32,46,96,37,59,0,0,0,0,0,0,0,0,0,0,0,0,104,8,96,125,8,117,692,40,652,7,2,5,921,56,865,,
Florida,BROWARD,West Park Police Department,FL006410X,710,217,493,963,276,687,10,0,10,0,0,0,0,0,0,23,9,14,547,58,489,434,53,381,2101,280,1821,54,11,43,3082,391,2691,,
Florida,BROWARD,"Department of Corrections, Office of the Inspector General: Broward County",FL0064400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.426645,-84.249504
Florida,BROWARD,Division of Alcoholic Beverages and Tobacco: Broward County,FL0065000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.423128,-84.28066
