State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Arizona,NOT SPECIFIED,Tohono O'odham Nation,AZ0101200,864,290,574,1000,314,686,81,11,70,0,0,0,0,0,0,7,2,5,373,41,332,199,21,178,582,45,537,57,5,52,1154,107,1047,32.128238,-111.783018
Arizona,PIMA,University of Arizona,AZ0109700,145,55,90,263,68,195,15,4,11,0,0,0,0,0,0,2,1,1,354,53,301,163,13,150,4111,365,3746,97,10,87,4628,431,4197,32.128238,-111.783018
Arizona,PIMA,Pima Community College,AZ0109800,10,3,7,21,7,14,1,0,1,0,0,0,0,0,0,0,0,0,53,9,44,21,3,18,345,18,327,4,1,3,419,30,389,32.224987,-111.012276
Arizona,PINAL,Pinal County Sheriff's Office,AZ0110000,3221,1450,1771,3688,1623,2065,101,20,81,0,0,0,17,2,15,67,32,35,3739,554,3185,1965,329,1636,10651,1899,8752,215,81,134,16355,2782,13573,32.919038,-111.367005
Arizona,PINAL,Casa Grande Police Department,AZ0110100,3046,1187,1859,3870,1414,2456,117,21,96,0,0,0,133,30,103,35,15,20,1975,271,1704,1100,203,897,12254,2755,9499,316,65,251,15329,3229,12100,32.878384,-111.751495
Arizona,PINAL,Coolidge Police Department,AZ0110300,577,203,374,710,236,474,44,7,37,0,0,0,19,4,15,13,2,11,631,51,580,309,43,266,3568,766,2802,36,6,30,4508,860,3648,32.977688,-111.51674
Arizona,PINAL,Eloy Police Department,AZ0110500,792,280,512,891,293,598,79,15,64,0,0,0,17,0,17,5,2,3,736,96,640,276,62,214,2320,464,1856,55,5,50,3332,622,2710,32.755123,-111.55495
Arizona,PINAL,Florence Police Department,AZ0110700,288,90,198,314,101,213,4,1,3,0,0,0,0,0,0,2,0,2,159,20,139,65,11,54,713,84,629,16,7,9,937,115,822,32.919038,-111.367005
Arizona,PINAL,Kearny Police Department,AZ0110900,21,10,11,24,11,13,5,1,4,0,0,0,0,0,0,0,0,0,79,34,45,11,4,7,116,53,63,3,1,2,206,91,115,32.919038,-111.367005
Arizona,PINAL,Mammoth Police Department,AZ0111100,29,11,18,30,11,19,0,0,0,0,0,0,0,0,0,0,0,0,28,2,26,7,1,6,84,16,68,0,0,0,119,19,100,32.919038,-111.367005
Arizona,PINAL,Superior Police Department,AZ0111200,109,42,67,115,43,72,43,5,38,0,0,0,1,0,1,0,0,0,140,30,110,48,11,37,450,130,320,2,0,2,638,171,467,33.289993,-111.10822
Arizona,"MARICOPA, PINAL",Apache Junction Police Department,AZ0111300,975,307,668,1176,341,835,62,12,50,0,0,0,54,2,52,17,5,12,1605,120,1485,827,72,755,5961,1141,4820,64,2,62,8393,1333,7060,33.422348,-111.543236
