PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
CA4100502,UC ELKUS RANCH,"1500 Purisima Creek Rd, Half Moon Bay, California, 94019",94019,California,Region 9,Transient non-community system,66,,San Mateo,3,28,31,-122.409702,37.405088,-122.409702,37.405088,-122.419702,-122.399702,37.395088,37.415088
CA5710004,KNIGHTS LANDING SVC. DIST.,"608 Court St, Woodland, California, 95695",95695,California,Region 9,Community water system,1300,,Yolo,8,7,9,-121.77269,38.678723,-121.772691,38.67855,-121.77369,-121.77169,38.677723,38.679723
CA5500074,SIERRA VILLAGE MUTUAL WATER CO,"95383, Twain Harte, California",95383,California,Region 9,Community water system,272,,Tuolumne,7,7,7,-120.231762,38.039381,-120.231762,38.039381,-120.349762,-120.113762,37.921381,38.157381
CA5500049,LAKE TULLOCH CAMPGRD & MARINA,"14448 Tulloch Dam Rd, Jamestown, California, 95327",95327,California,Region 9,Transient non-community system,140,,Tuolumne,2,27,8,-120.594495,37.887272,-120.594495,37.887272,-120.604495,-120.584495,37.877272,37.897272
CA1910204,LOS ANGELES CWWD 29 & 80-MALIBU,"91802, Alhambra, California",91802,California,Region 9,Community water system,31204,,Los Angeles,7,4,57,-118.125751,34.09283,-118.125751,34.09283,-118.130751,-118.120751,34.08783,34.09783
CA1910203,"LOS ANGELES CWWD 40, R 24,27,33-PEARBLSM","91802, Alhambra, California",91802,California,Region 9,Community water system,10678,,Los Angeles,33,1,30,-118.125751,34.09283,-118.125751,34.09283,-118.130751,-118.120751,34.08783,34.09783
CA1910185,LOS ANGELES CWWD 36-VAL VERDE,"91802, Alhambra, California",91802,California,Region 9,Community water system,5173,,Los Angeles,23,1,29,-118.125751,34.09283,-118.125751,34.09283,-118.130751,-118.120751,34.08783,34.09783
CA3310017,SOUTH MESA WC,"92320, Calimesa, California",92320,California,Region 9,Community water system,11911,,Riverside,30,8,9,-117.059473,33.997767,-117.059473,33.997767,-117.131473,-116.987473,33.925767,34.069767
CA1206001,REDWOOD EMPIRE G&CC,"352 Country Club Dr, Fortuna, California, 95540",95540,California,Region 9,Transient non-community system,100,,Humboldt,3,4,9,-124.108156,40.565905,-124.108156,40.565905,-124.118156,-124.098156,40.555905,40.575905
CA2300644,WOODSIDE RV PARK,"17900 N Highway 1, Fort Bragg, California, 95437",95437,California,Region 9,Community water system,280,,Mendocino,10,10,8,-123.808945,39.404102,-123.810061,39.40414,-123.809945,-123.807945,39.403102,39.405102
CA1500575,SAN JOAQUIN ESTATES MUTUAL WATER COMPANY,"93387, Bakersfield, California",93387,California,Region 9,Community water system,165,,Kern,3,51,7,-118.975792,35.3535,-118.975792,35.3535,-118.980792,-118.970792,35.3485,35.3585
CA1800534,SPAULDING EAGLE LAKE MWC,"96130, Susanville, California",96130,California,Region 9,Community water system,289,,Lassen,6,4,6,-120.658132,40.41641,-120.658132,40.41641,-121.320132,-119.996132,39.75441,41.07841
CA4410001,BIG BASIN WATER COMPANY,"95006, Boulder Creek, California",95006,California,Region 9,Community water system,1650,,Santa Cruz,16,32,12,-122.116501,37.12204,-122.116501,37.12204,-122.281501,-121.951501,36.95704,37.28704
CA4300542,SAN MARTIN COUNTY WATER DISTRICT,"95046, San Martin, California",95046,California,Region 9,Community water system,614,,Santa Clara,8,20,8,-121.578341,37.103665,-121.578341,37.103665,-121.656341,-121.500341,37.025665,37.181665
CA1200671,BENBOW-DEL ORO W.C.,"95927, Chico, California",95927,California,Region 9,Community water system,150,,Humboldt,3,33,8,-121.83356,39.735361,-121.83356,39.735361,-121.83856,-121.82856,39.730361,39.740361
CA1210007,DEL ORO WATER CO-FERNDALE,"95927, Chico, California",95927,California,Region 9,Community water system,1998,,Humboldt,6,0,12,-121.83356,39.735361,-121.83356,39.735361,-121.83856,-121.82856,39.730361,39.740361
CA5200574,DEL ORO WC - LARKSPUR MEADOWS,"95927, Chico, California",95927,California,Region 9,Community water system,122,,Tehama,4,10,5,-121.83356,39.735361,-121.83356,39.735361,-121.83856,-121.82856,39.730361,39.740361
CA1500314,DEL ORO WC - COUNTRY ESTATES DIST,"95927, Chico, California",95927,California,Region 9,Community water system,297,,Kern,4,15,7,-121.83356,39.735361,-121.83356,39.735361,-121.83856,-121.82856,39.730361,39.740361
CA4500022,DEL ORO WATER CO. - HAT CREEK DISTRICT,"95927, Chico, California",95927,California,Region 9,Community water system,50,,Shasta,5,99,8,-121.83356,39.735361,-121.83356,39.735361,-121.83856,-121.82856,39.730361,39.740361
CA0400091,DEL ORO WATER COMPANY - BUZZTAIL DIST.,"95927, Chico, California",95927,California,Region 9,Community water system,69,,Butte,3,9,9,-121.83356,39.735361,-121.83356,39.735361,-121.83856,-121.82856,39.730361,39.740361
CA1100404,DEL ORO WC - BLACK BUTTE DISTRICT,"95927, Chico, California",95927,California,Region 9,Community water system,284,,Glenn,2,6,12,-121.83356,39.735361,-121.83356,39.735361,-121.83856,-121.82856,39.730361,39.740361
CA0605011,DEL ORO WC - ARBUCKLE DISTRICT,"95927, Chico, California",95927,California,Region 9,Community water system,185,,Colusa,3,1,3,-121.83356,39.735361,-121.83356,39.735361,-121.83856,-121.82856,39.730361,39.740361
CA0410018,DEL ORO WATER CO.-STIRLING BLUFFS,"95927, Chico, California",95927,California,Region 9,Community water system,548,,Butte,3,6,15,-121.83356,39.735361,-121.83356,39.735361,-121.83856,-121.82856,39.730361,39.740361
CA0410011,DEL ORO WATER CO.-PARADISE PINES,"95927, Chico, California",95927,California,Region 9,Community water system,9808,,Butte,17,6,30,-121.83356,39.735361,-121.83356,39.735361,-121.83856,-121.82856,39.730361,39.740361
CA0410009,DEL ORO WATER CO.-MAGALIA,"95927, Chico, California",95927,California,Region 9,Community water system,924,,Butte,8,3,19,-121.83356,39.735361,-121.83356,39.735361,-121.83856,-121.82856,39.730361,39.740361
CA0405001,DEL ORO WATER CO.-LIME SADDLE MARINA,"95927, Chico, California",95927,California,Region 9,Community water system,1736,,Butte,8,1,10,-121.83356,39.735361,-121.83356,39.735361,-121.83856,-121.82856,39.730361,39.740361
CA0600027,TERHEL FARMS TRAILER PARK 01,"95987, Williams, California",95987,California,Region 9,Transient non-community system,25,,Colusa,3,1,4,-122.139717,39.153321,-122.139717,39.153321,-122.510717,-121.768717,38.782321,39.524321
CA3710010,HELIX WATER DISTRICT,"91941, La Mesa, California",91941,California,Region 9,Community water system,247526,,San Diego,32,0,30,-117.016071,32.76054,-117.016071,32.76054,-117.087071,-116.945071,32.68954,32.83154
CA5601105,FILLMORE IRRIGATION CO,"540 Sespe Ave, Fillmore, California, 93015",93015,California,Region 9,Community water system,353,,Ventura,5,10,9,-118.915157,34.400464,-118.915091,34.40009,-118.916157,-118.914157,34.399464,34.401464
