PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
NH1351010,LINCOLN WATER WORKS,"148 Main St, Lincoln, Town of, New Hampshire, 03251",03251,New Hampshire,Region 1,Community water system,2750,LINCOLN,Grafton,12,14,11,-71.668344,44.044397,-71.668344,44.044397,-71.678344,-71.658344,44.034397,44.054397
NH1357020,AMC LONESOME LAKE,"03581, Gorham, New Hampshire",03581,New Hampshire,Region 1,Transient non-community system,52,LINCOLN,Grafton,4,3,3,-71.176241,44.388341,-71.176241,44.388341,-71.339241,-71.013241,44.225341,44.551341
NH1357040,BIG ROCK CAMPGROUND,"105 Fletcher Farm Rd, Bristol, New Hampshire, 03222",03222,New Hampshire,Region 1,Transient non-community system,70,LINCOLN,Grafton,1,1,3,-71.793569,43.602875,-71.793569,43.602875,-71.803569,-71.783569,43.592875,43.612875
NH1357050,HANCOCK CAMPGROUND 1,"105 Fletcher Farm Rd, Bristol, New Hampshire, 03222",03222,New Hampshire,Region 1,Transient non-community system,54,LINCOLN,Grafton,1,4,3,-71.793569,43.602875,-71.793569,43.602875,-71.803569,-71.783569,43.592875,43.612875
NH1357060,HANCOCK CAMPGROUND 2,"105 Fletcher Farm Rd, Bristol, New Hampshire, 03222",03222,New Hampshire,Region 1,Transient non-community system,107,LINCOLN,Grafton,1,4,3,-71.793569,43.602875,-71.793569,43.602875,-71.803569,-71.783569,43.592875,43.612875
NH1357080,FNSP THE FLUME,"03580, Easton, New Hampshire",03580,New Hampshire,Region 1,Transient non-community system,1000,LINCOLN,Grafton,4,10,8,-71.744482,44.223651,-71.744482,44.223651,-71.961482,-71.527482,44.006651,44.440651
NH1358020,LOON MOUNTAIN CAMP III,"60 Loon Mountain Rd, Lincoln, Town of, New Hampshire, 03251",03251,New Hampshire,Region 1,Transient non-community system,999,LINCOLN,Grafton,2,4,6,-71.631677,44.056615,-71.631677,44.056615,-71.641677,-71.621677,44.046615,44.066615
NH1358030,LOON MOUNTAIN SUMMIT CAFE,"60 Loon Mountain Rd, Lincoln, Town of, New Hampshire, 03251",03251,New Hampshire,Region 1,Transient non-community system,999,LINCOLN,Grafton,3,0,4,-71.631677,44.056615,-71.631677,44.056615,-71.641677,-71.621677,44.046615,44.066615
NH1367030,EVERGREEN SPORTS CENTER,"2572 Route 302, Lisbon, Town of, New Hampshire, 03585",03585,New Hampshire,Region 1,Transient non-community system,50,LISBON,Grafton,2,11,3,-71.83684,44.256543,-71.839191,44.25464,-71.83784,-71.83584,44.255543,44.257543
NH2221010,NORTH STRATFORD WATER DEPT,"03590, North Stratford, New Hampshire",03590,New Hampshire,Region 1,Community water system,300,STRATFORD,Coos,5,59,4,-71.573275,44.787635,-71.573275,44.787635,-71.860275,-71.286275,44.500635,45.074635
NH2223010,PLEASANT VALLEY PARK ESTATES,"142 Church St, Laconia, New Hampshire, 03246",03246,New Hampshire,Region 1,Community water system,65,STRATFORD,Coos,3,184,5,-71.464961,43.531546,-71.465061,43.53168,-71.465961,-71.463961,43.530546,43.532546
NH2223020,NORTH STRATFORD MHP,"138 Mason Rd, Stratford, Town of, New Hampshire, 03590",03590,New Hampshire,Region 1,Community water system,50,STRATFORD,Coos,1,17,6,-71.58989,44.728503,-71.589641,44.72822,-71.59089,-71.58889,44.727503,44.729503
NH2227010,BIG ROCK CAMPGROUND AND STORE,"830 US Route 3, North Stratford, New Hampshire, 03590",03590,New Hampshire,Region 1,Transient non-community system,55,STRATFORD,Coos,1,3,3,-71.5672,44.817882,-71.5672,44.817882,-71.5772,-71.5572,44.807882,44.827882
