PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
NE3120350,"CAMPBELL'S NURSERIES&GARDEN CENTER, INC.","5625 Pine Lake Rd, Lincoln, Nebraska, 68516",68516,Nebraska,Region 7,Transient non-community system,100,LINCOLN,Lancaster,7,8,7,-96.643361,40.740743,-96.642931,40.73993,-96.644361,-96.642361,40.739743,40.741743
NE3120041,"AMHERST, VILLAGE OF","68812, Amherst, Nebraska",68812,Nebraska,Region 7,Community water system,295,AMHERST,Buffalo,4,9,19,-99.272322,40.836815,-99.272322,40.836815,-99.453322,-99.091322,40.655815,41.017815
NE3115914,"STAPLEHURST, VILLAGE OF","155 S 3rd St, Staplehurst, Nebraska, 68439",68439,Nebraska,Region 7,Community water system,242,STAPLEHURST,Seward,5,22,14,-97.170547,40.973781,-97.171211,40.97379,-97.171547,-97.169547,40.972781,40.974781
NE3121515,MECK'S LAKE PLATTEVIEW,"68069, Waterloo, Nebraska",68069,Nebraska,Region 7,Transient non-community system,300,WATERLOO,Douglas,2,0,1,-96.285023,41.283994,-96.285023,41.283994,-96.386023,-96.184023,41.182994,41.384994
NE3106104,"FRANKLIN, CITY OF","619 15th Ave, Franklin, Nebraska, 68939",68939,Nebraska,Region 7,Community water system,950,FRANKLIN,Franklin,13,11,46,-98.953617,40.09526,-98.953981,40.09526,-98.954617,-98.952617,40.09426,40.09626
NE3120511,SUPER SAVER 4,"233 N 48th St, Lincoln, Nebraska, 68504",68504,Nebraska,Region 7,Transient non-community system,25,LINCOLN,Lancaster,5,9,6,-96.653708,40.814861,-96.653961,40.81486,-96.654708,-96.652708,40.813861,40.815861
NE3104902,"BIG SPRINGS, VILLAGE OF","403 Pine St, Big Springs, Nebraska, 69122",69122,Nebraska,Region 7,Community water system,490,BIG SPRINGS,Deuel,13,17,18,-102.074575,41.063381,-102.074211,41.06337,-102.075575,-102.073575,41.062381,41.064381
NE3115101,"DEWITT, VILLAGE OF","209 E Fillmore Ave, De Witt, Nebraska, 68341",68341,Nebraska,Region 7,Community water system,598,DE WITT,Saline,12,9,8,-96.920732,40.394553,-96.920731,40.39424,-96.921732,-96.919732,40.393553,40.395553
NE3102301,"DAVID CITY, CITY OF","557 N 4th St, David City, Nebraska, 68632",68632,Nebraska,Region 7,Community water system,2900,DAVID CITY,Butler,16,1,16,-97.130208,41.254621,-97.130631,41.25462,-97.131208,-97.129208,41.253621,41.255621
NE3190006,PLATTE RIVER EASTBOUND REST AREA,"68509, Lincoln, Nebraska",68509,Nebraska,Region 7,Transient non-community system,25,ASHLAND,Cass,3,8,4,-96.707302,40.813621,-96.707302,40.813621,-96.712302,-96.702302,40.808621,40.818621
NE3190030,BLUE RIVER EASTBOUND REST AREA,"68509, Lincoln, Nebraska",68509,Nebraska,Region 7,Transient non-community system,25,MILFORD,Seward,6,0,4,-96.707302,40.813621,-96.707302,40.813621,-96.712302,-96.702302,40.808621,40.818621
NE3190029,GOEHNER WESTBOUND REST AREA,"68509, Lincoln, Nebraska",68509,Nebraska,Region 7,Transient non-community system,25,SEWARD,Seward,3,3,4,-96.707302,40.813621,-96.707302,40.813621,-96.712302,-96.702302,40.808621,40.818621
NE3121016,LOGAN VALLEY GOLF COURSE,"58472 858th Rd, Wakefield, Nebraska, 68784",68784,Nebraska,Region 7,Transient non-community system,40,WAKEFIELD,Wayne,3,14,11,-96.845512,42.264322,-96.845511,42.26276,-96.846512,-96.844512,42.263322,42.265322
NE3108903,"PAGE, VILLAGE OF","68766, Page, Nebraska",68766,Nebraska,Region 7,Community water system,166,PAGE,Holt,5,18,19,-98.417157,42.400921,-98.417157,42.400921,-98.551157,-98.283157,42.266921,42.534921
NE3110907,"RAYMOND, VILLAGE OF","9931 N 152nd St, Waverly, Nebraska, 68462",68462,Nebraska,Region 7,Community water system,220,RAYMOND,Lancaster,9,27,16,-96.516668,40.90921,-96.516921,40.90921,-96.517668,-96.515668,40.90821,40.91021
NE3120063,PARADISE ISLAND,"2990 Country Club Rd, Gering, Nebraska, 69341",69341,Nebraska,Region 7,Transient non-community system,25,MINATARE,Scotts Bluff,8,7,10,-103.687802,41.840898,-103.687801,41.8412,-103.688802,-103.686802,41.839898,41.841898
NE3121440,BRANCHED OAK LK SRA-NG&PC (NON SEASONAL),"12000 W Branched Oak Rd, Raymond, Nebraska, 68428",68428,Nebraska,Region 7,Transient non-community system,25,MALCOLM,Lancaster,8,0,4,-96.882531,40.973398,-96.882511,40.97702,-96.883531,-96.881531,40.972398,40.974398
NE3120387,BRANCHED OAK LAKE SRA-NG & PC (SEASONAL),"12000 W Branched Oak Rd, Raymond, Nebraska, 68428",68428,Nebraska,Region 7,Transient non-community system,25,MALCOLM,Lancaster,47,21,7,-96.882531,40.973398,-96.882511,40.97702,-96.883531,-96.881531,40.972398,40.974398
