PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
OK3005728,OSAGE NATION INDUSTRIAL PARK,"74056, Bowring, Oklahoma",74056,Oklahoma,Region 6,Non-Transient non-community system,180,,Osage,4,47,23,-96.334792,36.669013,-96.334792,36.669013,-96.668792,-96.000792,36.335013,37.003013
OK3005744,OSAGE CO RWD #18 (EVERGREEN),"74051, Ochelata, Oklahoma",74051,Oklahoma,Region 6,Community water system,302,,Osage,3,46,26,-95.979671,36.599805,-95.979671,36.599805,-96.082671,-95.876671,36.496805,36.702805
OK1021209,PAWNEE,"74058, Skedee, Oklahoma",74058,Oklahoma,Region 6,Community water system,2230,,Pawnee,11,242,115,-96.802497,36.334596,-96.802497,36.334596,-97.086497,-96.518497,36.050596,36.618596
OK1020707,BEGGS,"74421, Winchester, Oklahoma",74421,Oklahoma,Region 6,Community water system,1364,,Okmulgee,9,140,99,-96.071636,35.743615,-96.071636,35.743615,-96.270636,-95.872636,35.544615,35.942615
OK8005571,MIKES CORNER MARKET,"73020, Choctaw, Oklahoma",73020,Oklahoma,Region 6,Transient non-community system,26,,Oklahoma,2,12,10,-97.268727,35.499997,-97.268727,35.499997,-97.420727,-97.116727,35.347997,35.651997
OK2004337,FALCONHEAD ONE STOP,"73448, Marietta, Oklahoma",73448,Oklahoma,Region 6,Transient non-community system,40,,Love,3,6,14,-97.117122,33.936245,-97.117122,33.936245,-97.304122,-96.930122,33.749245,34.123245
OK2001304,BLACK MESA STATE PARK,"73946, Kenton, Oklahoma",73946,Oklahoma,Region 6,Transient non-community system,26,,Cimarron,8,5,21,-102.870062,36.859373,-102.870062,36.859373,-103.011062,-102.729062,36.718373,37.000373
OK2001980,SUNSET BIBLE CAMP,"74044, Lawrence Creek, Oklahoma",74044,Oklahoma,Region 6,Transient non-community system,500,,Creek,3,13,28,-96.354601,36.120561,-96.354601,36.120561,-96.536601,-96.172601,35.938561,36.302561
OK2001933,MILFAY COMMUNITY CENTER,"74028, Depew, Oklahoma",74028,Oklahoma,Region 6,Transient non-community system,25,,Creek,6,43,24,-96.493131,35.784216,-96.493131,35.784216,-96.638131,-96.348131,35.639216,35.929216
OK2006311,PINE COUNTRY LIVING MHP,"74851, McLoud, Oklahoma",74851,Oklahoma,Region 6,Community water system,100,,Pottawatomie,11,404,55,-97.096562,35.433221,-97.096562,35.433221,-97.254562,-96.938562,35.275221,35.591221
OK5005590,CENTRAL TRUCK STOP,"73131, Oklahoma City, Oklahoma",73131,Oklahoma,Region 6,Transient non-community system,25,,Oklahoma,3,23,25,-97.482029,35.604451,-97.482029,35.604451,-97.539029,-97.425029,35.547451,35.661451
OK2004617,SPRING COVE RESORTS,"74365, Salina, Oklahoma",74365,Oklahoma,Region 6,Community water system,225,,Mayes,7,20,38,-95.150979,36.293964,-95.150979,36.293964,-95.411979,-94.889979,36.032964,36.554964
OK2004648,LAKE SHORE PARK,"74365, Salina, Oklahoma",74365,Oklahoma,Region 6,Transient non-community system,25,,Mayes,2,7,14,-95.150979,36.293964,-95.150979,36.293964,-95.411979,-94.889979,36.032964,36.554964
OK2004674,DOGWOOD MHV INC,"74365, Salina, Oklahoma",74365,Oklahoma,Region 6,Community water system,48,,Mayes,4,52,22,-95.150979,36.293964,-95.150979,36.293964,-95.411979,-94.889979,36.032964,36.554964
OK1021678,MAYES CO RWD # 9,"74365, Salina, Oklahoma",74365,Oklahoma,Region 6,Community water system,2578,,Mayes,12,103,81,-95.150979,36.293964,-95.150979,36.293964,-95.411979,-94.889979,36.032964,36.554964
OK1021616,SPAVINAW,"74366, Spavinaw, Oklahoma",74366,Oklahoma,Region 6,Community water system,432,,Mayes,7,39,60,-95.056643,36.382182,-95.056643,36.382182,-95.132643,-94.980643,36.306182,36.458182
OK2001801,WELCH PWA,"74369, Welch, Oklahoma",74369,Oklahoma,Region 6,Community water system,800,,Craig,7,103,59,-95.094746,36.872355,-95.094746,36.872355,-95.407746,-94.781746,36.559355,37.185355
