PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
NM3500423,CEDAR CREEK WATER COOPERATIVE INC,"87043, Placitas, New Mexico",87043,New Mexico,Region 6,Community water system,151,PLACITAS,Sandoval,7,209,8,-106.500461,35.313301,-106.500461,35.313301,-106.650461,-106.350461,35.163301,35.463301
NM3521108,LOVING WATER SYSTEM,"88256, Loving, New Mexico",88256,New Mexico,Region 6,Community water system,1862,LOVING,Eddy,13,26,22,-104.094692,32.283486,-104.094692,32.283486,-104.466692,-103.722692,31.911486,32.655486
NM3591108,GUADALUPE CHRISTIAN CAMP,"88231, Eunice, New Mexico",88231,New Mexico,Region 6,Transient non-community system,50,CARLSBAD,Eddy,7,35,14,-103.158371,32.438255,-103.158371,32.438255,-103.367371,-102.949371,32.229255,32.647255
NM3526811,MOSQUERO WATER SYSTEM,"87733, Albert, New Mexico",87733,New Mexico,Region 6,Community water system,293,MOSQUERO,Harding,10,38,13,-103.957301,35.77685,-103.957301,35.77685,-104.355301,-103.559301,35.37885,36.17485
NM3513114,RUIDOSO WATER SYSTEM,"88345, Ruidoso, New Mexico",88345,New Mexico,Region 6,Community water system,19076,RUIDOSO,Lincoln,74,208,129,-105.674727,33.332919,-105.674727,33.332919,-105.809727,-105.539727,33.197919,33.467919
NM3509032,MONTEREY WATER COMPANY INC.,"87031, Los Lunas, New Mexico",87031,New Mexico,Region 6,Community water system,1208,LOS LUNAS,Valencia,25,200,10,-106.729521,34.802547,-106.729521,34.802547,-107.026521,-106.432521,34.505547,35.099547
NM3580523,PLACITAS ELEMENTARY SCHOOL,"87004, Bernalillo, New Mexico",87004,New Mexico,Region 6,Non-Transient non-community system,185,PLACITAS,Sandoval,4,208,8,-106.552023,35.30276,-106.552023,35.30276,-106.801023,-106.303023,35.05376,35.55176
NM3510423,COCHITI ELEMENTARY SCHOOL,"87004, Bernalillo, New Mexico",87004,New Mexico,Region 6,Non-Transient non-community system,260,COCHITI LAKE,Sandoval,11,45,16,-106.552023,35.30276,-106.552023,35.30276,-106.801023,-106.303023,35.05376,35.55176
NM3518525,RIBERA MDWCA,"87560, Ribera, New Mexico",87560,New Mexico,Region 6,Community water system,200,RIBERA,San Miguel,5,41,12,-105.448181,35.37783,-105.448181,35.37783,-105.784181,-105.112181,35.04183,35.71383
NM3506829,QUESTA WATER SYSTEM,"87556, Questa, New Mexico",87556,New Mexico,Region 6,Community water system,2337,QUESTA,Taos,12,38,14,-105.589681,36.70679,-105.589681,36.70679,-105.873681,-105.305681,36.42279,36.99079
NM3501007,DONA ANA RANGE CAMP-FEDERAL FACILITY,"79906, El Paso, Texas",79906,New Mexico,Region 6,Transient non-community system,30,CHAPARRAL,Dona Ana,7,17,5,-106.399887,31.812545,-106.399887,31.812545,-106.469887,-106.329887,31.742545,31.882545
NM3516718,WATROUS MDWCA,"87753, Watrous, New Mexico",87753,New Mexico,Region 6,Community water system,66,WATROUS,Mora,7,48,16,-104.945118,35.816093,-104.945118,35.816093,-105.089118,-104.801118,35.672093,35.960093
NM3592807,COACHLIGHT INN,"88007, Las Cruces, New Mexico",88007,New Mexico,Region 6,Transient non-community system,100,LAS CRUCES,Dona Ana,4,11,11,-106.796132,32.33523,-106.796132,32.33523,-107.078132,-106.514132,32.05323,32.61723
NM3549408,CARLSBAD CAVERNS NATIONAL PARK,"88220, Carlsbad, New Mexico",88220,New Mexico,Region 6,Non-Transient non-community system,2500,CARLSBAD,Eddy,15,4,17,-104.235265,32.423494,-104.235265,32.423494,-104.851265,-103.619265,31.807494,33.039494
NM3533426,RIO EN MEDIO MDWCA,"87574, Tesuque, New Mexico",87574,New Mexico,Region 6,Community water system,130,TESUQUE,Santa Fe,5,68,13,-105.935201,35.767081,-105.935201,35.767081,-105.940201,-105.930201,35.762081,35.772081
