PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
IA1037899,RIVER RIDGE GOLF CLUB (OKOBOJI GRILL),"50644, Independence, Iowa",50644,Iowa,Region 7,Transient non-community system,185,INDEPENDENCE,Buchanan,8,25,19,-91.894381,42.4702,-91.894381,42.4702,-92.044381,-91.744381,42.3202,42.6202
IA5315005,CENTER JUNCTION (EIRUSS),"52212, Center Junction, Iowa",52212,Iowa,Region 7,Community water system,111,CENTER JUNCTION,Jones,8,23,8,-91.088271,42.11265,-91.088271,42.11265,-91.170271,-91.006271,42.03065,42.19465
IA2509202,BEACH GIRLS BAR,"50021, Ankeny, Iowa",50021,Iowa,Region 7,Transient non-community system,155,WEST DES MOINES,Dallas,4,26,6,-93.585502,41.733161,-93.585502,41.733161,-93.660502,-93.510502,41.658161,41.808161
IA7730012,ELKHART WATER SUPPLY,"50021, Ankeny, Iowa",50021,Iowa,Region 7,Community water system,683,ELKHART,Polk,8,9,9,-93.585502,41.733161,-93.585502,41.733161,-93.660502,-93.510502,41.658161,41.808161
IA4558101,IOWA CONTRACT FABRICATORS INC,"50466, Riceville, Iowa",50466,Iowa,Region 7,Non-Transient non-community system,160,RICEVILLE,Howard,5,1,7,-92.558072,43.361351,-92.558072,43.361351,-92.720072,-92.396072,43.199351,43.523351
IA2346047,LOST NATION WATER SUPPLY,"52254, Elwood, Iowa",52254,Iowa,Region 7,Community water system,452,LOST NATION,Clinton,9,10,16,-90.816681,41.966071,-90.816681,41.966071,-90.931681,-90.701681,41.851071,42.081071
IA3100608,LOST CANYON MHP (PEOSTA),"52068, Peosta, Iowa",52068,Iowa,Region 7,Community water system,97,PEOSTA,Dubuque,6,15,9,-90.848412,42.448461,-90.848412,42.448461,-90.977412,-90.719412,42.319461,42.577461
IA3383101,HILLANDALE IOWA II LLP,"52175, Auburn Douglas, Iowa",52175,Iowa,Region 7,Non-Transient non-community system,35,WEST UNION,Fayette,9,4,6,-91.811102,42.964421,-91.811102,42.964421,-91.963102,-91.659102,42.812421,43.116421
IA8251401,SCOTT CO PK - BALD EAGLE CAMPGROUND,"52804, Davenport, Iowa",52804,Iowa,Region 7,Transient non-community system,108,LONG GROVE,Scott,5,1,15,-90.618351,41.53069,-90.618351,41.53069,-90.746351,-90.490351,41.40269,41.65869
IA8209308,FOREST MANOR SUBDIVISION,"52726, Blue Grass, Iowa",52726,Iowa,Region 7,Community water system,209,BETTENDORF,Scott,7,9,10,-90.763782,41.509791,-90.763782,41.509791,-90.881782,-90.645782,41.391791,41.627791
