State,County,Greenhouse veg and fresh herb sq feet 2012 (GHVEG_SQFT12),Units,FIPS,FID
Missouri,Jefferson,10740.0,Sq ft,29099.0,1082
Missouri,Johnson,46200.0,Sq ft,29101.0,1087
Missouri,Knox,0,Sq ft,29103.0,1091
Missouri,Laclede,0,Sq ft,29105.0,1096
Missouri,Lafayette,0,Sq ft,29107.0,1099
Missouri,Lawrence,0,Sq ft,29109.0,1101
Missouri,Lewis,0,Sq ft,29111.0,1104
Missouri,Lincoln,16933.0,Sq ft,29113.0,1106
Missouri,Linn,0,Sq ft,29115.0,1109
Missouri,Livingston,44736.0,Sq ft,29117.0,1112
Missouri,McDonald,2790.0,Sq ft,29119.0,1113
Missouri,Macon,0,Sq ft,29121.0,1116
Missouri,Madison,0.0,Sq ft,29123.0,1117
Missouri,Maries,0,Sq ft,29125.0,1120
Missouri,Marion,0.0,Sq ft,29127.0,1122
Missouri,Mercer,16660.0,Sq ft,29129.0,1125
Missouri,Miller,0.0,Sq ft,29131.0,1128
Missouri,Mississippi,0.0,Sq ft,29133.0,1131
Missouri,Moniteau,260020.0,Sq ft,29135.0,1135
Missouri,Monroe,0.0,Sq ft,29137.0,1139
Missouri,Montgomery,0,Sq ft,29139.0,1142
Missouri,Morgan,97553.0,Sq ft,29141.0,1146
Missouri,New Madrid,0.0,Sq ft,29143.0,1149
Missouri,Newton,9759.0,Sq ft,29145.0,1152
Missouri,Nodaway,0,Sq ft,29147.0,1156
Missouri,Oregon,0,Sq ft,29149.0,1158
Missouri,Osage,0.0,Sq ft,29151.0,1164
Missouri,Ozark,0.0,Sq ft,29153.0,1168
Missouri,Pemiscot,0.0,Sq ft,29155.0,1170
Missouri,Perry,0.0,Sq ft,29157.0,1172
Missouri,Pettis,13239.0,Sq ft,29159.0,1174
Missouri,Phelps,0.0,Sq ft,29161.0,1176
Missouri,Pike,0,Sq ft,29163.0,1179
Missouri,Platte,0,Sq ft,29165.0,1181
Missouri,Polk,0,Sq ft,29167.0,1183
Missouri,Pulaski,0.0,Sq ft,29169.0,1185
Missouri,Putnam,0,Sq ft,29171.0,1188
Missouri,Ralls,0.0,Sq ft,29173.0,1191
Missouri,Randolph,9000.0,Sq ft,29175.0,1194
Missouri,Ray,0,Sq ft,29177.0,1197
Missouri,Reynolds,0,Sq ft,29179.0,1200
Missouri,Ripley,0.0,Sq ft,29181.0,1203
Missouri,St. Charles,0.0,Sq ft,29183.0,1205
Missouri,St. Clair,6280.0,Sq ft,29185.0,1208
Missouri,Ste. Genevieve,0.0,Sq ft,29186.0,1209
Missouri,St. Francois,0,Sq ft,29187.0,1212
Missouri,St. Louis County,0.0,Sq ft,29189.0,1216
Missouri,Saline,0.0,Sq ft,29195.0,1218
Missouri,Schuyler,0,Sq ft,29197.0,1221
Missouri,Scotland,0,Sq ft,29199.0,1224
Missouri,Scott,0,Sq ft,29201.0,1227
Missouri,Shannon,0.0,Sq ft,29203.0,1229
Missouri,Shelby,0.0,Sq ft,29205.0,1232
Missouri,Stoddard,0,Sq ft,29207.0,1236
Missouri,Stone,17504.0,Sq ft,29209.0,1237
Missouri,Sullivan,0,Sq ft,29211.0,1240
Missouri,Taney,0,Sq ft,29213.0,1242
Missouri,Texas,0,Sq ft,29215.0,1245
Missouri,Vernon,213516.0,Sq ft,29217.0,1248
Missouri,Warren,12172.0,Sq ft,29219.0,1251
Missouri,Washington,0.0,Sq ft,29221.0,1253
Missouri,Wayne,0.0,Sq ft,29223.0,1256
Missouri,Webster,11376.0,Sq ft,29225.0,1258
Missouri,Worth,0.0,Sq ft,29227.0,1261
Missouri,Wright,0,Sq ft,29229.0,1263
Missouri,St. Louis City,0,Sq ft,29510.0,1266
Montana,Beaverhead,0.0,Sq ft,30001.0,1269
Montana,Big Horn,0.0,Sq ft,30003.0,1274
Montana,Blaine,0.0,Sq ft,30005.0,1124
Montana,Broadwater,0,Sq ft,30007.0,1132
Montana,Carbon,0,Sq ft,30009.0,1137
Montana,Carter,0.0,Sq ft,30011.0,1141
Montana,Cascade,6940.0,Sq ft,30013.0,1144
Montana,Chouteau,0.0,Sq ft,30015.0,1150
Montana,Custer,0,Sq ft,30017.0,1153
Montana,Daniels,0.0,Sq ft,30019.0,1157
Montana,Dawson,0.0,Sq ft,30021.0,1160
Montana,Deer Lodge,0.0,Sq ft,30023.0,1163
Montana,Fallon,0.0,Sq ft,30025.0,1165
Montana,Fergus,0,Sq ft,30027.0,1169
Montana,Flathead,50696.0,Sq ft,30029.0,1173
Montana,Gallatin,23750.0,Sq ft,30031.0,1177
Montana,Garfield,0.0,Sq ft,30033.0,1182
Montana,Glacier,0.0,Sq ft,30035.0,1186
Montana,Golden Valley,0.0,Sq ft,30037.0,1189
Montana,Granite,0.0,Sq ft,30039.0,1192
Montana,Hill,0,Sq ft,30041.0,1195
Montana,Jefferson,0,Sq ft,30043.0,1199
Montana,Judith Basin,0.0,Sq ft,30045.0,1202
Montana,Lake,17825.0,Sq ft,30047.0,1207
Montana,Lewis and Clark,11206.0,Sq ft,30049.0,1211
Montana,Liberty,0,Sq ft,30051.0,1214
Montana,Lincoln,9470.0,Sq ft,30053.0,1219
Montana,McCone,0.0,Sq ft,30055.0,1223
Montana,Madison,0,Sq ft,30057.0,1226
Montana,Meagher,0.0,Sq ft,30059.0,1231
Montana,Mineral,0.0,Sq ft,30061.0,1234
Montana,Missoula,0,Sq ft,30063.0,1239
Montana,Musselshell,0.0,Sq ft,30065.0,1241
Montana,Park,7180.0,Sq ft,30067.0,1244
Montana,Petroleum,0.0,Sq ft,30069.0,1247
Montana,Phillips,0.0,Sq ft,30071.0,1250
Montana,Pondera,0,Sq ft,30073.0,1254
Montana,Powder River,0.0,Sq ft,30075.0,1259
Montana,Powell,0,Sq ft,30077.0,1262
Montana,Prairie,0.0,Sq ft,30079.0,1264
Montana,Ravalli,20849.0,Sq ft,30081.0,1268
Montana,Richland,0.0,Sq ft,30083.0,1271
Montana,Roosevelt,0.0,Sq ft,30085.0,1275
Montana,Rosebud,0,Sq ft,30087.0,1277
Montana,Sanders,0,Sq ft,30089.0,1278
Montana,Sheridan,0.0,Sq ft,30091.0,1281
Montana,Silver Bow,0.0,Sq ft,30093.0,1284
Montana,Stillwater,0.0,Sq ft,30095.0,1286
Montana,Sweet Grass,0,Sq ft,30097.0,1288
Montana,Teton,0.0,Sq ft,30099.0,1290
Montana,Toole,0.0,Sq ft,30101.0,1292
Montana,Treasure,0.0,Sq ft,30103.0,1293
Montana,Valley,0,Sq ft,30105.0,1296
Montana,Wheatland,0,Sq ft,30107.0,1298
Montana,Wibaux,0.0,Sq ft,30109.0,1300
Montana,Yellowstone,0,Sq ft,30111.0,1302
Nebraska,Adams,0.0,Sq ft,31001.0,1303
Nebraska,Antelope,0.0,Sq ft,31003.0,1305
Nebraska,Arthur,0.0,Sq ft,31005.0,1307
Nebraska,Banner,0.0,Sq ft,31007.0,1308
Nebraska,Blaine,0.0,Sq ft,31009.0,1309
Nebraska,Boone,0.0,Sq ft,31011.0,1310
Nebraska,Box Butte,0.0,Sq ft,31013.0,1315
Nebraska,Boyd,0.0,Sq ft,31015.0,1317
Nebraska,Brown,0.0,Sq ft,31017.0,1319
Nebraska,Buffalo,0,Sq ft,31019.0,1321
Nebraska,Burt,0.0,Sq ft,31021.0,1323
Nebraska,Butler,8540.0,Sq ft,31023.0,1325
Nebraska,Cass,0.0,Sq ft,31025.0,1326
Nebraska,Cedar,0.0,Sq ft,31027.0,1329
Nebraska,Chase,0,Sq ft,31029.0,1330
Nebraska,Cherry,0.0,Sq ft,31031.0,1333
Nebraska,Cheyenne,0,Sq ft,31033.0,1334
Nebraska,Clay,0,Sq ft,31035.0,1336
Nebraska,Colfax,0.0,Sq ft,31037.0,1338
Nebraska,Cuming,0.0,Sq ft,31039.0,1340
Nebraska,Custer,0,Sq ft,31041.0,1342
Nebraska,Dakota,33000.0,Sq ft,31043.0,1344
Nebraska,Dawes,0.0,Sq ft,31045.0,1347
Nebraska,Dawson,0.0,Sq ft,31047.0,1349
Nebraska,Deuel,0.0,Sq ft,31049.0,1351
Nebraska,Dixon,0.0,Sq ft,31051.0,1353
Nebraska,Dodge,0,Sq ft,31053.0,1354
Nebraska,Douglas,0,Sq ft,31055.0,1358
Nebraska,Dundy,0.0,Sq ft,31057.0,1360
Nebraska,Fillmore,0.0,Sq ft,31059.0,1363
Nebraska,Franklin,0.0,Sq ft,31061.0,1369
Nebraska,Frontier,0.0,Sq ft,31063.0,1371
Nebraska,Furnas,0.0,Sq ft,31065.0,1374
Nebraska,Gage,4000.0,Sq ft,31067.0,1378
Nebraska,Garden,0.0,Sq ft,31069.0,1381
Nebraska,Garfield,0.0,Sq ft,31071.0,1391
Nebraska,Gosper,0,Sq ft,31073.0,1393
Nebraska,Grant,0.0,Sq ft,31075.0,1395
Nebraska,Greeley,0.0,Sq ft,31077.0,1397
Nebraska,Hall,0.0,Sq ft,31079.0,1402
Nebraska,Hamilton,0.0,Sq ft,31081.0,1405
Nebraska,Harlan,0.0,Sq ft,31083.0,1409
Nebraska,Hayes,0,Sq ft,31085.0,1411
Nebraska,Hitchcock,1120.0,Sq ft,31087.0,1414
Nebraska,Holt,0,Sq ft,31089.0,1416
Nebraska,Hooker,0.0,Sq ft,31091.0,1418
Nebraska,Howard,0.0,Sq ft,31093.0,1311
Nebraska,Jefferson,0.0,Sq ft,31095.0,1312
Nebraska,Johnson,0.0,Sq ft,31097.0,1313
Nebraska,Kearney,0.0,Sq ft,31099.0,1314
Nebraska,Keith,0.0,Sq ft,31101.0,1316
Nebraska,Keya Paha,0.0,Sq ft,31103.0,1318
Nebraska,Kimball,0.0,Sq ft,31105.0,1320
Nebraska,Knox,0.0,Sq ft,31107.0,1322
Nebraska,Lancaster,22640.0,Sq ft,31109.0,1324
Nebraska,Lincoln,0.0,Sq ft,31111.0,1327
Nebraska,Logan,3456.0,Sq ft,31113.0,1328
Nebraska,Loup,0.0,Sq ft,31115.0,1331
Nebraska,McPherson,0.0,Sq ft,31117.0,1332
Nebraska,Madison,0.0,Sq ft,31119.0,1335
Nebraska,Merrick,0.0,Sq ft,31121.0,1337
Nebraska,Morrill,0.0,Sq ft,31123.0,1339
Nebraska,Nance,0.0,Sq ft,31125.0,1341
Nebraska,Nemaha,0,Sq ft,31127.0,1343
Nebraska,Nuckolls,0,Sq ft,31129.0,1345
Nebraska,Otoe,4961.0,Sq ft,31131.0,1348
Nebraska,Pawnee,1728.0,Sq ft,31133.0,1350
Nebraska,Perkins,0.0,Sq ft,31135.0,1352
Nebraska,Phelps,0.0,Sq ft,31137.0,1355
Nebraska,Pierce,0.0,Sq ft,31139.0,1356
Nebraska,Platte,0,Sq ft,31141.0,1359
Nebraska,Polk,0.0,Sq ft,31143.0,1362
Nebraska,Red Willow,0.0,Sq ft,31145.0,1364
Nebraska,Richardson,0.0,Sq ft,31147.0,1365
Nebraska,Rock,0.0,Sq ft,31149.0,1366
Nebraska,Saline,5520.0,Sq ft,31151.0,1367
Nebraska,Sarpy,4706.0,Sq ft,31153.0,1368
Nebraska,Saunders,24400.0,Sq ft,31155.0,1370
Nebraska,Scotts Bluff,66.0,Sq ft,31157.0,1373
Nebraska,Seward,0,Sq ft,31159.0,1375
Nebraska,Sheridan,16800.0,Sq ft,31161.0,1376
Nebraska,Sherman,0.0,Sq ft,31163.0,1377
Nebraska,Sioux,6480.0,Sq ft,31165.0,1380
Nebraska,Stanton,25800.0,Sq ft,31167.0,1382
Nebraska,Thayer,0.0,Sq ft,31169.0,1383
Nebraska,Thomas,0.0,Sq ft,31171.0,1384
Nebraska,Thurston,0.0,Sq ft,31173.0,1385
Nebraska,Valley,0.0,Sq ft,31175.0,1386
Nebraska,Washington,2400.0,Sq ft,31177.0,1387
Nebraska,Wayne,0.0,Sq ft,31179.0,1388
Nebraska,Webster,0.0,Sq ft,31181.0,1389
Nebraska,Wheeler,0.0,Sq ft,31183.0,1390
Nebraska,York,0,Sq ft,31185.0,1392
Nevada,Churchill,600.0,Sq ft,32001.0,1396
Nevada,Clark,14400.0,Sq ft,32003.0,1399
Nevada,Douglas,0,Sq ft,32005.0,1400
Nevada,Elko,0.0,Sq ft,32007.0,1401
Nevada,Esmeralda,0.0,Sq ft,32009.0,1404
Nevada,Eureka,0.0,Sq ft,32011.0,1406
Nevada,Humboldt,0.0,Sq ft,32013.0,1407
Nevada,Lander,0.0,Sq ft,32015.0,1408
Nevada,Lincoln,78160.0,Sq ft,32017.0,1410
Nevada,Lyon,20100.0,Sq ft,32019.0,1412
Nevada,Mineral,0.0,Sq ft,32021.0,1415
Nevada,Nye,0,Sq ft,32023.0,1417
Nevada,Pershing,0.0,Sq ft,32027.0,1419
Nevada,Storey,0.0,Sq ft,32029.0,1420
Nevada,Washoe,0,Sq ft,32031.0,1423
Nevada,White Pine,0.0,Sq ft,32033.0,1425
Nevada,Carson City,0.0,Sq ft,32510.0,1428
New Hampshire,Belknap,0,Sq ft,33001.0,1432
New Hampshire,Carroll,172362.0,Sq ft,33003.0,1435
New Hampshire,Cheshire,42652.0,Sq ft,33005.0,1437
New Hampshire,Coos,69364.0,Sq ft,33007.0,1440
New Hampshire,Grafton,98014.0,Sq ft,33009.0,1442
New Hampshire,Hillsborough,55978.0,Sq ft,33011.0,1443
New Hampshire,Merrimack,103984.0,Sq ft,33013.0,1444
New Hampshire,Rockingham,79938.0,Sq ft,33015.0,1448
New Hampshire,Strafford,103312.0,Sq ft,33017.0,1453
New Hampshire,Sullivan,0,Sq ft,33019.0,1454
New Jersey,Atlantic,72870.0,Sq ft,34001.0,1461
New Jersey,Bergen,0.0,Sq ft,34003.0,1465
New Jersey,Burlington,55860.0,Sq ft,34005.0,1470
New Jersey,Camden,0.0,Sq ft,34007.0,1472
New Jersey,Cape May,0,Sq ft,34009.0,1477
New Jersey,Cumberland,40510.0,Sq ft,34011.0,1482
New Jersey,Essex,0,Sq ft,34013.0,1483
New Jersey,Gloucester,88820.0,Sq ft,34015.0,1484
New Jersey,Hudson,0.0,Sq ft,34017.0,1487
New Jersey,Hunterdon,16871.0,Sq ft,34019.0,1488
New Jersey,Mercer,80816.0,Sq ft,34021.0,1493
New Jersey,Middlesex,0,Sq ft,34023.0,1497
New Jersey,Monmouth,71980.0,Sq ft,34025.0,1504
New Jersey,Morris,19036.0,Sq ft,34027.0,1511
New Jersey,Ocean,0.0,Sq ft,34029.0,1546
New Jersey,Passaic,0.0,Sq ft,34031.0,1551
New Jersey,Salem,42727.0,Sq ft,34033.0,1553
New Jersey,Somerset,0,Sq ft,34035.0,1558
New Jersey,Sussex,26550.0,Sq ft,34037.0,1561
New Jersey,Union,0.0,Sq ft,34039.0,1566
New Jersey,Warren,12770.0,Sq ft,34041.0,1570
New Mexico,Bernalillo,144349.0,Sq ft,35001.0,1574
New Mexico,Catron,0.0,Sq ft,35003.0,1576
New Mexico,Chaves,0.0,Sq ft,35005.0,1578
New Mexico,Cibola,0.0,Sq ft,35006.0,1580
New Mexico,Colfax,0.0,Sq ft,35007.0,1582
New Mexico,Curry,0,Sq ft,35009.0,1586
New Mexico,De Baca,0.0,Sq ft,35011.0,1589
New Mexico,Doña Ana,0.0,Sq ft,35013.0,1590
New Mexico,Eddy,0.0,Sq ft,35015.0,1592
New Mexico,Grant,6500.0,Sq ft,35017.0,1594
New Mexico,Guadalupe,0.0,Sq ft,35019.0,1595
New Mexico,Harding,0,Sq ft,35021.0,1597
New Mexico,Hidalgo,0.0,Sq ft,35023.0,1600
New Mexico,Lea,0.0,Sq ft,35025.0,1604
New Mexico,Lincoln,0.0,Sq ft,35027.0,1613
New Mexico,Los Alamos,0.0,Sq ft,35028.0,1618
New Mexico,Luna,0,Sq ft,35029.0,1622
New Mexico,McKinley,0.0,Sq ft,35031.0,1626
New Mexico,Mora,0.0,Sq ft,35033.0,1629
New Mexico,Otero,0,Sq ft,35035.0,1633
New Mexico,Quay,3810.0,Sq ft,35037.0,1637
New Mexico,Rio Arriba,37801.0,Sq ft,35039.0,1639
New Mexico,Roosevelt,0.0,Sq ft,35041.0,1642
New Mexico,Sandoval,0,Sq ft,35043.0,1646
New Mexico,San Juan,1360.0,Sq ft,35045.0,1650
New Mexico,San Miguel,3000.0,Sq ft,35047.0,1652
New Mexico,Santa Fe,48190.0,Sq ft,35049.0,1654
New Mexico,Sierra,0,Sq ft,35051.0,1657
New Mexico,Socorro,12560.0,Sq ft,35053.0,1659
New Mexico,Taos,20886.0,Sq ft,35055.0,1662
New Mexico,Torrance,5600.0,Sq ft,35057.0,1664
New Mexico,Union,0,Sq ft,35059.0,1667
New Mexico,Valencia,0,Sq ft,35061.0,1670
New York,Albany,15859.0,Sq ft,36001.0,1673
New York,Allegany,0,Sq ft,36003.0,1674
New York,Bronx,0.0,Sq ft,36005.0,1681
New York,Broome,0,Sq ft,36007.0,1683
New York,Cattaraugus,15740.0,Sq ft,36009.0,1687
New York,Cayuga,57182.0,Sq ft,36011.0,1689
New York,Chautauqua,35202.0,Sq ft,36013.0,1694
New York,Chemung,0,Sq ft,36015.0,1696
New York,Chenango,6835.0,Sq ft,36017.0,1699
New York,Clinton,7052.0,Sq ft,36019.0,1702
New York,Columbia,74380.0,Sq ft,36021.0,1704
New York,Cortland,14164.0,Sq ft,36023.0,1706
New York,Delaware,9588.0,Sq ft,36025.0,1707
New York,Dutchess,17308.0,Sq ft,36027.0,1711
New York,Erie,29224.0,Sq ft,36029.0,1723
New York,Essex,27008.0,Sq ft,36031.0,1728
New York,Franklin,6656.0,Sq ft,36033.0,1731
New York,Fulton,0,Sq ft,36035.0,1734
New York,Genesee,0,Sq ft,36037.0,1736
New York,Greene,0.0,Sq ft,36039.0,1739
New York,Hamilton,0,Sq ft,36041.0,1742
New York,Herkimer,30007.0,Sq ft,36043.0,1745
New York,Jefferson,5480.0,Sq ft,36045.0,1782
New York,Kings,26200.0,Sq ft,36047.0,1788
New York,Lewis,0,Sq ft,36049.0,1790
New York,Livingston,0,Sq ft,36051.0,1791
New York,Madison,28042.0,Sq ft,36053.0,1796
New York,Monroe,159560.0,Sq ft,36055.0,1804
New York,Montgomery,1508.0,Sq ft,36057.0,1807
New York,Nassau,0.0,Sq ft,36059.0,1839
New York,New York,0.0,Sq ft,36061.0,1847
New York,Niagara,0,Sq ft,36063.0,1850
New York,Oneida,38232.0,Sq ft,36065.0,1852
New York,Onondaga,38308.0,Sq ft,36067.0,1853
New York,Ontario,67112.0,Sq ft,36069.0,1856
New York,Orange,90212.0,Sq ft,36071.0,1859
New York,Orleans,0,Sq ft,36073.0,1862
New York,Oswego,19900.0,Sq ft,36075.0,1864
New York,Otsego,18040.0,Sq ft,36077.0,1868
New York,Putnam,0,Sq ft,36079.0,1870
New York,Queens,0,Sq ft,36081.0,1872
New York,Rensselaer,61408.0,Sq ft,36083.0,1874
New York,Richmond,0,Sq ft,36085.0,1876
New York,Rockland,0,Sq ft,36087.0,1879
New York,St. Lawrence,28176.0,Sq ft,36089.0,1883
New York,Saratoga,23666.0,Sq ft,36091.0,1885
New York,Schenectady,0,Sq ft,36093.0,1887
New York,Schoharie,27788.0,Sq ft,36095.0,1888
New York,Schuyler,5039.0,Sq ft,36097.0,1889
New York,Seneca,30087.0,Sq ft,36099.0,1890
New York,Steuben,13600.0,Sq ft,36101.0,1891
New York,Suffolk,189385.0,Sq ft,36103.0,1924
New York,Sullivan,3968.0,Sq ft,36105.0,1928
New York,Tioga,0,Sq ft,36107.0,1930
New York,Tompkins,44452.0,Sq ft,36109.0,1933
New York,Ulster,49460.0,Sq ft,36111.0,1935
New York,Warren,25625.0,Sq ft,36113.0,1938
New York,Washington,75366.0,Sq ft,36115.0,1942
New York,Wayne,71698.0,Sq ft,36117.0,1952
New York,Westchester,35100.0,Sq ft,36119.0,1960
New York,Wyoming,0,Sq ft,36121.0,1962
New York,Yates,103512.0,Sq ft,36123.0,1965
North Carolina,Alamance,29200.0,Sq ft,37001.0,1967
North Carolina,Alexander,8064.0,Sq ft,37003.0,1968
North Carolina,Alleghany,0.0,Sq ft,37005.0,1970
North Carolina,Anson,7200.0,Sq ft,37007.0,1972
North Carolina,Ashe,29833.0,Sq ft,37009.0,1975
North Carolina,Avery,0.0,Sq ft,37011.0,1977
North Carolina,Beaufort,0.0,Sq ft,37013.0,1981
North Carolina,Bertie,0.0,Sq ft,37015.0,1983
North Carolina,Bladen,0.0,Sq ft,37017.0,1986
North Carolina,Brunswick,0.0,Sq ft,37019.0,1995
North Carolina,Buncombe,28176.0,Sq ft,37021.0,1422
North Carolina,Burke,44003.0,Sq ft,37023.0,1424
North Carolina,Cabarrus,5632.0,Sq ft,37025.0,1426
North Carolina,Caldwell,0.0,Sq ft,37027.0,1429
North Carolina,Camden,0.0,Sq ft,37029.0,1433
North Carolina,Carteret,48800.0,Sq ft,37031.0,1447
North Carolina,Caswell,0,Sq ft,37033.0,1449
North Carolina,Catawba,0,Sq ft,37035.0,1450
North Carolina,Chatham,29580.0,Sq ft,37037.0,1451
North Carolina,Cherokee,15210.0,Sq ft,37039.0,1452
North Carolina,Chowan,0.0,Sq ft,37041.0,1455
North Carolina,Clay,0.0,Sq ft,37043.0,1457
North Carolina,Cleveland,0,Sq ft,37045.0,1458
North Carolina,Columbus,0,Sq ft,37047.0,1459
North Carolina,Craven,24404.0,Sq ft,37049.0,1462
North Carolina,Cumberland,0,Sq ft,37051.0,1464
North Carolina,Currituck,0.0,Sq ft,37053.0,1481
North Carolina,Dare,0.0,Sq ft,37055.0,1485
North Carolina,Davidson,33000.0,Sq ft,37057.0,1489
North Carolina,Davie,0,Sq ft,37059.0,1490
North Carolina,Duplin,0,Sq ft,37061.0,1492
North Carolina,Durham,0,Sq ft,37063.0,1494
North Carolina,Edgecombe,0.0,Sq ft,37065.0,1495
North Carolina,Forsyth,10800.0,Sq ft,37067.0,1496
North Carolina,Franklin,0,Sq ft,37069.0,1498
North Carolina,Gaston,0,Sq ft,37071.0,1499
North Carolina,Gates,0.0,Sq ft,37073.0,1500
North Carolina,Graham,0.0,Sq ft,37075.0,1502
North Carolina,Granville,0,Sq ft,37077.0,1503
North Carolina,Greene,0.0,Sq ft,37079.0,1505
North Carolina,Guilford,10960.0,Sq ft,37081.0,1506
North Carolina,Halifax,0.0,Sq ft,37083.0,1508
North Carolina,Harnett,24500.0,Sq ft,37085.0,1509
North Carolina,Haywood,10200.0,Sq ft,37087.0,1512
North Carolina,Henderson,49244.0,Sq ft,37089.0,1514
North Carolina,Hertford,0.0,Sq ft,37091.0,1515
North Carolina,Hoke,0.0,Sq ft,37093.0,1517
North Carolina,Hyde,0.0,Sq ft,37095.0,1521
North Carolina,Iredell,6160.0,Sq ft,37097.0,1525
North Carolina,Jackson,0,Sq ft,37099.0,1528
North Carolina,Johnston,105955.0,Sq ft,37101.0,1530
North Carolina,Jones,0,Sq ft,37103.0,1536
North Carolina,Lee,0,Sq ft,37105.0,1540
North Carolina,Lenoir,0.0,Sq ft,37107.0,1542
North Carolina,Lincoln,0,Sq ft,37109.0,1545
North Carolina,McDowell,0,Sq ft,37111.0,1554
North Carolina,Macon,0.0,Sq ft,37113.0,1556
North Carolina,Madison,43419.0,Sq ft,37115.0,1560
North Carolina,Martin,0.0,Sq ft,37117.0,1563
North Carolina,Mecklenburg,0.0,Sq ft,37119.0,1565
North Carolina,Mitchell,0.0,Sq ft,37121.0,1568
North Carolina,Montgomery,0,Sq ft,37123.0,1573
North Carolina,Moore,30483.0,Sq ft,37125.0,1584
North Carolina,Nash,38090.0,Sq ft,37127.0,1588
North Carolina,New Hanover,0.0,Sq ft,37129.0,1602
North Carolina,Northampton,0.0,Sq ft,37131.0,1606
North Carolina,Onslow,0.0,Sq ft,37133.0,1625
North Carolina,Orange,57436.0,Sq ft,37135.0,1630
North Carolina,Pamlico,0.0,Sq ft,37137.0,1703
North Carolina,Pasquotank,0.0,Sq ft,37139.0,1714
North Carolina,Pender,7844.0,Sq ft,37141.0,1718
North Carolina,Perquimans,0.0,Sq ft,37143.0,1724
North Carolina,Person,28100.0,Sq ft,37145.0,1729
North Carolina,Pitt,0.0,Sq ft,37147.0,1733
North Carolina,Polk,7080.0,Sq ft,37149.0,1738
North Carolina,Randolph,53010.0,Sq ft,37151.0,1741
North Carolina,Richmond,0.0,Sq ft,37153.0,1744
North Carolina,Robeson,20202.0,Sq ft,37155.0,1747
North Carolina,Rockingham,16020.0,Sq ft,37157.0,1751
North Carolina,Rowan,0,Sq ft,37159.0,1754
North Carolina,Rutherford,0,Sq ft,37161.0,1764
North Carolina,Sampson,0,Sq ft,37163.0,1769
North Carolina,Scotland,0,Sq ft,37165.0,1772
North Carolina,Stanly,3000.0,Sq ft,37167.0,1775
North Carolina,Stokes,5430.0,Sq ft,37169.0,1777
North Carolina,Surry,0,Sq ft,37171.0,1780
North Carolina,Swain,0.0,Sq ft,37173.0,1784
North Carolina,Transylvania,0.0,Sq ft,37175.0,1786
North Carolina,Tyrrell,0.0,Sq ft,37177.0,1794
North Carolina,Union,1896.0,Sq ft,37179.0,1798
North Carolina,Vance,0.0,Sq ft,37181.0,1801
North Carolina,Wake,7640.0,Sq ft,37183.0,1805
North Carolina,Warren,0,Sq ft,37185.0,1809
North Carolina,Washington,0.0,Sq ft,37187.0,1811
North Carolina,Watauga,8634.0,Sq ft,37189.0,1813
North Carolina,Wayne,32096.0,Sq ft,37191.0,1814
North Carolina,Wilkes,88260.0,Sq ft,37193.0,1817
North Carolina,Wilson,0.0,Sq ft,37195.0,1819
North Carolina,Yadkin,26080.0,Sq ft,37197.0,1821
North Carolina,Yancey,24624.0,Sq ft,37199.0,1823
North Dakota,Adams,0.0,Sq ft,38001.0,1826
North Dakota,Barnes,0.0,Sq ft,38003.0,1828
North Dakota,Benson,0.0,Sq ft,38005.0,1831
North Dakota,Billings,0.0,Sq ft,38007.0,1833
North Dakota,Bottineau,0,Sq ft,38009.0,1836
North Dakota,Bowman,0.0,Sq ft,38011.0,1838
North Dakota,Burke,0.0,Sq ft,38013.0,1841
North Dakota,Burleigh,0.0,Sq ft,38015.0,1844
North Dakota,Cass,0.0,Sq ft,38017.0,1848
North Dakota,Cavalier,0.0,Sq ft,38019.0,1849
North Dakota,Dickey,0.0,Sq ft,38021.0,2004
North Dakota,Divide,0.0,Sq ft,38023.0,2007
North Dakota,Dunn,0.0,Sq ft,38025.0,2013
North Dakota,Eddy,0.0,Sq ft,38027.0,2017
North Dakota,Emmons,0.0,Sq ft,38029.0,2021
North Dakota,Foster,0,Sq ft,38031.0,2026
North Dakota,Golden Valley,0.0,Sq ft,38033.0,2036
North Dakota,Grand Forks,0.0,Sq ft,38035.0,2043
North Dakota,Grant,0.0,Sq ft,38037.0,2051
North Dakota,Griggs,0.0,Sq ft,38039.0,2056
North Dakota,Hettinger,0.0,Sq ft,38041.0,2063
North Dakota,Kidder,0.0,Sq ft,38043.0,2068
North Dakota,LaMoure,0.0,Sq ft,38045.0,2074
North Dakota,Logan,0.0,Sq ft,38047.0,2078
North Dakota,McHenry,0.0,Sq ft,38049.0,2082
North Dakota,McIntosh,0.0,Sq ft,38051.0,2090
North Dakota,McKenzie,0,Sq ft,38053.0,2097
North Dakota,McLean,0.0,Sq ft,38055.0,2103
North Dakota,Mercer,0,Sq ft,38057.0,2107
North Dakota,Morton,0.0,Sq ft,38059.0,2114
North Dakota,Mountrail,0.0,Sq ft,38061.0,2119
North Dakota,Nelson,0.0,Sq ft,38063.0,2122
North Dakota,Oliver,0,Sq ft,38065.0,2127
North Dakota,Pembina,3200.0,Sq ft,38067.0,2131
North Dakota,Pierce,0.0,Sq ft,38069.0,2136
North Dakota,Ramsey,0.0,Sq ft,38071.0,2141
North Dakota,Ransom,0,Sq ft,38073.0,2147
