State,County,Direct farm sales per capita (% change) 2007 - 12 (PCH_PC_DIRSALES_07_12),Units,FIPS,FID
Kentucky,Bath,146.8098147508167,% change,21011.0,934
Kentucky,Bell,-8.492389601552377,% change,21013.0,936
Kentucky,Boone,-48.873601946745275,% change,21015.0,1002
Kentucky,Bourbon,-13.991028287702614,% change,21017.0,1005
Kentucky,Boyd,9.254970358410226,% change,21019.0,1008
Kentucky,Boyle,-2.4109343685381965,% change,21021.0,1010
Kentucky,Bracken,-61.56115806770829,% change,21023.0,1013
Kentucky,Breathitt,10.312752071569985,% change,21025.0,1017
Kentucky,Breckinridge,-21.54990238253024,% change,21027.0,1020
Kentucky,Bullitt,62.063194588935936,% change,21029.0,1024
Kentucky,Butler,191.86059642630667,% change,21031.0,1026
Kentucky,Caldwell,-81.88147429270659,% change,21033.0,1031
Kentucky,Calloway,266.1435354105919,% change,21035.0,1033
Kentucky,Campbell,32.5044092795269,% change,21037.0,1035
Kentucky,Carlisle,88.18212727375757,% change,21039.0,1039
Kentucky,Carroll,-40.24926686217009,% change,21041.0,1041
Kentucky,Carter,274.18280629460423,% change,21043.0,1044
Kentucky,Casey,53.428558596962404,% change,21045.0,1048
Kentucky,Christian,111.52285542779477,% change,21047.0,1050
Kentucky,Clark,37.700430883792485,% change,21049.0,1053
Kentucky,Clay,78.10226983758444,% change,21051.0,1056
Kentucky,Clinton,-23.714759535655052,% change,21053.0,1059
Kentucky,Crittenden,-21.638513513513516,% change,21055.0,1064
Kentucky,Cumberland,-77.58487405784965,% change,21057.0,1067
Kentucky,Daviess,19.374639876582226,% change,21059.0,1071
Kentucky,Edmonson,-0.6592501030078332,% change,21061.0,1073
Kentucky,Elliott,-29.417989417989414,% change,21063.0,1075
Kentucky,Estill,125.92318617587877,% change,21065.0,1077
Kentucky,Fayette,19.72435305468608,% change,21067.0,1080
Kentucky,Fleming,-22.020211283571903,% change,21069.0,1083
Kentucky,Floyd,37.15560779103537,% change,21071.0,1085
Kentucky,Franklin,-13.912367272490386,% change,21073.0,1086
Kentucky,Fulton,nan,% change,21075.0,1088
Kentucky,Gallatin,-33.14139988451915,% change,21077.0,1090
Kentucky,Garrard,-34.050854593938205,% change,21079.0,1092
Kentucky,Grant,123.92103221591604,% change,21081.0,1094
Kentucky,Graves,-2.957954207145779,% change,21083.0,1097
Kentucky,Grayson,63.77249303314607,% change,21085.0,1100
Kentucky,Green,-50.016156183603655,% change,21087.0,1102
Kentucky,Greenup,20.240487485189263,% change,21089.0,1105
Kentucky,Hancock,162.75732040478664,% change,21091.0,1107
Kentucky,Hardin,-62.2642663303138,% change,21093.0,1110
Kentucky,Harlan,nan,% change,21095.0,1114
Kentucky,Harrison,-20.56253181741048,% change,21097.0,1119
Kentucky,Hart,-53.02806886885563,% change,21099.0,1121
Kentucky,Henderson,114.48474426895415,% change,21101.0,1126
Kentucky,Henry,-45.75339436734161,% change,21103.0,1129
Kentucky,Hickman,151.58513931888547,% change,21105.0,1130
Kentucky,Hopkins,-31.021712118940002,% change,21107.0,1136
Kentucky,Jackson,53.40499098015636,% change,21109.0,1140
Kentucky,Jefferson,90.89390046820812,% change,21111.0,1143
Kentucky,Jessamine,-73.44697930843579,% change,21113.0,1145
Kentucky,Johnson,-70.09348187988219,% change,21115.0,1148
Kentucky,Kenton,694.529700765762,% change,21117.0,1151
Kentucky,Knott,nan,% change,21119.0,1154
Kentucky,Knox,-83.7327448993295,% change,21121.0,1159
Kentucky,Larue,169.37673228626252,% change,21123.0,1162
Kentucky,Laurel,297.57230134240285,% change,21125.0,1166
Kentucky,Lawrence,-53.16941724573594,% change,21127.0,1167
Kentucky,Lee,nan,% change,21129.0,1171
Kentucky,Leslie,nan,% change,21131.0,1175
Kentucky,Letcher,-31.75385815365759,% change,21133.0,1178
Kentucky,Lewis,-51.882506149616546,% change,21135.0,1180
Kentucky,Lincoln,35.36732316180836,% change,21137.0,1184
Kentucky,Livingston,-93.8497911092676,% change,21139.0,1187
Kentucky,Logan,-43.03589745725188,% change,21141.0,1190
Kentucky,Lyon,nan,% change,21143.0,1193
Kentucky,McCracken,33.973176756941186,% change,21145.0,1196
Kentucky,McCreary,-82.13889966203112,% change,21147.0,1198
Kentucky,McLean,908.0404979514656,% change,21149.0,1201
Kentucky,Madison,12.824674746664616,% change,21151.0,1204
Kentucky,Magoffin,1331.498118713046,% change,21153.0,1206
Kentucky,Marion,15.620984454034312,% change,21155.0,1210
Kentucky,Marshall,-42.95180402574418,% change,21157.0,1213
Kentucky,Martin,nan,% change,21159.0,1215
Kentucky,Mason,-69.41213690786834,% change,21161.0,1217
Kentucky,Meade,-12.099327638975492,% change,21163.0,1220
Kentucky,Menifee,-40.54698176727442,% change,21165.0,1222
Kentucky,Mercer,54.057408130903404,% change,21167.0,1225
Kentucky,Metcalfe,-16.187058638065103,% change,21169.0,1228
Kentucky,Monroe,-85.00971428552016,% change,21171.0,1230
Kentucky,Montgomery,-29.371488110743122,% change,21173.0,1233
Kentucky,Morgan,58.86280305650766,% change,21175.0,1235
Kentucky,Muhlenberg,-54.87795052896776,% change,21177.0,1238
Kentucky,Nelson,-73.26684358462587,% change,21179.0,1243
Kentucky,Nicholas,-72.96906598529893,% change,21181.0,1246
Kentucky,Ohio,97.88755821689954,% change,21183.0,1249
Kentucky,Oldham,296.3849888606222,% change,21185.0,1252
Kentucky,Owen,258.9423869212988,% change,21187.0,1255
Kentucky,Owsley,-63.287011877959785,% change,21189.0,1257
Kentucky,Pendleton,3.6961165388521198,% change,21191.0,1260
Kentucky,Perry,nan,% change,21193.0,1265
Kentucky,Pike,408.99260987942444,% change,21195.0,1267
Kentucky,Powell,-52.905943047013906,% change,21197.0,1270
Kentucky,Pulaski,65.42977758175289,% change,21199.0,1272
Kentucky,Robertson,nan,% change,21201.0,1273
Kentucky,Rockcastle,-65.14743357680814,% change,21203.0,1276
Kentucky,Rowan,269.07429760181327,% change,21205.0,1279
Kentucky,Russell,-70.65878217915835,% change,21207.0,1282
Kentucky,Scott,-17.709623868891168,% change,21209.0,1283
Kentucky,Shelby,212.57535090803734,% change,21211.0,1285
Kentucky,Simpson,331.363067470702,% change,21213.0,1287
Kentucky,Spencer,-4.002961941603791,% change,21215.0,1000
Kentucky,Taylor,27.5040753977161,% change,21217.0,1003
Kentucky,Todd,19.12281626770714,% change,21219.0,1006
Kentucky,Trigg,-20.254695517244663,% change,21221.0,1009
Kentucky,Trimble,-11.014834833218655,% change,21223.0,1012
Kentucky,Union,-100.0,% change,21225.0,1016
Kentucky,Warren,115.39448271506834,% change,21227.0,1019
Kentucky,Washington,46.156083558632666,% change,21229.0,1023
Kentucky,Wayne,50.002521224123086,% change,21231.0,1027
Kentucky,Webster,nan,% change,21233.0,1029
Kentucky,Whitley,-1.6867501095754973,% change,21235.0,1034
Kentucky,Wolfe,-19.042473520915802,% change,21237.0,1037
Kentucky,Woodford,-65.22087722002196,% change,21239.0,1042
Louisiana,Acadia,32.70013367783113,% change,22001.0,1046
Louisiana,Allen,34.48701213050184,% change,22003.0,1051
Louisiana,Ascension,-43.221895233443256,% change,22005.0,1055
Louisiana,Assumption,nan,% change,22007.0,1060
Louisiana,Avoyelles,nan,% change,22009.0,1062
Louisiana,Beauregard,-54.32921738804167,% change,22011.0,1066
Louisiana,Bienville,-12.37113874825739,% change,22013.0,1069
Louisiana,Bossier,63.06396816395762,% change,22015.0,1076
Louisiana,Caddo,18.404608507427294,% change,22017.0,1079
Louisiana,Calcasieu,-39.57539957030957,% change,22019.0,1081
Louisiana,Caldwell,nan,% change,22021.0,1084
Louisiana,Cameron,101.59232999782104,% change,22023.0,1089
Louisiana,Catahoula,-51.35523995173118,% change,22025.0,1093
Louisiana,Claiborne,18.659431034141917,% change,22027.0,1095
Louisiana,Concordia,-77.99302090467339,% change,22029.0,1098
Louisiana,De Soto,-8.360115016278142,% change,22031.0,1103
Louisiana,East Baton Rouge,-37.96105972309231,% change,22033.0,1108
Louisiana,East Carroll,-64.31465821000705,% change,22035.0,1111
Louisiana,East Feliciana,-70.03358608450787,% change,22037.0,1115
Louisiana,Evangeline,-7.813694807547742,% change,22039.0,1118
Louisiana,Franklin,-16.526526264863087,% change,22041.0,1123
Louisiana,Grant,30.668007149240395,% change,22043.0,1127
Louisiana,Iberia,-57.82713498622589,% change,22045.0,1133
Louisiana,Iberville,nan,% change,22047.0,1134
Louisiana,Jackson,-47.20497188629463,% change,22049.0,1138
Louisiana,Jefferson,nan,% change,22051.0,1147
Louisiana,Jefferson Davis,-79.12284457198066,% change,22053.0,1155
Louisiana,Lafayette,-23.441634779477337,% change,22055.0,1161
Louisiana,Lafourche,25.30470105288471,% change,22057.0,1280
Louisiana,La Salle,-100.0,% change,22059.0,1289
Louisiana,Lincoln,nan,% change,22061.0,1291
Louisiana,Livingston,-85.87673415034781,% change,22063.0,1295
Louisiana,Madison,nan,% change,22065.0,1297
Louisiana,Morehouse,404.21650670985406,% change,22067.0,1299
Louisiana,Natchitoches,-35.63840152146971,% change,22069.0,1301
Louisiana,Orleans,nan,% change,22071.0,1304
Louisiana,Ouachita,-8.302757782804456,% change,22073.0,1306
Louisiana,Plaquemines,53.19349591107269,% change,22075.0,1427
Louisiana,Pointe Coupee,nan,% change,22077.0,1431
Louisiana,Rapides,59.418981454795585,% change,22079.0,1434
Louisiana,Red River,-4.9807541162007976,% change,22081.0,1436
Louisiana,Richland,-27.861143462080857,% change,22083.0,1439
Louisiana,Sabine,-64.37746883100851,% change,22085.0,1441
Louisiana,St. Bernard,nan,% change,22087.0,1463
Louisiana,St. Charles,106.4684293907727,% change,22089.0,1466
Louisiana,St. Helena,-13.543183110383557,% change,22091.0,1467
Louisiana,St. James,-70.88695133553912,% change,22093.0,1468
Louisiana,St. John the Baptist,nan,% change,22095.0,1469
Louisiana,St. Landry,-57.484639508171185,% change,22097.0,1471
Louisiana,St. Martin,-23.366398352169547,% change,22099.0,1473
Louisiana,St. Mary,-4.703263857383032,% change,22101.0,1474
Louisiana,St. Tammany,372.737983822448,% change,22103.0,1475
Louisiana,Tangipahoa,-35.95925371590033,% change,22105.0,1476
Louisiana,Tensas,nan,% change,22107.0,1479
Louisiana,Terrebonne,-75.51180482630724,% change,22109.0,1501
Louisiana,Union,-71.92382812499999,% change,22111.0,1507
Louisiana,Vermilion,-10.441853221829584,% change,22113.0,1510
Louisiana,Vernon,-84.37037037037037,% change,22115.0,1513
Louisiana,Washington,3.585927895474187,% change,22117.0,1516
Louisiana,Webster,-5.406623560759763,% change,22119.0,1518
Louisiana,West Baton Rouge,nan,% change,22121.0,1520
Louisiana,West Carroll,-8.852528083455837,% change,22123.0,1522
Louisiana,West Feliciana,96.87171318384833,% change,22125.0,1524
Louisiana,Winn,121.9753930280246,% change,22127.0,1529
Maine,Androscoggin,-1.699557423883782,% change,23001.0,1532
Maine,Aroostook,126.14676041661315,% change,23003.0,1535
Maine,Cumberland,48.51481452149398,% change,23005.0,1608
Maine,Franklin,-15.6220381680936,% change,23007.0,1619
Maine,Hancock,21.461718617740235,% change,23009.0,1748
Maine,Kennebec,-28.407193361907513,% change,23011.0,1755
Maine,Knox,-18.966397243898182,% change,23013.0,1774
Maine,Lincoln,144.08359813103624,% change,23015.0,1835
Maine,Oxford,11.676850146460884,% change,23017.0,1842
Maine,Penobscot,32.18288167940115,% change,23019.0,1846
Maine,Piscataquis,-9.706549772815794,% change,23021.0,1851
Maine,Sagadahoc,346.7175820604485,% change,23023.0,1855
Maine,Somerset,156.54228136148876,% change,23025.0,1860
Maine,Waldo,49.76198699506842,% change,23027.0,1865
Maine,Washington,106.39487188135175,% change,23029.0,1884
Maine,York,19.40181219877716,% change,23031.0,1901
Maryland,Allegany,197.3195568455226,% change,24001.0,1905
Maryland,Anne Arundel,-2.5043510655622976,% change,24003.0,1925
Maryland,Baltimore County,78.41940283989553,% change,24005.0,1939
Maryland,Calvert,86.07111967441806,% change,24009.0,1946
Maryland,Caroline,55.212497849854955,% change,24011.0,1949
Maryland,Carroll,112.22419396649626,% change,24013.0,1955
Maryland,Cecil,-46.558768584429586,% change,24015.0,1963
Maryland,Charles,33.15397123543289,% change,24017.0,1294
Maryland,Dorchester,-15.783390650551787,% change,24019.0,1346
Maryland,Frederick,3.918689662862259,% change,24021.0,1357
Maryland,Garrett,5.5162946583187065,% change,24023.0,1361
Maryland,Harford,-3.6477037465464672,% change,24025.0,1372
Maryland,Howard,442.52411473418675,% change,24027.0,1379
Maryland,Kent,-28.375722625100895,% change,24029.0,1394
Maryland,Montgomery,-30.59422225046702,% change,24031.0,1398
Maryland,Prince George's,70.4367133414155,% change,24033.0,1403
Maryland,Queen Anne's,39.12864102454775,% change,24035.0,1413
Maryland,St. Mary's,74.68955107620111,% change,24037.0,1421
Maryland,Somerset,12.89814743900674,% change,24039.0,1430
Maryland,Talbot,-42.871288257837,% change,24041.0,1438
Maryland,Washington,22.955382344018105,% change,24043.0,1445
Maryland,Wicomico,-23.595148890903936,% change,24045.0,1446
Maryland,Worcester,507.36073661681314,% change,24047.0,1456
Maryland,Baltimore County,nan,% change,24510.0,1939
Massachusetts,Barnstable,-21.535896125592338,% change,25001.0,1478
Massachusetts,Berkshire,-18.74838307316371,% change,25003.0,1480
Massachusetts,Bristol,135.77104100280556,% change,25005.0,1486
Massachusetts,Dukes,nan,% change,25007.0,1491
Massachusetts,Essex,6.455966684781676,% change,25009.0,1519
Massachusetts,Franklin,0.09929236707410076,% change,25011.0,1523
Massachusetts,Hampden,15.043486717256856,% change,25013.0,1526
Massachusetts,Hampshire,31.49371834036109,% change,25015.0,1527
Massachusetts,Middlesex,22.591064891937794,% change,25017.0,1533
Massachusetts,Nantucket,nan,% change,25019.0,1537
Massachusetts,Norfolk,26.722456770075187,% change,25021.0,1543
Massachusetts,Plymouth,11.33567605437002,% change,25023.0,1569
Massachusetts,Suffolk,nan,% change,25025.0,1585
Massachusetts,Worcester,-4.808490732490213,% change,25027.0,1599
Michigan,Alcona,244.28584896766287,% change,26001.0,1603
Michigan,Alger,84.3677813408702,% change,26003.0,1609
Michigan,Allegan,-29.83395719627478,% change,26005.0,1611
Michigan,Alpena,-21.277066107484668,% change,26007.0,1614
Michigan,Antrim,-1.7773918158184494,% change,26009.0,1617
Michigan,Arenac,5.593099294441578,% change,26011.0,1621
Michigan,Baraga,-86.39818439370632,% change,26013.0,1624
Michigan,Barry,147.13922704273136,% change,26015.0,1627
Michigan,Bay,-6.91709613087398,% change,26017.0,1631
Michigan,Benzie,69.43497566441194,% change,26019.0,1634
Michigan,Berrien,-30.177199678358647,% change,26021.0,1635
Michigan,Branch,10.778866882801186,% change,26023.0,1640
Michigan,Calhoun,27.4616957248244,% change,26025.0,1641
Michigan,Cass,15.199401472939345,% change,26027.0,1644
Michigan,Charlevoix,-35.01598094987772,% change,26029.0,1648
Michigan,Cheboygan,43.16386437963148,% change,26031.0,1649
Michigan,Chippewa,24.011315368903247,% change,26033.0,1660
Michigan,Clare,65.48208717682215,% change,26035.0,1665
Michigan,Clinton,-13.866462104103014,% change,26037.0,1669
Michigan,Crawford,-54.09143601225922,% change,26039.0,1672
Michigan,Delta,663.2218844984802,% change,26041.0,1675
Michigan,Dickinson,21.18426300001735,% change,26043.0,1677
Michigan,Eaton,69.36418666609785,% change,26045.0,1678
Michigan,Emmet,171.40281438195262,% change,26047.0,1686
Michigan,Genesee,-19.212434740233064,% change,26049.0,1688
Michigan,Gladwin,47.68572102194787,% change,26051.0,1691
Michigan,Gogebic,-22.754911131898975,% change,26053.0,1693
Michigan,Grand Traverse,42.970457837470406,% change,26055.0,1697
Michigan,Gratiot,-15.185320788618862,% change,26057.0,1700
Michigan,Hillsdale,15.984936825598933,% change,26059.0,1701
Michigan,Houghton,30.547444312795434,% change,26061.0,1705
Michigan,Huron,-14.554190829810675,% change,26063.0,1708
Michigan,Ingham,-36.697653759340234,% change,26065.0,1710
Michigan,Ionia,-0.6157200177009106,% change,26067.0,1713
Michigan,Iosco,18.99155357846725,% change,26069.0,1715
Michigan,Iron,171.9497969411561,% change,26071.0,1716
Michigan,Isabella,4.382342342758639,% change,26073.0,1717
Michigan,Jackson,24.108300205970092,% change,26075.0,1719
Michigan,Kalamazoo,19.826049170818738,% change,26077.0,1720
Michigan,Kalkaska,-75.68504228085578,% change,26079.0,1722
Michigan,Kent,78.55766387203592,% change,26081.0,1726
Michigan,Keweenaw,nan,% change,26083.0,1743
Michigan,Lake,60.782552095270404,% change,26085.0,1749
Michigan,Lapeer,76.59159520382666,% change,26087.0,1752
Michigan,Leelanau,22.63682820901987,% change,26089.0,1765
Michigan,Lenawee,30.496947521200372,% change,26091.0,1768
Michigan,Livingston,-15.610820385362267,% change,26093.0,1770
Michigan,Luce,-35.30390303243489,% change,26095.0,1773
Michigan,Mackinac,340.61838475848344,% change,26097.0,1779
Michigan,Macomb,2.3362463710399988,% change,26099.0,1785
Michigan,Manistee,-29.28015046275326,% change,26101.0,1787
Michigan,Marquette,27.480505834702413,% change,26103.0,1793
Michigan,Mason,-34.651113434456875,% change,26105.0,1797
Michigan,Mecosta,14.69903494076844,% change,26107.0,1800
Michigan,Menominee,-40.25672337319634,% change,26109.0,1802
Michigan,Midland,-4.785317028944656,% change,26111.0,1806
Michigan,Missaukee,10.707291886622727,% change,26113.0,1810
Michigan,Monroe,110.66143371583892,% change,26115.0,1812
Michigan,Montcalm,24.925292688158173,% change,26117.0,1815
Michigan,Montmorency,3.954796233730566,% change,26119.0,1816
Michigan,Muskegon,-18.719756592866332,% change,26121.0,1818
Michigan,Newaygo,-24.134931280036724,% change,26123.0,1820
Michigan,Oakland,-29.713034609222856,% change,26125.0,1824
Michigan,Oceana,32.97271215064824,% change,26127.0,1825
Michigan,Ogemaw,30.773754811282817,% change,26129.0,1827
Michigan,Ontonagon,-34.22355578254455,% change,26131.0,1829
Michigan,Osceola,12.449611119823883,% change,26133.0,1830
Michigan,Oscoda,8.330279244994628,% change,26135.0,1832
Michigan,Otsego,37.05367043690398,% change,26137.0,1834
Michigan,Ottawa,-35.45864079971605,% change,26139.0,1837
Michigan,Presque Isle,91.1298484078591,% change,26141.0,1840
Michigan,Roscommon,-10.85211267605635,% change,26143.0,1843
Michigan,Saginaw,-1.0308163668489159,% change,26145.0,1845
Michigan,St. Clair,40.34498502014962,% change,26147.0,1854
Michigan,St. Joseph,-2.241086208124028,% change,26149.0,1857
Michigan,Sanilac,1.1372751537871268,% change,26151.0,1858
Michigan,Schoolcraft,-37.759477364740526,% change,26153.0,1861
Michigan,Shiawassee,8.207448727623577,% change,26155.0,1863
Michigan,Tuscola,-1.7856865869988119,% change,26157.0,1866
Michigan,Van Buren,-3.528506218096016,% change,26159.0,1867
Michigan,Washtenaw,-5.541588566288248,% change,26161.0,1869
Michigan,Wayne,-47.12300341667323,% change,26163.0,1871
Michigan,Wexford,-4.845537932938612,% change,26165.0,1873
Minnesota,Aitkin,78.17640101183805,% change,27001.0,1875
Minnesota,Anoka,13.824608845545045,% change,27003.0,1877
Minnesota,Becker,-17.454958365494726,% change,27005.0,1878
Minnesota,Beltrami,28.430117612011855,% change,27007.0,1880
Minnesota,Benton,141.74624953431527,% change,27009.0,1881
Minnesota,Big Stone,151.88830816879596,% change,27011.0,1882
Minnesota,Blue Earth,-0.6448918264341158,% change,27013.0,1886
Minnesota,Brown,-24.12294764084291,% change,27015.0,1892
Minnesota,Carlton,-19.81595932987263,% change,27017.0,1893
Minnesota,Carver,-8.15392901264205,% change,27019.0,1894
Minnesota,Cass,-51.26209792658467,% change,27021.0,1895
Minnesota,Chippewa,280.6357714702711,% change,27023.0,1896
Minnesota,Chisago,-3.6687581996080536,% change,27025.0,1897
Minnesota,Clay,119.26768752105446,% change,27027.0,1898
Minnesota,Clearwater,-45.668890172803195,% change,27029.0,1899
Minnesota,Cook,nan,% change,27031.0,1900
Minnesota,Cottonwood,30.76497414467534,% change,27033.0,1902
Minnesota,Crow Wing,-12.922929383463389,% change,27035.0,1903
Minnesota,Dakota,-38.94997822831917,% change,27037.0,1904
Minnesota,Dodge,-62.61624112024037,% change,27039.0,1906
Minnesota,Douglas,-46.287696256751865,% change,27041.0,1907
Minnesota,Faribault,20.213779342016863,% change,27043.0,1908
Minnesota,Fillmore,2.677139110838511,% change,27045.0,1909
Minnesota,Freeborn,-46.16848531705821,% change,27047.0,1910
Minnesota,Goodhue,4.477581785267879,% change,27049.0,1911
Minnesota,Grant,-16.953962043368563,% change,27051.0,1912
Minnesota,Hennepin,28.980323664013202,% change,27053.0,1913
Minnesota,Houston,184.87946434047532,% change,27055.0,1914
Minnesota,Hubbard,-1.798518367871314,% change,27057.0,1915
Minnesota,Isanti,47.177145316459566,% change,27059.0,1916
Minnesota,Itasca,55.54851407233207,% change,27061.0,1917
Minnesota,Jackson,18.7932153642085,% change,27063.0,1918
Minnesota,Kanabec,27.47736999123202,% change,27065.0,1919
Minnesota,Kandiyohi,18.892223163211433,% change,27067.0,1920
Minnesota,Kittson,nan,% change,27069.0,1921
Minnesota,Koochiching,-52.16118108360468,% change,27071.0,1922
Minnesota,Lac qui Parle,79.50212228292524,% change,27073.0,1923
Minnesota,Lake,76.67989662174637,% change,27075.0,1926
Minnesota,Lake of the Woods,34.46941008162921,% change,27077.0,1927
Minnesota,Le Sueur,44.46283523098762,% change,27079.0,1929
Minnesota,Lincoln,-89.83838320574613,% change,27081.0,1931
Minnesota,Lyon,-45.28385050291515,% change,27083.0,1932
Minnesota,McLeod,54.797101900887114,% change,27085.0,1934
Minnesota,Mahnomen,nan,% change,27087.0,1936
Minnesota,Marshall,225.9440633245382,% change,27089.0,1937
Minnesota,Martin,-28.302722417611054,% change,27091.0,1940
Minnesota,Meeker,-4.457773443144047,% change,27093.0,1941
Minnesota,Mille Lacs,47.343785211951655,% change,27095.0,1943
Minnesota,Morrison,-29.490317611711596,% change,27097.0,1944
Minnesota,Mower,-72.56934660780814,% change,27099.0,1945
Minnesota,Murray,139.797677281954,% change,27101.0,1947
Minnesota,Nicollet,-26.992611812770473,% change,27103.0,1948
Minnesota,Nobles,-35.460505413700425,% change,27105.0,1950
Minnesota,Norman,106.62650602409639,% change,27107.0,1951
Minnesota,Olmsted,8.958679283037648,% change,27109.0,1953
Minnesota,Otter Tail,100.65967923884,% change,27111.0,1954
Minnesota,Pennington,-19.656333449436893,% change,27113.0,1956
Minnesota,Pine,nan,% change,27115.0,1957
Minnesota,Pipestone,86.97644676542684,% change,27117.0,1958
Minnesota,Polk,46.160294370540896,% change,27119.0,1959
Minnesota,Pope,40.96374600406859,% change,27121.0,1961
Minnesota,Ramsey,188.78254439004928,% change,27123.0,1964
Minnesota,Red Lake,nan,% change,27125.0,1966
Minnesota,Redwood,170.11080312646038,% change,27127.0,1969
Minnesota,Renville,-22.866526684557435,% change,27129.0,1971
Minnesota,Rice,-23.996168715159012,% change,27131.0,1973
Minnesota,Rock,377.36847167452146,% change,27133.0,1974
Minnesota,Roseau,325.85439723550877,% change,27135.0,1976
Minnesota,St. Louis,19.966249295176414,% change,27137.0,1978
Minnesota,Scott,-46.95626751703471,% change,27139.0,1979
Minnesota,Sherburne,453.24910948579094,% change,27141.0,1980
Minnesota,Sibley,132.34429810046993,% change,27143.0,1982
Minnesota,Stearns,-1.782616420536836,% change,27145.0,1984
Minnesota,Steele,-34.009764528403736,% change,27147.0,1985
Minnesota,Stevens,-10.650097565985424,% change,27149.0,1987
Minnesota,Swift,-20.84097014905463,% change,27151.0,1988
Minnesota,Todd,22.884412982956476,% change,27153.0,1989
Minnesota,Traverse,-10.43136150045783,% change,27155.0,1990
Minnesota,Wabasha,27.011241371921813,% change,27157.0,1991
Minnesota,Wadena,142.32681919236887,% change,27159.0,1992
Minnesota,Waseca,-49.95122031517492,% change,27161.0,1993
Minnesota,Washington,12.557249330184986,% change,27163.0,1994
Minnesota,Watonwan,-8.060834670947044,% change,27165.0,1996
Minnesota,Wilkin,-78.34089305513557,% change,27167.0,1997
Minnesota,Winona,nan,% change,27169.0,1998
Minnesota,Wright,15.962596396086203,% change,27171.0,1999
Minnesota,Yellow Medicine,96.24522705192389,% change,27173.0,1531
Mississippi,Adams,-77.08383358059841,% change,28001.0,1534
Mississippi,Alcorn,-39.91471126270901,% change,28003.0,1538
Mississippi,Amite,nan,% change,28005.0,1539
Mississippi,Attala,35.08281928357817,% change,28007.0,1541
Mississippi,Benton,461.2845415654989,% change,28009.0,1544
Mississippi,Bolivar,-96.32678499351249,% change,28011.0,1547
Mississippi,Calhoun,nan,% change,28013.0,1548
Mississippi,Carroll,6.163167473034768,% change,28015.0,1549
Mississippi,Chickasaw,-38.18520888282069,% change,28017.0,1550
Mississippi,Choctaw,248.21164646763228,% change,28019.0,1552
Mississippi,Claiborne,-40.95962828627646,% change,28021.0,1555
Mississippi,Clarke,-54.459934155140644,% change,28023.0,1557
Mississippi,Clay,-28.8649256055129,% change,28025.0,1559
Mississippi,Coahoma,-21.78595596492095,% change,28027.0,1562
Mississippi,Copiah,-92.33087192612321,% change,28029.0,1564
Mississippi,Covington,-91.84801627054055,% change,28031.0,1567
Mississippi,DeSoto,111.3431950647264,% change,28033.0,1571
Mississippi,Forrest,89.2526899196755,% change,28035.0,1572
Mississippi,Franklin,-58.59008494991759,% change,28037.0,1575
Mississippi,George,-12.186133317800786,% change,28039.0,1577
Mississippi,Greene,140.46309906182518,% change,28041.0,1579
Mississippi,Grenada,nan,% change,28043.0,1581
Mississippi,Hancock,-7.986409866084243,% change,28045.0,1583
Mississippi,Harrison,383.20293800159567,% change,28047.0,1587
Mississippi,Hinds,nan,% change,28049.0,1591
Mississippi,Holmes,nan,% change,28051.0,1593
Mississippi,Humphreys,319.8045602605864,% change,28053.0,1596
Mississippi,Issaquena,nan,% change,28055.0,1598
Mississippi,Itawamba,-27.398287556474816,% change,28057.0,1601
Mississippi,Jackson,136.35052603230037,% change,28059.0,1605
Mississippi,Jasper,-29.491908015397954,% change,28061.0,1607
Mississippi,Jefferson,-37.332032507241706,% change,28063.0,1610
Mississippi,Jefferson Davis,-39.919504289071305,% change,28065.0,1612
Mississippi,Jones,-50.85168936730064,% change,28067.0,1615
Mississippi,Kemper,-82.64194669756662,% change,28069.0,1616
Mississippi,Lafayette,-56.51780172096983,% change,28071.0,1620
Mississippi,Lamar,32.02426840440427,% change,28073.0,1623
Mississippi,Lauderdale,27.74628165874026,% change,28075.0,1628
Mississippi,Lawrence,nan,% change,28077.0,1632
Mississippi,Leake,-66.48728546007693,% change,28079.0,1636
Mississippi,Lee,-42.25969911770819,% change,28081.0,1638
Mississippi,Leflore,nan,% change,28083.0,1643
Mississippi,Lincoln,1.5697307228569866,% change,28085.0,1645
Mississippi,Lowndes,-45.64018256818942,% change,28087.0,1647
Mississippi,Madison,-27.367836165582222,% change,28089.0,1651
Mississippi,Marion,122.52846728417623,% change,28091.0,1653
Mississippi,Marshall,40.355115535620925,% change,28093.0,1655
Mississippi,Monroe,23.55898945302919,% change,28095.0,1656
Mississippi,Montgomery,nan,% change,28097.0,1658
Mississippi,Neshoba,-82.60110096621348,% change,28099.0,1661
Mississippi,Newton,-51.495043827312195,% change,28101.0,1663
Mississippi,Noxubee,nan,% change,28103.0,1666
Mississippi,Oktibbeha,60.03337505214853,% change,28105.0,1668
Mississippi,Panola,240.91304419990377,% change,28107.0,1671
Mississippi,Pearl River,-83.09661603915228,% change,28109.0,1676
Mississippi,Perry,164.35472525653753,% change,28111.0,1679
Mississippi,Pike,-19.88024250891944,% change,28113.0,1680
Mississippi,Pontotoc,nan,% change,28115.0,1682
Mississippi,Prentiss,-72.35604262094571,% change,28117.0,1684
Mississippi,Quitman,nan,% change,28119.0,1685
Mississippi,Rankin,53.90648377148789,% change,28121.0,1690
