State,County,Direct farm sales 2007 (DIRSALES07),Units,FIPS,FID
Kansas,Jefferson,606.0,"1,000 dollars",20087.0,821
Kansas,Jewell,23.0,"1,000 dollars",20089.0,822
Kansas,Johnson,172.0,"1,000 dollars",20091.0,824
Kansas,Kearny,12.0,"1,000 dollars",20093.0,826
Kansas,Kingman,26.0,"1,000 dollars",20095.0,827
Kansas,Kiowa,17.0,"1,000 dollars",20097.0,829
Kansas,Labette,96.0,"1,000 dollars",20099.0,831
Kansas,Lane,3.0,"1,000 dollars",20101.0,833
Kansas,Leavenworth,159.0,"1,000 dollars",20103.0,836
Kansas,Lincoln,13.0,"1,000 dollars",20105.0,838
Kansas,Linn,153.0,"1,000 dollars",20107.0,840
Kansas,Logan,23.0,"1,000 dollars",20109.0,842
Kansas,Lyon,128.0,"1,000 dollars",20111.0,844
Kansas,McPherson,154.0,"1,000 dollars",20113.0,846
Kansas,Marion,64.0,"1,000 dollars",20115.0,848
Kansas,Marshall,57.0,"1,000 dollars",20117.0,850
Kansas,Meade,39.0,"1,000 dollars",20119.0,851
Kansas,Miami,370.0,"1,000 dollars",20121.0,853
Kansas,Mitchell,nan,"1,000 dollars",20123.0,854
Kansas,Montgomery,116.0,"1,000 dollars",20125.0,856
Kansas,Morris,18.0,"1,000 dollars",20127.0,858
Kansas,Morton,nan,"1,000 dollars",20129.0,859
Kansas,Nemaha,144.0,"1,000 dollars",20131.0,861
Kansas,Neosho,81.0,"1,000 dollars",20133.0,862
Kansas,Ness,33.0,"1,000 dollars",20135.0,864
Kansas,Norton,39.0,"1,000 dollars",20137.0,866
Kansas,Osage,167.0,"1,000 dollars",20139.0,867
Kansas,Osborne,nan,"1,000 dollars",20141.0,869
Kansas,Ottawa,47.0,"1,000 dollars",20143.0,870
Kansas,Pawnee,17.0,"1,000 dollars",20145.0,872
Kansas,Phillips,31.0,"1,000 dollars",20147.0,873
Kansas,Pottawatomie,261.0,"1,000 dollars",20149.0,876
Kansas,Pratt,nan,"1,000 dollars",20151.0,878
Kansas,Rawlins,107.0,"1,000 dollars",20153.0,880
Kansas,Reno,467.0,"1,000 dollars",20155.0,882
Kansas,Republic,22.0,"1,000 dollars",20157.0,884
Kansas,Rice,55.0,"1,000 dollars",20159.0,886
Kansas,Riley,44.0,"1,000 dollars",20161.0,888
Kansas,Rooks,nan,"1,000 dollars",20163.0,889
Kansas,Rush,47.0,"1,000 dollars",20165.0,891
Kansas,Russell,14.0,"1,000 dollars",20167.0,893
Kansas,Saline,194.0,"1,000 dollars",20169.0,895
Kansas,Scott,nan,"1,000 dollars",20171.0,897
Kansas,Sedgwick,432.0,"1,000 dollars",20173.0,898
Kansas,Seward,42.0,"1,000 dollars",20175.0,900
Kansas,Shawnee,266.0,"1,000 dollars",20177.0,902
Kansas,Sheridan,30.0,"1,000 dollars",20179.0,904
Kansas,Sherman,nan,"1,000 dollars",20181.0,907
Kansas,Smith,1.0,"1,000 dollars",20183.0,909
Kansas,Stafford,37.0,"1,000 dollars",20185.0,911
Kansas,Stanton,nan,"1,000 dollars",20187.0,913
Kansas,Stevens,27.0,"1,000 dollars",20189.0,914
Kansas,Sumner,96.0,"1,000 dollars",20191.0,916
Kansas,Thomas,24.0,"1,000 dollars",20193.0,917
Kansas,Trego,10.0,"1,000 dollars",20195.0,919
Kansas,Wabaunsee,57.0,"1,000 dollars",20197.0,920
Kansas,Wallace,14.0,"1,000 dollars",20199.0,921
Kansas,Washington,71.0,"1,000 dollars",20201.0,922
Kansas,Wichita,0.0,"1,000 dollars",20203.0,923
Kansas,Wilson,54.0,"1,000 dollars",20205.0,925
Kansas,Woodson,16.0,"1,000 dollars",20207.0,926
Kansas,Wyandotte,262.0,"1,000 dollars",20209.0,927
Kentucky,Adair,186.0,"1,000 dollars",21001.0,928
Kentucky,Allen,753.0,"1,000 dollars",21003.0,929
Kentucky,Anderson,92.0,"1,000 dollars",21005.0,930
Kentucky,Ballard,24.0,"1,000 dollars",21007.0,932
Kentucky,Barren,340.0,"1,000 dollars",21009.0,933
Kentucky,Bath,65.0,"1,000 dollars",21011.0,934
Kentucky,Bell,19.0,"1,000 dollars",21013.0,936
Kentucky,Boone,510.0,"1,000 dollars",21015.0,1002
Kentucky,Bourbon,162.0,"1,000 dollars",21017.0,1005
Kentucky,Boyd,74.0,"1,000 dollars",21019.0,1008
Kentucky,Boyle,167.0,"1,000 dollars",21021.0,1010
Kentucky,Bracken,91.0,"1,000 dollars",21023.0,1013
Kentucky,Breathitt,20.0,"1,000 dollars",21025.0,1017
Kentucky,Breckinridge,351.0,"1,000 dollars",21027.0,1020
Kentucky,Bullitt,89.0,"1,000 dollars",21029.0,1024
Kentucky,Butler,27.0,"1,000 dollars",21031.0,1026
Kentucky,Caldwell,55.0,"1,000 dollars",21033.0,1031
Kentucky,Calloway,31.0,"1,000 dollars",21035.0,1033
Kentucky,Campbell,239.0,"1,000 dollars",21037.0,1035
Kentucky,Carlisle,21.0,"1,000 dollars",21039.0,1039
Kentucky,Carroll,62.0,"1,000 dollars",21041.0,1041
Kentucky,Carter,61.0,"1,000 dollars",21043.0,1044
Kentucky,Casey,169.0,"1,000 dollars",21045.0,1048
Kentucky,Christian,170.0,"1,000 dollars",21047.0,1050
Kentucky,Clark,128.0,"1,000 dollars",21049.0,1053
Kentucky,Clay,315.0,"1,000 dollars",21051.0,1056
Kentucky,Clinton,44.0,"1,000 dollars",21053.0,1059
Kentucky,Crittenden,128.0,"1,000 dollars",21055.0,1064
Kentucky,Cumberland,86.0,"1,000 dollars",21057.0,1067
Kentucky,Daviess,154.0,"1,000 dollars",21059.0,1071
Kentucky,Edmonson,31.0,"1,000 dollars",21061.0,1073
Kentucky,Elliott,30.0,"1,000 dollars",21063.0,1075
Kentucky,Estill,70.0,"1,000 dollars",21065.0,1077
Kentucky,Fayette,182.0,"1,000 dollars",21067.0,1080
Kentucky,Fleming,162.0,"1,000 dollars",21069.0,1083
Kentucky,Floyd,6.0,"1,000 dollars",21071.0,1085
Kentucky,Franklin,119.0,"1,000 dollars",21073.0,1086
Kentucky,Fulton,0.0,"1,000 dollars",21075.0,1088
Kentucky,Gallatin,66.0,"1,000 dollars",21077.0,1090
Kentucky,Garrard,145.0,"1,000 dollars",21079.0,1092
Kentucky,Grant,64.0,"1,000 dollars",21081.0,1094
Kentucky,Graves,218.0,"1,000 dollars",21083.0,1097
Kentucky,Grayson,116.0,"1,000 dollars",21085.0,1100
Kentucky,Green,107.0,"1,000 dollars",21087.0,1102
Kentucky,Greenup,113.0,"1,000 dollars",21089.0,1105
Kentucky,Hancock,24.0,"1,000 dollars",21091.0,1107
Kentucky,Hardin,342.0,"1,000 dollars",21093.0,1110
Kentucky,Harlan,17.0,"1,000 dollars",21095.0,1114
Kentucky,Harrison,166.0,"1,000 dollars",21097.0,1119
Kentucky,Hart,414.0,"1,000 dollars",21099.0,1121
Kentucky,Henderson,78.0,"1,000 dollars",21101.0,1126
Kentucky,Henry,294.0,"1,000 dollars",21103.0,1129
Kentucky,Hickman,17.0,"1,000 dollars",21105.0,1130
Kentucky,Hopkins,96.0,"1,000 dollars",21107.0,1136
Kentucky,Jackson,24.0,"1,000 dollars",21109.0,1140
Kentucky,Jefferson,59.0,"1,000 dollars",21111.0,1143
Kentucky,Jessamine,245.0,"1,000 dollars",21113.0,1145
Kentucky,Johnson,30.0,"1,000 dollars",21115.0,1148
Kentucky,Kenton,34.0,"1,000 dollars",21117.0,1151
Kentucky,Knott,0.0,"1,000 dollars",21119.0,1154
Kentucky,Knox,43.0,"1,000 dollars",21121.0,1159
Kentucky,Larue,170.0,"1,000 dollars",21123.0,1162
Kentucky,Laurel,92.0,"1,000 dollars",21125.0,1166
Kentucky,Lawrence,64.0,"1,000 dollars",21127.0,1167
Kentucky,Lee,nan,"1,000 dollars",21129.0,1171
Kentucky,Leslie,nan,"1,000 dollars",21131.0,1175
Kentucky,Letcher,3.0,"1,000 dollars",21133.0,1178
Kentucky,Lewis,55.0,"1,000 dollars",21135.0,1180
Kentucky,Lincoln,195.0,"1,000 dollars",21137.0,1184
Kentucky,Livingston,131.0,"1,000 dollars",21139.0,1187
Kentucky,Logan,216.0,"1,000 dollars",21141.0,1190
Kentucky,Lyon,nan,"1,000 dollars",21143.0,1193
Kentucky,McCracken,130.0,"1,000 dollars",21145.0,1196
Kentucky,McCreary,28.0,"1,000 dollars",21147.0,1198
Kentucky,McLean,8.0,"1,000 dollars",21149.0,1201
Kentucky,Madison,463.0,"1,000 dollars",21151.0,1204
Kentucky,Magoffin,2.0,"1,000 dollars",21153.0,1206
Kentucky,Marion,101.0,"1,000 dollars",21155.0,1210
Kentucky,Marshall,178.0,"1,000 dollars",21157.0,1213
Kentucky,Martin,2.0,"1,000 dollars",21159.0,1215
Kentucky,Mason,152.0,"1,000 dollars",21161.0,1217
Kentucky,Meade,113.0,"1,000 dollars",21163.0,1220
Kentucky,Menifee,38.0,"1,000 dollars",21165.0,1222
Kentucky,Mercer,106.0,"1,000 dollars",21167.0,1225
Kentucky,Metcalfe,174.0,"1,000 dollars",21169.0,1228
Kentucky,Monroe,543.0,"1,000 dollars",21171.0,1230
Kentucky,Montgomery,35.0,"1,000 dollars",21173.0,1233
Kentucky,Morgan,59.0,"1,000 dollars",21175.0,1235
Kentucky,Muhlenberg,76.0,"1,000 dollars",21177.0,1238
Kentucky,Nelson,333.0,"1,000 dollars",21179.0,1243
Kentucky,Nicholas,94.0,"1,000 dollars",21181.0,1246
Kentucky,Ohio,43.0,"1,000 dollars",21183.0,1249
Kentucky,Oldham,113.0,"1,000 dollars",21185.0,1252
Kentucky,Owen,51.0,"1,000 dollars",21187.0,1255
Kentucky,Owsley,77.0,"1,000 dollars",21189.0,1257
Kentucky,Pendleton,114.0,"1,000 dollars",21191.0,1260
Kentucky,Perry,nan,"1,000 dollars",21193.0,1265
Kentucky,Pike,8.0,"1,000 dollars",21195.0,1267
Kentucky,Powell,22.0,"1,000 dollars",21197.0,1270
Kentucky,Pulaski,375.0,"1,000 dollars",21199.0,1272
Kentucky,Robertson,12.0,"1,000 dollars",21201.0,1273
Kentucky,Rockcastle,66.0,"1,000 dollars",21203.0,1276
Kentucky,Rowan,22.0,"1,000 dollars",21205.0,1279
Kentucky,Russell,84.0,"1,000 dollars",21207.0,1282
Kentucky,Scott,167.0,"1,000 dollars",21209.0,1283
Kentucky,Shelby,237.0,"1,000 dollars",21211.0,1285
Kentucky,Simpson,17.0,"1,000 dollars",21213.0,1287
Kentucky,Spencer,90.0,"1,000 dollars",21215.0,1000
Kentucky,Taylor,67.0,"1,000 dollars",21217.0,1003
Kentucky,Todd,387.0,"1,000 dollars",21219.0,1006
Kentucky,Trigg,146.0,"1,000 dollars",21221.0,1009
Kentucky,Trimble,236.0,"1,000 dollars",21223.0,1012
Kentucky,Union,45.0,"1,000 dollars",21225.0,1016
Kentucky,Warren,234.0,"1,000 dollars",21227.0,1019
Kentucky,Washington,265.0,"1,000 dollars",21229.0,1023
Kentucky,Wayne,63.0,"1,000 dollars",21231.0,1027
Kentucky,Webster,nan,"1,000 dollars",21233.0,1029
Kentucky,Whitley,65.0,"1,000 dollars",21235.0,1034
Kentucky,Wolfe,39.0,"1,000 dollars",21237.0,1037
Kentucky,Woodford,464.0,"1,000 dollars",21239.0,1042
Louisiana,Acadia,459.0,"1,000 dollars",22001.0,1046
Louisiana,Allen,43.0,"1,000 dollars",22003.0,1051
Louisiana,Ascension,33.0,"1,000 dollars",22005.0,1055
Louisiana,Assumption,58.0,"1,000 dollars",22007.0,1060
Louisiana,Avoyelles,nan,"1,000 dollars",22009.0,1062
Louisiana,Beauregard,470.0,"1,000 dollars",22011.0,1066
Louisiana,Bienville,77.0,"1,000 dollars",22013.0,1069
Louisiana,Bossier,178.0,"1,000 dollars",22015.0,1076
Louisiana,Caddo,252.0,"1,000 dollars",22017.0,1079
Louisiana,Calcasieu,78.0,"1,000 dollars",22019.0,1081
Louisiana,Caldwell,nan,"1,000 dollars",22021.0,1084
Louisiana,Cameron,9.0,"1,000 dollars",22023.0,1089
Louisiana,Catahoula,21.0,"1,000 dollars",22025.0,1093
Louisiana,Claiborne,18.0,"1,000 dollars",22027.0,1095
Louisiana,Concordia,18.0,"1,000 dollars",22029.0,1098
Louisiana,De Soto,78.0,"1,000 dollars",22031.0,1103
Louisiana,East Baton Rouge,173.0,"1,000 dollars",22033.0,1108
Louisiana,East Carroll,9.0,"1,000 dollars",22035.0,1111
Louisiana,East Feliciana,82.0,"1,000 dollars",22037.0,1115
Louisiana,Evangeline,46.0,"1,000 dollars",22039.0,1118
Louisiana,Franklin,351.0,"1,000 dollars",22041.0,1123
Louisiana,Grant,72.0,"1,000 dollars",22043.0,1127
Louisiana,Iberia,66.0,"1,000 dollars",22045.0,1133
Louisiana,Iberville,nan,"1,000 dollars",22047.0,1134
Louisiana,Jackson,13.0,"1,000 dollars",22049.0,1138
Louisiana,Jefferson,nan,"1,000 dollars",22051.0,1147
Louisiana,Jefferson Davis,220.0,"1,000 dollars",22053.0,1155
Louisiana,Lafayette,67.0,"1,000 dollars",22055.0,1161
Louisiana,Lafourche,120.0,"1,000 dollars",22057.0,1280
Louisiana,La Salle,6.0,"1,000 dollars",22059.0,1289
Louisiana,Lincoln,nan,"1,000 dollars",22061.0,1291
Louisiana,Livingston,385.0,"1,000 dollars",22063.0,1295
Louisiana,Madison,9.0,"1,000 dollars",22065.0,1297
Louisiana,Morehouse,42.0,"1,000 dollars",22067.0,1299
Louisiana,Natchitoches,351.0,"1,000 dollars",22069.0,1301
Louisiana,Orleans,nan,"1,000 dollars",22071.0,1304
Louisiana,Ouachita,155.0,"1,000 dollars",22073.0,1306
Louisiana,Plaquemines,433.0,"1,000 dollars",22075.0,1427
Louisiana,Pointe Coupee,nan,"1,000 dollars",22077.0,1431
Louisiana,Rapides,287.0,"1,000 dollars",22079.0,1434
Louisiana,Red River,55.0,"1,000 dollars",22081.0,1436
Louisiana,Richland,37.0,"1,000 dollars",22083.0,1439
Louisiana,Sabine,64.0,"1,000 dollars",22085.0,1441
Louisiana,St. Bernard,nan,"1,000 dollars",22087.0,1463
Louisiana,St. Charles,56.0,"1,000 dollars",22089.0,1466
Louisiana,St. Helena,58.0,"1,000 dollars",22091.0,1467
Louisiana,St. James,130.0,"1,000 dollars",22093.0,1468
Louisiana,St. John the Baptist,nan,"1,000 dollars",22095.0,1469
Louisiana,St. Landry,981.0,"1,000 dollars",22097.0,1471
Louisiana,St. Martin,168.0,"1,000 dollars",22099.0,1473
Louisiana,St. Mary,35.0,"1,000 dollars",22101.0,1474
Louisiana,St. Tammany,43.0,"1,000 dollars",22103.0,1475
Louisiana,Tangipahoa,407.0,"1,000 dollars",22105.0,1476
Louisiana,Tensas,nan,"1,000 dollars",22107.0,1479
Louisiana,Terrebonne,93.0,"1,000 dollars",22109.0,1501
Louisiana,Union,54.0,"1,000 dollars",22111.0,1507
Louisiana,Vermilion,171.0,"1,000 dollars",22113.0,1510
Louisiana,Vernon,100.0,"1,000 dollars",22115.0,1513
Louisiana,Washington,96.0,"1,000 dollars",22117.0,1516
Louisiana,Webster,48.0,"1,000 dollars",22119.0,1518
Louisiana,West Baton Rouge,0.0,"1,000 dollars",22121.0,1520
Louisiana,West Carroll,114.0,"1,000 dollars",22123.0,1522
Louisiana,West Feliciana,34.0,"1,000 dollars",22125.0,1524
Louisiana,Winn,7.0,"1,000 dollars",22127.0,1529
Maine,Androscoggin,2306.0,"1,000 dollars",23001.0,1532
Maine,Aroostook,1131.0,"1,000 dollars",23003.0,1535
Maine,Cumberland,2000.0,"1,000 dollars",23005.0,1608
Maine,Franklin,522.0,"1,000 dollars",23007.0,1619
Maine,Hancock,972.0,"1,000 dollars",23009.0,1748
Maine,Kennebec,1244.0,"1,000 dollars",23011.0,1755
Maine,Knox,1680.0,"1,000 dollars",23013.0,1774
Maine,Lincoln,1092.0,"1,000 dollars",23015.0,1835
Maine,Oxford,1178.0,"1,000 dollars",23017.0,1842
Maine,Penobscot,1534.0,"1,000 dollars",23019.0,1846
Maine,Piscataquis,299.0,"1,000 dollars",23021.0,1851
Maine,Sagadahoc,170.0,"1,000 dollars",23023.0,1855
Maine,Somerset,418.0,"1,000 dollars",23025.0,1860
Maine,Waldo,893.0,"1,000 dollars",23027.0,1865
Maine,Washington,248.0,"1,000 dollars",23029.0,1884
Maine,York,2733.0,"1,000 dollars",23031.0,1901
Maryland,Allegany,44.0,"1,000 dollars",24001.0,1905
Maryland,Anne Arundel,698.0,"1,000 dollars",24003.0,1925
Maryland,Baltimore County,1390.0,"1,000 dollars",24005.0,1939
Maryland,Calvert,239.0,"1,000 dollars",24009.0,1946
Maryland,Caroline,2412.0,"1,000 dollars",24011.0,1949
Maryland,Carroll,1561.0,"1,000 dollars",24013.0,1955
Maryland,Cecil,1264.0,"1,000 dollars",24015.0,1963
Maryland,Charles,349.0,"1,000 dollars",24017.0,1294
Maryland,Dorchester,247.0,"1,000 dollars",24019.0,1346
Maryland,Frederick,2561.0,"1,000 dollars",24021.0,1357
Maryland,Garrett,366.0,"1,000 dollars",24023.0,1361
Maryland,Harford,1172.0,"1,000 dollars",24025.0,1372
Maryland,Howard,250.0,"1,000 dollars",24027.0,1379
Maryland,Kent,184.0,"1,000 dollars",24029.0,1394
Maryland,Montgomery,3165.0,"1,000 dollars",24031.0,1398
Maryland,Prince George's,811.0,"1,000 dollars",24033.0,1403
Maryland,Queen Anne's,361.0,"1,000 dollars",24035.0,1413
Maryland,St. Mary's,711.0,"1,000 dollars",24037.0,1421
Maryland,Somerset,27.0,"1,000 dollars",24039.0,1430
Maryland,Talbot,106.0,"1,000 dollars",24041.0,1438
Maryland,Washington,2678.0,"1,000 dollars",24043.0,1445
Maryland,Wicomico,594.0,"1,000 dollars",24045.0,1446
Maryland,Worcester,30.0,"1,000 dollars",24047.0,1456
Maryland,Baltimore City,nan,"1,000 dollars",24510.0,1460
Massachusetts,Barnstable,1617.0,"1,000 dollars",25001.0,1478
Massachusetts,Berkshire,1727.0,"1,000 dollars",25003.0,1480
Massachusetts,Bristol,1880.0,"1,000 dollars",25005.0,1486
Massachusetts,Dukes,nan,"1,000 dollars",25007.0,1491
Massachusetts,Essex,4961.0,"1,000 dollars",25009.0,1519
Massachusetts,Franklin,3449.0,"1,000 dollars",25011.0,1523
Massachusetts,Hampden,2187.0,"1,000 dollars",25013.0,1526
Massachusetts,Hampshire,3309.0,"1,000 dollars",25015.0,1527
Massachusetts,Middlesex,6510.0,"1,000 dollars",25017.0,1533
Massachusetts,Nantucket,nan,"1,000 dollars",25019.0,1537
Massachusetts,Norfolk,1851.0,"1,000 dollars",25021.0,1543
Massachusetts,Plymouth,1568.0,"1,000 dollars",25023.0,1569
Massachusetts,Suffolk,nan,"1,000 dollars",25025.0,1585
Massachusetts,Worcester,10871.0,"1,000 dollars",25027.0,1599
Michigan,Alcona,20.0,"1,000 dollars",26001.0,1603
Michigan,Alger,62.0,"1,000 dollars",26003.0,1609
Michigan,Allegan,2529.0,"1,000 dollars",26005.0,1611
Michigan,Alpena,185.0,"1,000 dollars",26007.0,1614
Michigan,Antrim,695.0,"1,000 dollars",26009.0,1617
Michigan,Arenac,75.0,"1,000 dollars",26011.0,1621
Michigan,Baraga,113.0,"1,000 dollars",26013.0,1624
Michigan,Barry,594.0,"1,000 dollars",26015.0,1627
Michigan,Bay,809.0,"1,000 dollars",26017.0,1631
Michigan,Benzie,194.0,"1,000 dollars",26019.0,1634
Michigan,Berrien,8492.0,"1,000 dollars",26021.0,1635
Michigan,Branch,578.0,"1,000 dollars",26023.0,1640
Michigan,Calhoun,463.0,"1,000 dollars",26025.0,1641
Michigan,Cass,654.0,"1,000 dollars",26027.0,1644
Michigan,Charlevoix,549.0,"1,000 dollars",26029.0,1648
Michigan,Cheboygan,127.0,"1,000 dollars",26031.0,1649
Michigan,Chippewa,165.0,"1,000 dollars",26033.0,1660
Michigan,Clare,80.0,"1,000 dollars",26035.0,1665
Michigan,Clinton,627.0,"1,000 dollars",26037.0,1669
Michigan,Crawford,36.0,"1,000 dollars",26039.0,1672
Michigan,Delta,58.0,"1,000 dollars",26041.0,1675
Michigan,Dickinson,33.0,"1,000 dollars",26043.0,1677
Michigan,Eaton,276.0,"1,000 dollars",26045.0,1678
Michigan,Emmet,446.0,"1,000 dollars",26047.0,1686
Michigan,Genesee,1524.0,"1,000 dollars",26049.0,1688
Michigan,Gladwin,256.0,"1,000 dollars",26051.0,1691
Michigan,Gogebic,32.0,"1,000 dollars",26053.0,1693
Michigan,Grand Traverse,637.0,"1,000 dollars",26055.0,1697
Michigan,Gratiot,615.0,"1,000 dollars",26057.0,1700
Michigan,Hillsdale,746.0,"1,000 dollars",26059.0,1701
Michigan,Houghton,164.0,"1,000 dollars",26061.0,1705
Michigan,Huron,368.0,"1,000 dollars",26063.0,1708
Michigan,Ingham,903.0,"1,000 dollars",26065.0,1710
Michigan,Ionia,663.0,"1,000 dollars",26067.0,1713
Michigan,Iosco,140.0,"1,000 dollars",26069.0,1715
Michigan,Iron,12.0,"1,000 dollars",26071.0,1716
Michigan,Isabella,527.0,"1,000 dollars",26073.0,1717
Michigan,Jackson,839.0,"1,000 dollars",26075.0,1719
Michigan,Kalamazoo,580.0,"1,000 dollars",26077.0,1720
Michigan,Kalkaska,228.0,"1,000 dollars",26079.0,1722
Michigan,Kent,1642.0,"1,000 dollars",26081.0,1726
Michigan,Keweenaw,0.0,"1,000 dollars",26083.0,1743
Michigan,Lake,38.0,"1,000 dollars",26085.0,1749
Michigan,Lapeer,2284.0,"1,000 dollars",26087.0,1752
Michigan,Leelanau,440.0,"1,000 dollars",26089.0,1765
Michigan,Lenawee,723.0,"1,000 dollars",26091.0,1768
Michigan,Livingston,584.0,"1,000 dollars",26093.0,1770
Michigan,Luce,42.0,"1,000 dollars",26095.0,1773
Michigan,Mackinac,21.0,"1,000 dollars",26097.0,1779
Michigan,Macomb,3507.0,"1,000 dollars",26099.0,1785
Michigan,Manistee,874.0,"1,000 dollars",26101.0,1787
Michigan,Marquette,166.0,"1,000 dollars",26103.0,1793
Michigan,Mason,499.0,"1,000 dollars",26105.0,1797
Michigan,Mecosta,504.0,"1,000 dollars",26107.0,1800
Michigan,Menominee,216.0,"1,000 dollars",26109.0,1802
Michigan,Midland,212.0,"1,000 dollars",26111.0,1806
Michigan,Missaukee,138.0,"1,000 dollars",26113.0,1810
Michigan,Monroe,628.0,"1,000 dollars",26115.0,1812
Michigan,Montcalm,591.0,"1,000 dollars",26117.0,1815
Michigan,Montmorency,79.0,"1,000 dollars",26119.0,1816
Michigan,Muskegon,490.0,"1,000 dollars",26121.0,1818
Michigan,Newaygo,1059.0,"1,000 dollars",26123.0,1820
Michigan,Oakland,717.0,"1,000 dollars",26125.0,1824
Michigan,Oceana,687.0,"1,000 dollars",26127.0,1825
Michigan,Ogemaw,65.0,"1,000 dollars",26129.0,1827
Michigan,Ontonagon,44.0,"1,000 dollars",26131.0,1829
Michigan,Osceola,296.0,"1,000 dollars",26133.0,1830
Michigan,Oscoda,134.0,"1,000 dollars",26135.0,1832
Michigan,Otsego,123.0,"1,000 dollars",26137.0,1834
Michigan,Ottawa,4758.0,"1,000 dollars",26139.0,1837
Michigan,Presque Isle,144.0,"1,000 dollars",26141.0,1840
Michigan,Roscommon,20.0,"1,000 dollars",26143.0,1843
Michigan,Saginaw,770.0,"1,000 dollars",26145.0,1845
Michigan,St. Clair,800.0,"1,000 dollars",26147.0,1854
Michigan,St. Joseph,539.0,"1,000 dollars",26149.0,1857
Michigan,Sanilac,566.0,"1,000 dollars",26151.0,1858
Michigan,Schoolcraft,39.0,"1,000 dollars",26153.0,1861
Michigan,Shiawassee,487.0,"1,000 dollars",26155.0,1863
Michigan,Tuscola,1216.0,"1,000 dollars",26157.0,1866
Michigan,Van Buren,2829.0,"1,000 dollars",26159.0,1867
Michigan,Washtenaw,1859.0,"1,000 dollars",26161.0,1869
Michigan,Wayne,1781.0,"1,000 dollars",26163.0,1871
Michigan,Wexford,220.0,"1,000 dollars",26165.0,1873
Minnesota,Aitkin,137.0,"1,000 dollars",27001.0,1875
Minnesota,Anoka,540.0,"1,000 dollars",27003.0,1877
Minnesota,Becker,296.0,"1,000 dollars",27005.0,1878
Minnesota,Beltrami,152.0,"1,000 dollars",27007.0,1880
Minnesota,Benton,501.0,"1,000 dollars",27009.0,1881
Minnesota,Big Stone,40.0,"1,000 dollars",27011.0,1882
Minnesota,Blue Earth,255.0,"1,000 dollars",27013.0,1886
Minnesota,Brown,164.0,"1,000 dollars",27015.0,1892
Minnesota,Carlton,342.0,"1,000 dollars",27017.0,1893
Minnesota,Carver,434.0,"1,000 dollars",27019.0,1894
Minnesota,Cass,205.0,"1,000 dollars",27021.0,1895
Minnesota,Chippewa,81.0,"1,000 dollars",27023.0,1896
Minnesota,Chisago,658.0,"1,000 dollars",27025.0,1897
Minnesota,Clay,112.0,"1,000 dollars",27027.0,1898
Minnesota,Clearwater,395.0,"1,000 dollars",27029.0,1899
Minnesota,Cook,0.0,"1,000 dollars",27031.0,1900
Minnesota,Cottonwood,108.0,"1,000 dollars",27033.0,1902
Minnesota,Crow Wing,173.0,"1,000 dollars",27035.0,1903
Minnesota,Dakota,1821.0,"1,000 dollars",27037.0,1904
Minnesota,Dodge,381.0,"1,000 dollars",27039.0,1906
Minnesota,Douglas,488.0,"1,000 dollars",27041.0,1907
Minnesota,Faribault,91.0,"1,000 dollars",27043.0,1908
Minnesota,Fillmore,423.0,"1,000 dollars",27045.0,1909
Minnesota,Freeborn,330.0,"1,000 dollars",27047.0,1910
Minnesota,Goodhue,544.0,"1,000 dollars",27049.0,1911
Minnesota,Grant,46.0,"1,000 dollars",27051.0,1912
Minnesota,Hennepin,873.0,"1,000 dollars",27053.0,1913
Minnesota,Houston,182.0,"1,000 dollars",27055.0,1914
Minnesota,Hubbard,431.0,"1,000 dollars",27057.0,1915
Minnesota,Isanti,656.0,"1,000 dollars",27059.0,1916
Minnesota,Itasca,291.0,"1,000 dollars",27061.0,1917
Minnesota,Jackson,31.0,"1,000 dollars",27063.0,1918
Minnesota,Kanabec,157.0,"1,000 dollars",27065.0,1919
Minnesota,Kandiyohi,255.0,"1,000 dollars",27067.0,1920
Minnesota,Kittson,10.0,"1,000 dollars",27069.0,1921
Minnesota,Koochiching,99.0,"1,000 dollars",27071.0,1922
Minnesota,Lac qui Parle,47.0,"1,000 dollars",27073.0,1923
Minnesota,Lake,12.0,"1,000 dollars",27075.0,1926
Minnesota,Lake of the Woods,15.0,"1,000 dollars",27077.0,1927
Minnesota,Le Sueur,307.0,"1,000 dollars",27079.0,1929
Minnesota,Lincoln,121.0,"1,000 dollars",27081.0,1931
Minnesota,Lyon,74.0,"1,000 dollars",27083.0,1932
Minnesota,McLeod,417.0,"1,000 dollars",27085.0,1934
Minnesota,Mahnomen,nan,"1,000 dollars",27087.0,1936
Minnesota,Marshall,20.0,"1,000 dollars",27089.0,1937
Minnesota,Martin,165.0,"1,000 dollars",27091.0,1940
Minnesota,Meeker,240.0,"1,000 dollars",27093.0,1941
Minnesota,Mille Lacs,400.0,"1,000 dollars",27095.0,1943
Minnesota,Morrison,293.0,"1,000 dollars",27097.0,1944
Minnesota,Mower,312.0,"1,000 dollars",27099.0,1945
Minnesota,Murray,35.0,"1,000 dollars",27101.0,1947
Minnesota,Nicollet,387.0,"1,000 dollars",27103.0,1948
Minnesota,Nobles,419.0,"1,000 dollars",27105.0,1950
Minnesota,Norman,83.0,"1,000 dollars",27107.0,1951
Minnesota,Olmsted,528.0,"1,000 dollars",27109.0,1953
Minnesota,Otter Tail,788.0,"1,000 dollars",27111.0,1954
Minnesota,Pennington,66.0,"1,000 dollars",27113.0,1956
