State,County,Low income & low access to store (%) 2010 (PCT_LACCESS_LOWI10),Units,FIPS,FID
Kentucky,Clark,2.732791584498408,Percent,21049,1053
Kentucky,Clay,7.249447135699494,Percent,21051,1056
Kentucky,Clinton,1.0232582364884637,Percent,21053,1059
Kentucky,Crittenden,0.0,Percent,21055,1064
Kentucky,Cumberland,1.2627802108571762,Percent,21057,1067
Kentucky,Daviess,4.369695736807616,Percent,21059,1071
Kentucky,Edmonson,0.7991487952534478,Percent,21061,1073
Kentucky,Elliott,0.13339853613299157,Percent,21063,1075
Kentucky,Estill,6.265046995519473,Percent,21065,1077
Kentucky,Fayette,5.875054928600284,Percent,21067,1080
Kentucky,Fleming,3.02841967780989,Percent,21069,1083
Kentucky,Floyd,2.415012832411703,Percent,21071,1085
Kentucky,Franklin,7.982745495654823,Percent,21073,1086
Kentucky,Fulton,0.022519124799902684,Percent,21075,1088
Kentucky,Gallatin,0.0,Percent,21077,1090
Kentucky,Garrard,12.001045399201514,Percent,21079,1092
Kentucky,Grant,8.3608384395858,Percent,21081,1094
Kentucky,Graves,4.47076838466849,Percent,21083,1097
Kentucky,Grayson,10.995302143088752,Percent,21085,1100
Kentucky,Green,3.785269737241464,Percent,21087,1102
Kentucky,Greenup,8.059873811265266,Percent,21089,1105
Kentucky,Hancock,0.14087321961097257,Percent,21091,1107
Kentucky,Hardin,8.248263529199615,Percent,21093,1110
Kentucky,Harlan,9.920417152521518,Percent,21095,1114
Kentucky,Harrison,3.5040702144790297,Percent,21097,1119
Kentucky,Hart,4.312016568162954,Percent,21099,1121
Kentucky,Henderson,3.0749677235965622,Percent,21101,1126
Kentucky,Henry,2.751407586467722,Percent,21103,1129
Kentucky,Hickman,1.2446567128742532,Percent,21105,1130
Kentucky,Hopkins,6.008773033147975,Percent,21107,1136
Kentucky,Jackson,0.13854047283846155,Percent,21109,1140
Kentucky,Jefferson,4.567314317615815,Percent,21111,1143
Kentucky,Jessamine,2.28625355141975,Percent,21113,1145
Kentucky,Johnson,4.662994010159018,Percent,21115,1148
Kentucky,Kenton,6.512949888367079,Percent,21117,1151
Kentucky,Knott,0.16305153729324973,Percent,21119,1154
Kentucky,Knox,3.4092450168919797,Percent,21121,1159
Kentucky,Larue,0.6288447460855119,Percent,21123,1162
Kentucky,Laurel,4.8935155519999665,Percent,21125,1166
Kentucky,Lawrence,6.448029943116835,Percent,21127,1167
Kentucky,Lee,0.006392086012200013,Percent,21129,1171
Kentucky,Leslie,1.8778138137647127,Percent,21131,1175
Kentucky,Letcher,0.0,Percent,21133,1178
Kentucky,Lewis,0.8146906521891853,Percent,21135,1180
Kentucky,Lincoln,4.142741897427653,Percent,21137,1184
Kentucky,Livingston,0.7739167847895073,Percent,21139,1187
Kentucky,Logan,1.199552750419795,Percent,21141,1190
Kentucky,Lyon,0.29845281089639764,Percent,21143,1193
Kentucky,McCracken,7.606830210870083,Percent,21145,1196
Kentucky,McCreary,3.467200851084683,Percent,21147,1198
Kentucky,McLean,0.013354709847308363,Percent,21149,1201
Kentucky,Madison,3.6025783158003164,Percent,21151,1204
Kentucky,Magoffin,0.47779868334748443,Percent,21153,1206
Kentucky,Marion,0.9220403016455248,Percent,21155,1210
Kentucky,Marshall,1.0773606100145288,Percent,21157,1213
Kentucky,Martin,0.14717108654079433,Percent,21159,1215
Kentucky,Mason,5.10325728802761,Percent,21161,1217
Kentucky,Meade,6.982557040256067,Percent,21163,1220
Kentucky,Menifee,0.0,Percent,21165,1222
Kentucky,Mercer,6.819266058113029,Percent,21167,1225
Kentucky,Metcalfe,0.4308638711415764,Percent,21169,1228
Kentucky,Monroe,2.5344379896653106,Percent,21171,1230
Kentucky,Montgomery,10.139070701810295,Percent,21173,1233
Kentucky,Morgan,4.800427786246649,Percent,21175,1235
Kentucky,Muhlenberg,1.7586073543120733,Percent,21177,1238
Kentucky,Nelson,4.491757021639731,Percent,21179,1243
Kentucky,Nicholas,0.18768947737065733,Percent,21181,1246
Kentucky,Ohio,4.5150925568921645,Percent,21183,1249
Kentucky,Oldham,5.2317987710508485,Percent,21185,1252
Kentucky,Owen,1.727613334213901,Percent,21187,1255
Kentucky,Owsley,0.6865766298062691,Percent,21189,1257
Kentucky,Pendleton,0.35055354555102575,Percent,21191,1260
Kentucky,Perry,3.0049502509765147,Percent,21193,1265
Kentucky,Pike,0.5002793443487804,Percent,21195,1267
Kentucky,Powell,0.7962333283657099,Percent,21197,1270
Kentucky,Pulaski,6.427351102172271,Percent,21199,1272
Kentucky,Robertson,38.255444835061084,Percent,21201,1273
Kentucky,Rockcastle,1.179955604950428,Percent,21203,1276
Kentucky,Rowan,3.8020582044063342,Percent,21205,1279
Kentucky,Russell,1.0935940154967265,Percent,21207,1282
Kentucky,Scott,4.008388888669112,Percent,21209,1283
Kentucky,Shelby,2.1193794752353923,Percent,21211,1285
Kentucky,Simpson,5.18355072538212,Percent,21213,1287
Kentucky,Spencer,0.0,Percent,21215,1000
Kentucky,Taylor,2.4618150535333467,Percent,21217,1003
Kentucky,Todd,4.029620801757175,Percent,21219,1006
Kentucky,Trigg,3.466043253438169,Percent,21221,1009
Kentucky,Trimble,8.989805261892405,Percent,21223,1012
Kentucky,Union,4.454872145612794,Percent,21225,1016
Kentucky,Warren,3.080967788709804,Percent,21227,1019
Kentucky,Washington,3.441754281553649,Percent,21229,1023
Kentucky,Wayne,8.4847671235732,Percent,21231,1027
Kentucky,Webster,0.187082868240185,Percent,21233,1029
Kentucky,Whitley,6.366961169214832,Percent,21235,1034
Kentucky,Wolfe,3.7239735758259416,Percent,21237,1037
Kentucky,Woodford,8.03593397935651,Percent,21239,1042
Louisiana,Acadia,0.5725596217043482,Percent,22001,1046
Louisiana,Allen,17.551997420596916,Percent,22003,1051
Louisiana,Ascension,10.86979840794497,Percent,22005,1055
Louisiana,Assumption,12.987438736606679,Percent,22007,1060
Louisiana,Avoyelles,11.452106063676897,Percent,22009,1062
Louisiana,Beauregard,14.626009273301538,Percent,22011,1066
Louisiana,Bienville,12.210555240064517,Percent,22013,1069
Louisiana,Bossier,6.901347931924952,Percent,22015,1076
Louisiana,Caddo,14.329102576223343,Percent,22017,1079
Louisiana,Calcasieu,7.898478046369418,Percent,22019,1081
Louisiana,Caldwell,4.165435979485827,Percent,22021,1084
Louisiana,Cameron,10.014048748934844,Percent,22023,1089
Louisiana,Catahoula,7.894775602215653,Percent,22025,1093
Louisiana,Claiborne,4.355521245931398,Percent,22027,1095
Louisiana,Concordia,11.425173625260639,Percent,22029,1098
Louisiana,De Soto,10.046695358769883,Percent,22031,1103
Louisiana,East Baton Rouge,11.463469516856359,Percent,22033,1108
Louisiana,East Carroll,5.8256117775625595,Percent,22035,1111
Louisiana,East Feliciana,8.53829721462757,Percent,22037,1115
Louisiana,Evangeline,7.684303466085658,Percent,22039,1118
Louisiana,Franklin,5.6571016481584735,Percent,22041,1123
Louisiana,Grant,7.510272233201802,Percent,22043,1127
Louisiana,Iberia,5.391180203380639,Percent,22045,1133
Louisiana,Iberville,2.972276167137973,Percent,22047,1134
Louisiana,Jackson,10.391937346407092,Percent,22049,1138
Louisiana,Jefferson,4.3615345511313555,Percent,22051,1147
Louisiana,Jefferson Davis,2.9897871613451064,Percent,22053,1155
Louisiana,Lafayette,9.212848044742167,Percent,22055,1161
Louisiana,Lafourche,9.855728602651697,Percent,22057,1280
Louisiana,La Salle,3.216070501135614,Percent,22059,1289
Louisiana,Lincoln,16.389971232053664,Percent,22061,1291
Louisiana,Livingston,5.206405247581187,Percent,22063,1295
Louisiana,Madison,2.4850589010121555,Percent,22065,1297
Louisiana,Morehouse,13.923095944878552,Percent,22067,1299
Louisiana,Natchitoches,14.895106917937499,Percent,22069,1301
Louisiana,Orleans,12.061672261491585,Percent,22071,1304
Louisiana,Ouachita,19.231098971056074,Percent,22073,1306
Louisiana,Plaquemines,13.592729159360777,Percent,22075,1427
Louisiana,Pointe Coupee,5.934676677545479,Percent,22077,1431
Louisiana,Rapides,14.706824152630821,Percent,22079,1434
Louisiana,Red River,7.753179900676503,Percent,22081,1436
Louisiana,Richland,4.703317656110418,Percent,22083,1439
Louisiana,Sabine,10.874000411136633,Percent,22085,1441
Louisiana,St. Bernard,18.22471347415316,Percent,22087,1463
Louisiana,St. Charles,15.47722520058814,Percent,22089,1466
Louisiana,St. Helena,4.0012953134887175,Percent,22091,1467
Louisiana,St. James,4.982360932491947,Percent,22093,1468
Louisiana,St. John the Baptist,13.888836016613295,Percent,22095,1469
Louisiana,St. Landry,6.411934116219718,Percent,22097,1471
Louisiana,St. Martin,2.9625959382083398,Percent,22099,1473
Louisiana,St. Mary,10.793539965683166,Percent,22101,1474
Louisiana,St. Tammany,5.84879952888376,Percent,22103,1475
Louisiana,Tangipahoa,11.055252219368192,Percent,22105,1476
Louisiana,Tensas,32.5590113684366,Percent,22107,1479
Louisiana,Terrebonne,11.53000665292884,Percent,22109,1501
Louisiana,Union,6.565024736978698,Percent,22111,1507
Louisiana,Vermilion,2.225500920995017,Percent,22113,1510
Louisiana,Vernon,14.652451515987158,Percent,22115,1513
Louisiana,Washington,10.087645752690616,Percent,22117,1516
Louisiana,Webster,10.30727188869947,Percent,22119,1518
Louisiana,West Baton Rouge,4.356810016159366,Percent,22121,1520
Louisiana,West Carroll,2.7154396029908736,Percent,22123,1522
Louisiana,West Feliciana,19.82553362870995,Percent,22125,1524
Louisiana,Winn,12.782596782201527,Percent,22127,1529
Maine,Androscoggin,2.904217976782474,Percent,23001,1532
Maine,Aroostook,4.297778475098358,Percent,23003,1535
Maine,Cumberland,4.501536434008108,Percent,23005,1608
Maine,Franklin,0.5892825639510173,Percent,23007,1619
Maine,Hancock,2.0684477550583082,Percent,23009,1748
Maine,Kennebec,2.7015557457716186,Percent,23011,1755
Maine,Knox,3.6582662907276275,Percent,23013,1774
Maine,Lincoln,1.4595677036705836,Percent,23015,1835
Maine,Oxford,3.0919477129653314,Percent,23017,1842
Maine,Penobscot,5.906701994859476,Percent,23019,1846
Maine,Piscataquis,2.1568616992144625,Percent,23021,1851
Maine,Sagadahoc,2.533996572812881,Percent,23023,1855
Maine,Somerset,3.6918082870558706,Percent,23025,1860
Maine,Waldo,3.2510357811310264,Percent,23027,1865
Maine,Washington,5.400500324009283,Percent,23029,1884
Maine,York,3.57824537797943,Percent,23031,1901
Maryland,Allegany,15.624559215860934,Percent,24001,1905
Maryland,Anne Arundel,3.359572275076573,Percent,24003,1925
Maryland,Baltimore County,3.0525155999674176,Percent,24005,1939
Maryland,Calvert,4.64185091374474,Percent,24009,1946
Maryland,Caroline,2.2571869988674593,Percent,24011,1949
Maryland,Carroll,3.7418278318393146,Percent,24013,1955
Maryland,Cecil,4.671100032242284,Percent,24015,1963
Maryland,Charles,3.729742994494292,Percent,24017,1294
Maryland,Dorchester,2.9072527503444663,Percent,24019,1346
Maryland,Frederick,1.8043046907298583,Percent,24021,1357
Maryland,Garrett,1.917288928345908,Percent,24023,1361
Maryland,Harford,3.434700418859313,Percent,24025,1372
Maryland,Howard,1.7179034971984115,Percent,24027,1379
Maryland,Kent,0.028150565815828192,Percent,24029,1394
Maryland,Montgomery,1.2207060712796043,Percent,24031,1398
Maryland,Prince George's,3.8850124366156447,Percent,24033,1403
Maryland,Queen Anne's,3.1112074654823005,Percent,24035,1413
Maryland,St. Mary's,2.206039774306578,Percent,24037,1421
Maryland,Somerset,11.068829950784625,Percent,24039,1430
Maryland,Talbot,1.5957704332642424,Percent,24041,1438
Maryland,Washington,6.230943658565889,Percent,24043,1445
Maryland,Wicomico,7.113239097055027,Percent,24045,1446
Maryland,Worcester,3.819569251915711,Percent,24047,1456
Maryland,Baltimore County,1.2250858433999463,Percent,24510,1939
Massachusetts,Barnstable,8.610210643161222,Percent,25001,1478
Massachusetts,Berkshire,5.79252574114536,Percent,25003,1480
Massachusetts,Bristol,4.524563631045661,Percent,25005,1486
Massachusetts,Dukes,4.338799249349247,Percent,25007,1491
Massachusetts,Essex,4.514045915975155,Percent,25009,1519
Massachusetts,Franklin,5.296028603795662,Percent,25011,1523
Massachusetts,Hampden,5.310564737652031,Percent,25013,1526
Massachusetts,Hampshire,6.420244294369433,Percent,25015,1527
Massachusetts,Middlesex,2.90609867003397,Percent,25017,1533
Massachusetts,Nantucket,1.9658577326321276,Percent,25019,1537
Massachusetts,Norfolk,3.6497314716784977,Percent,25021,1543
Massachusetts,Plymouth,6.09744034302494,Percent,25023,1569
Massachusetts,Suffolk,0.7027599012783442,Percent,25025,1585
Massachusetts,Worcester,4.703551236722129,Percent,25027,1599
Michigan,Alcona,4.764905690950448,Percent,26001,1603
Michigan,Alger,12.591806779039475,Percent,26003,1609
Michigan,Allegan,1.45916996949483,Percent,26005,1611
Michigan,Alpena,2.747669147103237,Percent,26007,1614
Michigan,Antrim,0.13680909509630662,Percent,26009,1617
Michigan,Arenac,0.0814410260633738,Percent,26011,1621
Michigan,Baraga,3.8287317823098195,Percent,26013,1624
Michigan,Barry,0.9066043752381762,Percent,26015,1627
Michigan,Bay,6.489257232889237,Percent,26017,1631
Michigan,Benzie,0.0,Percent,26019,1634
Michigan,Berrien,8.395100297475782,Percent,26021,1635
Michigan,Branch,6.16883606245118,Percent,26023,1640
Michigan,Calhoun,8.902904878374466,Percent,26025,1641
Michigan,Cass,1.6301275571239366,Percent,26027,1644
Michigan,Charlevoix,1.334264089165598,Percent,26029,1648
Michigan,Cheboygan,6.451660384011662,Percent,26031,1649
Michigan,Chippewa,10.08492546837661,Percent,26033,1660
Michigan,Clare,3.389355780443736,Percent,26035,1665
Michigan,Clinton,3.44627165981359,Percent,26037,1669
Michigan,Crawford,7.182723055021956,Percent,26039,1672
Michigan,Delta,7.062365067266126,Percent,26041,1675
Michigan,Dickinson,9.61480318052075,Percent,26043,1677
Michigan,Eaton,5.354149847836765,Percent,26045,1678
Michigan,Emmet,5.832776527977581,Percent,26047,1686
Michigan,Genesee,8.954240166568542,Percent,26049,1688
Michigan,Gladwin,3.2637411055216994,Percent,26051,1691
Michigan,Gogebic,7.418969005826871,Percent,26053,1693
Michigan,Grand Traverse,3.8203779269798246,Percent,26055,1697
Michigan,Gratiot,2.4907542644371645,Percent,26057,1700
Michigan,Hillsdale,1.5841803940736334,Percent,26059,1701
Michigan,Houghton,4.384580358387354,Percent,26061,1705
Michigan,Huron,11.474720336093815,Percent,26063,1708
Michigan,Ingham,13.441041750520016,Percent,26065,1710
Michigan,Ionia,1.7031718364648774,Percent,26067,1713
Michigan,Iosco,10.322314094533048,Percent,26069,1715
Michigan,Iron,5.683002387447466,Percent,26071,1716
Michigan,Isabella,3.951967993723869,Percent,26073,1717
Michigan,Jackson,9.85753568054291,Percent,26075,1719
Michigan,Kalamazoo,8.831521685476869,Percent,26077,1720
Michigan,Kalkaska,2.832931840924468,Percent,26079,1722
Michigan,Kent,5.239249284511368,Percent,26081,1726
Michigan,Keweenaw,5.814800613203943,Percent,26083,1743
Michigan,Lake,7.015886065812384,Percent,26085,1749
Michigan,Lapeer,3.2338903839705724,Percent,26087,1752
Michigan,Leelanau,4.406437056056422,Percent,26089,1765
Michigan,Lenawee,6.506544122421515,Percent,26091,1768
Michigan,Livingston,3.8959335102883395,Percent,26093,1770
Michigan,Luce,4.5906741433879965,Percent,26095,1773
Michigan,Mackinac,11.763264559791505,Percent,26097,1779
Michigan,Macomb,4.477072290193738,Percent,26099,1785
Michigan,Manistee,3.3945746568923343,Percent,26101,1787
Michigan,Marquette,5.169332732836531,Percent,26103,1793
Michigan,Mason,2.0539745959869777,Percent,26105,1797
Michigan,Mecosta,10.053768252075892,Percent,26107,1800
Michigan,Menominee,2.099618661267036,Percent,26109,1802
Michigan,Midland,7.115416506611032,Percent,26111,1806
Michigan,Missaukee,4.128258113173278,Percent,26113,1810
Michigan,Monroe,4.714984873579545,Percent,26115,1812
Michigan,Montcalm,3.4711592676105423,Percent,26117,1815
Michigan,Montmorency,1.1484351937510806,Percent,26119,1816
Michigan,Muskegon,14.31968972662607,Percent,26121,1818
Michigan,Newaygo,1.409237884497695,Percent,26123,1820
Michigan,Oakland,4.596463373874774,Percent,26125,1824
Michigan,Oceana,2.0517402825683706,Percent,26127,1825
Michigan,Ogemaw,0.015195846249413522,Percent,26129,1827
Michigan,Ontonagon,12.309876242266268,Percent,26131,1829
Michigan,Osceola,5.804269710419245,Percent,26133,1830
Michigan,Oscoda,0.03197363029346481,Percent,26135,1832
Michigan,Otsego,3.4319163978207916,Percent,26137,1834
Michigan,Ottawa,8.672988758100841,Percent,26139,1837
Michigan,Presque Isle,8.331585345944005,Percent,26141,1840
Michigan,Roscommon,8.895223552906826,Percent,26143,1843
Michigan,Saginaw,7.2293080002038765,Percent,26145,1845
Michigan,St. Clair,10.596459806112058,Percent,26147,1854
Michigan,St. Joseph,4.167878405011991,Percent,26149,1857
Michigan,Sanilac,1.9880009505866632,Percent,26151,1858
Michigan,Schoolcraft,10.174655213300046,Percent,26153,1861
Michigan,Shiawassee,7.027610639566611,Percent,26155,1863
Michigan,Tuscola,3.256323155128138,Percent,26157,1866
Michigan,Van Buren,1.46942621163453,Percent,26159,1867
Michigan,Washtenaw,6.8475035258364345,Percent,26161,1869
Michigan,Wayne,4.030855386264693,Percent,26163,1871
Michigan,Wexford,4.289920781048083,Percent,26165,1873
Minnesota,Aitkin,12.000320908976422,Percent,27001,1875
Minnesota,Anoka,6.581608347642151,Percent,27003,1877
Minnesota,Becker,14.050730204482804,Percent,27005,1878
Minnesota,Beltrami,7.564716431229581,Percent,27007,1880
Minnesota,Benton,6.8549291801524275,Percent,27009,1881
Minnesota,Big Stone,16.103753243960657,Percent,27011,1882
Minnesota,Blue Earth,16.363143764782933,Percent,27013,1886
Minnesota,Brown,7.903191814428262,Percent,27015,1892
Minnesota,Carlton,5.440176627439016,Percent,27017,1893
Minnesota,Carver,2.657047942716757,Percent,27019,1894
Minnesota,Cass,6.862821452927048,Percent,27021,1895
Minnesota,Chippewa,3.186591691856643,Percent,27023,1896
Minnesota,Chisago,1.7424593205949062,Percent,27025,1897
Minnesota,Clay,5.379654034197292,Percent,27027,1898
Minnesota,Clearwater,17.27749357761599,Percent,27029,1899
Minnesota,Cook,6.525381410170943,Percent,27031,1900
Minnesota,Cottonwood,12.166904127775393,Percent,27033,1902
Minnesota,Crow Wing,2.33338244382968,Percent,27035,1903
Minnesota,Dakota,4.716329521700305,Percent,27037,1904
Minnesota,Dodge,1.2890462472238313,Percent,27039,1906
Minnesota,Douglas,9.693831764461134,Percent,27041,1907
Minnesota,Faribault,5.379239385494943,Percent,27043,1908
Minnesota,Fillmore,0.6485656373736366,Percent,27045,1909
Minnesota,Freeborn,11.49558252391979,Percent,27047,1910
Minnesota,Goodhue,5.811238009433731,Percent,27049,1911
Minnesota,Grant,16.898004169945164,Percent,27051,1912
Minnesota,Hennepin,5.067128720378436,Percent,27053,1913
Minnesota,Houston,2.3436741898572184,Percent,27055,1914
Minnesota,Hubbard,5.938448181765126,Percent,27057,1915
Minnesota,Isanti,3.2977924200617204,Percent,27059,1916
Minnesota,Itasca,5.689970459226664,Percent,27061,1917
Minnesota,Jackson,7.565059188977674,Percent,27063,1918
Minnesota,Kanabec,0.9362288994874561,Percent,27065,1919
Minnesota,Kandiyohi,8.528926045686593,Percent,27067,1920
Minnesota,Kittson,8.227960849924802,Percent,27069,1921
Minnesota,Koochiching,16.672732615144994,Percent,27071,1922
Minnesota,Lac qui Parle,3.89743564600653,Percent,27073,1923
Minnesota,Lake,2.435683954986886,Percent,27075,1926
Minnesota,Lake of the Woods,14.649907938671024,Percent,27077,1927
Minnesota,Le Sueur,0.6412687880647041,Percent,27079,1929
Minnesota,Lincoln,25.32410150574695,Percent,27081,1931
Minnesota,Lyon,6.645041596361101,Percent,27083,1932
Minnesota,McLeod,4.0664023492221775,Percent,27085,1934
Minnesota,Mahnomen,19.476655207094034,Percent,27087,1936
Minnesota,Marshall,17.00512803053459,Percent,27089,1937
Minnesota,Martin,11.047730540989539,Percent,27091,1940
Minnesota,Meeker,3.630792138198575,Percent,27093,1941
Minnesota,Mille Lacs,2.3480391196847803,Percent,27095,1943
Minnesota,Morrison,10.99403188397762,Percent,27097,1944
Minnesota,Mower,9.377162834284043,Percent,27099,1945
Minnesota,Murray,11.439114740522704,Percent,27101,1947
Minnesota,Nicollet,8.444546815631467,Percent,27103,1948
Minnesota,Nobles,13.538861138311676,Percent,27105,1950
Minnesota,Norman,8.74925250004514,Percent,27107,1951
Minnesota,Olmsted,3.7944365979470223,Percent,27109,1953
Minnesota,Otter Tail,5.464888997980019,Percent,27111,1954
Minnesota,Pennington,4.942836272207107,Percent,27113,1956
Minnesota,Pine,5.682436598091092,Percent,27115,1957
Minnesota,Pipestone,11.21484135224875,Percent,27117,1958
Minnesota,Polk,8.092484982568608,Percent,27119,1959
Minnesota,Pope,3.034754378599927,Percent,27121,1961
Minnesota,Ramsey,5.838142134989797,Percent,27123,1964
Minnesota,Red Lake,10.60662940206921,Percent,27125,1966
Minnesota,Redwood,15.070118313365091,Percent,27127,1969
Minnesota,Renville,15.852563766604133,Percent,27129,1971
Minnesota,Rice,4.953306964888591,Percent,27131,1973
Minnesota,Rock,5.976440592438969,Percent,27133,1974
Minnesota,Roseau,8.269370157552755,Percent,27135,1976
Minnesota,St. Louis,9.077880799773656,Percent,27137,1978
Minnesota,Scott,3.5089183891509603,Percent,27139,1979
Minnesota,Sherburne,4.160499157690404,Percent,27141,1980
Minnesota,Sibley,0.6595705890901945,Percent,27143,1982
Minnesota,Stearns,4.819106707118034,Percent,27145,1984
Minnesota,Steele,5.278981007419292,Percent,27147,1985
Minnesota,Stevens,3.78632259110403,Percent,27149,1987
Minnesota,Swift,15.158660671950935,Percent,27151,1988
Minnesota,Todd,13.335997025176018,Percent,27153,1989
Minnesota,Traverse,15.83488208845326,Percent,27155,1990
Minnesota,Wabasha,3.113570803049774,Percent,27157,1991
Minnesota,Wadena,18.467589802955718,Percent,27159,1992
Minnesota,Waseca,7.11619165219283,Percent,27161,1993
Minnesota,Washington,5.072193601643095,Percent,27163,1994
Minnesota,Watonwan,1.2086861056146998,Percent,27165,1996
Minnesota,Wilkin,7.126748645834778,Percent,27167,1997
Minnesota,Winona,3.6364176873481084,Percent,27169,1998
Minnesota,Wright,1.9945654199048677,Percent,27171,1999
Minnesota,Yellow Medicine,9.50895830116345,Percent,27173,1531
Mississippi,Adams,15.738394602860081,Percent,28001,1534
Mississippi,Alcorn,4.579968952212106,Percent,28003,1538
Mississippi,Amite,10.87647371573437,Percent,28005,1539
Mississippi,Attala,4.560541264010131,Percent,28007,1541
Mississippi,Benton,22.30350256586516,Percent,28009,1544
Mississippi,Bolivar,24.16146178320984,Percent,28011,1547
Mississippi,Calhoun,4.194531738498176,Percent,28013,1548
Mississippi,Carroll,24.27616791326819,Percent,28015,1549
Mississippi,Chickasaw,2.505456198413161,Percent,28017,1550
Mississippi,Choctaw,2.1031545889924654,Percent,28019,1552
Mississippi,Claiborne,10.383372497793356,Percent,28021,1555
Mississippi,Clarke,6.469692821069508,Percent,28023,1557
Mississippi,Clay,10.009354424369779,Percent,28025,1559
Mississippi,Coahoma,16.174804509986505,Percent,28027,1562
Mississippi,Copiah,15.78153223686957,Percent,28029,1564
Mississippi,Covington,0.0,Percent,28031,1567
Mississippi,DeSoto,7.562732500556645,Percent,28033,1571
Mississippi,Forrest,6.638661122195987,Percent,28035,1572
Mississippi,Franklin,15.874831917331239,Percent,28037,1575
Mississippi,George,4.238632482947121,Percent,28039,1577
Mississippi,Greene,7.213176519348889,Percent,28041,1579
Mississippi,Grenada,8.412189217054186,Percent,28043,1581
Mississippi,Hancock,17.003888901136175,Percent,28045,1583
Mississippi,Harrison,16.27275334400358,Percent,28047,1587
Mississippi,Hinds,11.140888014195202,Percent,28049,1591
Mississippi,Holmes,19.938521537883585,Percent,28051,1593
Mississippi,Humphreys,11.818577415690667,Percent,28053,1596
Mississippi,Issaquena,16.165000807578238,Percent,28055,1598
Mississippi,Itawamba,4.40525958488868,Percent,28057,1601
Mississippi,Jackson,8.577755289633632,Percent,28059,1605
Mississippi,Jasper,5.536015584185476,Percent,28061,1607
Mississippi,Jefferson,4.367998536898847,Percent,28063,1610
Mississippi,Jefferson Davis,1.470075208833883,Percent,28065,1612
Mississippi,Jones,7.740836385473207,Percent,28067,1615
Mississippi,Kemper,19.893702854723315,Percent,28069,1616
Mississippi,Lafayette,13.735557404298177,Percent,28071,1620
Mississippi,Lamar,5.14595715101962,Percent,28073,1623
Mississippi,Lauderdale,8.545028417327183,Percent,28075,1628
Mississippi,Lawrence,9.231675424494778,Percent,28077,1632
Mississippi,Leake,5.95898685898681,Percent,28079,1636
Mississippi,Lee,7.292448606094716,Percent,28081,1638
Mississippi,Leflore,20.87696097764019,Percent,28083,1643
Mississippi,Lincoln,10.945967464068627,Percent,28085,1645
Mississippi,Lowndes,10.722517165032201,Percent,28087,1647
Mississippi,Madison,5.958027882139963,Percent,28089,1651
Mississippi,Marion,8.967920564108683,Percent,28091,1653
Mississippi,Marshall,6.48877402069874,Percent,28093,1655
Mississippi,Monroe,2.91301708980259,Percent,28095,1656
Mississippi,Montgomery,29.27664130710471,Percent,28097,1658
Mississippi,Neshoba,2.392086901090858,Percent,28099,1661
Mississippi,Newton,5.859561124874218,Percent,28101,1663
Mississippi,Noxubee,9.62502763678103,Percent,28103,1666
Mississippi,Oktibbeha,15.834913736945166,Percent,28105,1668
Mississippi,Panola,12.488666597628288,Percent,28107,1671
Mississippi,Pearl River,5.916896289410144,Percent,28109,1676
Mississippi,Perry,3.157678029554555,Percent,28111,1679
Mississippi,Pike,4.58605409176886,Percent,28113,1680
Mississippi,Pontotoc,4.5017380110232,Percent,28115,1682
Mississippi,Prentiss,2.799873345614662,Percent,28117,1684
Mississippi,Quitman,22.79027869028676,Percent,28119,1685
Mississippi,Rankin,7.928369256523228,Percent,28121,1690
Mississippi,Scott,9.057350898150474,Percent,28123,1692
Mississippi,Sharkey,3.7615994339094994,Percent,28125,1695
Mississippi,Simpson,3.8190023712648444,Percent,28127,1698
Mississippi,Smith,5.278187596354479,Percent,28129,1709
Mississippi,Stone,8.220297160197571,Percent,28131,1712
Mississippi,Sunflower,16.355845794561663,Percent,28133,1721
Mississippi,Tallahatchie,37.958178559187665,Percent,28135,1725
Mississippi,Tate,14.97570407729492,Percent,28137,1727
Mississippi,Tippah,4.10270921066819,Percent,28139,1730
Mississippi,Tishomingo,0.0,Percent,28141,1732
Mississippi,Tunica,19.603605755177863,Percent,28143,1735
Mississippi,Union,6.266470500214233,Percent,28145,1737
Mississippi,Walthall,13.568074255786893,Percent,28147,1740
Mississippi,Warren,11.578045281138396,Percent,28149,1746
Mississippi,Washington,9.420683800971585,Percent,28151,1750
Mississippi,Wayne,1.5886583298969008,Percent,28153,1753
Mississippi,Webster,5.947416747987916,Percent,28155,1756
Mississippi,Wilkinson,7.932657481158342,Percent,28157,1757
Mississippi,Winston,8.485786157068235,Percent,28159,1758
Mississippi,Yalobusha,12.06729623771273,Percent,28161,1759
Mississippi,Yazoo,21.583769914263176,Percent,28163,1760
Missouri,Adair,8.574475745444019,Percent,29001,1761
Missouri,Andrew,4.110485417950888,Percent,29003,1762
Missouri,Atchison,1.7531902228915868,Percent,29005,1763
Missouri,Audrain,6.901580126272866,Percent,29007,1766
Missouri,Barry,3.1270273981424275,Percent,29009,1767
Missouri,Barton,8.748626788369055,Percent,29011,1771
Missouri,Bates,1.5036847266028914,Percent,29013,1776
Missouri,Benton,2.224157359806066,Percent,29015,1778
Missouri,Bollinger,10.795475447512255,Percent,29017,1781
Missouri,Boone,11.618021078438348,Percent,29019,1783
Missouri,Buchanan,6.7603917601602,Percent,29021,1789
