State,County,Agritourism receipts 2012 (AGRITRSM_RCT12),Units,FIPS,FID
Kentucky,Letcher,0.0,Dollars,21133.0,1178
Kentucky,Lewis,45000.0,Dollars,21135.0,1180
Kentucky,Lincoln,5000.0,Dollars,21137.0,1184
Kentucky,Livingston,23000.0,Dollars,21139.0,1187
Kentucky,Logan,nan,Dollars,21141.0,1190
Kentucky,Lyon,24000.0,Dollars,21143.0,1193
Kentucky,McCracken,nan,Dollars,21145.0,1196
Kentucky,McCreary,nan,Dollars,21147.0,1198
Kentucky,McLean,nan,Dollars,21149.0,1201
Kentucky,Madison,73000.0,Dollars,21151.0,1204
Kentucky,Magoffin,9000.0,Dollars,21153.0,1206
Kentucky,Marion,11000.0,Dollars,21155.0,1210
Kentucky,Marshall,nan,Dollars,21157.0,1213
Kentucky,Martin,0.0,Dollars,21159.0,1215
Kentucky,Mason,30000.0,Dollars,21161.0,1217
Kentucky,Meade,452000.0,Dollars,21163.0,1220
Kentucky,Menifee,nan,Dollars,21165.0,1222
Kentucky,Mercer,119000.0,Dollars,21167.0,1225
Kentucky,Metcalfe,25000.0,Dollars,21169.0,1228
Kentucky,Monroe,18000.0,Dollars,21171.0,1230
Kentucky,Montgomery,nan,Dollars,21173.0,1233
Kentucky,Morgan,44000.0,Dollars,21175.0,1235
Kentucky,Muhlenberg,14000.0,Dollars,21177.0,1238
Kentucky,Nelson,126000.0,Dollars,21179.0,1243
Kentucky,Nicholas,5000.0,Dollars,21181.0,1246
Kentucky,Ohio,7000.0,Dollars,21183.0,1249
Kentucky,Oldham,75000.0,Dollars,21185.0,1252
Kentucky,Owen,40000.0,Dollars,21187.0,1255
Kentucky,Owsley,0.0,Dollars,21189.0,1257
Kentucky,Pendleton,nan,Dollars,21191.0,1260
Kentucky,Perry,0.0,Dollars,21193.0,1265
Kentucky,Pike,0.0,Dollars,21195.0,1267
Kentucky,Powell,0.0,Dollars,21197.0,1270
Kentucky,Pulaski,nan,Dollars,21199.0,1272
Kentucky,Robertson,nan,Dollars,21201.0,1273
Kentucky,Rockcastle,nan,Dollars,21203.0,1276
Kentucky,Rowan,nan,Dollars,21205.0,1279
Kentucky,Russell,nan,Dollars,21207.0,1282
Kentucky,Scott,259000.0,Dollars,21209.0,1283
Kentucky,Shelby,71000.0,Dollars,21211.0,1285
Kentucky,Simpson,nan,Dollars,21213.0,1287
Kentucky,Spencer,2000.0,Dollars,21215.0,1000
Kentucky,Taylor,nan,Dollars,21217.0,1003
Kentucky,Todd,5000.0,Dollars,21219.0,1006
Kentucky,Trigg,250000.0,Dollars,21221.0,1009
Kentucky,Trimble,nan,Dollars,21223.0,1012
Kentucky,Union,nan,Dollars,21225.0,1016
Kentucky,Warren,197000.0,Dollars,21227.0,1019
Kentucky,Washington,14000.0,Dollars,21229.0,1023
Kentucky,Wayne,nan,Dollars,21231.0,1027
Kentucky,Webster,12000.0,Dollars,21233.0,1029
Kentucky,Whitley,nan,Dollars,21235.0,1034
Kentucky,Wolfe,0.0,Dollars,21237.0,1037
Kentucky,Woodford,1681000.0,Dollars,21239.0,1042
Louisiana,Acadia,nan,Dollars,22001.0,1046
Louisiana,Allen,30000.0,Dollars,22003.0,1051
Louisiana,Ascension,nan,Dollars,22005.0,1055
Louisiana,Assumption,0.0,Dollars,22007.0,1060
Louisiana,Avoyelles,23000.0,Dollars,22009.0,1062
Louisiana,Beauregard,17000.0,Dollars,22011.0,1066
Louisiana,Bienville,2000.0,Dollars,22013.0,1069
Louisiana,Bossier,4000.0,Dollars,22015.0,1076
Louisiana,Caddo,0.0,Dollars,22017.0,1079
Louisiana,Calcasieu,2462000.0,Dollars,22019.0,1081
Louisiana,Caldwell,0.0,Dollars,22021.0,1084
Louisiana,Cameron,1268000.0,Dollars,22023.0,1089
Louisiana,Catahoula,118000.0,Dollars,22025.0,1093
Louisiana,Claiborne,107000.0,Dollars,22027.0,1095
Louisiana,Concordia,55000.0,Dollars,22029.0,1098
Louisiana,De Soto,nan,Dollars,22031.0,1103
Louisiana,East Baton Rouge,0.0,Dollars,22033.0,1108
Louisiana,East Carroll,nan,Dollars,22035.0,1111
Louisiana,East Feliciana,157000.0,Dollars,22037.0,1115
Louisiana,Evangeline,nan,Dollars,22039.0,1118
Louisiana,Franklin,33000.0,Dollars,22041.0,1123
Louisiana,Grant,nan,Dollars,22043.0,1127
Louisiana,Iberia,0.0,Dollars,22045.0,1133
Louisiana,Iberville,nan,Dollars,22047.0,1134
Louisiana,Jackson,nan,Dollars,22049.0,1138
Louisiana,Jefferson,nan,Dollars,22051.0,1147
Louisiana,Jefferson Davis,77000.0,Dollars,22053.0,1155
Louisiana,Lafayette,1000.0,Dollars,22055.0,1161
Louisiana,Lafourche,nan,Dollars,22057.0,1280
Louisiana,La Salle,29000.0,Dollars,22059.0,1289
Louisiana,Lincoln,210000.0,Dollars,22061.0,1291
Louisiana,Livingston,157000.0,Dollars,22063.0,1295
Louisiana,Madison,nan,Dollars,22065.0,1297
Louisiana,Morehouse,nan,Dollars,22067.0,1299
Louisiana,Natchitoches,97000.0,Dollars,22069.0,1301
Louisiana,Orleans,nan,Dollars,22071.0,1304
Louisiana,Ouachita,9000.0,Dollars,22073.0,1306
Louisiana,Plaquemines,nan,Dollars,22075.0,1427
Louisiana,Pointe Coupee,nan,Dollars,22077.0,1431
Louisiana,Rapides,197000.0,Dollars,22079.0,1434
Louisiana,Red River,0.0,Dollars,22081.0,1436
Louisiana,Richland,48000.0,Dollars,22083.0,1439
Louisiana,Sabine,0.0,Dollars,22085.0,1441
Louisiana,St. Bernard,nan,Dollars,22087.0,1463
Louisiana,St. Charles,nan,Dollars,22089.0,1466
Louisiana,St. Helena,nan,Dollars,22091.0,1467
Louisiana,St. James,0.0,Dollars,22093.0,1468
Louisiana,St. John the Baptist,0.0,Dollars,22095.0,1469
Louisiana,St. Landry,71000.0,Dollars,22097.0,1471
Louisiana,St. Martin,nan,Dollars,22099.0,1473
Louisiana,St. Mary,0.0,Dollars,22101.0,1474
Louisiana,St. Tammany,0.0,Dollars,22103.0,1475
Louisiana,Tangipahoa,nan,Dollars,22105.0,1476
Louisiana,Tensas,101000.0,Dollars,22107.0,1479
Louisiana,Terrebonne,105000.0,Dollars,22109.0,1501
Louisiana,Union,4000.0,Dollars,22111.0,1507
Louisiana,Vermilion,412000.0,Dollars,22113.0,1510
Louisiana,Vernon,nan,Dollars,22115.0,1513
Louisiana,Washington,7000.0,Dollars,22117.0,1516
Louisiana,Webster,0.0,Dollars,22119.0,1518
Louisiana,West Baton Rouge,0.0,Dollars,22121.0,1520
Louisiana,West Carroll,11000.0,Dollars,22123.0,1522
Louisiana,West Feliciana,178000.0,Dollars,22125.0,1524
Louisiana,Winn,nan,Dollars,22127.0,1529
Maine,Androscoggin,132000.0,Dollars,23001.0,1532
Maine,Aroostook,76000.0,Dollars,23003.0,1535
Maine,Cumberland,236000.0,Dollars,23005.0,1608
Maine,Franklin,34000.0,Dollars,23007.0,1619
Maine,Hancock,nan,Dollars,23009.0,1748
Maine,Kennebec,282000.0,Dollars,23011.0,1755
Maine,Knox,51000.0,Dollars,23013.0,1774
Maine,Lincoln,nan,Dollars,23015.0,1835
Maine,Oxford,32000.0,Dollars,23017.0,1842
Maine,Penobscot,nan,Dollars,23019.0,1846
Maine,Piscataquis,23000.0,Dollars,23021.0,1851
Maine,Sagadahoc,8000.0,Dollars,23023.0,1855
Maine,Somerset,nan,Dollars,23025.0,1860
Maine,Waldo,38000.0,Dollars,23027.0,1865
Maine,Washington,4000.0,Dollars,23029.0,1884
Maine,York,153000.0,Dollars,23031.0,1901
Maryland,Allegany,nan,Dollars,24001.0,1905
Maryland,Anne Arundel,267000.0,Dollars,24003.0,1925
Maryland,Baltimore County,1434000.0,Dollars,24005.0,1939
Maryland,Calvert,nan,Dollars,24009.0,1946
Maryland,Caroline,143000.0,Dollars,24011.0,1949
Maryland,Carroll,178000.0,Dollars,24013.0,1955
Maryland,Cecil,261000.0,Dollars,24015.0,1963
Maryland,Charles,196000.0,Dollars,24017.0,1294
Maryland,Dorchester,nan,Dollars,24019.0,1346
Maryland,Frederick,432000.0,Dollars,24021.0,1357
Maryland,Garrett,26000.0,Dollars,24023.0,1361
Maryland,Harford,136000.0,Dollars,24025.0,1372
Maryland,Howard,nan,Dollars,24027.0,1379
Maryland,Kent,317000.0,Dollars,24029.0,1394
Maryland,Montgomery,1310000.0,Dollars,24031.0,1398
Maryland,Prince George's,136000.0,Dollars,24033.0,1403
Maryland,Queen Anne's,262000.0,Dollars,24035.0,1413
Maryland,St. Mary's,398000.0,Dollars,24037.0,1421
Maryland,Somerset,40000.0,Dollars,24039.0,1430
Maryland,Talbot,141000.0,Dollars,24041.0,1438
Maryland,Washington,25000.0,Dollars,24043.0,1445
Maryland,Wicomico,282000.0,Dollars,24045.0,1446
Maryland,Worcester,190000.0,Dollars,24047.0,1456
Maryland,Baltimore County,nan,Dollars,24510.0,1939
Massachusetts,Barnstable,319000.0,Dollars,25001.0,1478
Massachusetts,Berkshire,89000.0,Dollars,25003.0,1480
Massachusetts,Bristol,336000.0,Dollars,25005.0,1486
Massachusetts,Dukes,48000.0,Dollars,25007.0,1491
Massachusetts,Essex,402000.0,Dollars,25009.0,1519
Massachusetts,Franklin,396000.0,Dollars,25011.0,1523
Massachusetts,Hampden,nan,Dollars,25013.0,1526
Massachusetts,Hampshire,220000.0,Dollars,25015.0,1527
Massachusetts,Middlesex,3746000.0,Dollars,25017.0,1533
Massachusetts,Nantucket,nan,Dollars,25019.0,1537
Massachusetts,Norfolk,478000.0,Dollars,25021.0,1543
Massachusetts,Plymouth,530000.0,Dollars,25023.0,1569
Massachusetts,Suffolk,0.0,Dollars,25025.0,1585
Massachusetts,Worcester,5393000.0,Dollars,25027.0,1599
Michigan,Alcona,nan,Dollars,26001.0,1603
Michigan,Alger,nan,Dollars,26003.0,1609
Michigan,Allegan,567000.0,Dollars,26005.0,1611
Michigan,Alpena,20000.0,Dollars,26007.0,1614
Michigan,Antrim,nan,Dollars,26009.0,1617
Michigan,Arenac,11000.0,Dollars,26011.0,1621
Michigan,Baraga,nan,Dollars,26013.0,1624
Michigan,Barry,115000.0,Dollars,26015.0,1627
Michigan,Bay,64000.0,Dollars,26017.0,1631
Michigan,Benzie,nan,Dollars,26019.0,1634
Michigan,Berrien,945000.0,Dollars,26021.0,1635
Michigan,Branch,20000.0,Dollars,26023.0,1640
Michigan,Calhoun,70000.0,Dollars,26025.0,1641
Michigan,Cass,106000.0,Dollars,26027.0,1644
Michigan,Charlevoix,nan,Dollars,26029.0,1648
Michigan,Cheboygan,17000.0,Dollars,26031.0,1649
Michigan,Chippewa,85000.0,Dollars,26033.0,1660
Michigan,Clare,16000.0,Dollars,26035.0,1665
Michigan,Clinton,394000.0,Dollars,26037.0,1669
Michigan,Crawford,22000.0,Dollars,26039.0,1672
Michigan,Delta,211000.0,Dollars,26041.0,1675
Michigan,Dickinson,10000.0,Dollars,26043.0,1677
Michigan,Eaton,748000.0,Dollars,26045.0,1678
Michigan,Emmet,54000.0,Dollars,26047.0,1686
Michigan,Genesee,325000.0,Dollars,26049.0,1688
Michigan,Gladwin,nan,Dollars,26051.0,1691
Michigan,Gogebic,nan,Dollars,26053.0,1693
Michigan,Grand Traverse,3861000.0,Dollars,26055.0,1697
Michigan,Gratiot,132000.0,Dollars,26057.0,1700
Michigan,Hillsdale,237000.0,Dollars,26059.0,1701
Michigan,Houghton,14000.0,Dollars,26061.0,1705
Michigan,Huron,34000.0,Dollars,26063.0,1708
Michigan,Ingham,nan,Dollars,26065.0,1710
Michigan,Ionia,61000.0,Dollars,26067.0,1713
Michigan,Iosco,0.0,Dollars,26069.0,1715
Michigan,Iron,nan,Dollars,26071.0,1716
Michigan,Isabella,66000.0,Dollars,26073.0,1717
Michigan,Jackson,33000.0,Dollars,26075.0,1719
Michigan,Kalamazoo,264000.0,Dollars,26077.0,1720
Michigan,Kalkaska,0.0,Dollars,26079.0,1722
Michigan,Kent,462000.0,Dollars,26081.0,1726
Michigan,Keweenaw,0.0,Dollars,26083.0,1743
Michigan,Lake,161000.0,Dollars,26085.0,1749
Michigan,Lapeer,767000.0,Dollars,26087.0,1752
Michigan,Leelanau,1230000.0,Dollars,26089.0,1765
Michigan,Lenawee,42000.0,Dollars,26091.0,1768
Michigan,Livingston,226000.0,Dollars,26093.0,1770
Michigan,Luce,0.0,Dollars,26095.0,1773
Michigan,Mackinac,302000.0,Dollars,26097.0,1779
Michigan,Macomb,629000.0,Dollars,26099.0,1785
Michigan,Manistee,nan,Dollars,26101.0,1787
Michigan,Marquette,nan,Dollars,26103.0,1793
Michigan,Mason,nan,Dollars,26105.0,1797
Michigan,Mecosta,166000.0,Dollars,26107.0,1800
Michigan,Menominee,114000.0,Dollars,26109.0,1802
Michigan,Midland,nan,Dollars,26111.0,1806
Michigan,Missaukee,nan,Dollars,26113.0,1810
Michigan,Monroe,nan,Dollars,26115.0,1812
Michigan,Montcalm,279000.0,Dollars,26117.0,1815
Michigan,Montmorency,104000.0,Dollars,26119.0,1816
Michigan,Muskegon,195000.0,Dollars,26121.0,1818
Michigan,Newaygo,547000.0,Dollars,26123.0,1820
Michigan,Oakland,1069000.0,Dollars,26125.0,1824
Michigan,Oceana,232000.0,Dollars,26127.0,1825
Michigan,Ogemaw,nan,Dollars,26129.0,1827
Michigan,Ontonagon,nan,Dollars,26131.0,1829
Michigan,Osceola,8000.0,Dollars,26133.0,1830
Michigan,Oscoda,nan,Dollars,26135.0,1832
Michigan,Otsego,108000.0,Dollars,26137.0,1834
Michigan,Ottawa,86000.0,Dollars,26139.0,1837
Michigan,Presque Isle,40000.0,Dollars,26141.0,1840
Michigan,Roscommon,nan,Dollars,26143.0,1843
Michigan,Saginaw,76000.0,Dollars,26145.0,1845
Michigan,St. Clair,35000.0,Dollars,26147.0,1854
Michigan,St. Joseph,129000.0,Dollars,26149.0,1857
Michigan,Sanilac,133000.0,Dollars,26151.0,1858
Michigan,Schoolcraft,nan,Dollars,26153.0,1861
Michigan,Shiawassee,86000.0,Dollars,26155.0,1863
Michigan,Tuscola,243000.0,Dollars,26157.0,1866
Michigan,Van Buren,154000.0,Dollars,26159.0,1867
Michigan,Washtenaw,1218000.0,Dollars,26161.0,1869
Michigan,Wayne,494000.0,Dollars,26163.0,1871
Michigan,Wexford,nan,Dollars,26165.0,1873
Minnesota,Aitkin,nan,Dollars,27001.0,1875
Minnesota,Anoka,996000.0,Dollars,27003.0,1877
Minnesota,Becker,nan,Dollars,27005.0,1878
Minnesota,Beltrami,nan,Dollars,27007.0,1880
Minnesota,Benton,nan,Dollars,27009.0,1881
Minnesota,Big Stone,nan,Dollars,27011.0,1882
Minnesota,Blue Earth,0.0,Dollars,27013.0,1886
Minnesota,Brown,0.0,Dollars,27015.0,1892
Minnesota,Carlton,nan,Dollars,27017.0,1893
Minnesota,Carver,10000.0,Dollars,27019.0,1894
Minnesota,Cass,376000.0,Dollars,27021.0,1895
Minnesota,Chippewa,68000.0,Dollars,27023.0,1896
Minnesota,Chisago,196000.0,Dollars,27025.0,1897
Minnesota,Clay,0.0,Dollars,27027.0,1898
Minnesota,Clearwater,nan,Dollars,27029.0,1899
Minnesota,Cook,0.0,Dollars,27031.0,1900
Minnesota,Cottonwood,nan,Dollars,27033.0,1902
Minnesota,Crow Wing,14000.0,Dollars,27035.0,1903
Minnesota,Dakota,49000.0,Dollars,27037.0,1904
Minnesota,Dodge,nan,Dollars,27039.0,1906
Minnesota,Douglas,nan,Dollars,27041.0,1907
Minnesota,Faribault,nan,Dollars,27043.0,1908
Minnesota,Fillmore,25000.0,Dollars,27045.0,1909
Minnesota,Freeborn,nan,Dollars,27047.0,1910
Minnesota,Goodhue,61000.0,Dollars,27049.0,1911
Minnesota,Grant,11000.0,Dollars,27051.0,1912
Minnesota,Hennepin,1679000.0,Dollars,27053.0,1913
Minnesota,Houston,102000.0,Dollars,27055.0,1914
Minnesota,Hubbard,72000.0,Dollars,27057.0,1915
Minnesota,Isanti,nan,Dollars,27059.0,1916
Minnesota,Itasca,nan,Dollars,27061.0,1917
Minnesota,Jackson,nan,Dollars,27063.0,1918
Minnesota,Kanabec,0.0,Dollars,27065.0,1919
Minnesota,Kandiyohi,nan,Dollars,27067.0,1920
Minnesota,Kittson,nan,Dollars,27069.0,1921
Minnesota,Koochiching,nan,Dollars,27071.0,1922
Minnesota,Lac qui Parle,26000.0,Dollars,27073.0,1923
Minnesota,Lake,nan,Dollars,27075.0,1926
Minnesota,Lake of the Woods,56000.0,Dollars,27077.0,1927
Minnesota,Le Sueur,nan,Dollars,27079.0,1929
Minnesota,Lincoln,0.0,Dollars,27081.0,1931
Minnesota,Lyon,0.0,Dollars,27083.0,1932
Minnesota,McLeod,nan,Dollars,27085.0,1934
Minnesota,Mahnomen,nan,Dollars,27087.0,1936
Minnesota,Marshall,5000.0,Dollars,27089.0,1937
Minnesota,Martin,nan,Dollars,27091.0,1940
Minnesota,Meeker,nan,Dollars,27093.0,1941
Minnesota,Mille Lacs,7000.0,Dollars,27095.0,1943
Minnesota,Morrison,4000.0,Dollars,27097.0,1944
Minnesota,Mower,496000.0,Dollars,27099.0,1945
Minnesota,Murray,nan,Dollars,27101.0,1947
Minnesota,Nicollet,0.0,Dollars,27103.0,1948
Minnesota,Nobles,0.0,Dollars,27105.0,1950
Minnesota,Norman,nan,Dollars,27107.0,1951
Minnesota,Olmsted,363000.0,Dollars,27109.0,1953
Minnesota,Otter Tail,87000.0,Dollars,27111.0,1954
Minnesota,Pennington,nan,Dollars,27113.0,1956
Minnesota,Pine,26000.0,Dollars,27115.0,1957
Minnesota,Pipestone,6000.0,Dollars,27117.0,1958
Minnesota,Polk,nan,Dollars,27119.0,1959
Minnesota,Pope,nan,Dollars,27121.0,1961
Minnesota,Ramsey,0.0,Dollars,27123.0,1964
Minnesota,Red Lake,0.0,Dollars,27125.0,1966
Minnesota,Redwood,0.0,Dollars,27127.0,1969
Minnesota,Renville,nan,Dollars,27129.0,1971
Minnesota,Rice,6000.0,Dollars,27131.0,1973
Minnesota,Rock,0.0,Dollars,27133.0,1974
Minnesota,Roseau,nan,Dollars,27135.0,1976
Minnesota,St. Louis,55000.0,Dollars,27137.0,1978
Minnesota,Scott,70000.0,Dollars,27139.0,1979
Minnesota,Sherburne,nan,Dollars,27141.0,1980
Minnesota,Sibley,nan,Dollars,27143.0,1982
Minnesota,Stearns,238000.0,Dollars,27145.0,1984
Minnesota,Steele,nan,Dollars,27147.0,1985
Minnesota,Stevens,nan,Dollars,27149.0,1987
Minnesota,Swift,nan,Dollars,27151.0,1988
Minnesota,Todd,5000.0,Dollars,27153.0,1989
Minnesota,Traverse,7000.0,Dollars,27155.0,1990
Minnesota,Wabasha,nan,Dollars,27157.0,1991
Minnesota,Wadena,nan,Dollars,27159.0,1992
Minnesota,Waseca,nan,Dollars,27161.0,1993
Minnesota,Washington,1433000.0,Dollars,27163.0,1994
Minnesota,Watonwan,0.0,Dollars,27165.0,1996
Minnesota,Wilkin,0.0,Dollars,27167.0,1997
Minnesota,Winona,64000.0,Dollars,27169.0,1998
Minnesota,Wright,519000.0,Dollars,27171.0,1999
Minnesota,Yellow Medicine,nan,Dollars,27173.0,1531
Mississippi,Adams,52000.0,Dollars,28001.0,1534
Mississippi,Alcorn,0.0,Dollars,28003.0,1538
Mississippi,Amite,27000.0,Dollars,28005.0,1539
Mississippi,Attala,84000.0,Dollars,28007.0,1541
Mississippi,Benton,nan,Dollars,28009.0,1544
Mississippi,Bolivar,0.0,Dollars,28011.0,1547
Mississippi,Calhoun,nan,Dollars,28013.0,1548
Mississippi,Carroll,86000.0,Dollars,28015.0,1549
Mississippi,Chickasaw,51000.0,Dollars,28017.0,1550
Mississippi,Choctaw,40000.0,Dollars,28019.0,1552
Mississippi,Claiborne,231000.0,Dollars,28021.0,1555
Mississippi,Clarke,4000.0,Dollars,28023.0,1557
Mississippi,Clay,64000.0,Dollars,28025.0,1559
Mississippi,Coahoma,nan,Dollars,28027.0,1562
Mississippi,Copiah,nan,Dollars,28029.0,1564
Mississippi,Covington,nan,Dollars,28031.0,1567
Mississippi,DeSoto,nan,Dollars,28033.0,1571
Mississippi,Forrest,nan,Dollars,28035.0,1572
Mississippi,Franklin,nan,Dollars,28037.0,1575
Mississippi,George,0.0,Dollars,28039.0,1577
Mississippi,Greene,nan,Dollars,28041.0,1579
Mississippi,Grenada,17000.0,Dollars,28043.0,1581
Mississippi,Hancock,0.0,Dollars,28045.0,1583
Mississippi,Harrison,nan,Dollars,28047.0,1587
Mississippi,Hinds,148000.0,Dollars,28049.0,1591
Mississippi,Holmes,350000.0,Dollars,28051.0,1593
Mississippi,Humphreys,67000.0,Dollars,28053.0,1596
Mississippi,Issaquena,32000.0,Dollars,28055.0,1598
Mississippi,Itawamba,nan,Dollars,28057.0,1601
Mississippi,Jackson,0.0,Dollars,28059.0,1605
Mississippi,Jasper,nan,Dollars,28061.0,1607
Mississippi,Jefferson,36000.0,Dollars,28063.0,1610
Mississippi,Jefferson Davis,nan,Dollars,28065.0,1612
Mississippi,Jones,nan,Dollars,28067.0,1615
Mississippi,Kemper,nan,Dollars,28069.0,1616
Mississippi,Lafayette,6000.0,Dollars,28071.0,1620
Mississippi,Lamar,nan,Dollars,28073.0,1623
Mississippi,Lauderdale,94000.0,Dollars,28075.0,1628
Mississippi,Lawrence,19000.0,Dollars,28077.0,1632
Mississippi,Leake,0.0,Dollars,28079.0,1636
Mississippi,Lee,nan,Dollars,28081.0,1638
Mississippi,Leflore,nan,Dollars,28083.0,1643
Mississippi,Lincoln,nan,Dollars,28085.0,1645
Mississippi,Lowndes,70000.0,Dollars,28087.0,1647
Mississippi,Madison,130000.0,Dollars,28089.0,1651
Mississippi,Marion,20000.0,Dollars,28091.0,1653
Mississippi,Marshall,62000.0,Dollars,28093.0,1655
Mississippi,Monroe,20000.0,Dollars,28095.0,1656
Mississippi,Montgomery,19000.0,Dollars,28097.0,1658
Mississippi,Neshoba,nan,Dollars,28099.0,1661
Mississippi,Newton,nan,Dollars,28101.0,1663
Mississippi,Noxubee,99000.0,Dollars,28103.0,1666
Mississippi,Oktibbeha,9000.0,Dollars,28105.0,1668
Mississippi,Panola,34000.0,Dollars,28107.0,1671
Mississippi,Pearl River,57000.0,Dollars,28109.0,1676
Mississippi,Perry,nan,Dollars,28111.0,1679
Mississippi,Pike,9000.0,Dollars,28113.0,1680
Mississippi,Pontotoc,nan,Dollars,28115.0,1682
Mississippi,Prentiss,4000.0,Dollars,28117.0,1684
Mississippi,Quitman,nan,Dollars,28119.0,1685
Mississippi,Rankin,nan,Dollars,28121.0,1690
Mississippi,Scott,44000.0,Dollars,28123.0,1692
Mississippi,Sharkey,nan,Dollars,28125.0,1695
Mississippi,Simpson,nan,Dollars,28127.0,1698
Mississippi,Smith,nan,Dollars,28129.0,1709
Mississippi,Stone,0.0,Dollars,28131.0,1712
Mississippi,Sunflower,30000.0,Dollars,28133.0,1721
Mississippi,Tallahatchie,343000.0,Dollars,28135.0,1725
Mississippi,Tate,14000.0,Dollars,28137.0,1727
Mississippi,Tippah,nan,Dollars,28139.0,1730
Mississippi,Tishomingo,0.0,Dollars,28141.0,1732
Mississippi,Tunica,nan,Dollars,28143.0,1735
Mississippi,Union,5000.0,Dollars,28145.0,1737
Mississippi,Walthall,nan,Dollars,28147.0,1740
Mississippi,Warren,247000.0,Dollars,28149.0,1746
Mississippi,Washington,51000.0,Dollars,28151.0,1750
Mississippi,Wayne,nan,Dollars,28153.0,1753
Mississippi,Webster,nan,Dollars,28155.0,1756
Mississippi,Wilkinson,170000.0,Dollars,28157.0,1757
Mississippi,Winston,nan,Dollars,28159.0,1758
Mississippi,Yalobusha,21000.0,Dollars,28161.0,1759
Mississippi,Yazoo,238000.0,Dollars,28163.0,1760
Missouri,Adair,39000.0,Dollars,29001.0,1761
Missouri,Andrew,nan,Dollars,29003.0,1762
Missouri,Atchison,nan,Dollars,29005.0,1763
Missouri,Audrain,25000.0,Dollars,29007.0,1766
Missouri,Barry,nan,Dollars,29009.0,1767
Missouri,Barton,128000.0,Dollars,29011.0,1771
Missouri,Bates,nan,Dollars,29013.0,1776
Missouri,Benton,21000.0,Dollars,29015.0,1778
Missouri,Bollinger,0.0,Dollars,29017.0,1781
Missouri,Boone,352000.0,Dollars,29019.0,1783
Missouri,Buchanan,2000.0,Dollars,29021.0,1789
Missouri,Butler,nan,Dollars,29023.0,1792
Missouri,Caldwell,73000.0,Dollars,29025.0,1795
Missouri,Callaway,26000.0,Dollars,29027.0,1799
Missouri,Camden,28000.0,Dollars,29029.0,1803
Missouri,Cape Girardeau,nan,Dollars,29031.0,1808
Missouri,Carroll,81000.0,Dollars,29033.0,1822
Missouri,Carter,26000.0,Dollars,29035.0,1001
Missouri,Cass,15000.0,Dollars,29037.0,1004
Missouri,Cedar,14000.0,Dollars,29039.0,1007
Missouri,Chariton,14000.0,Dollars,29041.0,1011
Missouri,Christian,98000.0,Dollars,29043.0,1014
Missouri,Clark,21000.0,Dollars,29045.0,1015
Missouri,Clay,3000.0,Dollars,29047.0,1018
Missouri,Clinton,nan,Dollars,29049.0,1021
Missouri,Cole,36000.0,Dollars,29051.0,1022
Missouri,Cooper,39000.0,Dollars,29053.0,1025
Missouri,Crawford,55000.0,Dollars,29055.0,1028
Missouri,Dade,8000.0,Dollars,29057.0,1030
Missouri,Dallas,11000.0,Dollars,29059.0,1032
Missouri,Daviess,15000.0,Dollars,29061.0,1036
Missouri,DeKalb,nan,Dollars,29063.0,1038
Missouri,Dent,25000.0,Dollars,29065.0,1040
Missouri,Douglas,217000.0,Dollars,29067.0,1043
Missouri,Dunklin,nan,Dollars,29069.0,1045
Missouri,Franklin,72000.0,Dollars,29071.0,1047
Missouri,Gasconade,nan,Dollars,29073.0,1049
Missouri,Gentry,nan,Dollars,29075.0,1052
Missouri,Greene,75000.0,Dollars,29077.0,1054
Missouri,Grundy,nan,Dollars,29079.0,1057
Missouri,Harrison,36000.0,Dollars,29081.0,1058
Missouri,Henry,nan,Dollars,29083.0,1061
Missouri,Hickory,0.0,Dollars,29085.0,1063
Missouri,Holt,nan,Dollars,29087.0,1065
Missouri,Howard,37000.0,Dollars,29089.0,1068
Missouri,Howell,249000.0,Dollars,29091.0,1070
Missouri,Iron,35000.0,Dollars,29093.0,1072
Missouri,Jackson,341000.0,Dollars,29095.0,1074
Missouri,Jasper,44000.0,Dollars,29097.0,1078
Missouri,Jefferson,63000.0,Dollars,29099.0,1082
Missouri,Johnson,38000.0,Dollars,29101.0,1087
Missouri,Knox,59000.0,Dollars,29103.0,1091
Missouri,Laclede,14000.0,Dollars,29105.0,1096
Missouri,Lafayette,66000.0,Dollars,29107.0,1099
Missouri,Lawrence,nan,Dollars,29109.0,1101
Missouri,Lewis,13000.0,Dollars,29111.0,1104
Missouri,Lincoln,67000.0,Dollars,29113.0,1106
Missouri,Linn,61000.0,Dollars,29115.0,1109
Missouri,Livingston,10000.0,Dollars,29117.0,1112
Missouri,McDonald,nan,Dollars,29119.0,1113
Missouri,Macon,1092000.0,Dollars,29121.0,1116
Missouri,Madison,0.0,Dollars,29123.0,1117
Missouri,Maries,nan,Dollars,29125.0,1120
Missouri,Marion,5000.0,Dollars,29127.0,1122
Missouri,Mercer,32000.0,Dollars,29129.0,1125
Missouri,Miller,nan,Dollars,29131.0,1128
Missouri,Mississippi,0.0,Dollars,29133.0,1131
Missouri,Moniteau,9000.0,Dollars,29135.0,1135
Missouri,Monroe,11000.0,Dollars,29137.0,1139
Missouri,Montgomery,nan,Dollars,29139.0,1142
Missouri,Morgan,nan,Dollars,29141.0,1146
Missouri,New Madrid,nan,Dollars,29143.0,1149
