State,County,SNAP benefits per capita 2012 (PC_SNAPBEN12),Units,FIPS,FID
Iowa,Benton,11.131109237670898,Dollars/capita,19011,619
Iowa,Black Hawk,18.43027687072754,Dollars/capita,19013,623
Iowa,Boone,13.167795181274414,Dollars/capita,19015,625
Iowa,Bremer,5.961373329162598,Dollars/capita,19017,631
Iowa,Buchanan,9.945391654968262,Dollars/capita,19019,632
Iowa,Buena Vista,14.241480827331543,Dollars/capita,19021,633
Iowa,Butler,8.93592357635498,Dollars/capita,19023,361
Iowa,Calhoun,10.789854049682617,Dollars/capita,19025,365
Iowa,Carroll,10.197246551513672,Dollars/capita,19027,369
Iowa,Cass,15.092342376708984,Dollars/capita,19029,374
Iowa,Cedar,9.53744125366211,Dollars/capita,19031,379
Iowa,Cerro Gordo,17.636714935302734,Dollars/capita,19033,383
Iowa,Cherokee,10.377463340759277,Dollars/capita,19035,388
Iowa,Chickasaw,9.017261505126953,Dollars/capita,19037,393
Iowa,Clarke,20.063875198364258,Dollars/capita,19039,397
Iowa,Clay,13.462313652038574,Dollars/capita,19041,398
Iowa,Clayton,8.701062202453613,Dollars/capita,19043,402
Iowa,Clinton,22.486310958862305,Dollars/capita,19045,404
Iowa,Crawford,14.383574485778809,Dollars/capita,19047,408
Iowa,Dallas,7.090307235717773,Dollars/capita,19049,413
Iowa,Davis,10.920331954956055,Dollars/capita,19051,416
Iowa,Decatur,21.862733840942383,Dollars/capita,19053,419
Iowa,Delaware,8.953481674194336,Dollars/capita,19055,421
Iowa,Des Moines,26.730810165405273,Dollars/capita,19057,424
Iowa,Dickinson,8.838533401489258,Dollars/capita,19059,427
Iowa,Dubuque,13.538775444030762,Dollars/capita,19061,434
Iowa,Emmet,14.079300880432129,Dollars/capita,19063,437
Iowa,Fayette,15.020873069763184,Dollars/capita,19065,442
Iowa,Floyd,15.965707778930664,Dollars/capita,19067,447
Iowa,Franklin,11.878706932067871,Dollars/capita,19069,451
Iowa,Fremont,14.406028747558594,Dollars/capita,19071,455
Iowa,Greene,15.76453971862793,Dollars/capita,19073,458
Iowa,Grundy,6.383976459503174,Dollars/capita,19075,460
Iowa,Guthrie,11.897016525268555,Dollars/capita,19077,467
Iowa,Hamilton,13.754678726196289,Dollars/capita,19079,469
Iowa,Hancock,9.787696838378906,Dollars/capita,19081,470
Iowa,Hardin,14.244153022766113,Dollars/capita,19083,475
Iowa,Harrison,13.88601016998291,Dollars/capita,19085,478
Iowa,Henry,18.22669219970703,Dollars/capita,19087,479
Iowa,Howard,11.488232612609863,Dollars/capita,19089,481
Iowa,Humboldt,11.2151460647583,Dollars/capita,19091,487
Iowa,Ida,10.850016593933105,Dollars/capita,19093,491
Iowa,Iowa,8.705775260925293,Dollars/capita,19095,495
Iowa,Jackson,15.618911743164062,Dollars/capita,19097,499
Iowa,Jasper,15.775015830993652,Dollars/capita,19099,505
Iowa,Jefferson,19.188692092895508,Dollars/capita,19101,507
Iowa,Johnson,10.813965797424316,Dollars/capita,19103,508
Iowa,Jones,10.509744644165039,Dollars/capita,19105,516
Iowa,Keokuk,15.37674617767334,Dollars/capita,19107,520
Iowa,Kossuth,8.919685363769531,Dollars/capita,19109,523
Iowa,Lee,23.223852157592773,Dollars/capita,19111,531
Iowa,Linn,16.097183227539062,Dollars/capita,19113,535
Iowa,Louisa,15.903419494628906,Dollars/capita,19115,539
Iowa,Lucas,20.329607009887695,Dollars/capita,19117,542
Iowa,Lyon,5.571148872375488,Dollars/capita,19119,546
Iowa,Madison,9.629322052001953,Dollars/capita,19121,550
Iowa,Mahaska,20.940322875976562,Dollars/capita,19123,554
Iowa,Marion,11.390508651733398,Dollars/capita,19125,561
Iowa,Marshall,20.207931518554688,Dollars/capita,19127,568
Iowa,Mills,12.70759105682373,Dollars/capita,19129,569
Iowa,Mitchell,7.671241283416748,Dollars/capita,19131,572
Iowa,Monona,14.99064826965332,Dollars/capita,19133,576
Iowa,Monroe,14.3069486618042,Dollars/capita,19135,580
Iowa,Montgomery,22.319734573364258,Dollars/capita,19137,595
Iowa,Muscatine,21.741329193115234,Dollars/capita,19139,600
Iowa,O'Brien,9.355423927307129,Dollars/capita,19141,604
Iowa,Osceola,7.106776237487793,Dollars/capita,19143,607
Iowa,Page,16.874879837036133,Dollars/capita,19145,612
Iowa,Palo Alto,10.215633392333984,Dollars/capita,19147,618
Iowa,Plymouth,7.271775245666504,Dollars/capita,19149,622
Iowa,Pocahontas,13.898613929748535,Dollars/capita,19151,624
Iowa,Polk,19.85492515563965,Dollars/capita,19153,629
Iowa,Pottawattamie,22.75238800048828,Dollars/capita,19155,637
Iowa,Poweshiek,10.93443775177002,Dollars/capita,19157,640
Iowa,Ringgold,12.659905433654785,Dollars/capita,19159,642
Iowa,Sac,9.44788932800293,Dollars/capita,19161,647
Iowa,Scott,24.13886260986328,Dollars/capita,19163,657
Iowa,Shelby,10.940099716186523,Dollars/capita,19165,660
Iowa,Sioux,4.851323127746582,Dollars/capita,19167,663
Iowa,Story,9.803226470947266,Dollars/capita,19169,668
Iowa,Tama,13.480181694030762,Dollars/capita,19171,671
Iowa,Taylor,13.081549644470215,Dollars/capita,19173,674
Iowa,Union,18.66719627380371,Dollars/capita,19175,675
Iowa,Van Buren,14.77826976776123,Dollars/capita,19177,678
Iowa,Wapello,28.092212677001953,Dollars/capita,19179,681
Iowa,Warren,9.669461250305176,Dollars/capita,19181,685
Iowa,Washington,13.023329734802246,Dollars/capita,19183,687
Iowa,Wayne,15.373063087463379,Dollars/capita,19185,691
Iowa,Webster,20.656339645385742,Dollars/capita,19187,694
Iowa,Winnebago,11.402266502380371,Dollars/capita,19189,696
Iowa,Winneshiek,6.092440128326416,Dollars/capita,19191,698
Iowa,Woodbury,22.66594886779785,Dollars/capita,19193,702
Iowa,Worth,10.454161643981934,Dollars/capita,19195,703
Iowa,Wright,15.30860424041748,Dollars/capita,19197,705
Kansas,Allen,18.504589080810547,Dollars/capita,20001,709
Kansas,Anderson,13.450366020202637,Dollars/capita,20003,712
Kansas,Atchison,19.191408157348633,Dollars/capita,20005,715
Kansas,Barber,5.49055814743042,Dollars/capita,20007,717
Kansas,Barton,14.020529747009277,Dollars/capita,20009,719
Kansas,Bourbon,21.250728607177734,Dollars/capita,20011,722
Kansas,Brown,17.097482681274414,Dollars/capita,20013,723
Kansas,Butler,11.031240463256836,Dollars/capita,20015,726
Kansas,Chase,8.752735137939453,Dollars/capita,20017,729
Kansas,Chautauqua,12.894317626953125,Dollars/capita,20019,730
Kansas,Cherokee,20.532426834106445,Dollars/capita,20021,732
Kansas,Cheyenne,5.686789035797119,Dollars/capita,20023,736
Kansas,Clark,8.121631622314453,Dollars/capita,20025,738
Kansas,Clay,7.283456802368164,Dollars/capita,20027,739
Kansas,Cloud,10.438801765441895,Dollars/capita,20029,740
Kansas,Coffey,10.706974983215332,Dollars/capita,20031,745
Kansas,Comanche,4.973822116851807,Dollars/capita,20033,748
Kansas,Cowley,17.99030876159668,Dollars/capita,20035,752
Kansas,Crawford,19.87468147277832,Dollars/capita,20037,756
Kansas,Decatur,7.457509517669678,Dollars/capita,20039,759
Kansas,Dickinson,8.654382705688477,Dollars/capita,20041,762
Kansas,Doniphan,9.245171546936035,Dollars/capita,20043,765
Kansas,Douglas,9.962608337402344,Dollars/capita,20045,767
Kansas,Edwards,9.53984260559082,Dollars/capita,20047,770
Kansas,Elk,12.933733940124512,Dollars/capita,20049,773
Kansas,Ellis,7.532503128051758,Dollars/capita,20051,774
Kansas,Ellsworth,5.870361804962158,Dollars/capita,20053,776
Kansas,Finney,15.349814414978027,Dollars/capita,20055,778
Kansas,Ford,13.739872932434082,Dollars/capita,20057,784
Kansas,Franklin,17.168920516967773,Dollars/capita,20059,786
Kansas,Geary,10.586584091186523,Dollars/capita,20061,788
Kansas,Gove,3.8276069164276123,Dollars/capita,20063,790
Kansas,Graham,5.998452186584473,Dollars/capita,20065,791
Kansas,Grant,9.586738586425781,Dollars/capita,20067,794
Kansas,Gray,5.503408432006836,Dollars/capita,20069,798
Kansas,Greeley,3.154574155807495,Dollars/capita,20071,801
Kansas,Greenwood,15.937856674194336,Dollars/capita,20073,803
Kansas,Hamilton,6.039554595947266,Dollars/capita,20075,805
Kansas,Harper,10.318949699401855,Dollars/capita,20077,807
Kansas,Harvey,11.723017692565918,Dollars/capita,20079,812
Kansas,Haskell,6.90159797668457,Dollars/capita,20081,815
Kansas,Hodgeman,5.875237464904785,Dollars/capita,20083,818
Kansas,Jackson,8.184690475463867,Dollars/capita,20085,819
Kansas,Jefferson,8.617188453674316,Dollars/capita,20087,821
Kansas,Jewell,6.187983989715576,Dollars/capita,20089,822
Kansas,Johnson,5.141481876373291,Dollars/capita,20091,824
Kansas,Kearny,9.459233283996582,Dollars/capita,20093,826
Kansas,Kingman,8.79771614074707,Dollars/capita,20095,827
Kansas,Kiowa,7.430997848510742,Dollars/capita,20097,829
Kansas,Labette,18.34443473815918,Dollars/capita,20099,831
Kansas,Lane,7.526242733001709,Dollars/capita,20101,833
Kansas,Leavenworth,9.583344459533691,Dollars/capita,20103,836
Kansas,Lincoln,7.919026851654053,Dollars/capita,20105,838
Kansas,Linn,15.137937545776367,Dollars/capita,20107,840
Kansas,Logan,6.5435638427734375,Dollars/capita,20109,842
Kansas,Lyon,17.889802932739258,Dollars/capita,20111,844
Kansas,McPherson,7.984647750854492,Dollars/capita,20113,846
Kansas,Marion,7.691478729248047,Dollars/capita,20115,848
Kansas,Marshall,7.916708469390869,Dollars/capita,20117,850
Kansas,Meade,6.790687084197998,Dollars/capita,20119,851
Kansas,Miami,10.858918190002441,Dollars/capita,20121,853
Kansas,Mitchell,5.686927795410156,Dollars/capita,20123,854
Kansas,Montgomery,19.806049346923828,Dollars/capita,20125,856
Kansas,Morris,9.40170955657959,Dollars/capita,20127,858
Kansas,Morton,9.664536476135254,Dollars/capita,20129,859
Kansas,Nemaha,5.223337173461914,Dollars/capita,20131,861
Kansas,Neosho,18.63187026977539,Dollars/capita,20133,862
Kansas,Ness,5.088232040405273,Dollars/capita,20135,864
Kansas,Norton,5.861822128295898,Dollars/capita,20137,866
Kansas,Osage,12.801887512207031,Dollars/capita,20139,867
Kansas,Osborne,8.73850154876709,Dollars/capita,20141,869
Kansas,Ottawa,7.644879341125488,Dollars/capita,20143,870
Kansas,Pawnee,7.1164870262146,Dollars/capita,20145,872
Kansas,Phillips,8.209586143493652,Dollars/capita,20147,873
Kansas,Pottawatomie,6.858618259429932,Dollars/capita,20149,876
Kansas,Pratt,7.783695220947266,Dollars/capita,20151,878
Kansas,Rawlins,4.919558525085449,Dollars/capita,20153,880
Kansas,Reno,15.897859573364258,Dollars/capita,20155,882
Kansas,Republic,7.063903331756592,Dollars/capita,20157,884
Kansas,Rice,11.423521041870117,Dollars/capita,20159,886
Kansas,Riley,5.3590497970581055,Dollars/capita,20161,888
Kansas,Rooks,8.797981262207031,Dollars/capita,20163,889
Kansas,Rush,9.374675750732422,Dollars/capita,20165,891
Kansas,Russell,11.250953674316406,Dollars/capita,20167,893
Kansas,Saline,15.297755241394043,Dollars/capita,20169,895
Kansas,Scott,7.380514144897461,Dollars/capita,20171,897
Kansas,Sedgwick,20.305011749267578,Dollars/capita,20173,898
Kansas,Seward,14.006410598754883,Dollars/capita,20175,900
Kansas,Shawnee,18.307039260864258,Dollars/capita,20177,902
Kansas,Sheridan,3.6799144744873047,Dollars/capita,20179,904
Kansas,Sherman,12.484343528747559,Dollars/capita,20181,907
Kansas,Smith,7.238653659820557,Dollars/capita,20183,909
Kansas,Stafford,8.080575942993164,Dollars/capita,20185,911
Kansas,Stanton,8.588672637939453,Dollars/capita,20187,913
Kansas,Stevens,6.127237796783447,Dollars/capita,20189,914
Kansas,Sumner,12.664833068847656,Dollars/capita,20191,916
Kansas,Thomas,6.777203559875488,Dollars/capita,20193,917
Kansas,Trego,6.375382423400879,Dollars/capita,20195,919
Kansas,Wabaunsee,5.759873867034912,Dollars/capita,20197,920
Kansas,Wallace,5.416940212249756,Dollars/capita,20199,921
Kansas,Washington,5.425612449645996,Dollars/capita,20201,922
Kansas,Wichita,5.837449550628662,Dollars/capita,20203,923
Kansas,Wilson,17.983705520629883,Dollars/capita,20205,925
Kansas,Woodson,13.94402027130127,Dollars/capita,20207,926
Kansas,Wyandotte,27.57659149169922,Dollars/capita,20209,927
Kentucky,Adair,20.713367462158203,Dollars/capita,21001,928
Kentucky,Allen,23.11955451965332,Dollars/capita,21003,929
Kentucky,Anderson,18.034969329833984,Dollars/capita,21005,930
Kentucky,Ballard,19.294963836669922,Dollars/capita,21007,932
Kentucky,Barren,23.46640968322754,Dollars/capita,21009,933
Kentucky,Bath,37.21387481689453,Dollars/capita,21011,934
Kentucky,Bell,48.17399978637695,Dollars/capita,21013,936
Kentucky,Boone,11.871270179748535,Dollars/capita,21015,1002
Kentucky,Bourbon,22.838083267211914,Dollars/capita,21017,1005
Kentucky,Boyd,27.18108558654785,Dollars/capita,21019,1008
Kentucky,Boyle,20.736995697021484,Dollars/capita,21021,1010
Kentucky,Bracken,30.341577529907227,Dollars/capita,21023,1013
Kentucky,Breathitt,53.877620697021484,Dollars/capita,21025,1017
Kentucky,Breckinridge,26.25132942199707,Dollars/capita,21027,1020
Kentucky,Bullitt,16.182636260986328,Dollars/capita,21029,1024
Kentucky,Butler,27.413314819335938,Dollars/capita,21031,1026
Kentucky,Caldwell,23.932348251342773,Dollars/capita,21033,1031
Kentucky,Calloway,13.90240478515625,Dollars/capita,21035,1033
Kentucky,Campbell,16.782745361328125,Dollars/capita,21037,1035
Kentucky,Carlisle,18.908536911010742,Dollars/capita,21039,1039
Kentucky,Carroll,26.298791885375977,Dollars/capita,21041,1041
Kentucky,Carter,36.494327545166016,Dollars/capita,21043,1044
Kentucky,Casey,29.670888900756836,Dollars/capita,21045,1048
Kentucky,Christian,24.28006362915039,Dollars/capita,21047,1050
Kentucky,Clark,28.311620712280273,Dollars/capita,21049,1053
Kentucky,Clay,53.732093811035156,Dollars/capita,21051,1056
Kentucky,Clinton,32.857791900634766,Dollars/capita,21053,1059
Kentucky,Crittenden,16.7244930267334,Dollars/capita,21055,1064
Kentucky,Cumberland,28.918996810913086,Dollars/capita,21057,1067
Kentucky,Daviess,21.305217742919922,Dollars/capita,21059,1071
Kentucky,Edmonson,23.8538818359375,Dollars/capita,21061,1073
Kentucky,Elliott,37.671382904052734,Dollars/capita,21063,1075
Kentucky,Estill,45.54911804199219,Dollars/capita,21065,1077
Kentucky,Fayette,16.255163192749023,Dollars/capita,21067,1080
Kentucky,Fleming,25.61149024963379,Dollars/capita,21069,1083
Kentucky,Floyd,45.70366287231445,Dollars/capita,21071,1085
Kentucky,Franklin,23.30365562438965,Dollars/capita,21073,1086
Kentucky,Fulton,39.13352584838867,Dollars/capita,21075,1088
Kentucky,Gallatin,29.443923950195312,Dollars/capita,21077,1090
Kentucky,Garrard,25.308025360107422,Dollars/capita,21079,1092
Kentucky,Grant,33.351016998291016,Dollars/capita,21081,1094
Kentucky,Graves,22.381561279296875,Dollars/capita,21083,1097
Kentucky,Grayson,29.987337112426758,Dollars/capita,21085,1100
Kentucky,Green,23.52567481994629,Dollars/capita,21087,1102
Kentucky,Greenup,23.327789306640625,Dollars/capita,21089,1105
Kentucky,Hancock,19.688379287719727,Dollars/capita,21091,1107
Kentucky,Hardin,27.299129486083984,Dollars/capita,21093,1110
Kentucky,Harlan,46.757110595703125,Dollars/capita,21095,1114
Kentucky,Harrison,25.58243751525879,Dollars/capita,21097,1119
Kentucky,Hart,26.266935348510742,Dollars/capita,21099,1121
Kentucky,Henderson,23.21097755432129,Dollars/capita,21101,1126
Kentucky,Henry,21.97246551513672,Dollars/capita,21103,1129
Kentucky,Hickman,22.421682357788086,Dollars/capita,21105,1130
Kentucky,Hopkins,25.75130271911621,Dollars/capita,21107,1136
Kentucky,Jackson,42.762168884277344,Dollars/capita,21109,1140
Kentucky,Jefferson,23.782114028930664,Dollars/capita,21111,1143
Kentucky,Jessamine,21.11594009399414,Dollars/capita,21113,1145
Kentucky,Johnson,39.09843063354492,Dollars/capita,21115,1148
Kentucky,Kenton,20.018699645996094,Dollars/capita,21117,1151
Kentucky,Knott,42.97554016113281,Dollars/capita,21119,1154
Kentucky,Knox,50.877723693847656,Dollars/capita,21121,1159
Kentucky,Larue,23.77735137939453,Dollars/capita,21123,1162
Kentucky,Laurel,31.642288208007812,Dollars/capita,21125,1166
Kentucky,Lawrence,40.13588333129883,Dollars/capita,21127,1167
Kentucky,Lee,48.688026428222656,Dollars/capita,21129,1171
Kentucky,Leslie,46.936241149902344,Dollars/capita,21131,1175
Kentucky,Letcher,40.80974197387695,Dollars/capita,21133,1178
Kentucky,Lewis,44.45494079589844,Dollars/capita,21135,1180
Kentucky,Lincoln,29.881811141967773,Dollars/capita,21137,1184
Kentucky,Livingston,20.689838409423828,Dollars/capita,21139,1187
Kentucky,Logan,23.31124496459961,Dollars/capita,21141,1190
Kentucky,Lyon,13.325048446655273,Dollars/capita,21143,1193
Kentucky,McCracken,21.3859806060791,Dollars/capita,21145,1196
Kentucky,McCreary,46.53631591796875,Dollars/capita,21147,1198
Kentucky,McLean,22.74323844909668,Dollars/capita,21149,1201
Kentucky,Madison,22.00687026977539,Dollars/capita,21151,1204
Kentucky,Magoffin,51.72941589355469,Dollars/capita,21153,1206
Kentucky,Marion,25.433879852294922,Dollars/capita,21155,1210
Kentucky,Marshall,17.549192428588867,Dollars/capita,21157,1213
Kentucky,Martin,45.571075439453125,Dollars/capita,21159,1215
Kentucky,Mason,30.667354583740234,Dollars/capita,21161,1217
Kentucky,Meade,15.539570808410645,Dollars/capita,21163,1220
Kentucky,Menifee,40.897132873535156,Dollars/capita,21165,1222
Kentucky,Mercer,22.758907318115234,Dollars/capita,21167,1225
Kentucky,Metcalfe,29.22979164123535,Dollars/capita,21169,1228
Kentucky,Monroe,32.995079040527344,Dollars/capita,21171,1230
Kentucky,Montgomery,26.363298416137695,Dollars/capita,21173,1233
Kentucky,Morgan,34.169559478759766,Dollars/capita,21175,1235
Kentucky,Muhlenberg,23.440486907958984,Dollars/capita,21177,1238
Kentucky,Nelson,20.351520538330078,Dollars/capita,21179,1243
Kentucky,Nicholas,29.216609954833984,Dollars/capita,21181,1246
Kentucky,Ohio,24.906648635864258,Dollars/capita,21183,1249
Kentucky,Oldham,5.450107097625732,Dollars/capita,21185,1252
Kentucky,Owen,26.64341163635254,Dollars/capita,21187,1255
Kentucky,Owsley,61.2546272277832,Dollars/capita,21189,1257
Kentucky,Pendleton,24.94498634338379,Dollars/capita,21191,1260
Kentucky,Perry,49.30783462524414,Dollars/capita,21193,1265
Kentucky,Pike,33.96581268310547,Dollars/capita,21195,1267
Kentucky,Powell,44.641666412353516,Dollars/capita,21197,1270
Kentucky,Pulaski,26.369314193725586,Dollars/capita,21199,1272
Kentucky,Robertson,29.933815002441406,Dollars/capita,21201,1273
Kentucky,Rockcastle,35.952884674072266,Dollars/capita,21203,1276
Kentucky,Rowan,28.871335983276367,Dollars/capita,21205,1279
Kentucky,Russell,32.11248016357422,Dollars/capita,21207,1282
Kentucky,Scott,18.381301879882812,Dollars/capita,21209,1283
Kentucky,Shelby,16.023216247558594,Dollars/capita,21211,1285
Kentucky,Simpson,23.80070686340332,Dollars/capita,21213,1287
Kentucky,Spencer,13.262028694152832,Dollars/capita,21215,1000
Kentucky,Taylor,24.77800750732422,Dollars/capita,21217,1003
Kentucky,Todd,22.736894607543945,Dollars/capita,21219,1006
Kentucky,Trigg,16.812307357788086,Dollars/capita,21221,1009
Kentucky,Trimble,25.16664695739746,Dollars/capita,21223,1012
Kentucky,Union,24.746402740478516,Dollars/capita,21225,1016
Kentucky,Warren,20.317350387573242,Dollars/capita,21227,1019
Kentucky,Washington,18.91952896118164,Dollars/capita,21229,1023
Kentucky,Wayne,31.122905731201172,Dollars/capita,21231,1027
Kentucky,Webster,20.50662612915039,Dollars/capita,21233,1029
Kentucky,Whitley,43.695152282714844,Dollars/capita,21235,1034
Kentucky,Wolfe,55.7756462097168,Dollars/capita,21237,1037
Kentucky,Woodford,14.673233985900879,Dollars/capita,21239,1042
Louisiana,Acadia,30.251087188720703,Dollars/capita,22001,1046
Louisiana,Allen,23.798376083374023,Dollars/capita,22003,1051
Louisiana,Ascension,17.96891975402832,Dollars/capita,22005,1055
Louisiana,Assumption,27.10582160949707,Dollars/capita,22007,1060
Louisiana,Avoyelles,36.38669967651367,Dollars/capita,22009,1062
Louisiana,Beauregard,21.001293182373047,Dollars/capita,22011,1066
Louisiana,Bienville,32.877742767333984,Dollars/capita,22013,1069
Louisiana,Bossier,18.371503829956055,Dollars/capita,22015,1076
Louisiana,Caddo,33.51057815551758,Dollars/capita,22017,1079
Louisiana,Calcasieu,26.755386352539062,Dollars/capita,22019,1081
Louisiana,Caldwell,31.95301628112793,Dollars/capita,22021,1084
Louisiana,Cameron,10.271903038024902,Dollars/capita,22023,1089
Louisiana,Catahoula,32.58182144165039,Dollars/capita,22025,1093
Louisiana,Claiborne,29.299036026000977,Dollars/capita,22027,1095
Louisiana,Concordia,38.513458251953125,Dollars/capita,22029,1098
Louisiana,De Soto,28.939382553100586,Dollars/capita,22031,1103
Louisiana,East Baton Rouge,30.190414428710938,Dollars/capita,22033,1108
Louisiana,East Carroll,58.89533996582031,Dollars/capita,22035,1111
Louisiana,East Feliciana,25.924713134765625,Dollars/capita,22037,1115
Louisiana,Evangeline,35.319942474365234,Dollars/capita,22039,1118
Louisiana,Franklin,36.64365768432617,Dollars/capita,22041,1123
Louisiana,Grant,26.121959686279297,Dollars/capita,22043,1127
Louisiana,Iberia,33.94413375854492,Dollars/capita,22045,1133
Louisiana,Iberville,39.67777633666992,Dollars/capita,22047,1134
Louisiana,Jackson,23.916385650634766,Dollars/capita,22049,1138
Louisiana,Jefferson,22.841930389404297,Dollars/capita,22051,1147
Louisiana,Jefferson Davis,22.91348648071289,Dollars/capita,22053,1155
Louisiana,Lafayette,20.475622177124023,Dollars/capita,22055,1161
Louisiana,Lafourche,20.091344833374023,Dollars/capita,22057,1280
Louisiana,La Salle,17.2849063873291,Dollars/capita,22059,1289
Louisiana,Lincoln,27.87569808959961,Dollars/capita,22061,1291
Louisiana,Livingston,20.953582763671875,Dollars/capita,22063,1295
Louisiana,Madison,48.11235809326172,Dollars/capita,22065,1297
Louisiana,Morehouse,47.15941619873047,Dollars/capita,22067,1299
Louisiana,Natchitoches,39.5026741027832,Dollars/capita,22069,1301
Louisiana,Orleans,39.418052673339844,Dollars/capita,22071,1304
Louisiana,Ouachita,35.6943473815918,Dollars/capita,22073,1306
Louisiana,Plaquemines,17.74202537536621,Dollars/capita,22075,1427
Louisiana,Pointe Coupee,27.301132202148438,Dollars/capita,22077,1431
Louisiana,Rapides,33.13720703125,Dollars/capita,22079,1434
Louisiana,Red River,38.12173843383789,Dollars/capita,22081,1436
Louisiana,Richland,36.693119049072266,Dollars/capita,22083,1439
Louisiana,Sabine,15.50124740600586,Dollars/capita,22085,1441
Louisiana,St. Bernard,34.382606506347656,Dollars/capita,22087,1463
Louisiana,St. Charles,20.40102767944336,Dollars/capita,22089,1466
Louisiana,St. Helena,31.76049041748047,Dollars/capita,22091,1467
Louisiana,St. James,28.74187469482422,Dollars/capita,22093,1468
Louisiana,St. John the Baptist,34.54025650024414,Dollars/capita,22095,1469
Louisiana,St. Landry,39.235477447509766,Dollars/capita,22097,1471
Louisiana,St. Martin,26.1424560546875,Dollars/capita,22099,1473
Louisiana,St. Mary,32.72792434692383,Dollars/capita,22101,1474
Louisiana,St. Tammany,15.384358406066895,Dollars/capita,22103,1475
Louisiana,Tangipahoa,39.740665435791016,Dollars/capita,22105,1476
Louisiana,Tensas,46.1759033203125,Dollars/capita,22107,1479
Louisiana,Terrebonne,26.917739868164062,Dollars/capita,22109,1501
Louisiana,Union,28.194599151611328,Dollars/capita,22111,1507
Louisiana,Vermilion,23.031997680664062,Dollars/capita,22113,1510
Louisiana,Vernon,18.025300979614258,Dollars/capita,22115,1513
Louisiana,Washington,40.206382751464844,Dollars/capita,22117,1516
Louisiana,Webster,33.28851318359375,Dollars/capita,22119,1518
Louisiana,West Baton Rouge,26.10853385925293,Dollars/capita,22121,1520
Louisiana,West Carroll,32.64776611328125,Dollars/capita,22123,1522
Louisiana,West Feliciana,13.828709602355957,Dollars/capita,22125,1524
Louisiana,Winn,31.432796478271484,Dollars/capita,22127,1529
Maine,Androscoggin,32.090641021728516,Dollars/capita,23001,1532
Maine,Aroostook,27.307559967041016,Dollars/capita,23003,1535
Maine,Cumberland,18.421371459960938,Dollars/capita,23005,1608
Maine,Franklin,25.113372802734375,Dollars/capita,23007,1619
Maine,Hancock,17.39130401611328,Dollars/capita,23009,1748
Maine,Kennebec,26.27521514892578,Dollars/capita,23011,1755
Maine,Knox,21.38596534729004,Dollars/capita,23013,1774
Maine,Lincoln,19.259660720825195,Dollars/capita,23015,1835
Maine,Oxford,30.932992935180664,Dollars/capita,23017,1842
Maine,Penobscot,25.32024574279785,Dollars/capita,23019,1846
Maine,Piscataquis,27.71341323852539,Dollars/capita,23021,1851
Maine,Sagadahoc,18.04899024963379,Dollars/capita,23023,1855
Maine,Somerset,33.7660026550293,Dollars/capita,23025,1860
Maine,Waldo,26.31319808959961,Dollars/capita,23027,1865
Maine,Washington,31.798818588256836,Dollars/capita,23029,1884
Maine,York,17.848255157470703,Dollars/capita,23031,1901
Maryland,Allegany,22.47437858581543,Dollars/capita,24001,1905
Maryland,Anne Arundel,9.33602237701416,Dollars/capita,24003,1925
Maryland,Baltimore County,15.674952507019043,Dollars/capita,24005,1939
Maryland,Calvert,13.168453216552734,Dollars/capita,24009,1946
Maryland,Caroline,24.461599349975586,Dollars/capita,24011,1949
Maryland,Carroll,8.414655685424805,Dollars/capita,24013,1955
Maryland,Cecil,18.08297348022461,Dollars/capita,24015,1963
Maryland,Charles,13.600859642028809,Dollars/capita,24017,1294
Maryland,Dorchester,34.37259292602539,Dollars/capita,24019,1346
Maryland,Frederick,9.584879875183105,Dollars/capita,24021,1357
Maryland,Garrett,16.105249404907227,Dollars/capita,24023,1361
Maryland,Harford,10.457858085632324,Dollars/capita,24025,1372
Maryland,Howard,6.92589807510376,Dollars/capita,24027,1379
Maryland,Kent,17.937294006347656,Dollars/capita,24029,1394
Maryland,Montgomery,7.530941486358643,Dollars/capita,24031,1398
Maryland,Prince George's,14.313004493713379,Dollars/capita,24033,1403
Maryland,Queen Anne's,11.552124977111816,Dollars/capita,24035,1413
Maryland,St. Mary's,15.579200744628906,Dollars/capita,24037,1421
Maryland,Somerset,27.95484161376953,Dollars/capita,24039,1430
Maryland,Talbot,12.836373329162598,Dollars/capita,24041,1438
Maryland,Washington,18.835636138916016,Dollars/capita,24043,1445
Maryland,Wicomico,25.3031063079834,Dollars/capita,24045,1446
Maryland,Worcester,17.335866928100586,Dollars/capita,24047,1456
Maryland,Baltimore City,44.1805534362793,Dollars/capita,24510,1460
Massachusetts,Barnstable,12.344788551330566,Dollars/capita,25001,1478
Massachusetts,Berkshire,19.93023681640625,Dollars/capita,25003,1480
Massachusetts,Bristol,21.318517684936523,Dollars/capita,25005,1486
Massachusetts,Dukes,5.496464252471924,Dollars/capita,25007,1491
Massachusetts,Essex,19.258207321166992,Dollars/capita,25009,1519
Massachusetts,Franklin,20.065799713134766,Dollars/capita,25011,1523
Massachusetts,Hampden,35.266544342041016,Dollars/capita,25013,1526
Massachusetts,Hampshire,11.270715713500977,Dollars/capita,25015,1527
Massachusetts,Middlesex,9.872068405151367,Dollars/capita,25017,1533
Massachusetts,Nantucket,4.813915729522705,Dollars/capita,25019,1537
Massachusetts,Norfolk,8.185598373413086,Dollars/capita,25021,1543
