State,County,SNAP-authorized stores per 1000 pop 2012 (SNAPSPTH12),Units,FIPS,FID
Indiana,Washington,0.7282451679142343,"# per 1,000 pop",18175,584
Indiana,Wayne,0.7876588729893971,"# per 1,000 pop",18177,586
Indiana,Wells,0.4731423887361975,"# per 1,000 pop",18179,590
Indiana,White,0.8324463003902945,"# per 1,000 pop",18181,594
Indiana,Whitley,0.6498310439285785,"# per 1,000 pop",18183,597
Iowa,Adair,1.2698837053869805,"# per 1,000 pop",19001,598
Iowa,Adams,1.0227563283047814,"# per 1,000 pop",19003,602
Iowa,Allamakee,0.948233476153684,"# per 1,000 pop",19005,608
Iowa,Appanoose,1.1876640419947506,"# per 1,000 pop",19007,611
Iowa,Audubon,0.8601240834743372,"# per 1,000 pop",19009,615
Iowa,Benton,0.5065758056813928,"# per 1,000 pop",19011,619
Iowa,Black Hawk,0.8724017599757246,"# per 1,000 pop",19013,623
Iowa,Boone,0.7857733664185278,"# per 1,000 pop",19015,625
Iowa,Bremer,0.6400043574764765,"# per 1,000 pop",19017,631
Iowa,Buchanan,0.7162639671473594,"# per 1,000 pop",19019,632
Iowa,Buena Vista,0.687969437969438,"# per 1,000 pop",19021,633
Iowa,Butler,0.9786912229191689,"# per 1,000 pop",19023,361
Iowa,Calhoun,1.1101019275406196,"# per 1,000 pop",19025,365
Iowa,Carroll,0.630119722747322,"# per 1,000 pop",19027,369
Iowa,Cass,1.1780708785736838,"# per 1,000 pop",19029,374
Iowa,Cedar,0.8597596293078482,"# per 1,000 pop",19031,379
Iowa,Cerro Gordo,0.8202399439724736,"# per 1,000 pop",19033,383
Iowa,Cherokee,0.7603660918578047,"# per 1,000 pop",19035,388
Iowa,Chickasaw,0.9367872271098078,"# per 1,000 pop",19037,393
Iowa,Clarke,1.12059765208111,"# per 1,000 pop",19039,397
Iowa,Clay,0.6777516717874571,"# per 1,000 pop",19041,398
Iowa,Clayton,0.8130081300813008,"# per 1,000 pop",19043,402
Iowa,Clinton,0.7988313456630471,"# per 1,000 pop",19045,404
Iowa,Crawford,0.6980954031621315,"# per 1,000 pop",19047,408
Iowa,Dallas,0.6310762803321893,"# per 1,000 pop",19049,413
Iowa,Davis,0.8631603176429969,"# per 1,000 pop",19051,416
Iowa,Decatur,1.1409992326022862,"# per 1,000 pop",19053,419
Iowa,Delaware,0.7966313872766586,"# per 1,000 pop",19055,421
Iowa,Des Moines,0.8366385721368368,"# per 1,000 pop",19057,424
Iowa,Dickinson,0.8396181946735799,"# per 1,000 pop",19059,427
Iowa,Dubuque,0.7290801322158779,"# per 1,000 pop",19061,434
Iowa,Emmet,1.0622529644268774,"# per 1,000 pop",19063,437
Iowa,Fayette,0.8937302617868192,"# per 1,000 pop",19065,442
Iowa,Floyd,1.0951253944527486,"# per 1,000 pop",19067,447
Iowa,Franklin,0.9869875560608933,"# per 1,000 pop",19069,451
Iowa,Fremont,0.8861526981017676,"# per 1,000 pop",19071,455
Iowa,Greene,0.8467169234130886,"# per 1,000 pop",19073,458
Iowa,Grundy,0.7230077120822622,"# per 1,000 pop",19075,460
Iowa,Guthrie,0.9047044632086853,"# per 1,000 pop",19077,467
Iowa,Hamilton,1.0047358359402154,"# per 1,000 pop",19079,469
Iowa,Hancock,0.9280881384348241,"# per 1,000 pop",19081,470
Iowa,Hardin,1.2233653142218626,"# per 1,000 pop",19083,475
Iowa,Harrison,0.8592246356887545,"# per 1,000 pop",19085,478
Iowa,Henry,0.7124266982934704,"# per 1,000 pop",19087,479
Iowa,Howard,1.158980794032556,"# per 1,000 pop",19089,481
Iowa,Humboldt,1.0706821530133281,"# per 1,000 pop",19091,487
Iowa,Ida,0.6448133558431816,"# per 1,000 pop",19093,491
Iowa,Iowa,0.6846212448782094,"# per 1,000 pop",19095,495
Iowa,Jackson,0.6721793831168831,"# per 1,000 pop",19097,499
Iowa,Jasper,0.7968599165801505,"# per 1,000 pop",19099,505
Iowa,Jefferson,0.7855575976759352,"# per 1,000 pop",19101,507
Iowa,Johnson,0.44259581221222094,"# per 1,000 pop",19103,508
Iowa,Jones,0.7106287449327325,"# per 1,000 pop",19105,516
Iowa,Keokuk,1.020178651757599,"# per 1,000 pop",19107,520
Iowa,Kossuth,0.7276597593292499,"# per 1,000 pop",19109,523
Iowa,Lee,0.7697635024473333,"# per 1,000 pop",19111,531
Iowa,Linn,0.6978796534986879,"# per 1,000 pop",19113,535
Iowa,Louisa,1.2413548501507359,"# per 1,000 pop",19115,539
Iowa,Lucas,1.0273972602739727,"# per 1,000 pop",19117,542
Iowa,Lyon,0.5103342689461597,"# per 1,000 pop",19119,546
Iowa,Madison,0.8038414036880882,"# per 1,000 pop",19121,550
Iowa,Mahaska,1.017392208409452,"# per 1,000 pop",19123,554
Iowa,Marion,0.9301096182810178,"# per 1,000 pop",19125,561
Iowa,Marshall,1.0177774514363105,"# per 1,000 pop",19127,568
Iowa,Mills,0.657140931455146,"# per 1,000 pop",19129,569
Iowa,Mitchell,0.9168609168609168,"# per 1,000 pop",19131,572
Iowa,Monona,0.6210726289639046,"# per 1,000 pop",19133,576
Iowa,Monroe,0.9611807019719707,"# per 1,000 pop",19135,580
Iowa,Montgomery,1.0016404820493405,"# per 1,000 pop",19137,595
Iowa,Muscatine,0.8842712438878393,"# per 1,000 pop",19139,600
Iowa,O'Brien,0.9584626963966507,"# per 1,000 pop",19141,604
Iowa,Osceola,0.48441789116744716,"# per 1,000 pop",19143,607
Iowa,Page,1.0553893803432404,"# per 1,000 pop",19145,612
Iowa,Palo Alto,0.8355795148247979,"# per 1,000 pop",19147,618
Iowa,Plymouth,0.3780730985934343,"# per 1,000 pop",19149,622
Iowa,Pocahontas,1.0955710955710956,"# per 1,000 pop",19151,624
Iowa,Polk,0.7664540653429791,"# per 1,000 pop",19153,629
Iowa,Pottawattamie,0.5596633409748905,"# per 1,000 pop",19155,637
Iowa,Poweshiek,0.9251352120694563,"# per 1,000 pop",19157,640
Iowa,Ringgold,0.9321036106750392,"# per 1,000 pop",19159,642
Iowa,Sac,0.5991660921238385,"# per 1,000 pop",19161,647
Iowa,Scott,0.7953246168519955,"# per 1,000 pop",19163,657
Iowa,Shelby,0.5730936006849504,"# per 1,000 pop",19165,660
Iowa,Sioux,0.5082487062760203,"# per 1,000 pop",19167,663
Iowa,Story,0.6190110452783264,"# per 1,000 pop",19169,668
Iowa,Tama,0.8078619221411191,"# per 1,000 pop",19171,671
Iowa,Taylor,0.8054123711340206,"# per 1,000 pop",19173,674
Iowa,Union,0.8734317929172621,"# per 1,000 pop",19175,675
Iowa,Van Buren,1.6109544905356423,"# per 1,000 pop",19177,678
Iowa,Wapello,1.1569492356123585,"# per 1,000 pop",19179,681
Iowa,Warren,0.6077925401462968,"# per 1,000 pop",19181,685
Iowa,Washington,0.6084390496182045,"# per 1,000 pop",19183,687
Iowa,Wayne,1.1690836485918452,"# per 1,000 pop",19185,691
Iowa,Webster,0.8943023994133376,"# per 1,000 pop",19187,694
Iowa,Winnebago,1.0849056603773586,"# per 1,000 pop",19189,696
Iowa,Winneshiek,0.561859993985724,"# per 1,000 pop",19191,698
Iowa,Woodbury,0.8510631366685237,"# per 1,000 pop",19193,702
Iowa,Worth,0.7979784545817262,"# per 1,000 pop",19195,703
Iowa,Wright,1.263695378852026,"# per 1,000 pop",19197,705
Kansas,Allen,1.0761568686337812,"# per 1,000 pop",20001,709
Kansas,Anderson,0.49471601195739123,"# per 1,000 pop",20003,712
Kansas,Atchison,0.6344297071710384,"# per 1,000 pop",20005,715
Kansas,Barber,0.6685867105533841,"# per 1,000 pop",20007,717
Kansas,Barton,0.8437057734876802,"# per 1,000 pop",20009,719
Kansas,Bourbon,0.6712760958582265,"# per 1,000 pop",20011,722
Kansas,Brown,1.0120433154539015,"# per 1,000 pop",20013,723
Kansas,Butler,0.5215691636157403,"# per 1,000 pop",20015,726
Kansas,Chase,1.088139281828074,"# per 1,000 pop",20017,729
Kansas,Chautauqua,1.5401848221786614,"# per 1,000 pop",20019,730
Kansas,Cherokee,0.6477904456798267,"# per 1,000 pop",20021,732
Kansas,Cheyenne,0.7468259895444361,"# per 1,000 pop",20023,736
Kansas,Clark,0.6495491364817362,"# per 1,000 pop",20025,738
Kansas,Clay,0.7814636814754033,"# per 1,000 pop",20027,739
Kansas,Cloud,0.7183143556454187,"# per 1,000 pop",20029,740
Kansas,Coffey,1.0095663765388536,"# per 1,000 pop",20031,745
Kansas,Comanche,1.5682174594877156,"# per 1,000 pop",20033,748
Kansas,Cowley,0.6774507642563199,"# per 1,000 pop",20035,752
Kansas,Crawford,0.6944268014870896,"# per 1,000 pop",20037,756
Kansas,Decatur,0.6966213862765587,"# per 1,000 pop",20039,759
Kansas,Dickinson,0.6156596835677901,"# per 1,000 pop",20041,762
Kansas,Doniphan,0.7947609359104781,"# per 1,000 pop",20043,765
Kansas,Douglas,0.3891113788866836,"# per 1,000 pop",20045,767
Kansas,Edwards,0.6433926373503412,"# per 1,000 pop",20047,770
Kansas,Elk,0.7352941176470588,"# per 1,000 pop",20049,773
Kansas,Ellis,0.5851375073142189,"# per 1,000 pop",20051,774
Kansas,Ellsworth,0.6672826198542244,"# per 1,000 pop",20053,776
Kansas,Finney,0.4592293906810035,"# per 1,000 pop",20055,778
Kansas,Ford,0.4675989871086556,"# per 1,000 pop",20057,784
Kansas,Franklin,0.5693661699992281,"# per 1,000 pop",20059,786
Kansas,Geary,0.434062031410307,"# per 1,000 pop",20061,788
Kansas,Gove,0.5801881030902651,"# per 1,000 pop",20063,790
Kansas,Graham,0.7757951900698216,"# per 1,000 pop",20065,791
Kansas,Grant,0.5153771719466531,"# per 1,000 pop",20067,794
Kansas,Gray,0.6633499170812603,"# per 1,000 pop",20069,798
Kansas,Greeley,0.7704160246533127,"# per 1,000 pop",20071,801
Kansas,Greenwood,1.2653651482284891,"# per 1,000 pop",20073,803
Kansas,Hamilton,1.1367942402425162,"# per 1,000 pop",20075,805
Kansas,Harper,1.4802909829132127,"# per 1,000 pop",20077,807
Kansas,Harvey,0.5547266536592831,"# per 1,000 pop",20079,812
Kansas,Haskell,0.8419486215538847,"# per 1,000 pop",20081,815
Kansas,Hodgeman,0.7216844965189336,"# per 1,000 pop",20083,818
Kansas,Jackson,0.625821002800704,"# per 1,000 pop",20085,819
Kansas,Jefferson,0.5894255300431073,"# per 1,000 pop",20087,821
Kansas,Jewell,0.9575399430947691,"# per 1,000 pop",20089,822
Kansas,Johnson,0.38889970406116664,"# per 1,000 pop",20091,824
Kansas,Kearny,0.5040322580645161,"# per 1,000 pop",20093,826
Kansas,Kingman,0.6358896095637797,"# per 1,000 pop",20095,827
Kansas,Kiowa,1.2686965811965814,"# per 1,000 pop",20097,829
Kansas,Labette,1.033640293177974,"# per 1,000 pop",20099,831
Kansas,Lane,1.7605633802816902,"# per 1,000 pop",20101,833
Kansas,Leavenworth,0.4555842841645335,"# per 1,000 pop",20103,836
Kansas,Lincoln,0.315059861373661,"# per 1,000 pop",20105,838
Kansas,Linn,1.2269180524661936,"# per 1,000 pop",20107,840
Kansas,Logan,0.8381226053639846,"# per 1,000 pop",20109,842
Kansas,Lyon,0.7111532535261349,"# per 1,000 pop",20111,844
Kansas,McPherson,0.5734205386746604,"# per 1,000 pop",20113,846
Kansas,Marion,0.7289220053454281,"# per 1,000 pop",20115,848
Kansas,Marshall,1.0144349098649637,"# per 1,000 pop",20117,850
Kansas,Meade,1.0805277525022747,"# per 1,000 pop",20119,851
Kansas,Miami,0.46761928124616703,"# per 1,000 pop",20121,853
Kansas,Mitchell,0.7867820613690008,"# per 1,000 pop",20123,854
Kansas,Montgomery,0.6432765508768875,"# per 1,000 pop",20125,856
Kansas,Morris,0.341646737273659,"# per 1,000 pop",20127,858
Kansas,Morton,0.6311139160618492,"# per 1,000 pop",20129,859
Kansas,Nemaha,0.6415317804974339,"# per 1,000 pop",20131,861
Kansas,Neosho,0.8431874517452965,"# per 1,000 pop",20133,862
Kansas,Ness,0.651890482398957,"# per 1,000 pop",20135,864
Kansas,Norton,1.1879306248515085,"# per 1,000 pop",20137,866
Kansas,Osage,0.8673026886383348,"# per 1,000 pop",20139,867
Kansas,Osborne,0.7882291119285338,"# per 1,000 pop",20141,869
Kansas,Ottawa,0.32938076416337286,"# per 1,000 pop",20143,870
Kansas,Pawnee,0.6134526558891455,"# per 1,000 pop",20145,872
Kansas,Phillips,0.905961224859576,"# per 1,000 pop",20147,873
Kansas,Pottawatomie,0.4184975936388366,"# per 1,000 pop",20149,876
Kansas,Pratt,0.7195723684210527,"# per 1,000 pop",20151,878
Kansas,Rawlins,1.171875,"# per 1,000 pop",20153,880
Kansas,Reno,0.6608419462635919,"# per 1,000 pop",20155,882
Kansas,Republic,0.6175380815150268,"# per 1,000 pop",20157,884
Kansas,Rice,1.0933066266065767,"# per 1,000 pop",20159,886
Kansas,Riley,0.2935671275449842,"# per 1,000 pop",20161,888
Kansas,Rooks,0.7658433850277618,"# per 1,000 pop",20163,889
Kansas,Rush,0.3105590062111801,"# per 1,000 pop",20165,891
Kansas,Russell,0.5758710048949036,"# per 1,000 pop",20167,893
Kansas,Saline,0.6549022409563954,"# per 1,000 pop",20169,895
Kansas,Scott,1.147795557356019,"# per 1,000 pop",20171,897
Kansas,Sedgwick,0.5925577524679708,"# per 1,000 pop",20173,898
Kansas,Seward,0.5096190597528347,"# per 1,000 pop",20175,900
Kansas,Shawnee,0.5531004352174131,"# per 1,000 pop",20177,902
Kansas,Sheridan,1.1491988442343053,"# per 1,000 pop",20179,904
Kansas,Sherman,0.4771252521947761,"# per 1,000 pop",20181,907
Kansas,Smith,1.3280212483399734,"# per 1,000 pop",20183,909
Kansas,Stafford,0.6883891693437357,"# per 1,000 pop",20185,911
Kansas,Stanton,0.4597701149425288,"# per 1,000 pop",20187,913
Kansas,Stevens,0.6225388000926569,"# per 1,000 pop",20189,914
Kansas,Sumner,0.6300864520852694,"# per 1,000 pop",20191,916
Kansas,Thomas,0.8710070100323216,"# per 1,000 pop",20193,917
Kansas,Trego,0.6697923643670461,"# per 1,000 pop",20195,919
Kansas,Wabaunsee,0.5090685229909552,"# per 1,000 pop",20197,920
Kansas,Wallace,0.6591957811470007,"# per 1,000 pop",20199,921
Kansas,Washington,0.8538844506194281,"# per 1,000 pop",20201,922
Kansas,Wichita,0.6648936170212767,"# per 1,000 pop",20203,923
Kansas,Wilson,1.2081274025260844,"# per 1,000 pop",20205,925
Kansas,Woodson,2.7709985763677034,"# per 1,000 pop",20207,926
Kansas,Wyandotte,0.8583183035985479,"# per 1,000 pop",20209,927
Kentucky,Adair,1.1378848728246318,"# per 1,000 pop",21001,928
Kentucky,Allen,0.7834405409863104,"# per 1,000 pop",21003,929
Kentucky,Anderson,0.5983063328424153,"# per 1,000 pop",21005,930
Kentucky,Ballard,0.8200328013120526,"# per 1,000 pop",21007,932
Kentucky,Barren,1.0946650715832769,"# per 1,000 pop",21009,933
Kentucky,Bath,1.1438739196746317,"# per 1,000 pop",21011,934
Kentucky,Bell,1.289193248885262,"# per 1,000 pop",21013,936
Kentucky,Boone,0.5858931525511694,"# per 1,000 pop",21015,1002
Kentucky,Bourbon,0.9468748957186238,"# per 1,000 pop",21017,1005
Kentucky,Boyd,0.9983592330431481,"# per 1,000 pop",21019,1008
Kentucky,Boyle,0.8141996417521576,"# per 1,000 pop",21021,1010
Kentucky,Bracken,1.089004002825524,"# per 1,000 pop",21023,1013
Kentucky,Breathitt,1.6012712382349346,"# per 1,000 pop",21025,1017
Kentucky,Breckinridge,1.299553252619866,"# per 1,000 pop",21027,1020
Kentucky,Bullitt,0.6148764976634694,"# per 1,000 pop",21029,1024
Kentucky,Butler,1.3564382139148492,"# per 1,000 pop",21031,1026
Kentucky,Caldwell,1.1918567194949106,"# per 1,000 pop",21033,1031
Kentucky,Calloway,0.6462178550878591,"# per 1,000 pop",21035,1033
Kentucky,Campbell,0.7828427274460628,"# per 1,000 pop",21037,1035
Kentucky,Carlisle,1.7547344722553306,"# per 1,000 pop",21039,1039
Kentucky,Carroll,1.3685015290519877,"# per 1,000 pop",21041,1041
Kentucky,Carter,1.2676125006094292,"# per 1,000 pop",21043,1044
Kentucky,Casey,1.3679890560875512,"# per 1,000 pop",21045,1048
Kentucky,Christian,0.768955413843849,"# per 1,000 pop",21047,1050
Kentucky,Clark,1.1037527593818988,"# per 1,000 pop",21049,1053
Kentucky,Clay,1.5618234675573697,"# per 1,000 pop",21051,1056
Kentucky,Clinton,1.7096094636201586,"# per 1,000 pop",21053,1059
Kentucky,Crittenden,0.6914511494252873,"# per 1,000 pop",21055,1064
Kentucky,Cumberland,1.4909321992472013,"# per 1,000 pop",21057,1067
Kentucky,Daviess,1.0237070801012467,"# per 1,000 pop",21059,1071
Kentucky,Edmonson,1.242647667964543,"# per 1,000 pop",21061,1073
Kentucky,Elliott,1.1782347900599828,"# per 1,000 pop",21063,1075
Kentucky,Estill,1.5639734124519884,"# per 1,000 pop",21065,1077
Kentucky,Fayette,0.6983339280083192,"# per 1,000 pop",21067,1080
Kentucky,Fleming,1.7284798534798533,"# per 1,000 pop",21069,1083
Kentucky,Floyd,1.4591731067121967,"# per 1,000 pop",21071,1085
Kentucky,Franklin,0.9286402698578428,"# per 1,000 pop",21073,1086
Kentucky,Fulton,1.6091954022988504,"# per 1,000 pop",21075,1088
Kentucky,Gallatin,0.9140228800566106,"# per 1,000 pop",21077,1090
Kentucky,Garrard,0.7637123317369282,"# per 1,000 pop",21079,1092
Kentucky,Grant,1.0482608399700502,"# per 1,000 pop",21081,1094
Kentucky,Graves,0.7546700759997159,"# per 1,000 pop",21083,1097
Kentucky,Grayson,1.543804241770657,"# per 1,000 pop",21085,1100
Kentucky,Green,1.296214464575048,"# per 1,000 pop",21087,1102
Kentucky,Greenup,0.9875500585719345,"# per 1,000 pop",21089,1105
Kentucky,Hancock,0.6914832315316354,"# per 1,000 pop",21091,1107
Kentucky,Hardin,0.7926496924394614,"# per 1,000 pop",21093,1110
Kentucky,Harlan,1.6116035455278002,"# per 1,000 pop",21095,1114
Kentucky,Harrison,0.7472436998854526,"# per 1,000 pop",21097,1119
Kentucky,Hart,1.4791825474608877,"# per 1,000 pop",21099,1121
Kentucky,Henderson,0.885057224145221,"# per 1,000 pop",21101,1126
Kentucky,Henry,0.9139574356965662,"# per 1,000 pop",21103,1129
Kentucky,Hickman,0.8413967185527977,"# per 1,000 pop",21105,1130
Kentucky,Hopkins,1.0666837906873867,"# per 1,000 pop",21107,1136
Kentucky,Jackson,1.3439851974095471,"# per 1,000 pop",21109,1140
Kentucky,Jefferson,0.8118814606452261,"# per 1,000 pop",21111,1143
Kentucky,Jessamine,0.6967529632987476,"# per 1,000 pop",21113,1145
Kentucky,Johnson,1.397026329669703,"# per 1,000 pop",21115,1148
Kentucky,Kenton,0.7410339020433574,"# per 1,000 pop",21117,1151
Kentucky,Knott,1.643512775986108,"# per 1,000 pop",21119,1154
Kentucky,Knox,1.4547555275458222,"# per 1,000 pop",21121,1159
Kentucky,Larue,1.006995972016112,"# per 1,000 pop",21123,1162
Kentucky,Laurel,1.201047167378606,"# per 1,000 pop",21125,1166
Kentucky,Lawrence,1.4460289416119803,"# per 1,000 pop",21127,1167
Kentucky,Lee,1.9897915044554024,"# per 1,000 pop",21129,1171
Kentucky,Leslie,2.0441659206207103,"# per 1,000 pop",21131,1175
Kentucky,Letcher,1.4369015809396573,"# per 1,000 pop",21133,1178
Kentucky,Lewis,1.5239127815925793,"# per 1,000 pop",21135,1180
Kentucky,Lincoln,1.0015943747189406,"# per 1,000 pop",21137,1184
Kentucky,Livingston,1.4680391948777811,"# per 1,000 pop",21139,1187
Kentucky,Logan,0.8037479046260853,"# per 1,000 pop",21141,1190
Kentucky,Lyon,0.40913263880573186,"# per 1,000 pop",21143,1193
Kentucky,McCracken,0.8733924239881614,"# per 1,000 pop",21145,1196
Kentucky,McCreary,1.4666002545796668,"# per 1,000 pop",21147,1198
Kentucky,McLean,1.4727540500736376,"# per 1,000 pop",21149,1201
Kentucky,Madison,0.9130831347942664,"# per 1,000 pop",21151,1204
Kentucky,Magoffin,1.9106407995296881,"# per 1,000 pop",21153,1206
Kentucky,Marion,0.8461921353907417,"# per 1,000 pop",21155,1210
Kentucky,Marshall,0.6885953717883274,"# per 1,000 pop",21157,1213
Kentucky,Martin,1.7329775824635747,"# per 1,000 pop",21159,1215
Kentucky,Mason,1.6798005177402162,"# per 1,000 pop",21161,1217
Kentucky,Meade,0.6641128250732519,"# per 1,000 pop",21163,1220
Kentucky,Menifee,1.6479099678456592,"# per 1,000 pop",21165,1222
Kentucky,Mercer,0.7211953028236364,"# per 1,000 pop",21167,1225
Kentucky,Metcalfe,1.2789647908516402,"# per 1,000 pop",21169,1228
Kentucky,Monroe,1.0473462095308506,"# per 1,000 pop",21171,1230
Kentucky,Montgomery,1.2576512279136618,"# per 1,000 pop",21173,1233
Kentucky,Morgan,1.5181445712613404,"# per 1,000 pop",21175,1235
Kentucky,Muhlenberg,0.884619907422255,"# per 1,000 pop",21177,1238
Kentucky,Nelson,0.881864061313056,"# per 1,000 pop",21179,1243
Kentucky,Nicholas,1.1666666666666667,"# per 1,000 pop",21181,1246
Kentucky,Ohio,1.0695742471443406,"# per 1,000 pop",21183,1249
Kentucky,Oldham,0.35959313054994685,"# per 1,000 pop",21185,1252
Kentucky,Owen,0.7895959126799814,"# per 1,000 pop",21187,1255
Kentucky,Owsley,1.5177184808696877,"# per 1,000 pop",21189,1257
Kentucky,Pendleton,0.6219757144161416,"# per 1,000 pop",21191,1260
Kentucky,Perry,1.5550676911818517,"# per 1,000 pop",21193,1265
Kentucky,Pike,1.3854695793989635,"# per 1,000 pop",21195,1267
Kentucky,Powell,1.7824240967716094,"# per 1,000 pop",21197,1270
Kentucky,Pulaski,1.0706104969624537,"# per 1,000 pop",21199,1272
Kentucky,Robertson,0.5712979890310785,"# per 1,000 pop",21201,1273
Kentucky,Rockcastle,0.7252342310557057,"# per 1,000 pop",21203,1276
Kentucky,Rowan,1.0911132909682832,"# per 1,000 pop",21205,1279
Kentucky,Russell,1.4288163685203177,"# per 1,000 pop",21207,1282
Kentucky,Scott,0.5554762826915629,"# per 1,000 pop",21209,1283
Kentucky,Shelby,0.5942281530395438,"# per 1,000 pop",21211,1285
Kentucky,Simpson,0.6509674231193219,"# per 1,000 pop",21213,1287
Kentucky,Spencer,0.287092328892972,"# per 1,000 pop",21215,1000
Kentucky,Taylor,1.117141198547379,"# per 1,000 pop",21217,1003
Kentucky,Todd,0.5269675651463652,"# per 1,000 pop",21219,1006
Kentucky,Trigg,0.6921852287672181,"# per 1,000 pop",21221,1009
Kentucky,Trimble,0.5690224194833275,"# per 1,000 pop",21223,1012
Kentucky,Union,1.2345679012345678,"# per 1,000 pop",21225,1016
Kentucky,Warren,0.7578345145589617,"# per 1,000 pop",21227,1019
Kentucky,Washington,1.147919659708724,"# per 1,000 pop",21229,1023
Kentucky,Wayne,0.9764374439749006,"# per 1,000 pop",21231,1027
Kentucky,Webster,1.3129156543718865,"# per 1,000 pop",21233,1029
Kentucky,Whitley,1.3122435373766397,"# per 1,000 pop",21235,1034
Kentucky,Wolfe,2.0123766983063467,"# per 1,000 pop",21237,1037
Kentucky,Woodford,0.6446810490356369,"# per 1,000 pop",21239,1042
Louisiana,Acadia,1.1952448636774777,"# per 1,000 pop",22001,1046
Louisiana,Allen,1.1224662933813645,"# per 1,000 pop",22003,1051
Louisiana,Ascension,0.7339888024033866,"# per 1,000 pop",22005,1055
Louisiana,Assumption,1.0821100784620283,"# per 1,000 pop",22007,1060
Louisiana,Avoyelles,1.6153439661798616,"# per 1,000 pop",22009,1062
Louisiana,Beauregard,0.6798783568993872,"# per 1,000 pop",22011,1066
Louisiana,Bienville,1.4030974708724069,"# per 1,000 pop",22013,1069
Louisiana,Bossier,0.6199006522255047,"# per 1,000 pop",22015,1076
Louisiana,Caddo,0.8336801598383982,"# per 1,000 pop",22017,1079
Louisiana,Calcasieu,0.9640449784825161,"# per 1,000 pop",22019,1081
Louisiana,Caldwell,0.7996801279488205,"# per 1,000 pop",22021,1084
Louisiana,Cameron,0.9325574455386452,"# per 1,000 pop",22023,1089
Louisiana,Catahoula,1.0768881979531029,"# per 1,000 pop",22025,1093
Louisiana,Claiborne,0.8814673956104905,"# per 1,000 pop",22027,1095
Louisiana,Concordia,1.3994598575988215,"# per 1,000 pop",22029,1098
Louisiana,De Soto,0.7448478779562117,"# per 1,000 pop",22031,1103
Louisiana,East Baton Rouge,0.9358282755114429,"# per 1,000 pop",22033,1108
Louisiana,East Carroll,1.6055452210116044,"# per 1,000 pop",22035,1111
Louisiana,East Feliciana,0.982940157270425,"# per 1,000 pop",22037,1115
Louisiana,Evangeline,1.6192030060318403,"# per 1,000 pop",22039,1118
Louisiana,Franklin,1.365854449362061,"# per 1,000 pop",22041,1123
Louisiana,Grant,0.7099268926348861,"# per 1,000 pop",22043,1127
Louisiana,Iberia,1.2117280864155824,"# per 1,000 pop",22045,1133
Louisiana,Iberville,1.146121744713294,"# per 1,000 pop",22047,1134
Louisiana,Jackson,0.894178589047854,"# per 1,000 pop",22049,1138
Louisiana,Jefferson,0.8729635334520088,"# per 1,000 pop",22051,1147
Louisiana,Jefferson Davis,1.0313268855518791,"# per 1,000 pop",22053,1155
Louisiana,Lafayette,0.9032319628871124,"# per 1,000 pop",22055,1161
Louisiana,Lafourche,0.7540700890111892,"# per 1,000 pop",22057,1280
Louisiana,La Salle,1.0495522654697305,"# per 1,000 pop",22059,1289
Louisiana,Lincoln,0.5590697080058782,"# per 1,000 pop",22061,1291
Louisiana,Livingston,0.8134887551600956,"# per 1,000 pop",22063,1295
Louisiana,Madison,1.1107454336021063,"# per 1,000 pop",22065,1297
Louisiana,Morehouse,1.0311211098612674,"# per 1,000 pop",22067,1299
Louisiana,Natchitoches,0.9614734422017107,"# per 1,000 pop",22069,1301
Louisiana,Orleans,0.949447077409163,"# per 1,000 pop",22071,1304
Louisiana,Ouachita,0.9048700999165398,"# per 1,000 pop",22073,1306
Louisiana,Plaquemines,0.9162103033596701,"# per 1,000 pop",22075,1427
Louisiana,Pointe Coupee,1.1843996597142776,"# per 1,000 pop",22077,1431
Louisiana,Rapides,1.1337911306182784,"# per 1,000 pop",22079,1434
Louisiana,Red River,1.0018924635422466,"# per 1,000 pop",22081,1436
Louisiana,Richland,0.9480107706769912,"# per 1,000 pop",22083,1439
Louisiana,Sabine,0.7742377526550188,"# per 1,000 pop",22085,1441
Louisiana,St. Bernard,1.0848244665946118,"# per 1,000 pop",22087,1463
Louisiana,St. Charles,0.7371411577861721,"# per 1,000 pop",22089,1466
Louisiana,St. Helena,1.1742390028001084,"# per 1,000 pop",22091,1467
Louisiana,St. James,0.7634349200503331,"# per 1,000 pop",22093,1468
Louisiana,St. John the Baptist,0.9104517628133516,"# per 1,000 pop",22095,1469
Louisiana,St. Landry,1.4592447387503686,"# per 1,000 pop",22097,1471
Louisiana,St. Martin,1.1885344358886822,"# per 1,000 pop",22099,1473
Louisiana,St. Mary,1.249293877373658,"# per 1,000 pop",22101,1474
Louisiana,St. Tammany,0.6285158256526332,"# per 1,000 pop",22103,1475
Louisiana,Tangipahoa,1.1766754967960402,"# per 1,000 pop",22105,1476
Louisiana,Tensas,1.6653209527654422,"# per 1,000 pop",22107,1479
Louisiana,Terrebonne,1.0113828985429534,"# per 1,000 pop",22109,1501
Louisiana,Union,0.9404225582467254,"# per 1,000 pop",22111,1507
Louisiana,Vermilion,0.9848497749320254,"# per 1,000 pop",22113,1510
Louisiana,Vernon,0.5955806369773587,"# per 1,000 pop",22115,1513
Louisiana,Washington,1.3749017927290907,"# per 1,000 pop",22117,1516
