State,County,Students eligible for free lunch (%) 2010 (PCT_FREE_LUNCH10),Units,FIPS,FID
Georgia,Taliaferro,82.11009174311926,Percent,13265,60
Georgia,Tattnall,64.06164006604293,Percent,13267,63
Georgia,Taylor,71.2248865845755,Percent,13269,69
Georgia,Telfair,66.89419795221842,Percent,13271,75
Georgia,Terrell,77.58734344100198,Percent,13273,78
Georgia,Thomas,57.02499103192634,Percent,13275,83
Georgia,Tift,59.69052224371373,Percent,13277,87
Georgia,Toombs,63.034950071326676,Percent,13279,91
Georgia,Towns,47.130434782608695,Percent,13281,95
Georgia,Treutlen,63.188647746243745,Percent,13283,102
Georgia,Troup,55.88235294117647,Percent,13285,105
Georgia,Turner,71.28712871287128,Percent,13287,108
Georgia,Twiggs,77.02429149797571,Percent,13289,116
Georgia,Union,33.850415512465375,Percent,13291,120
Georgia,Upson,57.22618276085548,Percent,13293,123
Georgia,Walker,53.84325546345139,Percent,13295,126
Georgia,Walton,43.011497437318184,Percent,13297,127
Georgia,Ware,59.91617770326907,Percent,13299,132
Georgia,Warren,82.46753246753246,Percent,13301,135
Georgia,Washington,53.70196813495782,Percent,13303,143
Georgia,Wayne,57.43665075284613,Percent,13305,147
Georgia,Webster,63.24786324786324,Percent,13307,149
Georgia,Wheeler,68.13186813186813,Percent,13309,154
Georgia,White,46.79854242581988,Percent,13311,157
Georgia,Whitfield,60.96141620617145,Percent,13313,159
Georgia,Wilcox,70.4954954954955,Percent,13315,163
Georgia,Wilkes,67.68953068592057,Percent,13317,167
Georgia,Wilkinson,74.62216624685138,Percent,13319,169
Georgia,Worth,61.60815402038505,Percent,13321,173
Hawaii,Hawaii,51.715872774311364,Percent,15001,198
Hawaii,Honolulu,33.1810641410138,Percent,15003,234
Hawaii,Kalawao,nan,Percent,15005,247
Hawaii,Kauai,34.365781710914455,Percent,15007,261
Hawaii,Maui,36.42211242658712,Percent,15009,323
Idaho,Ada,24.98529370570604,Percent,16001,336
Idaho,Adams,49.033816425120776,Percent,16003,338
Idaho,Bannock,37.3097519729425,Percent,16005,343
Idaho,Bear Lake,29.491833030852995,Percent,16007,349
Idaho,Benewah,45.155855096882895,Percent,16009,354
Idaho,Bingham,38.421641411573276,Percent,16011,362
Idaho,Blaine,29.871754770096963,Percent,16013,371
Idaho,Boise,37.79527559055118,Percent,16015,380
Idaho,Bonner,38.547271329746344,Percent,16017,387
Idaho,Bonneville,32.842205323193916,Percent,16019,395
Idaho,Boundary,40.88507265521796,Percent,16021,405
Idaho,Butte,29.347826086956523,Percent,16023,414
Idaho,Camas,37.58389261744966,Percent,16025,429
Idaho,Canyon,52.49647390691115,Percent,16027,441
Idaho,Caribou,27.246376811594203,Percent,16029,449
Idaho,Cassia,40.36679155985013,Percent,16031,456
Idaho,Clark,59.48717948717949,Percent,16033,464
Idaho,Clearwater,41.651031894934334,Percent,16035,474
Idaho,Custer,23.948220064724918,Percent,16037,484
Idaho,Elmore,34.13309189678588,Percent,16039,490
Idaho,Franklin,32.61074458058435,Percent,16041,498
Idaho,Fremont,37.89795028347143,Percent,16043,502
Idaho,Gem,47.33124018838304,Percent,16045,510
Idaho,Gooding,45.33417402269861,Percent,16047,519
Idaho,Idaho,37.82383419689119,Percent,16049,528
Idaho,Jefferson,34.56659619450317,Percent,16051,540
Idaho,Jerome,51.21776504297995,Percent,16053,547
Idaho,Kootenai,34.28165680473373,Percent,16055,552
Idaho,Latah,19.827239855363597,Percent,16057,559
Idaho,Lemhi,31.547619047619047,Percent,16059,566
Idaho,Lewis,42.14123006833713,Percent,16061,574
Idaho,Lincoln,54.46623093681917,Percent,16063,578
Idaho,Madison,29.57312374788103,Percent,16065,581
Idaho,Minidoka,48.527992277992276,Percent,16067,585
Idaho,Nez Perce,32.57493680028891,Percent,16069,589
Idaho,Oneida,32.302405498281786,Percent,16071,593
Idaho,Owyhee,56.14255765199161,Percent,16073,601
Idaho,Payette,44.59491010973617,Percent,16075,606
Idaho,Power,54.226190476190474,Percent,16077,613
Idaho,Shoshone,38.89780631353665,Percent,16079,621
Idaho,Teton,36.611675126903556,Percent,16081,627
Idaho,Twin Falls,43.51349342056353,Percent,16083,634
Idaho,Valley,29.411764705882355,Percent,16085,643
Idaho,Washington,48.491379310344826,Percent,16087,649
Illinois,Adams,39.78370432591348,Percent,17001,650
Illinois,Alexander,69.1231343283582,Percent,17003,651
Illinois,Bond,38.095238095238095,Percent,17005,652
Illinois,Boone,37.611596428914275,Percent,17007,653
Illinois,Brown,28.57142857142857,Percent,17009,654
Illinois,Bureau,30.808615819209038,Percent,17011,2
Illinois,Calhoun,35.257410296411855,Percent,17013,4
Illinois,Carroll,33.93487642212632,Percent,17015,6
Illinois,Cass,49.354838709677416,Percent,17017,10
Illinois,Champaign,39.49100666638715,Percent,17019,12
Illinois,Christian,37.879624516841524,Percent,17021,14
Illinois,Clark,33.21127792017576,Percent,17023,19
Illinois,Clay,39.43839061190277,Percent,17025,22
Illinois,Clinton,23.975882248625645,Percent,17027,27
Illinois,Coles,38.752052545156,Percent,17029,30
Illinois,Cook,51.759085327774514,Percent,17031,36
Illinois,Crawford,35.373689550219815,Percent,17033,40
Illinois,Cumberland,29.663434112949226,Percent,17035,44
Illinois,DeKalb,27.30821553202815,Percent,17037,49
Illinois,De Witt,32.736763609246836,Percent,17039,53
Illinois,Douglas,25.863213811420984,Percent,17041,55
Illinois,DuPage,18.41585846464567,Percent,17043,64
Illinois,Edgar,36.86754753464389,Percent,17045,66
Illinois,Edwards,28.04123711340206,Percent,17047,71
Illinois,Effingham,25.75153929735603,Percent,17049,76
Illinois,Fayette,41.69298799747315,Percent,17051,79
Illinois,Ford,28.85882761012834,Percent,17053,81
Illinois,Franklin,47.38429066787276,Percent,17055,85
Illinois,Fulton,34.438440192785166,Percent,17057,89
Illinois,Gallatin,42.78350515463917,Percent,17059,92
Illinois,Greene,39.473684210526315,Percent,17061,96
Illinois,Grundy,15.971984967543559,Percent,17063,99
Illinois,Hamilton,39.33386201427439,Percent,17065,106
Illinois,Hancock,35.92262818544673,Percent,17067,111
Illinois,Hardin,49.128367670364504,Percent,17069,113
Illinois,Henderson,38.79837067209776,Percent,17071,117
Illinois,Henry,28.780934922089823,Percent,17073,121
Illinois,Iroquois,36.56637912897118,Percent,17075,125
Illinois,Jackson,49.18704560475876,Percent,17077,129
Illinois,Jasper,31.934566145092464,Percent,17079,133
Illinois,Jefferson,47.382156255097044,Percent,17081,137
Illinois,Jersey,35.70402298850575,Percent,17083,142
Illinois,Jo Daviess,26.28638635695384,Percent,17085,145
Illinois,Johnson,35.836693548387096,Percent,17087,152
Illinois,Kane,35.26901807606169,Percent,17089,156
Illinois,Kankakee,44.566111453835084,Percent,17091,161
Illinois,Kendall,16.89015052478243,Percent,17093,165
Illinois,Knox,42.823621431364884,Percent,17095,166
Illinois,Lake,23.117531603209578,Percent,17097,170
Illinois,LaSalle,33.575581395348834,Percent,17099,175
Illinois,Lawrence,37.94449262792715,Percent,17101,177
Illinois,Lee,32.6797385620915,Percent,17103,180
Illinois,Livingston,30.65279091769158,Percent,17105,182
Illinois,Logan,34.34154175588865,Percent,17107,186
Illinois,McDonough,39.261097325613456,Percent,17109,189
Illinois,McHenry,17.406746508355926,Percent,17111,192
Illinois,McLean,21.39182343007501,Percent,17113,193
Illinois,Macon,42.168966351972884,Percent,17115,194
Illinois,Macoupin,36.612702366127024,Percent,17117,196
Illinois,Madison,37.370916079436256,Percent,17119,199
Illinois,Marion,49.54552457248498,Percent,17121,201
Illinois,Marshall,34.700939199209095,Percent,17123,202
Illinois,Mason,40.189873417721515,Percent,17125,206
Illinois,Massac,49.424405218726015,Percent,17127,208
Illinois,Menard,23.12786551197147,Percent,17129,212
Illinois,Mercer,22.828096118299445,Percent,17131,216
Illinois,Monroe,11.172261970280681,Percent,17133,219
Illinois,Montgomery,36.66810717372515,Percent,17135,223
Illinois,Morgan,39.73139339675434,Percent,17137,225
Illinois,Moultrie,33.79578246392897,Percent,17139,227
Illinois,Ogle,24.41218564710693,Percent,17141,229
Illinois,Peoria,45.34674811354653,Percent,17143,233
Illinois,Perry,37.994350282485875,Percent,17145,235
Illinois,Piatt,19.698288366695678,Percent,17147,238
Illinois,Pike,36.9179600886918,Percent,17149,241
Illinois,Pope,45.42253521126761,Percent,17151,245
Illinois,Pulaski,nan,Percent,17153,248
Illinois,Putnam,22.185430463576157,Percent,17155,253
Illinois,Randolph,37.68183951196622,Percent,17157,255
Illinois,Richland,39.34490923441199,Percent,17159,259
Illinois,Rock Island,43.919039145907476,Percent,17161,265
Illinois,St. Clair,42.134807014490235,Percent,17163,269
Illinois,Saline,44.388092613009924,Percent,17165,271
Illinois,Sangamon,34.43074927019138,Percent,17167,274
Illinois,Schuyler,36.65413533834587,Percent,17169,278
Illinois,Scott,26.95109261186264,Percent,17171,280
Illinois,Shelby,29.06298003072197,Percent,17173,283
Illinois,Stark,29.53271028037383,Percent,17175,285
Illinois,Stephenson,43.83481686852473,Percent,17177,290
Illinois,Tazewell,27.276705401857342,Percent,17179,291
Illinois,Union,45.46799852016278,Percent,17181,293
Illinois,Vermilion,51.39862720495978,Percent,17183,296
Illinois,Wabash,33.423472147106544,Percent,17185,299
Illinois,Warren,36.5835504279866,Percent,17187,301
Illinois,Washington,27.230531201650336,Percent,17189,305
Illinois,Wayne,36.48807195932734,Percent,17191,310
Illinois,White,39.69622331691297,Percent,17193,312
Illinois,Whiteside,37.17332218273051,Percent,17195,314
Illinois,Will,24.931431285720855,Percent,17197,320
Illinois,Williamson,42.33947237431558,Percent,17199,324
Illinois,Winnebago,52.15075355640576,Percent,17201,325
Illinois,Woodford,17.101735572174405,Percent,17203,328
Indiana,Adams,31.746031746031743,Percent,18001,330
Indiana,Allen,44.10159157775336,Percent,18003,335
Indiana,Bartholomew,31.94287558496047,Percent,18005,342
Indiana,Benton,35.537634408602145,Percent,18007,179
Indiana,Blackford,42.974781266083376,Percent,18009,183
Indiana,Boone,16.668183887118797,Percent,18011,185
Indiana,Brown,39.25678894711768,Percent,18013,188
Indiana,Carroll,33.84002895403547,Percent,18015,195
Indiana,Cass,41.260702686743436,Percent,18017,211
Indiana,Clark,39.61185855458983,Percent,18019,215
Indiana,Clay,39.05338716913414,Percent,18021,221
Indiana,Clinton,41.739268176778076,Percent,18023,226
Indiana,Crawford,48.10049019607843,Percent,18025,232
Indiana,Daviess,36.898274296094456,Percent,18027,239
Indiana,Dearborn,26.151162790697676,Percent,18029,242
Indiana,Decatur,36.355515855292545,Percent,18031,246
Indiana,DeKalb,33.211535951977034,Percent,18033,249
Indiana,Delaware,41.8594765288152,Percent,18035,252
Indiana,Dubois,22.52054794520548,Percent,18037,254
Indiana,Elkhart,46.21150898704194,Percent,18039,260
Indiana,Fayette,53.25084910237749,Percent,18041,263
Indiana,Floyd,35.15136558078315,Percent,18043,267
Indiana,Fountain,34.31311881188119,Percent,18045,270
Indiana,Franklin,30.400525279054495,Percent,18047,272
Indiana,Fulton,38.20261437908496,Percent,18049,276
Indiana,Gibson,27.73892773892774,Percent,18051,286
Indiana,Grant,45.99341383095499,Percent,18053,297
Indiana,Greene,36.050328227571114,Percent,18055,309
Indiana,Hamilton,11.559663678378529,Percent,18057,321
Indiana,Hancock,19.046417759838548,Percent,18059,329
Indiana,Harrison,32.67375306623058,Percent,18061,334
Indiana,Hendricks,17.233324682065923,Percent,18063,341
Indiana,Henry,40.46692607003891,Percent,18065,344
Indiana,Howard,40.27550260610573,Percent,18067,348
Indiana,Huntington,33.305620219487864,Percent,18069,352
Indiana,Jackson,38.186331775700936,Percent,18071,355
Indiana,Jasper,29.534335930422177,Percent,18073,356
Indiana,Jay,41.350678106836426,Percent,18075,358
Indiana,Jefferson,41.53347732181425,Percent,18077,363
Indiana,Jennings,43.63636363636363,Percent,18079,367
Indiana,Johnson,26.504542389018926,Percent,18081,370
Indiana,Knox,39.22092801222073,Percent,18083,376
Indiana,Kosciusko,37.560218829101004,Percent,18085,384
Indiana,LaGrange,35.257697456492636,Percent,18087,386
Indiana,Lake,48.17614384699078,Percent,18089,389
Indiana,LaPorte,43.218116805721095,Percent,18091,392
Indiana,Lawrence,37.04962610469069,Percent,18093,396
Indiana,Madison,40.4272193729181,Percent,18095,401
Indiana,Marion,55.59031210281034,Percent,18097,409
Indiana,Marshall,38.94350504653297,Percent,18099,412
Indiana,Martin,33.69829683698297,Percent,18101,418
Indiana,Miami,39.33200398803589,Percent,18103,420
Indiana,Monroe,29.214873026267917,Percent,18105,422
Indiana,Montgomery,35.38461538461539,Percent,18107,425
Indiana,Morgan,31.368298173934793,Percent,18109,430
Indiana,Newton,38.731501057082454,Percent,18111,433
Indiana,Noble,41.80317296530375,Percent,18113,436
Indiana,Ohio,29.6127562642369,Percent,18115,440
Indiana,Orange,41.24044679600235,Percent,18117,444
Indiana,Owen,35.35814606741573,Percent,18119,448
Indiana,Parke,44.487678339818416,Percent,18121,452
Indiana,Perry,37.44493392070485,Percent,18123,459
Indiana,Pike,30.33651431441487,Percent,18125,465
Indiana,Porter,25.962512664640325,Percent,18127,468
Indiana,Posey,23.68352108986115,Percent,18129,471
Indiana,Pulaski,36.63019693654267,Percent,18131,477
Indiana,Putnam,35.53171347428211,Percent,18133,480
Indiana,Randolph,42.287581699346404,Percent,18135,485
Indiana,Ripley,32.585596221959854,Percent,18137,488
Indiana,Rush,37.92459873086973,Percent,18139,493
Indiana,St. Joseph,45.20984593589517,Percent,18141,496
Indiana,Scott,42.636407532592955,Percent,18143,504
Indiana,Shelby,34.467690677966104,Percent,18145,506
Indiana,Spencer,27.922814982973893,Percent,18147,509
Indiana,Starke,46.554748183412684,Percent,18149,512
Indiana,Steuben,37.0361503471391,Percent,18151,515
Indiana,Sullivan,38.207689978807146,Percent,18153,518
Indiana,Switzerland,39.17884481558803,Percent,18155,526
Indiana,Tippecanoe,36.56273549359457,Percent,18157,530
Indiana,Tipton,26.31189948263119,Percent,18159,534
Indiana,Union,35.894206549118394,Percent,18161,538
Indiana,Vanderburgh,47.74035570066157,Percent,18163,543
Indiana,Vermillion,39.09389842893679,Percent,18165,548
Indiana,Vigo,43.420804228808755,Percent,18167,553
Indiana,Wabash,36.23107122826696,Percent,18169,555
Indiana,Warren,26.311541565778857,Percent,18171,567
Indiana,Warrick,22.281675921251892,Percent,18173,575
Indiana,Washington,43.30211282944892,Percent,18175,584
Indiana,Wayne,47.64254385964912,Percent,18177,586
Indiana,Wells,26.878198567041967,Percent,18179,590
Indiana,White,38.31561392537002,Percent,18181,594
Indiana,Whitley,23.753758506092737,Percent,18183,597
Iowa,Adair,31.072210065645518,Percent,19001,598
Iowa,Adams,33.33333333333333,Percent,19003,602
Iowa,Allamakee,37.202925045703836,Percent,19005,608
Iowa,Appanoose,35.70009930486594,Percent,19007,611
Iowa,Audubon,24.354243542435423,Percent,19009,615
Iowa,Benton,21.968121968121967,Percent,19011,619
Iowa,Black Hawk,40.099009900990104,Percent,19013,623
Iowa,Boone,31.021286773499163,Percent,19015,625
Iowa,Bremer,15.152848031669233,Percent,19017,631
Iowa,Buchanan,22.636103151862464,Percent,19019,632
Iowa,Buena Vista,45.59880981899331,Percent,19021,633
Iowa,Butler,21.275702895509863,Percent,19023,361
Iowa,Calhoun,28.681771369721936,Percent,19025,365
Iowa,Carroll,25.20504731861199,Percent,19027,369
Iowa,Cass,32.60239966901117,Percent,19029,374
Iowa,Cedar,20.2276707530648,Percent,19031,379
Iowa,Cerro Gordo,31.67691809647135,Percent,19033,383
Iowa,Cherokee,25.16323455549975,Percent,19035,388
Iowa,Chickasaw,22.603792926704255,Percent,19037,393
Iowa,Clarke,35.19553072625698,Percent,19039,397
Iowa,Clay,29.156223893065995,Percent,19041,398
Iowa,Clayton,26.921093347086128,Percent,19043,402
Iowa,Clinton,34.71599402092676,Percent,19045,404
Iowa,Crawford,45.91254752851711,Percent,19047,408
Iowa,Dallas,16.851441241685144,Percent,19049,413
Iowa,Davis,33.198380566801625,Percent,19051,416
Iowa,Decatur,46.20797498045348,Percent,19053,419
Iowa,Delaware,23.20385012031626,Percent,19055,421
Iowa,Des Moines,41.678192715537115,Percent,19057,424
Iowa,Dickinson,19.985168705969595,Percent,19059,427
Iowa,Dubuque,26.891743119266053,Percent,19061,434
Iowa,Emmet,29.228998849252015,Percent,19063,437
Iowa,Fayette,33.64406779661017,Percent,19065,442
Iowa,Floyd,32.11974110032362,Percent,19067,447
Iowa,Franklin,36.9914346895075,Percent,19069,451
Iowa,Fremont,33.30275229357798,Percent,19071,455
Iowa,Greene,38.305941845764856,Percent,19073,458
Iowa,Grundy,17.395264116575593,Percent,19075,460
Iowa,Guthrie,26.93333333333333,Percent,19077,467
Iowa,Hamilton,29.96389891696751,Percent,19079,469
Iowa,Hancock,25.3228523301516,Percent,19081,470
Iowa,Hardin,28.99757197363857,Percent,19083,475
Iowa,Harrison,25.074515648286138,Percent,19085,478
Iowa,Henry,35.67599761762954,Percent,19087,479
Iowa,Howard,28.456790123456788,Percent,19089,481
Iowa,Humboldt,32.021347565043364,Percent,19091,487
Iowa,Ida,24.48474855729596,Percent,19093,491
Iowa,Iowa,21.52120574833509,Percent,19095,495
Iowa,Jackson,29.72275950999355,Percent,19097,499
Iowa,Jasper,30.0,Percent,19099,505
Iowa,Jefferson,31.704312114989737,Percent,19101,507
Iowa,Johnson,23.038800130420604,Percent,19103,508
Iowa,Jones,23.861318830727395,Percent,19105,516
Iowa,Keokuk,27.199354317998388,Percent,19107,520
Iowa,Kossuth,26.853707414829657,Percent,19109,523
Iowa,Lee,36.797475843028984,Percent,19111,531
Iowa,Linn,26.328234054069455,Percent,19113,535
Iowa,Louisa,43.80708805261235,Percent,19115,539
Iowa,Lucas,37.642857142857146,Percent,19117,542
Iowa,Lyon,18.085106382978726,Percent,19119,546
Iowa,Madison,22.82182695206512,Percent,19121,550
Iowa,Mahaska,35.16803387139455,Percent,19123,554
Iowa,Marion,23.819480745774523,Percent,19125,561
Iowa,Marshall,47.30894194095211,Percent,19127,568
Iowa,Mills,28.859060402684566,Percent,19129,569
Iowa,Mitchell,20.125,Percent,19131,572
Iowa,Monona,34.96458467482292,Percent,19133,576
Iowa,Monroe,28.945147679324894,Percent,19135,580
Iowa,Montgomery,38.426853707414836,Percent,19137,595
Iowa,Muscatine,38.660640920295805,Percent,19139,600
Iowa,O'Brien,24.59016393442623,Percent,19141,604
Iowa,Osceola,25.91240875912409,Percent,19143,607
Iowa,Page,34.18005229734778,Percent,19145,612
Iowa,Palo Alto,24.407431133888533,Percent,19147,618
Iowa,Plymouth,17.5048828125,Percent,19149,622
Iowa,Pocahontas,36.30731102850062,Percent,19151,624
Iowa,Polk,34.59127579067609,Percent,19153,629
Iowa,Pottawattamie,38.68535825545171,Percent,19155,637
Iowa,Poweshiek,25.931082492168468,Percent,19157,640
Iowa,Ringgold,35.34361851332398,Percent,19159,642
Iowa,Sac,27.212918660287084,Percent,19161,647
Iowa,Scott,35.898476408307815,Percent,19163,657
Iowa,Shelby,22.953289804118533,Percent,19165,660
Iowa,Sioux,23.099481163997293,Percent,19167,663
Iowa,Story,18.167659184608336,Percent,19169,668
Iowa,Tama,25.88747488278634,Percent,19171,671
Iowa,Taylor,41.63346613545817,Percent,19173,674
Iowa,Union,36.66849917537108,Percent,19175,675
Iowa,Van Buren,34.8747591522158,Percent,19177,678
Iowa,Wapello,43.76604327099376,Percent,19179,681
Iowa,Warren,16.7,Percent,19181,685
Iowa,Washington,26.26943005181347,Percent,19183,687
Iowa,Wayne,39.223697650663944,Percent,19185,691
Iowa,Webster,40.432543769309994,Percent,19187,694
Iowa,Winnebago,24.202237878159966,Percent,19189,696
Iowa,Winneshiek,18.081815056720522,Percent,19191,698
Iowa,Woodbury,40.67641681901279,Percent,19193,702
Iowa,Worth,23.185265438786566,Percent,19195,703
Iowa,Wright,37.103890894504616,Percent,19197,705
Kansas,Allen,43.6677258284158,Percent,20001,709
Kansas,Anderson,39.661515820456216,Percent,20003,712
Kansas,Atchison,48.779478692594125,Percent,20005,715
Kansas,Barber,27.068723702664798,Percent,20007,717
Kansas,Barton,47.110494683310215,Percent,20009,719
Kansas,Bourbon,50.83707635769702,Percent,20011,722
Kansas,Brown,45.86366644606221,Percent,20013,723
Kansas,Butler,22.371395301048018,Percent,20015,726
Kansas,Chase,25.25,Percent,20017,729
Kansas,Chautauqua,44.834307992202724,Percent,20019,730
Kansas,Cherokee,47.620253164556964,Percent,20021,732
Kansas,Cheyenne,36.054421768707485,Percent,20023,736
Kansas,Clark,30.357142857142854,Percent,20025,738
Kansas,Clay,26.354029062087186,Percent,20027,739
Kansas,Cloud,38.00813008130081,Percent,20029,740
Kansas,Coffey,31.73076923076923,Percent,20031,745
Kansas,Comanche,21.492537313432834,Percent,20033,748
Kansas,Cowley,47.577519379844965,Percent,20035,752
Kansas,Crawford,48.19827440365421,Percent,20037,756
Kansas,Decatur,28.64864864864865,Percent,20039,759
Kansas,Dickinson,27.919608908202065,Percent,20041,762
Kansas,Doniphan,35.20309477756286,Percent,20043,765
Kansas,Douglas,25.842385663876012,Percent,20045,767
Kansas,Edwards,39.26247288503254,Percent,20047,770
Kansas,Elk,48.22429906542056,Percent,20049,773
Kansas,Ellis,28.201742804330603,Percent,20051,774
Kansas,Ellsworth,33.54632587859425,Percent,20053,776
Kansas,Finney,54.47116507121177,Percent,20055,778
Kansas,Ford,64.70345963756178,Percent,20057,784
Kansas,Franklin,40.51502145922747,Percent,20059,786
Kansas,Geary,39.29602639901004,Percent,20061,788
Kansas,Gove,24.537037037037038,Percent,20063,790
Kansas,Graham,29.428571428571427,Percent,20065,791
Kansas,Grant,46.51698330454807,Percent,20067,794
Kansas,Gray,31.46067415730337,Percent,20069,798
Kansas,Greeley,35.12195121951219,Percent,20071,801
Kansas,Greenwood,45.37487828627069,Percent,20073,803
Kansas,Hamilton,52.156862745098046,Percent,20075,805
Kansas,Harper,48.507462686567166,Percent,20077,807
Kansas,Harvey,35.55668703326545,Percent,20079,812
Kansas,Haskell,52.04419889502763,Percent,20081,815
Kansas,Hodgeman,28.08641975308642,Percent,20083,818
Kansas,Jackson,30.724396336386345,Percent,20085,819
Kansas,Jefferson,27.728948114544938,Percent,20087,821
Kansas,Jewell,26.557377049180324,Percent,20089,822
Kansas,Johnson,17.076440696291492,Percent,20091,824
Kansas,Kearny,49.16943521594684,Percent,20093,826
Kansas,Kingman,34.542586750788644,Percent,20095,827
Kansas,Kiowa,36.52802893309223,Percent,20097,829
Kansas,Labette,47.80340472267985,Percent,20099,831
Kansas,Lane,29.565217391304348,Percent,20101,833
Kansas,Leavenworth,24.367112810707457,Percent,20103,836
Kansas,Lincoln,36.63157894736842,Percent,20105,838
Kansas,Linn,42.505592841163306,Percent,20107,840
Kansas,Logan,34.32282003710575,Percent,20109,842
Kansas,Lyon,51.786028506070735,Percent,20111,844
Kansas,McPherson,24.17090539165819,Percent,20113,846
Kansas,Marion,30.988686669945892,Percent,20115,848
Kansas,Marshall,30.22249690976514,Percent,20117,850
Kansas,Meade,38.74285714285715,Percent,20119,851
Kansas,Miami,28.141101862861674,Percent,20121,853
Kansas,Mitchell,29.573170731707314,Percent,20123,854
Kansas,Montgomery,47.8488982161595,Percent,20125,856
Kansas,Morris,28.74058127018299,Percent,20127,858
Kansas,Morton,44.97400346620451,Percent,20129,859
Kansas,Nemaha,19.98045920859795,Percent,20131,861
Kansas,Neosho,46.54377880184332,Percent,20133,862
Kansas,Ness,31.547619047619047,Percent,20135,864
Kansas,Norton,31.25,Percent,20137,866
Kansas,Osage,33.08037254225595,Percent,20139,867
Kansas,Osborne,40.70121951219512,Percent,20141,869
Kansas,Ottawa,26.299212598425196,Percent,20143,870
Kansas,Pawnee,42.904841402337226,Percent,20145,872
Kansas,Phillips,35.749751737835155,Percent,20147,873
Kansas,Pottawatomie,23.890378313970807,Percent,20149,876
Kansas,Pratt,33.14079422382672,Percent,20151,878
Kansas,Rawlins,31.329113924050635,Percent,20153,880
Kansas,Reno,41.83351966663279,Percent,20155,882
Kansas,Republic,35.96938775510204,Percent,20157,884
Kansas,Rice,43.50836699365262,Percent,20159,886
Kansas,Riley,23.085714285714285,Percent,20161,888
Kansas,Rooks,31.04972375690608,Percent,20163,889
Kansas,Rush,34.96932515337423,Percent,20165,891
Kansas,Russell,38.800000000000004,Percent,20167,893
Kansas,Saline,42.27563715424568,Percent,20169,895
Kansas,Scott,38.37597330367075,Percent,20171,897
Kansas,Sedgwick,47.62501978642833,Percent,20173,898
Kansas,Seward,65.32635122498597,Percent,20175,900
Kansas,Shawnee,43.072625698324025,Percent,20177,902
Kansas,Sheridan,26.05042016806723,Percent,20179,904
Kansas,Sherman,37.111111111111114,Percent,20181,907
Kansas,Smith,31.97278911564626,Percent,20183,909
Kansas,Stafford,44.111111111111114,Percent,20185,911
Kansas,Stanton,43.30708661417323,Percent,20187,913
Kansas,Stevens,42.359050445103854,Percent,20189,914
Kansas,Sumner,34.78904515173945,Percent,20191,916
Kansas,Thomas,31.169940222032448,Percent,20193,917
Kansas,Trego,20.689655172413794,Percent,20195,919
Kansas,Wabaunsee,22.41215574548908,Percent,20197,920
Kansas,Wallace,30.50314465408805,Percent,20199,921
Kansas,Washington,26.193390452876375,Percent,20201,922
Kansas,Wichita,44.201312910284464,Percent,20203,923
Kansas,Wilson,43.01643192488263,Percent,20205,925
Kansas,Woodson,43.776824034334766,Percent,20207,926
Kansas,Wyandotte,68.67579588834798,Percent,20209,927
Kentucky,Adair,51.82170542635659,Percent,21001,928
Kentucky,Allen,49.198036006546644,Percent,21003,929
Kentucky,Anderson,37.11779448621554,Percent,21005,930
Kentucky,Ballard,47.054794520547944,Percent,21007,932
Kentucky,Barren,49.651305893614115,Percent,21009,933
Kentucky,Bath,68.53658536585367,Percent,21011,934
Kentucky,Bell,72.35069374622964,Percent,21013,936
Kentucky,Boone,25.36426380368098,Percent,21015,1002
Kentucky,Bourbon,52.181069958847736,Percent,21017,1005
Kentucky,Boyd,47.01305918310642,Percent,21019,1008
Kentucky,Boyle,41.619626574033866,Percent,21021,1010
Kentucky,Bracken,46.95767195767196,Percent,21023,1013
Kentucky,Breathitt,73.63896848137536,Percent,21025,1017
Kentucky,Breckinridge,50.22653721682848,Percent,21027,1020
Kentucky,Bullitt,38.80214402237241,Percent,21029,1024
Kentucky,Butler,48.9292364990689,Percent,21031,1026
Kentucky,Caldwell,54.621848739495796,Percent,21033,1031
Kentucky,Calloway,43.21281662697554,Percent,21035,1033
Kentucky,Campbell,40.449631027973226,Percent,21037,1035
Kentucky,Carlisle,49.760765550239235,Percent,21039,1039
Kentucky,Carroll,58.79007238883144,Percent,21041,1041
Kentucky,Carter,53.50841198194502,Percent,21043,1044
Kentucky,Casey,61.86367558239861,Percent,21045,1048
Kentucky,Christian,59.54149176622538,Percent,21047,1050
Kentucky,Clark,49.56217162872154,Percent,21049,1053
Kentucky,Clay,65.68823026503277,Percent,21051,1056
Kentucky,Clinton,57.14285714285714,Percent,21053,1059
Kentucky,Crittenden,43.16654219566841,Percent,21055,1064
Kentucky,Cumberland,59.70873786407766,Percent,21057,1067
Kentucky,Daviess,50.94948973000905,Percent,21059,1071
Kentucky,Edmonson,46.57335907335907,Percent,21061,1073
Kentucky,Elliott,71.13122171945702,Percent,21063,1075
Kentucky,Estill,61.416699643846464,Percent,21065,1077
Kentucky,Fayette,42.144651593283086,Percent,21067,1080
Kentucky,Fleming,50.53763440860215,Percent,21069,1083
Kentucky,Floyd,67.61437908496733,Percent,21071,1085
Kentucky,Franklin,42.71773958636761,Percent,21073,1086
Kentucky,Fulton,80.4004214963119,Percent,21075,1088
Kentucky,Gallatin,62.85370258880193,Percent,21077,1090
Kentucky,Garrard,51.442487823154735,Percent,21079,1092
