State,County,WIC redemptions per WIC-authorized stores 2011 (REDEMP_WICS11),Units,FIPS,FID
Kansas,Woodson,28017.0,Dollars/store,20207,926
Kansas,Wyandotte,235106.171875,Dollars/store,20209,927
Kentucky,Adair,105026.0,Dollars/store,21001,928
Kentucky,Allen,227599.671875,Dollars/store,21003,929
Kentucky,Anderson,103566.0,Dollars/store,21005,930
Kentucky,Ballard,27553.0,Dollars/store,21007,932
Kentucky,Barren,190677.640625,Dollars/store,21009,933
Kentucky,Bath,40144.3984375,Dollars/store,21011,934
Kentucky,Bell,92397.53125,Dollars/store,21013,936
Kentucky,Boone,112722.9453125,Dollars/store,21015,1002
Kentucky,Bourbon,69056.0,Dollars/store,21017,1005
Kentucky,Boyd,159367.0,Dollars/store,21019,1008
Kentucky,Boyle,107016.3359375,Dollars/store,21021,1010
Kentucky,Bracken,32899.33203125,Dollars/store,21023,1013
Kentucky,Breathitt,51307.6015625,Dollars/store,21025,1017
Kentucky,Breckinridge,54121.75,Dollars/store,21027,1020
Kentucky,Bullitt,97132.1640625,Dollars/store,21029,1024
Kentucky,Butler,75319.0,Dollars/store,21031,1026
Kentucky,Caldwell,115005.6640625,Dollars/store,21033,1031
Kentucky,Calloway,0.0,Dollars/store,21035,1033
Kentucky,Campbell,78947.1171875,Dollars/store,21037,1035
Kentucky,Carlisle,22400.666015625,Dollars/store,21039,1039
Kentucky,Carroll,133965.328125,Dollars/store,21041,1041
Kentucky,Carter,77883.546875,Dollars/store,21043,1044
Kentucky,Casey,39491.0,Dollars/store,21045,1048
Kentucky,Christian,341854.6875,Dollars/store,21047,1050
Kentucky,Clark,105507.125,Dollars/store,21049,1053
Kentucky,Clay,62401.625,Dollars/store,21051,1056
Kentucky,Clinton,85088.6640625,Dollars/store,21053,1059
Kentucky,Crittenden,97015.3359375,Dollars/store,21055,1064
Kentucky,Cumberland,53873.5,Dollars/store,21057,1067
Kentucky,Daviess,308658.59375,Dollars/store,21059,1071
Kentucky,Edmonson,73506.75,Dollars/store,21061,1073
Kentucky,Elliott,44958.5,Dollars/store,21063,1075
Kentucky,Estill,54583.125,Dollars/store,21065,1077
Kentucky,Fayette,109700.8203125,Dollars/store,21067,1080
Kentucky,Fleming,64226.14453125,Dollars/store,21069,1083
Kentucky,Floyd,65207.421875,Dollars/store,21071,1085
Kentucky,Franklin,98871.25,Dollars/store,21073,1086
Kentucky,Fulton,85019.3984375,Dollars/store,21075,1088
Kentucky,Gallatin,35357.3984375,Dollars/store,21077,1090
Kentucky,Garrard,30175.0,Dollars/store,21079,1092
Kentucky,Grant,74938.5703125,Dollars/store,21081,1094
Kentucky,Graves,173520.0,Dollars/store,21083,1097
Kentucky,Grayson,68666.5,Dollars/store,21085,1100
Kentucky,Green,65313.33203125,Dollars/store,21087,1102
Kentucky,Greenup,74182.21875,Dollars/store,21089,1105
Kentucky,Hancock,16586.0,Dollars/store,21091,1107
Kentucky,Hardin,197645.5,Dollars/store,21093,1110
Kentucky,Harlan,84627.1328125,Dollars/store,21095,1114
Kentucky,Harrison,69917.6640625,Dollars/store,21097,1119
Kentucky,Hart,99686.6640625,Dollars/store,21099,1121
Kentucky,Henderson,166132.625,Dollars/store,21101,1126
Kentucky,Henry,55499.5,Dollars/store,21103,1129
Kentucky,Hickman,49361.0,Dollars/store,21105,1130
Kentucky,Hopkins,197586.25,Dollars/store,21107,1136
Kentucky,Jackson,21163.77734375,Dollars/store,21109,1140
Kentucky,Jefferson,89129.7421875,Dollars/store,21111,1143
Kentucky,Jessamine,99599.5546875,Dollars/store,21113,1145
Kentucky,Johnson,91009.7109375,Dollars/store,21115,1148
Kentucky,Kenton,82040.203125,Dollars/store,21117,1151
Kentucky,Knott,39029.0,Dollars/store,21119,1154
Kentucky,Knox,40668.6796875,Dollars/store,21121,1159
Kentucky,Larue,97513.0,Dollars/store,21123,1162
Kentucky,Laurel,82212.390625,Dollars/store,21125,1166
Kentucky,Lawrence,50461.38671875,Dollars/store,21127,1167
Kentucky,Lee,43026.83203125,Dollars/store,21129,1171
Kentucky,Leslie,25488.1875,Dollars/store,21131,1175
Kentucky,Letcher,58665.36328125,Dollars/store,21133,1178
Kentucky,Lewis,41255.77734375,Dollars/store,21135,1180
Kentucky,Lincoln,55808.6015625,Dollars/store,21137,1184
Kentucky,Livingston,22198.25,Dollars/store,21139,1187
Kentucky,Logan,204190.796875,Dollars/store,21141,1190
Kentucky,Lyon,167175.0,Dollars/store,21143,1193
Kentucky,McCracken,144581.0,Dollars/store,21145,1196
Kentucky,McCreary,86738.1015625,Dollars/store,21147,1198
Kentucky,McLean,48264.75,Dollars/store,21149,1201
Kentucky,Madison,111363.0,Dollars/store,21151,1204
Kentucky,Magoffin,36247.63671875,Dollars/store,21153,1206
Kentucky,Marion,81756.5,Dollars/store,21155,1210
Kentucky,Marshall,104217.7109375,Dollars/store,21157,1213
Kentucky,Martin,65473.83203125,Dollars/store,21159,1215
Kentucky,Mason,162796.0,Dollars/store,21161,1217
Kentucky,Meade,76122.5,Dollars/store,21163,1220
Kentucky,Menifee,38105.80078125,Dollars/store,21165,1222
Kentucky,Mercer,97654.3828125,Dollars/store,21167,1225
Kentucky,Metcalfe,142567.0,Dollars/store,21169,1228
Kentucky,Monroe,71132.6640625,Dollars/store,21171,1230
Kentucky,Montgomery,106921.140625,Dollars/store,21173,1233
Kentucky,Morgan,35998.30078125,Dollars/store,21175,1235
Kentucky,Muhlenberg,137878.328125,Dollars/store,21177,1238
Kentucky,Nelson,172610.203125,Dollars/store,21179,1243
Kentucky,Nicholas,130941.0,Dollars/store,21181,1246
Kentucky,Ohio,327382.65625,Dollars/store,21183,1249
Kentucky,Oldham,59220.3984375,Dollars/store,21185,1252
Kentucky,Owen,27057.75,Dollars/store,21187,1255
Kentucky,Owsley,65355.25,Dollars/store,21189,1257
Kentucky,Pendleton,83529.5,Dollars/store,21191,1260
Kentucky,Perry,100965.234375,Dollars/store,21193,1265
Kentucky,Pike,63382.01171875,Dollars/store,21195,1267
Kentucky,Powell,79050.796875,Dollars/store,21197,1270
Kentucky,Pulaski,133223.8125,Dollars/store,21199,1272
Kentucky,Robertson,46669.0,Dollars/store,21201,1273
Kentucky,Rockcastle,55867.0,Dollars/store,21203,1276
Kentucky,Rowan,75790.09375,Dollars/store,21205,1279
Kentucky,Russell,154245.25,Dollars/store,21207,1282
Kentucky,Scott,128983.3359375,Dollars/store,21209,1283
Kentucky,Shelby,235654.0,Dollars/store,21211,1285
Kentucky,Simpson,181732.75,Dollars/store,21213,1287
Kentucky,Spencer,141721.0,Dollars/store,21215,1000
Kentucky,Taylor,174485.671875,Dollars/store,21217,1003
Kentucky,Todd,88400.359375,Dollars/store,21219,1006
Kentucky,Trigg,13138.5,Dollars/store,21221,1009
Kentucky,Trimble,47915.0,Dollars/store,21223,1012
Kentucky,Union,89736.3984375,Dollars/store,21225,1016
Kentucky,Warren,224600.71875,Dollars/store,21227,1019
Kentucky,Washington,45002.76171875,Dollars/store,21229,1023
Kentucky,Wayne,247706.5,Dollars/store,21231,1027
Kentucky,Webster,46871.19921875,Dollars/store,21233,1029
Kentucky,Whitley,68276.7421875,Dollars/store,21235,1034
Kentucky,Wolfe,33301.19921875,Dollars/store,21237,1037
Kentucky,Woodford,105303.5,Dollars/store,21239,1042
Louisiana,Acadia,139571.96875,Dollars/store,22001,1046
Louisiana,Allen,177087.3125,Dollars/store,22003,1051
Louisiana,Ascension,163820.765625,Dollars/store,22005,1055
Louisiana,Assumption,89340.9921875,Dollars/store,22007,1060
Louisiana,Avoyelles,191832.671875,Dollars/store,22009,1062
Louisiana,Beauregard,226589.921875,Dollars/store,22011,1066
Louisiana,Bienville,99284.21875,Dollars/store,22013,1069
Louisiana,Bossier,174658.328125,Dollars/store,22015,1076
Louisiana,Caddo,215970.921875,Dollars/store,22017,1079
Louisiana,Calcasieu,187018.8125,Dollars/store,22019,1081
Louisiana,Caldwell,164806.640625,Dollars/store,22021,1084
Louisiana,Cameron,11319.73046875,Dollars/store,22023,1089
Louisiana,Catahoula,147008.53125,Dollars/store,22025,1093
Louisiana,Claiborne,136913.125,Dollars/store,22027,1095
Louisiana,Concordia,172445.9375,Dollars/store,22029,1098
Louisiana,De Soto,209946.421875,Dollars/store,22031,1103
Louisiana,East Baton Rouge,157972.390625,Dollars/store,22033,1108
Louisiana,East Carroll,159764.53125,Dollars/store,22035,1111
Louisiana,East Feliciana,105190.671875,Dollars/store,22037,1115
Louisiana,Evangeline,88629.875,Dollars/store,22039,1118
Louisiana,Franklin,288328.0,Dollars/store,22041,1123
Louisiana,Grant,137107.953125,Dollars/store,22043,1127
Louisiana,Iberia,168268.03125,Dollars/store,22045,1133
Louisiana,Iberville,170929.40625,Dollars/store,22047,1134
Louisiana,Jackson,170587.5,Dollars/store,22049,1138
Louisiana,Jefferson,273781.53125,Dollars/store,22051,1147
Louisiana,Jefferson Davis,135941.765625,Dollars/store,22053,1155
Louisiana,Lafayette,307032.21875,Dollars/store,22055,1161
Louisiana,Lafourche,169935.53125,Dollars/store,22057,1280
Louisiana,La Salle,137682.96875,Dollars/store,22059,1289
Louisiana,Lincoln,351417.25,Dollars/store,22061,1291
Louisiana,Livingston,153981.953125,Dollars/store,22063,1295
Louisiana,Madison,315042.25,Dollars/store,22065,1297
Louisiana,Morehouse,237382.921875,Dollars/store,22067,1299
Louisiana,Natchitoches,211730.59375,Dollars/store,22069,1301
Louisiana,Orleans,123011.8828125,Dollars/store,22071,1304
Louisiana,Ouachita,177034.109375,Dollars/store,22073,1306
Louisiana,Plaquemines,113402.0703125,Dollars/store,22075,1427
Louisiana,Pointe Coupee,92124.5078125,Dollars/store,22077,1431
Louisiana,Rapides,207051.796875,Dollars/store,22079,1434
Louisiana,Red River,332538.125,Dollars/store,22081,1436
Louisiana,Richland,171873.984375,Dollars/store,22083,1439
Louisiana,Sabine,110262.5078125,Dollars/store,22085,1441
Louisiana,St. Bernard,315084.46875,Dollars/store,22087,1463
Louisiana,St. Charles,134589.984375,Dollars/store,22089,1466
Louisiana,St. Helena,76868.1171875,Dollars/store,22091,1467
Louisiana,St. James,112621.8984375,Dollars/store,22093,1468
Louisiana,St. John the Baptist,190072.640625,Dollars/store,22095,1469
Louisiana,St. Landry,150129.515625,Dollars/store,22097,1471
Louisiana,St. Martin,156747.390625,Dollars/store,22099,1473
Louisiana,St. Mary,115571.609375,Dollars/store,22101,1474
Louisiana,St. Tammany,180089.234375,Dollars/store,22103,1475
Louisiana,Tangipahoa,184199.875,Dollars/store,22105,1476
Louisiana,Tensas,60849.61328125,Dollars/store,22107,1479
Louisiana,Terrebonne,222486.28125,Dollars/store,22109,1501
Louisiana,Union,93679.1171875,Dollars/store,22111,1507
Louisiana,Vermilion,144940.609375,Dollars/store,22113,1510
Louisiana,Vernon,401106.9375,Dollars/store,22115,1513
Louisiana,Washington,158374.953125,Dollars/store,22117,1516
Louisiana,Webster,135317.25,Dollars/store,22119,1518
Louisiana,West Baton Rouge,132705.671875,Dollars/store,22121,1520
Louisiana,West Carroll,56165.50390625,Dollars/store,22123,1522
Louisiana,West Feliciana,109725.765625,Dollars/store,22125,1524
Louisiana,Winn,167355.1875,Dollars/store,22127,1529
Maine,Androscoggin,77296.4296875,Dollars/store,23001,1532
Maine,Aroostook,37296.4921875,Dollars/store,23003,1535
Maine,Cumberland,70228.8359375,Dollars/store,23005,1608
Maine,Franklin,43303.25,Dollars/store,23007,1619
Maine,Hancock,33953.56640625,Dollars/store,23009,1748
Maine,Kennebec,91812.6015625,Dollars/store,23011,1755
Maine,Knox,55830.1953125,Dollars/store,23013,1774
Maine,Lincoln,46011.78515625,Dollars/store,23015,1835
Maine,Oxford,65906.5703125,Dollars/store,23017,1842
Maine,Penobscot,60384.0546875,Dollars/store,23019,1846
Maine,Piscataquis,24131.6796875,Dollars/store,23021,1851
Maine,Sagadahoc,57276.7734375,Dollars/store,23023,1855
Maine,Somerset,56061.75390625,Dollars/store,23025,1860
Maine,Waldo,40771.5,Dollars/store,23027,1865
Maine,Washington,32279.603515625,Dollars/store,23029,1884
Maine,York,68184.9453125,Dollars/store,23031,1901
Maryland,Allegany,107040.484375,Dollars/store,24001,1905
Maryland,Anne Arundel,130799.5,Dollars/store,24003,1925
Maryland,Baltimore County,162515.546875,Dollars/store,24005,1939
Maryland,Calvert,88878.609375,Dollars/store,24009,1946
Maryland,Caroline,178567.421875,Dollars/store,24011,1949
Maryland,Carroll,51923.66796875,Dollars/store,24013,1955
Maryland,Cecil,153837.421875,Dollars/store,24015,1963
Maryland,Charles,82088.4453125,Dollars/store,24017,1294
Maryland,Dorchester,204221.859375,Dollars/store,24019,1346
Maryland,Frederick,104081.5,Dollars/store,24021,1357
Maryland,Garrett,92973.3515625,Dollars/store,24023,1361
Maryland,Harford,92416.9140625,Dollars/store,24025,1372
Maryland,Howard,90581.3984375,Dollars/store,24027,1379
Maryland,Kent,85583.234375,Dollars/store,24029,1394
Maryland,Montgomery,177378.859375,Dollars/store,24031,1398
Maryland,Prince George's,180475.453125,Dollars/store,24033,1403
Maryland,Queen Anne's,71826.421875,Dollars/store,24035,1413
Maryland,St. Mary's,97960.0703125,Dollars/store,24037,1421
Maryland,Somerset,179445.78125,Dollars/store,24039,1430
Maryland,Talbot,89158.140625,Dollars/store,24041,1438
Maryland,Washington,114836.3828125,Dollars/store,24043,1445
Maryland,Wicomico,230746.796875,Dollars/store,24045,1446
Maryland,Worcester,49350.66015625,Dollars/store,24047,1456
Maryland,Baltimore City,90941.859375,Dollars/store,24510,1460
Massachusetts,Barnstable,46805.7890625,Dollars/store,25001,1478
Massachusetts,Berkshire,88337.03125,Dollars/store,25003,1480
Massachusetts,Bristol,82719.015625,Dollars/store,25005,1486
Massachusetts,Dukes,42891.6484375,Dollars/store,25007,1491
Massachusetts,Essex,85866.765625,Dollars/store,25009,1519
Massachusetts,Franklin,75906.09375,Dollars/store,25011,1523
Massachusetts,Hampden,82390.953125,Dollars/store,25013,1526
Massachusetts,Hampshire,59352.93359375,Dollars/store,25015,1527
Massachusetts,Middlesex,65119.09375,Dollars/store,25017,1533
Massachusetts,Nantucket,61701.80078125,Dollars/store,25019,1537
Massachusetts,Norfolk,86181.3125,Dollars/store,25021,1543
Massachusetts,Plymouth,86433.71875,Dollars/store,25023,1569
Massachusetts,Suffolk,69411.3046875,Dollars/store,25025,1585
Massachusetts,Worcester,79661.484375,Dollars/store,25027,1599
Michigan,Alcona,10713.45703125,Dollars/store,26001,1603
Michigan,Alger,18184.6953125,Dollars/store,26003,1609
Michigan,Allegan,60470.97265625,Dollars/store,26005,1611
Michigan,Alpena,101180.1953125,Dollars/store,26007,1614
Michigan,Antrim,61293.87890625,Dollars/store,26009,1617
Michigan,Arenac,42520.08984375,Dollars/store,26011,1621
Michigan,Baraga,47611.953125,Dollars/store,26013,1624
Michigan,Barry,120331.28125,Dollars/store,26015,1627
Michigan,Bay,126428.6796875,Dollars/store,26017,1631
Michigan,Benzie,29239.1796875,Dollars/store,26019,1634
Michigan,Berrien,95687.1875,Dollars/store,26021,1635
Michigan,Branch,166159.53125,Dollars/store,26023,1640
Michigan,Calhoun,104067.4765625,Dollars/store,26025,1641
Michigan,Cass,65998.234375,Dollars/store,26027,1644
Michigan,Charlevoix,63731.765625,Dollars/store,26029,1648
Michigan,Cheboygan,53607.08203125,Dollars/store,26031,1649
Michigan,Chippewa,50898.13671875,Dollars/store,26033,1660
Michigan,Clare,80070.6796875,Dollars/store,26035,1665
Michigan,Clinton,59876.71875,Dollars/store,26037,1669
Michigan,Crawford,54339.7421875,Dollars/store,26039,1672
Michigan,Delta,60032.015625,Dollars/store,26041,1675
Michigan,Dickinson,63905.6875,Dollars/store,26043,1677
Michigan,Eaton,92048.96875,Dollars/store,26045,1678
Michigan,Emmet,50983.640625,Dollars/store,26047,1686
Michigan,Genesee,76412.5,Dollars/store,26049,1688
Michigan,Gladwin,52646.75390625,Dollars/store,26051,1691
Michigan,Gogebic,62452.30859375,Dollars/store,26053,1693
Michigan,Grand Traverse,88585.8984375,Dollars/store,26055,1697
Michigan,Gratiot,62800.75390625,Dollars/store,26057,1700
Michigan,Hillsdale,68719.7421875,Dollars/store,26059,1701
Michigan,Houghton,77319.671875,Dollars/store,26061,1705
Michigan,Huron,64358.14453125,Dollars/store,26063,1708
Michigan,Ingham,81527.7734375,Dollars/store,26065,1710
Michigan,Ionia,78162.6875,Dollars/store,26067,1713
Michigan,Iosco,70829.8203125,Dollars/store,26069,1715
Michigan,Iron,43743.0390625,Dollars/store,26071,1716
Michigan,Isabella,120222.75,Dollars/store,26073,1717
Michigan,Jackson,122254.5625,Dollars/store,26075,1719
Michigan,Kalamazoo,95665.578125,Dollars/store,26077,1720
Michigan,Kalkaska,74584.7109375,Dollars/store,26079,1722
Michigan,Kent,100434.296875,Dollars/store,26081,1726
Michigan,Keweenaw,0,Dollars/store,26083,1743
Michigan,Lake,23352.44921875,Dollars/store,26085,1749
Michigan,Lapeer,116048.15625,Dollars/store,26087,1752
Michigan,Leelanau,17187.599609375,Dollars/store,26089,1765
Michigan,Lenawee,74609.15625,Dollars/store,26091,1768
Michigan,Livingston,54011.390625,Dollars/store,26093,1770
Michigan,Luce,51323.2109375,Dollars/store,26095,1773
Michigan,Mackinac,20598.21484375,Dollars/store,26097,1779
Michigan,Macomb,71326.0625,Dollars/store,26099,1785
Michigan,Manistee,50939.5625,Dollars/store,26101,1787
Michigan,Marquette,66537.6953125,Dollars/store,26103,1793
Michigan,Mason,86912.59375,Dollars/store,26105,1797
Michigan,Mecosta,79177.125,Dollars/store,26107,1800
Michigan,Menominee,36281.55859375,Dollars/store,26109,1802
Michigan,Midland,102754.15625,Dollars/store,26111,1806
Michigan,Missaukee,31977.857421875,Dollars/store,26113,1810
Michigan,Monroe,71668.546875,Dollars/store,26115,1812
Michigan,Montcalm,60341.0234375,Dollars/store,26117,1815
Michigan,Montmorency,41583.3984375,Dollars/store,26119,1816
Michigan,Muskegon,115099.890625,Dollars/store,26121,1818
Michigan,Newaygo,72943.75,Dollars/store,26123,1820
Michigan,Oakland,59150.55078125,Dollars/store,26125,1824
Michigan,Oceana,63091.30078125,Dollars/store,26127,1825
Michigan,Ogemaw,132552.984375,Dollars/store,26129,1827
Michigan,Ontonagon,16412.572265625,Dollars/store,26131,1829
Michigan,Osceola,52412.359375,Dollars/store,26133,1830
Michigan,Oscoda,38068.0703125,Dollars/store,26135,1832
Michigan,Otsego,89204.6328125,Dollars/store,26137,1834
Michigan,Ottawa,122334.671875,Dollars/store,26139,1837
Michigan,Presque Isle,50348.62109375,Dollars/store,26141,1840
Michigan,Roscommon,61399.29296875,Dollars/store,26143,1843
Michigan,Saginaw,103290.3828125,Dollars/store,26145,1845
Michigan,St. Clair,65124.98046875,Dollars/store,26147,1854
Michigan,St. Joseph,105309.3828125,Dollars/store,26149,1857
Michigan,Sanilac,51342.64453125,Dollars/store,26151,1858
Michigan,Schoolcraft,33296.1171875,Dollars/store,26153,1861
Michigan,Shiawassee,104180.078125,Dollars/store,26155,1863
Michigan,Tuscola,74802.3359375,Dollars/store,26157,1866
Michigan,Van Buren,104518.3359375,Dollars/store,26159,1867
Michigan,Washtenaw,55934.453125,Dollars/store,26161,1869
Michigan,Wayne,92958.0078125,Dollars/store,26163,1871
Michigan,Wexford,125866.65625,Dollars/store,26165,1873
Minnesota,Aitkin,28128.30859375,Dollars/store,27001,1875
Minnesota,Anoka,77453.8046875,Dollars/store,27003,1877
Minnesota,Becker,77462.0546875,Dollars/store,27005,1878
Minnesota,Beltrami,83235.828125,Dollars/store,27007,1880
Minnesota,Benton,89618.7734375,Dollars/store,27009,1881
Minnesota,Big Stone,28412.73828125,Dollars/store,27011,1882
Minnesota,Blue Earth,102350.7265625,Dollars/store,27013,1886
Minnesota,Brown,83025.6875,Dollars/store,27015,1892
Minnesota,Carlton,69457.5390625,Dollars/store,27017,1893
Minnesota,Carver,36772.6640625,Dollars/store,27019,1894
Minnesota,Cass,61937.8125,Dollars/store,27021,1895
Minnesota,Chippewa,51417.25390625,Dollars/store,27023,1896
Minnesota,Chisago,54251.703125,Dollars/store,27025,1897
Minnesota,Clay,106762.0859375,Dollars/store,27027,1898
Minnesota,Clearwater,99978.6484375,Dollars/store,27029,1899
Minnesota,Cook,39079.18359375,Dollars/store,27031,1900
Minnesota,Cottonwood,57877.91015625,Dollars/store,27033,1902
Minnesota,Crow Wing,89702.828125,Dollars/store,27035,1903
Minnesota,Dakota,81382.8203125,Dollars/store,27037,1904
Minnesota,Dodge,59820.8046875,Dollars/store,27039,1906
Minnesota,Douglas,80622.9921875,Dollars/store,27041,1907
Minnesota,Faribault,31618.353515625,Dollars/store,27043,1908
Minnesota,Fillmore,26693.515625,Dollars/store,27045,1909
Minnesota,Freeborn,224651.671875,Dollars/store,27047,1910
Minnesota,Goodhue,50365.8203125,Dollars/store,27049,1911
Minnesota,Grant,21184.5625,Dollars/store,27051,1912
Minnesota,Hennepin,73726.71875,Dollars/store,27053,1913
Minnesota,Houston,41196.22265625,Dollars/store,27055,1914
Minnesota,Hubbard,89236.21875,Dollars/store,27057,1915
Minnesota,Isanti,185829.3125,Dollars/store,27059,1916
Minnesota,Itasca,51109.07421875,Dollars/store,27061,1917
Minnesota,Jackson,50781.9453125,Dollars/store,27063,1918
Minnesota,Kanabec,95641.859375,Dollars/store,27065,1919
Minnesota,Kandiyohi,114046.1015625,Dollars/store,27067,1920
Minnesota,Kittson,22343.818359375,Dollars/store,27069,1921
Minnesota,Koochiching,33177.09765625,Dollars/store,27071,1922
Minnesota,Lac qui Parle,37669.23828125,Dollars/store,27073,1923
Minnesota,Lake,88220.6796875,Dollars/store,27075,1926
Minnesota,Lake of the Woods,26572.60546875,Dollars/store,27077,1927
Minnesota,Le Sueur,58926.23828125,Dollars/store,27079,1929
Minnesota,Lincoln,9240.7451171875,Dollars/store,27081,1931
Minnesota,Lyon,79245.9609375,Dollars/store,27083,1932
Minnesota,McLeod,103621.7578125,Dollars/store,27085,1934
Minnesota,Mahnomen,65709.3359375,Dollars/store,27087,1936
Minnesota,Marshall,13675.0810546875,Dollars/store,27089,1937
Minnesota,Martin,68903.53125,Dollars/store,27091,1940
Minnesota,Meeker,55629.296875,Dollars/store,27093,1941
Minnesota,Mille Lacs,50058.0625,Dollars/store,27095,1943
Minnesota,Morrison,53799.26953125,Dollars/store,27097,1944
Minnesota,Mower,122625.8515625,Dollars/store,27099,1945
Minnesota,Murray,38105.08984375,Dollars/store,27101,1947
Minnesota,Nicollet,178882.3125,Dollars/store,27103,1948
Minnesota,Nobles,147095.734375,Dollars/store,27105,1950
Minnesota,Norman,26469.955078125,Dollars/store,27107,1951
Minnesota,Olmsted,120359.6328125,Dollars/store,27109,1953
Minnesota,Otter Tail,59691.62890625,Dollars/store,27111,1954
Minnesota,Pennington,162189.84375,Dollars/store,27113,1956
Minnesota,Pine,62698.70703125,Dollars/store,27115,1957
Minnesota,Pipestone,57637.24609375,Dollars/store,27117,1958
Minnesota,Polk,67115.109375,Dollars/store,27119,1959
Minnesota,Pope,61901.91015625,Dollars/store,27121,1961
Minnesota,Ramsey,80207.75,Dollars/store,27123,1964
Minnesota,Red Lake,21755.4609375,Dollars/store,27125,1966
Minnesota,Redwood,50340.421875,Dollars/store,27127,1969
Minnesota,Renville,32668.779296875,Dollars/store,27129,1971
Minnesota,Rice,113162.6328125,Dollars/store,27131,1973
Minnesota,Rock,138727.71875,Dollars/store,27133,1974
Minnesota,Roseau,65145.79296875,Dollars/store,27135,1976
Minnesota,St. Louis,68182.0390625,Dollars/store,27137,1978
Minnesota,Scott,71513.46875,Dollars/store,27139,1979
Minnesota,Sherburne,151177.953125,Dollars/store,27141,1980
Minnesota,Sibley,39024.26953125,Dollars/store,27143,1982
Minnesota,Stearns,74767.8828125,Dollars/store,27145,1984
Minnesota,Steele,88669.8125,Dollars/store,27147,1985
Minnesota,Stevens,165915.15625,Dollars/store,27149,1987
Minnesota,Swift,45503.25,Dollars/store,27151,1988
Minnesota,Todd,55170.48046875,Dollars/store,27153,1989
Minnesota,Traverse,28036.654296875,Dollars/store,27155,1990
Minnesota,Wabasha,47362.41015625,Dollars/store,27157,1991
Minnesota,Wadena,47488.25390625,Dollars/store,27159,1992
Minnesota,Waseca,69191.890625,Dollars/store,27161,1993
Minnesota,Washington,74245.015625,Dollars/store,27163,1994
Minnesota,Watonwan,60826.28125,Dollars/store,27165,1996
Minnesota,Wilkin,97248.0703125,Dollars/store,27167,1997
Minnesota,Winona,112285.34375,Dollars/store,27169,1998
Minnesota,Wright,87374.9921875,Dollars/store,27171,1999
Minnesota,Yellow Medicine,39574.16796875,Dollars/store,27173,1531
Mississippi,Adams,0,Dollars/store,28001,1534
Mississippi,Alcorn,0,Dollars/store,28003,1538
Mississippi,Amite,0,Dollars/store,28005,1539
Mississippi,Attala,4159.0,Dollars/store,28007,1541
Mississippi,Benton,0,Dollars/store,28009,1544
Mississippi,Bolivar,0,Dollars/store,28011,1547
Mississippi,Calhoun,0,Dollars/store,28013,1548
Mississippi,Carroll,0,Dollars/store,28015,1549
Mississippi,Chickasaw,0,Dollars/store,28017,1550
Mississippi,Choctaw,0,Dollars/store,28019,1552
Mississippi,Claiborne,0,Dollars/store,28021,1555
Mississippi,Clarke,0,Dollars/store,28023,1557
Mississippi,Clay,0,Dollars/store,28025,1559
Mississippi,Coahoma,0,Dollars/store,28027,1562
Mississippi,Copiah,10878.5595703125,Dollars/store,28029,1564
Mississippi,Covington,0,Dollars/store,28031,1567
Mississippi,DeSoto,38485.109375,Dollars/store,28033,1571
Mississippi,Forrest,0,Dollars/store,28035,1572
Mississippi,Franklin,0,Dollars/store,28037,1575
Mississippi,George,0,Dollars/store,28039,1577
Mississippi,Greene,0,Dollars/store,28041,1579
Mississippi,Grenada,0,Dollars/store,28043,1581
Mississippi,Hancock,0,Dollars/store,28045,1583
Mississippi,Harrison,0,Dollars/store,28047,1587
Mississippi,Hinds,185051.296875,Dollars/store,28049,1591
Mississippi,Holmes,0,Dollars/store,28051,1593
Mississippi,Humphreys,0,Dollars/store,28053,1596
Mississippi,Issaquena,0,Dollars/store,28055,1598
Mississippi,Itawamba,0,Dollars/store,28057,1601
Mississippi,Jackson,0,Dollars/store,28059,1605
Mississippi,Jasper,0,Dollars/store,28061,1607
Mississippi,Jefferson,0,Dollars/store,28063,1610
Mississippi,Jefferson Davis,0,Dollars/store,28065,1612
Mississippi,Jones,2638.0,Dollars/store,28067,1615
Mississippi,Kemper,0,Dollars/store,28069,1616
Mississippi,Lafayette,0,Dollars/store,28071,1620
Mississippi,Lamar,0,Dollars/store,28073,1623
Mississippi,Lauderdale,0,Dollars/store,28075,1628
Mississippi,Lawrence,0,Dollars/store,28077,1632
Mississippi,Leake,34682.0,Dollars/store,28079,1636
Mississippi,Lee,0,Dollars/store,28081,1638
Mississippi,Leflore,0,Dollars/store,28083,1643
Mississippi,Lincoln,0,Dollars/store,28085,1645
Mississippi,Lowndes,0,Dollars/store,28087,1647
Mississippi,Madison,0,Dollars/store,28089,1651
Mississippi,Marion,0,Dollars/store,28091,1653
Mississippi,Marshall,0,Dollars/store,28093,1655
Mississippi,Monroe,0,Dollars/store,28095,1656
Mississippi,Montgomery,0,Dollars/store,28097,1658
Mississippi,Neshoba,120824.5,Dollars/store,28099,1661
Mississippi,Newton,16291.0,Dollars/store,28101,1663
Mississippi,Noxubee,0,Dollars/store,28103,1666
Mississippi,Oktibbeha,0,Dollars/store,28105,1668
Mississippi,Panola,0,Dollars/store,28107,1671
Mississippi,Pearl River,0,Dollars/store,28109,1676
Mississippi,Perry,150593.09375,Dollars/store,28111,1679
Mississippi,Pike,0,Dollars/store,28113,1680
