State,County,Vegetable acres harvested for fresh market per 1000 pop 2012 (FRESHVEG_ACRESPTH12),Units,FIPS,FID
South Dakota,Hanson,nan,"Acres/1,000 pop",46061.0,2929
South Dakota,Harding,0.0,"Acres/1,000 pop",46063.0,2931
South Dakota,Hughes,4.703183252079151,"Acres/1,000 pop",46065.0,2933
South Dakota,Hutchinson,5.125363623770605,"Acres/1,000 pop",46067.0,2934
South Dakota,Hyde,0.0,"Acres/1,000 pop",46069.0,2937
South Dakota,Jackson,0.0,"Acres/1,000 pop",46071.0,2939
South Dakota,Jerauld,0.0,"Acres/1,000 pop",46073.0,2941
South Dakota,Jones,0.0,"Acres/1,000 pop",46075.0,2944
South Dakota,Kingsbury,0.5737234652897304,"Acres/1,000 pop",46077.0,2945
South Dakota,Lake,0.5072708826513358,"Acres/1,000 pop",46079.0,2401
South Dakota,Lawrence,nan,"Acres/1,000 pop",46081.0,2406
South Dakota,Lincoln,0.4758456604944657,"Acres/1,000 pop",46083.0,2410
South Dakota,Lyman,2.382212811011117,"Acres/1,000 pop",46085.0,2417
South Dakota,McCook,nan,"Acres/1,000 pop",46087.0,2422
South Dakota,McPherson,0.0,"Acres/1,000 pop",46089.0,2426
South Dakota,Marshall,4.717992708556723,"Acres/1,000 pop",46091.0,2430
South Dakota,Meade,nan,"Acres/1,000 pop",46093.0,2442
South Dakota,Mellette,nan,"Acres/1,000 pop",46095.0,2450
South Dakota,Miner,4.3140638481449525,"Acres/1,000 pop",46097.0,2456
South Dakota,Minnehaha,nan,"Acres/1,000 pop",46099.0,2467
South Dakota,Moody,nan,"Acres/1,000 pop",46101.0,2485
South Dakota,Pennington,0.11474249870914689,"Acres/1,000 pop",46103.0,2497
South Dakota,Perkins,0.0,"Acres/1,000 pop",46105.0,2502
South Dakota,Potter,0.0,"Acres/1,000 pop",46107.0,2506
South Dakota,Roberts,nan,"Acres/1,000 pop",46109.0,2511
South Dakota,Sanborn,58.089500860585204,"Acres/1,000 pop",46111.0,2514
South Dakota,Shannon,nan,"Acres/1,000 pop",46113.0,2519
South Dakota,Spink,nan,"Acres/1,000 pop",46115.0,2523
South Dakota,Stanley,0.0,"Acres/1,000 pop",46117.0,2530
South Dakota,Sully,0.0,"Acres/1,000 pop",46119.0,2535
South Dakota,Todd,0.0,"Acres/1,000 pop",46121.0,2540
South Dakota,Tripp,0.0,"Acres/1,000 pop",46123.0,2546
South Dakota,Turner,nan,"Acres/1,000 pop",46125.0,2550
South Dakota,Union,0.3365416975163223,"Acres/1,000 pop",46127.0,2557
South Dakota,Walworth,0.0,"Acres/1,000 pop",46129.0,2561
South Dakota,Yankton,0.0,"Acres/1,000 pop",46135.0,2569
South Dakota,Ziebach,0.0,"Acres/1,000 pop",46137.0,2578
Tennessee,Anderson,0.2521432173474534,"Acres/1,000 pop",47001.0,2584
Tennessee,Bedford,0.4633000198557152,"Acres/1,000 pop",47003.0,2593
Tennessee,Benton,1.22256861666361,"Acres/1,000 pop",47005.0,2598
Tennessee,Bledsoe,nan,"Acres/1,000 pop",47007.0,2602
Tennessee,Blount,1.790351457281569,"Acres/1,000 pop",47009.0,2622
Tennessee,Bradley,1.274426508071368,"Acres/1,000 pop",47011.0,2627
Tennessee,Campbell,0.5687578822423898,"Acres/1,000 pop",47013.0,2633
Tennessee,Cannon,0.8665511265164644,"Acres/1,000 pop",47015.0,2638
Tennessee,Carroll,0.3845078299776286,"Acres/1,000 pop",47017.0,2648
Tennessee,Carter,1.2379690333379831,"Acres/1,000 pop",47019.0,2654
Tennessee,Cheatham,0.560409608477469,"Acres/1,000 pop",47021.0,2660
Tennessee,Chester,1.9755955839628123,"Acres/1,000 pop",47023.0,2664
Tennessee,Claiborne,1.2924376635248873,"Acres/1,000 pop",47025.0,2670
Tennessee,Clay,nan,"Acres/1,000 pop",47027.0,2679
Tennessee,Cocke,22.643318388179228,"Acres/1,000 pop",47029.0,2686
Tennessee,Coffee,0.64,"Acres/1,000 pop",47031.0,2689
Tennessee,Crockett,nan,"Acres/1,000 pop",47033.0,2693
Tennessee,Cumberland,121.1260692749965,"Acres/1,000 pop",47035.0,2696
Tennessee,Davidson,0.1986699891270533,"Acres/1,000 pop",47037.0,2698
Tennessee,Decatur,1.544004117344313,"Acres/1,000 pop",47039.0,2705
Tennessee,DeKalb,1.3225413955456806,"Acres/1,000 pop",47041.0,2710
Tennessee,Dickson,0.7576814946264431,"Acres/1,000 pop",47043.0,2717
Tennessee,Dyer,2.536809896173863,"Acres/1,000 pop",47045.0,2723
Tennessee,Fayette,nan,"Acres/1,000 pop",47047.0,2726
Tennessee,Fentress,nan,"Acres/1,000 pop",47049.0,2731
Tennessee,Franklin,0.9568438872396281,"Acres/1,000 pop",47051.0,2734
Tennessee,Gibson,1.1276000241628577,"Acres/1,000 pop",47053.0,2739
Tennessee,Giles,0.7605614326211713,"Acres/1,000 pop",47055.0,2743
Tennessee,Grainger,22.445102284275173,"Acres/1,000 pop",47057.0,2748
Tennessee,Greene,7.123814518596215,"Acres/1,000 pop",47059.0,2750
Tennessee,Grundy,5.136483710008806,"Acres/1,000 pop",47061.0,2754
Tennessee,Hamblen,nan,"Acres/1,000 pop",47063.0,2757
Tennessee,Hamilton,0.2776556607047826,"Acres/1,000 pop",47065.0,2761
Tennessee,Hancock,3.744757339724386,"Acres/1,000 pop",47067.0,2766
Tennessee,Hardeman,6.711156354861818,"Acres/1,000 pop",47069.0,2770
Tennessee,Hardin,0.5381717536711002,"Acres/1,000 pop",47071.0,2773
Tennessee,Hawkins,1.909172868532235,"Acres/1,000 pop",47073.0,2779
Tennessee,Haywood,1.862503423719529,"Acres/1,000 pop",47075.0,2781
Tennessee,Henderson,2.6404995539696703,"Acres/1,000 pop",47077.0,2786
Tennessee,Henry,1.298179457855531,"Acres/1,000 pop",47079.0,2789
Tennessee,Hickman,1.2840692568966945,"Acres/1,000 pop",47081.0,2792
Tennessee,Houston,2.7315914489311166,"Acres/1,000 pop",47083.0,2796
Tennessee,Humphreys,nan,"Acres/1,000 pop",47085.0,2798
Tennessee,Jackson,1.130336492478915,"Acres/1,000 pop",47087.0,2801
Tennessee,Jefferson,2.103692937329075,"Acres/1,000 pop",47089.0,2804
Tennessee,Johnson,1.9864260883959608,"Acres/1,000 pop",47091.0,2808
Tennessee,Knox,0.08614885161313725,"Acres/1,000 pop",47093.0,2814
Tennessee,Lake,0.0,"Acres/1,000 pop",47095.0,2817
Tennessee,Lauderdale,nan,"Acres/1,000 pop",47097.0,2821
Tennessee,Lawrence,11.149594344546188,"Acres/1,000 pop",47099.0,2823
Tennessee,Lewis,nan,"Acres/1,000 pop",47101.0,2825
Tennessee,Lincoln,17.883844727555473,"Acres/1,000 pop",47103.0,2828
Tennessee,Loudon,0.2611857834568943,"Acres/1,000 pop",47105.0,2830
Tennessee,McMinn,1.7350849428947317,"Acres/1,000 pop",47107.0,2833
Tennessee,McNairy,1.71978903921119,"Acres/1,000 pop",47109.0,2836
Tennessee,Macon,0.6219734328490826,"Acres/1,000 pop",47111.0,2839
Tennessee,Madison,0.4872849093954622,"Acres/1,000 pop",47113.0,2841
Tennessee,Marion,nan,"Acres/1,000 pop",47115.0,2844
Tennessee,Marshall,0.9049773755656109,"Acres/1,000 pop",47117.0,2848
Tennessee,Maury,0.4146240335601571,"Acres/1,000 pop",47119.0,2850
Tennessee,Meigs,nan,"Acres/1,000 pop",47121.0,2854
Tennessee,Monroe,1.0630522888844596,"Acres/1,000 pop",47123.0,2857
Tennessee,Montgomery,0.2860056877357523,"Acres/1,000 pop",47125.0,2859
Tennessee,Moore,nan,"Acres/1,000 pop",47127.0,2863
Tennessee,Morgan,1.5492572678392416,"Acres/1,000 pop",47129.0,2866
Tennessee,Obion,0.31891822936599057,"Acres/1,000 pop",47131.0,2872
Tennessee,Overton,8.060158501440922,"Acres/1,000 pop",47133.0,2875
Tennessee,Perry,1.0204081632653061,"Acres/1,000 pop",47135.0,2878
Tennessee,Pickett,1.9712201852946973,"Acres/1,000 pop",47137.0,2881
Tennessee,Polk,3.675805965652305,"Acres/1,000 pop",47139.0,2883
Tennessee,Putnam,0.7090361199361868,"Acres/1,000 pop",47141.0,2890
Tennessee,Rhea,37.41096314648498,"Acres/1,000 pop",47143.0,2893
Tennessee,Roane,1.2342908438061042,"Acres/1,000 pop",47145.0,2001
Tennessee,Robertson,2.158920539730135,"Acres/1,000 pop",47147.0,2011
Tennessee,Rutherford,0.3098356413051006,"Acres/1,000 pop",47149.0,2015
Tennessee,Scott,0.3159272464683847,"Acres/1,000 pop",47151.0,2020
Tennessee,Sequatchie,nan,"Acres/1,000 pop",47153.0,2025
Tennessee,Sevier,0.6274611623177117,"Acres/1,000 pop",47155.0,2030
Tennessee,Shelby,0.08087928553793239,"Acres/1,000 pop",47157.0,2033
Tennessee,Smith,2.457387849001359,"Acres/1,000 pop",47159.0,2037
Tennessee,Stewart,1.1250281257031425,"Acres/1,000 pop",47161.0,2041
Tennessee,Sullivan,0.18514262366250414,"Acres/1,000 pop",47163.0,2046
Tennessee,Sumner,0.2226461190374467,"Acres/1,000 pop",47165.0,2050
Tennessee,Tipton,2.351643717867627,"Acres/1,000 pop",47167.0,2055
Tennessee,Trousdale,nan,"Acres/1,000 pop",47169.0,2062
Tennessee,Unicoi,nan,"Acres/1,000 pop",47171.0,2069
Tennessee,Union,1.6220175805776478,"Acres/1,000 pop",47173.0,2073
Tennessee,Van Buren,nan,"Acres/1,000 pop",47175.0,2077
Tennessee,Warren,2.4135763670647394,"Acres/1,000 pop",47177.0,2081
Tennessee,Washington,6.716352196223153,"Acres/1,000 pop",47179.0,2085
Tennessee,Wayne,1.0595714622086179,"Acres/1,000 pop",47181.0,2089
Tennessee,Weakley,2.61644623346751,"Acres/1,000 pop",47183.0,2096
Tennessee,White,0.8050295177489841,"Acres/1,000 pop",47185.0,2100
Tennessee,Williamson,0.9481374022071396,"Acres/1,000 pop",47187.0,2105
Tennessee,Wilson,0.957130623142411,"Acres/1,000 pop",47189.0,2111
Texas,Anderson,7.791760041372178,"Acres/1,000 pop",48001.0,2113
Texas,Andrews,0.0,"Acres/1,000 pop",48003.0,2117
Texas,Angelina,1.677641715074809,"Acres/1,000 pop",48005.0,2124
Texas,Aransas,0.0,"Acres/1,000 pop",48007.0,2162
Texas,Archer,0.0,"Acres/1,000 pop",48009.0,2168
Texas,Armstrong,0.0,"Acres/1,000 pop",48011.0,2172
Texas,Atascosa,nan,"Acres/1,000 pop",48013.0,2173
Texas,Austin,1.1904761904761905,"Acres/1,000 pop",48015.0,2177
Texas,Bailey,108.18385650224215,"Acres/1,000 pop",48017.0,2179
Texas,Bandera,0.5335661622041133,"Acres/1,000 pop",48019.0,2183
Texas,Bastrop,1.0816440990305265,"Acres/1,000 pop",48021.0,2190
Texas,Baylor,0.0,"Acres/1,000 pop",48023.0,2192
Texas,Bee,0.27743526510480887,"Acres/1,000 pop",48025.0,2196
Texas,Bell,0.14546760096070518,"Acres/1,000 pop",48027.0,2198
Texas,Bexar,nan,"Acres/1,000 pop",48029.0,2203
Texas,Blanco,2.824326868762945,"Acres/1,000 pop",48031.0,2207
Texas,Borden,0.0,"Acres/1,000 pop",48033.0,2212
Texas,Bosque,0.16561775422325273,"Acres/1,000 pop",48035.0,2216
Texas,Bowie,nan,"Acres/1,000 pop",48037.0,2224
Texas,Brazoria,3.220309211316999,"Acres/1,000 pop",48039.0,2240
Texas,Brazos,0.24460007887104585,"Acres/1,000 pop",48041.0,2253
Texas,Brewster,nan,"Acres/1,000 pop",48043.0,2262
Texas,Briscoe,nan,"Acres/1,000 pop",48045.0,2269
Texas,Brooks,nan,"Acres/1,000 pop",48047.0,2279
Texas,Brown,nan,"Acres/1,000 pop",48049.0,2296
Texas,Burleson,nan,"Acres/1,000 pop",48051.0,2304
Texas,Burnet,2.064788473891897,"Acres/1,000 pop",48053.0,2312
Texas,Caldwell,2.2474232130402214,"Acres/1,000 pop",48055.0,2320
Texas,Calhoun,nan,"Acres/1,000 pop",48057.0,2327
Texas,Callahan,1.5533693320511872,"Acres/1,000 pop",48059.0,2331
Texas,Cameron,6.377756462496725,"Acres/1,000 pop",48061.0,2359
Texas,Camp,3.4507663911403577,"Acres/1,000 pop",48063.0,2373
Texas,Carson,0.0,"Acres/1,000 pop",48065.0,2377
Texas,Cass,2.782931354359926,"Acres/1,000 pop",48067.0,2382
Texas,Castro,41.37173541615816,"Acres/1,000 pop",48069.0,2386
Texas,Chambers,nan,"Acres/1,000 pop",48071.0,2395
Texas,Cherokee,8.004998242805263,"Acres/1,000 pop",48073.0,2400
Texas,Childress,0.0,"Acres/1,000 pop",48075.0,2405
Texas,Clay,13.406865075591899,"Acres/1,000 pop",48077.0,2409
Texas,Cochran,nan,"Acres/1,000 pop",48079.0,2413
Texas,Coke,nan,"Acres/1,000 pop",48081.0,2418
Texas,Coleman,nan,"Acres/1,000 pop",48083.0,2423
Texas,Collin,nan,"Acres/1,000 pop",48085.0,2429
Texas,Collingsworth,0.0,"Acres/1,000 pop",48087.0,2434
Texas,Colorado,0.09665571235260004,"Acres/1,000 pop",48089.0,2441
Texas,Comal,0.03480349079012625,"Acres/1,000 pop",48091.0,2449
Texas,Comanche,39.55707729292635,"Acres/1,000 pop",48093.0,2455
Texas,Concho,0.0,"Acres/1,000 pop",48095.0,2458
Texas,Cooke,1.3921113689095128,"Acres/1,000 pop",48097.0,2463
Texas,Coryell,3.239656518345043,"Acres/1,000 pop",48099.0,2469
Texas,Cottle,nan,"Acres/1,000 pop",48101.0,2473
Texas,Crane,0.0,"Acres/1,000 pop",48103.0,2478
Texas,Crockett,0.0,"Acres/1,000 pop",48105.0,2483
Texas,Crosby,0.0,"Acres/1,000 pop",48107.0,2487
Texas,Culberson,nan,"Acres/1,000 pop",48109.0,2491
Texas,Dallam,161.10554203064586,"Acres/1,000 pop",48111.0,2498
Texas,Dallas,0.020761718972628726,"Acres/1,000 pop",48113.0,2507
Texas,Dawson,0.0,"Acres/1,000 pop",48115.0,2512
Texas,Deaf Smith,0.0,"Acres/1,000 pop",48117.0,2515
Texas,Delta,4.718761796904492,"Acres/1,000 pop",48119.0,2524
Texas,Denton,nan,"Acres/1,000 pop",48121.0,2532
Texas,DeWitt,0.7822048398924469,"Acres/1,000 pop",48123.0,2538
Texas,Dickens,0.0,"Acres/1,000 pop",48125.0,2542
Texas,Dimmit,nan,"Acres/1,000 pop",48127.0,2548
Texas,Donley,6.289308176100629,"Acres/1,000 pop",48129.0,2551
Texas,Duval,nan,"Acres/1,000 pop",48131.0,2556
Texas,Eastland,2.933188484519283,"Acres/1,000 pop",48133.0,2562
Texas,Ector,0.041507554374896234,"Acres/1,000 pop",48135.0,2568
Texas,Edwards,0.0,"Acres/1,000 pop",48137.0,2574
Texas,Ellis,0.46170153271903186,"Acres/1,000 pop",48139.0,2579
Texas,El Paso,nan,"Acres/1,000 pop",48141.0,2588
Texas,Erath,0.35469977197871805,"Acres/1,000 pop",48143.0,2597
Texas,Falls,27.037773359840955,"Acres/1,000 pop",48145.0,2601
Texas,Fannin,0.9497803632909889,"Acres/1,000 pop",48147.0,2621
Texas,Fayette,1.4964610717896865,"Acres/1,000 pop",48149.0,2624
Texas,Fisher,nan,"Acres/1,000 pop",48151.0,2628
Texas,Floyd,46.50432050274941,"Acres/1,000 pop",48153.0,2630
Texas,Foard,0.0,"Acres/1,000 pop",48155.0,2002
Texas,Fort Bend,0.13241694426363415,"Acres/1,000 pop",48157.0,2009
Texas,Franklin,3.293807641633729,"Acres/1,000 pop",48159.0,2016
Texas,Freestone,nan,"Acres/1,000 pop",48161.0,2022
Texas,Frio,375.1401659564925,"Acres/1,000 pop",48163.0,2028
Texas,Gaines,nan,"Acres/1,000 pop",48165.0,2032
Texas,Galveston,0.12276248776522504,"Acres/1,000 pop",48167.0,2059
Texas,Garza,0.0,"Acres/1,000 pop",48169.0,2060
Texas,Gillespie,nan,"Acres/1,000 pop",48171.0,2066
Texas,Glasscock,328.29888712241655,"Acres/1,000 pop",48173.0,2072
Texas,Goliad,0.8176614881439084,"Acres/1,000 pop",48175.0,2079
Texas,Gonzales,1.1536918138041734,"Acres/1,000 pop",48177.0,2086
Texas,Gray,0.0,"Acres/1,000 pop",48179.0,2088
Texas,Grayson,0.17269594822411,"Acres/1,000 pop",48181.0,2094
Texas,Gregg,nan,"Acres/1,000 pop",48183.0,2101
Texas,Grimes,nan,"Acres/1,000 pop",48185.0,2108
Texas,Guadalupe,0.9375022364080067,"Acres/1,000 pop",48187.0,2116
Texas,Hale,28.407057722480662,"Acres/1,000 pop",48189.0,2120
Texas,Hall,0.0,"Acres/1,000 pop",48191.0,2125
Texas,Hamilton,nan,"Acres/1,000 pop",48193.0,2128
Texas,Hansford,nan,"Acres/1,000 pop",48195.0,2132
Texas,Hardeman,nan,"Acres/1,000 pop",48197.0,2137
Texas,Hardin,0.30851874705092375,"Acres/1,000 pop",48199.0,2142
Texas,Harris,nan,"Acres/1,000 pop",48201.0,2149
Texas,Harrison,2.2171945701357467,"Acres/1,000 pop",48203.0,2157
Texas,Hartley,nan,"Acres/1,000 pop",48205.0,2160
Texas,Haskell,0.0,"Acres/1,000 pop",48207.0,2163
Texas,Hays,0.17203433568051443,"Acres/1,000 pop",48209.0,2166
Texas,Hemphill,0.0,"Acres/1,000 pop",48211.0,2171
Texas,Henderson,2.393829240180867,"Acres/1,000 pop",48213.0,2178
Texas,Hidalgo,38.26555876876758,"Acres/1,000 pop",48215.0,2188
Texas,Hill,0.76953770734766,"Acres/1,000 pop",48217.0,2201
Texas,Hockley,nan,"Acres/1,000 pop",48219.0,2208
Texas,Hood,0.3068131699553203,"Acres/1,000 pop",48221.0,2213
Texas,Hopkins,nan,"Acres/1,000 pop",48223.0,2221
Texas,Houston,41.9728538082476,"Acres/1,000 pop",48225.0,2228
Texas,Howard,nan,"Acres/1,000 pop",48227.0,2231
Texas,Hudspeth,nan,"Acres/1,000 pop",48229.0,2241
Texas,Hunt,nan,"Acres/1,000 pop",48231.0,2246
Texas,Hutchinson,0.0,"Acres/1,000 pop",48233.0,2249
Texas,Irion,nan,"Acres/1,000 pop",48235.0,2255
Texas,Jack,0.0,"Acres/1,000 pop",48237.0,2256
Texas,Jackson,0.0,"Acres/1,000 pop",48239.0,2264
Texas,Jasper,2.2875634659376223,"Acres/1,000 pop",48241.0,2271
Texas,Jeff Davis,0.0,"Acres/1,000 pop",48243.0,2275
Texas,Jefferson,0.13922368871174332,"Acres/1,000 pop",48245.0,2285
Texas,Jim Hogg,0.0,"Acres/1,000 pop",48247.0,2288
Texas,Jim Wells,48.6077772443591,"Acres/1,000 pop",48249.0,2294
Texas,Johnson,0.4693795063692191,"Acres/1,000 pop",48251.0,2299
Texas,Jones,1.1582233860408904,"Acres/1,000 pop",48253.0,2301
Texas,Karnes,nan,"Acres/1,000 pop",48255.0,2307
Texas,Kaufman,0.1781110850714788,"Acres/1,000 pop",48257.0,2314
Texas,Kendall,0.3078473077353633,"Acres/1,000 pop",48259.0,2319
Texas,Kenedy,0.0,"Acres/1,000 pop",48261.0,2330
Texas,Kent,0.0,"Acres/1,000 pop",48263.0,2335
Texas,Kerr,nan,"Acres/1,000 pop",48265.0,2337
Texas,Kimble,0.0,"Acres/1,000 pop",48267.0,2339
Texas,King,0.0,"Acres/1,000 pop",48269.0,2342
Texas,Kinney,nan,"Acres/1,000 pop",48271.0,2347
Texas,Kleberg,nan,"Acres/1,000 pop",48273.0,2358
Texas,Knox,0.0,"Acres/1,000 pop",48275.0,2364
Texas,Lamar,0.5625879043600562,"Acres/1,000 pop",48277.0,2371
Texas,Lamb,97.72923253808565,"Acres/1,000 pop",48279.0,2376
Texas,Lampasas,0.6462196152507829,"Acres/1,000 pop",48281.0,2381
Texas,La Salle,87.62091686527408,"Acres/1,000 pop",48283.0,2388
Texas,Lavaca,4.67842270320292,"Acres/1,000 pop",48285.0,2392
Texas,Lee,3.1423737007493355,"Acres/1,000 pop",48287.0,2398
Texas,Leon,0.9559087107181264,"Acres/1,000 pop",48289.0,2402
Texas,Liberty,0.2092296426096167,"Acres/1,000 pop",48291.0,2404
Texas,Limestone,5.291453244719129,"Acres/1,000 pop",48293.0,2408
Texas,Lipscomb,0.0,"Acres/1,000 pop",48295.0,2412
Texas,Live Oak,nan,"Acres/1,000 pop",48297.0,2416
Texas,Llano,nan,"Acres/1,000 pop",48299.0,2421
Texas,Loving,0.0,"Acres/1,000 pop",48301.0,2424
Texas,Lubbock,1.6532796454361791,"Acres/1,000 pop",48303.0,2428
Texas,Lynn,0.0,"Acres/1,000 pop",48305.0,2438
Texas,McCulloch,nan,"Acres/1,000 pop",48307.0,2452
Texas,McLennan,0.6641160156380526,"Acres/1,000 pop",48309.0,2477
Texas,McMullen,0.0,"Acres/1,000 pop",48311.0,2494
Texas,Madison,30.38030016027976,"Acres/1,000 pop",48313.0,2526
Texas,Marion,nan,"Acres/1,000 pop",48315.0,2547
Texas,Martin,nan,"Acres/1,000 pop",48317.0,2564
Texas,Mason,nan,"Acres/1,000 pop",48319.0,2570
Texas,Matagorda,0.46506538272145315,"Acres/1,000 pop",48321.0,2637
Texas,Maverick,1.1637691798112904,"Acres/1,000 pop",48323.0,2649
Texas,Medina,33.482810164424514,"Acres/1,000 pop",48325.0,2652
Texas,Menard,nan,"Acres/1,000 pop",48327.0,2655
Texas,Midland,nan,"Acres/1,000 pop",48329.0,2657
Texas,Milam,4.01772770575322,"Acres/1,000 pop",48331.0,2659
Texas,Mills,1.2409513960703207,"Acres/1,000 pop",48333.0,2663
Texas,Mitchell,0.0,"Acres/1,000 pop",48335.0,2666
Texas,Montague,1.2802785886208838,"Acres/1,000 pop",48337.0,2669
Texas,Montgomery,0.13195767457587979,"Acres/1,000 pop",48339.0,2682
Texas,Moore,0.0,"Acres/1,000 pop",48341.0,2683
Texas,Morris,1.805337519623234,"Acres/1,000 pop",48343.0,2688
Texas,Motley,0.0,"Acres/1,000 pop",48345.0,2692
Texas,Nacogdoches,1.2753746413008822,"Acres/1,000 pop",48347.0,2701
Texas,Navarro,2.9321854139372387,"Acres/1,000 pop",48349.0,2706
Texas,Newton,1.8850799413530683,"Acres/1,000 pop",48351.0,2711
Texas,Nolan,nan,"Acres/1,000 pop",48353.0,2714
Texas,Nueces,0.07472853422854285,"Acres/1,000 pop",48355.0,2194
Texas,Ochiltree,nan,"Acres/1,000 pop",48357.0,2204
Texas,Oldham,0.0,"Acres/1,000 pop",48359.0,2210
Texas,Orange,0.26519123904579367,"Acres/1,000 pop",48361.0,2214
Texas,Palo Pinto,1.3659237958303379,"Acres/1,000 pop",48363.0,2220
Texas,Panola,3.0815357708003663,"Acres/1,000 pop",48365.0,2227
Texas,Parker,1.143668085816846,"Acres/1,000 pop",48367.0,2229
Texas,Parmer,185.7579040677632,"Acres/1,000 pop",48369.0,2235
Texas,Pecos,nan,"Acres/1,000 pop",48371.0,2239
Texas,Polk,0.851491201257587,"Acres/1,000 pop",48373.0,2243
Texas,Potter,nan,"Acres/1,000 pop",48375.0,2247
Texas,Presidio,nan,"Acres/1,000 pop",48377.0,2261
Texas,Rains,18.733436900301562,"Acres/1,000 pop",48379.0,2268
Texas,Randall,0.04803112416846116,"Acres/1,000 pop",48381.0,2274
Texas,Reagan,0.0,"Acres/1,000 pop",48383.0,2280
Texas,Real,0.0,"Acres/1,000 pop",48385.0,2283
Texas,Red River,1.651722510618216,"Acres/1,000 pop",48387.0,2295
Texas,Reeves,nan,"Acres/1,000 pop",48389.0,2308
Texas,Refugio,nan,"Acres/1,000 pop",48391.0,2334
Texas,Roberts,0.0,"Acres/1,000 pop",48393.0,2348
Texas,Robertson,2.7955028866605898,"Acres/1,000 pop",48395.0,2353
Texas,Rockwall,nan,"Acres/1,000 pop",48397.0,2355
Texas,Runnels,nan,"Acres/1,000 pop",48399.0,2361
Texas,Rusk,5.665459273706697,"Acres/1,000 pop",48401.0,2367
Texas,Sabine,0.668960244648318,"Acres/1,000 pop",48403.0,2370
Texas,San Augustine,1.0180995475113122,"Acres/1,000 pop",48405.0,2380
Texas,San Jacinto,0.5925267562863386,"Acres/1,000 pop",48407.0,2387
Texas,San Patricio,0.29076885406464253,"Acres/1,000 pop",48409.0,2415
Texas,San Saba,5.515627611566105,"Acres/1,000 pop",48411.0,2435
Texas,Schleicher,nan,"Acres/1,000 pop",48413.0,2437
Texas,Scurry,nan,"Acres/1,000 pop",48415.0,2443
Texas,Shackelford,0.0,"Acres/1,000 pop",48417.0,2445
Texas,Shelby,nan,"Acres/1,000 pop",48419.0,2448
Texas,Sherman,nan,"Acres/1,000 pop",48421.0,2453
Texas,Smith,3.310273004537678,"Acres/1,000 pop",48423.0,2465
Texas,Somervell,0.6988120195667366,"Acres/1,000 pop",48425.0,2470
Texas,Starr,13.849700917401607,"Acres/1,000 pop",48427.0,2474
Texas,Stephens,nan,"Acres/1,000 pop",48429.0,2480
Texas,Sterling,0.0,"Acres/1,000 pop",48431.0,2481
Texas,Stonewall,0.0,"Acres/1,000 pop",48433.0,2486
Texas,Sutton,0.0,"Acres/1,000 pop",48435.0,2490
Texas,Swisher,nan,"Acres/1,000 pop",48437.0,2495
Texas,Tarrant,0.014875118071249692,"Acres/1,000 pop",48439.0,2500
Texas,Taylor,nan,"Acres/1,000 pop",48441.0,2508
Texas,Terrell,0.0,"Acres/1,000 pop",48443.0,2518
Texas,Terry,186.14065724718208,"Acres/1,000 pop",48445.0,2522
Texas,Throckmorton,0.0,"Acres/1,000 pop",48447.0,2525
Texas,Titus,0.3064570500444363,"Acres/1,000 pop",48449.0,2531
Texas,Tom Green,0.08811116104076903,"Acres/1,000 pop",48451.0,2536
Texas,Travis,0.19696150405640392,"Acres/1,000 pop",48453.0,2543
Texas,Trinity,2.653816607304979,"Acres/1,000 pop",48455.0,2553
Texas,Tyler,2.4242424242424243,"Acres/1,000 pop",48457.0,2560
Texas,Upshur,1.3017899611966455,"Acres/1,000 pop",48459.0,2566
Texas,Upton,nan,"Acres/1,000 pop",48461.0,2572
Texas,Uvalde,166.46125116713353,"Acres/1,000 pop",48463.0,2576
Texas,Val Verde,0.0,"Acres/1,000 pop",48465.0,2582
Texas,Van Zandt,24.071276982199876,"Acres/1,000 pop",48467.0,2586
Texas,Victoria,0.9743423189347191,"Acres/1,000 pop",48469.0,2595
Texas,Walker,3.270216213848782,"Acres/1,000 pop",48471.0,2603
Texas,Waller,nan,"Acres/1,000 pop",48473.0,2606
Texas,Ward,0.0,"Acres/1,000 pop",48475.0,2610
Texas,Washington,1.1511216056670601,"Acres/1,000 pop",48477.0,2613
Texas,Webb,0.0,"Acres/1,000 pop",48479.0,2616
Texas,Wharton,4.179728317659352,"Acres/1,000 pop",48481.0,2618
Texas,Wheeler,nan,"Acres/1,000 pop",48483.0,2623
Texas,Wichita,nan,"Acres/1,000 pop",48485.0,2632
Texas,Wilbarger,0.0,"Acres/1,000 pop",48487.0,2634
Texas,Willacy,43.942133815551536,"Acres/1,000 pop",48489.0,2639
Texas,Williamson,0.21469146864299657,"Acres/1,000 pop",48491.0,2640
Texas,Wilson,21.462317210348704,"Acres/1,000 pop",48493.0,2641
Texas,Winkler,0.0,"Acres/1,000 pop",48495.0,2642
Texas,Wise,5.642892603011749,"Acres/1,000 pop",48497.0,2643
Texas,Wood,10.326738961680505,"Acres/1,000 pop",48499.0,2644
Texas,Yoakum,385.1704404080617,"Acres/1,000 pop",48501.0,2645
Texas,Young,0.0,"Acres/1,000 pop",48503.0,2646
Texas,Zapata,nan,"Acres/1,000 pop",48505.0,2650
Texas,Zavala,233.44218370593654,"Acres/1,000 pop",48507.0,2651
Utah,Beaver,0.0,"Acres/1,000 pop",49001.0,2653
