State,County,Population low access to store (%) 2010 (PCT_LACCESS_POP10),Units,FIPS,FID
Alaska,Northwest Arctic,57.454965744500065,Percent,2188,638
Alaska,Petersburg,4.805863211898035,Percent,2195,645
Alaska,Prince of Wales-Hyder,25.014925157011692,Percent,2198,669
Alaska,Sitka,18.210931333094585,Percent,2220,679
Alaska,Skagway,0.3099125786893502,Percent,2230,683
Alaska,Southeast Fairbanks,29.069257943081805,Percent,2240,690
Alaska,Valdez-Cordova,27.954295693980697,Percent,2261,710
Alaska,Wade Hampton,66.43085200204398,Percent,2270,725
Alaska,Wrangell,21.554429493128495,Percent,2275,733
Alaska,Yakutat,0.38098983571648487,Percent,2282,744
Alaska,Yukon-Koyukuk,99.99999991746151,Percent,2290,753
Arizona,Apache,65.36370909160533,Percent,4001,761
Arizona,Cochise,39.3048067101528,Percent,4003,763
Arizona,Coconino,30.246154900020827,Percent,4005,771
Arizona,Gila,23.90305271996996,Percent,4007,787
Arizona,Graham,31.33398515864132,Percent,4009,0
Arizona,Greenlee,70.60939237783526,Percent,4011,1
Arizona,La Paz,43.32992469441637,Percent,4012,3
Arizona,Maricopa,12.896674483550463,Percent,4013,9
Arizona,Mohave,44.145698916123656,Percent,4015,15
Arizona,Navajo,33.10885023127326,Percent,4017,17
Arizona,Pima,23.688354578277462,Percent,4019,21
Arizona,Pinal,17.34842334880656,Percent,4021,26
Arizona,Santa Cruz,27.524904188010336,Percent,4023,32
Arizona,Yavapai,33.287460800218355,Percent,4025,35
Arizona,Yuma,22.35112787849043,Percent,4027,42
Arkansas,Arkansas,22.0705841501417,Percent,5001,46
Arkansas,Ashley,19.867086122072394,Percent,5003,50
Arkansas,Baxter,11.995817792396164,Percent,5005,54
Arkansas,Benton,19.69439445251876,Percent,5007,59
Arkansas,Boone,30.01057893798634,Percent,5009,62
Arkansas,Bradley,10.9022319042102,Percent,5011,68
Arkansas,Calhoun,65.34407710797375,Percent,5013,72
Arkansas,Carroll,8.595425926347481,Percent,5015,74
Arkansas,Chicot,5.09891159598211,Percent,5017,77
Arkansas,Clark,9.143150470029788,Percent,5019,86
Arkansas,Clay,10.418487104922278,Percent,5021,93
Arkansas,Cleburne,13.655345211358222,Percent,5023,97
Arkansas,Cleveland,24.501994715982736,Percent,5025,103
Arkansas,Columbia,17.945624717019058,Percent,5027,107
Arkansas,Conway,21.161408362745874,Percent,5029,109
Arkansas,Craighead,25.019923853690162,Percent,5031,114
Arkansas,Crawford,21.100298182570707,Percent,5033,115
Arkansas,Crittenden,12.02525227015237,Percent,5035,119
Arkansas,Cross,16.49207294564902,Percent,5037,124
Arkansas,Dallas,18.80702233609438,Percent,5039,128
Arkansas,Desha,30.213401306801202,Percent,5041,130
Arkansas,Drew,19.047934340598356,Percent,5043,136
Arkansas,Faulkner,25.33544390092894,Percent,5045,141
Arkansas,Franklin,10.447101838870068,Percent,5047,144
Arkansas,Fulton,18.947851917535157,Percent,5049,146
Arkansas,Garland,31.515215399494707,Percent,5051,151
Arkansas,Grant,11.877387912750184,Percent,5053,155
Arkansas,Greene,22.062279898951935,Percent,5055,162
Arkansas,Hempstead,24.481898672869168,Percent,5057,172
Arkansas,Hot Spring,18.286894029120493,Percent,5059,184
Arkansas,Howard,14.70633791626862,Percent,5061,191
Arkansas,Independence,18.682876293076077,Percent,5063,200
Arkansas,Izard,5.915955073099453,Percent,5065,203
Arkansas,Jackson,13.794178440603602,Percent,5067,209
Arkansas,Jefferson,17.028715692618327,Percent,5069,213
Arkansas,Johnson,9.079602613054698,Percent,5071,218
Arkansas,Lafayette,21.107867468023414,Percent,5073,222
Arkansas,Lawrence,25.246850303374103,Percent,5075,230
Arkansas,Lee,31.423023049087202,Percent,5077,237
Arkansas,Lincoln,34.333294716218546,Percent,5079,244
Arkansas,Little River,6.5536454753366264,Percent,5081,251
Arkansas,Logan,13.750916094927796,Percent,5083,258
Arkansas,Lonoke,19.043273608844284,Percent,5085,268
Arkansas,Madison,26.109797674179802,Percent,5087,277
Arkansas,Marion,13.543365785915631,Percent,5089,282
Arkansas,Miller,25.250139731698034,Percent,5091,287
Arkansas,Mississippi,12.912957900932446,Percent,5093,294
Arkansas,Monroe,12.519912199800343,Percent,5095,300
Arkansas,Montgomery,23.554572890178036,Percent,5097,304
Arkansas,Nevada,26.38365578447438,Percent,5099,307
Arkansas,Newton,35.29112020035438,Percent,5101,311
Arkansas,Ouachita,28.134399248338436,Percent,5103,316
Arkansas,Perry,10.60318095802116,Percent,5105,318
Arkansas,Phillips,36.96119236974942,Percent,5107,322
Arkansas,Pike,19.493434022694977,Percent,5109,327
Arkansas,Poinsett,11.377096522161047,Percent,5111,333
Arkansas,Polk,36.842377760028896,Percent,5113,337
Arkansas,Pope,14.159947254222821,Percent,5115,340
Arkansas,Prairie,6.1400590812966955,Percent,5117,345
Arkansas,Pulaski,30.562688333495146,Percent,5119,350
Arkansas,Randolph,30.66436697197351,Percent,5121,353
Arkansas,St. Francis,30.244746295746655,Percent,5123,357
Arkansas,Saline,22.422796394362575,Percent,5125,360
Arkansas,Scott,17.841826152543756,Percent,5127,364
Arkansas,Searcy,33.26074963245625,Percent,5129,372
Arkansas,Sebastian,14.304555141445876,Percent,5131,378
Arkansas,Sevier,33.934745407273304,Percent,5133,390
Arkansas,Sharp,20.67817836210096,Percent,5135,394
Arkansas,Stone,24.491200916377764,Percent,5137,399
Arkansas,Union,21.698301815786735,Percent,5139,403
Arkansas,Van Buren,12.85578557052888,Percent,5141,407
Arkansas,Washington,19.915543463533798,Percent,5143,417
Arkansas,White,14.3029276238584,Percent,5145,428
Arkansas,Woodruff,5.328619575390206,Percent,5147,435
Arkansas,Yell,7.529794906077755,Percent,5149,438
California,Alameda,10.62225976145632,Percent,6001,457
California,Alpine,55.54007958050086,Percent,6003,461
California,Amador,12.49745794138169,Percent,6005,472
California,Butte,22.1587343188535,Percent,6007,486
California,Calaveras,8.572989521547216,Percent,6009,489
California,Colusa,8.268281955137402,Percent,6011,497
California,Contra Costa,19.639363974017108,Percent,6013,503
California,Del Norte,27.107491680014718,Percent,6015,511
California,El Dorado,27.92789125481459,Percent,6017,522
California,Fresno,12.212549767235316,Percent,6019,527
California,Glenn,12.910991037402889,Percent,6021,537
California,Humboldt,16.325857701626767,Percent,6023,551
California,Imperial,16.146995284990716,Percent,6025,557
California,Inyo,41.13536732616645,Percent,6027,562
California,Kern,15.252579040390483,Percent,6029,84
California,Kings,21.396949411824988,Percent,6031,94
California,Lake,17.602345216322586,Percent,6033,100
California,Lassen,48.30437546955123,Percent,6035,104
California,Los Angeles,6.2479247200959405,Percent,6037,139
California,Madera,19.82276297050343,Percent,6039,153
California,Marin,16.40030772911239,Percent,6041,168
California,Mariposa,17.290983742707798,Percent,6043,178
California,Mendocino,18.001135618796805,Percent,6045,190
California,Merced,14.30604458694499,Percent,6047,204
California,Modoc,35.7530296749205,Percent,6049,207
California,Mono,47.971317423542104,Percent,6051,214
California,Monterey,11.912039931631872,Percent,6053,228
California,Napa,14.142666992285472,Percent,6055,236
California,Nevada,23.936146156463895,Percent,6057,243
California,Orange,7.327899242083102,Percent,6059,257
California,Placer,15.212823703332958,Percent,6061,266
California,Plumas,7.685524702053681,Percent,6063,275
California,Riverside,19.819732741427934,Percent,6065,281
California,Sacramento,13.409047858546028,Percent,6067,289
California,San Benito,17.664313690261213,Percent,6069,295
California,San Bernardino,22.310915945835664,Percent,6071,302
California,San Diego,14.755003368375347,Percent,6073,315
California,San Francisco,3.3148554276400186,Percent,6075,331
California,San Joaquin,11.378743787743897,Percent,6077,339
California,San Luis Obispo,17.053694856984535,Percent,6079,351
California,San Mateo,11.50350037490426,Percent,6081,368
California,Santa Barbara,13.791990283159272,Percent,6083,391
California,Santa Clara,9.546311286468214,Percent,6085,406
California,Santa Cruz,16.152187009406134,Percent,6087,415
California,Shasta,23.055616478850887,Percent,6089,431
California,Sierra,88.11799700365648,Percent,6091,439
California,Siskiyou,19.57463289371911,Percent,6093,446
California,Solano,22.383216902093313,Percent,6095,453
California,Sonoma,16.418206603422785,Percent,6097,463
California,Stanislaus,13.409982732894509,Percent,6099,473
California,Sutter,35.26937706667384,Percent,6101,483
California,Tehama,15.706011852933363,Percent,6103,492
California,Trinity,16.81663539065327,Percent,6105,500
California,Tulare,14.298976804419114,Percent,6107,501
California,Tuolumne,28.005372876957647,Percent,6109,513
California,Ventura,15.459787414182127,Percent,6111,521
California,Yolo,9.397743241139812,Percent,6113,525
California,Yuba,20.772027869442866,Percent,6115,541
Colorado,Adams,14.88800421061193,Percent,8001,545
Colorado,Alamosa,6.62949239303425,Percent,8003,549
Colorado,Arapahoe,17.003501246586854,Percent,8005,558
Colorado,Archuleta,22.68510009276912,Percent,8007,560
Colorado,Baca,25.21711997742426,Percent,8009,563
Colorado,Bent,25.69054191919834,Percent,8011,564
Colorado,Boulder,15.56967544442018,Percent,8013,570
Colorado,Broomfield,14.996010432341356,Percent,8014,577
Colorado,Chaffee,7.634906232971363,Percent,8015,582
Colorado,Cheyenne,33.85905532362315,Percent,8017,587
Colorado,Clear Creek,13.896391054763205,Percent,8019,591
Colorado,Conejos,5.617444267249733,Percent,8021,596
Colorado,Costilla,99.94345096458571,Percent,8023,599
Colorado,Crowley,53.48494482090006,Percent,8025,605
Colorado,Custer,24.73748833584841,Percent,8027,610
Colorado,Delta,4.382813431128457,Percent,8029,617
Colorado,Denver,14.249087698591389,Percent,8031,628
Colorado,Dolores,20.041948624823743,Percent,8033,636
Colorado,Douglas,18.542469872838353,Percent,8035,644
Colorado,Eagle,15.267278423008507,Percent,8037,648
Colorado,Elbert,27.67687656722503,Percent,8039,655
Colorado,El Paso,29.57901701486188,Percent,8041,661
Colorado,Fremont,31.825625072576024,Percent,8043,664
Colorado,Garfield,19.580828152364997,Percent,8045,667
Colorado,Gilpin,0.0,Percent,8047,672
Colorado,Grand,19.413729243092977,Percent,8049,677
Colorado,Gunnison,12.042656032092795,Percent,8051,682
Colorado,Hinsdale,99.99977709379087,Percent,8053,688
Colorado,Huerfano,36.99060047544941,Percent,8055,693
Colorado,Jackson,27.422919290381852,Percent,8057,701
Colorado,Jefferson,24.257831028796932,Percent,8059,706
Colorado,Kiowa,100.000000332505,Percent,8061,711
Colorado,Kit Carson,26.056692422846073,Percent,8063,716
Colorado,Lake,69.94044727714761,Percent,8065,721
Colorado,La Plata,14.825702969259966,Percent,8067,727
Colorado,Larimer,22.447434934926175,Percent,8069,734
Colorado,Las Animas,39.86186217989637,Percent,8071,741
Colorado,Lincoln,22.927983097842876,Percent,8073,747
Colorado,Logan,20.19117367694205,Percent,8075,749
Colorado,Mesa,31.56252907992694,Percent,8077,751
Colorado,Mineral,95.74916581277697,Percent,8079,757
Colorado,Moffat,23.403418602396446,Percent,8081,758
Colorado,Montezuma,17.209919507163303,Percent,8083,766
Colorado,Montrose,19.71724535215355,Percent,8085,769
Colorado,Morgan,11.845627735480521,Percent,8087,775
Colorado,Otero,30.616224168177688,Percent,8089,777
Colorado,Ouray,7.3052331768840855,Percent,8091,780
Colorado,Park,58.51952671590658,Percent,8093,782
Colorado,Phillips,32.87674418702364,Percent,8095,785
Colorado,Pitkin,10.255021371648064,Percent,8097,789
Colorado,Prowers,30.22098846625727,Percent,8099,792
Colorado,Pueblo,42.15226507546915,Percent,8101,795
Colorado,Rio Blanco,8.610709110034684,Percent,8103,799
Colorado,Rio Grande,5.809920513212961,Percent,8105,802
Colorado,Routt,25.768224786262795,Percent,8107,809
Colorado,Saguache,97.6314060384522,Percent,8109,811
Colorado,San Juan,99.24281022610157,Percent,8111,347
Colorado,San Miguel,9.421723220266966,Percent,8113,359
Colorado,Sedgwick,18.85882909889546,Percent,8115,366
Colorado,Summit,28.962758837987423,Percent,8117,373
Colorado,Teller,25.634004967004064,Percent,8119,375
Colorado,Washington,51.62086851948048,Percent,8121,377
Colorado,Weld,15.327155916450986,Percent,8123,382
Colorado,Yuma,22.906979801446383,Percent,8125,385
Connecticut,Fairfield,28.63994799304614,Percent,9001,410
Connecticut,Hartford,31.453199559220995,Percent,9003,432
Connecticut,Litchfield,15.82526500237902,Percent,9005,443
Connecticut,Middlesex,33.42538324431722,Percent,9007,450
Connecticut,New Haven,29.2638495997753,Percent,9009,466
Connecticut,New London,28.663498657479774,Percent,9011,517
Connecticut,Tolland,32.76520256569451,Percent,9013,524
Connecticut,Windham,18.711935504049553,Percent,9015,529
Delaware,Kent,19.185316523289504,Percent,10001,532
Delaware,New Castle,30.640071527552422,Percent,10003,536
Delaware,Sussex,17.283313589063887,Percent,10005,609
District of Columbia,District of Columbia,2.82035183120376,Percent,11001,630
Florida,Alachua,19.837603297045597,Percent,12001,639
Florida,Baker,33.759307672216,Percent,12003,641
Florida,Bay,36.3651725486269,Percent,12005,658
Florida,Bradford,5.705777299768408,Percent,12007,665
Florida,Brevard,39.707528313174116,Percent,12009,686
Florida,Broward,11.239101551638955,Percent,12011,695
Florida,Calhoun,25.683113900055453,Percent,12013,699
Florida,Charlotte,42.686786011807186,Percent,12015,743
Florida,Citrus,29.556006933659546,Percent,12017,843
Florida,Clay,23.101466339208184,Percent,12019,852
Florida,Collier,27.998545273972812,Percent,12021,894
Florida,Columbia,16.55158741308599,Percent,12023,903
Florida,DeSoto,11.224686237560466,Percent,12027,906
Florida,Dixie,6.086097127170266,Percent,12029,918
Florida,Duval,24.90595840683114,Percent,12031,924
Florida,Escambia,39.90845631429378,Percent,12033,931
Florida,Flagler,35.07434727130434,Percent,12035,935
Florida,Franklin,3.2366098940779118,Percent,12037,937
Florida,Gadsden,10.37663966188467,Percent,12039,938
Florida,Gilchrist,0.5846116631657978,Percent,12041,939
Florida,Glades,22.787700954052546,Percent,12043,940
Florida,Gulf,16.016719907173673,Percent,12045,941
Florida,Hamilton,22.08797749273444,Percent,12047,942
Florida,Hardee,31.45177896224637,Percent,12049,943
Florida,Hendry,24.304105507011347,Percent,12051,944
Florida,Hernando,32.6146443027702,Percent,12053,945
Florida,Highlands,37.40416542742757,Percent,12055,946
Florida,Hillsborough,25.185241775104096,Percent,12057,947
Florida,Holmes,18.637431322640037,Percent,12059,948
Florida,Indian River,46.04855633757092,Percent,12061,949
Florida,Jackson,6.8138140612423514,Percent,12063,950
Florida,Jefferson,16.257820844810176,Percent,12065,951
Florida,Lafayette,7.8626336343739345,Percent,12067,952
Florida,Lake,30.32687076033149,Percent,12069,953
Florida,Lee,27.993010378220585,Percent,12071,954
Florida,Leon,31.026658581147892,Percent,12073,955
Florida,Levy,9.692056821325163,Percent,12075,956
Florida,Liberty,25.95246861745368,Percent,12077,957
Florida,Madison,22.259933632738658,Percent,12079,958
Florida,Manatee,23.04345642101765,Percent,12081,959
Florida,Marion,25.10090870153146,Percent,12083,960
Florida,Martin,32.269546189882654,Percent,12085,961
Florida,Miami-Dade,6.5171744729249514,Percent,12086,962
Florida,Monroe,33.71170492232057,Percent,12087,963
Florida,Nassau,24.751515313822733,Percent,12089,964
Florida,Okaloosa,35.10555742935522,Percent,12091,965
Florida,Okeechobee,43.68907356287704,Percent,12093,966
Florida,Orange,19.582316096777973,Percent,12095,967
Florida,Osceola,19.751897642730036,Percent,12097,968
Florida,Palm Beach,20.47992065215857,Percent,12099,969
Florida,Pasco,22.259152662606173,Percent,12101,970
Florida,Pinellas,17.54819262016765,Percent,12103,971
Florida,Polk,31.59059765013711,Percent,12105,972
Florida,Putnam,24.704460772832288,Percent,12107,973
Florida,St. Johns,25.247202252803692,Percent,12109,974
Florida,St. Lucie,35.52818517467999,Percent,12111,975
Florida,Santa Rosa,41.03297572337209,Percent,12113,976
Florida,Sarasota,27.70305403224552,Percent,12115,977
Florida,Seminole,32.455452698736984,Percent,12117,978
Florida,Sumter,10.59251809137843,Percent,12119,979
Florida,Suwannee,17.27902076937946,Percent,12121,980
Florida,Taylor,23.65765467904608,Percent,12123,981
Florida,Union,24.514718052574445,Percent,12125,982
Florida,Volusia,30.351889695144084,Percent,12127,983
Florida,Wakulla,1.1868407979018358,Percent,12129,984
Florida,Walton,18.88090249169504,Percent,12131,985
Florida,Washington,46.30717214332422,Percent,12133,986
Georgia,Appling,20.045435778819204,Percent,13001,987
Georgia,Atkinson,22.98593595777624,Percent,13003,988
Georgia,Bacon,7.105429172058029,Percent,13005,989
Georgia,Baker,76.83899506378296,Percent,13007,990
Georgia,Baldwin,18.001352911856497,Percent,13009,991
Georgia,Banks,9.928318047296548,Percent,13011,992
Georgia,Barrow,14.7059775894519,Percent,13013,993
Georgia,Bartow,33.40775978064549,Percent,13015,994
Georgia,Ben Hill,22.336747695118408,Percent,13017,995
Georgia,Berrien,13.808080378381987,Percent,13019,996
Georgia,Bibb,22.801001793190416,Percent,13021,997
Georgia,Bleckley,7.31184999674966,Percent,13023,998
Georgia,Brantley,15.392966287188528,Percent,13025,999
Georgia,Brooks,8.34227946586979,Percent,13027,565
Georgia,Bryan,13.972427148715742,Percent,13029,573
Georgia,Bulloch,15.381563160523944,Percent,13031,579
Georgia,Burke,9.585765660758536,Percent,13033,583
Georgia,Butts,4.067590887644713,Percent,13035,588
Georgia,Calhoun,13.90728781338249,Percent,13037,592
Georgia,Camden,36.229408323397344,Percent,13039,603
Georgia,Candler,6.296376636753664,Percent,13043,616
Georgia,Carroll,24.897092481911027,Percent,13045,620
Georgia,Catoosa,39.48714228922915,Percent,13047,626
Georgia,Charlton,29.722423757120286,Percent,13049,635
Georgia,Chatham,19.767312402449875,Percent,13051,646
Georgia,Chattahoochee,76.78459454822615,Percent,13053,656
Georgia,Chattooga,7.252005281078302,Percent,13055,659
Georgia,Cherokee,29.72309172932754,Percent,13057,662
Georgia,Clarke,36.571535701812294,Percent,13059,666
Georgia,Clay,1.5795741864977852,Percent,13061,670
Georgia,Clayton,39.627018010058826,Percent,13063,673
Georgia,Clinch,7.346969564913018,Percent,13065,676
Georgia,Cobb,40.436359231717624,Percent,13067,680
Georgia,Coffee,15.977839154285414,Percent,13069,684
Georgia,Colquitt,18.632822447457382,Percent,13071,689
Georgia,Columbia,16.610823912405017,Percent,13073,692
Georgia,Cook,12.422581205211596,Percent,13075,697
Georgia,Coweta,25.359842475862216,Percent,13077,700
Georgia,Crawford,0.073810819301543,Percent,13079,704
Georgia,Crisp,28.241409118482743,Percent,13081,707
Georgia,Dade,4.078078800935339,Percent,13083,708
Georgia,Dawson,0.0,Percent,13085,713
Georgia,Decatur,15.537975675168198,Percent,13087,714
Georgia,DeKalb,26.2547746799469,Percent,13089,718
Georgia,Dodge,2.0205427590155303,Percent,13091,720
Georgia,Dooly,33.468372656678845,Percent,13093,724
Georgia,Dougherty,41.671010564492676,Percent,13095,728
Georgia,Douglas,31.819065777803978,Percent,13097,731
Georgia,Early,9.718121640266626,Percent,13099,735
Georgia,Echols,4.816652275610833,Percent,13101,737
Georgia,Effingham,12.151096619456862,Percent,13103,742
Georgia,Elbert,14.620265505451401,Percent,13105,746
Georgia,Emanuel,29.40662046513514,Percent,13107,750
Georgia,Evans,5.552278163490436,Percent,13109,754
Georgia,Fannin,0.12003323960001308,Percent,13111,755
Georgia,Fayette,40.27974952350033,Percent,13113,760
Georgia,Floyd,22.847263107178588,Percent,13115,764
Georgia,Forsyth,29.323264502853498,Percent,13117,768
Georgia,Franklin,3.2369850909950553,Percent,13119,772
Georgia,Fulton,21.666056864705443,Percent,13121,779
Georgia,Gilmer,3.740518904816556,Percent,13123,781
Georgia,Glascock,70.25801691822485,Percent,13125,783
Georgia,Glynn,27.458667049985436,Percent,13127,793
Georgia,Gordon,12.86598771708377,Percent,13129,796
Georgia,Grady,10.531274533899323,Percent,13131,797
Georgia,Greene,3.776315578651263,Percent,13133,800
Georgia,Gwinnett,32.376307257034895,Percent,13135,804
Georgia,Habersham,21.10614477232613,Percent,13137,806
Georgia,Hall,28.589332332240097,Percent,13139,808
Georgia,Hancock,24.42217130538615,Percent,13141,810
Georgia,Haralson,3.8184028276652535,Percent,13143,813
Georgia,Harris,0.6530250013616132,Percent,13145,814
Georgia,Hart,3.300249908604145,Percent,13147,816
Georgia,Heard,3.5563567239647202,Percent,13149,817
Georgia,Henry,34.64833579574293,Percent,13151,820
Georgia,Houston,36.22165694173181,Percent,13153,823
Georgia,Irwin,7.107651571018704,Percent,13155,825
Georgia,Jackson,0.9662662063222336,Percent,13157,828
Georgia,Jasper,6.593035195981238,Percent,13159,830
Georgia,Jeff Davis,12.674825038781393,Percent,13161,832
Georgia,Jefferson,1.9854397385399645,Percent,13163,834
Georgia,Jenkins,12.394698824259951,Percent,13165,835
Georgia,Johnson,21.935876713298097,Percent,13167,837
Georgia,Jones,6.774953024424814,Percent,13169,839
Georgia,Lamar,5.547309138339193,Percent,13171,841
Georgia,Lanier,4.948333314217742,Percent,13173,845
Georgia,Laurens,9.891715486899493,Percent,13175,847
Georgia,Lee,19.10826547951661,Percent,13177,849
Georgia,Liberty,39.08782494962634,Percent,13179,855
Georgia,Lincoln,5.587882782671798,Percent,13181,857
Georgia,Long,10.492110692385024,Percent,13183,860
Georgia,Lowndes,21.00746269698232,Percent,13185,863
Georgia,Lumpkin,1.2335686861705866,Percent,13187,865
Georgia,McDuffie,9.430882634293257,Percent,13189,868
Georgia,McIntosh,8.781762783556198,Percent,13191,871
Georgia,Macon,17.435299199328288,Percent,13193,874
Georgia,Madison,2.844539419800576,Percent,13195,875
Georgia,Marion,92.57471517928609,Percent,13197,877
Georgia,Meriwether,1.4612300600238268,Percent,13199,879
Georgia,Miller,3.657181194489208,Percent,13201,881
Georgia,Mitchell,20.406047775070306,Percent,13205,883
Georgia,Monroe,10.696611553519716,Percent,13207,885
Georgia,Montgomery,11.787461140767402,Percent,13209,887
Georgia,Morgan,19.972764643439614,Percent,13211,890
Georgia,Murray,14.301071228176845,Percent,13213,892
Georgia,Muscogee,32.89591897612802,Percent,13215,896
Georgia,Newton,25.567357907170713,Percent,13217,899
Georgia,Oconee,29.601133358703457,Percent,13219,901
Georgia,Oglethorpe,4.520941873084496,Percent,13221,905
Georgia,Paulding,23.900025716959195,Percent,13223,908
Georgia,Peach,21.22063055476967,Percent,13225,910
Georgia,Pickens,6.160469032607422,Percent,13227,912
Georgia,Pierce,12.140811201531612,Percent,13229,915
Georgia,Pike,0.0,Percent,13231,7
Georgia,Polk,11.417032298939505,Percent,13233,8
Georgia,Pulaski,10.092670110628807,Percent,13235,11
Georgia,Putnam,3.4915358727802244,Percent,13237,13
Georgia,Quitman,34.69982252357051,Percent,13239,16
Georgia,Rabun,0.7117152755161158,Percent,13241,18
Georgia,Randolph,6.099925632380736,Percent,13243,23
Georgia,Richmond,33.56191823853861,Percent,13245,24
Georgia,Rockdale,46.76858172258475,Percent,13247,28
Georgia,Schley,0.8854462754434989,Percent,13249,31
Georgia,Screven,21.45481755912273,Percent,13251,34
Georgia,Seminole,7.338986730507823,Percent,13253,38
Georgia,Spalding,17.036958413946284,Percent,13255,41
Georgia,Stephens,10.27608850847484,Percent,13257,45
Georgia,Stewart,17.074649382259324,Percent,13259,48
