State,County,Direct farm sales (%) 2007 (PCT_LOCLSALE07),Units,FIPS,FID
Kansas,Nemaha,0.09802853719638384,Percent,20131.0,861
Kansas,Neosho,0.1679557094573579,Percent,20133.0,862
Kansas,Ness,0.059150385373722886,Percent,20135.0,864
Kansas,Norton,0.03698259921293443,Percent,20137.0,866
Kansas,Osage,0.3446923569113914,Percent,20139.0,867
Kansas,Osborne,nan,Percent,20141.0,869
Kansas,Ottawa,0.06107782874816441,Percent,20143.0,870
Kansas,Pawnee,0.005311321550530977,Percent,20145.0,872
Kansas,Phillips,0.040912210315155996,Percent,20147.0,873
Kansas,Pottawatomie,0.30695770804911326,Percent,20149.0,876
Kansas,Pratt,nan,Percent,20151.0,878
Kansas,Rawlins,0.13939551849921833,Percent,20153.0,880
Kansas,Reno,0.27270232234932756,Percent,20155.0,882
Kansas,Republic,0.014859041726890813,Percent,20157.0,884
Kansas,Rice,0.029741465551271586,Percent,20159.0,886
Kansas,Riley,0.09398094749882524,Percent,20161.0,888
Kansas,Rooks,nan,Percent,20163.0,889
Kansas,Rush,0.08757709579443605,Percent,20165.0,891
Kansas,Russell,0.037894167005007445,Percent,20167.0,893
Kansas,Saline,0.3527657562643197,Percent,20169.0,895
Kansas,Scott,nan,Percent,20171.0,897
Kansas,Sedgwick,0.5075843917799527,Percent,20173.0,898
Kansas,Seward,0.011613309959242812,Percent,20175.0,900
Kansas,Shawnee,0.6704811836765558,Percent,20177.0,902
Kansas,Sheridan,0.010172043156588434,Percent,20179.0,904
Kansas,Sherman,nan,Percent,20181.0,907
Kansas,Smith,0.0012369807773187204,Percent,20183.0,909
Kansas,Stafford,0.02204638081845699,Percent,20185.0,911
Kansas,Stanton,nan,Percent,20187.0,913
Kansas,Stevens,0.011592161981143417,Percent,20189.0,914
Kansas,Sumner,0.12854330972242678,Percent,20191.0,916
Kansas,Thomas,0.011372952276249012,Percent,20193.0,917
Kansas,Trego,0.022522015269926355,Percent,20195.0,919
Kansas,Wabaunsee,0.09190583682683005,Percent,20197.0,920
Kansas,Wallace,0.02029779768895075,Percent,20199.0,921
Kansas,Washington,0.046757899450759324,Percent,20201.0,922
Kansas,Wichita,0.0,Percent,20203.0,923
Kansas,Wilson,0.12168739859383451,Percent,20205.0,925
Kansas,Woodson,0.04281738385784629,Percent,20207.0,926
Kansas,Wyandotte,5.125195618153365,Percent,20209.0,927
Kentucky,Adair,0.39218993800868723,Percent,21001.0,928
Kentucky,Allen,1.4249758719224874,Percent,21003.0,929
Kentucky,Anderson,0.8054631413062511,Percent,21005.0,930
Kentucky,Ballard,0.039732468048473614,Percent,21007.0,932
Kentucky,Barren,0.32125478338923796,Percent,21009.0,933
Kentucky,Bath,0.36308792313707966,Percent,21011.0,934
Kentucky,Bell,6.83453237410072,Percent,21013.0,936
Kentucky,Boone,2.90664538926251,Percent,21015.0,1002
Kentucky,Bourbon,0.0902089841466063,Percent,21017.0,1005
Kentucky,Boyd,3.9763567974207414,Percent,21019.0,1008
Kentucky,Boyle,0.6858879579431576,Percent,21021.0,1010
Kentucky,Bracken,0.8674928503336512,Percent,21023.0,1013
Kentucky,Breathitt,1.2414649286157666,Percent,21025.0,1017
Kentucky,Breckinridge,0.6258804229596476,Percent,21027.0,1020
Kentucky,Bullitt,1.4147194404705135,Percent,21029.0,1024
Kentucky,Butler,0.09740611133157762,Percent,21031.0,1026
Kentucky,Caldwell,0.2363456662799192,Percent,21033.0,1031
Kentucky,Calloway,0.0444942014008497,Percent,21035.0,1033
Kentucky,Campbell,4.193718196174768,Percent,21037.0,1035
Kentucky,Carlisle,0.04342521557517732,Percent,21039.0,1039
Kentucky,Carroll,1.1580127007844603,Percent,21041.0,1041
Kentucky,Carter,0.7768721344880285,Percent,21043.0,1044
Kentucky,Casey,0.655241935483871,Percent,21045.0,1048
Kentucky,Christian,0.16504694129183212,Percent,21047.0,1050
Kentucky,Clark,0.39536679536679536,Percent,21049.0,1053
Kentucky,Clay,7.459152261425526,Percent,21051.0,1056
Kentucky,Clinton,0.14465594897590164,Percent,21053.0,1059
Kentucky,Crittenden,0.6679887276902202,Percent,21055.0,1064
Kentucky,Cumberland,1.0745970261152067,Percent,21057.0,1067
Kentucky,Daviess,0.13092900077367137,Percent,21059.0,1071
Kentucky,Edmonson,0.1772644098810613,Percent,21061.0,1073
Kentucky,Elliott,1.2340600575894694,Percent,21063.0,1075
Kentucky,Estill,1.5691548980049315,Percent,21065.0,1077
Kentucky,Fayette,0.036102157203074636,Percent,21067.0,1080
Kentucky,Fleming,0.45090180360721444,Percent,21069.0,1083
Kentucky,Floyd,0.8064516129032258,Percent,21071.0,1085
Kentucky,Franklin,0.848122015537025,Percent,21073.0,1086
Kentucky,Fulton,0.0,Percent,21075.0,1088
Kentucky,Gallatin,1.3433747201302666,Percent,21077.0,1090
Kentucky,Garrard,0.5007078973721468,Percent,21079.0,1092
Kentucky,Grant,0.6860328009432951,Percent,21081.0,1094
Kentucky,Graves,0.08890338893193589,Percent,21083.0,1097
Kentucky,Grayson,0.28160807923868714,Percent,21085.0,1100
Kentucky,Green,0.34431715793538425,Percent,21087.0,1102
Kentucky,Greenup,2.7007648183556405,Percent,21089.0,1105
Kentucky,Hancock,0.22675736961451248,Percent,21091.0,1107
Kentucky,Hardin,0.7291022661862835,Percent,21093.0,1110
Kentucky,Harlan,22.666666666666664,Percent,21095.0,1114
Kentucky,Harrison,0.6910619874276674,Percent,21097.0,1119
Kentucky,Hart,1.2019509929160377,Percent,21099.0,1121
Kentucky,Henderson,0.11063202087824806,Percent,21101.0,1126
Kentucky,Henry,0.9416437127666389,Percent,21103.0,1129
Kentucky,Hickman,0.012668037795463351,Percent,21105.0,1130
Kentucky,Hopkins,0.12435394240858041,Percent,21107.0,1136
Kentucky,Jackson,0.37956666139490747,Percent,21109.0,1140
Kentucky,Jefferson,0.5307664627563872,Percent,21111.0,1143
Kentucky,Jessamine,0.1979542039009098,Percent,21113.0,1145
Kentucky,Johnson,2.737226277372263,Percent,21115.0,1148
Kentucky,Kenton,0.7431693989071039,Percent,21117.0,1151
Kentucky,Knott,0.0,Percent,21119.0,1154
Kentucky,Knox,1.4200792602377807,Percent,21121.0,1159
Kentucky,Larue,0.6396026938560517,Percent,21123.0,1162
Kentucky,Laurel,0.6458859870822803,Percent,21125.0,1166
Kentucky,Lawrence,3.7847427557658193,Percent,21127.0,1167
Kentucky,Lee,nan,Percent,21129.0,1171
Kentucky,Leslie,nan,Percent,21131.0,1175
Kentucky,Letcher,1.7857142857142856,Percent,21133.0,1178
Kentucky,Lewis,0.5653782894736842,Percent,21135.0,1180
Kentucky,Lincoln,0.37115992234192396,Percent,21137.0,1184
Kentucky,Livingston,1.019534594131839,Percent,21139.0,1187
Kentucky,Logan,0.26670617869313973,Percent,21141.0,1190
Kentucky,Lyon,nan,Percent,21143.0,1193
Kentucky,McCracken,0.6198445620559767,Percent,21145.0,1196
Kentucky,McCreary,3.070175438596491,Percent,21147.0,1198
Kentucky,McLean,0.0049670930088165895,Percent,21149.0,1201
Kentucky,Madison,1.0897194501977028,Percent,21151.0,1204
Kentucky,Magoffin,0.10970927043335163,Percent,21153.0,1206
Kentucky,Marion,0.2547096058305803,Percent,21155.0,1210
Kentucky,Marshall,0.5853530204873557,Percent,21157.0,1213
Kentucky,Martin,2.5316455696202533,Percent,21159.0,1215
Kentucky,Mason,0.5347969882485398,Percent,21161.0,1217
Kentucky,Meade,0.3935636667595431,Percent,21163.0,1220
Kentucky,Menifee,1.4079288625416821,Percent,21165.0,1222
Kentucky,Mercer,0.24548970564394731,Percent,21167.0,1225
Kentucky,Metcalfe,0.5215514657394641,Percent,21169.0,1228
Kentucky,Monroe,1.0008663115403758,Percent,21171.0,1230
Kentucky,Montgomery,0.19359477847226061,Percent,21173.0,1233
Kentucky,Morgan,0.8714918759231906,Percent,21175.0,1235
Kentucky,Muhlenberg,0.15452807937863447,Percent,21177.0,1238
Kentucky,Nelson,0.6076309691075306,Percent,21179.0,1243
Kentucky,Nicholas,0.5980404631632523,Percent,21181.0,1246
Kentucky,Ohio,0.05903592954130455,Percent,21183.0,1249
Kentucky,Oldham,0.5864341688722818,Percent,21185.0,1252
Kentucky,Owen,0.29438928653890556,Percent,21187.0,1255
Kentucky,Owsley,6.306306306306306,Percent,21189.0,1257
Kentucky,Pendleton,0.9206169748849229,Percent,21191.0,1260
Kentucky,Perry,nan,Percent,21193.0,1265
Kentucky,Pike,1.9900497512437811,Percent,21195.0,1267
Kentucky,Powell,0.8775428799361786,Percent,21197.0,1270
Kentucky,Pulaski,0.9436336185203824,Percent,21199.0,1272
Kentucky,Robertson,0.31364349189754315,Percent,21201.0,1273
Kentucky,Rockcastle,0.7855272554153773,Percent,21203.0,1276
Kentucky,Rowan,0.4553922583316084,Percent,21205.0,1279
Kentucky,Russell,0.192466318394281,Percent,21207.0,1282
Kentucky,Scott,0.24752842130226627,Percent,21209.0,1283
Kentucky,Shelby,0.4158478382930938,Percent,21211.0,1285
Kentucky,Simpson,0.035855901459546105,Percent,21213.0,1287
Kentucky,Spencer,0.7799636016985874,Percent,21215.0,1000
Kentucky,Taylor,0.2544432629500228,Percent,21217.0,1003
Kentucky,Todd,0.2967586592949873,Percent,21219.0,1006
Kentucky,Trigg,0.5415430267062314,Percent,21221.0,1009
Kentucky,Trimble,3.099960593721266,Percent,21223.0,1012
Kentucky,Union,0.05699882202434483,Percent,21225.0,1016
Kentucky,Warren,0.3133536879318657,Percent,21227.0,1019
Kentucky,Washington,0.803030303030303,Percent,21229.0,1023
Kentucky,Wayne,0.09202857268066085,Percent,21231.0,1027
Kentucky,Webster,nan,Percent,21233.0,1029
Kentucky,Whitley,1.4041909699719162,Percent,21235.0,1034
Kentucky,Wolfe,1.7931034482758619,Percent,21237.0,1037
Kentucky,Woodford,0.13604724123169665,Percent,21239.0,1042
Louisiana,Acadia,0.6642643164155777,Percent,22001.0,1046
Louisiana,Allen,0.42982806877249097,Percent,22003.0,1051
Louisiana,Ascension,0.1699629171817058,Percent,22005.0,1055
Louisiana,Assumption,0.14191338390017127,Percent,22007.0,1060
Louisiana,Avoyelles,nan,Percent,22009.0,1062
Louisiana,Beauregard,4.0915817881082965,Percent,22011.0,1066
Louisiana,Bienville,0.2719886965736489,Percent,22013.0,1069
Louisiana,Bossier,1.3571210734980177,Percent,22015.0,1076
Louisiana,Caddo,0.7628503965611189,Percent,22017.0,1079
Louisiana,Calcasieu,0.41557888006819754,Percent,22019.0,1081
Louisiana,Caldwell,nan,Percent,22021.0,1084
Louisiana,Cameron,0.0988793671720501,Percent,22023.0,1089
Louisiana,Catahoula,0.036288232244686365,Percent,22025.0,1093
Louisiana,Claiborne,0.023487962419260128,Percent,22027.0,1095
Louisiana,Concordia,0.036012244163015426,Percent,22029.0,1098
Louisiana,De Soto,0.35332487769523463,Percent,22031.0,1103
Louisiana,East Baton Rouge,1.6118512997298051,Percent,22033.0,1108
Louisiana,East Carroll,0.009371388110832284,Percent,22035.0,1111
Louisiana,East Feliciana,0.9587279317198643,Percent,22037.0,1115
Louisiana,Evangeline,0.13015307132954193,Percent,22039.0,1118
Louisiana,Franklin,0.33032806941594983,Percent,22041.0,1123
Louisiana,Grant,1.1942278984906285,Percent,22043.0,1127
Louisiana,Iberia,0.10488676996424315,Percent,22045.0,1133
Louisiana,Iberville,nan,Percent,22047.0,1134
Louisiana,Jackson,0.03741222516403822,Percent,22049.0,1138
Louisiana,Jefferson,nan,Percent,22051.0,1147
Louisiana,Jefferson Davis,0.3397001374241465,Percent,22053.0,1155
Louisiana,Lafayette,0.22233283557325367,Percent,22055.0,1161
Louisiana,Lafourche,0.28591851322373124,Percent,22057.0,1280
Louisiana,La Salle,nan,Percent,22059.0,1289
Louisiana,Lincoln,nan,Percent,22061.0,1291
Louisiana,Livingston,6.9058295964125564,Percent,22063.0,1295
Louisiana,Madison,0.012632997389180538,Percent,22065.0,1297
Louisiana,Morehouse,0.04438714041132084,Percent,22067.0,1299
Louisiana,Natchitoches,0.42571771640650585,Percent,22069.0,1301
Louisiana,Orleans,nan,Percent,22071.0,1304
Louisiana,Ouachita,0.4607336068010225,Percent,22073.0,1306
Louisiana,Plaquemines,1.972934797466624,Percent,22075.0,1427
Louisiana,Pointe Coupee,nan,Percent,22077.0,1431
Louisiana,Rapides,0.3394481306697891,Percent,22079.0,1434
Louisiana,Red River,0.26402957131198695,Percent,22081.0,1436
Louisiana,Richland,0.05656454473185348,Percent,22083.0,1439
Louisiana,Sabine,0.060753341433778855,Percent,22085.0,1441
Louisiana,St. Bernard,nan,Percent,22087.0,1463
Louisiana,St. Charles,nan,Percent,22089.0,1466
Louisiana,St. Helena,0.19927847448891942,Percent,22091.0,1467
Louisiana,St. James,0.5680825030589057,Percent,22093.0,1468
Louisiana,St. John the Baptist,nan,Percent,22095.0,1469
Louisiana,St. Landry,1.1520304389693967,Percent,22097.0,1471
Louisiana,St. Martin,0.5371530886302597,Percent,22099.0,1473
Louisiana,St. Mary,0.08024210188454307,Percent,22101.0,1474
Louisiana,St. Tammany,0.3615876219307097,Percent,22103.0,1475
Louisiana,Tangipahoa,0.6432443538318082,Percent,22105.0,1476
Louisiana,Tensas,nan,Percent,22107.0,1479
Louisiana,Terrebonne,0.33314228399484164,Percent,22109.0,1501
Louisiana,Union,0.04036689017963266,Percent,22111.0,1507
Louisiana,Vermilion,0.2507147569826259,Percent,22113.0,1510
Louisiana,Vernon,1.094570928196147,Percent,22115.0,1513
Louisiana,Washington,0.281648819128649,Percent,22117.0,1516
Louisiana,Webster,0.5279366476022878,Percent,22119.0,1518
Louisiana,West Baton Rouge,0.0,Percent,22121.0,1520
Louisiana,West Carroll,0.32661948829613496,Percent,22123.0,1522
Louisiana,West Feliciana,0.7905138339920948,Percent,22125.0,1524
Louisiana,Winn,0.042774213260006105,Percent,22127.0,1529
Maine,Androscoggin,3.3691284973336253,Percent,23001.0,1532
Maine,Aroostook,0.7719293456004804,Percent,23003.0,1535
Maine,Cumberland,10.02004008016032,Percent,23005.0,1608
Maine,Franklin,6.197316870473703,Percent,23007.0,1619
Maine,Hancock,nan,Percent,23009.0,1748
Maine,Kennebec,1.9584074558020181,Percent,23011.0,1755
Maine,Knox,nan,Percent,23013.0,1774
Maine,Lincoln,nan,Percent,23015.0,1835
Maine,Oxford,nan,Percent,23017.0,1842
Maine,Penobscot,3.607459492509936,Percent,23019.0,1846
Maine,Piscataquis,4.604250076994148,Percent,23021.0,1851
Maine,Sagadahoc,6.581494386372436,Percent,23023.0,1855
Maine,Somerset,0.7827129054003447,Percent,23025.0,1860
Maine,Waldo,3.9132340052585453,Percent,23027.0,1865
Maine,Washington,0.3750018901304946,Percent,23029.0,1884
Maine,York,13.195249130938585,Percent,23031.0,1901
Maryland,Allegany,1.3928458372902817,Percent,24001.0,1905
Maryland,Anne Arundel,3.6563645887899425,Percent,24003.0,1925
Maryland,Baltimore County,2.031480642474022,Percent,24005.0,1939
Maryland,Calvert,5.898321816386969,Percent,24009.0,1946
Maryland,Caroline,1.2965023462822312,Percent,24011.0,1949
Maryland,Carroll,1.785918586824703,Percent,24013.0,1955
Maryland,Cecil,1.3195669648915846,Percent,24015.0,1963
Maryland,Charles,3.9222297145425937,Percent,24017.0,1294
Maryland,Dorchester,0.14814192836408127,Percent,24019.0,1346
Maryland,Frederick,2.0159957176818804,Percent,24021.0,1357
Maryland,Garrett,1.4226852211770193,Percent,24023.0,1361
Maryland,Harford,2.7341654030094484,Percent,24025.0,1372
Maryland,Howard,1.102049812651532,Percent,24027.0,1379
Maryland,Kent,0.2146748958710084,Percent,24029.0,1394
Maryland,Montgomery,9.535142951827194,Percent,24031.0,1398
Maryland,Prince George's,4.355531686358754,Percent,24033.0,1403
Maryland,Queen Anne's,0.3185444020895101,Percent,24035.0,1413
Maryland,St. Mary's,4.458518843669656,Percent,24037.0,1421
Maryland,Somerset,0.014021385208996536,Percent,24039.0,1430
Maryland,Talbot,0.209730713678004,Percent,24041.0,1438
Maryland,Washington,3.199866174379563,Percent,24043.0,1445
Maryland,Wicomico,0.30026083264249753,Percent,24045.0,1446
Maryland,Worcester,0.016148914523795424,Percent,24047.0,1456
Maryland,Baltimore County,nan,Percent,24510.0,1939
Massachusetts,Barnstable,9.160954053594697,Percent,25001.0,1478
Massachusetts,Berkshire,8.38308819960196,Percent,25003.0,1480
Massachusetts,Bristol,4.24906769126455,Percent,25005.0,1486
Massachusetts,Dukes,nan,Percent,25007.0,1491
Massachusetts,Essex,19.82655263368236,Percent,25009.0,1519
Massachusetts,Franklin,6.0674829357539934,Percent,25011.0,1523
Massachusetts,Hampden,8.498154264620167,Percent,25013.0,1526
Massachusetts,Hampshire,8.568765051661185,Percent,25015.0,1527
Massachusetts,Middlesex,7.967396093405786,Percent,25017.0,1533
Massachusetts,Nantucket,nan,Percent,25019.0,1537
Massachusetts,Norfolk,13.24697631145781,Percent,25021.0,1543
Massachusetts,Plymouth,1.9989801121876594,Percent,25023.0,1569
Massachusetts,Suffolk,nan,Percent,25025.0,1585
Massachusetts,Worcester,13.495965238981999,Percent,25027.0,1599
Michigan,Alcona,0.2304147465437788,Percent,26001.0,1603
Michigan,Alger,2.236652236652237,Percent,26003.0,1609
Michigan,Allegan,0.6361736006822075,Percent,26005.0,1611
Michigan,Alpena,0.8621493149408146,Percent,26007.0,1614
Michigan,Antrim,2.978869315502979,Percent,26009.0,1617
Michigan,Arenac,0.2522704339051463,Percent,26011.0,1621
Michigan,Baraga,8.42654735272185,Percent,26013.0,1624
Michigan,Barry,0.6293306210666836,Percent,26015.0,1627
Michigan,Bay,1.0476153477590873,Percent,26017.0,1631
Michigan,Benzie,2.4307730860794385,Percent,26019.0,1634
Michigan,Berrien,6.232203141053868,Percent,26021.0,1635
Michigan,Branch,0.5007363770250368,Percent,26023.0,1640
Michigan,Calhoun,0.5154983521866928,Percent,26025.0,1641
Michigan,Cass,0.6440240671990861,Percent,26027.0,1644
Michigan,Charlevoix,7.1783472803347275,Percent,26029.0,1648
Michigan,Cheboygan,1.2379374208012477,Percent,26031.0,1649
Michigan,Chippewa,1.75981228668942,Percent,26033.0,1660
Michigan,Clare,0.436442989634479,Percent,26035.0,1665
Michigan,Clinton,0.378790167163061,Percent,26037.0,1669
Michigan,Crawford,11.25,Percent,26039.0,1672
Michigan,Delta,0.4991823736982528,Percent,26041.0,1675
Michigan,Dickinson,0.7228915662650602,Percent,26043.0,1677
Michigan,Eaton,0.390702414993913,Percent,26045.0,1678
Michigan,Emmet,5.986577181208054,Percent,26047.0,1686
Michigan,Genesee,2.5929391748192256,Percent,26049.0,1688
Michigan,Gladwin,2.11482858323007,Percent,26051.0,1691
Michigan,Gogebic,8.121827411167512,Percent,26053.0,1693
Michigan,Grand Traverse,3.310122635626689,Percent,26055.0,1697
Michigan,Gratiot,0.32383249171989276,Percent,26057.0,1700
Michigan,Hillsdale,0.6183943300037302,Percent,26059.0,1701
Michigan,Houghton,6.053894425987449,Percent,26061.0,1705
Michigan,Huron,0.09826330292867366,Percent,26063.0,1708
Michigan,Ingham,1.0671110008154006,Percent,26065.0,1710
Michigan,Ionia,0.3294802858477533,Percent,26067.0,1713
Michigan,Iosco,0.9336445481827277,Percent,26069.0,1715
Michigan,Iron,0.6157003591585428,Percent,26071.0,1716
Michigan,Isabella,0.7377542592359274,Percent,26073.0,1717
Michigan,Jackson,1.4750870283765252,Percent,26075.0,1719
Michigan,Kalamazoo,0.32356140693425567,Percent,26077.0,1720
Michigan,Kalkaska,3.765483071841454,Percent,26079.0,1722
Michigan,Kent,0.8432231460131773,Percent,26081.0,1726
Michigan,Keweenaw,0.0,Percent,26083.0,1743
Michigan,Lake,1.551653736218865,Percent,26085.0,1749
Michigan,Lapeer,3.3078917259258183,Percent,26087.0,1752
Michigan,Leelanau,1.2463176977113075,Percent,26089.0,1765
Michigan,Lenawee,0.44876171559803857,Percent,26091.0,1768
Michigan,Livingston,1.4012861119109319,Percent,26093.0,1770
Michigan,Luce,1.6464131713053702,Percent,26095.0,1773
Michigan,Mackinac,0.4885993485342019,Percent,26097.0,1779
Michigan,Macomb,6.656543608237639,Percent,26099.0,1785
Michigan,Manistee,9.48762483716891,Percent,26101.0,1787
Michigan,Marquette,4.339869281045751,Percent,26103.0,1793
Michigan,Mason,1.4477196239990715,Percent,26105.0,1797
Michigan,Mecosta,0.6937179981280626,Percent,26107.0,1800
Michigan,Menominee,0.6424938278949404,Percent,26109.0,1802
Michigan,Midland,0.4345865278176377,Percent,26111.0,1806
Michigan,Missaukee,0.19537056699936292,Percent,26113.0,1810
Michigan,Monroe,0.48282065672835184,Percent,26115.0,1812
Michigan,Montcalm,0.4240084945187396,Percent,26117.0,1815
Michigan,Montmorency,1.9082125603864735,Percent,26119.0,1816
Michigan,Muskegon,0.5374221286303413,Percent,26121.0,1818
Michigan,Newaygo,1.0467529900168033,Percent,26123.0,1820
Michigan,Oakland,3.812207571246278,Percent,26125.0,1824
Michigan,Oceana,0.8793487443360726,Percent,26127.0,1825
Michigan,Ogemaw,0.21298905563929485,Percent,26129.0,1827
Michigan,Ontonagon,2.2739018087855296,Percent,26131.0,1829
Michigan,Osceola,0.9804246298565797,Percent,26133.0,1830
Michigan,Oscoda,2.733020599632878,Percent,26135.0,1832
Michigan,Otsego,2.8393351800554014,Percent,26137.0,1834
Michigan,Ottawa,1.2165904273408115,Percent,26139.0,1837
Michigan,Presque Isle,1.0741459048187378,Percent,26141.0,1840
Michigan,Roscommon,5.277044854881266,Percent,26143.0,1843
Michigan,Saginaw,0.540328126535023,Percent,26145.0,1845
Michigan,St. Clair,1.5755785327424916,Percent,26147.0,1854
Michigan,St. Joseph,0.39622738600192603,Percent,26149.0,1857
Michigan,Sanilac,0.2611459972224401,Percent,26151.0,1858
Michigan,Schoolcraft,1.625677365568987,Percent,26153.0,1861
Michigan,Shiawassee,0.5543729438683165,Percent,26155.0,1863
Michigan,Tuscola,0.8105369807497468,Percent,26157.0,1866
Michigan,Van Buren,1.6308107360265631,Percent,26159.0,1867
Michigan,Washtenaw,2.539721573288523,Percent,26161.0,1869
Michigan,Wayne,6.193274680947248,Percent,26163.0,1871
Michigan,Wexford,3.198139264427969,Percent,26165.0,1873
Minnesota,Aitkin,1.012265405645042,Percent,27001.0,1875
Minnesota,Anoka,1.658272939442329,Percent,27003.0,1877
Minnesota,Becker,0.19801715256686425,Percent,27005.0,1878
Minnesota,Beltrami,0.7247758916650773,Percent,27007.0,1880
Minnesota,Benton,0.43995995574055535,Percent,27009.0,1881
Minnesota,Big Stone,0.04606490545178156,Percent,27011.0,1882
Minnesota,Blue Earth,0.07786592403950092,Percent,27013.0,1886
Minnesota,Brown,0.06396754817068415,Percent,27015.0,1892
Minnesota,Carlton,4.253731343283582,Percent,27017.0,1893
Minnesota,Carver,0.4669428156436602,Percent,27019.0,1894
Minnesota,Cass,0.7998127267761695,Percent,27021.0,1895
Minnesota,Chippewa,0.0479284268825221,Percent,27023.0,1896
Minnesota,Chisago,1.969352328504729,Percent,27025.0,1897
Minnesota,Clay,0.0555057215496008,Percent,27027.0,1898
Minnesota,Clearwater,1.7081819754367757,Percent,27029.0,1899
Minnesota,Cook,nan,Percent,27031.0,1900
Minnesota,Cottonwood,0.044879946144064625,Percent,27033.0,1902
Minnesota,Crow Wing,1.2847170652012474,Percent,27035.0,1903
Minnesota,Dakota,0.9858804166576434,Percent,27037.0,1904
Minnesota,Dodge,0.22027959898706073,Percent,27039.0,1906
Minnesota,Douglas,0.7473543960672007,Percent,27041.0,1907
Minnesota,Faribault,0.03137314389930255,Percent,27043.0,1908
Minnesota,Fillmore,0.18959512700184217,Percent,27045.0,1909
Minnesota,Freeborn,0.12883428397418628,Percent,27047.0,1910
Minnesota,Goodhue,0.20608402469977652,Percent,27049.0,1911
Minnesota,Grant,0.04452445941498732,Percent,27051.0,1912
Minnesota,Hennepin,1.6975188613206813,Percent,27053.0,1913
Minnesota,Houston,0.20000219782634973,Percent,27055.0,1914
Minnesota,Hubbard,1.321234787406885,Percent,27057.0,1915
Minnesota,Isanti,2.4194143247031055,Percent,27059.0,1916
Minnesota,Itasca,3.9223615042458553,Percent,27061.0,1917
Minnesota,Jackson,0.011598497433364762,Percent,27063.0,1918
Minnesota,Kanabec,0.7974400650142219,Percent,27065.0,1919
Minnesota,Kandiyohi,0.08250638211132214,Percent,27067.0,1920
Minnesota,Kittson,0.009491808569204776,Percent,27069.0,1921
Minnesota,Koochiching,2.1686746987951806,Percent,27071.0,1922
Minnesota,Lac qui Parle,0.029824038174768867,Percent,27073.0,1923
Minnesota,Lake,4.669260700389105,Percent,27075.0,1926
Minnesota,Lake of the Woods,0.2023199352576207,Percent,27077.0,1927
Minnesota,Le Sueur,0.2198510455456889,Percent,27079.0,1929
Minnesota,Lincoln,0.08956262351870083,Percent,27081.0,1931
Minnesota,Lyon,0.024204917523379006,Percent,27083.0,1932
Minnesota,McLeod,0.33243249707028916,Percent,27085.0,1934
Minnesota,Mahnomen,nan,Percent,27087.0,1936
Minnesota,Marshall,0.01053468809422225,Percent,27089.0,1937
Minnesota,Martin,0.040943842418317035,Percent,27091.0,1940
Minnesota,Meeker,0.11762572474600194,Percent,27093.0,1941
Minnesota,Mille Lacs,1.4660069635330768,Percent,27095.0,1943
Minnesota,Morrison,0.1122493544704359,Percent,27097.0,1944
Minnesota,Mower,0.10848287396167634,Percent,27099.0,1945
Minnesota,Murray,0.01475902725359804,Percent,27101.0,1947
Minnesota,Nicollet,0.16345459383434066,Percent,27103.0,1948
Minnesota,Nobles,0.1218685739050007,Percent,27105.0,1950
Minnesota,Norman,0.049322850741922636,Percent,27107.0,1951
Minnesota,Olmsted,0.3408122692416927,Percent,27109.0,1953
Minnesota,Otter Tail,0.26260451693099296,Percent,27111.0,1954
Minnesota,Pennington,0.15780413159908185,Percent,27113.0,1956
Minnesota,Pine,nan,Percent,27115.0,1957
Minnesota,Pipestone,0.039667023669879696,Percent,27117.0,1958
Minnesota,Polk,0.03104689545690193,Percent,27119.0,1959
Minnesota,Pope,0.09498057604435849,Percent,27121.0,1961
Minnesota,Ramsey,nan,Percent,27123.0,1964
Minnesota,Red Lake,0.014065357025645835,Percent,27125.0,1966
Minnesota,Redwood,0.029116159743338307,Percent,27127.0,1969
Minnesota,Renville,0.04137911353572635,Percent,27129.0,1971
Minnesota,Rice,1.1640196214202936,Percent,27131.0,1973
Minnesota,Rock,0.013078733978550874,Percent,27133.0,1974
Minnesota,Roseau,0.06840267949806586,Percent,27135.0,1976
Minnesota,St. Louis,3.6072587784007086,Percent,27137.0,1978
Minnesota,Scott,2.3968925661592877,Percent,27139.0,1979
Minnesota,Sherburne,0.46919720358466666,Percent,27141.0,1980
Minnesota,Sibley,0.028690993897015727,Percent,27143.0,1982
Minnesota,Stearns,0.15362905321764309,Percent,27145.0,1984
Minnesota,Steele,0.1445172744150298,Percent,27147.0,1985
Minnesota,Stevens,0.06598387698310239,Percent,27149.0,1987
Minnesota,Swift,0.03784790963083731,Percent,27151.0,1988
Minnesota,Todd,0.1937984496124031,Percent,27153.0,1989
Minnesota,Traverse,0.026065072802444723,Percent,27155.0,1990
Minnesota,Wabasha,0.406346212520456,Percent,27157.0,1991
Minnesota,Wadena,0.2828889723369633,Percent,27159.0,1992
Minnesota,Waseca,0.047073980476686,Percent,27161.0,1993
Minnesota,Washington,4.036920435031482,Percent,27163.0,1994
Minnesota,Watonwan,0.030317631326775344,Percent,27165.0,1996
Minnesota,Wilkin,0.05747082397836032,Percent,27167.0,1997
Minnesota,Winona,nan,Percent,27169.0,1998
Minnesota,Wright,0.8974853275071757,Percent,27171.0,1999
Minnesota,Yellow Medicine,0.029180180438755105,Percent,27173.0,1531
