State,County,Seniors low access to store (%) 2010 (PCT_LACCESS_SENIORS10),Units,FIPS,FID
Georgia,Randolph,0.9507293612388614,Percent,13243,23
Georgia,Richmond,3.395792873215728,Percent,13245,24
Georgia,Rockdale,4.623832079159385,Percent,13247,28
Georgia,Schley,0.2474306443606068,Percent,13249,31
Georgia,Screven,3.115869963805756,Percent,13251,34
Georgia,Seminole,1.2248518912382862,Percent,13253,38
Georgia,Spalding,2.2609609664892854,Percent,13255,41
Georgia,Stephens,1.5656176315979524,Percent,13257,45
Georgia,Stewart,3.415768169073094,Percent,13259,48
Georgia,Sumter,3.243341991030501,Percent,13261,52
Georgia,Talbot,0.8372826515349892,Percent,13263,57
Georgia,Taliaferro,14.436719527627256,Percent,13265,60
Georgia,Tattnall,0.6056741760091536,Percent,13267,63
Georgia,Taylor,0.7751455372656164,Percent,13269,69
Georgia,Telfair,1.3561827698332,Percent,13271,75
Georgia,Terrell,0.22323913834635858,Percent,13273,78
Georgia,Thomas,4.015741384014423,Percent,13275,83
Georgia,Tift,1.3513423491346477,Percent,13277,87
Georgia,Toombs,2.116317669650964,Percent,13279,91
Georgia,Towns,0.0,Percent,13281,95
Georgia,Treutlen,1.3948015128411981,Percent,13283,102
Georgia,Troup,1.7720938801128363,Percent,13285,105
Georgia,Turner,1.2293394562787794,Percent,13287,108
Georgia,Twiggs,0.23028094623988696,Percent,13289,116
Georgia,Union,0.007846183984127505,Percent,13291,120
Georgia,Upson,3.081003138598424,Percent,13293,123
Georgia,Walker,3.9642640969538947,Percent,13295,126
Georgia,Walton,1.8154306817634778,Percent,13297,127
Georgia,Ware,6.156668074767955,Percent,13299,132
Georgia,Warren,0.2729825304822283,Percent,13301,135
Georgia,Washington,3.5752920967217023,Percent,13303,143
Georgia,Wayne,3.7292011079844185,Percent,13305,147
Georgia,Webster,0.16285660038290817,Percent,13307,149
Georgia,Wheeler,0.05876763055372955,Percent,13309,154
Georgia,White,0.0,Percent,13311,157
Georgia,Whitfield,2.514300904062116,Percent,13313,159
Georgia,Wilcox,0.1274624478626029,Percent,13315,163
Georgia,Wilkes,5.781373761049958,Percent,13317,167
Georgia,Wilkinson,3.98285485536866,Percent,13319,169
Georgia,Worth,1.590391334202025,Percent,13321,173
Hawaii,Hawaii,5.545668278848005,Percent,15001,198
Hawaii,Honolulu,2.6888073431265087,Percent,15003,234
Hawaii,Kalawao,0.0,Percent,15005,247
Hawaii,Kauai,5.991403118797246,Percent,15007,261
Hawaii,Maui,4.300604270446633,Percent,15009,323
Idaho,Ada,1.9681863579458514,Percent,16001,336
Idaho,Adams,2.707789917164839,Percent,16003,338
Idaho,Bannock,3.6520155172219972,Percent,16005,343
Idaho,Bear Lake,5.411151108213833,Percent,16007,349
Idaho,Benewah,5.613922828314055,Percent,16009,354
Idaho,Bingham,2.3697255489008047,Percent,16011,362
Idaho,Blaine,2.372518675698344,Percent,16013,371
Idaho,Boise,14.845796908227804,Percent,16015,380
Idaho,Bonner,3.2359870745362675,Percent,16017,387
Idaho,Bonneville,1.8981527564161598,Percent,16019,395
Idaho,Boundary,3.0911932519342233,Percent,16021,405
Idaho,Butte,2.5763796127135974,Percent,16023,414
Idaho,Camas,15.935541518853,Percent,16025,429
Idaho,Canyon,2.1215621240894014,Percent,16027,441
Idaho,Caribou,4.730103427671593,Percent,16029,449
Idaho,Cassia,2.958081274784424,Percent,16031,456
Idaho,Clark,13.136456238938493,Percent,16033,464
Idaho,Clearwater,4.7459740012940985,Percent,16035,474
Idaho,Custer,4.092233649448008,Percent,16037,484
Idaho,Elmore,3.7589972948479176,Percent,16039,490
Idaho,Franklin,1.078164009108525,Percent,16041,498
Idaho,Fremont,2.7140153620837637,Percent,16043,502
Idaho,Gem,7.378084582858064,Percent,16045,510
Idaho,Gooding,2.793049804648791,Percent,16047,519
Idaho,Idaho,7.179091973772422,Percent,16049,528
Idaho,Jefferson,1.002219799367873,Percent,16051,540
Idaho,Jerome,2.56837070799187,Percent,16053,547
Idaho,Kootenai,3.684295972856997,Percent,16055,552
Idaho,Latah,2.6756902752524887,Percent,16057,559
Idaho,Lemhi,9.140421485073338,Percent,16059,566
Idaho,Lewis,9.497160768480633,Percent,16061,574
Idaho,Lincoln,10.728376682398213,Percent,16063,578
Idaho,Madison,0.58704181627776,Percent,16065,581
Idaho,Minidoka,1.4354535587520953,Percent,16067,585
Idaho,Nez Perce,3.552602753904368,Percent,16069,589
Idaho,Oneida,1.8092523418822166,Percent,16071,593
Idaho,Owyhee,3.0308284399920096,Percent,16073,601
Idaho,Payette,3.4160414440550637,Percent,16075,606
Idaho,Power,1.7931317987301267,Percent,16077,613
Idaho,Shoshone,1.1389762576824911,Percent,16079,621
Idaho,Teton,0.6008321381182261,Percent,16081,627
Idaho,Twin Falls,0.9141126370593033,Percent,16083,634
Idaho,Valley,2.8640413172783816,Percent,16085,643
Idaho,Washington,5.281464226709256,Percent,16087,649
Illinois,Adams,2.7590285169951567,Percent,17001,650
Illinois,Alexander,7.604915137564275,Percent,17003,651
Illinois,Bond,1.88373456280457,Percent,17005,652
Illinois,Boone,1.6054914253714871,Percent,17007,653
Illinois,Brown,0.5230179743374658,Percent,17009,654
Illinois,Bureau,6.966413268001601,Percent,17011,2
Illinois,Calhoun,3.37042874723653,Percent,17013,4
Illinois,Carroll,2.61506102727921,Percent,17015,6
Illinois,Cass,1.7528473272495162,Percent,17017,10
Illinois,Champaign,1.5643958137678597,Percent,17019,12
Illinois,Christian,1.3432287240967355,Percent,17021,14
Illinois,Clark,1.693231513653162,Percent,17023,19
Illinois,Clay,2.349885231272472,Percent,17025,22
Illinois,Clinton,0.901828675598141,Percent,17027,27
Illinois,Coles,2.6031066382555457,Percent,17029,30
Illinois,Cook,1.0813220059035147,Percent,17031,36
Illinois,Crawford,1.2435992333686936,Percent,17033,40
Illinois,Cumberland,0.07072557059456716,Percent,17035,44
Illinois,DeKalb,1.7801202566338339,Percent,17037,49
Illinois,De Witt,0.5806854661703242,Percent,17039,53
Illinois,Douglas,1.9235347143364965,Percent,17041,55
Illinois,DuPage,3.1555263634633626,Percent,17043,64
Illinois,Edgar,7.519444165422858,Percent,17045,66
Illinois,Edwards,2.98726054449012,Percent,17047,71
Illinois,Effingham,2.8086966481556535,Percent,17049,76
Illinois,Fayette,5.4031438046789075,Percent,17051,79
Illinois,Ford,3.277640330886485,Percent,17053,81
Illinois,Franklin,2.160315789887202,Percent,17055,85
Illinois,Fulton,2.249616937948912,Percent,17057,89
Illinois,Gallatin,17.552551745871067,Percent,17059,92
Illinois,Greene,0.3091127804453529,Percent,17061,96
Illinois,Grundy,1.952343553798981,Percent,17063,99
Illinois,Hamilton,3.390983156869646,Percent,17065,106
Illinois,Hancock,10.514721844157716,Percent,17067,111
Illinois,Hardin,5.369472900589004,Percent,17069,113
Illinois,Henderson,0.18715330878865505,Percent,17071,117
Illinois,Henry,2.8869544789912847,Percent,17073,121
Illinois,Iroquois,2.510468456701437,Percent,17075,125
Illinois,Jackson,3.374857733053423,Percent,17077,129
Illinois,Jasper,2.8169718039394,Percent,17079,133
Illinois,Jefferson,3.52096565436454,Percent,17081,137
Illinois,Jersey,2.979117791374249,Percent,17083,142
Illinois,Jo Daviess,3.9859959171762065,Percent,17085,145
Illinois,Johnson,1.4299614288924019,Percent,17087,152
Illinois,Kane,2.068385864522861,Percent,17089,156
Illinois,Kankakee,1.8902564971828837,Percent,17091,161
Illinois,Kendall,2.0920939990952188,Percent,17093,165
Illinois,Knox,2.250907243342316,Percent,17095,166
Illinois,Lake,4.044781755338511,Percent,17097,170
Illinois,LaSalle,3.637611998856193,Percent,17099,175
Illinois,Lawrence,2.19134015273186,Percent,17101,177
Illinois,Lee,1.5118907968531765,Percent,17103,180
Illinois,Livingston,1.54482402854725,Percent,17105,182
Illinois,Logan,4.264440825811913,Percent,17107,186
Illinois,McDonough,2.9967308137870874,Percent,17109,189
Illinois,McHenry,3.3654514085714147,Percent,17111,192
Illinois,McLean,2.1153128755468944,Percent,17113,193
Illinois,Macon,5.045758553171132,Percent,17115,194
Illinois,Macoupin,1.428269320220291,Percent,17117,196
Illinois,Madison,4.5022927311034895,Percent,17119,199
Illinois,Marion,4.3645157187673,Percent,17121,201
Illinois,Marshall,2.530506587552935,Percent,17123,202
Illinois,Mason,1.2425316998929155,Percent,17125,206
Illinois,Massac,3.01321006138928,Percent,17127,208
Illinois,Menard,0.6788864441151783,Percent,17129,212
Illinois,Mercer,5.100463912440312,Percent,17131,216
Illinois,Monroe,2.4690967510455444,Percent,17133,219
Illinois,Montgomery,3.3680319207543183,Percent,17135,223
Illinois,Morgan,4.8173386938000675,Percent,17137,225
Illinois,Moultrie,0.618307441121946,Percent,17139,227
Illinois,Ogle,1.0984952440832645,Percent,17141,229
Illinois,Peoria,4.494723349215154,Percent,17143,233
Illinois,Perry,3.2322363475394362,Percent,17145,235
Illinois,Piatt,0.4615221870997047,Percent,17147,238
Illinois,Pike,4.475458369436396,Percent,17149,241
Illinois,Pope,6.968345915945415,Percent,17151,245
Illinois,Pulaski,11.58994032783222,Percent,17153,248
Illinois,Putnam,4.944829763351498e-05,Percent,17155,253
Illinois,Randolph,2.8992076671222966,Percent,17157,255
Illinois,Richland,1.1104601161807182,Percent,17159,259
Illinois,Rock Island,2.994822074018103,Percent,17161,265
Illinois,St. Clair,5.0335809392528965,Percent,17163,269
Illinois,Saline,6.276210520415846,Percent,17165,271
Illinois,Sangamon,4.316958016624678,Percent,17167,274
Illinois,Schuyler,2.6774975081114527,Percent,17169,278
Illinois,Scott,0.7215778083332287,Percent,17171,280
Illinois,Shelby,2.7267148891735946,Percent,17173,283
Illinois,Stark,5.174700373111545,Percent,17175,285
Illinois,Stephenson,2.635630723557838,Percent,17177,290
Illinois,Tazewell,6.506103341435336,Percent,17179,291
Illinois,Union,1.4555021788347202,Percent,17181,293
Illinois,Vermilion,3.1935347049501135,Percent,17183,296
Illinois,Wabash,1.6207599079167154,Percent,17185,299
Illinois,Warren,0.10853542581076693,Percent,17187,301
Illinois,Washington,1.941035365403724,Percent,17189,305
Illinois,Wayne,3.7254936415952384,Percent,17191,310
Illinois,White,5.263603492551783,Percent,17193,312
Illinois,Whiteside,3.422998987818028,Percent,17195,314
Illinois,Will,3.0919818035460622,Percent,17197,320
Illinois,Williamson,2.854416965525958,Percent,17199,324
Illinois,Winnebago,3.162224369888358,Percent,17201,325
Illinois,Woodford,1.2311875645034864,Percent,17203,328
Indiana,Adams,1.9427709740770813,Percent,18001,330
Indiana,Allen,3.9866854507173635,Percent,18003,335
Indiana,Bartholomew,3.1024436042447587,Percent,18005,342
Indiana,Benton,0.2372567016854529,Percent,18007,179
Indiana,Blackford,0.40661325971428874,Percent,18009,183
Indiana,Boone,0.9755014743476889,Percent,18011,185
Indiana,Brown,0.40425247951498294,Percent,18013,188
Indiana,Carroll,0.892485894076522,Percent,18015,195
Indiana,Cass,0.7263837935267644,Percent,18017,211
Indiana,Clark,2.940719842029429,Percent,18019,215
Indiana,Clay,0.5523910372086948,Percent,18021,221
Indiana,Clinton,0.7232604006610402,Percent,18023,226
Indiana,Crawford,2.2429229368031365,Percent,18025,232
Indiana,Daviess,0.7555925175124653,Percent,18027,239
Indiana,Dearborn,3.56254601422379,Percent,18029,242
Indiana,Decatur,2.262165973606352,Percent,18031,246
Indiana,DeKalb,3.997968472919191,Percent,18033,249
Indiana,Delaware,3.6585606054212425,Percent,18035,252
Indiana,Dubois,0.739476678924424,Percent,18037,254
Indiana,Elkhart,2.1339266360289533,Percent,18039,260
Indiana,Fayette,4.049645094583346,Percent,18041,263
Indiana,Floyd,3.1019249580469443,Percent,18043,267
Indiana,Fountain,0.5900751436741009,Percent,18045,270
Indiana,Franklin,0.99605196654966,Percent,18047,272
Indiana,Fulton,3.068987687703518,Percent,18049,276
Indiana,Gibson,1.546674786395272,Percent,18051,286
Indiana,Grant,2.9687928343962264,Percent,18053,297
Indiana,Greene,0.966722600293466,Percent,18055,309
Indiana,Hamilton,3.081629631041745,Percent,18057,321
Indiana,Hancock,3.9054171190342135,Percent,18059,329
Indiana,Harrison,0.8439244819095519,Percent,18061,334
Indiana,Hendricks,3.848955293378933,Percent,18063,341
Indiana,Henry,1.0837551099012375,Percent,18065,344
Indiana,Howard,4.929084609823472,Percent,18067,348
Indiana,Huntington,3.403964874497387,Percent,18069,352
Indiana,Jackson,2.0969605206116455,Percent,18071,355
Indiana,Jasper,0.9105066491916604,Percent,18073,356
Indiana,Jay,3.0683746103773912,Percent,18075,358
Indiana,Jefferson,2.6219841223883775,Percent,18077,363
Indiana,Jennings,2.166845061550671,Percent,18079,367
Indiana,Johnson,3.9374952625356814,Percent,18081,370
Indiana,Knox,2.4114336923236186,Percent,18083,376
Indiana,Kosciusko,2.9250971276180873,Percent,18085,384
Indiana,LaGrange,0.2834421203934174,Percent,18087,386
Indiana,Lake,3.364085085147387,Percent,18089,389
Indiana,LaPorte,2.6798062064734856,Percent,18091,392
Indiana,Lawrence,1.7530572752575584,Percent,18093,396
Indiana,Madison,4.040086777974064,Percent,18095,401
Indiana,Marion,2.690196717777767,Percent,18097,409
Indiana,Marshall,2.3868469389617863,Percent,18099,412
Indiana,Martin,0.3151734348960016,Percent,18101,418
Indiana,Miami,2.4216251860995475,Percent,18103,420
Indiana,Monroe,1.8096149991333803,Percent,18105,422
Indiana,Montgomery,2.1301131921119425,Percent,18107,425
Indiana,Morgan,2.06268216156809,Percent,18109,430
Indiana,Newton,0.25630742454136274,Percent,18111,433
Indiana,Noble,0.6093625450151758,Percent,18113,436
Indiana,Ohio,0.0,Percent,18115,440
Indiana,Orange,0.9072453373612298,Percent,18117,444
Indiana,Owen,0.07996967718651772,Percent,18119,448
Indiana,Parke,1.6570596650397946,Percent,18121,452
Indiana,Perry,2.825565713643221,Percent,18123,459
Indiana,Pike,0.9643600412354068,Percent,18125,465
Indiana,Porter,4.435106621860365,Percent,18127,468
Indiana,Posey,4.061677965981783,Percent,18129,471
Indiana,Pulaski,0.4302669656122332,Percent,18131,477
Indiana,Putnam,0.4300857463763401,Percent,18133,480
Indiana,Randolph,3.3133268633982653,Percent,18135,485
Indiana,Ripley,0.3466890552818651,Percent,18137,488
Indiana,Rush,0.6155117331316524,Percent,18139,493
Indiana,St. Joseph,4.778639625445303,Percent,18141,496
Indiana,Scott,0.8268023264665688,Percent,18143,504
Indiana,Shelby,1.4651036547512737,Percent,18145,506
Indiana,Spencer,0.0,Percent,18147,509
Indiana,Starke,0.692567691829872,Percent,18149,512
Indiana,Steuben,2.9656813049031157,Percent,18151,515
Indiana,Sullivan,0.8050709237449174,Percent,18153,518
Indiana,Switzerland,0.6601345025607576,Percent,18155,526
Indiana,Tippecanoe,1.6574866076997108,Percent,18157,530
Indiana,Tipton,6.408258580834462,Percent,18159,534
Indiana,Union,0.0,Percent,18161,538
Indiana,Vanderburgh,2.8486075554077894,Percent,18163,543
Indiana,Vermillion,2.945289176025037,Percent,18165,548
Indiana,Vigo,4.213272448979907,Percent,18167,553
Indiana,Wabash,0.9203777633317289,Percent,18169,555
Indiana,Warren,0.5631885914708099,Percent,18171,567
Indiana,Warrick,3.5482456602510184,Percent,18173,575
Indiana,Washington,1.326668663707795,Percent,18175,584
Indiana,Wayne,2.9678120312007197,Percent,18177,586
Indiana,Wells,2.2834349451067415,Percent,18179,590
Indiana,White,2.006062811078501,Percent,18181,594
Indiana,Whitley,0.5596108398607593,Percent,18183,597
Iowa,Adair,1.5472845457793543,Percent,19001,598
Iowa,Adams,1.4569037510186795,Percent,19003,602
Iowa,Allamakee,4.089898424972485,Percent,19005,608
Iowa,Appanoose,3.235428062407931,Percent,19007,611
Iowa,Audubon,0.7834855364236674,Percent,19009,615
Iowa,Benton,2.4064772362937337,Percent,19011,619
Iowa,Black Hawk,3.0732614036457018,Percent,19013,623
Iowa,Boone,2.3997419077779214,Percent,19015,625
Iowa,Bremer,1.3373210776519155,Percent,19017,631
Iowa,Buchanan,2.5687188511873607,Percent,19019,632
Iowa,Buena Vista,2.396787064652443,Percent,19021,633
Iowa,Butler,9.86691844200928,Percent,19023,361
Iowa,Calhoun,12.233364741798447,Percent,19025,365
Iowa,Carroll,0.7844571875978862,Percent,19027,369
Iowa,Cass,5.800390494080654,Percent,19029,374
Iowa,Cedar,1.9816103987136493,Percent,19031,379
Iowa,Cerro Gordo,2.8518535787415913,Percent,19033,383
Iowa,Cherokee,1.3960649251212227,Percent,19035,388
Iowa,Chickasaw,2.9026382370283463,Percent,19037,393
Iowa,Clarke,1.3646779105349882,Percent,19039,397
Iowa,Clay,2.0876733032449453,Percent,19041,398
Iowa,Clayton,3.3943565796690445,Percent,19043,402
Iowa,Clinton,3.73827756106167,Percent,19045,404
Iowa,Crawford,4.531001389412599,Percent,19047,408
Iowa,Dallas,0.42575379225719967,Percent,19049,413
Iowa,Davis,2.2555264191837656,Percent,19051,416
Iowa,Decatur,2.2639465626712902,Percent,19053,419
Iowa,Delaware,1.7764105189067663,Percent,19055,421
Iowa,Des Moines,4.854005142340434,Percent,19057,424
Iowa,Dickinson,5.356605865631337,Percent,19059,427
Iowa,Dubuque,4.007295506996381,Percent,19061,434
Iowa,Emmet,6.032393149608939,Percent,19063,437
Iowa,Fayette,1.1479744856272414,Percent,19065,442
Iowa,Floyd,3.3449633440469237,Percent,19067,447
Iowa,Franklin,4.3913866434984365,Percent,19069,451
Iowa,Fremont,9.28046500980856,Percent,19071,455
Iowa,Greene,7.334686622196315,Percent,19073,458
Iowa,Grundy,2.350252830998988,Percent,19075,460
Iowa,Guthrie,2.1076418647005113,Percent,19077,467
Iowa,Hamilton,4.9917964242494035,Percent,19079,469
Iowa,Hancock,3.1103269239670133,Percent,19081,470
Iowa,Hardin,3.3326097055658774,Percent,19083,475
Iowa,Harrison,3.619105729581156,Percent,19085,478
Iowa,Henry,4.876376106517756,Percent,19087,479
Iowa,Howard,7.914060173130326,Percent,19089,481
Iowa,Humboldt,3.464870969482883,Percent,19091,487
Iowa,Ida,0.15148492343619552,Percent,19093,491
Iowa,Iowa,2.0647536856059427,Percent,19095,495
Iowa,Jackson,3.320588688260943,Percent,19097,499
Iowa,Jasper,2.833437648889881,Percent,19099,505
Iowa,Jefferson,2.0428848363096597,Percent,19101,507
Iowa,Johnson,1.7840789751740347,Percent,19103,508
Iowa,Jones,2.3368983130464724,Percent,19105,516
Iowa,Keokuk,4.5836640767845775,Percent,19107,520
Iowa,Kossuth,10.594348792877502,Percent,19109,523
Iowa,Lee,2.1818509931723526,Percent,19111,531
Iowa,Linn,2.960920957391997,Percent,19113,535
Iowa,Louisa,0.1273358637522043,Percent,19115,539
Iowa,Lucas,4.714007545872679,Percent,19117,542
Iowa,Lyon,3.627205262862775,Percent,19119,546
Iowa,Madison,2.4158988029601316,Percent,19121,550
Iowa,Mahaska,4.204806770145887,Percent,19123,554
Iowa,Marion,2.226364156123321,Percent,19125,561
Iowa,Marshall,3.591697487850054,Percent,19127,568
Iowa,Mills,1.401673886132532,Percent,19129,569
Iowa,Mitchell,4.033108052982888,Percent,19131,572
Iowa,Monona,3.152825522467327,Percent,19133,576
Iowa,Monroe,4.692143064613237,Percent,19135,580
Iowa,Montgomery,4.170323972191052,Percent,19137,595
Iowa,Muscatine,3.1794661806451985,Percent,19139,600
Iowa,O'Brien,4.735214352763071,Percent,19141,604
Iowa,Osceola,3.2483109299267254,Percent,19143,607
Iowa,Page,4.4978773247974075,Percent,19145,612
Iowa,Palo Alto,8.087505893575427,Percent,19147,618
Iowa,Plymouth,0.5373571209290483,Percent,19149,622
Iowa,Pocahontas,4.223592178922818,Percent,19151,624
Iowa,Polk,2.1001307412243126,Percent,19153,629
Iowa,Pottawattamie,5.19384699215858,Percent,19155,637
Iowa,Poweshiek,3.576718257158914,Percent,19157,640
Iowa,Ringgold,3.43148672701337,Percent,19159,642
Iowa,Sac,3.457576541694097,Percent,19161,647
Iowa,Scott,1.549220240957004,Percent,19163,657
Iowa,Shelby,5.57961853547434,Percent,19165,660
Iowa,Sioux,0.4958731603574709,Percent,19167,663
Iowa,Story,1.560102071888019,Percent,19169,668
Iowa,Tama,3.466360272726982,Percent,19171,671
Iowa,Taylor,1.5614165869376095,Percent,19173,674
Iowa,Union,4.1878798821737115,Percent,19175,675
Iowa,Van Buren,18.03554843841387,Percent,19177,678
Iowa,Wapello,4.073766792548127,Percent,19179,681
Iowa,Warren,3.01724018090146,Percent,19181,685
Iowa,Washington,1.32905291382999,Percent,19183,687
Iowa,Wayne,8.889493961529565,Percent,19185,691
Iowa,Webster,3.4417642042918217,Percent,19187,694
Iowa,Winnebago,4.484076538697304,Percent,19189,696
Iowa,Winneshiek,2.7063419210148796,Percent,19191,698
Iowa,Woodbury,4.526717683409476,Percent,19193,702
Iowa,Worth,1.279434826520063,Percent,19195,703
Iowa,Wright,1.6468365389315671,Percent,19197,705
Kansas,Allen,7.1154104774640725,Percent,20001,709
Kansas,Anderson,4.089064350898346,Percent,20003,712
Kansas,Atchison,3.7540373374651206,Percent,20005,715
Kansas,Barber,2.669267101152623,Percent,20007,717
Kansas,Barton,3.6385467669249842,Percent,20009,719
Kansas,Bourbon,4.261724094081203,Percent,20011,722
Kansas,Brown,1.3701040234170971,Percent,20013,723
Kansas,Butler,3.2317276611644505,Percent,20015,726
Kansas,Chase,19.840620205629786,Percent,20017,729
Kansas,Chautauqua,7.092700115002916,Percent,20019,730
Kansas,Cherokee,3.065278653298329,Percent,20021,732
Kansas,Cheyenne,26.033495914418232,Percent,20023,736
Kansas,Clark,21.986455861565236,Percent,20025,738
Kansas,Clay,4.437815947865999,Percent,20027,739
Kansas,Cloud,7.439827020975338,Percent,20029,740
Kansas,Coffey,9.138873683445633,Percent,20031,745
Kansas,Comanche,4.150453002194459,Percent,20033,748
Kansas,Cowley,2.662900829533893,Percent,20035,752
Kansas,Crawford,3.798915926034855,Percent,20037,756
Kansas,Decatur,3.016004376364958,Percent,20039,759
Kansas,Dickinson,2.800083544865384,Percent,20041,762
Kansas,Doniphan,9.766951763180025,Percent,20043,765
Kansas,Douglas,1.1506295632689985,Percent,20045,767
Kansas,Edwards,2.9940523314507343,Percent,20047,770
Kansas,Elk,24.18965514078022,Percent,20049,773
Kansas,Ellis,2.6267871587832414,Percent,20051,774
Kansas,Ellsworth,7.119666067449638,Percent,20053,776
Kansas,Finney,1.1280800716132777,Percent,20055,778
Kansas,Ford,3.3874021397988945,Percent,20057,784
Kansas,Franklin,5.963408485096991,Percent,20059,786
Kansas,Geary,2.952162827930068,Percent,20061,788
Kansas,Gove,23.562152145067497,Percent,20063,790
Kansas,Graham,6.394060420115827,Percent,20065,791
Kansas,Grant,0.6739476872224026,Percent,20067,794
Kansas,Gray,7.327672961809224,Percent,20069,798
Kansas,Greeley,20.93023254195156,Percent,20071,801
Kansas,Greenwood,9.802881201379323,Percent,20073,803
Kansas,Hamilton,13.605947945464573,Percent,20075,805
Kansas,Harper,4.581465084483659,Percent,20077,807
Kansas,Harvey,4.141783969257727,Percent,20079,812
Kansas,Haskell,10.714285746037218,Percent,20081,815
Kansas,Hodgeman,20.49092233958262,Percent,20083,818
Kansas,Jackson,2.1445384810871193,Percent,20085,819
Kansas,Jefferson,2.7436759852966905,Percent,20087,821
Kansas,Jewell,7.795975135384466,Percent,20089,822
Kansas,Johnson,2.0761630463543432,Percent,20091,824
Kansas,Kearny,1.103075450982283,Percent,20093,826
Kansas,Kingman,7.321876834632603,Percent,20095,827
Kansas,Kiowa,18.798985363207677,Percent,20097,829
Kansas,Labette,3.6001308088826214,Percent,20099,831
Kansas,Lane,21.085714329830115,Percent,20101,833
Kansas,Leavenworth,1.968146620184554,Percent,20103,836
Kansas,Lincoln,6.171772455476334,Percent,20105,838
Kansas,Linn,5.689032002543081,Percent,20107,840
Kansas,Logan,3.2387092471724963,Percent,20109,842
Kansas,Lyon,1.5716913133500148,Percent,20111,844
Kansas,McPherson,5.111666048237766,Percent,20113,846
Kansas,Marion,4.916560344686169,Percent,20115,848
Kansas,Marshall,2.9502044329771278,Percent,20117,850
Kansas,Meade,7.455947918661596,Percent,20119,851
Kansas,Miami,1.3204367994940462,Percent,20121,853
Kansas,Mitchell,5.022611073805523,Percent,20123,854
Kansas,Montgomery,2.481863116158896,Percent,20125,856
Kansas,Morris,6.140754947446346,Percent,20127,858
Kansas,Morton,3.903891815930436,Percent,20129,859
Kansas,Nemaha,2.314269123033474,Percent,20131,861
Kansas,Neosho,4.646701508006093,Percent,20133,862
Kansas,Ness,5.854237092210942,Percent,20135,864
Kansas,Norton,4.3405831700053605,Percent,20137,866
Kansas,Osage,1.8595622551532984,Percent,20139,867
Kansas,Osborne,5.974700231404744,Percent,20141,869
Kansas,Ottawa,4.950459798831571,Percent,20143,870
Kansas,Pawnee,3.279567072014943,Percent,20145,872
Kansas,Phillips,6.812908166104946,Percent,20147,873
Kansas,Pottawatomie,3.3701854958131134,Percent,20149,876
Kansas,Pratt,3.9388120961072906,Percent,20151,878
Kansas,Rawlins,8.487946036094879,Percent,20153,880
Kansas,Reno,5.544144623879355,Percent,20155,882
Kansas,Republic,6.083587524005141,Percent,20157,884
Kansas,Rice,3.487253112741208,Percent,20159,886
Kansas,Riley,3.339642304599086,Percent,20161,888
Kansas,Rooks,2.7535841747075662,Percent,20163,889
Kansas,Rush,24.070154108284065,Percent,20165,891
Kansas,Russell,6.19655923919251,Percent,20167,893
Kansas,Saline,3.55296764076026,Percent,20169,895
Kansas,Scott,1.1891174346867606,Percent,20171,897
Kansas,Sedgwick,3.089947303069798,Percent,20173,898
Kansas,Seward,3.282952356476163,Percent,20175,900
Kansas,Shawnee,3.3411882810192717,Percent,20177,902
Kansas,Sheridan,21.680474140652585,Percent,20179,904
Kansas,Sherman,14.123307183744094,Percent,20181,907
Kansas,Smith,10.202546906649077,Percent,20183,909
Kansas,Stafford,5.010247308244196,Percent,20185,911
Kansas,Stanton,2.040066083807673,Percent,20187,913
Kansas,Stevens,2.399621509538033,Percent,20189,914
Kansas,Sumner,3.6348021841977376,Percent,20191,916
Kansas,Thomas,6.936542689945317,Percent,20193,917
Kansas,Trego,3.754565189237454,Percent,20195,919
Kansas,Wabaunsee,11.12872364026308,Percent,20197,920
Kansas,Wallace,4.2566714761333735,Percent,20199,921
Kansas,Washington,9.899329018534834,Percent,20201,922
Kansas,Wichita,17.94986568881679,Percent,20203,923
Kansas,Wilson,2.2830128397470717,Percent,20205,925
Kansas,Woodson,0.3504630550582623,Percent,20207,926
Kansas,Wyandotte,3.749900947593956,Percent,20209,927
Kentucky,Adair,1.3838296732197686,Percent,21001,928
Kentucky,Allen,0.242425422474992,Percent,21003,929
Kentucky,Anderson,2.6941064512467716,Percent,21005,930
Kentucky,Ballard,1.156055084424301,Percent,21007,932
Kentucky,Barren,1.3121122881302207,Percent,21009,933
Kentucky,Bath,0.033280582558064785,Percent,21011,934
Kentucky,Bell,3.6387779671902343,Percent,21013,936
Kentucky,Boone,2.714340215720817,Percent,21015,1002
Kentucky,Bourbon,0.8771809171824669,Percent,21017,1005
Kentucky,Boyd,4.141716228220541,Percent,21019,1008
Kentucky,Boyle,3.3065784016691966,Percent,21021,1010
Kentucky,Bracken,0.11039553276624105,Percent,21023,1013
Kentucky,Breathitt,0.9349083176593889,Percent,21025,1017
Kentucky,Breckinridge,1.5867497041249063,Percent,21027,1020
Kentucky,Bullitt,2.7802067794649954,Percent,21029,1024
Kentucky,Butler,1.6811746009934279,Percent,21031,1026
Kentucky,Caldwell,2.2523646055786894,Percent,21033,1031
Kentucky,Calloway,2.7809656816655375,Percent,21035,1033
Kentucky,Campbell,4.144421667250277,Percent,21037,1035
Kentucky,Carlisle,0.7846786176513363,Percent,21039,1039
Kentucky,Carroll,5.600002461981657,Percent,21041,1041
