State,County,Direct farm sales (% change) 2007 - 12 (PCH_DIRSALES_07_12),Units,FIPS,FID
Kentucky,Carroll,-38.70967741935484,% change,21041.0,1041
Kentucky,Carter,267.21311475409834,% change,21043.0,1044
Kentucky,Casey,55.02958579881657,% change,21045.0,1048
Kentucky,Christian,118.82352941176471,% change,21047.0,1050
Kentucky,Clark,39.84375,% change,21049.0,1053
Kentucky,Clay,71.74603174603175,% change,21051.0,1056
Kentucky,Clinton,-22.727272727272727,% change,21053.0,1059
Kentucky,Crittenden,-21.875,% change,21055.0,1064
Kentucky,Cumberland,-77.90697674418605,% change,21057.0,1067
Kentucky,Daviess,23.376623376623375,% change,21059.0,1071
Kentucky,Edmonson,0.0,% change,21061.0,1073
Kentucky,Elliott,-23.333333333333332,% change,21063.0,1075
Kentucky,Estill,121.42857142857142,% change,21065.0,1077
Kentucky,Fayette,29.120879120879124,% change,21067.0,1080
Kentucky,Fleming,-20.98765432098765,% change,21069.0,1083
Kentucky,Floyd,33.33333333333333,% change,21071.0,1085
Kentucky,Franklin,-12.605042016806722,% change,21073.0,1086
Kentucky,Fulton,nan,% change,21075.0,1088
Kentucky,Gallatin,-31.818181818181817,% change,21077.0,1090
Kentucky,Garrard,-33.793103448275865,% change,21079.0,1092
Kentucky,Grant,123.4375,% change,21081.0,1094
Kentucky,Graves,-1.3761467889908259,% change,21083.0,1097
Kentucky,Grayson,66.37931034482759,% change,21085.0,1100
Kentucky,Green,-50.467289719626166,% change,21087.0,1102
Kentucky,Greenup,19.469026548672566,% change,21089.0,1105
Kentucky,Hancock,166.66666666666669,% change,21091.0,1107
Kentucky,Hardin,-59.06432748538012,% change,21093.0,1110
Kentucky,Harlan,nan,% change,21095.0,1114
Kentucky,Harrison,-21.084337349397593,% change,21097.0,1119
Kentucky,Hart,-52.41545893719807,% change,21099.0,1121
Kentucky,Henderson,117.94871794871796,% change,21101.0,1126
Kentucky,Henry,-46.25850340136054,% change,21103.0,1129
Kentucky,Hickman,141.1764705882353,% change,21105.0,1130
Kentucky,Hopkins,-31.25,% change,21107.0,1136
Kentucky,Jackson,50.0,% change,21109.0,1140
Kentucky,Jefferson,98.30508474576271,% change,21111.0,1143
Kentucky,Jessamine,-71.42857142857143,% change,21113.0,1145
Kentucky,Johnson,-70.0,% change,21115.0,1148
Kentucky,Kenton,717.6470588235294,% change,21117.0,1151
Kentucky,Knott,nan,% change,21119.0,1154
Kentucky,Knox,-83.72093023255815,% change,21121.0,1159
Kentucky,Larue,170.58823529411765,% change,21123.0,1162
Kentucky,Laurel,308.69565217391306,% change,21125.0,1166
Kentucky,Lawrence,-53.125,% change,21127.0,1167
Kentucky,Lee,nan,% change,21129.0,1171
Kentucky,Leslie,nan,% change,21131.0,1175
Kentucky,Letcher,-33.33333333333333,% change,21133.0,1178
Kentucky,Lewis,-52.72727272727272,% change,21135.0,1180
Kentucky,Lincoln,32.82051282051282,% change,21137.0,1184
Kentucky,Livingston,-93.89312977099237,% change,21139.0,1187
Kentucky,Logan,-43.51851851851852,% change,21141.0,1190
Kentucky,Lyon,nan,% change,21143.0,1193
Kentucky,McCracken,35.38461538461539,% change,21145.0,1196
Kentucky,McCreary,-82.14285714285714,% change,21147.0,1198
Kentucky,McLean,887.5,% change,21149.0,1201
Kentucky,Madison,18.790496760259177,% change,21151.0,1204
Kentucky,Magoffin,1300.0,% change,21153.0,1206
Kentucky,Marion,18.81188118811881,% change,21155.0,1210
Kentucky,Marshall,-43.258426966292134,% change,21157.0,1213
Kentucky,Martin,nan,% change,21159.0,1215
Kentucky,Mason,-69.07894736842105,% change,21161.0,1217
Kentucky,Meade,-11.504424778761061,% change,21163.0,1220
Kentucky,Menifee,-42.10526315789473,% change,21165.0,1222
Kentucky,Mercer,54.71698113207547,% change,21167.0,1225
Kentucky,Metcalfe,-17.81609195402299,% change,21169.0,1228
Kentucky,Monroe,-85.451197053407,% change,21171.0,1230
Kentucky,Montgomery,-25.71428571428571,% change,21173.0,1233
Kentucky,Morgan,50.847457627118644,% change,21175.0,1235
Kentucky,Muhlenberg,-55.26315789473685,% change,21177.0,1238
Kentucky,Nelson,-71.77177177177178,% change,21179.0,1243
Kentucky,Nicholas,-73.40425531914893,% change,21181.0,1246
Kentucky,Ohio,100.0,% change,21183.0,1249
Kentucky,Oldham,324.7787610619469,% change,21185.0,1252
Kentucky,Owen,250.98039215686273,% change,21187.0,1255
Kentucky,Owsley,-63.63636363636363,% change,21189.0,1257
Kentucky,Pendleton,0.8771929824561403,% change,21191.0,1260
Kentucky,Perry,nan,% change,21193.0,1265
Kentucky,Pike,400.0,% change,21195.0,1267
Kentucky,Powell,-54.54545454545454,% change,21197.0,1270
Kentucky,Pulaski,70.93333333333334,% change,21199.0,1272
Kentucky,Robertson,nan,% change,21201.0,1273
Kentucky,Rockcastle,-65.15151515151516,% change,21203.0,1276
Kentucky,Rowan,277.2727272727273,% change,21205.0,1279
Kentucky,Russell,-70.23809523809523,% change,21207.0,1282
Kentucky,Scott,-7.18562874251497,% change,21209.0,1283
Kentucky,Shelby,238.39662447257385,% change,21211.0,1285
Kentucky,Simpson,341.1764705882353,% change,21213.0,1287
Kentucky,Spencer,2.2222222222222223,% change,21215.0,1000
Kentucky,Taylor,31.343283582089555,% change,21217.0,1003
Kentucky,Todd,23.772609819121445,% change,21219.0,1006
Kentucky,Trigg,-18.493150684931507,% change,21221.0,1009
Kentucky,Trimble,-11.864406779661017,% change,21223.0,1012
Kentucky,Union,-100.0,% change,21225.0,1016
Kentucky,Warren,134.6153846153846,% change,21227.0,1019
Kentucky,Washington,49.056603773584904,% change,21229.0,1023
Kentucky,Wayne,50.79365079365079,% change,21231.0,1027
Kentucky,Webster,nan,% change,21233.0,1029
Kentucky,Whitley,-3.076923076923077,% change,21235.0,1034
Kentucky,Wolfe,-20.51282051282051,% change,21237.0,1037
Kentucky,Woodford,-64.00862068965517,% change,21239.0,1042
Louisiana,Acadia,35.07625272331155,% change,22001.0,1046
Louisiana,Allen,32.55813953488372,% change,22003.0,1051
Louisiana,Ascension,-36.36363636363637,% change,22005.0,1055
Louisiana,Assumption,nan,% change,22007.0,1060
Louisiana,Avoyelles,nan,% change,22009.0,1062
Louisiana,Beauregard,-52.12765957446809,% change,22011.0,1066
Louisiana,Bienville,-15.584415584415584,% change,22013.0,1069
Louisiana,Bossier,79.21348314606742,% change,22015.0,1076
Louisiana,Caddo,21.03174603174603,% change,22017.0,1079
Louisiana,Calcasieu,-37.17948717948718,% change,22019.0,1081
Louisiana,Caldwell,nan,% change,22021.0,1084
Louisiana,Cameron,77.77777777777779,% change,22023.0,1089
Louisiana,Catahoula,-52.38095238095239,% change,22025.0,1093
Louisiana,Claiborne,16.666666666666664,% change,22027.0,1095
Louisiana,Concordia,-77.77777777777779,% change,22029.0,1098
Louisiana,De Soto,-6.41025641025641,% change,22031.0,1103
Louisiana,East Baton Rouge,-36.41618497109826,% change,22033.0,1108
Louisiana,East Carroll,-66.66666666666666,% change,22035.0,1111
Louisiana,East Feliciana,-70.73170731707317,% change,22037.0,1115
Louisiana,Evangeline,-10.869565217391305,% change,22039.0,1118
Louisiana,Franklin,-17.094017094017094,% change,22041.0,1123
Louisiana,Grant,37.5,% change,22043.0,1127
Louisiana,Iberia,-57.57575757575758,% change,22045.0,1133
Louisiana,Iberville,nan,% change,22047.0,1134
Louisiana,Jackson,-46.15384615384615,% change,22049.0,1138
Louisiana,Jefferson,nan,% change,22051.0,1147
Louisiana,Jefferson Davis,-79.0909090909091,% change,22053.0,1155
Louisiana,Lafayette,-17.91044776119403,% change,22055.0,1161
Louisiana,Lafourche,28.333333333333332,% change,22057.0,1280
Louisiana,La Salle,-100.0,% change,22059.0,1289
Louisiana,Lincoln,nan,% change,22061.0,1291
Louisiana,Livingston,-84.4155844155844,% change,22063.0,1295
Louisiana,Madison,nan,% change,22065.0,1297
Louisiana,Morehouse,385.7142857142857,% change,22067.0,1299
Louisiana,Natchitoches,-35.04273504273504,% change,22069.0,1301
Louisiana,Orleans,nan,% change,22071.0,1304
Louisiana,Ouachita,-5.806451612903226,% change,22073.0,1306
Louisiana,Plaquemines,61.20092378752887,% change,22075.0,1427
Louisiana,Pointe Coupee,nan,% change,22077.0,1431
Louisiana,Rapides,61.672473867595826,% change,22079.0,1434
Louisiana,Red River,-7.2727272727272725,% change,22081.0,1436
Louisiana,Richland,-27.027027027027028,% change,22083.0,1439
Louisiana,Sabine,-64.0625,% change,22085.0,1441
Louisiana,St. Bernard,nan,% change,22087.0,1463
Louisiana,St. Charles,105.35714285714286,% change,22089.0,1466
Louisiana,St. Helena,-13.793103448275861,% change,22091.0,1467
Louisiana,St. James,-71.53846153846153,% change,22093.0,1468
Louisiana,St. John the Baptist,nan,% change,22095.0,1469
Louisiana,St. Landry,-58.103975535168196,% change,22097.0,1471
Louisiana,St. Martin,-21.428571428571427,% change,22099.0,1473
Louisiana,St. Mary,-5.714285714285714,% change,22101.0,1474
Louisiana,St. Tammany,400.0,% change,22103.0,1475
Louisiana,Tangipahoa,-32.186732186732186,% change,22105.0,1476
Louisiana,Tensas,nan,% change,22107.0,1479
Louisiana,Terrebonne,-75.26881720430107,% change,22109.0,1501
Louisiana,Union,-72.22222222222221,% change,22111.0,1507
Louisiana,Vermilion,-7.602339181286549,% change,22113.0,1510
Louisiana,Vernon,-83.0,% change,22115.0,1513
Louisiana,Washington,4.166666666666666,% change,22117.0,1516
Louisiana,Webster,-6.25,% change,22119.0,1518
Louisiana,West Baton Rouge,nan,% change,22121.0,1520
Louisiana,West Carroll,-10.526315789473683,% change,22123.0,1522
Louisiana,West Feliciana,94.11764705882352,% change,22125.0,1524
Louisiana,Winn,114.28571428571428,% change,22127.0,1529
Maine,Androscoggin,-1.8647007805724198,% change,23001.0,1532
Maine,Aroostook,119.98231653404068,% change,23003.0,1535
Maine,Cumberland,51.349999999999994,% change,23005.0,1608
Maine,Franklin,-15.517241379310345,% change,23007.0,1619
Maine,Hancock,22.016460905349795,% change,23009.0,1748
Maine,Kennebec,-28.45659163987138,% change,23011.0,1755
Maine,Knox,-20.297619047619047,% change,23013.0,1774
Maine,Lincoln,139.28571428571428,% change,23015.0,1835
Maine,Oxford,10.780984719864177,% change,23017.0,1842
Maine,Penobscot,33.3767926988266,% change,23019.0,1846
Maine,Piscataquis,-11.705685618729097,% change,23021.0,1851
Maine,Sagadahoc,337.05882352941177,% change,23023.0,1855
Maine,Somerset,153.58851674641147,% change,23025.0,1860
Maine,Waldo,50.391937290033596,% change,23027.0,1865
Maine,Washington,100.80645161290323,% change,23029.0,1884
Maine,York,20.270764727405783,% change,23031.0,1901
Maryland,Allegany,195.45454545454547,% change,24001.0,1905
Maryland,Anne Arundel,3.151862464183381,% change,24003.0,1925
Maryland,Baltimore County,83.45323741007195,% change,24005.0,1939
Maryland,Calvert,90.7949790794979,% change,24009.0,1946
Maryland,Caroline,54.80928689883914,% change,24011.0,1949
Maryland,Carroll,111.9795003203075,% change,24013.0,1955
Maryland,Cecil,-45.41139240506329,% change,24015.0,1963
Maryland,Charles,40.68767908309456,% change,24017.0,1294
Maryland,Dorchester,-14.979757085020243,% change,24019.0,1346
Maryland,Frederick,9.449433814916048,% change,24021.0,1357
Maryland,Garrett,4.644808743169399,% change,24023.0,1361
Maryland,Harford,-0.8532423208191127,% change,24025.0,1372
Maryland,Howard,490.8,% change,24027.0,1379
Maryland,Kent,-27.717391304347828,% change,24029.0,1394
Maryland,Montgomery,-25.023696682464454,% change,24031.0,1398
Maryland,Prince George's,77.06535141800246,% change,24033.0,1403
Maryland,Queen Anne's,45.15235457063712,% change,24035.0,1413
Maryland,St. Mary's,89.31082981715893,% change,24037.0,1421
Maryland,Somerset,11.11111111111111,% change,24039.0,1430
Maryland,Talbot,-41.509433962264154,% change,24041.0,1438
Maryland,Washington,25.504107542942496,% change,24043.0,1445
Maryland,Wicomico,-20.033670033670035,% change,24045.0,1446
Maryland,Worcester,513.3333333333334,% change,24047.0,1456
Maryland,Baltimore City,nan,% change,24510.0,1460
Massachusetts,Barnstable,-22.820037105751393,% change,25001.0,1478
Massachusetts,Berkshire,-19.803126809496234,% change,25003.0,1480
Massachusetts,Bristol,138.24468085106383,% change,25005.0,1486
Massachusetts,Dukes,nan,% change,25007.0,1491
Massachusetts,Essex,10.300342672848215,% change,25009.0,1519
Massachusetts,Franklin,0.0,% change,25011.0,1523
Massachusetts,Hampden,16.323731138545952,% change,25013.0,1526
Massachusetts,Hampshire,34.481716530673914,% change,25015.0,1527
Massachusetts,Middlesex,29.093701996927802,% change,25017.0,1533
Massachusetts,Nantucket,nan,% change,25019.0,1537
Massachusetts,Norfolk,31.820637493246895,% change,25021.0,1543
Massachusetts,Plymouth,13.903061224489797,% change,25023.0,1569
Massachusetts,Suffolk,nan,% change,25025.0,1585
Massachusetts,Worcester,-2.630852727439978,% change,25027.0,1599
Michigan,Alcona,220.00000000000003,% change,26001.0,1603
Michigan,Alger,79.03225806451613,% change,26003.0,1609
Michigan,Allegan,-29.537366548042705,% change,26005.0,1611
Michigan,Alpena,-23.783783783783786,% change,26007.0,1614
Michigan,Antrim,-5.467625899280575,% change,26009.0,1617
Michigan,Arenac,-2.666666666666667,% change,26011.0,1621
Michigan,Baraga,-86.72566371681415,% change,26013.0,1624
Michigan,Barry,143.43434343434342,% change,26015.0,1627
Michigan,Bay,-7.787391841779975,% change,26017.0,1631
Michigan,Benzie,64.94845360824742,% change,26019.0,1634
Michigan,Berrien,-30.781912388130007,% change,26021.0,1635
Michigan,Branch,3.633217993079585,% change,26023.0,1640
Michigan,Calhoun,24.838012958963283,% change,26025.0,1641
Michigan,Cass,13.914373088685014,% change,26027.0,1644
Michigan,Charlevoix,-36.0655737704918,% change,26029.0,1648
Michigan,Cheboygan,36.22047244094488,% change,26031.0,1649
Michigan,Chippewa,23.03030303030303,% change,26033.0,1660
Michigan,Clare,62.5,% change,26035.0,1665
Michigan,Clinton,-10.685805422647528,% change,26037.0,1669
Michigan,Crawford,-55.55555555555556,% change,26039.0,1672
Michigan,Delta,648.2758620689655,% change,26041.0,1675
Michigan,Dickinson,18.181818181818183,% change,26043.0,1677
Michigan,Eaton,68.84057971014492,% change,26045.0,1678
Michigan,Emmet,172.19730941704037,% change,26047.0,1686
Michigan,Genesee,-22.900262467191602,% change,26049.0,1688
Michigan,Gladwin,43.359375,% change,26051.0,1691
Michigan,Gogebic,-25.0,% change,26053.0,1693
Michigan,Grand Traverse,48.665620094191524,% change,26055.0,1697
Michigan,Gratiot,-16.7479674796748,% change,26057.0,1700
Michigan,Hillsdale,13.404825737265416,% change,26059.0,1701
Michigan,Houghton,34.146341463414636,% change,26061.0,1705
Michigan,Huron,-18.478260869565215,% change,26063.0,1708
Michigan,Ingham,-36.544850498338874,% change,26065.0,1710
Michigan,Ionia,-2.564102564102564,% change,26067.0,1713
Michigan,Iosco,12.857142857142856,% change,26069.0,1715
Michigan,Iron,158.33333333333331,% change,26071.0,1716
Michigan,Isabella,6.83111954459203,% change,26073.0,1717
Michigan,Jackson,21.69249106078665,% change,26075.0,1719
Michigan,Kalamazoo,24.482758620689655,% change,26077.0,1720
Michigan,Kalkaska,-76.31578947368422,% change,26079.0,1722
Michigan,Kent,83.61753958587089,% change,26081.0,1726
Michigan,Keweenaw,nan,% change,26083.0,1743
Michigan,Lake,57.89473684210527,% change,26085.0,1749
Michigan,Lapeer,70.97197898423818,% change,26087.0,1752
Michigan,Leelanau,21.59090909090909,% change,26089.0,1765
Michigan,Lenawee,27.10926694329184,% change,26091.0,1768
Michigan,Livingston,-15.068493150684931,% change,26093.0,1770
Michigan,Luce,-38.095238095238095,% change,26095.0,1773
Michigan,Mackinac,328.57142857142856,% change,26097.0,1779
Michigan,Macomb,3.877958368976333,% change,26099.0,1785
Michigan,Manistee,-30.549199084668192,% change,26101.0,1787
Michigan,Marquette,30.72289156626506,% change,26103.0,1793
Michigan,Mason,-34.66933867735471,% change,26105.0,1797
Michigan,Mecosta,17.063492063492063,% change,26107.0,1800
Michigan,Menominee,-41.66666666666667,% change,26109.0,1802
Michigan,Midland,-4.716981132075472,% change,26111.0,1806
Michigan,Missaukee,10.869565217391305,% change,26113.0,1810
Michigan,Monroe,107.16560509554141,% change,26115.0,1812
Michigan,Montcalm,24.027072758037225,% change,26117.0,1815
Michigan,Montmorency,-1.2658227848101267,% change,26119.0,1816
Michigan,Muskegon,-20.408163265306122,% change,26121.0,1818
Michigan,Newaygo,-26.251180358829085,% change,26123.0,1820
Michigan,Oakland,-28.451882845188287,% change,26125.0,1824
Michigan,Oceana,28.093158660844253,% change,26127.0,1825
Michigan,Ogemaw,27.692307692307693,% change,26129.0,1827
Michigan,Ontonagon,-40.909090909090914,% change,26131.0,1829
Michigan,Osceola,9.797297297297296,% change,26133.0,1830
Michigan,Oscoda,2.9850746268656714,% change,26135.0,1832
Michigan,Otsego,33.33333333333333,% change,26137.0,1834
Michigan,Ottawa,-33.081126523749475,% change,26139.0,1837
Michigan,Presque Isle,79.86111111111111,% change,26141.0,1840
Michigan,Roscommon,-15.0,% change,26143.0,1843
Michigan,Saginaw,-3.3766233766233764,% change,26145.0,1845
Michigan,St. Clair,34.5,% change,26147.0,1854
Michigan,St. Joseph,-4.267161410018553,% change,26149.0,1857
Michigan,Sanilac,-4.063604240282685,% change,26151.0,1858
Michigan,Schoolcraft,-41.02564102564102,% change,26153.0,1861
Michigan,Shiawassee,3.4907597535934287,% change,26155.0,1863
Michigan,Tuscola,-6.003289473684211,% change,26157.0,1866
Michigan,Van Buren,-5.266878755744079,% change,26159.0,1867
Michigan,Washtenaw,-3.9268423883808503,% change,26161.0,1869
Michigan,Wayne,-50.14037057832679,% change,26163.0,1871
Michigan,Wexford,-5.0,% change,26165.0,1873
Minnesota,Aitkin,72.26277372262774,% change,27001.0,1875
Minnesota,Anoka,17.40740740740741,% change,27003.0,1877
Minnesota,Becker,-15.202702702702704,% change,27005.0,1878
Minnesota,Beltrami,34.21052631578947,% change,27007.0,1880
Minnesota,Benton,147.30538922155688,% change,27009.0,1881
Minnesota,Big Stone,142.5,% change,27011.0,1882
Minnesota,Blue Earth,4.313725490196078,% change,27013.0,1886
Minnesota,Brown,-26.21951219512195,% change,27015.0,1892
Minnesota,Carlton,-18.128654970760234,% change,27017.0,1893
Minnesota,Carver,-1.1520737327188941,% change,27019.0,1894
Minnesota,Cass,-51.707317073170735,% change,27021.0,1895
Minnesota,Chippewa,272.8395061728395,% change,27023.0,1896
Minnesota,Chisago,-1.5197568389057752,% change,27025.0,1897
Minnesota,Clay,136.60714285714286,% change,27027.0,1898
Minnesota,Clearwater,-44.81012658227848,% change,27029.0,1899
Minnesota,Cook,nan,% change,27031.0,1900
Minnesota,Cottonwood,29.629629629629626,% change,27033.0,1902
Minnesota,Crow Wing,-10.982658959537572,% change,27035.0,1903
Minnesota,Dakota,-36.73805601317957,% change,27037.0,1904
Minnesota,Dodge,-61.417322834645674,% change,27039.0,1906
Minnesota,Douglas,-45.49180327868852,% change,27041.0,1907
Minnesota,Faribault,14.285714285714285,% change,27043.0,1908
Minnesota,Fillmore,1.6548463356973995,% change,27045.0,1909
Minnesota,Freeborn,-46.96969696969697,% change,27047.0,1910
Minnesota,Goodhue,5.698529411764706,% change,27049.0,1911
Minnesota,Grant,-19.565217391304348,% change,27051.0,1912
Minnesota,Hennepin,35.62428407789233,% change,27053.0,1913
Minnesota,Houston,176.37362637362637,% change,27055.0,1914
Minnesota,Hubbard,-0.23201856148491878,% change,27057.0,1915
Minnesota,Isanti,49.23780487804878,% change,27059.0,1916
Minnesota,Itasca,57.0446735395189,% change,27061.0,1917
Minnesota,Jackson,16.129032258064516,% change,27063.0,1918
Minnesota,Kanabec,23.56687898089172,% change,27065.0,1919
Minnesota,Kandiyohi,21.176470588235293,% change,27067.0,1920
Minnesota,Kittson,nan,% change,27069.0,1921
Minnesota,Koochiching,-53.535353535353536,% change,27071.0,1922
Minnesota,Lac qui Parle,72.3404255319149,% change,27073.0,1923
Minnesota,Lake,75.0,% change,27075.0,1926
Minnesota,Lake of the Woods,26.666666666666668,% change,27077.0,1927
Minnesota,Le Sueur,43.32247557003257,% change,27079.0,1929
Minnesota,Lincoln,-90.08264462809917,% change,27081.0,1931
Minnesota,Lyon,-44.5945945945946,% change,27083.0,1932
Minnesota,McLeod,50.83932853717026,% change,27085.0,1934
Minnesota,Mahnomen,nan,% change,27087.0,1936
Minnesota,Marshall,220.00000000000003,% change,27089.0,1937
Minnesota,Martin,-29.6969696969697,% change,27091.0,1940
Minnesota,Meeker,-5.833333333333333,% change,27093.0,1941
Minnesota,Mille Lacs,45.25,% change,27095.0,1943
Minnesota,Morrison,-29.351535836177472,% change,27097.0,1944
Minnesota,Mower,-72.11538461538461,% change,27099.0,1945
Minnesota,Murray,134.28571428571428,% change,27101.0,1947
Minnesota,Nicollet,-24.8062015503876,% change,27103.0,1948
Minnesota,Nobles,-32.4582338902148,% change,27105.0,1950
Minnesota,Norman,100.0,% change,27107.0,1951
Minnesota,Olmsted,14.962121212121213,% change,27109.0,1953
Minnesota,Otter Tail,99.36548223350253,% change,27111.0,1954
Minnesota,Pennington,-18.181818181818183,% change,27113.0,1956
Minnesota,Pine,nan,% change,27115.0,1957
Minnesota,Pipestone,84.28571428571429,% change,27117.0,1958
Minnesota,Polk,47.16981132075472,% change,27119.0,1959
Minnesota,Pope,38.73873873873874,% change,27121.0,1961
Minnesota,Ramsey,201.3157894736842,% change,27123.0,1964
Minnesota,Red Lake,nan,% change,27125.0,1966
Minnesota,Redwood,166.9811320754717,% change,27127.0,1969
Minnesota,Renville,-27.011494252873565,% change,27129.0,1971
Minnesota,Rice,-21.35253600500939,% change,27131.0,1973
Minnesota,Rock,375.6756756756757,% change,27133.0,1974
Minnesota,Roseau,313.7931034482759,% change,27135.0,1976
Minnesota,St. Louis,20.858895705521473,% change,27137.0,1978
Minnesota,Scott,-42.16073781291173,% change,27139.0,1979
Minnesota,Sherburne,476.33333333333337,% change,27141.0,1980
Minnesota,Sibley,130.0,% change,27143.0,1982
Minnesota,Stearns,1.6290726817042605,% change,27145.0,1984
Minnesota,Steele,-34.08239700374532,% change,27147.0,1985
Minnesota,Stevens,-9.937888198757763,% change,27149.0,1987
Minnesota,Swift,-24.358974358974358,% change,27151.0,1988
Minnesota,Todd,21.52777777777778,% change,27153.0,1989
Minnesota,Traverse,-17.24137931034483,% change,27155.0,1990
Minnesota,Wabasha,25.25597269624573,% change,27157.0,1991
Minnesota,Wadena,139.8230088495575,% change,27159.0,1992
Minnesota,Waseca,-50.526315789473685,% change,27161.0,1993
Minnesota,Washington,19.602977667493796,% change,27163.0,1994
Minnesota,Watonwan,-8.928571428571429,% change,27165.0,1996
Minnesota,Wilkin,-78.66666666666666,% change,27167.0,1997
Minnesota,Winona,nan,% change,27169.0,1998
Minnesota,Wright,24.502784407319016,% change,27171.0,1999
Minnesota,Yellow Medicine,88.52459016393442,% change,27173.0,1531
Mississippi,Adams,-77.58620689655173,% change,28001.0,1534
Mississippi,Alcorn,-38.88888888888889,% change,28003.0,1538
Mississippi,Amite,nan,% change,28005.0,1539
Mississippi,Attala,32.25806451612903,% change,28007.0,1541
Mississippi,Benton,464.28571428571433,% change,28009.0,1544
Mississippi,Bolivar,-96.49122807017544,% change,28011.0,1547
Mississippi,Calhoun,nan,% change,28013.0,1548
Mississippi,Carroll,3.8461538461538463,% change,28015.0,1549
Mississippi,Chickasaw,-39.723320158102766,% change,28017.0,1550
Mississippi,Choctaw,235.29411764705884,% change,28019.0,1552
Mississippi,Claiborne,-44.44444444444444,% change,28021.0,1555
Mississippi,Clarke,-55.42168674698795,% change,28023.0,1557
Mississippi,Clay,-31.03448275862069,% change,28025.0,1559
Mississippi,Coahoma,-25.675675675675674,% change,28027.0,1562
Mississippi,Copiah,-92.5,% change,28029.0,1564
Mississippi,Covington,-91.83673469387756,% change,28031.0,1567
Mississippi,DeSoto,133.33333333333331,% change,28033.0,1571
Mississippi,Forrest,96.07843137254902,% change,28035.0,1572
Mississippi,Franklin,-60.0,% change,28037.0,1575
Mississippi,George,-7.638888888888889,% change,28039.0,1577
Mississippi,Greene,149.3827160493827,% change,28041.0,1579
Mississippi,Grenada,nan,% change,28043.0,1581
Mississippi,Hancock,0.0,% change,28045.0,1583
Mississippi,Harrison,422.72727272727275,% change,28047.0,1587
Mississippi,Hinds,nan,% change,28049.0,1591
Mississippi,Holmes,nan,% change,28051.0,1593
Mississippi,Humphreys,300.0,% change,28053.0,1596
Mississippi,Issaquena,nan,% change,28055.0,1598
Mississippi,Itawamba,-27.027027027027028,% change,28057.0,1601
Mississippi,Jackson,143.24324324324326,% change,28059.0,1605
Mississippi,Jasper,-33.33333333333333,% change,28061.0,1607
Mississippi,Jefferson,-41.02564102564102,% change,28063.0,1610
Mississippi,Jefferson Davis,-43.07692307692308,% change,28065.0,1612
Mississippi,Jones,-49.72972972972973,% change,28067.0,1615
Mississippi,Kemper,-82.85714285714286,% change,28069.0,1616
Mississippi,Lafayette,-51.35135135135135,% change,28071.0,1620
Mississippi,Lamar,50.0,% change,28073.0,1623
Mississippi,Lauderdale,30.158730158730158,% change,28075.0,1628
Mississippi,Lawrence,nan,% change,28077.0,1632
Mississippi,Leake,-66.66666666666666,% change,28079.0,1636
Mississippi,Lee,-39.02439024390244,% change,28081.0,1638
Mississippi,Leflore,nan,% change,28083.0,1643
Mississippi,Lincoln,2.857142857142857,% change,28085.0,1645
Mississippi,Lowndes,-45.39473684210527,% change,28087.0,1647
Mississippi,Madison,-20.689655172413794,% change,28089.0,1651
Mississippi,Marion,120.45454545454545,% change,28091.0,1653
Mississippi,Marshall,38.88888888888889,% change,28093.0,1655
Mississippi,Monroe,20.37037037037037,% change,28095.0,1656
Mississippi,Montgomery,nan,% change,28097.0,1658
Mississippi,Neshoba,-82.43243243243244,% change,28099.0,1661
Mississippi,Newton,-52.307692307692314,% change,28101.0,1663
Mississippi,Noxubee,nan,% change,28103.0,1666
Mississippi,Oktibbeha,70.2127659574468,% change,28105.0,1668
Mississippi,Panola,237.14285714285714,% change,28107.0,1671
Mississippi,Pearl River,-83.38762214983714,% change,28109.0,1676
Mississippi,Perry,159.375,% change,28111.0,1679
Mississippi,Pike,-20.0,% change,28113.0,1680
Mississippi,Pontotoc,nan,% change,28115.0,1682
Mississippi,Prentiss,-72.41379310344827,% change,28117.0,1684
Mississippi,Quitman,nan,% change,28119.0,1685
Mississippi,Rankin,63.888888888888886,% change,28121.0,1690
Mississippi,Scott,30.49645390070922,% change,28123.0,1692
Mississippi,Sharkey,nan,% change,28125.0,1695
Mississippi,Simpson,554.5454545454546,% change,28127.0,1698
Mississippi,Smith,-50.943396226415096,% change,28129.0,1709
Mississippi,Stone,2.1505376344086025,% change,28131.0,1712
Mississippi,Sunflower,-82.02247191011236,% change,28133.0,1721
Mississippi,Tallahatchie,nan,% change,28135.0,1725
Mississippi,Tate,540.0,% change,28137.0,1727
Mississippi,Tippah,366.66666666666663,% change,28139.0,1730
Mississippi,Tishomingo,nan,% change,28141.0,1732
Mississippi,Tunica,nan,% change,28143.0,1735
Mississippi,Union,107.6923076923077,% change,28145.0,1737
Mississippi,Walthall,-31.818181818181817,% change,28147.0,1740
Mississippi,Warren,-82.5,% change,28149.0,1746
Mississippi,Washington,nan,% change,28151.0,1750
Mississippi,Wayne,-84.70588235294117,% change,28153.0,1753
Mississippi,Webster,-50.0,% change,28155.0,1756
Mississippi,Wilkinson,-11.11111111111111,% change,28157.0,1757
Mississippi,Winston,-8.0,% change,28159.0,1758
Mississippi,Yalobusha,-11.11111111111111,% change,28161.0,1759
Mississippi,Yazoo,6.666666666666667,% change,28163.0,1760
Missouri,Adair,57.14285714285714,% change,29001.0,1761
