State,County,Greenhouse veg and fresh herb sq feet 2007 (GHVEG_SQFT07),Units,FIPS,FID
North Dakota,Griggs,0.0,Sq ft,38039.0,2056
North Dakota,Hettinger,0.0,Sq ft,38041.0,2063
North Dakota,Kidder,0.0,Sq ft,38043.0,2068
North Dakota,LaMoure,0.0,Sq ft,38045.0,2074
North Dakota,Logan,0.0,Sq ft,38047.0,2078
North Dakota,McHenry,0.0,Sq ft,38049.0,2082
North Dakota,McIntosh,0.0,Sq ft,38051.0,2090
North Dakota,McKenzie,nan,Sq ft,38053.0,2097
North Dakota,McLean,0.0,Sq ft,38055.0,2103
North Dakota,Mercer,0.0,Sq ft,38057.0,2107
North Dakota,Morton,0.0,Sq ft,38059.0,2114
North Dakota,Mountrail,0.0,Sq ft,38061.0,2119
North Dakota,Nelson,0.0,Sq ft,38063.0,2122
North Dakota,Oliver,nan,Sq ft,38065.0,2127
North Dakota,Pembina,0.0,Sq ft,38067.0,2131
North Dakota,Pierce,0.0,Sq ft,38069.0,2136
North Dakota,Ramsey,0.0,Sq ft,38071.0,2141
North Dakota,Ransom,0.0,Sq ft,38073.0,2147
North Dakota,Renville,0.0,Sq ft,38075.0,2150
North Dakota,Richland,0.0,Sq ft,38077.0,2156
North Dakota,Rolette,0.0,Sq ft,38079.0,2161
North Dakota,Sargent,0.0,Sq ft,38081.0,2164
North Dakota,Sheridan,0.0,Sq ft,38083.0,2169
North Dakota,Sioux,0.0,Sq ft,38085.0,2175
North Dakota,Slope,0.0,Sq ft,38087.0,2180
North Dakota,Stark,0.0,Sq ft,38089.0,2182
North Dakota,Steele,0.0,Sq ft,38091.0,2186
North Dakota,Stutsman,0.0,Sq ft,38093.0,2199
North Dakota,Towner,0.0,Sq ft,38095.0,2205
North Dakota,Traill,nan,Sq ft,38097.0,2217
North Dakota,Walsh,nan,Sq ft,38099.0,2225
North Dakota,Ward,0.0,Sq ft,38101.0,2233
North Dakota,Wells,0.0,Sq ft,38103.0,2237
North Dakota,Williams,0.0,Sq ft,38105.0,2244
Ohio,Adams,0.0,Sq ft,39001.0,2248
Ohio,Allen,0.0,Sq ft,39003.0,2250
Ohio,Ashland,4200.0,Sq ft,39005.0,2254
Ohio,Ashtabula,nan,Sq ft,39007.0,2259
Ohio,Athens,15600.0,Sq ft,39009.0,2266
Ohio,Auglaize,0.0,Sq ft,39011.0,2273
Ohio,Belmont,nan,Sq ft,39013.0,2278
Ohio,Brown,4720.0,Sq ft,39015.0,2282
Ohio,Butler,nan,Sq ft,39017.0,2286
Ohio,Carroll,3670.0,Sq ft,39019.0,2289
Ohio,Champaign,nan,Sq ft,39021.0,2291
Ohio,Clark,0.0,Sq ft,39023.0,2300
Ohio,Clermont,4040.0,Sq ft,39025.0,2306
Ohio,Clinton,nan,Sq ft,39027.0,2310
Ohio,Columbiana,nan,Sq ft,39029.0,2315
Ohio,Coshocton,8640.0,Sq ft,39031.0,2317
Ohio,Crawford,0.0,Sq ft,39033.0,2323
Ohio,Cuyahoga,nan,Sq ft,39035.0,2332
Ohio,Darke,nan,Sq ft,39037.0,2345
Ohio,Defiance,nan,Sq ft,39039.0,2350
Ohio,Delaware,8552.0,Sq ft,39041.0,2352
Ohio,Erie,0.0,Sq ft,39043.0,2357
Ohio,Fairfield,nan,Sq ft,39045.0,2365
Ohio,Fayette,0.0,Sq ft,39047.0,2368
Ohio,Franklin,35240.0,Sq ft,39049.0,2375
Ohio,Fulton,0.0,Sq ft,39051.0,2378
Ohio,Gallia,nan,Sq ft,39053.0,2383
Ohio,Geauga,16120.0,Sq ft,39055.0,2390
Ohio,Greene,9961.0,Sq ft,39057.0,2393
Ohio,Guernsey,nan,Sq ft,39059.0,2399
Ohio,Hamilton,50700.0,Sq ft,39061.0,2411
Ohio,Hancock,nan,Sq ft,39063.0,2427
Ohio,Hardin,0.0,Sq ft,39065.0,2432
Ohio,Harrison,0.0,Sq ft,39067.0,2440
Ohio,Henry,0.0,Sq ft,39069.0,2451
Ohio,Highland,53687.0,Sq ft,39071.0,2457
Ohio,Hocking,300.0,Sq ft,39073.0,2461
Ohio,Holmes,20720.0,Sq ft,39075.0,2464
Ohio,Huron,0.0,Sq ft,39077.0,2468
Ohio,Jackson,nan,Sq ft,39079.0,2472
Ohio,Jefferson,0.0,Sq ft,39081.0,2476
Ohio,Knox,6900.0,Sq ft,39083.0,2479
Ohio,Lake,40400.0,Sq ft,39085.0,2493
Ohio,Lawrence,nan,Sq ft,39087.0,2499
Ohio,Licking,0.0,Sq ft,39089.0,2504
Ohio,Logan,23200.0,Sq ft,39091.0,2510
Ohio,Lorain,nan,Sq ft,39093.0,2516
Ohio,Lucas,nan,Sq ft,39095.0,2520
Ohio,Madison,0.0,Sq ft,39097.0,2529
Ohio,Mahoning,0.0,Sq ft,39099.0,2534
Ohio,Marion,nan,Sq ft,39101.0,2541
Ohio,Medina,57126.0,Sq ft,39103.0,2545
Ohio,Meigs,6950.0,Sq ft,39105.0,2549
Ohio,Mercer,nan,Sq ft,39107.0,2552
Ohio,Miami,0.0,Sq ft,39109.0,2558
Ohio,Monroe,0.0,Sq ft,39111.0,2565
Ohio,Montgomery,0.0,Sq ft,39113.0,2573
Ohio,Morgan,0.0,Sq ft,39115.0,2000
Ohio,Morrow,nan,Sq ft,39117.0,2006
Ohio,Muskingum,nan,Sq ft,39119.0,2010
Ohio,Noble,0.0,Sq ft,39121.0,2012
Ohio,Ottawa,0.0,Sq ft,39123.0,2019
Ohio,Paulding,0.0,Sq ft,39125.0,2024
Ohio,Perry,0.0,Sq ft,39127.0,2027
Ohio,Pickaway,0.0,Sq ft,39129.0,2031
Ohio,Pike,21500.0,Sq ft,39131.0,2034
Ohio,Portage,nan,Sq ft,39133.0,2038
Ohio,Preble,9408.0,Sq ft,39135.0,2039
Ohio,Putnam,0.0,Sq ft,39137.0,2040
Ohio,Richland,nan,Sq ft,39139.0,2042
Ohio,Ross,5320.0,Sq ft,39141.0,2045
Ohio,Sandusky,nan,Sq ft,39143.0,2047
Ohio,Scioto,nan,Sq ft,39145.0,2048
Ohio,Seneca,16000.0,Sq ft,39147.0,2049
Ohio,Shelby,0.0,Sq ft,39149.0,2052
Ohio,Stark,nan,Sq ft,39151.0,2054
Ohio,Summit,0.0,Sq ft,39153.0,2057
Ohio,Trumbull,4200.0,Sq ft,39155.0,2061
Ohio,Tuscarawas,nan,Sq ft,39157.0,2065
Ohio,Union,nan,Sq ft,39159.0,2067
Ohio,Van Wert,0.0,Sq ft,39161.0,2071
Ohio,Vinton,0.0,Sq ft,39163.0,2075
Ohio,Warren,0.0,Sq ft,39165.0,2076
Ohio,Washington,nan,Sq ft,39167.0,2080
Ohio,Wayne,57552.0,Sq ft,39169.0,2084
Ohio,Williams,0.0,Sq ft,39171.0,2087
Ohio,Wood,0.0,Sq ft,39173.0,2091
Ohio,Wyandot,0.0,Sq ft,39175.0,2093
Oklahoma,Adair,0.0,Sq ft,40001.0,2095
Oklahoma,Alfalfa,0.0,Sq ft,40003.0,2099
Oklahoma,Atoka,0.0,Sq ft,40005.0,2102
Oklahoma,Beaver,0.0,Sq ft,40007.0,2104
Oklahoma,Beckham,0.0,Sq ft,40009.0,2106
Oklahoma,Blaine,0.0,Sq ft,40011.0,2110
Oklahoma,Bryan,5400.0,Sq ft,40013.0,2112
Oklahoma,Caddo,0.0,Sq ft,40015.0,2118
Oklahoma,Canadian,nan,Sq ft,40017.0,2123
Oklahoma,Carter,0.0,Sq ft,40019.0,2126
Oklahoma,Cherokee,0.0,Sq ft,40021.0,2129
Oklahoma,Choctaw,0.0,Sq ft,40023.0,2133
Oklahoma,Cimarron,0.0,Sq ft,40025.0,2135
Oklahoma,Cleveland,0.0,Sq ft,40027.0,2140
Oklahoma,Coal,0.0,Sq ft,40029.0,2144
Oklahoma,Comanche,0.0,Sq ft,40031.0,2145
Oklahoma,Cotton,0.0,Sq ft,40033.0,2146
Oklahoma,Craig,0.0,Sq ft,40035.0,2148
Oklahoma,Creek,0.0,Sq ft,40037.0,2151
Oklahoma,Custer,0.0,Sq ft,40039.0,2153
Oklahoma,Delaware,nan,Sq ft,40041.0,2154
Oklahoma,Dewey,0.0,Sq ft,40043.0,2158
Oklahoma,Ellis,nan,Sq ft,40045.0,2165
Oklahoma,Garfield,nan,Sq ft,40047.0,2167
Oklahoma,Garvin,360.0,Sq ft,40049.0,2176
Oklahoma,Grady,19438.0,Sq ft,40051.0,2184
Oklahoma,Grant,0.0,Sq ft,40053.0,2187
Oklahoma,Greer,0.0,Sq ft,40055.0,2189
Oklahoma,Harmon,0.0,Sq ft,40057.0,2191
Oklahoma,Harper,0.0,Sq ft,40059.0,2193
Oklahoma,Haskell,0.0,Sq ft,40061.0,2195
Oklahoma,Hughes,0.0,Sq ft,40063.0,2197
Oklahoma,Jackson,0.0,Sq ft,40065.0,2202
Oklahoma,Jefferson,0.0,Sq ft,40067.0,2206
Oklahoma,Johnston,0.0,Sq ft,40069.0,2211
Oklahoma,Kay,nan,Sq ft,40071.0,2215
Oklahoma,Kingfisher,0.0,Sq ft,40073.0,2219
Oklahoma,Kiowa,nan,Sq ft,40075.0,2222
Oklahoma,Latimer,0.0,Sq ft,40077.0,2226
Oklahoma,Le Flore,0.0,Sq ft,40079.0,2230
Oklahoma,Lincoln,nan,Sq ft,40081.0,2234
Oklahoma,Logan,nan,Sq ft,40083.0,2236
Oklahoma,Love,5000.0,Sq ft,40085.0,2238
Oklahoma,McClain,0.0,Sq ft,40087.0,2245
Oklahoma,McCurtain,0.0,Sq ft,40089.0,2252
Oklahoma,McIntosh,nan,Sq ft,40091.0,2258
Oklahoma,Major,nan,Sq ft,40093.0,2260
Oklahoma,Marshall,0.0,Sq ft,40095.0,2265
Oklahoma,Mayes,0.0,Sq ft,40097.0,2270
Oklahoma,Murray,0.0,Sq ft,40099.0,2276
Oklahoma,Muskogee,0.0,Sq ft,40101.0,2281
Oklahoma,Noble,0.0,Sq ft,40103.0,2287
Oklahoma,Nowata,0.0,Sq ft,40105.0,2290
Oklahoma,Okfuskee,nan,Sq ft,40107.0,2297
Oklahoma,Oklahoma,nan,Sq ft,40109.0,2303
Oklahoma,Okmulgee,0.0,Sq ft,40111.0,2311
Oklahoma,Osage,0.0,Sq ft,40113.0,2318
Oklahoma,Ottawa,0.0,Sq ft,40115.0,2325
Oklahoma,Pawnee,0.0,Sq ft,40117.0,2329
Oklahoma,Payne,30148.0,Sq ft,40119.0,2340
Oklahoma,Pittsburg,nan,Sq ft,40121.0,2344
Oklahoma,Pontotoc,0.0,Sq ft,40123.0,2351
Oklahoma,Pottawatomie,0.0,Sq ft,40125.0,2356
Oklahoma,Pushmataha,0.0,Sq ft,40127.0,2362
Oklahoma,Roger Mills,0.0,Sq ft,40129.0,2369
Oklahoma,Rogers,nan,Sq ft,40131.0,2374
Oklahoma,Seminole,0.0,Sq ft,40133.0,2384
Oklahoma,Sequoyah,0.0,Sq ft,40135.0,2391
Oklahoma,Stephens,0.0,Sq ft,40137.0,2396
Oklahoma,Texas,0.0,Sq ft,40139.0,2003
Oklahoma,Tillman,0.0,Sq ft,40141.0,2005
Oklahoma,Tulsa,2160.0,Sq ft,40143.0,2008
Oklahoma,Wagoner,nan,Sq ft,40145.0,2014
Oklahoma,Washington,0.0,Sq ft,40147.0,2018
Oklahoma,Washita,0.0,Sq ft,40149.0,2023
Oklahoma,Woods,0.0,Sq ft,40151.0,2029
Oklahoma,Woodward,0.0,Sq ft,40153.0,2035
Oregon,Baker,3800.0,Sq ft,41001.0,2044
Oregon,Benton,167830.0,Sq ft,41003.0,2053
Oregon,Clackamas,52763.0,Sq ft,41005.0,2058
Oregon,Clatsop,nan,Sq ft,41007.0,2064
Oregon,Columbia,nan,Sq ft,41009.0,2070
Oregon,Coos,nan,Sq ft,41011.0,2083
Oregon,Crook,0.0,Sq ft,41013.0,2092
Oregon,Curry,7700.0,Sq ft,41015.0,2098
Oregon,Deschutes,3950.0,Sq ft,41017.0,2109
Oregon,Douglas,22726.0,Sq ft,41019.0,2115
Oregon,Gilliam,0.0,Sq ft,41021.0,2121
Oregon,Grant,0.0,Sq ft,41023.0,2130
Oregon,Harney,0.0,Sq ft,41025.0,2134
Oregon,Hood River,0.0,Sq ft,41027.0,2138
Oregon,Jackson,25300.0,Sq ft,41029.0,2139
Oregon,Jefferson,nan,Sq ft,41031.0,2143
Oregon,Josephine,18300.0,Sq ft,41033.0,2152
Oregon,Klamath,nan,Sq ft,41035.0,2155
Oregon,Lake,nan,Sq ft,41037.0,2159
Oregon,Lane,174750.0,Sq ft,41039.0,2170
Oregon,Lincoln,11200.0,Sq ft,41041.0,2174
Oregon,Linn,nan,Sq ft,41043.0,2181
Oregon,Malheur,nan,Sq ft,41045.0,2185
Oregon,Marion,29000.0,Sq ft,41047.0,2200
Oregon,Morrow,0.0,Sq ft,41049.0,2209
Oregon,Multnomah,75450.0,Sq ft,41051.0,2218
Oregon,Polk,0.0,Sq ft,41053.0,2223
Oregon,Sherman,0.0,Sq ft,41055.0,2232
Oregon,Tillamook,nan,Sq ft,41057.0,2242
Oregon,Umatilla,nan,Sq ft,41059.0,2251
Oregon,Union,0.0,Sq ft,41061.0,2257
Oregon,Wallowa,6900.0,Sq ft,41063.0,2263
Oregon,Wasco,8880.0,Sq ft,41065.0,2267
Oregon,Washington,12616.0,Sq ft,41067.0,2272
Oregon,Wheeler,0.0,Sq ft,41069.0,2277
Oregon,Yamhill,8140.0,Sq ft,41071.0,2284
Pennsylvania,Adams,28652.0,Sq ft,42001.0,2292
Pennsylvania,Allegheny,18776.0,Sq ft,42003.0,2302
Pennsylvania,Armstrong,nan,Sq ft,42005.0,2309
Pennsylvania,Beaver,0.0,Sq ft,42007.0,2321
Pennsylvania,Bedford,nan,Sq ft,42009.0,2324
Pennsylvania,Berks,33084.0,Sq ft,42011.0,2326
Pennsylvania,Blair,nan,Sq ft,42013.0,2328
Pennsylvania,Bradford,nan,Sq ft,42015.0,2333
Pennsylvania,Bucks,44372.0,Sq ft,42017.0,2336
Pennsylvania,Butler,nan,Sq ft,42019.0,2338
Pennsylvania,Cambria,nan,Sq ft,42021.0,2341
Pennsylvania,Cameron,0.0,Sq ft,42023.0,2343
Pennsylvania,Carbon,5200.0,Sq ft,42025.0,2349
Pennsylvania,Centre,25386.0,Sq ft,42027.0,2354
Pennsylvania,Chester,96172.0,Sq ft,42029.0,2360
Pennsylvania,Clarion,0.0,Sq ft,42031.0,2366
Pennsylvania,Clearfield,nan,Sq ft,42033.0,2372
Pennsylvania,Clinton,nan,Sq ft,42035.0,2379
Pennsylvania,Columbia,0.0,Sq ft,42037.0,2385
Pennsylvania,Crawford,15675.0,Sq ft,42039.0,2389
Pennsylvania,Cumberland,13861.0,Sq ft,42041.0,2397
Pennsylvania,Dauphin,11400.0,Sq ft,42043.0,2403
Pennsylvania,Delaware,0.0,Sq ft,42045.0,2414
Pennsylvania,Elk,nan,Sq ft,42047.0,2420
Pennsylvania,Erie,10421.0,Sq ft,42049.0,2425
Pennsylvania,Fayette,6949.0,Sq ft,42051.0,2431
Pennsylvania,Forest,0.0,Sq ft,42053.0,2436
Pennsylvania,Franklin,68190.0,Sq ft,42055.0,2439
Pennsylvania,Fulton,0.0,Sq ft,42057.0,2446
Pennsylvania,Greene,nan,Sq ft,42059.0,2447
Pennsylvania,Huntingdon,30460.0,Sq ft,42061.0,2454
Pennsylvania,Indiana,13420.0,Sq ft,42063.0,2459
Pennsylvania,Jefferson,nan,Sq ft,42065.0,2462
Pennsylvania,Juniata,82144.0,Sq ft,42067.0,2466
Pennsylvania,Lackawanna,nan,Sq ft,42069.0,2471
Pennsylvania,Lancaster,439552.0,Sq ft,42071.0,2482
Pennsylvania,Lawrence,nan,Sq ft,42073.0,2488
Pennsylvania,Lebanon,nan,Sq ft,42075.0,2492
Pennsylvania,Lehigh,17460.0,Sq ft,42077.0,2496
Pennsylvania,Luzerne,9280.0,Sq ft,42079.0,2501
Pennsylvania,Lycoming,nan,Sq ft,42081.0,2505
Pennsylvania,McKean,nan,Sq ft,42083.0,2509
Pennsylvania,Mercer,0.0,Sq ft,42085.0,2513
Pennsylvania,Mifflin,nan,Sq ft,42087.0,2517
Pennsylvania,Monroe,10132.0,Sq ft,42089.0,2521
Pennsylvania,Montgomery,13756.0,Sq ft,42091.0,2528
Pennsylvania,Montour,nan,Sq ft,42093.0,2533
Pennsylvania,Northampton,nan,Sq ft,42095.0,2537
Pennsylvania,Northumberland,nan,Sq ft,42097.0,2544
Pennsylvania,Perry,23916.0,Sq ft,42099.0,2554
Pennsylvania,Philadelphia,nan,Sq ft,42101.0,2563
Pennsylvania,Pike,0.0,Sq ft,42103.0,2571
Pennsylvania,Potter,0.0,Sq ft,42105.0,2575
Pennsylvania,Schuylkill,nan,Sq ft,42107.0,2581
Pennsylvania,Snyder,9200.0,Sq ft,42109.0,2583
Pennsylvania,Somerset,8100.0,Sq ft,42111.0,2589
Pennsylvania,Sullivan,0.0,Sq ft,42113.0,2293
Pennsylvania,Susquehanna,0.0,Sq ft,42115.0,2298
Pennsylvania,Tioga,2440.0,Sq ft,42117.0,2305
Pennsylvania,Union,16040.0,Sq ft,42119.0,2313
Pennsylvania,Venango,0.0,Sq ft,42121.0,2316
Pennsylvania,Warren,0.0,Sq ft,42123.0,2322
Pennsylvania,Washington,85.0,Sq ft,42125.0,2346
Pennsylvania,Wayne,nan,Sq ft,42127.0,2363
Pennsylvania,Westmoreland,10210.0,Sq ft,42129.0,2394
Pennsylvania,Wyoming,0.0,Sq ft,42131.0,2407
Pennsylvania,York,42662.0,Sq ft,42133.0,2419
Rhode Island,Bristol,0.0,Sq ft,44001.0,2433
Rhode Island,Kent,nan,Sq ft,44003.0,2444
Rhode Island,Newport,85000.0,Sq ft,44005.0,2460
Rhode Island,Providence,15672.0,Sq ft,44007.0,2475
Rhode Island,Washington,nan,Sq ft,44009.0,2484
South Carolina,Abbeville,0.0,Sq ft,45001.0,2489
South Carolina,Aiken,nan,Sq ft,45003.0,2503
South Carolina,Allendale,0.0,Sq ft,45005.0,2527
South Carolina,Anderson,nan,Sq ft,45007.0,2559
South Carolina,Bamberg,0.0,Sq ft,45009.0,2592
South Carolina,Barnwell,0.0,Sq ft,45011.0,2605
South Carolina,Beaufort,0.0,Sq ft,45013.0,2626
South Carolina,Berkeley,0.0,Sq ft,45015.0,2631
South Carolina,Calhoun,0.0,Sq ft,45017.0,2635
South Carolina,Charleston,768.0,Sq ft,45019.0,2691
South Carolina,Cherokee,0.0,Sq ft,45021.0,2700
South Carolina,Chester,0.0,Sq ft,45023.0,2704
South Carolina,Chesterfield,0.0,Sq ft,45025.0,2708
South Carolina,Clarendon,0.0,Sq ft,45027.0,2715
South Carolina,Colleton,0.0,Sq ft,45029.0,2718
South Carolina,Darlington,nan,Sq ft,45031.0,2721
South Carolina,Dillon,0.0,Sq ft,45033.0,2725
South Carolina,Dorchester,0.0,Sq ft,45035.0,2730
South Carolina,Edgefield,0.0,Sq ft,45037.0,2735
South Carolina,Fairfield,0.0,Sq ft,45039.0,2738
South Carolina,Florence,0.0,Sq ft,45041.0,2742
South Carolina,Georgetown,0.0,Sq ft,45043.0,2752
South Carolina,Greenville,3500.0,Sq ft,45045.0,2759
South Carolina,Greenwood,480.0,Sq ft,45047.0,2764
South Carolina,Hampton,0.0,Sq ft,45049.0,2767
South Carolina,Horry,0.0,Sq ft,45051.0,2774
South Carolina,Jasper,nan,Sq ft,45053.0,2783
South Carolina,Kershaw,0.0,Sq ft,45055.0,2787
South Carolina,Lancaster,0.0,Sq ft,45057.0,2790
South Carolina,Laurens,0.0,Sq ft,45059.0,2794
South Carolina,Lee,0.0,Sq ft,45061.0,2800
South Carolina,Lexington,18300.0,Sq ft,45063.0,2803
South Carolina,McCormick,0.0,Sq ft,45065.0,2807
South Carolina,Marion,0.0,Sq ft,45067.0,2811
South Carolina,Marlboro,0.0,Sq ft,45069.0,2813
South Carolina,Newberry,0.0,Sq ft,45071.0,2818
South Carolina,Oconee,0.0,Sq ft,45073.0,2822
South Carolina,Orangeburg,0.0,Sq ft,45075.0,2829
South Carolina,Pickens,0.0,Sq ft,45077.0,2834
South Carolina,Richland,0.0,Sq ft,45079.0,2843
South Carolina,Saluda,0.0,Sq ft,45081.0,2846
South Carolina,Spartanburg,nan,Sq ft,45083.0,2851
South Carolina,Sumter,nan,Sq ft,45085.0,2855
South Carolina,Union,0.0,Sq ft,45087.0,2860
South Carolina,Williamsburg,0.0,Sq ft,45089.0,2864
South Carolina,York,nan,Sq ft,45091.0,2867
South Dakota,Aurora,0.0,Sq ft,46003.0,2870
South Dakota,Beadle,0.0,Sq ft,46005.0,2874
South Dakota,Bennett,0.0,Sq ft,46007.0,2876
South Dakota,Bon Homme,0.0,Sq ft,46009.0,2879
South Dakota,Brookings,0.0,Sq ft,46011.0,2882
South Dakota,Brown,0.0,Sq ft,46013.0,2885
South Dakota,Brule,0.0,Sq ft,46015.0,2888
South Dakota,Buffalo,0.0,Sq ft,46017.0,2891
South Dakota,Butte,nan,Sq ft,46019.0,2895
South Dakota,Campbell,0.0,Sq ft,46021.0,2897
South Dakota,Charles Mix,0.0,Sq ft,46023.0,2900
South Dakota,Clark,nan,Sq ft,46025.0,2901
South Dakota,Clay,0.0,Sq ft,46027.0,2903
South Dakota,Codington,nan,Sq ft,46029.0,2906
South Dakota,Corson,nan,Sq ft,46031.0,2907
South Dakota,Custer,0.0,Sq ft,46033.0,2908
South Dakota,Davison,0.0,Sq ft,46035.0,2910
South Dakota,Day,0.0,Sq ft,46037.0,2911
South Dakota,Deuel,0.0,Sq ft,46039.0,2912
South Dakota,Dewey,0.0,Sq ft,46041.0,2914
South Dakota,Douglas,0.0,Sq ft,46043.0,2916
South Dakota,Edmunds,0.0,Sq ft,46045.0,2917
South Dakota,Fall River,nan,Sq ft,46047.0,2919
South Dakota,Faulk,0.0,Sq ft,46049.0,2921
South Dakota,Grant,nan,Sq ft,46051.0,2922
South Dakota,Gregory,0.0,Sq ft,46053.0,2923
South Dakota,Haakon,0.0,Sq ft,46055.0,2924
South Dakota,Hamlin,0.0,Sq ft,46057.0,2926
South Dakota,Hand,0.0,Sq ft,46059.0,2928
South Dakota,Hanson,0.0,Sq ft,46061.0,2929
South Dakota,Harding,0.0,Sq ft,46063.0,2931
South Dakota,Hughes,nan,Sq ft,46065.0,2933
South Dakota,Hutchinson,0.0,Sq ft,46067.0,2934
South Dakota,Hyde,0.0,Sq ft,46069.0,2937
South Dakota,Jackson,0.0,Sq ft,46071.0,2939
South Dakota,Jerauld,0.0,Sq ft,46073.0,2941
South Dakota,Jones,0.0,Sq ft,46075.0,2944
South Dakota,Kingsbury,0.0,Sq ft,46077.0,2945
South Dakota,Lake,nan,Sq ft,46079.0,2401
South Dakota,Lawrence,0.0,Sq ft,46081.0,2406
South Dakota,Lincoln,0.0,Sq ft,46083.0,2410
South Dakota,Lyman,0.0,Sq ft,46085.0,2417
South Dakota,McCook,nan,Sq ft,46087.0,2422
South Dakota,McPherson,0.0,Sq ft,46089.0,2426
South Dakota,Marshall,0.0,Sq ft,46091.0,2430
South Dakota,Meade,0.0,Sq ft,46093.0,2442
South Dakota,Mellette,0.0,Sq ft,46095.0,2450
South Dakota,Miner,0.0,Sq ft,46097.0,2456
South Dakota,Minnehaha,0.0,Sq ft,46099.0,2467
South Dakota,Moody,0.0,Sq ft,46101.0,2485
South Dakota,Pennington,9780.0,Sq ft,46103.0,2497
South Dakota,Perkins,0.0,Sq ft,46105.0,2502
South Dakota,Potter,0.0,Sq ft,46107.0,2506
South Dakota,Roberts,0.0,Sq ft,46109.0,2511
South Dakota,Sanborn,0.0,Sq ft,46111.0,2514
South Dakota,Shannon,0.0,Sq ft,46113.0,2519
South Dakota,Spink,0.0,Sq ft,46115.0,2523
South Dakota,Stanley,0.0,Sq ft,46117.0,2530
South Dakota,Sully,0.0,Sq ft,46119.0,2535
South Dakota,Todd,0.0,Sq ft,46121.0,2540
South Dakota,Tripp,0.0,Sq ft,46123.0,2546
South Dakota,Turner,0.0,Sq ft,46125.0,2550
South Dakota,Union,0.0,Sq ft,46127.0,2557
South Dakota,Walworth,0.0,Sq ft,46129.0,2561
South Dakota,Yankton,0.0,Sq ft,46135.0,2569
South Dakota,Ziebach,0.0,Sq ft,46137.0,2578
Tennessee,Anderson,0.0,Sq ft,47001.0,2584
Tennessee,Bedford,nan,Sq ft,47003.0,2593
Tennessee,Benton,0.0,Sq ft,47005.0,2598
Tennessee,Bledsoe,0.0,Sq ft,47007.0,2602
Tennessee,Blount,29380.0,Sq ft,47009.0,2622
Tennessee,Bradley,nan,Sq ft,47011.0,2627
Tennessee,Campbell,0.0,Sq ft,47013.0,2633
Tennessee,Cannon,nan,Sq ft,47015.0,2638
Tennessee,Carroll,0.0,Sq ft,47017.0,2648
Tennessee,Carter,0.0,Sq ft,47019.0,2654
Tennessee,Cheatham,nan,Sq ft,47021.0,2660
Tennessee,Chester,0.0,Sq ft,47023.0,2664
Tennessee,Claiborne,0.0,Sq ft,47025.0,2670
Tennessee,Clay,0.0,Sq ft,47027.0,2679
Tennessee,Cocke,nan,Sq ft,47029.0,2686
Tennessee,Coffee,0.0,Sq ft,47031.0,2689
Tennessee,Crockett,0.0,Sq ft,47033.0,2693
Tennessee,Cumberland,nan,Sq ft,47035.0,2696
Tennessee,Davidson,nan,Sq ft,47037.0,2698
Tennessee,Decatur,nan,Sq ft,47039.0,2705
Tennessee,DeKalb,nan,Sq ft,47041.0,2710
Tennessee,Dickson,nan,Sq ft,47043.0,2717
Tennessee,Dyer,0.0,Sq ft,47045.0,2723
Tennessee,Fayette,0.0,Sq ft,47047.0,2726
Tennessee,Fentress,0.0,Sq ft,47049.0,2731
Tennessee,Franklin,nan,Sq ft,47051.0,2734
Tennessee,Gibson,nan,Sq ft,47053.0,2739
Tennessee,Giles,0.0,Sq ft,47055.0,2743
Tennessee,Grainger,424416.0,Sq ft,47057.0,2748
Tennessee,Greene,0.0,Sq ft,47059.0,2750
Tennessee,Grundy,nan,Sq ft,47061.0,2754
Tennessee,Hamblen,0.0,Sq ft,47063.0,2757
Tennessee,Hamilton,nan,Sq ft,47065.0,2761
Tennessee,Hancock,0.0,Sq ft,47067.0,2766
Tennessee,Hardeman,0.0,Sq ft,47069.0,2770
Tennessee,Hardin,0.0,Sq ft,47071.0,2773
Tennessee,Hawkins,7456.0,Sq ft,47073.0,2779
Tennessee,Haywood,171.0,Sq ft,47075.0,2781
Tennessee,Henderson,nan,Sq ft,47077.0,2786
Tennessee,Henry,17680.0,Sq ft,47079.0,2789
Tennessee,Hickman,25530.0,Sq ft,47081.0,2792
Tennessee,Houston,nan,Sq ft,47083.0,2796
Tennessee,Humphreys,0.0,Sq ft,47085.0,2798
Tennessee,Jackson,nan,Sq ft,47087.0,2801
Tennessee,Jefferson,nan,Sq ft,47089.0,2804
Tennessee,Johnson,nan,Sq ft,47091.0,2808
Tennessee,Knox,nan,Sq ft,47093.0,2814
Tennessee,Lake,0.0,Sq ft,47095.0,2817
Tennessee,Lauderdale,0.0,Sq ft,47097.0,2821
Tennessee,Lawrence,4200.0,Sq ft,47099.0,2823
Tennessee,Lewis,0.0,Sq ft,47101.0,2825
Tennessee,Lincoln,0.0,Sq ft,47103.0,2828
Tennessee,Loudon,0.0,Sq ft,47105.0,2830
Tennessee,McMinn,4500.0,Sq ft,47107.0,2833
Tennessee,McNairy,nan,Sq ft,47109.0,2836
Tennessee,Macon,0.0,Sq ft,47111.0,2839
Tennessee,Madison,0.0,Sq ft,47113.0,2841
Tennessee,Marion,0.0,Sq ft,47115.0,2844
Tennessee,Marshall,0.0,Sq ft,47117.0,2848
Tennessee,Maury,nan,Sq ft,47119.0,2850
