State,County,SNAP participants (% pop) 2017 (PCT_SNAP17),Units,FIPS,FID
Kentucky,Estill,14.70241271755644,Percent,21065,1077
Kentucky,Fayette,14.70241271755644,Percent,21067,1080
Kentucky,Fleming,14.70241271755644,Percent,21069,1083
Kentucky,Floyd,14.70241271755644,Percent,21071,1085
Kentucky,Franklin,14.70241271755644,Percent,21073,1086
Kentucky,Fulton,14.70241271755644,Percent,21075,1088
Kentucky,Gallatin,14.70241271755644,Percent,21077,1090
Kentucky,Garrard,14.70241271755644,Percent,21079,1092
Kentucky,Grant,14.70241271755644,Percent,21081,1094
Kentucky,Graves,14.70241271755644,Percent,21083,1097
Kentucky,Grayson,14.70241271755644,Percent,21085,1100
Kentucky,Green,14.70241271755644,Percent,21087,1102
Kentucky,Greenup,14.70241271755644,Percent,21089,1105
Kentucky,Hancock,14.70241271755644,Percent,21091,1107
Kentucky,Hardin,14.70241271755644,Percent,21093,1110
Kentucky,Harlan,14.70241271755644,Percent,21095,1114
Kentucky,Harrison,14.70241271755644,Percent,21097,1119
Kentucky,Hart,14.70241271755644,Percent,21099,1121
Kentucky,Henderson,14.70241271755644,Percent,21101,1126
Kentucky,Henry,14.70241271755644,Percent,21103,1129
Kentucky,Hickman,14.70241271755644,Percent,21105,1130
Kentucky,Hopkins,14.70241271755644,Percent,21107,1136
Kentucky,Jackson,14.70241271755644,Percent,21109,1140
Kentucky,Jefferson,14.70241271755644,Percent,21111,1143
Kentucky,Jessamine,14.70241271755644,Percent,21113,1145
Kentucky,Johnson,14.70241271755644,Percent,21115,1148
Kentucky,Kenton,14.70241271755644,Percent,21117,1151
Kentucky,Knott,14.70241271755644,Percent,21119,1154
Kentucky,Knox,14.70241271755644,Percent,21121,1159
Kentucky,Larue,14.70241271755644,Percent,21123,1162
Kentucky,Laurel,14.70241271755644,Percent,21125,1166
Kentucky,Lawrence,14.70241271755644,Percent,21127,1167
Kentucky,Lee,14.70241271755644,Percent,21129,1171
Kentucky,Leslie,14.70241271755644,Percent,21131,1175
Kentucky,Letcher,14.70241271755644,Percent,21133,1178
Kentucky,Lewis,14.70241271755644,Percent,21135,1180
Kentucky,Lincoln,14.70241271755644,Percent,21137,1184
Kentucky,Livingston,14.70241271755644,Percent,21139,1187
Kentucky,Logan,14.70241271755644,Percent,21141,1190
Kentucky,Lyon,14.70241271755644,Percent,21143,1193
Kentucky,McCracken,14.70241271755644,Percent,21145,1196
Kentucky,McCreary,14.70241271755644,Percent,21147,1198
Kentucky,McLean,14.70241271755644,Percent,21149,1201
Kentucky,Madison,14.70241271755644,Percent,21151,1204
Kentucky,Magoffin,14.70241271755644,Percent,21153,1206
Kentucky,Marion,14.70241271755644,Percent,21155,1210
Kentucky,Marshall,14.70241271755644,Percent,21157,1213
Kentucky,Martin,14.70241271755644,Percent,21159,1215
Kentucky,Mason,14.70241271755644,Percent,21161,1217
Kentucky,Meade,14.70241271755644,Percent,21163,1220
Kentucky,Menifee,14.70241271755644,Percent,21165,1222
Kentucky,Mercer,14.70241271755644,Percent,21167,1225
Kentucky,Metcalfe,14.70241271755644,Percent,21169,1228
Kentucky,Monroe,14.70241271755644,Percent,21171,1230
Kentucky,Montgomery,14.70241271755644,Percent,21173,1233
Kentucky,Morgan,14.70241271755644,Percent,21175,1235
Kentucky,Muhlenberg,14.70241271755644,Percent,21177,1238
Kentucky,Nelson,14.70241271755644,Percent,21179,1243
Kentucky,Nicholas,14.70241271755644,Percent,21181,1246
Kentucky,Ohio,14.70241271755644,Percent,21183,1249
Kentucky,Oldham,14.70241271755644,Percent,21185,1252
Kentucky,Owen,14.70241271755644,Percent,21187,1255
Kentucky,Owsley,14.70241271755644,Percent,21189,1257
Kentucky,Pendleton,14.70241271755644,Percent,21191,1260
Kentucky,Perry,14.70241271755644,Percent,21193,1265
Kentucky,Pike,14.70241271755644,Percent,21195,1267
Kentucky,Powell,14.70241271755644,Percent,21197,1270
Kentucky,Pulaski,14.70241271755644,Percent,21199,1272
Kentucky,Robertson,14.70241271755644,Percent,21201,1273
Kentucky,Rockcastle,14.70241271755644,Percent,21203,1276
Kentucky,Rowan,14.70241271755644,Percent,21205,1279
Kentucky,Russell,14.70241271755644,Percent,21207,1282
Kentucky,Scott,14.70241271755644,Percent,21209,1283
Kentucky,Shelby,14.70241271755644,Percent,21211,1285
Kentucky,Simpson,14.70241271755644,Percent,21213,1287
Kentucky,Spencer,14.70241271755644,Percent,21215,1000
Kentucky,Taylor,14.70241271755644,Percent,21217,1003
Kentucky,Todd,14.70241271755644,Percent,21219,1006
Kentucky,Trigg,14.70241271755644,Percent,21221,1009
Kentucky,Trimble,14.70241271755644,Percent,21223,1012
Kentucky,Union,14.70241271755644,Percent,21225,1016
Kentucky,Warren,14.70241271755644,Percent,21227,1019
Kentucky,Washington,14.70241271755644,Percent,21229,1023
Kentucky,Wayne,14.70241271755644,Percent,21231,1027
Kentucky,Webster,14.70241271755644,Percent,21233,1029
Kentucky,Whitley,14.70241271755644,Percent,21235,1034
Kentucky,Wolfe,14.70241271755644,Percent,21237,1037
Kentucky,Woodford,14.70241271755644,Percent,21239,1042
Louisiana,Acadia,19.83125274612202,Percent,22001,1046
Louisiana,Allen,19.83125274612202,Percent,22003,1051
Louisiana,Ascension,19.83125274612202,Percent,22005,1055
Louisiana,Assumption,19.83125274612202,Percent,22007,1060
Louisiana,Avoyelles,19.83125274612202,Percent,22009,1062
Louisiana,Beauregard,19.83125274612202,Percent,22011,1066
Louisiana,Bienville,19.83125274612202,Percent,22013,1069
Louisiana,Bossier,19.83125274612202,Percent,22015,1076
Louisiana,Caddo,19.83125274612202,Percent,22017,1079
Louisiana,Calcasieu,19.83125274612202,Percent,22019,1081
Louisiana,Caldwell,19.83125274612202,Percent,22021,1084
Louisiana,Cameron,19.83125274612202,Percent,22023,1089
Louisiana,Catahoula,19.83125274612202,Percent,22025,1093
Louisiana,Claiborne,19.83125274612202,Percent,22027,1095
Louisiana,Concordia,19.83125274612202,Percent,22029,1098
Louisiana,De Soto,19.83125274612202,Percent,22031,1103
Louisiana,East Baton Rouge,19.83125274612202,Percent,22033,1108
Louisiana,East Carroll,19.83125274612202,Percent,22035,1111
Louisiana,East Feliciana,19.83125274612202,Percent,22037,1115
Louisiana,Evangeline,19.83125274612202,Percent,22039,1118
Louisiana,Franklin,19.83125274612202,Percent,22041,1123
Louisiana,Grant,19.83125274612202,Percent,22043,1127
Louisiana,Iberia,19.83125274612202,Percent,22045,1133
Louisiana,Iberville,19.83125274612202,Percent,22047,1134
Louisiana,Jackson,19.83125274612202,Percent,22049,1138
Louisiana,Jefferson,19.83125274612202,Percent,22051,1147
Louisiana,Jefferson Davis,19.83125274612202,Percent,22053,1155
Louisiana,Lafayette,19.83125274612202,Percent,22055,1161
Louisiana,Lafourche,19.83125274612202,Percent,22057,1280
Louisiana,La Salle,19.83125274612202,Percent,22059,1289
Louisiana,Lincoln,19.83125274612202,Percent,22061,1291
Louisiana,Livingston,19.83125274612202,Percent,22063,1295
Louisiana,Madison,19.83125274612202,Percent,22065,1297
Louisiana,Morehouse,19.83125274612202,Percent,22067,1299
Louisiana,Natchitoches,19.83125274612202,Percent,22069,1301
Louisiana,Orleans,19.83125274612202,Percent,22071,1304
Louisiana,Ouachita,19.83125274612202,Percent,22073,1306
Louisiana,Plaquemines,19.83125274612202,Percent,22075,1427
Louisiana,Pointe Coupee,19.83125274612202,Percent,22077,1431
Louisiana,Rapides,19.83125274612202,Percent,22079,1434
Louisiana,Red River,19.83125274612202,Percent,22081,1436
Louisiana,Richland,19.83125274612202,Percent,22083,1439
Louisiana,Sabine,19.83125274612202,Percent,22085,1441
Louisiana,St. Bernard,19.83125274612202,Percent,22087,1463
Louisiana,St. Charles,19.83125274612202,Percent,22089,1466
Louisiana,St. Helena,19.83125274612202,Percent,22091,1467
Louisiana,St. James,19.83125274612202,Percent,22093,1468
Louisiana,St. John the Baptist,19.83125274612202,Percent,22095,1469
Louisiana,St. Landry,19.83125274612202,Percent,22097,1471
Louisiana,St. Martin,19.83125274612202,Percent,22099,1473
Louisiana,St. Mary,19.83125274612202,Percent,22101,1474
Louisiana,St. Tammany,19.83125274612202,Percent,22103,1475
Louisiana,Tangipahoa,19.83125274612202,Percent,22105,1476
Louisiana,Tensas,19.83125274612202,Percent,22107,1479
Louisiana,Terrebonne,19.83125274612202,Percent,22109,1501
Louisiana,Union,19.83125274612202,Percent,22111,1507
Louisiana,Vermilion,19.83125274612202,Percent,22113,1510
Louisiana,Vernon,19.83125274612202,Percent,22115,1513
Louisiana,Washington,19.83125274612202,Percent,22117,1516
Louisiana,Webster,19.83125274612202,Percent,22119,1518
Louisiana,West Baton Rouge,19.83125274612202,Percent,22121,1520
Louisiana,West Carroll,19.83125274612202,Percent,22123,1522
Louisiana,West Feliciana,19.83125274612202,Percent,22125,1524
Louisiana,Winn,19.83125274612202,Percent,22127,1529
Maine,Androscoggin,13.454092739988639,Percent,23001,1532
Maine,Aroostook,13.454092739988639,Percent,23003,1535
Maine,Cumberland,13.454092739988639,Percent,23005,1608
Maine,Franklin,13.454092739988639,Percent,23007,1619
Maine,Hancock,13.454092739988639,Percent,23009,1748
Maine,Kennebec,13.454092739988639,Percent,23011,1755
Maine,Knox,13.454092739988639,Percent,23013,1774
Maine,Lincoln,13.454092739988639,Percent,23015,1835
Maine,Oxford,13.454092739988639,Percent,23017,1842
Maine,Penobscot,13.454092739988639,Percent,23019,1846
Maine,Piscataquis,13.454092739988639,Percent,23021,1851
Maine,Sagadahoc,13.454092739988639,Percent,23023,1855
Maine,Somerset,13.454092739988639,Percent,23025,1860
Maine,Waldo,13.454092739988639,Percent,23027,1865
Maine,Washington,13.454092739988639,Percent,23029,1884
Maine,York,13.454092739988639,Percent,23031,1901
Maryland,Allegany,11.306376477422916,Percent,24001,1905
Maryland,Anne Arundel,11.306376477422916,Percent,24003,1925
Maryland,Baltimore County,11.306376477422916,Percent,24005,1939
Maryland,Calvert,11.306376477422916,Percent,24009,1946
Maryland,Caroline,11.306376477422916,Percent,24011,1949
Maryland,Carroll,11.306376477422916,Percent,24013,1955
Maryland,Cecil,11.306376477422916,Percent,24015,1963
Maryland,Charles,11.306376477422916,Percent,24017,1294
Maryland,Dorchester,11.306376477422916,Percent,24019,1346
Maryland,Frederick,11.306376477422916,Percent,24021,1357
Maryland,Garrett,11.306376477422916,Percent,24023,1361
Maryland,Harford,11.306376477422916,Percent,24025,1372
Maryland,Howard,11.306376477422916,Percent,24027,1379
Maryland,Kent,11.306376477422916,Percent,24029,1394
Maryland,Montgomery,11.306376477422916,Percent,24031,1398
Maryland,Prince George's,11.306376477422916,Percent,24033,1403
Maryland,Queen Anne's,11.306376477422916,Percent,24035,1413
Maryland,St. Mary's,11.306376477422916,Percent,24037,1421
Maryland,Somerset,11.306376477422916,Percent,24039,1430
Maryland,Talbot,11.306376477422916,Percent,24041,1438
Maryland,Washington,11.306376477422916,Percent,24043,1445
Maryland,Wicomico,11.306376477422916,Percent,24045,1446
Maryland,Worcester,11.306376477422916,Percent,24047,1456
Maryland,Baltimore City,11.306376477422916,Percent,24510,1460
Massachusetts,Barnstable,11.168160315891718,Percent,25001,1478
Massachusetts,Berkshire,11.168160315891718,Percent,25003,1480
Massachusetts,Bristol,11.168160315891718,Percent,25005,1486
Massachusetts,Dukes,11.168160315891718,Percent,25007,1491
Massachusetts,Essex,11.168160315891718,Percent,25009,1519
Massachusetts,Franklin,11.168160315891718,Percent,25011,1523
Massachusetts,Hampden,11.168160315891718,Percent,25013,1526
Massachusetts,Hampshire,11.168160315891718,Percent,25015,1527
Massachusetts,Middlesex,11.168160315891718,Percent,25017,1533
Massachusetts,Nantucket,11.168160315891718,Percent,25019,1537
Massachusetts,Norfolk,11.168160315891718,Percent,25021,1543
Massachusetts,Plymouth,11.168160315891718,Percent,25023,1569
Massachusetts,Suffolk,11.168160315891718,Percent,25025,1585
Massachusetts,Worcester,11.168160315891718,Percent,25027,1599
Michigan,Alcona,13.806376519464209,Percent,26001,1603
Michigan,Alger,13.806376519464209,Percent,26003,1609
Michigan,Allegan,13.806376519464209,Percent,26005,1611
Michigan,Alpena,13.806376519464209,Percent,26007,1614
Michigan,Antrim,13.806376519464209,Percent,26009,1617
Michigan,Arenac,13.806376519464209,Percent,26011,1621
Michigan,Baraga,13.806376519464209,Percent,26013,1624
Michigan,Barry,13.806376519464209,Percent,26015,1627
Michigan,Bay,13.806376519464209,Percent,26017,1631
Michigan,Benzie,13.806376519464209,Percent,26019,1634
Michigan,Berrien,13.806376519464209,Percent,26021,1635
Michigan,Branch,13.806376519464209,Percent,26023,1640
Michigan,Calhoun,13.806376519464209,Percent,26025,1641
Michigan,Cass,13.806376519464209,Percent,26027,1644
Michigan,Charlevoix,13.806376519464209,Percent,26029,1648
Michigan,Cheboygan,13.806376519464209,Percent,26031,1649
Michigan,Chippewa,13.806376519464209,Percent,26033,1660
Michigan,Clare,13.806376519464209,Percent,26035,1665
Michigan,Clinton,13.806376519464209,Percent,26037,1669
Michigan,Crawford,13.806376519464209,Percent,26039,1672
Michigan,Delta,13.806376519464209,Percent,26041,1675
Michigan,Dickinson,13.806376519464209,Percent,26043,1677
Michigan,Eaton,13.806376519464209,Percent,26045,1678
Michigan,Emmet,13.806376519464209,Percent,26047,1686
Michigan,Genesee,13.806376519464209,Percent,26049,1688
Michigan,Gladwin,13.806376519464209,Percent,26051,1691
Michigan,Gogebic,13.806376519464209,Percent,26053,1693
Michigan,Grand Traverse,13.806376519464209,Percent,26055,1697
Michigan,Gratiot,13.806376519464209,Percent,26057,1700
Michigan,Hillsdale,13.806376519464209,Percent,26059,1701
Michigan,Houghton,13.806376519464209,Percent,26061,1705
Michigan,Huron,13.806376519464209,Percent,26063,1708
Michigan,Ingham,13.806376519464209,Percent,26065,1710
Michigan,Ionia,13.806376519464209,Percent,26067,1713
Michigan,Iosco,13.806376519464209,Percent,26069,1715
Michigan,Iron,13.806376519464209,Percent,26071,1716
Michigan,Isabella,13.806376519464209,Percent,26073,1717
Michigan,Jackson,13.806376519464209,Percent,26075,1719
Michigan,Kalamazoo,13.806376519464209,Percent,26077,1720
Michigan,Kalkaska,13.806376519464209,Percent,26079,1722
Michigan,Kent,13.806376519464209,Percent,26081,1726
Michigan,Keweenaw,13.806376519464209,Percent,26083,1743
Michigan,Lake,13.806376519464209,Percent,26085,1749
Michigan,Lapeer,13.806376519464209,Percent,26087,1752
Michigan,Leelanau,13.806376519464209,Percent,26089,1765
Michigan,Lenawee,13.806376519464209,Percent,26091,1768
Michigan,Livingston,13.806376519464209,Percent,26093,1770
Michigan,Luce,13.806376519464209,Percent,26095,1773
Michigan,Mackinac,13.806376519464209,Percent,26097,1779
Michigan,Macomb,13.806376519464209,Percent,26099,1785
Michigan,Manistee,13.806376519464209,Percent,26101,1787
Michigan,Marquette,13.806376519464209,Percent,26103,1793
Michigan,Mason,13.806376519464209,Percent,26105,1797
Michigan,Mecosta,13.806376519464209,Percent,26107,1800
Michigan,Menominee,13.806376519464209,Percent,26109,1802
Michigan,Midland,13.806376519464209,Percent,26111,1806
Michigan,Missaukee,13.806376519464209,Percent,26113,1810
Michigan,Monroe,13.806376519464209,Percent,26115,1812
Michigan,Montcalm,13.806376519464209,Percent,26117,1815
Michigan,Montmorency,13.806376519464209,Percent,26119,1816
Michigan,Muskegon,13.806376519464209,Percent,26121,1818
Michigan,Newaygo,13.806376519464209,Percent,26123,1820
Michigan,Oakland,13.806376519464209,Percent,26125,1824
Michigan,Oceana,13.806376519464209,Percent,26127,1825
Michigan,Ogemaw,13.806376519464209,Percent,26129,1827
Michigan,Ontonagon,13.806376519464209,Percent,26131,1829
Michigan,Osceola,13.806376519464209,Percent,26133,1830
Michigan,Oscoda,13.806376519464209,Percent,26135,1832
Michigan,Otsego,13.806376519464209,Percent,26137,1834
Michigan,Ottawa,13.806376519464209,Percent,26139,1837
Michigan,Presque Isle,13.806376519464209,Percent,26141,1840
Michigan,Roscommon,13.806376519464209,Percent,26143,1843
Michigan,Saginaw,13.806376519464209,Percent,26145,1845
Michigan,St. Clair,13.806376519464209,Percent,26147,1854
Michigan,St. Joseph,13.806376519464209,Percent,26149,1857
Michigan,Sanilac,13.806376519464209,Percent,26151,1858
Michigan,Schoolcraft,13.806376519464209,Percent,26153,1861
Michigan,Shiawassee,13.806376519464209,Percent,26155,1863
Michigan,Tuscola,13.806376519464209,Percent,26157,1866
Michigan,Van Buren,13.806376519464209,Percent,26159,1867
Michigan,Washtenaw,13.806376519464209,Percent,26161,1869
Michigan,Wayne,13.806376519464209,Percent,26163,1871
Michigan,Wexford,13.806376519464209,Percent,26165,1873
Minnesota,Aitkin,8.133326673966208,Percent,27001,1875
Minnesota,Anoka,8.133326673966208,Percent,27003,1877
Minnesota,Becker,8.133326673966208,Percent,27005,1878
Minnesota,Beltrami,8.133326673966208,Percent,27007,1880
Minnesota,Benton,8.133326673966208,Percent,27009,1881
Minnesota,Big Stone,8.133326673966208,Percent,27011,1882
Minnesota,Blue Earth,8.133326673966208,Percent,27013,1886
Minnesota,Brown,8.133326673966208,Percent,27015,1892
Minnesota,Carlton,8.133326673966208,Percent,27017,1893
Minnesota,Carver,8.133326673966208,Percent,27019,1894
Minnesota,Cass,8.133326673966208,Percent,27021,1895
Minnesota,Chippewa,8.133326673966208,Percent,27023,1896
Minnesota,Chisago,8.133326673966208,Percent,27025,1897
Minnesota,Clay,8.133326673966208,Percent,27027,1898
Minnesota,Clearwater,8.133326673966208,Percent,27029,1899
Minnesota,Cook,8.133326673966208,Percent,27031,1900
Minnesota,Cottonwood,8.133326673966208,Percent,27033,1902
Minnesota,Crow Wing,8.133326673966208,Percent,27035,1903
Minnesota,Dakota,8.133326673966208,Percent,27037,1904
Minnesota,Dodge,8.133326673966208,Percent,27039,1906
Minnesota,Douglas,8.133326673966208,Percent,27041,1907
Minnesota,Faribault,8.133326673966208,Percent,27043,1908
Minnesota,Fillmore,8.133326673966208,Percent,27045,1909
Minnesota,Freeborn,8.133326673966208,Percent,27047,1910
Minnesota,Goodhue,8.133326673966208,Percent,27049,1911
Minnesota,Grant,8.133326673966208,Percent,27051,1912
Minnesota,Hennepin,8.133326673966208,Percent,27053,1913
Minnesota,Houston,8.133326673966208,Percent,27055,1914
Minnesota,Hubbard,8.133326673966208,Percent,27057,1915
Minnesota,Isanti,8.133326673966208,Percent,27059,1916
Minnesota,Itasca,8.133326673966208,Percent,27061,1917
Minnesota,Jackson,8.133326673966208,Percent,27063,1918
Minnesota,Kanabec,8.133326673966208,Percent,27065,1919
Minnesota,Kandiyohi,8.133326673966208,Percent,27067,1920
Minnesota,Kittson,8.133326673966208,Percent,27069,1921
Minnesota,Koochiching,8.133326673966208,Percent,27071,1922
Minnesota,Lac qui Parle,8.133326673966208,Percent,27073,1923
Minnesota,Lake,8.133326673966208,Percent,27075,1926
Minnesota,Lake of the Woods,8.133326673966208,Percent,27077,1927
Minnesota,Le Sueur,8.133326673966208,Percent,27079,1929
Minnesota,Lincoln,8.133326673966208,Percent,27081,1931
Minnesota,Lyon,8.133326673966208,Percent,27083,1932
Minnesota,McLeod,8.133326673966208,Percent,27085,1934
Minnesota,Mahnomen,8.133326673966208,Percent,27087,1936
Minnesota,Marshall,8.133326673966208,Percent,27089,1937
Minnesota,Martin,8.133326673966208,Percent,27091,1940
Minnesota,Meeker,8.133326673966208,Percent,27093,1941
Minnesota,Mille Lacs,8.133326673966208,Percent,27095,1943
Minnesota,Morrison,8.133326673966208,Percent,27097,1944
Minnesota,Mower,8.133326673966208,Percent,27099,1945
Minnesota,Murray,8.133326673966208,Percent,27101,1947
Minnesota,Nicollet,8.133326673966208,Percent,27103,1948
Minnesota,Nobles,8.133326673966208,Percent,27105,1950
Minnesota,Norman,8.133326673966208,Percent,27107,1951
Minnesota,Olmsted,8.133326673966208,Percent,27109,1953
Minnesota,Otter Tail,8.133326673966208,Percent,27111,1954
Minnesota,Pennington,8.133326673966208,Percent,27113,1956
Minnesota,Pine,8.133326673966208,Percent,27115,1957
Minnesota,Pipestone,8.133326673966208,Percent,27117,1958
Minnesota,Polk,8.133326673966208,Percent,27119,1959
Minnesota,Pope,8.133326673966208,Percent,27121,1961
Minnesota,Ramsey,8.133326673966208,Percent,27123,1964
Minnesota,Red Lake,8.133326673966208,Percent,27125,1966
Minnesota,Redwood,8.133326673966208,Percent,27127,1969
Minnesota,Renville,8.133326673966208,Percent,27129,1971
Minnesota,Rice,8.133326673966208,Percent,27131,1973
Minnesota,Rock,8.133326673966208,Percent,27133,1974
Minnesota,Roseau,8.133326673966208,Percent,27135,1976
Minnesota,St. Louis,8.133326673966208,Percent,27137,1978
Minnesota,Scott,8.133326673966208,Percent,27139,1979
Minnesota,Sherburne,8.133326673966208,Percent,27141,1980
Minnesota,Sibley,8.133326673966208,Percent,27143,1982
Minnesota,Stearns,8.133326673966208,Percent,27145,1984
Minnesota,Steele,8.133326673966208,Percent,27147,1985
Minnesota,Stevens,8.133326673966208,Percent,27149,1987
Minnesota,Swift,8.133326673966208,Percent,27151,1988
Minnesota,Todd,8.133326673966208,Percent,27153,1989
Minnesota,Traverse,8.133326673966208,Percent,27155,1990
Minnesota,Wabasha,8.133326673966208,Percent,27157,1991
Minnesota,Wadena,8.133326673966208,Percent,27159,1992
Minnesota,Waseca,8.133326673966208,Percent,27161,1993
Minnesota,Washington,8.133326673966208,Percent,27163,1994
Minnesota,Watonwan,8.133326673966208,Percent,27165,1996
Minnesota,Wilkin,8.133326673966208,Percent,27167,1997
Minnesota,Winona,8.133326673966208,Percent,27169,1998
Minnesota,Wright,8.133326673966208,Percent,27171,1999
Minnesota,Yellow Medicine,8.133326673966208,Percent,27173,1531
Mississippi,Adams,18.00776895211287,Percent,28001,1534
Mississippi,Alcorn,18.00776895211287,Percent,28003,1538
Mississippi,Amite,18.00776895211287,Percent,28005,1539
Mississippi,Attala,18.00776895211287,Percent,28007,1541
Mississippi,Benton,18.00776895211287,Percent,28009,1544
Mississippi,Bolivar,18.00776895211287,Percent,28011,1547
Mississippi,Calhoun,18.00776895211287,Percent,28013,1548
Mississippi,Carroll,18.00776895211287,Percent,28015,1549
Mississippi,Chickasaw,18.00776895211287,Percent,28017,1550
Mississippi,Choctaw,18.00776895211287,Percent,28019,1552
Mississippi,Claiborne,18.00776895211287,Percent,28021,1555
Mississippi,Clarke,18.00776895211287,Percent,28023,1557
Mississippi,Clay,18.00776895211287,Percent,28025,1559
Mississippi,Coahoma,18.00776895211287,Percent,28027,1562
Mississippi,Copiah,18.00776895211287,Percent,28029,1564
Mississippi,Covington,18.00776895211287,Percent,28031,1567
Mississippi,DeSoto,18.00776895211287,Percent,28033,1571
Mississippi,Forrest,18.00776895211287,Percent,28035,1572
Mississippi,Franklin,18.00776895211287,Percent,28037,1575
Mississippi,George,18.00776895211287,Percent,28039,1577
Mississippi,Greene,18.00776895211287,Percent,28041,1579
Mississippi,Grenada,18.00776895211287,Percent,28043,1581
Mississippi,Hancock,18.00776895211287,Percent,28045,1583
Mississippi,Harrison,18.00776895211287,Percent,28047,1587
Mississippi,Hinds,18.00776895211287,Percent,28049,1591
Mississippi,Holmes,18.00776895211287,Percent,28051,1593
Mississippi,Humphreys,18.00776895211287,Percent,28053,1596
Mississippi,Issaquena,18.00776895211287,Percent,28055,1598
Mississippi,Itawamba,18.00776895211287,Percent,28057,1601
Mississippi,Jackson,18.00776895211287,Percent,28059,1605
Mississippi,Jasper,18.00776895211287,Percent,28061,1607
Mississippi,Jefferson,18.00776895211287,Percent,28063,1610
Mississippi,Jefferson Davis,18.00776895211287,Percent,28065,1612
Mississippi,Jones,18.00776895211287,Percent,28067,1615
Mississippi,Kemper,18.00776895211287,Percent,28069,1616
Mississippi,Lafayette,18.00776895211287,Percent,28071,1620
Mississippi,Lamar,18.00776895211287,Percent,28073,1623
Mississippi,Lauderdale,18.00776895211287,Percent,28075,1628
Mississippi,Lawrence,18.00776895211287,Percent,28077,1632
Mississippi,Leake,18.00776895211287,Percent,28079,1636
Mississippi,Lee,18.00776895211287,Percent,28081,1638
Mississippi,Leflore,18.00776895211287,Percent,28083,1643
Mississippi,Lincoln,18.00776895211287,Percent,28085,1645
Mississippi,Lowndes,18.00776895211287,Percent,28087,1647
Mississippi,Madison,18.00776895211287,Percent,28089,1651
Mississippi,Marion,18.00776895211287,Percent,28091,1653
Mississippi,Marshall,18.00776895211287,Percent,28093,1655
Mississippi,Monroe,18.00776895211287,Percent,28095,1656
Mississippi,Montgomery,18.00776895211287,Percent,28097,1658
Mississippi,Neshoba,18.00776895211287,Percent,28099,1661
Mississippi,Newton,18.00776895211287,Percent,28101,1663
Mississippi,Noxubee,18.00776895211287,Percent,28103,1666
Mississippi,Oktibbeha,18.00776895211287,Percent,28105,1668
Mississippi,Panola,18.00776895211287,Percent,28107,1671
Mississippi,Pearl River,18.00776895211287,Percent,28109,1676
Mississippi,Perry,18.00776895211287,Percent,28111,1679
Mississippi,Pike,18.00776895211287,Percent,28113,1680
Mississippi,Pontotoc,18.00776895211287,Percent,28115,1682
Mississippi,Prentiss,18.00776895211287,Percent,28117,1684
Mississippi,Quitman,18.00776895211287,Percent,28119,1685
Mississippi,Rankin,18.00776895211287,Percent,28121,1690
Mississippi,Scott,18.00776895211287,Percent,28123,1692
Mississippi,Sharkey,18.00776895211287,Percent,28125,1695
Mississippi,Simpson,18.00776895211287,Percent,28127,1698
Mississippi,Smith,18.00776895211287,Percent,28129,1709
Mississippi,Stone,18.00776895211287,Percent,28131,1712
Mississippi,Sunflower,18.00776895211287,Percent,28133,1721
Mississippi,Tallahatchie,18.00776895211287,Percent,28135,1725
Mississippi,Tate,18.00776895211287,Percent,28137,1727
Mississippi,Tippah,18.00776895211287,Percent,28139,1730
Mississippi,Tishomingo,18.00776895211287,Percent,28141,1732
Mississippi,Tunica,18.00776895211287,Percent,28143,1735
Mississippi,Union,18.00776895211287,Percent,28145,1737
Mississippi,Walthall,18.00776895211287,Percent,28147,1740
Mississippi,Warren,18.00776895211287,Percent,28149,1746
Mississippi,Washington,18.00776895211287,Percent,28151,1750
Mississippi,Wayne,18.00776895211287,Percent,28153,1753
Mississippi,Webster,18.00776895211287,Percent,28155,1756
Mississippi,Wilkinson,18.00776895211287,Percent,28157,1757
Mississippi,Winston,18.00776895211287,Percent,28159,1758
Mississippi,Yalobusha,18.00776895211287,Percent,28161,1759
Mississippi,Yazoo,18.00776895211287,Percent,28163,1760
Missouri,Adair,12.413743261669358,Percent,29001,1761
Missouri,Andrew,12.413743261669358,Percent,29003,1762
Missouri,Atchison,12.413743261669358,Percent,29005,1763
Missouri,Audrain,12.413743261669358,Percent,29007,1766
Missouri,Barry,12.413743261669358,Percent,29009,1767
Missouri,Barton,12.413743261669358,Percent,29011,1771
Missouri,Bates,12.413743261669358,Percent,29013,1776
Missouri,Benton,12.413743261669358,Percent,29015,1778
Missouri,Bollinger,12.413743261669358,Percent,29017,1781
Missouri,Boone,12.413743261669358,Percent,29019,1783
Missouri,Buchanan,12.413743261669358,Percent,29021,1789
Missouri,Butler,12.413743261669358,Percent,29023,1792
Missouri,Caldwell,12.413743261669358,Percent,29025,1795
Missouri,Callaway,12.413743261669358,Percent,29027,1799
Missouri,Camden,12.413743261669358,Percent,29029,1803
Missouri,Cape Girardeau,12.413743261669358,Percent,29031,1808
Missouri,Carroll,12.413743261669358,Percent,29033,1822
Missouri,Carter,12.413743261669358,Percent,29035,1001
Missouri,Cass,12.413743261669358,Percent,29037,1004
Missouri,Cedar,12.413743261669358,Percent,29039,1007
Missouri,Chariton,12.413743261669358,Percent,29041,1011
Missouri,Christian,12.413743261669358,Percent,29043,1014
Missouri,Clark,12.413743261669358,Percent,29045,1015
