State,County,SNAP benefits per capita (% change) 2012-17 (PCH_PC_SNAPBEN_12_17),Units,FIPS,FID
Missouri,Clinton,-24.837263107299805,% change,29049,1021
Missouri,Cole,-19.061016082763672,% change,29051,1022
Missouri,Cooper,-24.80316925048828,% change,29053,1025
Missouri,Crawford,-27.806421279907227,% change,29055,1028
Missouri,Dade,-22.684329986572266,% change,29057,1030
Missouri,Dallas,-33.996803283691406,% change,29059,1032
Missouri,Daviess,-25.02613067626953,% change,29061,1036
Missouri,DeKalb,-31.56926727294922,% change,29063,1038
Missouri,Dent,-22.013893127441406,% change,29065,1040
Missouri,Douglas,-33.36983108520508,% change,29067,1043
Missouri,Dunklin,-12.318881034851074,% change,29069,1045
Missouri,Franklin,-27.6752986907959,% change,29071,1047
Missouri,Gasconade,-28.21599578857422,% change,29073,1049
Missouri,Gentry,-16.732698440551758,% change,29075,1052
Missouri,Greene,-24.85210418701172,% change,29077,1054
Missouri,Grundy,-15.021285057067871,% change,29079,1057
Missouri,Harrison,-20.248363494873047,% change,29081,1058
Missouri,Henry,-20.09278106689453,% change,29083,1061
Missouri,Hickory,-22.14723014831543,% change,29085,1063
Missouri,Holt,-19.14314842224121,% change,29087,1065
Missouri,Howard,-26.41291046142578,% change,29089,1068
Missouri,Howell,-18.254276275634766,% change,29091,1070
Missouri,Iron,-26.427953720092773,% change,29093,1072
Missouri,Jackson,-27.566659927368164,% change,29095,1074
Missouri,Jasper,-20.049779891967773,% change,29097,1078
Missouri,Jefferson,-29.99916648864746,% change,29099,1082
Missouri,Johnson,-39.84208679199219,% change,29101,1087
Missouri,Knox,-28.658153533935547,% change,29103,1091
Missouri,Laclede,-26.293432235717773,% change,29105,1096
Missouri,Lafayette,-35.99933624267578,% change,29107,1099
Missouri,Lawrence,-19.676912307739258,% change,29109,1101
Missouri,Lewis,-20.956775665283203,% change,29111,1104
Missouri,Lincoln,-36.407039642333984,% change,29113,1106
Missouri,Linn,-28.30337142944336,% change,29115,1109
Missouri,Livingston,-14.189181327819824,% change,29117,1112
Missouri,McDonald,-26.188674926757812,% change,29119,1113
Missouri,Macon,-29.388362884521484,% change,29121,1116
Missouri,Madison,-23.67762565612793,% change,29123,1117
Missouri,Maries,-35.332584381103516,% change,29125,1120
Missouri,Marion,-28.090139389038086,% change,29127,1122
Missouri,Mercer,-33.88288116455078,% change,29129,1125
Missouri,Miller,-34.893829345703125,% change,29131,1128
Missouri,Mississippi,-18.23678207397461,% change,29133,1131
Missouri,Moniteau,-32.453407287597656,% change,29135,1135
Missouri,Monroe,-23.186983108520508,% change,29137,1139
Missouri,Montgomery,-30.540990829467773,% change,29139,1142
Missouri,Morgan,-22.637203216552734,% change,29141,1146
Missouri,New Madrid,-19.34359359741211,% change,29143,1149
Missouri,Newton,-21.532615661621094,% change,29145,1152
Missouri,Nodaway,-15.622273445129395,% change,29147,1156
Missouri,Oregon,-18.78606605529785,% change,29149,1158
Missouri,Osage,-34.659934997558594,% change,29151,1164
Missouri,Ozark,-16.913249969482422,% change,29153,1168
Missouri,Pemiscot,-11.055586814880371,% change,29155,1170
Missouri,Perry,-30.151426315307617,% change,29157,1172
Missouri,Pettis,-9.593040466308594,% change,29159,1174
Missouri,Phelps,-22.27027702331543,% change,29161,1176
Missouri,Pike,-25.267528533935547,% change,29163,1179
Missouri,Platte,-36.87369155883789,% change,29165,1181
Missouri,Polk,-35.294857025146484,% change,29167,1183
Missouri,Pulaski,-10.752944946289062,% change,29169,1185
Missouri,Putnam,-22.797523498535156,% change,29171,1188
Missouri,Ralls,-29.753507614135742,% change,29173,1191
Missouri,Randolph,-24.706552505493164,% change,29175,1194
Missouri,Ray,-30.174938201904297,% change,29177,1197
Missouri,Reynolds,-31.336633682250977,% change,29179,1200
Missouri,Ripley,-21.649110794067383,% change,29181,1203
Missouri,St. Charles,-30.309185028076172,% change,29183,1205
Missouri,St. Clair,-36.31270980834961,% change,29185,1208
Missouri,Ste. Genevieve,-31.498964309692383,% change,29186,1209
Missouri,St. Francois,-25.84600830078125,% change,29187,1212
Missouri,St. Louis County,-21.99410629272461,% change,29189,1216
Missouri,Saline,-32.854400634765625,% change,29195,1218
Missouri,Schuyler,-27.342363357543945,% change,29197,1221
Missouri,Scotland,-38.98419952392578,% change,29199,1224
Missouri,Scott,-13.760958671569824,% change,29201,1227
Missouri,Shannon,-21.92759895324707,% change,29203,1229
Missouri,Shelby,-27.243614196777344,% change,29205,1232
Missouri,Stoddard,-14.43020248413086,% change,29207,1236
Missouri,Stone,-35.6161003112793,% change,29209,1237
Missouri,Sullivan,-24.812217712402344,% change,29211,1240
Missouri,Taney,-30.656354904174805,% change,29213,1242
Missouri,Texas,-24.636791229248047,% change,29215,1245
Missouri,Vernon,-18.146991729736328,% change,29217,1248
Missouri,Warren,-29.969581604003906,% change,29219,1251
Missouri,Washington,-32.88790512084961,% change,29221,1253
Missouri,Wayne,-18.169235229492188,% change,29223,1256
Missouri,Webster,-24.159564971923828,% change,29225,1258
Missouri,Worth,-4.964566707611084,% change,29227,1261
Missouri,Wright,-28.311016082763672,% change,29229,1263
Missouri,St. Louis City,-31.209110260009766,% change,29510,1266
Montana,Beaverhead,-11.535643577575684,% change,30001,1269
Montana,Big Horn,-13.216351509094238,% change,30003,1274
Montana,Blaine,-11.4851713180542,% change,30005,1124
Montana,Broadwater,-13.417081832885742,% change,30007,1132
Montana,Carbon,-15.521868705749512,% change,30009,1137
Montana,Carter,-15.463521957397461,% change,30011,1141
Montana,Cascade,-10.849934577941895,% change,30013,1144
Montana,Chouteau,-8.368499755859375,% change,30015,1150
Montana,Custer,-10.272281646728516,% change,30017,1153
Montana,Daniels,-9.028043746948242,% change,30019,1157
Montana,Dawson,-7.960049152374268,% change,30021,1160
Montana,Deer Lodge,-9.745436668395996,% change,30023,1163
Montana,Fallon,-10.514223098754883,% change,30025,1165
Montana,Fergus,-10.062678337097168,% change,30027,1169
Montana,Flathead,-18.301794052124023,% change,30029,1173
Montana,Gallatin,-23.456796646118164,% change,30031,1177
Montana,Garfield,-14.4796724319458,% change,30033,1182
Montana,Glacier,-10.614008903503418,% change,30035,1186
Montana,Golden Valley,-10.171182632446289,% change,30037,1189
Montana,Granite,-19.281030654907227,% change,30039,1192
Montana,Hill,-11.187520980834961,% change,30041,1195
Montana,Jefferson,-15.133016586303711,% change,30043,1199
Montana,Judith Basin,-8.452322959899902,% change,30045,1202
Montana,Lake,-14.49691390991211,% change,30047,1207
Montana,Lewis and Clark,-14.805712699890137,% change,30049,1211
Montana,Liberty,-12.070898056030273,% change,30051,1214
Montana,Lincoln,-10.605977058410645,% change,30053,1219
Montana,McCone,-13.115083694458008,% change,30055,1223
Montana,Madison,-16.385812759399414,% change,30057,1226
Montana,Meagher,-9.145347595214844,% change,30059,1231
Montana,Mineral,-13.636263847351074,% change,30061,1234
Montana,Missoula,-15.668900489807129,% change,30063,1239
Montana,Musselshell,-9.742803573608398,% change,30065,1241
Montana,Park,-14.930173873901367,% change,30067,1244
Montana,Petroleum,-12.237098693847656,% change,30069,1247
Montana,Phillips,-10.82658576965332,% change,30071,1250
Montana,Pondera,-7.924604892730713,% change,30073,1254
Montana,Powder River,-9.039019584655762,% change,30075,1259
Montana,Powell,-7.045892238616943,% change,30077,1262
Montana,Prairie,-8.274954795837402,% change,30079,1264
Montana,Ravalli,-14.988686561584473,% change,30081,1268
Montana,Richland,-12.933464050292969,% change,30083,1271
Montana,Roosevelt,-12.786199569702148,% change,30085,1275
Montana,Rosebud,-9.761338233947754,% change,30087,1277
Montana,Sanders,-13.41331672668457,% change,30089,1278
Montana,Sheridan,-8.68937873840332,% change,30091,1281
Montana,Silver Bow,-11.1808443069458,% change,30093,1284
Montana,Stillwater,-13.010700225830078,% change,30095,1286
Montana,Sweet Grass,-13.492156028747559,% change,30097,1288
Montana,Teton,-11.304734230041504,% change,30099,1290
Montana,Toole,-4.690982818603516,% change,30101,1292
Montana,Treasure,-5.059963703155518,% change,30103,1293
Montana,Valley,-10.040687561035156,% change,30105,1296
Montana,Wheatland,-12.908275604248047,% change,30107,1298
Montana,Wibaux,-9.891068458557129,% change,30109,1300
Montana,Yellowstone,-14.931007385253906,% change,30111,1302
Nebraska,Adams,-7.79416561126709,% change,31001,1303
Nebraska,Antelope,-4.024962902069092,% change,31003,1305
Nebraska,Arthur,-0.4266970753669739,% change,31005,1307
Nebraska,Banner,-12.957256317138672,% change,31007,1308
Nebraska,Blaine,-3.725008487701416,% change,31009,1309
Nebraska,Boone,-5.397830009460449,% change,31011,1310
Nebraska,Box Butte,-3.6737871170043945,% change,31013,1315
Nebraska,Boyd,-2.6343905925750732,% change,31015,1317
Nebraska,Brown,-5.710068225860596,% change,31017,1319
Nebraska,Buffalo,-10.748369216918945,% change,31019,1321
Nebraska,Burt,-4.759246826171875,% change,31021,1323
Nebraska,Butler,-4.706231117248535,% change,31023,1325
Nebraska,Cass,-9.652997016906738,% change,31025,1326
Nebraska,Cedar,-5.0496134757995605,% change,31027,1329
Nebraska,Chase,-5.668362140655518,% change,31029,1330
Nebraska,Cherry,-8.25699234008789,% change,31031,1333
Nebraska,Cheyenne,-3.050015687942505,% change,31033,1334
Nebraska,Clay,-4.2782440185546875,% change,31035,1336
Nebraska,Colfax,-7.034520626068115,% change,31037,1338
Nebraska,Cuming,-6.531589508056641,% change,31039,1340
Nebraska,Custer,-7.419759273529053,% change,31041,1342
Nebraska,Dakota,-4.324664115905762,% change,31043,1344
Nebraska,Dawes,-4.381977081298828,% change,31045,1347
Nebraska,Dawson,-5.681741237640381,% change,31047,1349
Nebraska,Deuel,-3.296419143676758,% change,31049,1351
Nebraska,Dixon,-4.779456615447998,% change,31051,1353
Nebraska,Dodge,-7.188787460327148,% change,31053,1354
Nebraska,Douglas,-11.920387268066406,% change,31055,1358
Nebraska,Dundy,2.2878246307373047,% change,31057,1360
Nebraska,Fillmore,-4.623658657073975,% change,31059,1363
Nebraska,Franklin,-0.8792661428451538,% change,31061,1369
Nebraska,Frontier,-3.3587050437927246,% change,31063,1371
Nebraska,Furnas,-4.9321489334106445,% change,31065,1374
Nebraska,Gage,-6.677668571472168,% change,31067,1378
Nebraska,Garden,-3.110626697540283,% change,31069,1381
Nebraska,Garfield,-8.17379379272461,% change,31071,1391
Nebraska,Gosper,-4.658721446990967,% change,31073,1393
Nebraska,Grant,-10.264041900634766,% change,31075,1395
Nebraska,Greeley,-3.4925169944763184,% change,31077,1397
Nebraska,Hall,-8.91815185546875,% change,31079,1402
Nebraska,Hamilton,-8.636040687561035,% change,31081,1405
Nebraska,Harlan,-7.6586432456970215,% change,31083,1409
Nebraska,Hayes,-5.664425849914551,% change,31085,1411
Nebraska,Hitchcock,-5.376898765563965,% change,31087,1414
Nebraska,Holt,-5.288193225860596,% change,31089,1416
Nebraska,Hooker,-2.109234094619751,% change,31091,1418
Nebraska,Howard,-8.967072486877441,% change,31093,1311
Nebraska,Jefferson,-2.2564823627471924,% change,31095,1312
Nebraska,Johnson,-6.8965535163879395,% change,31097,1313
Nebraska,Kearney,-7.269987106323242,% change,31099,1314
Nebraska,Keith,-5.148402214050293,% change,31101,1316
Nebraska,Keya Paha,-7.110291004180908,% change,31103,1318
Nebraska,Kimball,-2.236203193664551,% change,31105,1320
Nebraska,Knox,-5.7761549949646,% change,31107,1322
Nebraska,Lancaster,-13.02184772491455,% change,31109,1324
Nebraska,Lincoln,-5.045038223266602,% change,31111,1327
Nebraska,Logan,-4.255662441253662,% change,31113,1328
Nebraska,Loup,-0.6568157076835632,% change,31115,1331
Nebraska,McPherson,-5.161673545837402,% change,31117,1332
Nebraska,Madison,-7.010508060455322,% change,31119,1335
Nebraska,Merrick,-7.402137756347656,% change,31121,1337
Nebraska,Morrill,-5.0043559074401855,% change,31123,1339
Nebraska,Nance,-5.231410503387451,% change,31125,1341
Nebraska,Nemaha,-4.2274861335754395,% change,31127,1343
Nebraska,Nuckolls,-3.46187424659729,% change,31129,1345
Nebraska,Otoe,-8.833195686340332,% change,31131,1348
Nebraska,Pawnee,-1.558672547340393,% change,31133,1350
Nebraska,Perkins,-5.901578903198242,% change,31135,1352
Nebraska,Phelps,-5.304515838623047,% change,31137,1355
Nebraska,Pierce,-6.264276027679443,% change,31139,1356
Nebraska,Platte,-8.267970085144043,% change,31141,1359
Nebraska,Polk,-7.861001014709473,% change,31143,1362
Nebraska,Red Willow,-4.177903175354004,% change,31145,1364
Nebraska,Richardson,-3.1982696056365967,% change,31147,1365
Nebraska,Rock,-7.726728916168213,% change,31149,1366
Nebraska,Saline,-6.931890487670898,% change,31151,1367
Nebraska,Sarpy,-14.958160400390625,% change,31153,1368
Nebraska,Saunders,-8.043329238891602,% change,31155,1370
Nebraska,Scotts Bluff,-5.5032854080200195,% change,31157,1373
Nebraska,Seward,-8.346892356872559,% change,31159,1375
Nebraska,Sheridan,-6.143043041229248,% change,31161,1376
Nebraska,Sherman,-7.236987590789795,% change,31163,1377
Nebraska,Sioux,3.505946636199951,% change,31165,1380
Nebraska,Stanton,-5.300121784210205,% change,31167,1382
Nebraska,Thayer,-4.989641189575195,% change,31169,1383
Nebraska,Thomas,-11.598029136657715,% change,31171,1384
Nebraska,Thurston,-10.733491897583008,% change,31173,1385
Nebraska,Valley,-6.552155017852783,% change,31175,1386
Nebraska,Washington,-8.772930145263672,% change,31177,1387
Nebraska,Wayne,-4.9474592208862305,% change,31179,1388
Nebraska,Webster,-1.506165623664856,% change,31181,1389
Nebraska,Wheeler,-6.803439140319824,% change,31183,1390
Nebraska,York,-6.669827461242676,% change,31185,1392
Nevada,Churchill,-6.9526495933532715,% change,32001,1396
Nevada,Clark,8.973511695861816,% change,32003,1399
Nevada,Douglas,-16.571680068969727,% change,32005,1400
Nevada,Elko,18.81432342529297,% change,32007,1401
Nevada,Esmeralda,88.4541015625,% change,32009,1404
Nevada,Eureka,105.19327545166016,% change,32011,1406
Nevada,Humboldt,30.120683670043945,% change,32013,1407
Nevada,Lander,37.22268295288086,% change,32015,1408
Nevada,Lincoln,38.43598556518555,% change,32017,1410
Nevada,Lyon,-3.745042324066162,% change,32019,1412
Nevada,Mineral,-3.4468376636505127,% change,32021,1415
Nevada,Nye,-5.409610748291016,% change,32023,1417
Nevada,Pershing,14.192212104797363,% change,32027,1419
Nevada,Storey,28.504318237304688,% change,32029,1420
Nevada,Washoe,-6.121135711669922,% change,32031,1423
Nevada,White Pine,23.316116333007812,% change,32033,1425
Nevada,Carson City,-17.768085479736328,% change,32510,1428
New Hampshire,Belknap,-33.924896240234375,% change,33001,1432
New Hampshire,Carroll,-33.97876739501953,% change,33003,1435
New Hampshire,Cheshire,-32.6824951171875,% change,33005,1437
New Hampshire,Coos,-32.71013259887695,% change,33007,1440
New Hampshire,Grafton,-33.51885986328125,% change,33009,1442
New Hampshire,Hillsborough,-34.55141830444336,% change,33011,1443
New Hampshire,Merrimack,-34.51138687133789,% change,33013,1444
New Hampshire,Rockingham,-35.28466796875,% change,33015,1448
New Hampshire,Strafford,-35.57586669921875,% change,33017,1453
New Hampshire,Sullivan,-33.218910217285156,% change,33019,1454
New Jersey,Atlantic,-13.444091796875,% change,34001,1461
New Jersey,Bergen,-17.714590072631836,% change,34003,1465
New Jersey,Burlington,-14.767087936401367,% change,34005,1470
New Jersey,Camden,-14.918885231018066,% change,34007,1472
New Jersey,Cape May,-12.698678016662598,% change,34009,1477
New Jersey,Cumberland,-12.641069412231445,% change,34011,1482
New Jersey,Essex,-17.296968460083008,% change,34013,1483
New Jersey,Gloucester,-15.934752464294434,% change,34015,1484
New Jersey,Hudson,-19.279565811157227,% change,34017,1487
New Jersey,Hunterdon,-14.132407188415527,% change,34019,1488
New Jersey,Mercer,-16.243589401245117,% change,34021,1493
New Jersey,Middlesex,-17.08234214782715,% change,34023,1497
New Jersey,Monmouth,-14.905415534973145,% change,34025,1504
New Jersey,Morris,-15.64859390258789,% change,34027,1511
New Jersey,Ocean,-17.727519989013672,% change,34029,1546
New Jersey,Passaic,-16.334402084350586,% change,34031,1551
New Jersey,Salem,-11.681127548217773,% change,34033,1553
New Jersey,Somerset,-16.996456146240234,% change,34035,1558
New Jersey,Sussex,-12.05688762664795,% change,34037,1561
New Jersey,Union,-17.976486206054688,% change,34039,1566
New Jersey,Warren,-14.532039642333984,% change,34041,1570
New Mexico,Bernalillo,-5.921396255493164,% change,35001,1574
New Mexico,Catron,-3.9426000118255615,% change,35003,1576
New Mexico,Chaves,-4.098886489868164,% change,35005,1578
New Mexico,Cibola,-3.4415671825408936,% change,35006,1580
New Mexico,Colfax,2.9917263984680176,% change,35007,1582
New Mexico,Curry,-3.701265335083008,% change,35009,1586
New Mexico,De Baca,1.1596835851669312,% change,35011,1589
New Mexico,Doña Ana,-5.972423076629639,% change,35013,1590
New Mexico,Eddy,-9.682888984680176,% change,35015,1592
New Mexico,Grant,-0.09468234330415726,% change,35017,1594
New Mexico,Guadalupe,-1.8184760808944702,% change,35019,1595
New Mexico,Harding,-3.0646700859069824,% change,35021,1597
New Mexico,Hidalgo,5.02631139755249,% change,35023,1600
New Mexico,Lea,-8.885198593139648,% change,35025,1604
New Mexico,Lincoln,-1.4176305532455444,% change,35027,1613
New Mexico,Los Alamos,-8.112305641174316,% change,35028,1618
New Mexico,Luna,-2.0413808822631836,% change,35029,1622
New Mexico,McKinley,-5.611141204833984,% change,35031,1626
New Mexico,Mora,-2.5620758533477783,% change,35033,1629
New Mexico,Otero,-5.11892032623291,% change,35035,1633
New Mexico,Quay,0.41600140929222107,% change,35037,1637
New Mexico,Rio Arriba,-2.8655340671539307,% change,35039,1639
New Mexico,Roosevelt,2.015639305114746,% change,35041,1642
New Mexico,Sandoval,-10.127585411071777,% change,35043,1646
New Mexico,San Juan,-3.245549440383911,% change,35045,1650
New Mexico,San Miguel,-0.8342832922935486,% change,35047,1652
New Mexico,Santa Fe,-6.941446304321289,% change,35049,1654
New Mexico,Sierra,0.9856359958648682,% change,35051,1657
New Mexico,Socorro,-1.5441908836364746,% change,35053,1659
New Mexico,Taos,-5.521107196807861,% change,35055,1662
New Mexico,Torrance,-1.7144205570220947,% change,35057,1664
New Mexico,Union,-0.4580127000808716,% change,35059,1667
New Mexico,Valencia,-4.361670017242432,% change,35061,1670
New York,Albany,-15.287899017333984,% change,36001,1673
New York,Allegany,-22.4366397857666,% change,36003,1674
New York,Bronx,-17.628231048583984,% change,36005,1681
New York,Broome,-6.8926262855529785,% change,36007,1683
New York,Cattaraugus,-4.648096084594727,% change,36009,1687
New York,Cayuga,-12.112405776977539,% change,36011,1689
New York,Chautauqua,-11.326443672180176,% change,36013,1694
New York,Chemung,-11.117400169372559,% change,36015,1696
New York,Chenango,-31.739055633544922,% change,36017,1699
New York,Clinton,-19.76548194885254,% change,36019,1702
New York,Columbia,-12.91132926940918,% change,36021,1704
New York,Cortland,-18.93368911743164,% change,36023,1706
New York,Delaware,-13.539483070373535,% change,36025,1707
New York,Dutchess,-27.94894027709961,% change,36027,1711
New York,Erie,-7.883070945739746,% change,36029,1723
New York,Essex,-19.95015525817871,% change,36031,1728
New York,Franklin,-7.10858678817749,% change,36033,1731
New York,Fulton,-24.31544303894043,% change,36035,1734
New York,Genesee,-16.953426361083984,% change,36037,1736
New York,Greene,-23.787887573242188,% change,36039,1739
New York,Hamilton,-2.8599536418914795,% change,36041,1742
New York,Herkimer,-18.33709716796875,% change,36043,1745
New York,Jefferson,-3.4920225143432617,% change,36045,1782
New York,Kings,-16.2174129486084,% change,36047,1788
New York,Lewis,-9.460381507873535,% change,36049,1790
New York,Livingston,-12.029501914978027,% change,36051,1791
New York,Madison,-22.759769439697266,% change,36053,1796
New York,Monroe,-2.987866163253784,% change,36055,1804
New York,Montgomery,-13.921873092651367,% change,36057,1807
New York,Nassau,-29.826066970825195,% change,36059,1839
New York,New York,-18.52190589904785,% change,36061,1847
New York,Niagara,-7.044436931610107,% change,36063,1850
New York,Oneida,-9.310676574707031,% change,36065,1852
New York,Onondaga,-8.570302963256836,% change,36067,1853
New York,Ontario,-23.523717880249023,% change,36069,1856
New York,Orange,-19.56954574584961,% change,36071,1859
New York,Orleans,-7.961278438568115,% change,36073,1862
New York,Oswego,-15.077716827392578,% change,36075,1864
New York,Otsego,-18.849225997924805,% change,36077,1868
New York,Putnam,-0.675718367099762,% change,36079,1870
New York,Queens,-16.24964141845703,% change,36081,1872
New York,Rensselaer,-27.395292282104492,% change,36083,1874
New York,Richmond,-17.53430938720703,% change,36085,1876
New York,Rockland,-7.978614807128906,% change,36087,1879
New York,St. Lawrence,-19.0848388671875,% change,36089,1883
New York,Saratoga,-27.85454750061035,% change,36091,1885
New York,Schenectady,-18.272430419921875,% change,36093,1887
New York,Schoharie,-16.576337814331055,% change,36095,1888
New York,Schuyler,-26.800003051757812,% change,36097,1889
New York,Seneca,-9.345192909240723,% change,36099,1890
New York,Steuben,-19.993017196655273,% change,36101,1891
New York,Suffolk,-1.3114440441131592,% change,36103,1924
New York,Sullivan,0.49836266040802,% change,36105,1928
New York,Tioga,-23.472280502319336,% change,36107,1930
New York,Tompkins,-23.549161911010742,% change,36109,1933
New York,Ulster,-16.837215423583984,% change,36111,1935
New York,Warren,-27.247129440307617,% change,36113,1938
New York,Washington,-20.37614631652832,% change,36115,1942
New York,Wayne,-19.173011779785156,% change,36117,1952
New York,Westchester,-5.518476486206055,% change,36119,1960
New York,Wyoming,-32.17024230957031,% change,36121,1962
New York,Yates,-25.471479415893555,% change,36123,1965
North Carolina,Alamance,-25.718564987182617,% change,37001,1967
North Carolina,Alexander,-34.62491226196289,% change,37003,1968
North Carolina,Alleghany,-24.157695770263672,% change,37005,1970
North Carolina,Anson,-19.842763900756836,% change,37007,1972
North Carolina,Ashe,-19.01363754272461,% change,37009,1975
North Carolina,Avery,-26.4577693939209,% change,37011,1977
North Carolina,Beaufort,-16.923181533813477,% change,37013,1981
North Carolina,Bertie,-17.78072738647461,% change,37015,1983
North Carolina,Bladen,-15.382447242736816,% change,37017,1986
North Carolina,Brunswick,-27.20195770263672,% change,37019,1995
North Carolina,Buncombe,-29.209308624267578,% change,37021,1422
North Carolina,Burke,-25.77234649658203,% change,37023,1424
North Carolina,Cabarrus,-36.623817443847656,% change,37025,1426
North Carolina,Caldwell,-33.41063690185547,% change,37027,1429
North Carolina,Camden,-32.15726852416992,% change,37029,1433
North Carolina,Carteret,-22.956274032592773,% change,37031,1447
North Carolina,Caswell,-25.10759162902832,% change,37033,1449
North Carolina,Catawba,-29.29730796813965,% change,37035,1450
North Carolina,Chatham,-21.0458927154541,% change,37037,1451
North Carolina,Cherokee,-26.222240447998047,% change,37039,1452
North Carolina,Chowan,-29.51182746887207,% change,37041,1455
North Carolina,Clay,-40.29914093017578,% change,37043,1457
North Carolina,Cleveland,-24.14881706237793,% change,37045,1458
North Carolina,Columbus,-24.626232147216797,% change,37047,1459
North Carolina,Craven,-17.151866912841797,% change,37049,1462
North Carolina,Cumberland,-17.368118286132812,% change,37051,1464
North Carolina,Currituck,-35.77975082397461,% change,37053,1481
North Carolina,Dare,-18.567121505737305,% change,37055,1485
North Carolina,Davidson,-26.909130096435547,% change,37057,1489
North Carolina,Davie,0.8804661631584167,% change,37059,1490
North Carolina,Duplin,-10.808817863464355,% change,37061,1492
North Carolina,Durham,-23.466238021850586,% change,37063,1494
North Carolina,Edgecombe,-16.320755004882812,% change,37065,1495
North Carolina,Forsyth,-20.231779098510742,% change,37067,1496
North Carolina,Franklin,-23.02364158630371,% change,37069,1498
North Carolina,Gaston,-31.443546295166016,% change,37071,1499
North Carolina,Gates,-18.841571807861328,% change,37073,1500
North Carolina,Graham,-22.349180221557617,% change,37075,1502
North Carolina,Granville,-24.810338973999023,% change,37077,1503
North Carolina,Greene,-25.41262435913086,% change,37079,1505
North Carolina,Guilford,-15.847646713256836,% change,37081,1506
North Carolina,Halifax,-23.135236740112305,% change,37083,1508
North Carolina,Harnett,-27.23746109008789,% change,37085,1509
North Carolina,Haywood,-27.10533332824707,% change,37087,1512
North Carolina,Henderson,-26.81804084777832,% change,37089,1514
North Carolina,Hertford,-22.52517318725586,% change,37091,1515
North Carolina,Hoke,-19.313072204589844,% change,37093,1517
North Carolina,Hyde,-23.653823852539062,% change,37095,1521
North Carolina,Iredell,-36.048675537109375,% change,37097,1525
North Carolina,Jackson,-24.524324417114258,% change,37099,1528
North Carolina,Johnston,-23.647933959960938,% change,37101,1530
North Carolina,Jones,-19.055814743041992,% change,37103,1536
North Carolina,Lee,-13.370728492736816,% change,37105,1540
North Carolina,Lenoir,-21.254253387451172,% change,37107,1542
North Carolina,Lincoln,-31.498586654663086,% change,37109,1545
North Carolina,McDowell,-13.683910369873047,% change,37111,1554
North Carolina,Macon,-32.554534912109375,% change,37113,1556
North Carolina,Madison,-36.2252197265625,% change,37115,1560
North Carolina,Martin,-15.985669136047363,% change,37117,1563
North Carolina,Mecklenburg,-27.262121200561523,% change,37119,1565
North Carolina,Mitchell,-21.3259334564209,% change,37121,1568
North Carolina,Montgomery,-26.713851928710938,% change,37123,1573
North Carolina,Moore,-27.585704803466797,% change,37125,1584
North Carolina,Nash,-21.254863739013672,% change,37127,1588
North Carolina,New Hanover,-17.016860961914062,% change,37129,1602
North Carolina,Northampton,-22.624629974365234,% change,37131,1606
North Carolina,Onslow,-5.163174629211426,% change,37133,1625
North Carolina,Orange,-23.11174201965332,% change,37135,1630
North Carolina,Pamlico,-25.640182495117188,% change,37137,1703
North Carolina,Pasquotank,-16.027740478515625,% change,37139,1714
North Carolina,Pender,-26.555313110351562,% change,37141,1718
North Carolina,Perquimans,-27.47393035888672,% change,37143,1724
North Carolina,Person,-24.821456909179688,% change,37145,1729
North Carolina,Pitt,-19.586992263793945,% change,37147,1733
North Carolina,Polk,-28.0966854095459,% change,37149,1738
North Carolina,Randolph,-25.090782165527344,% change,37151,1741
North Carolina,Richmond,-14.935410499572754,% change,37153,1744
North Carolina,Robeson,-18.843181610107422,% change,37155,1747
North Carolina,Rockingham,-18.798969268798828,% change,37157,1751
North Carolina,Rowan,-22.983139038085938,% change,37159,1754
North Carolina,Rutherford,-22.395145416259766,% change,37161,1764
North Carolina,Sampson,-22.076444625854492,% change,37163,1769
North Carolina,Scotland,-21.551219940185547,% change,37165,1772
North Carolina,Stanly,-24.02231216430664,% change,37167,1775
North Carolina,Stokes,-15.666878700256348,% change,37169,1777
North Carolina,Surry,-26.074045181274414,% change,37171,1780
North Carolina,Swain,-40.43211364746094,% change,37173,1784
North Carolina,Transylvania,-22.0366268157959,% change,37175,1786
North Carolina,Tyrrell,-37.634639739990234,% change,37177,1794
North Carolina,Union,-27.247047424316406,% change,37179,1798
North Carolina,Vance,-21.6783390045166,% change,37181,1801
North Carolina,Wake,-27.547571182250977,% change,37183,1805
North Carolina,Warren,-18.869382858276367,% change,37185,1809
North Carolina,Washington,-20.724905014038086,% change,37187,1811
North Carolina,Watauga,-34.16493225097656,% change,37189,1813
North Carolina,Wayne,-17.07760238647461,% change,37191,1814
North Carolina,Wilkes,-23.325014114379883,% change,37193,1817
North Carolina,Wilson,-18.869646072387695,% change,37195,1819
North Carolina,Yadkin,-24.297204971313477,% change,37197,1821
North Carolina,Yancey,-36.46340560913086,% change,37199,1823
North Dakota,Adams,-6.789597988128662,% change,38001,1826
North Dakota,Barnes,-5.220312595367432,% change,38003,1828
North Dakota,Benson,-9.76132583618164,% change,38005,1831
North Dakota,Billings,-10.254857063293457,% change,38007,1833
North Dakota,Bottineau,-6.484490871429443,% change,38009,1836
North Dakota,Bowman,-6.281529903411865,% change,38011,1838
North Dakota,Burke,-5.262325286865234,% change,38013,1841
North Dakota,Burleigh,-16.321226119995117,% change,38015,1844
North Dakota,Cass,-18.43462371826172,% change,38017,1848
