State,County,Asian low access to store (%) 2015 (PCT_LACCESS_NHASIAN15),Units,FIPS,FID
Kentucky,Boyd,0.07698944744365144,Percent,21019,1008
Kentucky,Boyle,0.198259319338086,Percent,21021,1010
Kentucky,Bracken,0.0,Percent,21023,1013
Kentucky,Breathitt,0.09247168659365038,Percent,21025,1017
Kentucky,Breckinridge,0.012480200658426888,Percent,21027,1020
Kentucky,Bullitt,0.18597373888022578,Percent,21029,1024
Kentucky,Butler,0.00016003521269376676,Percent,21031,1026
Kentucky,Caldwell,0.0509817461360955,Percent,21033,1031
Kentucky,Calloway,0.20504268494218955,Percent,21035,1033
Kentucky,Campbell,0.23781002287028202,Percent,21037,1035
Kentucky,Carlisle,0.0,Percent,21039,1039
Kentucky,Carroll,0.1777206711816872,Percent,21041,1041
Kentucky,Carter,0.010580795065837157,Percent,21043,1044
Kentucky,Casey,0.020876809970724098,Percent,21045,1048
Kentucky,Christian,0.33140902013664936,Percent,21047,1050
Kentucky,Clark,0.023875610148811365,Percent,21049,1053
Kentucky,Clay,0.012473192061226324,Percent,21051,1056
Kentucky,Clinton,0.0,Percent,21053,1059
Kentucky,Crittenden,0.033233977106394315,Percent,21055,1064
Kentucky,Cumberland,0.0,Percent,21057,1067
Kentucky,Daviess,0.18007622316236552,Percent,21059,1071
Kentucky,Edmonson,0.0,Percent,21061,1073
Kentucky,Elliott,0.0,Percent,21063,1075
Kentucky,Estill,0.0037094076431174556,Percent,21065,1077
Kentucky,Fayette,0.3096475109160012,Percent,21067,1080
Kentucky,Fleming,0.019932286496485364,Percent,21069,1083
Kentucky,Floyd,0.0033507264863129704,Percent,21071,1085
Kentucky,Franklin,0.11930988395159642,Percent,21073,1086
Kentucky,Fulton,0.0,Percent,21075,1088
Kentucky,Gallatin,0,Percent,21077,1090
Kentucky,Garrard,7.546316229191107e-06,Percent,21079,1092
Kentucky,Grant,0.0216554336532102,Percent,21081,1094
Kentucky,Graves,0.0689461364064481,Percent,21083,1097
Kentucky,Grayson,0.03511983110862569,Percent,21085,1100
Kentucky,Green,0.005323031421192884,Percent,21087,1102
Kentucky,Greenup,0.1436027320557689,Percent,21089,1105
Kentucky,Hancock,0.0,Percent,21091,1107
Kentucky,Hardin,0.6449910633292848,Percent,21093,1110
Kentucky,Harlan,0.09540208206175388,Percent,21095,1114
Kentucky,Harrison,0.008633473831486098,Percent,21097,1119
Kentucky,Hart,0.006730751331953129,Percent,21099,1121
Kentucky,Henderson,0.05404827346742097,Percent,21101,1126
Kentucky,Henry,0.011523797718895692,Percent,21103,1129
Kentucky,Hickman,0.0,Percent,21105,1130
Kentucky,Hopkins,0.1430906154966042,Percent,21107,1136
Kentucky,Jackson,0.0,Percent,21109,1140
Kentucky,Jefferson,0.29709654943698655,Percent,21111,1143
Kentucky,Jessamine,0.1046150095969446,Percent,21113,1145
Kentucky,Johnson,0.09781517583362434,Percent,21115,1148
Kentucky,Kenton,0.34483972008218067,Percent,21117,1151
Kentucky,Knott,0.0,Percent,21119,1154
Kentucky,Knox,0.01638871241838701,Percent,21121,1159
Kentucky,Larue,0.0,Percent,21123,1162
Kentucky,Laurel,0.028594760385016568,Percent,21125,1166
Kentucky,Lawrence,0.027820026937134736,Percent,21127,1167
Kentucky,Lee,0.0,Percent,21129,1171
Kentucky,Leslie,0.0,Percent,21131,1175
Kentucky,Letcher,0,Percent,21133,1178
Kentucky,Lewis,0.0,Percent,21135,1180
Kentucky,Lincoln,0.007063821074261094,Percent,21137,1184
Kentucky,Livingston,0.02101061123132293,Percent,21139,1187
Kentucky,Logan,0.01536595431438092,Percent,21141,1190
Kentucky,Lyon,0.0,Percent,21143,1193
Kentucky,McCracken,0.1893924999108915,Percent,21145,1196
Kentucky,McCreary,0.0,Percent,21147,1198
Kentucky,McLean,0.0,Percent,21149,1201
Kentucky,Madison,0.1833314912114381,Percent,21151,1204
Kentucky,Magoffin,0.0,Percent,21153,1206
Kentucky,Marion,0.006613950604254794,Percent,21155,1210
Kentucky,Marshall,8.235394888818366e-06,Percent,21157,1213
Kentucky,Martin,0.0,Percent,21159,1215
Kentucky,Mason,0.1411315030025626,Percent,21161,1217
Kentucky,Meade,0.10402248646594783,Percent,21163,1220
Kentucky,Menifee,0.0,Percent,21165,1222
Kentucky,Mercer,0.14061897676718157,Percent,21167,1225
Kentucky,Metcalfe,0.0,Percent,21169,1228
Kentucky,Monroe,0.0,Percent,21171,1230
Kentucky,Montgomery,0.027654268972973964,Percent,21173,1233
Kentucky,Morgan,0.09586879933911298,Percent,21175,1235
Kentucky,Muhlenberg,0.0005548157068805898,Percent,21177,1238
Kentucky,Nelson,0.09408451633983608,Percent,21179,1243
Kentucky,Nicholas,0.012304712318864526,Percent,21181,1246
Kentucky,Ohio,0.02391394037952412,Percent,21183,1249
Kentucky,Oldham,0.4335719003064245,Percent,21185,1252
Kentucky,Owen,0.0,Percent,21187,1255
Kentucky,Owsley,0.0,Percent,21189,1257
Kentucky,Pendleton,0.0,Percent,21191,1260
Kentucky,Perry,0.006159844224245508,Percent,21193,1265
Kentucky,Pike,0.01571265673362574,Percent,21195,1267
Kentucky,Powell,0.04094229557886007,Percent,21197,1270
Kentucky,Pulaski,0.08229180297162425,Percent,21199,1272
Kentucky,Robertson,0.08424284250093339,Percent,21201,1273
Kentucky,Rockcastle,0.0,Percent,21203,1276
Kentucky,Rowan,0.12768677863076458,Percent,21205,1279
Kentucky,Russell,0.0,Percent,21207,1282
Kentucky,Scott,0.2240045803639476,Percent,21209,1283
Kentucky,Shelby,0.07721371973621285,Percent,21211,1285
Kentucky,Simpson,0.024240764669905,Percent,21213,1287
Kentucky,Spencer,0,Percent,21215,1000
Kentucky,Taylor,0.11068606781581877,Percent,21217,1003
Kentucky,Todd,0.0,Percent,21219,1006
Kentucky,Trigg,0.08268226634613014,Percent,21221,1009
Kentucky,Trimble,0.02087501990700851,Percent,21223,1012
Kentucky,Union,0.03636012485514833,Percent,21225,1016
Kentucky,Warren,0.33283365652053043,Percent,21227,1019
Kentucky,Washington,0.030127343848039598,Percent,21229,1023
Kentucky,Wayne,0.012604020364055302,Percent,21231,1027
Kentucky,Webster,0.00042859824531168127,Percent,21233,1029
Kentucky,Whitley,0.05915801435415158,Percent,21235,1034
Kentucky,Wolfe,0.0,Percent,21237,1037
Kentucky,Woodford,0.1613446412922876,Percent,21239,1042
Louisiana,Acadia,0.0009989871707724732,Percent,22001,1046
Louisiana,Allen,0.15099615624992974,Percent,22003,1051
Louisiana,Ascension,0.3066619152220389,Percent,22005,1055
Louisiana,Assumption,0.07172509926793091,Percent,22007,1060
Louisiana,Avoyelles,0.045135368658402536,Percent,22009,1062
Louisiana,Beauregard,0.19939426688651593,Percent,22011,1066
Louisiana,Bienville,0.07539889910351286,Percent,22013,1069
Louisiana,Bossier,0.3821001339263945,Percent,22015,1076
Louisiana,Caddo,0.3795687529623064,Percent,22017,1079
Louisiana,Calcasieu,0.21002194213598674,Percent,22019,1081
Louisiana,Caldwell,0.01973943898120213,Percent,22021,1084
Louisiana,Cameron,0.0,Percent,22023,1089
Louisiana,Catahoula,0.009137577789540222,Percent,22025,1093
Louisiana,Claiborne,0.014021775780830475,Percent,22027,1095
Louisiana,Concordia,0.024565230796401546,Percent,22029,1098
Louisiana,De Soto,0.01917447475282087,Percent,22031,1103
Louisiana,East Baton Rouge,0.8261072519524321,Percent,22033,1108
Louisiana,East Carroll,0.2091755136063217,Percent,22035,1111
Louisiana,East Feliciana,0.01836546364974096,Percent,22037,1115
Louisiana,Evangeline,0.04967277456498176,Percent,22039,1118
Louisiana,Franklin,0.006941492634350315,Percent,22041,1123
Louisiana,Grant,0.02669166432074804,Percent,22043,1127
Louisiana,Iberia,0.9000417979167354,Percent,22045,1133
Louisiana,Iberville,0.013504005770741036,Percent,22047,1134
Louisiana,Jackson,0.03858291289895428,Percent,22049,1138
Louisiana,Jefferson,0.38873696597153407,Percent,22051,1147
Louisiana,Jefferson Davis,0.012676541761248687,Percent,22053,1155
Louisiana,Lafayette,0.330932852514051,Percent,22055,1161
Louisiana,Lafourche,0.17881993251547687,Percent,22057,1280
Louisiana,La Salle,0.015757974372304768,Percent,22059,1289
Louisiana,Lincoln,0.452859228647534,Percent,22061,1291
Louisiana,Livingston,0.08519030623715416,Percent,22063,1295
Louisiana,Madison,0.014124876603682543,Percent,22065,1297
Louisiana,Morehouse,0.09171901425329068,Percent,22067,1299
Louisiana,Natchitoches,0.030822879602528434,Percent,22069,1301
Louisiana,Orleans,0.32495927550315706,Percent,22071,1304
Louisiana,Ouachita,0.24432237917124577,Percent,22073,1306
Louisiana,Plaquemines,1.6705469144960552,Percent,22075,1427
Louisiana,Pointe Coupee,0.016654989571124244,Percent,22077,1431
Louisiana,Rapides,0.2635655660608967,Percent,22079,1434
Louisiana,Red River,0.021679224935492136,Percent,22081,1436
Louisiana,Richland,0.029445217407992566,Percent,22083,1439
Louisiana,Sabine,0.06624163783158007,Percent,22085,1441
Louisiana,St. Bernard,0.5960648833144886,Percent,22087,1463
Louisiana,St. Charles,0.5335540672200701,Percent,22089,1466
Louisiana,St. Helena,0.0,Percent,22091,1467
Louisiana,St. James,0.009268763457506605,Percent,22093,1468
Louisiana,St. John the Baptist,0.40005609301095946,Percent,22095,1469
Louisiana,St. Landry,0.0630923108465509,Percent,22097,1471
Louisiana,St. Martin,0.03871175441059605,Percent,22099,1473
Louisiana,St. Mary,0.9036037757391528,Percent,22101,1474
Louisiana,St. Tammany,0.3560049332398199,Percent,22103,1475
Louisiana,Tangipahoa,0.17883307934282106,Percent,22105,1476
Louisiana,Tensas,0.05295192577271192,Percent,22107,1479
Louisiana,Terrebonne,0.1627248528532916,Percent,22109,1501
Louisiana,Union,0.00024193219958904274,Percent,22111,1507
Louisiana,Vermilion,0.1631252268221452,Percent,22113,1510
Louisiana,Vernon,0.8792188907361982,Percent,22115,1513
Louisiana,Washington,0.009733842237313136,Percent,22117,1516
Louisiana,Webster,0.05086721360537408,Percent,22119,1518
Louisiana,West Baton Rouge,0.07542249882084118,Percent,22121,1520
Louisiana,West Carroll,0.0,Percent,22123,1522
Louisiana,West Feliciana,0.0,Percent,22125,1524
Louisiana,Winn,0.025045934781912166,Percent,22127,1529
Maine,Androscoggin,0.11670346496040092,Percent,23001,1532
Maine,Aroostook,0.04567954803334702,Percent,23003,1535
Maine,Cumberland,0.47717200694193646,Percent,23005,1608
Maine,Franklin,0.005253685809111805,Percent,23007,1619
Maine,Hancock,0.0021387825949302068,Percent,23009,1748
Maine,Kennebec,0.08181188999296436,Percent,23011,1755
Maine,Knox,0.06956535008430037,Percent,23013,1774
Maine,Lincoln,0.009847366819583364,Percent,23015,1835
Maine,Oxford,0.01599622226097453,Percent,23017,1842
Maine,Penobscot,0.140805399308182,Percent,23019,1846
Maine,Piscataquis,0.0,Percent,23021,1851
Maine,Sagadahoc,0.05716065734287705,Percent,23023,1855
Maine,Somerset,0.05712991096081507,Percent,23025,1860
Maine,Waldo,0.014193043445440598,Percent,23027,1865
Maine,Washington,0.024368491920370286,Percent,23029,1884
Maine,York,0.1874367035128341,Percent,23031,1901
Maryland,Allegany,0.31185566889884136,Percent,24001,1905
Maryland,Anne Arundel,1.0257633511488629,Percent,24003,1925
Maryland,Baltimore County,0.7617863849165881,Percent,24005,1939
Maryland,Calvert,0.49699549743070415,Percent,24009,1946
Maryland,Caroline,0.03508537267995797,Percent,24011,1949
Maryland,Carroll,0.3941249578038233,Percent,24013,1955
Maryland,Cecil,0.370321789786459,Percent,24015,1963
Maryland,Charles,1.0950371384676938,Percent,24017,1294
Maryland,Dorchester,0.0762471171586023,Percent,24019,1346
Maryland,Frederick,0.7227604607775564,Percent,24021,1357
Maryland,Garrett,0.016612951456955842,Percent,24023,1361
Maryland,Harford,0.5139304575326477,Percent,24025,1372
Maryland,Howard,2.8189378410802584,Percent,24027,1379
Maryland,Kent,0.00023585194846983016,Percent,24029,1394
Maryland,Montgomery,2.776376195097764,Percent,24031,1398
Maryland,Prince George's,0.9964639689914676,Percent,24033,1403
Maryland,Queen Anne's,0.2532685126106511,Percent,24035,1413
Maryland,St. Mary's,0.6595473080803036,Percent,24037,1421
Maryland,Somerset,0.15059910714483377,Percent,24039,1430
Maryland,Talbot,0.1901340009292626,Percent,24041,1438
Maryland,Washington,0.36370061415476634,Percent,24043,1445
Maryland,Wicomico,0.9406274449310069,Percent,24045,1446
Maryland,Worcester,0.2566094107688382,Percent,24047,1456
Maryland,Baltimore City,0.057867838014673385,Percent,24510,1460
Massachusetts,Barnstable,0.4656964066327679,Percent,25001,1478
Massachusetts,Berkshire,0.39739517169115984,Percent,25003,1480
Massachusetts,Bristol,0.5054936146385876,Percent,25005,1486
Massachusetts,Dukes,0.051552331968375935,Percent,25007,1491
Massachusetts,Essex,0.9158132620836269,Percent,25009,1519
Massachusetts,Franklin,0.3048089056070111,Percent,25011,1523
Massachusetts,Hampden,0.429622345862886,Percent,25013,1526
Massachusetts,Hampshire,2.398716747107705,Percent,25015,1527
Massachusetts,Middlesex,1.6561659024150461,Percent,25017,1533
Massachusetts,Nantucket,0.1133729649797031,Percent,25019,1537
Massachusetts,Norfolk,1.5019284243902062,Percent,25021,1543
Massachusetts,Plymouth,0.37430453903811534,Percent,25023,1569
Massachusetts,Suffolk,0.03554380401315166,Percent,25025,1585
Massachusetts,Worcester,0.9900593633742287,Percent,25027,1599
Michigan,Alcona,0.00855007595335392,Percent,26001,1603
Michigan,Alger,0.08332465326477774,Percent,26003,1609
Michigan,Allegan,0.02465772205357981,Percent,26005,1611
Michigan,Alpena,0.016285009202523078,Percent,26007,1614
Michigan,Antrim,0.0,Percent,26009,1617
Michigan,Arenac,0.06991069386917416,Percent,26011,1621
Michigan,Baraga,0.03386004621570136,Percent,26013,1624
Michigan,Barry,0.012311044611685093,Percent,26015,1627
Michigan,Bay,0.1299582092959646,Percent,26017,1631
Michigan,Benzie,0,Percent,26019,1634
Michigan,Berrien,0.36238699967789917,Percent,26021,1635
Michigan,Branch,0.021276692764505195,Percent,26023,1640
Michigan,Calhoun,0.436250619530969,Percent,26025,1641
Michigan,Cass,0.048805322823268125,Percent,26027,1644
Michigan,Charlevoix,0.009757902808087596,Percent,26029,1648
Michigan,Cheboygan,0.0073697254640463445,Percent,26031,1649
Michigan,Chippewa,0.058629329556226885,Percent,26033,1660
Michigan,Clare,0.0061267532318285255,Percent,26035,1665
Michigan,Clinton,0.2717605240518838,Percent,26037,1669
Michigan,Crawford,0.1105377562298252,Percent,26039,1672
Michigan,Delta,0.08893289058312714,Percent,26041,1675
Michigan,Dickinson,0.14525644665323717,Percent,26043,1677
Michigan,Eaton,0.5153273530274594,Percent,26045,1678
Michigan,Emmet,0.06576631875944638,Percent,26047,1686
Michigan,Genesee,0.43393324958283425,Percent,26049,1688
Michigan,Gladwin,0.0,Percent,26051,1691
Michigan,Gogebic,0.025660754838747916,Percent,26053,1693
Michigan,Grand Traverse,0.15965026690473297,Percent,26055,1697
Michigan,Gratiot,0.15971758119264312,Percent,26057,1700
Michigan,Hillsdale,0.029872144676516874,Percent,26059,1701
Michigan,Houghton,0.5718538173600825,Percent,26061,1705
Michigan,Huron,0.1332946134779543,Percent,26063,1708
Michigan,Ingham,1.73957781299958,Percent,26065,1710
Michigan,Ionia,0.024340824032795243,Percent,26067,1713
Michigan,Iosco,0.13929501719898443,Percent,26069,1715
Michigan,Iron,0.0483679847882036,Percent,26071,1716
Michigan,Isabella,0.13904898318727982,Percent,26073,1717
Michigan,Jackson,0.19419507586917964,Percent,26075,1719
Michigan,Kalamazoo,0.8564070598156441,Percent,26077,1720
Michigan,Kalkaska,0.0007659527293163645,Percent,26079,1722
Michigan,Kent,0.5648375182884494,Percent,26081,1726
Michigan,Keweenaw,0.04638218745746493,Percent,26083,1743
Michigan,Lake,0.02714794051489384,Percent,26085,1749
Michigan,Lapeer,0.023321659751930162,Percent,26087,1752
Michigan,Leelanau,0.005670869096052883,Percent,26089,1765
Michigan,Lenawee,0.10585805012967105,Percent,26091,1768
Michigan,Livingston,0.26866235835087726,Percent,26093,1770
Michigan,Luce,0.0452420454580656,Percent,26095,1773
Michigan,Mackinac,0.06429366721855205,Percent,26097,1779
Michigan,Macomb,0.5278696457590959,Percent,26099,1785
Michigan,Manistee,0.03023168730418437,Percent,26101,1787
Michigan,Marquette,0.07137285653956228,Percent,26103,1793
Michigan,Mason,0.03248479658537593,Percent,26105,1797
Michigan,Mecosta,0.1397948301696689,Percent,26107,1800
Michigan,Menominee,0.12677142633928,Percent,26109,1802
Michigan,Midland,0.6329695395809731,Percent,26111,1806
Michigan,Missaukee,0.0,Percent,26113,1810
Michigan,Monroe,0.12217320834760922,Percent,26115,1812
Michigan,Montcalm,0.03672884639098797,Percent,26117,1815
Michigan,Montmorency,0.010240655180351275,Percent,26119,1816
Michigan,Muskegon,0.18419775051964482,Percent,26121,1818
Michigan,Newaygo,0.025422583244740404,Percent,26123,1820
Michigan,Oakland,1.7983282393897095,Percent,26125,1824
Michigan,Oceana,0.015054572519794014,Percent,26127,1825
Michigan,Ogemaw,0.0,Percent,26129,1827
Michigan,Ontonagon,0.058997049044723596,Percent,26131,1829
Michigan,Osceola,0.04685260864407089,Percent,26133,1830
Michigan,Oscoda,0.0,Percent,26135,1832
Michigan,Otsego,0.025191270934473143,Percent,26137,1834
Michigan,Ottawa,0.7743889141978347,Percent,26139,1837
Michigan,Presque Isle,0.04439252860724253,Percent,26141,1840
Michigan,Roscommon,0.050427375775369536,Percent,26143,1843
Michigan,Saginaw,0.3760177662228402,Percent,26145,1845
Michigan,St. Clair,0.1763154820929441,Percent,26147,1854
Michigan,St. Joseph,0.09430436176054621,Percent,26149,1857
Michigan,Sanilac,0.010724902455672288,Percent,26151,1858
Michigan,Schoolcraft,0.001610341291429016,Percent,26153,1861
Michigan,Shiawassee,0.020559627524335294,Percent,26155,1863
Michigan,Tuscola,0.007977214705990238,Percent,26157,1866
Michigan,Van Buren,0.023273212942824754,Percent,26159,1867
Michigan,Washtenaw,1.8726911149596772,Percent,26161,1869
Michigan,Wayne,0.496770809913045,Percent,26163,1871
Michigan,Wexford,0.10689505645805622,Percent,26165,1873
Minnesota,Aitkin,0.04318893873587835,Percent,27001,1875
Minnesota,Anoka,1.290350614049797,Percent,27003,1877
Minnesota,Becker,0.08112472946829467,Percent,27005,1878
Minnesota,Beltrami,0.0825246144828617,Percent,27007,1880
Minnesota,Benton,0.2513043405839398,Percent,27009,1881
Minnesota,Big Stone,0.05693679901231353,Percent,27011,1882
Minnesota,Blue Earth,1.125068228229569,Percent,27013,1886
Minnesota,Brown,0.17472918328965434,Percent,27015,1892
Minnesota,Carlton,0.15087860197721642,Percent,27017,1893
Minnesota,Carver,0.9867041060958043,Percent,27019,1894
Minnesota,Cass,0.021109094328111633,Percent,27021,1895
Minnesota,Chippewa,0.043007799668047256,Percent,27023,1896
Minnesota,Chisago,0.06301635102856645,Percent,27025,1897
Minnesota,Clay,0.038791374957444696,Percent,27027,1898
Minnesota,Clearwater,0.05515927215368672,Percent,27029,1899
Minnesota,Cook,0.27047913969151466,Percent,27031,1900
Minnesota,Cottonwood,1.9666473106017368,Percent,27033,1902
Minnesota,Crow Wing,0.024525174735160478,Percent,27035,1903
Minnesota,Dakota,1.4619817353347568,Percent,27037,1904
Minnesota,Dodge,0.0156401721037809,Percent,27039,1906
Minnesota,Douglas,0.11798316808103446,Percent,27041,1907
Minnesota,Faribault,0.06871435437976878,Percent,27043,1908
Minnesota,Fillmore,0.0,Percent,27045,1909
Minnesota,Freeborn,0.23076316130828345,Percent,27047,1910
Minnesota,Goodhue,0.11936793793317411,Percent,27049,1911
Minnesota,Grant,0.14955134507083734,Percent,27051,1912
Minnesota,Hennepin,1.6382814130269214,Percent,27053,1913
Minnesota,Houston,0.08970572645427445,Percent,27055,1914
Minnesota,Hubbard,0.09309830821288134,Percent,27057,1915
Minnesota,Isanti,0.07458420261593743,Percent,27059,1916
Minnesota,Itasca,0.03677683996170491,Percent,27061,1917
Minnesota,Jackson,0.02223339860127781,Percent,27063,1918
Minnesota,Kanabec,0.03187780433707734,Percent,27065,1919
Minnesota,Kandiyohi,0.09501047117584627,Percent,27067,1920
Minnesota,Kittson,0.26362039186044156,Percent,27069,1921
Minnesota,Koochiching,0.15998564707924576,Percent,27071,1922
Minnesota,Lac qui Parle,0.0,Percent,27073,1923
Minnesota,Lake,0.01403255290321581,Percent,27075,1926
Minnesota,Lake of the Woods,0.37082818358675645,Percent,27077,1927
Minnesota,Le Sueur,0.05912766790031151,Percent,27079,1929
Minnesota,Lincoln,0.0,Percent,27081,1931
Minnesota,Lyon,0.23522857374429518,Percent,27083,1932
Minnesota,McLeod,0.263197621965638,Percent,27085,1934
Minnesota,Mahnomen,0.0,Percent,27087,1936
Minnesota,Marshall,0.13657591236638944,Percent,27089,1937
Minnesota,Martin,0.18056085171215833,Percent,27091,1940
Minnesota,Meeker,0.026552797312640427,Percent,27093,1941
Minnesota,Mille Lacs,0.00488471482991773,Percent,27095,1943
Minnesota,Morrison,0.07051459327248238,Percent,27097,1944
Minnesota,Mower,0.10322432724176901,Percent,27099,1945
Minnesota,Murray,0.08052092139161512,Percent,27101,1947
Minnesota,Nicollet,0.4484749812796681,Percent,27103,1948
Minnesota,Nobles,0.8928256950488633,Percent,27105,1950
Minnesota,Norman,0.05710136953532544,Percent,27107,1951
Minnesota,Olmsted,1.1694555288259805,Percent,27109,1953
Minnesota,Otter Tail,0.07478699118038619,Percent,27111,1954
Minnesota,Pennington,0.10415638505090236,Percent,27113,1956
Minnesota,Pine,0.057677425788676975,Percent,27115,1957
Minnesota,Pipestone,0.13790677471234683,Percent,27117,1958
Minnesota,Polk,0.12542440598761329,Percent,27119,1959
Minnesota,Pope,0.08619126688439963,Percent,27121,1961
Minnesota,Ramsey,1.9936722734089731,Percent,27123,1964
Minnesota,Red Lake,0.09782342872256444,Percent,27125,1966
Minnesota,Redwood,0.6671968457218507,Percent,27127,1969
Minnesota,Renville,0.12078830239926064,Percent,27129,1971
Minnesota,Rice,0.6041832189239905,Percent,27131,1973
Minnesota,Rock,0.027699136773503667,Percent,27133,1974
Minnesota,Roseau,0.18713449332482693,Percent,27135,1976
Minnesota,St. Louis,0.20723540425261702,Percent,27137,1978
Minnesota,Scott,0.8273580417828411,Percent,27139,1979
Minnesota,Sherburne,0.4576667337985514,Percent,27141,1980
Minnesota,Sibley,0.006567713122290817,Percent,27143,1982
Minnesota,Stearns,0.42503186602592236,Percent,27145,1984
Minnesota,Steele,0.21922539274759983,Percent,27147,1985
Minnesota,Stevens,0.03997688129032542,Percent,27149,1987
Minnesota,Swift,0.008955667143607451,Percent,27151,1988
Minnesota,Todd,0.1678994454414742,Percent,27153,1989
Minnesota,Traverse,0.08431703350629736,Percent,27155,1990
Minnesota,Wabasha,0.03083578826314297,Percent,27157,1991
Minnesota,Wadena,0.05555887563983097,Percent,27159,1992
Minnesota,Waseca,0.13809799123703229,Percent,27161,1993
Minnesota,Washington,1.8408777702882135,Percent,27163,1994
Minnesota,Watonwan,0.0,Percent,27165,1996
Minnesota,Wilkin,0.06807192048588154,Percent,27167,1997
Minnesota,Winona,0.3207716627714949,Percent,27169,1998
Minnesota,Wright,0.13649784793027026,Percent,27171,1999
Minnesota,Yellow Medicine,0.06767083010912646,Percent,27173,1531
Mississippi,Adams,0.022428532451943275,Percent,28001,1534
Mississippi,Alcorn,0.056054807887677104,Percent,28003,1538
Mississippi,Amite,0.03335565267382957,Percent,28005,1539
Mississippi,Attala,0.004363677843733388,Percent,28007,1541
Mississippi,Benton,0.011456066141644862,Percent,28009,1544
Mississippi,Bolivar,0.2823642798324264,Percent,28011,1547
Mississippi,Calhoun,0.0009905169425256316,Percent,28013,1548
Mississippi,Carroll,0.04686401845238511,Percent,28015,1549
Mississippi,Chickasaw,0.011499539875018687,Percent,28017,1550
Mississippi,Choctaw,0.011639929919950274,Percent,28019,1552
Mississippi,Claiborne,0.0,Percent,28021,1555
Mississippi,Clarke,0.029882859779431926,Percent,28023,1557
Mississippi,Clay,0.04466654610432379,Percent,28025,1559
Mississippi,Coahoma,0.1757830336983687,Percent,28027,1562
Mississippi,Copiah,0.07210080711305172,Percent,28029,1564
Mississippi,Covington,0,Percent,28031,1567
Mississippi,DeSoto,0.3240246588622653,Percent,28033,1571
Mississippi,Forrest,0.060739047748105804,Percent,28035,1572
Mississippi,Franklin,0.036654298459308204,Percent,28037,1575
Mississippi,George,0.004429090469816148,Percent,28039,1577
Mississippi,Greene,0.004795900670760347,Percent,28041,1579
Mississippi,Grenada,0.053730013543149824,Percent,28043,1581
Mississippi,Hancock,0.31238663348316603,Percent,28045,1583
Mississippi,Harrison,0.944582234888576,Percent,28047,1587
Mississippi,Hinds,0.12682168879618322,Percent,28049,1591
Mississippi,Holmes,0.0625065115684988,Percent,28051,1593
Mississippi,Humphreys,0.0,Percent,28053,1596
Mississippi,Issaquena,0.4262734918588848,Percent,28055,1598
Mississippi,Itawamba,0.057316423968733814,Percent,28057,1601
Mississippi,Jackson,0.950154185621796,Percent,28059,1605
Mississippi,Jasper,0.0,Percent,28061,1607
Mississippi,Jefferson,0.025886617213640176,Percent,28063,1610
Mississippi,Jefferson Davis,0.018528478242379992,Percent,28065,1612
Mississippi,Jones,0.063752354035784,Percent,28067,1615
Mississippi,Kemper,0.03911806157267483,Percent,28069,1616
Mississippi,Lafayette,0.8163085279876244,Percent,28071,1620
Mississippi,Lamar,0.19626634845170865,Percent,28073,1623
Mississippi,Lauderdale,0.13160616467800426,Percent,28075,1628
Mississippi,Lawrence,0.09955677771356099,Percent,28077,1632
Mississippi,Leake,0.047108494167885734,Percent,28079,1636
Mississippi,Lee,0.1580020108924448,Percent,28081,1638
Mississippi,Leflore,0.16742551930298544,Percent,28083,1643
Mississippi,Lincoln,0.11039784042485158,Percent,28085,1645
Mississippi,Lowndes,0.21072284631177837,Percent,28087,1647
Mississippi,Madison,0.4876118306904951,Percent,28089,1651
Mississippi,Marion,0.16085997929729587,Percent,28091,1653
Mississippi,Marshall,0.01431252179503823,Percent,28093,1655
Mississippi,Monroe,0.012645400027160372,Percent,28095,1656
Mississippi,Montgomery,0.018306635997766406,Percent,28097,1658
Mississippi,Neshoba,0.040651213946304755,Percent,28099,1661
Mississippi,Newton,0.026933516669009942,Percent,28101,1663
Mississippi,Noxubee,0.0004318818424160009,Percent,28103,1666
Mississippi,Oktibbeha,1.1524786790882653,Percent,28105,1668
Mississippi,Panola,0.020076962568443945,Percent,28107,1671
Mississippi,Pearl River,0.047435289597859545,Percent,28109,1676
Mississippi,Perry,0.01450160325861804,Percent,28111,1679
Mississippi,Pike,0.026014101337353726,Percent,28113,1680
Mississippi,Pontotoc,0.02212157581949351,Percent,28115,1682
Mississippi,Prentiss,0.029347154466999408,Percent,28117,1684
Mississippi,Quitman,0.06277659328210544,Percent,28119,1685
Mississippi,Rankin,0.33191155412230805,Percent,28121,1690
Mississippi,Scott,0.020979915367678178,Percent,28123,1692
Mississippi,Sharkey,0.020341740029932588,Percent,28125,1695
Mississippi,Simpson,0.0383085559203545,Percent,28127,1698
Mississippi,Smith,0.032386022063617,Percent,28129,1709
Mississippi,Stone,0.056708697250392445,Percent,28131,1712
Mississippi,Sunflower,0.027126163841938333,Percent,28133,1721
Mississippi,Tallahatchie,0.6952178562195734,Percent,28135,1725
Mississippi,Tate,0.032560435337483144,Percent,28137,1727
Mississippi,Tippah,0.025000939925779998,Percent,28139,1730
Mississippi,Tishomingo,0.0,Percent,28141,1732
Mississippi,Tunica,0.20282364255762944,Percent,28143,1735
Mississippi,Union,0.009343526454852915,Percent,28145,1737
Mississippi,Walthall,0.006475425803625915,Percent,28147,1740
