State,County,Population low access to store (%) 2015 (PCT_LACCESS_POP15),Units,FIPS,FID
Kentucky,Edmonson,2.522694930953014,Percent,21061,1073
Kentucky,Elliott,0.05771635414323701,Percent,21063,1075
Kentucky,Estill,9.143203398216194,Percent,21065,1077
Kentucky,Fayette,15.869255707105607,Percent,21067,1080
Kentucky,Fleming,5.843892726691427,Percent,21069,1083
Kentucky,Floyd,4.944933701632303,Percent,21071,1085
Kentucky,Franklin,14.822176141483007,Percent,21073,1086
Kentucky,Fulton,0.10551843186175722,Percent,21075,1088
Kentucky,Gallatin,0,Percent,21077,1090
Kentucky,Garrard,0.7225233829419879,Percent,21079,1092
Kentucky,Grant,18.261906709615808,Percent,21081,1094
Kentucky,Graves,9.62616574570141,Percent,21083,1097
Kentucky,Grayson,22.672293265446594,Percent,21085,1100
Kentucky,Green,11.143534447875554,Percent,21087,1102
Kentucky,Greenup,23.444384515594553,Percent,21089,1105
Kentucky,Hancock,3.1681153330049385,Percent,21091,1107
Kentucky,Hardin,27.41954443005846,Percent,21093,1110
Kentucky,Harlan,19.53620407960745,Percent,21095,1114
Kentucky,Harrison,5.034656434838947,Percent,21097,1119
Kentucky,Hart,9.363406407933788,Percent,21099,1121
Kentucky,Henderson,9.694356187997148,Percent,21101,1126
Kentucky,Henry,2.081989818260775,Percent,21103,1129
Kentucky,Hickman,0.0,Percent,21105,1130
Kentucky,Hopkins,23.231009717001918,Percent,21107,1136
Kentucky,Jackson,0.17673145480422633,Percent,21109,1140
Kentucky,Jefferson,16.123212763968368,Percent,21111,1143
Kentucky,Jessamine,15.863406444983886,Percent,21113,1145
Kentucky,Johnson,16.756701076771925,Percent,21115,1148
Kentucky,Kenton,31.0793108679933,Percent,21117,1151
Kentucky,Knott,0.8477729928605408,Percent,21119,1154
Kentucky,Knox,8.592139516821252,Percent,21121,1159
Kentucky,Larue,1.346809523593081,Percent,21123,1162
Kentucky,Laurel,9.355611216143622,Percent,21125,1166
Kentucky,Lawrence,15.790588292995903,Percent,21127,1167
Kentucky,Lee,0.023151912178968937,Percent,21129,1171
Kentucky,Leslie,3.1019283972216534,Percent,21131,1175
Kentucky,Letcher,0,Percent,21133,1178
Kentucky,Lewis,1.1579490569997188,Percent,21135,1180
Kentucky,Lincoln,17.62075127171708,Percent,21137,1184
Kentucky,Livingston,14.968922221553422,Percent,21139,1187
Kentucky,Logan,15.20491503846555,Percent,21141,1190
Kentucky,Lyon,3.1291709131637235,Percent,21143,1193
Kentucky,McCracken,24.191289019358802,Percent,21145,1196
Kentucky,McCreary,1.964692988516989,Percent,21147,1198
Kentucky,McLean,0.5233909431883674,Percent,21149,1201
Kentucky,Madison,22.015933285081527,Percent,21151,1204
Kentucky,Magoffin,1.7380097596402084,Percent,21153,1206
Kentucky,Marion,1.5596441303635016,Percent,21155,1210
Kentucky,Marshall,3.3687053301268124,Percent,21157,1213
Kentucky,Martin,0.03908087311215887,Percent,21159,1215
Kentucky,Mason,16.588056785327616,Percent,21161,1217
Kentucky,Meade,14.146515019083179,Percent,21163,1220
Kentucky,Menifee,1.495962512501876,Percent,21165,1222
Kentucky,Mercer,22.114404305503164,Percent,21167,1225
Kentucky,Metcalfe,0.780070484827671,Percent,21169,1228
Kentucky,Monroe,3.478096105104679,Percent,21171,1230
Kentucky,Montgomery,11.388872359537718,Percent,21173,1233
Kentucky,Morgan,15.398078149857502,Percent,21175,1235
Kentucky,Muhlenberg,5.060641615984761,Percent,21177,1238
Kentucky,Nelson,12.81395031067452,Percent,21179,1243
Kentucky,Nicholas,0.5217966395609082,Percent,21181,1246
Kentucky,Ohio,17.41528323026122,Percent,21183,1249
Kentucky,Oldham,40.20340154005571,Percent,21185,1252
Kentucky,Owen,10.156579059626234,Percent,21187,1255
Kentucky,Owsley,0.7018907594464648,Percent,21189,1257
Kentucky,Pendleton,0.7813720107303288,Percent,21191,1260
Kentucky,Perry,2.4425962973110096,Percent,21193,1265
Kentucky,Pike,1.5113255714774683,Percent,21195,1267
Kentucky,Powell,3.0655546690452,Percent,21197,1270
Kentucky,Pulaski,17.501056691095254,Percent,21199,1272
Kentucky,Robertson,70.67783877754206,Percent,21201,1273
Kentucky,Rockcastle,1.6085861346562795,Percent,21203,1276
Kentucky,Rowan,8.57255486950555,Percent,21205,1279
Kentucky,Russell,1.019683890707458,Percent,21207,1282
Kentucky,Scott,27.77816118857927,Percent,21209,1283
Kentucky,Shelby,10.619807123062438,Percent,21211,1285
Kentucky,Simpson,13.081766001501185,Percent,21213,1287
Kentucky,Spencer,0,Percent,21215,1000
Kentucky,Taylor,16.741470882213118,Percent,21217,1003
Kentucky,Todd,0.47552417975451283,Percent,21219,1006
Kentucky,Trigg,12.913642320508822,Percent,21221,1009
Kentucky,Trimble,5.848666723517971,Percent,21223,1012
Kentucky,Union,6.46755556999345,Percent,21225,1016
Kentucky,Warren,12.523116006217219,Percent,21227,1019
Kentucky,Washington,17.24864811029598,Percent,21229,1023
Kentucky,Wayne,12.458315716390429,Percent,21231,1027
Kentucky,Webster,3.1809134290393364,Percent,21233,1029
Kentucky,Whitley,12.614856226730392,Percent,21235,1034
Kentucky,Wolfe,1.6953333212991164,Percent,21237,1037
Kentucky,Woodford,34.06489508772597,Percent,21239,1042
Louisiana,Acadia,1.7599242929659562,Percent,22001,1046
Louisiana,Allen,27.939274603728187,Percent,22003,1051
Louisiana,Ascension,31.464569005983584,Percent,22005,1055
Louisiana,Assumption,38.87313788702442,Percent,22007,1060
Louisiana,Avoyelles,18.980047651811613,Percent,22009,1062
Louisiana,Beauregard,35.236076519376226,Percent,22011,1066
Louisiana,Bienville,28.798551996113286,Percent,22013,1069
Louisiana,Bossier,22.495165966526642,Percent,22015,1076
Louisiana,Caddo,32.52371914474611,Percent,22017,1079
Louisiana,Calcasieu,21.799368136691875,Percent,22019,1081
Louisiana,Caldwell,9.489005225623332,Percent,22021,1084
Louisiana,Cameron,25.548610838814007,Percent,22023,1089
Louisiana,Catahoula,23.905753329008935,Percent,22025,1093
Louisiana,Claiborne,11.844617736418261,Percent,22027,1095
Louisiana,Concordia,27.309530877450005,Percent,22029,1098
Louisiana,De Soto,23.981039986219653,Percent,22031,1103
Louisiana,East Baton Rouge,26.240430847342967,Percent,22033,1108
Louisiana,East Carroll,20.133116159655756,Percent,22035,1111
Louisiana,East Feliciana,10.348381808503973,Percent,22037,1115
Louisiana,Evangeline,26.321147431866144,Percent,22039,1118
Louisiana,Franklin,10.06828501001907,Percent,22041,1123
Louisiana,Grant,19.491093326658298,Percent,22043,1127
Louisiana,Iberia,19.295299541911522,Percent,22045,1133
Louisiana,Iberville,15.969493917574445,Percent,22047,1134
Louisiana,Jackson,22.945666550154048,Percent,22049,1138
Louisiana,Jefferson,11.934681912723304,Percent,22051,1147
Louisiana,Jefferson Davis,7.077425961399729,Percent,22053,1155
Louisiana,Lafayette,22.920431534165438,Percent,22055,1161
Louisiana,Lafourche,25.98418501370585,Percent,22057,1280
Louisiana,La Salle,14.83501301425178,Percent,22059,1289
Louisiana,Lincoln,31.782113222830645,Percent,22061,1291
Louisiana,Livingston,15.407888341625139,Percent,22063,1295
Louisiana,Madison,9.769679982158934,Percent,22065,1297
Louisiana,Morehouse,24.398721598232854,Percent,22067,1299
Louisiana,Natchitoches,27.791461892082342,Percent,22069,1301
Louisiana,Orleans,16.799190919238256,Percent,22071,1304
Louisiana,Ouachita,30.150974996490564,Percent,22073,1306
Louisiana,Plaquemines,28.03396902557625,Percent,22075,1427
Louisiana,Pointe Coupee,12.294681453049513,Percent,22077,1431
Louisiana,Rapides,34.53662239628715,Percent,22079,1434
Louisiana,Red River,22.452118696530967,Percent,22081,1436
Louisiana,Richland,11.224734569794547,Percent,22083,1439
Louisiana,Sabine,26.201216880213636,Percent,22085,1441
Louisiana,St. Bernard,46.21215000714461,Percent,22087,1463
Louisiana,St. Charles,57.77270061813623,Percent,22089,1466
Louisiana,St. Helena,5.91600901899268,Percent,22091,1467
Louisiana,St. James,25.357299514451366,Percent,22093,1468
Louisiana,St. John the Baptist,40.20239709822489,Percent,22095,1469
Louisiana,St. Landry,16.280300816421857,Percent,22097,1471
Louisiana,St. Martin,4.094633189572278,Percent,22099,1473
Louisiana,St. Mary,33.376923472883625,Percent,22101,1474
Louisiana,St. Tammany,26.71294232033982,Percent,22103,1475
Louisiana,Tangipahoa,26.167192536283473,Percent,22105,1476
Louisiana,Tensas,24.447624752105103,Percent,22107,1479
Louisiana,Terrebonne,29.886612306377796,Percent,22109,1501
Louisiana,Union,17.187152895706923,Percent,22111,1507
Louisiana,Vermilion,6.283253183738047,Percent,22113,1510
Louisiana,Vernon,52.072512040283556,Percent,22115,1513
Louisiana,Washington,10.628534819330309,Percent,22117,1516
Louisiana,Webster,26.764988656397215,Percent,22119,1518
Louisiana,West Baton Rouge,19.0649440823527,Percent,22121,1520
Louisiana,West Carroll,4.866955085365297,Percent,22123,1522
Louisiana,West Feliciana,42.08798123654343,Percent,22125,1524
Louisiana,Winn,26.970574673838698,Percent,22127,1529
Maine,Androscoggin,12.050216413488977,Percent,23001,1532
Maine,Aroostook,11.052901524877306,Percent,23003,1535
Maine,Cumberland,21.20409709805878,Percent,23005,1608
Maine,Franklin,2.533420749325091,Percent,23007,1619
Maine,Hancock,4.075237824172645,Percent,23009,1748
Maine,Kennebec,7.102191233705807,Percent,23011,1755
Maine,Knox,15.980649808690405,Percent,23013,1774
Maine,Lincoln,3.9996109394715154,Percent,23015,1835
Maine,Oxford,6.607501766441755,Percent,23017,1842
Maine,Penobscot,12.442523716237924,Percent,23019,1846
Maine,Piscataquis,4.432930747959412,Percent,23021,1851
Maine,Sagadahoc,8.838948883254865,Percent,23023,1855
Maine,Somerset,15.251259191231503,Percent,23025,1860
Maine,Waldo,7.037048720152322,Percent,23027,1865
Maine,Washington,11.514105435146366,Percent,23029,1884
Maine,York,15.15200204283025,Percent,23031,1901
Maryland,Allegany,34.132178164896054,Percent,24001,1905
Maryland,Anne Arundel,35.39021505177176,Percent,24003,1925
Maryland,Baltimore County,17.541434046033245,Percent,24005,1939
Maryland,Calvert,36.09049744172803,Percent,24009,1946
Maryland,Caroline,5.261695537431017,Percent,24011,1949
Maryland,Carroll,24.04320620543205,Percent,24013,1955
Maryland,Cecil,22.501752792562606,Percent,24015,1963
Maryland,Charles,29.489777595868194,Percent,24017,1294
Maryland,Dorchester,16.234627425620364,Percent,24019,1346
Maryland,Frederick,23.91893383558369,Percent,24021,1357
Maryland,Garrett,3.2585777830200517,Percent,24023,1361
Maryland,Harford,21.74732213658047,Percent,24025,1372
Maryland,Howard,18.70971774908769,Percent,24027,1379
Maryland,Kent,0.014976598950090113,Percent,24029,1394
Maryland,Montgomery,18.66531997258198,Percent,24031,1398
Maryland,Prince George's,23.225293868143776,Percent,24033,1403
Maryland,Queen Anne's,23.324888978077745,Percent,24035,1413
Maryland,St. Mary's,18.63502904653251,Percent,24037,1421
Maryland,Somerset,22.74041908417106,Percent,24039,1430
Maryland,Talbot,11.066862664461889,Percent,24041,1438
Maryland,Washington,24.80901396441803,Percent,24043,1445
Maryland,Wicomico,26.74699846813325,Percent,24045,1446
Maryland,Worcester,20.722263481378903,Percent,24047,1456
Maryland,Baltimore City,2.2090499307271148,Percent,24510,1460
Massachusetts,Barnstable,48.379442445611616,Percent,25001,1478
Massachusetts,Berkshire,24.32198418484465,Percent,25003,1480
Massachusetts,Bristol,28.955994767331955,Percent,25005,1486
Massachusetts,Dukes,7.120600086707409,Percent,25007,1491
Massachusetts,Essex,29.959103493071602,Percent,25009,1519
Massachusetts,Franklin,15.492427074258675,Percent,25011,1523
Massachusetts,Hampden,22.28941348341345,Percent,25013,1526
Massachusetts,Hampshire,38.65597220233432,Percent,25015,1527
Massachusetts,Middlesex,24.825819035599586,Percent,25017,1533
Massachusetts,Nantucket,10.42278277938665,Percent,25019,1537
Massachusetts,Norfolk,31.694542530726093,Percent,25021,1543
Massachusetts,Plymouth,40.82012636272016,Percent,25023,1569
Massachusetts,Suffolk,0.7507325027647705,Percent,25025,1585
Massachusetts,Worcester,28.365208680888284,Percent,25027,1599
Michigan,Alcona,10.989636685375343,Percent,26001,1603
Michigan,Alger,34.79863253594167,Percent,26003,1609
Michigan,Allegan,4.0631158436696735,Percent,26005,1611
Michigan,Alpena,6.180749368815832,Percent,26007,1614
Michigan,Antrim,0.1389320703393974,Percent,26009,1617
Michigan,Arenac,28.820893805370083,Percent,26011,1621
Michigan,Baraga,16.39164017982912,Percent,26013,1624
Michigan,Barry,2.7978192196038734,Percent,26015,1627
Michigan,Bay,21.976451107381205,Percent,26017,1631
Michigan,Benzie,0,Percent,26019,1634
Michigan,Berrien,25.67114164073667,Percent,26021,1635
Michigan,Branch,3.5079160271162477,Percent,26023,1640
Michigan,Calhoun,23.14648407467153,Percent,26025,1641
Michigan,Cass,8.169238547032032,Percent,26027,1644
Michigan,Charlevoix,5.472644226853944,Percent,26029,1648
Michigan,Cheboygan,10.800638756513994,Percent,26031,1649
Michigan,Chippewa,20.27437989709538,Percent,26033,1660
Michigan,Clare,2.6609491003779504,Percent,26035,1665
Michigan,Clinton,22.2974075572248,Percent,26037,1669
Michigan,Crawford,18.713441122839207,Percent,26039,1672
Michigan,Delta,25.759935301889104,Percent,26041,1675
Michigan,Dickinson,32.57466224495793,Percent,26043,1677
Michigan,Eaton,26.869554342324538,Percent,26045,1678
Michigan,Emmet,11.623916057336269,Percent,26047,1686
Michigan,Genesee,31.556384777835085,Percent,26049,1688
Michigan,Gladwin,1.1091523912712284,Percent,26051,1691
Michigan,Gogebic,12.534047399686674,Percent,26053,1693
Michigan,Grand Traverse,18.551181630743336,Percent,26055,1697
Michigan,Gratiot,27.869922124826253,Percent,26057,1700
Michigan,Hillsdale,6.849002818400081,Percent,26059,1701
Michigan,Houghton,10.791495908710795,Percent,26061,1705
Michigan,Huron,25.98173340523821,Percent,26063,1708
Michigan,Ingham,29.195177302937292,Percent,26065,1710
Michigan,Ionia,8.70125110917972,Percent,26067,1713
Michigan,Iosco,21.850853834115117,Percent,26069,1715
Michigan,Iron,11.069343746640179,Percent,26071,1716
Michigan,Isabella,7.0310611823891715,Percent,26073,1717
Michigan,Jackson,24.52679888240053,Percent,26075,1719
Michigan,Kalamazoo,26.729686725710998,Percent,26077,1720
Michigan,Kalkaska,6.112062512389844,Percent,26079,1722
Michigan,Kent,21.082201267679405,Percent,26081,1726
Michigan,Keweenaw,29.01346866931104,Percent,26083,1743
Michigan,Lake,16.02973816429803,Percent,26085,1749
Michigan,Lapeer,9.262138999533464,Percent,26087,1752
Michigan,Leelanau,2.3329184512790166,Percent,26089,1765
Michigan,Lenawee,19.793316773595784,Percent,26091,1768
Michigan,Livingston,31.294114092505648,Percent,26093,1770
Michigan,Luce,11.994308943779943,Percent,26095,1773
Michigan,Mackinac,30.247099548582113,Percent,26097,1779
Michigan,Macomb,22.629659655473986,Percent,26099,1785
Michigan,Manistee,10.023848454597543,Percent,26101,1787
Michigan,Marquette,15.384652514565053,Percent,26103,1793
Michigan,Mason,6.333576318466817,Percent,26105,1797
Michigan,Mecosta,17.758196772668278,Percent,26107,1800
Michigan,Menominee,40.810070769735944,Percent,26109,1802
Michigan,Midland,20.08839935245716,Percent,26111,1806
Michigan,Missaukee,4.470001940184861,Percent,26113,1810
Michigan,Monroe,18.65614859754251,Percent,26115,1812
Michigan,Montcalm,7.532787139238183,Percent,26117,1815
Michigan,Montmorency,3.8585007123229187,Percent,26119,1816
Michigan,Muskegon,36.0537729324072,Percent,26121,1818
Michigan,Newaygo,5.729119711497813,Percent,26123,1820
Michigan,Oakland,29.948918197811558,Percent,26125,1824
Michigan,Oceana,3.6687022881549978,Percent,26127,1825
Michigan,Ogemaw,0.051518946398565836,Percent,26129,1827
Michigan,Ontonagon,32.60484885087537,Percent,26131,1829
Michigan,Osceola,15.690496305021378,Percent,26133,1830
Michigan,Oscoda,1.6017773617421065,Percent,26135,1832
Michigan,Otsego,13.399958232008608,Percent,26137,1834
Michigan,Ottawa,32.55565568067695,Percent,26139,1837
Michigan,Presque Isle,27.43229697271628,Percent,26141,1840
Michigan,Roscommon,22.006552884292407,Percent,26143,1843
Michigan,Saginaw,25.17948590456584,Percent,26145,1845
Michigan,St. Clair,34.10061757358887,Percent,26147,1854
Michigan,St. Joseph,11.640416379382984,Percent,26149,1857
Michigan,Sanilac,6.440746911403929,Percent,26151,1858
Michigan,Schoolcraft,25.51661883249499,Percent,26153,1861
Michigan,Shiawassee,16.48944905268472,Percent,26155,1863
Michigan,Tuscola,3.4197104997525347,Percent,26157,1866
Michigan,Van Buren,5.310025594346377,Percent,26159,1867
Michigan,Washtenaw,23.305303698254594,Percent,26161,1869
Michigan,Wayne,13.84450847267223,Percent,26163,1871
Michigan,Wexford,10.010084996390287,Percent,26165,1873
Minnesota,Aitkin,32.35110465723942,Percent,27001,1875
Minnesota,Anoka,34.289454620776255,Percent,27003,1877
Minnesota,Becker,33.395035737846726,Percent,27005,1878
Minnesota,Beltrami,17.141572316567096,Percent,27007,1880
Minnesota,Benton,15.858930259279214,Percent,27009,1881
Minnesota,Big Stone,43.181203121435765,Percent,27011,1882
Minnesota,Blue Earth,33.87308863282396,Percent,27013,1886
Minnesota,Brown,26.51696604688854,Percent,27015,1892
Minnesota,Carlton,26.50187058644097,Percent,27017,1893
Minnesota,Carver,27.6210733817437,Percent,27019,1894
Minnesota,Cass,11.877831639035776,Percent,27021,1895
Minnesota,Chippewa,7.592979582203577,Percent,27023,1896
Minnesota,Chisago,9.950665523292093,Percent,27025,1897
Minnesota,Clay,9.502017376493042,Percent,27027,1898
Minnesota,Clearwater,37.9227599873479,Percent,27029,1899
Minnesota,Cook,28.727211959328248,Percent,27031,1900
Minnesota,Cottonwood,36.407745103548734,Percent,27033,1902
Minnesota,Crow Wing,6.734017341102416,Percent,27035,1903
Minnesota,Dakota,32.943203303948046,Percent,27037,1904
Minnesota,Dodge,8.96117102254976,Percent,27039,1906
Minnesota,Douglas,25.79944853339937,Percent,27041,1907
Minnesota,Faribault,13.044678324449805,Percent,27043,1908
Minnesota,Fillmore,2.1829864180873333,Percent,27045,1909
Minnesota,Freeborn,28.454300661966087,Percent,27047,1910
Minnesota,Goodhue,17.613709947466752,Percent,27049,1911
Minnesota,Grant,44.1004972933119,Percent,27051,1912
Minnesota,Hennepin,26.623162360281665,Percent,27053,1913
Minnesota,Houston,10.623043309844904,Percent,27055,1914
Minnesota,Hubbard,21.44963781751028,Percent,27057,1915
Minnesota,Isanti,9.122140673514808,Percent,27059,1916
Minnesota,Itasca,16.144119914823115,Percent,27061,1917
Minnesota,Jackson,13.444186792031463,Percent,27063,1918
Minnesota,Kanabec,7.292751144071986,Percent,27065,1919
Minnesota,Kandiyohi,27.917353145426738,Percent,27067,1920
Minnesota,Kittson,72.6871012951909,Percent,27069,1921
Minnesota,Koochiching,45.15589330541875,Percent,27071,1922
Minnesota,Lac qui Parle,11.30472692640343,Percent,27073,1923
Minnesota,Lake,8.303447040572538,Percent,27075,1926
Minnesota,Lake of the Woods,41.186025243337205,Percent,27077,1927
Minnesota,Le Sueur,7.137326459322023,Percent,27079,1929
Minnesota,Lincoln,12.214851745247389,Percent,27081,1931
Minnesota,Lyon,25.975700079845883,Percent,27083,1932
Minnesota,McLeod,24.92405224486164,Percent,27085,1934
Minnesota,Mahnomen,35.1878088844321,Percent,27087,1936
Minnesota,Marshall,63.38047088433987,Percent,27089,1937
Minnesota,Martin,44.235756891745204,Percent,27091,1940
Minnesota,Meeker,21.494505022350257,Percent,27093,1941
Minnesota,Mille Lacs,1.681679319734862,Percent,27095,1943
Minnesota,Morrison,29.391443780452285,Percent,27097,1944
Minnesota,Mower,14.658216537571384,Percent,27099,1945
Minnesota,Murray,14.479187300639772,Percent,27101,1947
Minnesota,Nicollet,31.843786759993282,Percent,27103,1948
Minnesota,Nobles,29.732977895099683,Percent,27105,1950
Minnesota,Norman,31.70191347961121,Percent,27107,1951
Minnesota,Olmsted,19.532836486299846,Percent,27109,1953
Minnesota,Otter Tail,19.600750177915643,Percent,27111,1954
Minnesota,Pennington,18.123961974072216,Percent,27113,1956
Minnesota,Pine,9.004527602352,Percent,27115,1957
Minnesota,Pipestone,28.251441678552315,Percent,27117,1958
Minnesota,Polk,35.02400729860696,Percent,27119,1959
Minnesota,Pope,12.857925330587358,Percent,27121,1961
Minnesota,Ramsey,21.882724580698724,Percent,27123,1964
Minnesota,Red Lake,99.19236256708047,Percent,27125,1966
Minnesota,Redwood,43.146830801442434,Percent,27127,1969
Minnesota,Renville,33.06607900090534,Percent,27129,1971
Minnesota,Rice,22.534027771683142,Percent,27131,1973
Minnesota,Rock,14.39128126751285,Percent,27133,1974
Minnesota,Roseau,29.452331581934228,Percent,27135,1976
Minnesota,St. Louis,25.61381809000265,Percent,27137,1978
Minnesota,Scott,18.291150001345517,Percent,27139,1979
Minnesota,Sherburne,17.069416241896068,Percent,27141,1980
Minnesota,Sibley,1.5914921827185604,Percent,27143,1982
Minnesota,Stearns,17.419785459329738,Percent,27145,1984
Minnesota,Steele,21.604034694093396,Percent,27147,1985
Minnesota,Stevens,13.580004432589861,Percent,27149,1987
Minnesota,Swift,25.3590780014607,Percent,27151,1988
Minnesota,Todd,33.43709220058345,Percent,27153,1989
Minnesota,Traverse,38.96287522128471,Percent,27155,1990
Minnesota,Wabasha,10.274287185217752,Percent,27157,1991
Minnesota,Wadena,24.70660453005707,Percent,27159,1992
Minnesota,Waseca,29.809454296333925,Percent,27161,1993
Minnesota,Washington,39.7782892836965,Percent,27163,1994
Minnesota,Watonwan,4.665870916631924,Percent,27165,1996
Minnesota,Wilkin,28.68694458804334,Percent,27167,1997
Minnesota,Winona,14.182981557510349,Percent,27169,1998
Minnesota,Wright,12.003942696231116,Percent,27171,1999
Minnesota,Yellow Medicine,32.38399700136894,Percent,27173,1531
Mississippi,Adams,22.243345687054898,Percent,28001,1534
Mississippi,Alcorn,10.16549273094209,Percent,28003,1538
Mississippi,Amite,17.840831887912803,Percent,28005,1539
Mississippi,Attala,20.216700033255112,Percent,28007,1541
Mississippi,Benton,36.83577658036327,Percent,28009,1544
Mississippi,Bolivar,41.3136094712324,Percent,28011,1547
Mississippi,Calhoun,8.126204598097713,Percent,28013,1548
Mississippi,Carroll,40.924400466762194,Percent,28015,1549
Mississippi,Chickasaw,3.9406175560517025,Percent,28017,1550
Mississippi,Choctaw,3.162961588964783,Percent,28019,1552
Mississippi,Claiborne,15.121249507341942,Percent,28021,1555
Mississippi,Clarke,13.939020928844013,Percent,28023,1557
Mississippi,Clay,27.172140569937092,Percent,28025,1559
Mississippi,Coahoma,25.770491782157585,Percent,28027,1562
Mississippi,Copiah,24.366300090424396,Percent,28029,1564
Mississippi,Covington,0,Percent,28031,1567
Mississippi,DeSoto,26.873369346628508,Percent,28033,1571
Mississippi,Forrest,12.299493497111017,Percent,28035,1572
Mississippi,Franklin,30.626427039466126,Percent,28037,1575
Mississippi,George,9.935904209038798,Percent,28039,1577
Mississippi,Greene,4.42344794196718,Percent,28041,1579
Mississippi,Grenada,15.720535297822241,Percent,28043,1581
Mississippi,Hancock,33.809498256732454,Percent,28045,1583
Mississippi,Harrison,35.893203632057826,Percent,28047,1587
Mississippi,Hinds,26.393634648375524,Percent,28049,1591
Mississippi,Holmes,43.08667333499349,Percent,28051,1593
Mississippi,Humphreys,22.42869152843125,Percent,28053,1596
Mississippi,Issaquena,42.472636924759314,Percent,28055,1598
Mississippi,Itawamba,11.839330945079867,Percent,28057,1601
Mississippi,Jackson,29.56293471110448,Percent,28059,1605
Mississippi,Jasper,11.717572865041028,Percent,28061,1607
Mississippi,Jefferson,11.319174367406692,Percent,28063,1610
Mississippi,Jefferson Davis,16.550205984455037,Percent,28065,1612
Mississippi,Jones,9.713818054074247,Percent,28067,1615
Mississippi,Kemper,49.253622987442434,Percent,28069,1616
Mississippi,Lafayette,33.156212027195416,Percent,28071,1620
Mississippi,Lamar,14.335245120020662,Percent,28073,1623
Mississippi,Lauderdale,20.963713077643437,Percent,28075,1628
Mississippi,Lawrence,15.31074963766486,Percent,28077,1632
Mississippi,Leake,17.562891790041505,Percent,28079,1636
Mississippi,Lee,21.878621928480644,Percent,28081,1638
Mississippi,Leflore,45.50637845467061,Percent,28083,1643
Mississippi,Lincoln,20.399151098759788,Percent,28085,1645
Mississippi,Lowndes,16.579247759548437,Percent,28087,1647
Mississippi,Madison,20.37201041892945,Percent,28089,1651
Mississippi,Marion,29.349563304404093,Percent,28091,1653
Mississippi,Marshall,18.487051270121714,Percent,28093,1655
Mississippi,Monroe,6.576371350034227,Percent,28095,1656
Mississippi,Montgomery,16.17794233877144,Percent,28097,1658
Mississippi,Neshoba,8.2026614092778,Percent,28099,1661
Mississippi,Newton,11.666210204009209,Percent,28101,1663
Mississippi,Noxubee,15.890261492488698,Percent,28103,1666
Mississippi,Oktibbeha,28.416125157000693,Percent,28105,1668
Mississippi,Panola,20.312789037343073,Percent,28107,1671
Mississippi,Pearl River,13.032836997299693,Percent,28109,1676
Mississippi,Perry,9.167377754186612,Percent,28111,1679
Mississippi,Pike,13.716643626996557,Percent,28113,1680
Mississippi,Pontotoc,10.779655770584938,Percent,28115,1682
Mississippi,Prentiss,6.765822577949082,Percent,28117,1684
Mississippi,Quitman,32.01755851337468,Percent,28119,1685
Mississippi,Rankin,26.778402115557032,Percent,28121,1690
Mississippi,Scott,12.83378383717793,Percent,28123,1692
Mississippi,Sharkey,27.8717766872203,Percent,28125,1695
Mississippi,Simpson,10.375582624350216,Percent,28127,1698
Mississippi,Smith,16.345618919001637,Percent,28129,1709
Mississippi,Stone,21.608071743640057,Percent,28131,1712
Mississippi,Sunflower,36.32869632228014,Percent,28133,1721
Mississippi,Tallahatchie,51.182173139622186,Percent,28135,1725
Mississippi,Tate,28.35954560686835,Percent,28137,1727
Mississippi,Tippah,11.203383527106018,Percent,28139,1730
Mississippi,Tishomingo,0.0,Percent,28141,1732
Mississippi,Tunica,17.567508283132494,Percent,28143,1735
Mississippi,Union,12.260088645020195,Percent,28145,1737
Mississippi,Walthall,10.62590375321589,Percent,28147,1740
Mississippi,Warren,23.559030062876182,Percent,28149,1746
Mississippi,Washington,29.77618357429122,Percent,28151,1750
Mississippi,Wayne,1.6047944045461753,Percent,28153,1753
Mississippi,Webster,11.500217092791281,Percent,28155,1756
Mississippi,Wilkinson,16.046628642456874,Percent,28157,1757
Mississippi,Winston,13.209188773676372,Percent,28159,1758
Mississippi,Yalobusha,8.370903111828206,Percent,28161,1759
Mississippi,Yazoo,34.36930431762509,Percent,28163,1760
Missouri,Adair,18.01778763683141,Percent,29001,1761
Missouri,Andrew,10.584177992110462,Percent,29003,1762
Missouri,Atchison,12.428827657047897,Percent,29005,1763
Missouri,Audrain,16.039833163263424,Percent,29007,1766
Missouri,Barry,11.124623949796472,Percent,29009,1767
Missouri,Barton,22.237311546314547,Percent,29011,1771
Missouri,Bates,4.492621955840982,Percent,29013,1776
Missouri,Benton,9.965435068182673,Percent,29015,1778
Missouri,Bollinger,28.403964298978078,Percent,29017,1781
Missouri,Boone,25.548738158268403,Percent,29019,1783
Missouri,Buchanan,22.973733874644456,Percent,29021,1789
Missouri,Butler,16.511935054391877,Percent,29023,1792
Missouri,Caldwell,18.66625661754361,Percent,29025,1795
Missouri,Callaway,18.394663276307455,Percent,29027,1799
Missouri,Camden,13.062715215412549,Percent,29029,1803
Missouri,Cape Girardeau,25.237548283762322,Percent,29031,1808
Missouri,Carroll,18.50192754792157,Percent,29033,1822
Missouri,Carter,49.74270669586209,Percent,29035,1001
Missouri,Cass,30.286064611462532,Percent,29037,1004
Missouri,Cedar,11.747404087586611,Percent,29039,1007
Missouri,Chariton,10.262486684835066,Percent,29041,1011
