State,County,Population low access to store (% change) 2010 -15 (PCH_LACCESS_POP_10_15),Units,FIPS,FID
Missouri,Laclede,3.7979144522988166,% change,29105,1096
Missouri,Lafayette,5.39706430957975,% change,29107,1099
Missouri,Lawrence,6.612668647111562,% change,29109,1101
Missouri,Lewis,0.0,% change,29111,1104
Missouri,Lincoln,-45.90157689104511,% change,29113,1106
Missouri,Linn,0.02968913337955995,% change,29115,1109
Missouri,Livingston,7.9950444516023085,% change,29117,1112
Missouri,McDonald,0.9428431486540227,% change,29119,1113
Missouri,Macon,10.793220764446065,% change,29121,1116
Missouri,Madison,-11.421201392702088,% change,29123,1117
Missouri,Maries,4.914532601510604,% change,29125,1120
Missouri,Marion,-1.0097276111502338,% change,29127,1122
Missouri,Mercer,679.6054385603385,% change,29129,1125
Missouri,Miller,87.81329653842373,% change,29131,1128
Missouri,Mississippi,-39.36371108192778,% change,29133,1131
Missouri,Moniteau,-43.67254034085056,% change,29135,1135
Missouri,Monroe,220.2395894229136,% change,29137,1139
Missouri,Montgomery,-2.0039327048533626,% change,29139,1142
Missouri,Morgan,5.165414385616166,% change,29141,1146
Missouri,New Madrid,-1.0359618103154573,% change,29143,1149
Missouri,Newton,-28.309756869593677,% change,29145,1152
Missouri,Nodaway,-2.2901097710637623,% change,29147,1156
Missouri,Oregon,8.13749884836779,% change,29149,1158
Missouri,Osage,-32.911122307261365,% change,29151,1164
Missouri,Ozark,0.05138257890267446,% change,29153,1168
Missouri,Pemiscot,-12.565658653721211,% change,29155,1170
Missouri,Perry,1.070123984629099,% change,29157,1172
Missouri,Pettis,0.06000387240912691,% change,29159,1174
Missouri,Phelps,1.1317312624523885,% change,29161,1176
Missouri,Pike,2.3049114927061445,% change,29163,1179
Missouri,Platte,-0.027281739023211623,% change,29165,1181
Missouri,Polk,-23.98481356521657,% change,29167,1183
Missouri,Pulaski,104.5580903167743,% change,29169,1185
Missouri,Putnam,-1.3594353640405896,% change,29171,1188
Missouri,Ralls,-1.8665535485696265,% change,29173,1191
Missouri,Randolph,-21.425743685803987,% change,29175,1194
Missouri,Ray,44.36447048740121,% change,29177,1197
Missouri,Reynolds,-1.1177851016761584,% change,29179,1200
Missouri,Ripley,-6.804449076159705,% change,29181,1203
Missouri,St. Charles,-2.9837564589367247,% change,29183,1205
Missouri,St. Clair,8.185524004597063,% change,29185,1208
Missouri,Ste. Genevieve,-29.07316633907116,% change,29186,1209
Missouri,St. Francois,3.6171892060158903,% change,29187,1212
Missouri,St. Louis County,0.9264387408107527,% change,29189,1216
Missouri,Saline,9.97801348789455,% change,29195,1218
Missouri,Schuyler,0.0,% change,29197,1221
Missouri,Scotland,-25.440400502999193,% change,29199,1224
Missouri,Scott,-18.973137318604444,% change,29201,1227
Missouri,Shannon,-43.24951396412905,% change,29203,1229
Missouri,Shelby,-3.6383683229603,% change,29205,1232
Missouri,Stoddard,9.33594531455276,% change,29207,1236
Missouri,Stone,142.6625313791446,% change,29209,1237
Missouri,Sullivan,1.8723629225323668,% change,29211,1240
Missouri,Taney,45.57744351575104,% change,29213,1242
Missouri,Texas,0.010998221817547924,% change,29215,1245
Missouri,Vernon,66.45504265942265,% change,29217,1248
Missouri,Warren,-14.49525130414006,% change,29219,1251
Missouri,Washington,-1.0184016504138294,% change,29221,1253
Missouri,Wayne,3.6969618437378915,% change,29223,1256
Missouri,Webster,79.14262968242957,% change,29225,1258
Missouri,Worth,-53.096057126206496,% change,29227,1261
Missouri,Wright,2.7288508527902424,% change,29229,1263
Missouri,St. Louis City,-40.9040217019389,% change,29510,1266
Montana,Beaverhead,23.405603225014676,% change,30001,1269
Montana,Big Horn,-0.06239321931190792,% change,30003,1274
Montana,Blaine,0.0,% change,30005,1124
Montana,Broadwater,-4.13106692071542,% change,30007,1132
Montana,Carbon,0.16474352097758138,% change,30009,1137
Montana,Carter,0.0,% change,30011,1141
Montana,Cascade,4.4745917185229285,% change,30013,1144
Montana,Chouteau,0.0223538997497476,% change,30015,1150
Montana,Custer,21.98306649103965,% change,30017,1153
Montana,Daniels,-73.19922766768667,% change,30019,1157
Montana,Dawson,-20.51317027356555,% change,30021,1160
Montana,Deer Lodge,-12.529538678926002,% change,30023,1163
Montana,Fallon,0.0,% change,30025,1165
Montana,Fergus,0.0017222925186453414,% change,30027,1169
Montana,Flathead,-11.823733612138948,% change,30029,1173
Montana,Gallatin,-16.31187548000534,% change,30031,1177
Montana,Garfield,0.0,% change,30033,1182
Montana,Glacier,-7.462860761474564,% change,30035,1186
Montana,Golden Valley,0.0,% change,30037,1189
Montana,Granite,-65.49531277790352,% change,30039,1192
Montana,Hill,0.1166746260353825,% change,30041,1195
Montana,Jefferson,-61.475032501236605,% change,30043,1199
Montana,Judith Basin,-1.9596422381192402,% change,30045,1202
Montana,Lake,-61.55016241799219,% change,30047,1207
Montana,Lewis and Clark,-4.009744439053377,% change,30049,1211
Montana,Liberty,11.333180638370434,% change,30051,1214
Montana,Lincoln,5.382311430527823,% change,30053,1219
Montana,McCone,-55.26615890062185,% change,30055,1223
Montana,Madison,-18.178154977203278,% change,30057,1226
Montana,Meagher,0.0,% change,30059,1231
Montana,Mineral,-0.043457335919403386,% change,30061,1234
Montana,Missoula,-19.37270603958339,% change,30063,1239
Montana,Musselshell,0.0,% change,30065,1241
Montana,Park,-20.44303038743176,% change,30067,1244
Montana,Petroleum,0.0,% change,30069,1247
Montana,Phillips,-26.15444561217963,% change,30071,1250
Montana,Pondera,0.0,% change,30073,1254
Montana,Powder River,0.0,% change,30075,1259
Montana,Powell,-0.17435579688175779,% change,30077,1262
Montana,Prairie,0.0,% change,30079,1264
Montana,Ravalli,-0.909270443244707,% change,30081,1268
Montana,Richland,-11.051169795865382,% change,30083,1271
Montana,Roosevelt,-0.0027992056229718554,% change,30085,1275
Montana,Rosebud,0.00015048420269707046,% change,30087,1277
Montana,Sanders,0.6832775129798581,% change,30089,1278
Montana,Sheridan,-0.016239785404420892,% change,30091,1281
Montana,Silver Bow,-52.09790435972068,% change,30093,1284
Montana,Stillwater,0.7984065509651448,% change,30095,1286
Montana,Sweet Grass,0.0,% change,30097,1288
Montana,Teton,-47.29661965165018,% change,30099,1290
Montana,Toole,-0.001343868208701622,% change,30101,1292
Montana,Treasure,0.0,% change,30103,1293
Montana,Valley,-2.779386323317385,% change,30105,1296
Montana,Wheatland,0.0,% change,30107,1298
Montana,Wibaux,90.56898856277061,% change,30109,1300
Montana,Yellowstone,-3.4302302584633244,% change,30111,1302
Nebraska,Adams,19.64163239358425,% change,31001,1303
Nebraska,Antelope,-51.08749837889778,% change,31003,1305
Nebraska,Arthur,0.0,% change,31005,1307
Nebraska,Banner,-1.4600201719361778,% change,31007,1308
Nebraska,Blaine,0.0,% change,31009,1309
Nebraska,Boone,-35.64692506738576,% change,31011,1310
Nebraska,Box Butte,0.0,% change,31013,1315
Nebraska,Boyd,0.0,% change,31015,1317
Nebraska,Brown,0.0,% change,31017,1319
Nebraska,Buffalo,-38.033530141197424,% change,31019,1321
Nebraska,Burt,-98.4748552102837,% change,31021,1323
Nebraska,Butler,-0.901520020555977,% change,31023,1325
Nebraska,Cass,-12.234233329871262,% change,31025,1326
Nebraska,Cedar,-60.29499793186296,% change,31027,1329
Nebraska,Chase,-0.9559940937244507,% change,31029,1330
Nebraska,Cherry,5.59396302057219,% change,31031,1333
Nebraska,Cheyenne,-0.12433567505577316,% change,31033,1334
Nebraska,Clay,0.4952916852403472,% change,31035,1336
Nebraska,Colfax,0.031058380793870986,% change,31037,1338
Nebraska,Cuming,-86.30819956871704,% change,31039,1340
Nebraska,Custer,-0.40733519607878066,% change,31041,1342
Nebraska,Dakota,29.121219034387874,% change,31043,1344
Nebraska,Dawes,0.7832554323759363,% change,31045,1347
Nebraska,Dawson,-9.941838355607748,% change,31047,1349
Nebraska,Deuel,0.0,% change,31049,1351
Nebraska,Dixon,-18.478519667998246,% change,31051,1353
Nebraska,Dodge,15.703300605202438,% change,31053,1354
Nebraska,Douglas,-22.237578043965943,% change,31055,1358
Nebraska,Dundy,0.0,% change,31057,1360
Nebraska,Fillmore,-17.942030830937778,% change,31059,1363
Nebraska,Franklin,-1.1585022035509425,% change,31061,1369
Nebraska,Frontier,-2.972221533500331,% change,31063,1371
Nebraska,Furnas,-53.83316564547116,% change,31065,1374
Nebraska,Gage,3.3231426046055947,% change,31067,1378
Nebraska,Garden,0.0,% change,31069,1381
Nebraska,Garfield,-2.0934670523417838,% change,31071,1391
Nebraska,Gosper,1.1609662789823738,% change,31073,1393
Nebraska,Grant,0.0,% change,31075,1395
Nebraska,Greeley,61.31393252388836,% change,31077,1397
Nebraska,Hall,52.4092873110662,% change,31079,1402
Nebraska,Hamilton,69.90330434927371,% change,31081,1405
Nebraska,Harlan,-12.91526799634676,% change,31083,1409
Nebraska,Hayes,0.0,% change,31085,1411
Nebraska,Hitchcock,8.774369858797025,% change,31087,1414
Nebraska,Holt,-0.4737894851465637,% change,31089,1416
Nebraska,Hooker,-84.08437417901278,% change,31091,1418
Nebraska,Howard,-12.008095476420937,% change,31093,1311
Nebraska,Jefferson,-0.8717762699443138,% change,31095,1312
Nebraska,Johnson,0.0,% change,31097,1313
Nebraska,Kearney,0.0,% change,31099,1314
Nebraska,Keith,-0.31806315210612834,% change,31101,1316
Nebraska,Keya Paha,0.0,% change,31103,1318
Nebraska,Kimball,0.0,% change,31105,1320
Nebraska,Knox,-89.66322993856373,% change,31107,1322
Nebraska,Lancaster,-24.06799359937385,% change,31109,1324
Nebraska,Lincoln,-7.388711058995669,% change,31111,1327
Nebraska,Logan,-85.96774834889985,% change,31113,1328
Nebraska,Loup,0.0,% change,31115,1331
Nebraska,McPherson,0.0,% change,31117,1332
Nebraska,Madison,-21.036478183635964,% change,31119,1335
Nebraska,Merrick,-4.186322457268717,% change,31121,1337
Nebraska,Morrill,0.720931664055947,% change,31123,1339
Nebraska,Nance,-59.90876720828617,% change,31125,1341
Nebraska,Nemaha,-75.96174551645552,% change,31127,1343
Nebraska,Nuckolls,-0.45567498347594915,% change,31129,1345
Nebraska,Otoe,0.2821811151626579,% change,31131,1348
Nebraska,Pawnee,0.0,% change,31133,1350
Nebraska,Perkins,-70.23537020003842,% change,31135,1352
Nebraska,Phelps,-17.189268238507633,% change,31137,1355
Nebraska,Pierce,-17.56344311715557,% change,31139,1356
Nebraska,Platte,60.16512214134121,% change,31141,1359
Nebraska,Polk,-93.60599817373455,% change,31143,1362
Nebraska,Red Willow,-7.420121636805417,% change,31145,1364
Nebraska,Richardson,-0.9322157345728067,% change,31147,1365
Nebraska,Rock,0.0,% change,31149,1366
Nebraska,Saline,-31.921091878289197,% change,31151,1367
Nebraska,Sarpy,-31.051527089971326,% change,31153,1368
Nebraska,Saunders,24.34747488119382,% change,31155,1370
Nebraska,Scotts Bluff,-74.15424049605117,% change,31157,1373
Nebraska,Seward,-51.776223472632374,% change,31159,1375
Nebraska,Sheridan,8.747758421786552,% change,31161,1376
Nebraska,Sherman,126.00853071974431,% change,31163,1377
Nebraska,Sioux,-0.05432071263365767,% change,31165,1380
Nebraska,Stanton,-14.663342722558287,% change,31167,1382
Nebraska,Thayer,-30.96341550589241,% change,31169,1383
Nebraska,Thomas,-0.05922080839641363,% change,31171,1384
Nebraska,Thurston,-1.0940058719583736,% change,31173,1385
Nebraska,Valley,1.1728551752171916,% change,31175,1386
Nebraska,Washington,0.0,% change,31177,1387
Nebraska,Wayne,-9.716946601178758,% change,31179,1388
Nebraska,Webster,-47.58783721171861,% change,31181,1389
Nebraska,Wheeler,0.0,% change,31183,1390
Nebraska,York,-22.80736801314166,% change,31185,1392
Nevada,Churchill,-5.916638541303301,% change,32001,1396
Nevada,Clark,24.59983677147805,% change,32003,1399
Nevada,Douglas,-14.190486961620282,% change,32005,1400
Nevada,Elko,22.34062604996944,% change,32007,1401
Nevada,Esmeralda,0.0,% change,32009,1404
Nevada,Eureka,1.7185719076861234,% change,32011,1406
Nevada,Humboldt,-0.3630609186762275,% change,32013,1407
Nevada,Lander,0.4655896508503134,% change,32015,1408
Nevada,Lincoln,-21.90946043334182,% change,32017,1410
Nevada,Lyon,-41.38064430729702,% change,32019,1412
Nevada,Mineral,124.794853933835,% change,32021,1415
Nevada,Nye,-3.5203430202238115,% change,32023,1417
Nevada,Pershing,-3.1251663029822208,% change,32027,1419
Nevada,Storey,-3.763015071421319,% change,32029,1420
Nevada,Washoe,15.662200553339462,% change,32031,1423
Nevada,White Pine,-3.5662926068250256,% change,32033,1425
Nevada,Carson City,25.830300916070364,% change,32510,1428
New Hampshire,Belknap,-1.0973618485841004,% change,33001,1432
New Hampshire,Carroll,215.704992328213,% change,33003,1435
New Hampshire,Cheshire,-1.8383014720447812,% change,33005,1437
New Hampshire,Coos,-2.7866115221254684,% change,33007,1440
New Hampshire,Grafton,0.10783003025680289,% change,33009,1442
New Hampshire,Hillsborough,17.797758193465988,% change,33011,1443
New Hampshire,Merrimack,-6.441771420479267,% change,33013,1444
New Hampshire,Rockingham,-4.756849679909311,% change,33015,1448
New Hampshire,Strafford,-19.41203483824318,% change,33017,1453
New Hampshire,Sullivan,1.1132974444988417,% change,33019,1454
New Jersey,Atlantic,-19.517356488572236,% change,34001,1461
New Jersey,Bergen,-10.8412512821852,% change,34003,1465
New Jersey,Burlington,-1.342528923997996,% change,34005,1470
New Jersey,Camden,-22.102310801855438,% change,34007,1472
New Jersey,Cape May,5.531744660860699,% change,34009,1477
New Jersey,Cumberland,-7.660470827014865,% change,34011,1482
New Jersey,Essex,-11.513057136428538,% change,34013,1483
New Jersey,Gloucester,-0.20603647266604252,% change,34015,1484
New Jersey,Hudson,64.81411333889842,% change,34017,1487
New Jersey,Hunterdon,-6.396597166488798,% change,34019,1488
New Jersey,Mercer,-4.462943278284965,% change,34021,1493
New Jersey,Middlesex,-16.403006606226654,% change,34023,1497
New Jersey,Monmouth,-6.157157241763361,% change,34025,1504
New Jersey,Morris,-10.215842528117161,% change,34027,1511
New Jersey,Ocean,-11.7587777557883,% change,34029,1546
New Jersey,Passaic,-1.6229876077390781,% change,34031,1551
New Jersey,Salem,11.7108186716238,% change,34033,1553
New Jersey,Somerset,-15.208681713232114,% change,34035,1558
New Jersey,Sussex,5.23829765530195,% change,34037,1561
New Jersey,Union,-23.907728691802056,% change,34039,1566
New Jersey,Warren,-8.749744483914085,% change,34041,1570
New Mexico,Bernalillo,-4.969015772828475,% change,35001,1574
New Mexico,Catron,2.6857561509459067e-13,% change,35003,1576
New Mexico,Chaves,-7.144554046823237,% change,35005,1578
New Mexico,Cibola,10.551244688442656,% change,35006,1580
New Mexico,Colfax,11.211392004962084,% change,35007,1582
New Mexico,Curry,11.41132479770816,% change,35009,1586
New Mexico,De Baca,-82.88325146040401,% change,35011,1589
New Mexico,Doña Ana,-6.08269771895971,% change,35013,1590
New Mexico,Eddy,-0.19579063282625744,% change,35015,1592
New Mexico,Grant,0.9873167035655958,% change,35017,1594
New Mexico,Guadalupe,-0.44820578117604987,% change,35019,1595
New Mexico,Harding,-4.923081347529767,% change,35021,1597
New Mexico,Hidalgo,17.863798977750093,% change,35023,1600
New Mexico,Lea,7.154940286164749,% change,35025,1604
New Mexico,Lincoln,-12.266592782917227,% change,35027,1613
New Mexico,Los Alamos,5.3359033100996625,% change,35028,1618
New Mexico,Luna,-11.79830703828811,% change,35029,1622
New Mexico,McKinley,10.159300091802262,% change,35031,1626
New Mexico,Mora,-25.00051908476431,% change,35033,1629
New Mexico,Otero,-28.708682454047086,% change,35035,1633
New Mexico,Quay,-44.22509613736553,% change,35037,1637
New Mexico,Rio Arriba,-6.21219616054016,% change,35039,1639
New Mexico,Roosevelt,29.550622698988484,% change,35041,1642
New Mexico,Sandoval,-18.51482873733686,% change,35043,1646
New Mexico,San Juan,15.663876691437759,% change,35045,1650
New Mexico,San Miguel,58.47246106288013,% change,35047,1652
New Mexico,Santa Fe,-7.984758685917461,% change,35049,1654
New Mexico,Sierra,1.0749665760825977,% change,35051,1657
New Mexico,Socorro,12.268097997650713,% change,35053,1659
New Mexico,Taos,-12.442489254044839,% change,35055,1662
New Mexico,Torrance,67.3115698777341,% change,35057,1664
New Mexico,Union,0.011619168350778959,% change,35059,1667
New Mexico,Valencia,15.264275081422573,% change,35061,1670
New York,Albany,-1.562231338154966,% change,36001,1673
New York,Allegany,-1.2636345399028446,% change,36003,1674
New York,Bronx,-42.741832840324165,% change,36005,1681
New York,Broome,-36.462566838766286,% change,36007,1683
New York,Cattaraugus,48.68700583772665,% change,36009,1687
New York,Cayuga,-12.162437795024484,% change,36011,1689
New York,Chautauqua,53.895508655646054,% change,36013,1694
New York,Chemung,-3.6075320393806134,% change,36015,1696
New York,Chenango,159.43755746772442,% change,36017,1699
New York,Clinton,13.815188428021536,% change,36019,1702
New York,Columbia,-2.2092214264351573,% change,36021,1704
New York,Cortland,9.302067237782653,% change,36023,1706
New York,Delaware,-15.003536730184866,% change,36025,1707
New York,Dutchess,-4.60550656140583,% change,36027,1711
New York,Erie,-19.042048137368138,% change,36029,1723
New York,Essex,-5.630433088743109,% change,36031,1728
New York,Franklin,32.04394387620258,% change,36033,1731
New York,Fulton,-0.9953685683678822,% change,36035,1734
New York,Genesee,-23.6152566075812,% change,36037,1736
New York,Greene,66.0775149624908,% change,36039,1739
New York,Hamilton,94.84220608144965,% change,36041,1742
New York,Herkimer,47.81355388598475,% change,36043,1745
New York,Jefferson,16.20025893001244,% change,36045,1782
New York,Kings,0.0,% change,36047,1788
New York,Lewis,13.209362169322828,% change,36049,1790
New York,Livingston,3.531610220403275,% change,36051,1791
New York,Madison,32.50475599282028,% change,36053,1796
New York,Monroe,-11.997590496885362,% change,36055,1804
New York,Montgomery,-52.3835702067901,% change,36057,1807
New York,Nassau,-6.379346457301758,% change,36059,1839
New York,New York,0.0,% change,36061,1847
New York,Niagara,-21.48038984530664,% change,36063,1850
New York,Oneida,-17.471593887045874,% change,36065,1852
New York,Onondaga,-22.405280158769653,% change,36067,1853
New York,Ontario,23.29385495822178,% change,36069,1856
New York,Orange,-4.206642014632075,% change,36071,1859
New York,Orleans,-24.464705274598348,% change,36073,1862
New York,Oswego,33.80373607404511,% change,36075,1864
New York,Otsego,41.28318626464725,% change,36077,1868
New York,Putnam,-6.60661901319418,% change,36079,1870
New York,Queens,4.533494717500157,% change,36081,1872
New York,Rensselaer,-11.115192527692809,% change,36083,1874
New York,Richmond,-81.47777144561688,% change,36085,1876
New York,Rockland,-32.42064773662613,% change,36087,1879
New York,St. Lawrence,21.69400283969905,% change,36089,1883
New York,Saratoga,-7.637765776534658,% change,36091,1885
New York,Schenectady,-35.220267893640084,% change,36093,1887
New York,Schoharie,83.84468205600814,% change,36095,1888
New York,Schuyler,10.511364370453109,% change,36097,1889
New York,Seneca,226.0402823282015,% change,36099,1890
New York,Steuben,-27.622263112030822,% change,36101,1891
New York,Suffolk,-16.006279623773526,% change,36103,1924
New York,Sullivan,-33.553397186659154,% change,36105,1928
New York,Tioga,-1.36122643075896,% change,36107,1930
New York,Tompkins,-16.085806638650297,% change,36109,1933
New York,Ulster,2.655946609801153,% change,36111,1935
New York,Warren,13.342569047991304,% change,36113,1938
New York,Washington,-9.138582228261145,% change,36115,1942
New York,Wayne,-5.325164801745384,% change,36117,1952
New York,Westchester,-1.0887666865995194,% change,36119,1960
New York,Wyoming,22.04260071620423,% change,36121,1962
New York,Yates,-7.985809607435225,% change,36123,1965
North Carolina,Alamance,-15.078604085740363,% change,37001,1967
North Carolina,Alexander,0.5562947991760588,% change,37003,1968
North Carolina,Alleghany,6.942104628757106,% change,37005,1970
North Carolina,Anson,13.892536877601563,% change,37007,1972
North Carolina,Ashe,3.648485276110104,% change,37009,1975
North Carolina,Avery,nan,% change,37011,1977
North Carolina,Beaufort,-29.315904153011434,% change,37013,1981
North Carolina,Bertie,-37.4810272949445,% change,37015,1983
North Carolina,Bladen,0.9290507606419043,% change,37017,1986
North Carolina,Brunswick,-0.8568925134232904,% change,37019,1995
North Carolina,Buncombe,-12.848592376510085,% change,37021,1422
North Carolina,Burke,6.7375185121583065,% change,37023,1424
North Carolina,Cabarrus,2.8913957768464873,% change,37025,1426
North Carolina,Caldwell,1.8603412505339818,% change,37027,1429
North Carolina,Camden,17.34516414022705,% change,37029,1433
North Carolina,Carteret,2.339844772233385,% change,37031,1447
North Carolina,Caswell,-26.171039955414187,% change,37033,1449
North Carolina,Catawba,-17.82768447962694,% change,37035,1450
North Carolina,Chatham,-38.63004782688888,% change,37037,1451
North Carolina,Cherokee,1659.373160755451,% change,37039,1452
North Carolina,Chowan,7.9149905093531565,% change,37041,1455
North Carolina,Clay,-12.954538159122345,% change,37043,1457
North Carolina,Cleveland,28.61768390908011,% change,37045,1458
North Carolina,Columbus,57.21053710499279,% change,37047,1459
North Carolina,Craven,22.94435521379802,% change,37049,1462
North Carolina,Cumberland,-0.19699974406223517,% change,37051,1464
North Carolina,Currituck,0.24475875889420384,% change,37053,1481
North Carolina,Dare,-18.700896753981542,% change,37055,1485
North Carolina,Davidson,-4.300238881399608,% change,37057,1489
North Carolina,Davie,-1.3543688101271047,% change,37059,1490
North Carolina,Duplin,15.33755959740806,% change,37061,1492
North Carolina,Durham,-4.054293588968761,% change,37063,1494
North Carolina,Edgecombe,-19.648804936430142,% change,37065,1495
North Carolina,Forsyth,-6.0583932500050794,% change,37067,1496
North Carolina,Franklin,-5.363833405343469,% change,37069,1498
North Carolina,Gaston,-0.0684316253614831,% change,37071,1499
North Carolina,Gates,0.0,% change,37073,1500
North Carolina,Graham,0.0,% change,37075,1502
North Carolina,Granville,12.793382546203924,% change,37077,1503
North Carolina,Greene,nan,% change,37079,1505
North Carolina,Guilford,-3.7277530364294216,% change,37081,1506
North Carolina,Halifax,-5.27244170015426,% change,37083,1508
North Carolina,Harnett,-2.109562067983163,% change,37085,1509
North Carolina,Haywood,5.977011678236406,% change,37087,1512
North Carolina,Henderson,3.685628966310571,% change,37089,1514
North Carolina,Hertford,-11.393633804153353,% change,37091,1515
North Carolina,Hoke,-6.504654776257222,% change,37093,1517
North Carolina,Hyde,51.95989184131512,% change,37095,1521
North Carolina,Iredell,-2.7702483134579468,% change,37097,1525
North Carolina,Jackson,5.049558511945861,% change,37099,1528
North Carolina,Johnston,3.213011271348725,% change,37101,1530
North Carolina,Jones,0.0,% change,37103,1536
North Carolina,Lee,-31.43351192225236,% change,37105,1540
North Carolina,Lenoir,3.6789127556693675,% change,37107,1542
North Carolina,Lincoln,-13.381689328976892,% change,37109,1545
North Carolina,McDowell,-44.79119165425728,% change,37111,1554
North Carolina,Macon,1.095702108054813,% change,37113,1556
North Carolina,Madison,22.441313198452782,% change,37115,1560
North Carolina,Martin,65.97560424863414,% change,37117,1563
North Carolina,Mecklenburg,-18.598190040304008,% change,37119,1565
North Carolina,Mitchell,nan,% change,37121,1568
North Carolina,Montgomery,103.11046586979921,% change,37123,1573
North Carolina,Moore,-19.860682244713153,% change,37125,1584
North Carolina,Nash,9.36382865095238,% change,37127,1588
North Carolina,New Hanover,-5.646791590036315,% change,37129,1602
North Carolina,Northampton,160.11123604349612,% change,37131,1606
North Carolina,Onslow,-6.004834012342626,% change,37133,1625
North Carolina,Orange,-18.171239253349505,% change,37135,1630
North Carolina,Pamlico,10.812818652563774,% change,37137,1703
North Carolina,Pasquotank,41.12524251448846,% change,37139,1714
North Carolina,Pender,-2.8792157331209185,% change,37141,1718
North Carolina,Perquimans,22.1471583955639,% change,37143,1724
North Carolina,Person,36.08605943770943,% change,37145,1729
North Carolina,Pitt,6.736674291145091,% change,37147,1733
North Carolina,Polk,0.0,% change,37149,1738
North Carolina,Randolph,11.717770556237312,% change,37151,1741
North Carolina,Richmond,8.948550241417081,% change,37153,1744
North Carolina,Robeson,-3.1811466282091896,% change,37155,1747
North Carolina,Rockingham,-5.851837589407963,% change,37157,1751
North Carolina,Rowan,4.358749666829222,% change,37159,1754
North Carolina,Rutherford,-5.2522288916193265,% change,37161,1764
North Carolina,Sampson,-6.867984357684574,% change,37163,1769
North Carolina,Scotland,-1.2585776160516853,% change,37165,1772
North Carolina,Stanly,-23.42844168464789,% change,37167,1775
North Carolina,Stokes,1.7160968112193384,% change,37169,1777
North Carolina,Surry,-14.4435942805807,% change,37171,1780
North Carolina,Swain,-64.60688932190321,% change,37173,1784
North Carolina,Transylvania,-23.841621383803343,% change,37175,1786
North Carolina,Tyrrell,-3.3133088286232146,% change,37177,1794
North Carolina,Union,-1.912325676142091,% change,37179,1798
North Carolina,Vance,-1.477312871838834,% change,37181,1801
North Carolina,Wake,-1.6353184418429498,% change,37183,1805
North Carolina,Warren,-4.339494327343845,% change,37185,1809
North Carolina,Washington,16.63630623851682,% change,37187,1811
North Carolina,Watauga,-13.442608924764096,% change,37189,1813
North Carolina,Wayne,-10.338257771709484,% change,37191,1814
North Carolina,Wilkes,-7.17971001348198,% change,37193,1817
North Carolina,Wilson,-41.57533780632683,% change,37195,1819
North Carolina,Yadkin,14.263247281468539,% change,37197,1821
North Carolina,Yancey,198601.9453146752,% change,37199,1823
North Dakota,Adams,-1.0578393861897515,% change,38001,1826
North Dakota,Barnes,0.1182799004516189,% change,38003,1828
North Dakota,Benson,-6.854124582529635,% change,38005,1831
North Dakota,Billings,0.0,% change,38007,1833
North Dakota,Bottineau,-1.7458941744804695,% change,38009,1836
North Dakota,Bowman,0.0,% change,38011,1838
North Dakota,Burke,0.0,% change,38013,1841
North Dakota,Burleigh,-10.116822908361758,% change,38015,1844
North Dakota,Cass,-6.693385417540723,% change,38017,1848
North Dakota,Cavalier,0.0,% change,38019,1849
North Dakota,Dickey,-75.86462211122343,% change,38021,2004
North Dakota,Divide,0.6779500394666422,% change,38023,2007
North Dakota,Dunn,-43.91153411171367,% change,38025,2013
North Dakota,Eddy,0.0,% change,38027,2017
North Dakota,Emmons,-3.5390555595105893,% change,38029,2021
North Dakota,Foster,-1.5999049397965122,% change,38031,2026
North Dakota,Golden Valley,323.46417798009696,% change,38033,2036
North Dakota,Grand Forks,-31.206715628111997,% change,38035,2043
North Dakota,Grant,0.0,% change,38037,2051
North Dakota,Griggs,0.0,% change,38039,2056
North Dakota,Hettinger,0.0,% change,38041,2063
North Dakota,Kidder,-0.12902178982083679,% change,38043,2068
North Dakota,LaMoure,-62.79451431265869,% change,38045,2074
North Dakota,Logan,-56.227559707730435,% change,38047,2078
North Dakota,McHenry,-30.9597610827037,% change,38049,2082
North Dakota,McIntosh,0.0,% change,38051,2090
North Dakota,McKenzie,-18.023730652627414,% change,38053,2097
North Dakota,McLean,0.0,% change,38055,2103
North Dakota,Mercer,1.7625257546378787,% change,38057,2107
North Dakota,Morton,-2.7363001028616964,% change,38059,2114
North Dakota,Mountrail,2.1846982941404733,% change,38061,2119
North Dakota,Nelson,0.0,% change,38063,2122
North Dakota,Oliver,2.6529137027006913,% change,38065,2127
North Dakota,Pembina,0.39203381578545166,% change,38067,2131
North Dakota,Pierce,-0.20832322341941162,% change,38069,2136
North Dakota,Ramsey,-24.58616196535293,% change,38071,2141
North Dakota,Ransom,-1.2128033525710034,% change,38073,2147
North Dakota,Renville,-22.663565202868288,% change,38075,2150
North Dakota,Richland,-24.663881763845485,% change,38077,2156
North Dakota,Rolette,31.558843302905395,% change,38079,2161
North Dakota,Sargent,-12.507497605827703,% change,38081,2164
North Dakota,Sheridan,-0.7022384719135094,% change,38083,2169
North Dakota,Sioux,0.32774649527505456,% change,38085,2175
North Dakota,Slope,0.0,% change,38087,2180
North Dakota,Stark,-34.952524475932776,% change,38089,2182
North Dakota,Steele,-8.651800227834459,% change,38091,2186
North Dakota,Stutsman,-0.013040667951560279,% change,38093,2199
North Dakota,Towner,-63.763528125981495,% change,38095,2205
North Dakota,Traill,-36.37327270834512,% change,38097,2217
