State,County,Children low access to store (% change) 2010 - 15 (LACCESS_CHILD_10_15),Units,FIPS,FID
Missouri,Linn,0.015671268635175657,% change,29115,1109
Missouri,Livingston,-4.5345501580202825,% change,29117,1112
Missouri,McDonald,1.5785515818705798,% change,29119,1113
Missouri,Macon,13.459467668018105,% change,29121,1116
Missouri,Madison,-11.904157703460829,% change,29123,1117
Missouri,Maries,6.129493612751418,% change,29125,1120
Missouri,Marion,-2.8973135580409983,% change,29127,1122
Missouri,Mercer,668.7146420899273,% change,29129,1125
Missouri,Miller,89.26939179966963,% change,29131,1128
Missouri,Mississippi,-48.26682717152916,% change,29133,1131
Missouri,Moniteau,-43.81113341297764,% change,29135,1135
Missouri,Monroe,238.21533826457727,% change,29137,1139
Missouri,Montgomery,-3.077639196427163,% change,29139,1142
Missouri,Morgan,2.4365267897379685,% change,29141,1146
Missouri,New Madrid,-0.8961493278881316,% change,29143,1149
Missouri,Newton,-31.852810617740722,% change,29145,1152
Missouri,Nodaway,-3.3042182081951617,% change,29147,1156
Missouri,Oregon,7.736452503049184,% change,29149,1158
Missouri,Osage,-35.87620219792931,% change,29151,1164
Missouri,Ozark,0.004284799578666527,% change,29153,1168
Missouri,Pemiscot,-7.715303453085808,% change,29155,1170
Missouri,Perry,1.7843650191919376,% change,29157,1172
Missouri,Pettis,0.012015608259880448,% change,29159,1174
Missouri,Phelps,-0.8374675318847157,% change,29161,1176
Missouri,Pike,2.4188857299774873,% change,29163,1179
Missouri,Platte,3.5785231884354953,% change,29165,1181
Missouri,Polk,-21.50178328686042,% change,29167,1183
Missouri,Pulaski,24.05537229478983,% change,29169,1185
Missouri,Putnam,-1.4053643080067437,% change,29171,1188
Missouri,Ralls,-0.3959134621232101,% change,29173,1191
Missouri,Randolph,-23.433969013871973,% change,29175,1194
Missouri,Ray,50.530595890551275,% change,29177,1197
Missouri,Reynolds,-0.7037586206268973,% change,29179,1200
Missouri,Ripley,-7.20736191765326,% change,29181,1203
Missouri,St. Charles,-3.9114846881755567,% change,29183,1205
Missouri,St. Clair,10.933895969610036,% change,29185,1208
Missouri,Ste. Genevieve,-27.63462676846345,% change,29186,1209
Missouri,St. Francois,2.544006471727368,% change,29187,1212
Missouri,St. Louis County,1.6408520413177954,% change,29189,1216
Missouri,Saline,9.282317121933403,% change,29195,1218
Missouri,Schuyler,0.0,% change,29197,1221
Missouri,Scotland,-29.213840445560702,% change,29199,1224
Missouri,Scott,-13.84306545823474,% change,29201,1227
Missouri,Shannon,-43.456668717402586,% change,29203,1229
Missouri,Shelby,-3.9386311682427775,% change,29205,1232
Missouri,Stoddard,6.761255783584964,% change,29207,1236
Missouri,Stone,134.34238660180716,% change,29209,1237
Missouri,Sullivan,1.627319805678554,% change,29211,1240
Missouri,Taney,41.842201514718234,% change,29213,1242
Missouri,Texas,0.028366592561357408,% change,29215,1245
Missouri,Vernon,63.55112584497806,% change,29217,1248
Missouri,Warren,-13.744010519945702,% change,29219,1251
Missouri,Washington,-1.4399300829437367,% change,29221,1253
Missouri,Wayne,4.281504063621034,% change,29223,1256
Missouri,Webster,86.81608871394737,% change,29225,1258
Missouri,Worth,-60.38484470149521,% change,29227,1261
Missouri,Wright,2.5605985233375086,% change,29229,1263
Missouri,St. Louis City,-32.375586968929845,% change,29510,1266
Montana,Beaverhead,21.658185731547995,% change,30001,1269
Montana,Big Horn,-0.04996604123318362,% change,30003,1274
Montana,Blaine,0.0,% change,30005,1124
Montana,Broadwater,-1.978771642068762,% change,30007,1132
Montana,Carbon,0.17861367005265932,% change,30009,1137
Montana,Carter,0.0,% change,30011,1141
Montana,Cascade,12.038826210401256,% change,30013,1144
Montana,Chouteau,-0.018373590641591546,% change,30015,1150
Montana,Custer,29.13310964173137,% change,30017,1153
Montana,Daniels,-78.77189753293375,% change,30019,1157
Montana,Dawson,-22.54136694347903,% change,30021,1160
Montana,Deer Lodge,-7.446413559380398,% change,30023,1163
Montana,Fallon,0.0,% change,30025,1165
Montana,Fergus,0.00410719644708318,% change,30027,1169
Montana,Flathead,-15.86215935656696,% change,30029,1173
Montana,Gallatin,-11.378138549224175,% change,30031,1177
Montana,Garfield,0.0,% change,30033,1182
Montana,Glacier,-3.7566633718430054,% change,30035,1186
Montana,Golden Valley,0.0,% change,30037,1189
Montana,Granite,-69.19702379863467,% change,30039,1192
Montana,Hill,0.080340798378014,% change,30041,1195
Montana,Jefferson,-62.5881999934224,% change,30043,1199
Montana,Judith Basin,-0.5294076687346273,% change,30045,1202
Montana,Lake,-67.18489955131975,% change,30047,1207
Montana,Lewis and Clark,-3.1009564172957766,% change,30049,1211
Montana,Liberty,6.660434197642645,% change,30051,1214
Montana,Lincoln,5.513572740753955,% change,30053,1219
Montana,McCone,-60.427743601212505,% change,30055,1223
Montana,Madison,-13.044426684044652,% change,30057,1226
Montana,Meagher,0.0,% change,30059,1231
Montana,Mineral,-0.04463171286332552,% change,30061,1234
Montana,Missoula,-20.414396448277074,% change,30063,1239
Montana,Musselshell,0.0,% change,30065,1241
Montana,Park,-19.581148398428393,% change,30067,1244
Montana,Petroleum,0.0,% change,30069,1247
Montana,Phillips,-25.230024767010356,% change,30071,1250
Montana,Pondera,0.0,% change,30073,1254
Montana,Powder River,0.0,% change,30075,1259
Montana,Powell,-0.18028427503298497,% change,30077,1262
Montana,Prairie,0.0,% change,30079,1264
Montana,Ravalli,-1.099911321974032,% change,30081,1268
Montana,Richland,-13.755210778294579,% change,30083,1271
Montana,Roosevelt,0.0,% change,30085,1275
Montana,Rosebud,-0.2923284471863559,% change,30087,1277
Montana,Sanders,0.4181918491728955,% change,30089,1278
Montana,Sheridan,-0.11258514630208095,% change,30091,1281
Montana,Silver Bow,-48.6732498041942,% change,30093,1284
Montana,Stillwater,0.8893624811316303,% change,30095,1286
Montana,Sweet Grass,0.0,% change,30097,1288
Montana,Teton,-49.685237636391065,% change,30099,1290
Montana,Toole,0.0,% change,30101,1292
Montana,Treasure,0.0,% change,30103,1293
Montana,Valley,-2.79615784319302,% change,30105,1296
Montana,Wheatland,0.0,% change,30107,1298
Montana,Wibaux,82.70778630691329,% change,30109,1300
Montana,Yellowstone,-2.2757654674803303,% change,30111,1302
Nebraska,Adams,24.744175571612082,% change,31001,1303
Nebraska,Antelope,-50.77514565899889,% change,31003,1305
Nebraska,Arthur,0.0,% change,31005,1307
Nebraska,Banner,-0.74546846246905,% change,31007,1308
Nebraska,Blaine,0.0,% change,31009,1309
Nebraska,Boone,-33.266795611835214,% change,31011,1310
Nebraska,Box Butte,0.0,% change,31013,1315
Nebraska,Boyd,0.0,% change,31015,1317
Nebraska,Brown,0.0,% change,31017,1319
Nebraska,Buffalo,-36.216272143053665,% change,31019,1321
Nebraska,Burt,-98.8895369395067,% change,31021,1323
Nebraska,Butler,-1.2474927719566586,% change,31023,1325
Nebraska,Cass,-10.92902050013511,% change,31025,1326
Nebraska,Cedar,-60.43818828608115,% change,31027,1329
Nebraska,Chase,-0.9165465831209479,% change,31029,1330
Nebraska,Cherry,6.133513917971298,% change,31031,1333
Nebraska,Cheyenne,-0.23290705366777772,% change,31033,1334
Nebraska,Clay,0.4689758756284101,% change,31035,1336
Nebraska,Colfax,0.06758444539075086,% change,31037,1338
Nebraska,Cuming,-86.47945696393784,% change,31039,1340
Nebraska,Custer,-0.47085019274660217,% change,31041,1342
Nebraska,Dakota,33.008293856019456,% change,31043,1344
Nebraska,Dawes,0.7115130512855831,% change,31045,1347
Nebraska,Dawson,-9.368126312576292,% change,31047,1349
Nebraska,Deuel,0.0,% change,31049,1351
Nebraska,Dixon,-18.593708384585184,% change,31051,1353
Nebraska,Dodge,16.358091545081923,% change,31053,1354
Nebraska,Douglas,-22.92326470214895,% change,31055,1358
Nebraska,Dundy,0.0,% change,31057,1360
Nebraska,Fillmore,-17.86657337335886,% change,31059,1363
Nebraska,Franklin,-0.5424080464893128,% change,31061,1369
Nebraska,Frontier,-1.2130491359468376,% change,31063,1371
Nebraska,Furnas,-54.8040503214101,% change,31065,1374
Nebraska,Gage,2.58552728913747,% change,31067,1378
Nebraska,Garden,2.680245977211496e-13,% change,31069,1381
Nebraska,Garfield,-2.2100562253890335,% change,31071,1391
Nebraska,Gosper,0.6576380042940579,% change,31073,1393
Nebraska,Grant,0.0,% change,31075,1395
Nebraska,Greeley,61.33784184555423,% change,31077,1397
Nebraska,Hall,58.9114196889012,% change,31079,1402
Nebraska,Hamilton,70.24869060368728,% change,31081,1405
Nebraska,Harlan,-14.332383092661708,% change,31083,1409
Nebraska,Hayes,0.0,% change,31085,1411
Nebraska,Hitchcock,9.31704554448849,% change,31087,1414
Nebraska,Holt,-0.632626648110393,% change,31089,1416
Nebraska,Hooker,-80.54116285608394,% change,31091,1418
Nebraska,Howard,-14.803393181055647,% change,31093,1311
Nebraska,Jefferson,-1.2209595320267999,% change,31095,1312
Nebraska,Johnson,0.0,% change,31097,1313
Nebraska,Kearney,0.0,% change,31099,1314
Nebraska,Keith,-0.5592629596009343,% change,31101,1316
Nebraska,Keya Paha,0.0,% change,31103,1318
Nebraska,Kimball,0.0,% change,31105,1320
Nebraska,Knox,-92.46108221055437,% change,31107,1322
Nebraska,Lancaster,-35.789841651541245,% change,31109,1324
Nebraska,Lincoln,-7.877779514408625,% change,31111,1327
Nebraska,Logan,-87.1339487303086,% change,31113,1328
Nebraska,Loup,0.0,% change,31115,1331
Nebraska,McPherson,0.0,% change,31117,1332
Nebraska,Madison,-17.99551238174299,% change,31119,1335
Nebraska,Merrick,-4.406305776746578,% change,31121,1337
Nebraska,Morrill,1.0534878691515115,% change,31123,1339
Nebraska,Nance,-58.38699756858345,% change,31125,1341
Nebraska,Nemaha,-74.09840321700207,% change,31127,1343
Nebraska,Nuckolls,-0.3477675879535193,% change,31129,1345
Nebraska,Otoe,-0.7208344485203847,% change,31131,1348
Nebraska,Pawnee,0.0,% change,31133,1350
Nebraska,Perkins,-70.3527725291471,% change,31135,1352
Nebraska,Phelps,-18.74316711771206,% change,31137,1355
Nebraska,Pierce,-16.488785958905765,% change,31139,1356
Nebraska,Platte,65.51508302911873,% change,31141,1359
Nebraska,Polk,-94.51152751415063,% change,31143,1362
Nebraska,Red Willow,-6.491428751858357,% change,31145,1364
Nebraska,Richardson,-0.49525871393625764,% change,31147,1365
Nebraska,Rock,0.0,% change,31149,1366
Nebraska,Saline,-31.44170766711562,% change,31151,1367
Nebraska,Sarpy,-33.7120351060287,% change,31153,1368
Nebraska,Saunders,22.294474653875774,% change,31155,1370
Nebraska,Scotts Bluff,-76.0087705909497,% change,31157,1373
Nebraska,Seward,-50.27663386141865,% change,31159,1375
Nebraska,Sheridan,10.26014245798834,% change,31161,1376
Nebraska,Sherman,100.3030900242787,% change,31163,1377
Nebraska,Sioux,-0.06991438326531574,% change,31165,1380
Nebraska,Stanton,-12.424304116055733,% change,31167,1382
Nebraska,Thayer,-29.530171753077024,% change,31169,1383
Nebraska,Thomas,-0.0645400062806428,% change,31171,1384
Nebraska,Thurston,-0.9697501746324392,% change,31173,1385
Nebraska,Valley,1.6450482041406465,% change,31175,1386
Nebraska,Washington,0.0,% change,31177,1387
Nebraska,Wayne,-7.912269957339883,% change,31179,1388
Nebraska,Webster,-41.51694125852497,% change,31181,1389
Nebraska,Wheeler,0.0,% change,31183,1390
Nebraska,York,-20.883437204814946,% change,31185,1392
Nevada,Churchill,-4.5343727995260235,% change,32001,1396
Nevada,Clark,26.27384393940054,% change,32003,1399
Nevada,Douglas,-16.057504517638492,% change,32005,1400
Nevada,Elko,21.745786379687434,% change,32007,1401
Nevada,Esmeralda,0.0,% change,32009,1404
Nevada,Eureka,1.660942233591308,% change,32011,1406
Nevada,Humboldt,-0.21461385518631781,% change,32013,1407
Nevada,Lander,0.8833456037635942,% change,32015,1408
Nevada,Lincoln,-24.843123119052525,% change,32017,1410
Nevada,Lyon,-41.31932328076027,% change,32019,1412
Nevada,Mineral,114.99380713474933,% change,32021,1415
Nevada,Nye,-4.616597795292595,% change,32023,1417
Nevada,Pershing,-4.3196713898016075,% change,32027,1419
Nevada,Storey,-2.4486022563582455,% change,32029,1420
Nevada,Washoe,13.157843887015364,% change,32031,1423
Nevada,White Pine,-3.463480759259891,% change,32033,1425
Nevada,Carson City,33.445478338508146,% change,32510,1428
New Hampshire,Belknap,-2.346020127049921,% change,33001,1432
New Hampshire,Carroll,165.5179703841921,% change,33003,1435
New Hampshire,Cheshire,-0.9852709938402541,% change,33005,1437
New Hampshire,Coos,-2.8539679926508565,% change,33007,1440
New Hampshire,Grafton,-0.693887018681274,% change,33009,1442
New Hampshire,Hillsborough,15.749279690996017,% change,33011,1443
New Hampshire,Merrimack,-5.013955975328828,% change,33013,1444
New Hampshire,Rockingham,-3.698813289462017,% change,33015,1448
New Hampshire,Strafford,-27.006124678500242,% change,33017,1453
New Hampshire,Sullivan,1.0635216631365867,% change,33019,1454
New Jersey,Atlantic,-19.410652284782405,% change,34001,1461
New Jersey,Bergen,-10.584738325345864,% change,34003,1465
New Jersey,Burlington,-0.7356386635035709,% change,34005,1470
New Jersey,Camden,-22.63772735161491,% change,34007,1472
New Jersey,Cape May,5.8616199433774145,% change,34009,1477
New Jersey,Cumberland,-5.734706224246253,% change,34011,1482
New Jersey,Essex,-11.890905581121263,% change,34013,1483
New Jersey,Gloucester,-0.7557877382896385,% change,34015,1484
New Jersey,Hudson,58.28512159869362,% change,34017,1487
New Jersey,Hunterdon,-5.175544812021931,% change,34019,1488
New Jersey,Mercer,-1.002610979668922,% change,34021,1493
New Jersey,Middlesex,-18.164680934555836,% change,34023,1497
New Jersey,Monmouth,-5.296802566235584,% change,34025,1504
New Jersey,Morris,-8.627502447172802,% change,34027,1511
New Jersey,Ocean,-18.34220155997007,% change,34029,1546
New Jersey,Passaic,1.1932633830698818,% change,34031,1551
New Jersey,Salem,14.279430655885184,% change,34033,1553
New Jersey,Somerset,-13.631592445192886,% change,34035,1558
New Jersey,Sussex,5.759790971806913,% change,34037,1561
New Jersey,Union,-22.68093705167829,% change,34039,1566
New Jersey,Warren,-9.044684500147559,% change,34041,1570
New Mexico,Bernalillo,-5.061405853756025,% change,35001,1574
New Mexico,Catron,0.0,% change,35003,1576
New Mexico,Chaves,-7.037757540672461,% change,35005,1578
New Mexico,Cibola,9.906538939057558,% change,35006,1580
New Mexico,Colfax,11.33107052182413,% change,35007,1582
New Mexico,Curry,5.6828521831459256,% change,35009,1586
New Mexico,De Baca,-85.09006630628694,% change,35011,1589
New Mexico,Doña Ana,-4.080154586344336,% change,35013,1590
New Mexico,Eddy,-0.6731996401881492,% change,35015,1592
New Mexico,Grant,1.3602125850775197,% change,35017,1594
New Mexico,Guadalupe,-0.485875631080978,% change,35019,1595
New Mexico,Harding,-6.9249536751565115,% change,35021,1597
New Mexico,Hidalgo,10.921088816058434,% change,35023,1600
New Mexico,Lea,9.336549690652834,% change,35025,1604
New Mexico,Lincoln,-16.033724196047686,% change,35027,1613
New Mexico,Los Alamos,5.5100537584199865,% change,35028,1618
New Mexico,Luna,-13.813299810840176,% change,35029,1622
New Mexico,McKinley,9.62082965267149,% change,35031,1626
New Mexico,Mora,-25.84272524072924,% change,35033,1629
New Mexico,Otero,-28.816698680497076,% change,35035,1633
New Mexico,Quay,-38.83671881212553,% change,35037,1637
New Mexico,Rio Arriba,-7.021300458466434,% change,35039,1639
New Mexico,Roosevelt,34.54603970218118,% change,35041,1642
New Mexico,Sandoval,-19.528906639706697,% change,35043,1646
New Mexico,San Juan,17.42103077531488,% change,35045,1650
New Mexico,San Miguel,59.47149011767275,% change,35047,1652
New Mexico,Santa Fe,-9.769398956401128,% change,35049,1654
New Mexico,Sierra,5.008227846266259,% change,35051,1657
New Mexico,Socorro,12.42553666657953,% change,35053,1659
New Mexico,Taos,-14.960177993047486,% change,35055,1662
New Mexico,Torrance,85.0094435642404,% change,35057,1664
New Mexico,Union,-0.011443995341122249,% change,35059,1667
New Mexico,Valencia,14.60755577878242,% change,35061,1670
New York,Albany,0.00832360748001812,% change,36001,1673
New York,Allegany,-4.855999405971518,% change,36003,1674
New York,Bronx,-82.00658422061778,% change,36005,1681
New York,Broome,-27.663441852491776,% change,36007,1683
New York,Cattaraugus,45.41053456199371,% change,36009,1687
New York,Cayuga,-13.164678911874534,% change,36011,1689
New York,Chautauqua,35.80313933068588,% change,36013,1694
New York,Chemung,-5.563108738257576,% change,36015,1696
New York,Chenango,181.53164349889013,% change,36017,1699
New York,Clinton,16.997392435960634,% change,36019,1702
New York,Columbia,-1.5332717431647775,% change,36021,1704
New York,Cortland,9.08889726307494,% change,36023,1706
New York,Delaware,-20.278440278636506,% change,36025,1707
New York,Dutchess,-3.587566887563779,% change,36027,1711
New York,Erie,-16.943825141483288,% change,36029,1723
New York,Essex,-15.398347334013538,% change,36031,1728
New York,Franklin,69.76599866362415,% change,36033,1731
New York,Fulton,-1.7469258133183923,% change,36035,1734
New York,Genesee,-21.537191558696197,% change,36037,1736
New York,Greene,28.93206185744036,% change,36039,1739
New York,Hamilton,96.91604843453842,% change,36041,1742
New York,Herkimer,49.43272151601438,% change,36043,1745
New York,Jefferson,19.65353594439293,% change,36045,1782
New York,Kings,0.0,% change,36047,1788
New York,Lewis,17.553953649889607,% change,36049,1790
New York,Livingston,1.1508661539841654,% change,36051,1791
New York,Madison,9.14613906418201,% change,36053,1796
New York,Monroe,-11.267317279612723,% change,36055,1804
New York,Montgomery,-57.959060143089005,% change,36057,1807
New York,Nassau,-6.928319753491115,% change,36059,1839
New York,New York,0.0,% change,36061,1847
New York,Niagara,-22.974593245805963,% change,36063,1850
New York,Oneida,-20.752044235248388,% change,36065,1852
New York,Onondaga,-23.18458560008007,% change,36067,1853
New York,Ontario,24.75287767572822,% change,36069,1856
New York,Orange,-3.628353268400432,% change,36071,1859
New York,Orleans,-25.696446142533546,% change,36073,1862
New York,Oswego,5.709079462696841,% change,36075,1864
New York,Otsego,66.5395616054014,% change,36077,1868
New York,Putnam,-6.1108557182517,% change,36079,1870
New York,Queens,4.211563670640957,% change,36081,1872
New York,Rensselaer,-9.857912538137935,% change,36083,1874
New York,Richmond,-84.1188297578934,% change,36085,1876
New York,Rockland,-27.549851319491403,% change,36087,1879
New York,St. Lawrence,30.36052769486206,% change,36089,1883
New York,Saratoga,-5.700299032901194,% change,36091,1885
New York,Schenectady,-38.29660876155691,% change,36093,1887
New York,Schoharie,108.18811945866162,% change,36095,1888
New York,Schuyler,13.821952275280875,% change,36097,1889
New York,Seneca,267.51070129884397,% change,36099,1890
New York,Steuben,-28.054414656976444,% change,36101,1891
New York,Suffolk,-16.782966663338254,% change,36103,1924
New York,Sullivan,-37.259832593989,% change,36105,1928
New York,Tioga,-1.386553307383069,% change,36107,1930
New York,Tompkins,-8.674894268243728,% change,36109,1933
New York,Ulster,4.54131019929331,% change,36111,1935
New York,Warren,13.053243041103437,% change,36113,1938
New York,Washington,-9.50545424785131,% change,36115,1942
New York,Wayne,-4.312504054348483,% change,36117,1952
New York,Westchester,-3.1368350269841025,% change,36119,1960
New York,Wyoming,41.798409083423714,% change,36121,1962
New York,Yates,-21.320311560370012,% change,36123,1965
North Carolina,Alamance,-14.425155793555788,% change,37001,1967
North Carolina,Alexander,-2.0321915790796603,% change,37003,1968
North Carolina,Alleghany,10.706243941769099,% change,37005,1970
North Carolina,Anson,14.445333356990531,% change,37007,1972
North Carolina,Ashe,5.201818216972452,% change,37009,1975
North Carolina,Avery,0,% change,37011,1977
North Carolina,Beaufort,-29.062635111332725,% change,37013,1981
North Carolina,Bertie,-36.80576587363083,% change,37015,1983
North Carolina,Bladen,-0.24961895930988584,% change,37017,1986
North Carolina,Brunswick,-4.813138349082792,% change,37019,1995
North Carolina,Buncombe,-12.391596646358922,% change,37021,1422
North Carolina,Burke,7.6741207209675,% change,37023,1424
North Carolina,Cabarrus,0.7293405220504259,% change,37025,1426
North Carolina,Caldwell,1.4623508517545614,% change,37027,1429
North Carolina,Camden,15.78410866664967,% change,37029,1433
North Carolina,Carteret,-0.38716454198337,% change,37031,1447
North Carolina,Caswell,-26.979038964983655,% change,37033,1449
North Carolina,Catawba,-19.19754798583565,% change,37035,1450
North Carolina,Chatham,-39.77878533336284,% change,37037,1451
North Carolina,Cherokee,2365.3481608280717,% change,37039,1452
North Carolina,Chowan,6.757589669412776,% change,37041,1455
North Carolina,Clay,-13.678980947859804,% change,37043,1457
North Carolina,Cleveland,25.2823904131694,% change,37045,1458
North Carolina,Columbus,104.04205612112358,% change,37047,1459
North Carolina,Craven,13.301721510434882,% change,37049,1462
North Carolina,Cumberland,-0.6294921909147182,% change,37051,1464
North Carolina,Currituck,0.3827796143104549,% change,37053,1481
North Carolina,Dare,-23.14837127840785,% change,37055,1485
North Carolina,Davidson,-5.302900776861252,% change,37057,1489
North Carolina,Davie,-1.343628042171864,% change,37059,1490
North Carolina,Duplin,33.006077642280914,% change,37061,1492
North Carolina,Durham,-5.879805319868299,% change,37063,1494
North Carolina,Edgecombe,-26.041974966882623,% change,37065,1495
North Carolina,Forsyth,-5.899434399474703,% change,37067,1496
North Carolina,Franklin,-10.655075427952163,% change,37069,1498
North Carolina,Gaston,-0.0608272011345157,% change,37071,1499
North Carolina,Gates,0.0,% change,37073,1500
North Carolina,Graham,0.0,% change,37075,1502
North Carolina,Granville,19.743543228558238,% change,37077,1503
North Carolina,Greene,0,% change,37079,1505
North Carolina,Guilford,-2.265386280734315,% change,37081,1506
North Carolina,Halifax,-12.472158698673471,% change,37083,1508
North Carolina,Harnett,-5.097972115568174,% change,37085,1509
North Carolina,Haywood,7.69654600953681,% change,37087,1512
North Carolina,Henderson,3.4741084093170858,% change,37089,1514
North Carolina,Hertford,-12.902768947613877,% change,37091,1515
North Carolina,Hoke,-5.48640936519123,% change,37093,1517
North Carolina,Hyde,77.32092855096892,% change,37095,1521
North Carolina,Iredell,-2.3551119223079566,% change,37097,1525
North Carolina,Jackson,19.373799586619906,% change,37099,1528
North Carolina,Johnston,2.219390496603764,% change,37101,1530
North Carolina,Jones,0.0,% change,37103,1536
North Carolina,Lee,-34.61504606368574,% change,37105,1540
North Carolina,Lenoir,8.818218933498159,% change,37107,1542
North Carolina,Lincoln,-14.27335650736278,% change,37109,1545
North Carolina,McDowell,-41.6627862070237,% change,37111,1554
North Carolina,Macon,3.117751915289372,% change,37113,1556
North Carolina,Madison,20.42221257825826,% change,37115,1560
North Carolina,Martin,58.32830697600728,% change,37117,1563
North Carolina,Mecklenburg,-19.72155707810955,% change,37119,1565
North Carolina,Mitchell,0,% change,37121,1568
North Carolina,Montgomery,69.39214748195035,% change,37123,1573
North Carolina,Moore,-21.82362551079724,% change,37125,1584
North Carolina,Nash,7.965839712833272,% change,37127,1588
North Carolina,New Hanover,-2.906563575274042,% change,37129,1602
North Carolina,Northampton,152.705813625159,% change,37131,1606
North Carolina,Onslow,-17.833565214647752,% change,37133,1625
North Carolina,Orange,-17.031028720466104,% change,37135,1630
North Carolina,Pamlico,12.04874316033962,% change,37137,1703
North Carolina,Pasquotank,34.35277989335025,% change,37139,1714
North Carolina,Pender,-2.821581785999533,% change,37141,1718
North Carolina,Perquimans,30.41466650363619,% change,37143,1724
North Carolina,Person,32.015044674145486,% change,37145,1729
North Carolina,Pitt,8.890134458549193,% change,37147,1733
North Carolina,Polk,0.0,% change,37149,1738
North Carolina,Randolph,9.56373112036517,% change,37151,1741
North Carolina,Richmond,12.74448626849125,% change,37153,1744
North Carolina,Robeson,-2.196746952595662,% change,37155,1747
North Carolina,Rockingham,-5.808959580875799,% change,37157,1751
North Carolina,Rowan,7.245707537438989,% change,37159,1754
North Carolina,Rutherford,-5.808915244777997,% change,37161,1764
North Carolina,Sampson,-5.539111027029038,% change,37163,1769
North Carolina,Scotland,-1.708024931720758,% change,37165,1772
North Carolina,Stanly,-26.607590525820328,% change,37167,1775
North Carolina,Stokes,2.4813533851968397,% change,37169,1777
North Carolina,Surry,-17.58834375162391,% change,37171,1780
North Carolina,Swain,-75.88018917093063,% change,37173,1784
North Carolina,Transylvania,-29.1930158658191,% change,37175,1786
North Carolina,Tyrrell,-2.0202237094901956,% change,37177,1794
North Carolina,Union,0.7246340213133947,% change,37179,1798
North Carolina,Vance,-3.060922585515314,% change,37181,1801
North Carolina,Wake,-1.710049416247816,% change,37183,1805
North Carolina,Warren,-4.55021946311841,% change,37185,1809
North Carolina,Washington,10.570045877613722,% change,37187,1811
North Carolina,Watauga,-4.253699524388701,% change,37189,1813
North Carolina,Wayne,-9.759654345708096,% change,37191,1814
North Carolina,Wilkes,-7.713255244731895,% change,37193,1817
North Carolina,Wilson,-43.46531434335177,% change,37195,1819
North Carolina,Yadkin,19.67695026491479,% change,37197,1821
North Carolina,Yancey,171961.8566608403,% change,37199,1823
North Dakota,Adams,-1.0991844767712622,% change,38001,1826
North Dakota,Barnes,0.17206080842897833,% change,38003,1828
North Dakota,Benson,-12.519050773386661,% change,38005,1831
North Dakota,Billings,0.0,% change,38007,1833
North Dakota,Bottineau,-1.0992565579129758,% change,38009,1836
North Dakota,Bowman,0.0,% change,38011,1838
North Dakota,Burke,0.0,% change,38013,1841
North Dakota,Burleigh,-10.622328126553704,% change,38015,1844
North Dakota,Cass,-7.743727687663758,% change,38017,1848
North Dakota,Cavalier,0.0,% change,38019,1849
North Dakota,Dickey,-74.90460166046951,% change,38021,2004
North Dakota,Divide,0.465683380727599,% change,38023,2007
North Dakota,Dunn,-44.381784350989406,% change,38025,2013
North Dakota,Eddy,0.0,% change,38027,2017
North Dakota,Emmons,-3.535270901711619,% change,38029,2021
North Dakota,Foster,-2.195827960561264,% change,38031,2026
North Dakota,Golden Valley,309.9190221089445,% change,38033,2036
North Dakota,Grand Forks,-36.84811360347814,% change,38035,2043
North Dakota,Grant,0.0,% change,38037,2051
North Dakota,Griggs,0.0,% change,38039,2056
North Dakota,Hettinger,0.0,% change,38041,2063
North Dakota,Kidder,0.0,% change,38043,2068
North Dakota,LaMoure,-69.68880536366345,% change,38045,2074
North Dakota,Logan,-63.799085921432955,% change,38047,2078
North Dakota,McHenry,-33.28646663669501,% change,38049,2082
North Dakota,McIntosh,0.0,% change,38051,2090
North Dakota,McKenzie,-15.727457504508441,% change,38053,2097
North Dakota,McLean,0.0,% change,38055,2103
North Dakota,Mercer,2.2981391546854097,% change,38057,2107
North Dakota,Morton,-0.9190400209472642,% change,38059,2114
North Dakota,Mountrail,3.8554625783849383,% change,38061,2119
North Dakota,Nelson,0.0,% change,38063,2122
North Dakota,Oliver,2.2203256347798948,% change,38065,2127
North Dakota,Pembina,0.10305614109154401,% change,38067,2131
North Dakota,Pierce,-0.1720894333275804,% change,38069,2136
North Dakota,Ramsey,-28.697330409582005,% change,38071,2141
North Dakota,Ransom,-2.168445777223976,% change,38073,2147
North Dakota,Renville,-19.81026978662236,% change,38075,2150
North Dakota,Richland,-25.23951683717841,% change,38077,2156
North Dakota,Rolette,45.82986811831609,% change,38079,2161
North Dakota,Sargent,-7.778934276342141,% change,38081,2164
North Dakota,Sheridan,-1.189496338026731,% change,38083,2169
North Dakota,Sioux,0.07924029809015871,% change,38085,2175
North Dakota,Slope,0.0,% change,38087,2180
North Dakota,Stark,-32.473735159972385,% change,38089,2182
North Dakota,Steele,-8.088341020320991,% change,38091,2186
North Dakota,Stutsman,-0.017841590701504983,% change,38093,2199
North Dakota,Towner,-65.98646343029418,% change,38095,2205
North Dakota,Traill,-34.9528912520882,% change,38097,2217
North Dakota,Walsh,0.0,% change,38099,2225
North Dakota,Ward,-12.690727126699173,% change,38101,2233
North Dakota,Wells,0.20066887853741489,% change,38103,2237
North Dakota,Williams,-0.4766852737887713,% change,38105,2244
Ohio,Adams,132.8369700191724,% change,39001,2248
Ohio,Allen,-15.151601212925769,% change,39003,2250
