State,County,Supercenters & club stores (% change) 2011-16 (PCH_SUPERC_11_16),Units,FIPS,FID
New York,Albany,66.666666667,% change,36001,1673
New York,Allegany,0.0,% change,36003,1674
New York,Bronx,200.0,% change,36005,1681
New York,Broome,0.0,% change,36007,1683
New York,Cattaraugus,100.0,% change,36009,1687
New York,Cayuga,0.0,% change,36011,1689
New York,Chautauqua,0.0,% change,36013,1694
New York,Chemung,100.0,% change,36015,1696
New York,Chenango,0.0,% change,36017,1699
New York,Clinton,0.0,% change,36019,1702
New York,Columbia,nan,% change,36021,1704
New York,Cortland,nan,% change,36023,1706
New York,Delaware,0.0,% change,36025,1707
New York,Dutchess,0.0,% change,36027,1711
New York,Erie,28.571428571,% change,36029,1723
New York,Essex,0.0,% change,36031,1728
New York,Franklin,0.0,% change,36033,1731
New York,Fulton,0.0,% change,36035,1734
New York,Genesee,0.0,% change,36037,1736
New York,Greene,0.0,% change,36039,1739
New York,Hamilton,0.0,% change,36041,1742
New York,Herkimer,0.0,% change,36043,1745
New York,Jefferson,50.0,% change,36045,1782
New York,Kings,0.0,% change,36047,1788
New York,Lewis,0.0,% change,36049,1790
New York,Livingston,0.0,% change,36051,1791
New York,Madison,0.0,% change,36053,1796
New York,Monroe,22.222222222,% change,36055,1804
New York,Montgomery,nan,% change,36057,1807
New York,Nassau,16.666666667,% change,36059,1839
New York,New York,0.0,% change,36061,1847
New York,Niagara,200.0,% change,36063,1850
New York,Oneida,0.0,% change,36065,1852
New York,Onondaga,20.0,% change,36067,1853
New York,Ontario,25.0,% change,36069,1856
New York,Orange,0.0,% change,36071,1859
New York,Orleans,0.0,% change,36073,1862
New York,Oswego,50.0,% change,36075,1864
New York,Otsego,0.0,% change,36077,1868
New York,Putnam,0.0,% change,36079,1870
New York,Queens,25.0,% change,36081,1872
New York,Rensselaer,0.0,% change,36083,1874
New York,Richmond,0.0,% change,36085,1876
New York,Rockland,0.0,% change,36087,1879
New York,St. Lawrence,50.0,% change,36089,1883
New York,Saratoga,0.0,% change,36091,1885
New York,Schenectady,0.0,% change,36093,1887
New York,Schoharie,0.0,% change,36095,1888
New York,Schuyler,0.0,% change,36097,1889
New York,Seneca,nan,% change,36099,1890
New York,Steuben,0.0,% change,36101,1891
New York,Suffolk,33.333333333,% change,36103,1924
New York,Sullivan,0.0,% change,36105,1928
New York,Tioga,0.0,% change,36107,1930
New York,Tompkins,nan,% change,36109,1933
New York,Ulster,50.0,% change,36111,1935
New York,Warren,-33.333333333,% change,36113,1938
New York,Washington,0.0,% change,36115,1942
New York,Wayne,100.0,% change,36117,1952
New York,Westchester,0.0,% change,36119,1960
New York,Wyoming,0.0,% change,36121,1962
New York,Yates,0.0,% change,36123,1965
North Carolina,Alamance,-20.0,% change,37001,1967
North Carolina,Alexander,0.0,% change,37003,1968
North Carolina,Alleghany,0.0,% change,37005,1970
North Carolina,Anson,0.0,% change,37007,1972
North Carolina,Ashe,0.0,% change,37009,1975
North Carolina,Avery,0.0,% change,37011,1977
North Carolina,Beaufort,0.0,% change,37013,1981
North Carolina,Bertie,0.0,% change,37015,1983
North Carolina,Bladen,0.0,% change,37017,1986
North Carolina,Brunswick,0.0,% change,37019,1995
North Carolina,Buncombe,25.0,% change,37021,1422
North Carolina,Burke,0.0,% change,37023,1424
North Carolina,Cabarrus,-14.285714286,% change,37025,1426
North Carolina,Caldwell,100.0,% change,37027,1429
North Carolina,Camden,0.0,% change,37029,1433
North Carolina,Carteret,0.0,% change,37031,1447
North Carolina,Caswell,0.0,% change,37033,1449
North Carolina,Catawba,0.0,% change,37035,1450
North Carolina,Chatham,100.0,% change,37037,1451
North Carolina,Cherokee,0.0,% change,37039,1452
North Carolina,Chowan,0.0,% change,37041,1455
North Carolina,Clay,0.0,% change,37043,1457
North Carolina,Cleveland,0.0,% change,37045,1458
North Carolina,Columbus,0.0,% change,37047,1459
North Carolina,Craven,0.0,% change,37049,1462
North Carolina,Cumberland,50.0,% change,37051,1464
North Carolina,Currituck,0.0,% change,37053,1481
North Carolina,Dare,0.0,% change,37055,1485
North Carolina,Davidson,50.0,% change,37057,1489
North Carolina,Davie,0.0,% change,37059,1490
North Carolina,Duplin,nan,% change,37061,1492
North Carolina,Durham,20.0,% change,37063,1494
North Carolina,Edgecombe,0.0,% change,37065,1495
North Carolina,Forsyth,28.571428571,% change,37067,1496
North Carolina,Franklin,nan,% change,37069,1498
North Carolina,Gaston,20.0,% change,37071,1499
North Carolina,Gates,0.0,% change,37073,1500
North Carolina,Graham,0.0,% change,37075,1502
North Carolina,Granville,nan,% change,37077,1503
North Carolina,Greene,0.0,% change,37079,1505
North Carolina,Guilford,0.0,% change,37081,1506
North Carolina,Halifax,0.0,% change,37083,1508
North Carolina,Harnett,0.0,% change,37085,1509
North Carolina,Haywood,nan,% change,37087,1512
North Carolina,Henderson,0.0,% change,37089,1514
North Carolina,Hertford,0.0,% change,37091,1515
North Carolina,Hoke,0.0,% change,37093,1517
North Carolina,Hyde,0.0,% change,37095,1521
North Carolina,Iredell,25.0,% change,37097,1525
North Carolina,Jackson,0.0,% change,37099,1528
North Carolina,Johnston,-20.0,% change,37101,1530
North Carolina,Jones,0.0,% change,37103,1536
North Carolina,Lee,0.0,% change,37105,1540
North Carolina,Lenoir,0.0,% change,37107,1542
North Carolina,Lincoln,100.0,% change,37109,1545
North Carolina,McDowell,nan,% change,37111,1554
North Carolina,Macon,nan,% change,37113,1556
North Carolina,Madison,0.0,% change,37115,1560
North Carolina,Martin,nan,% change,37117,1563
North Carolina,Mecklenburg,33.333333333,% change,37119,1565
North Carolina,Mitchell,0.0,% change,37121,1568
North Carolina,Montgomery,0.0,% change,37123,1573
North Carolina,Moore,0.0,% change,37125,1584
North Carolina,Nash,0.0,% change,37127,1588
North Carolina,New Hanover,25.0,% change,37129,1602
North Carolina,Northampton,0.0,% change,37131,1606
North Carolina,Onslow,33.333333333,% change,37133,1625
North Carolina,Orange,0.0,% change,37135,1630
North Carolina,Pamlico,nan,% change,37137,1703
North Carolina,Pasquotank,0.0,% change,37139,1714
North Carolina,Pender,nan,% change,37141,1718
North Carolina,Perquimans,0.0,% change,37143,1724
North Carolina,Person,0.0,% change,37145,1729
North Carolina,Pitt,100.0,% change,37147,1733
North Carolina,Polk,0.0,% change,37149,1738
North Carolina,Randolph,0.0,% change,37151,1741
North Carolina,Richmond,0.0,% change,37153,1744
North Carolina,Robeson,0.0,% change,37155,1747
North Carolina,Rockingham,0.0,% change,37157,1751
North Carolina,Rowan,0.0,% change,37159,1754
North Carolina,Rutherford,0.0,% change,37161,1764
North Carolina,Sampson,0.0,% change,37163,1769
North Carolina,Scotland,0.0,% change,37165,1772
North Carolina,Stanly,0.0,% change,37167,1775
North Carolina,Stokes,0.0,% change,37169,1777
North Carolina,Surry,100.0,% change,37171,1780
North Carolina,Swain,0.0,% change,37173,1784
North Carolina,Transylvania,0.0,% change,37175,1786
North Carolina,Tyrrell,0.0,% change,37177,1794
North Carolina,Union,50.0,% change,37179,1798
North Carolina,Vance,0.0,% change,37181,1801
North Carolina,Wake,15.0,% change,37183,1805
North Carolina,Warren,0.0,% change,37185,1809
North Carolina,Washington,0.0,% change,37187,1811
North Carolina,Watauga,nan,% change,37189,1813
North Carolina,Wayne,0.0,% change,37191,1814
North Carolina,Wilkes,nan,% change,37193,1817
North Carolina,Wilson,0.0,% change,37195,1819
North Carolina,Yadkin,0.0,% change,37197,1821
North Carolina,Yancey,0.0,% change,37199,1823
North Dakota,Adams,0.0,% change,38001,1826
North Dakota,Barnes,0.0,% change,38003,1828
North Dakota,Benson,0.0,% change,38005,1831
North Dakota,Billings,0.0,% change,38007,1833
North Dakota,Bottineau,0.0,% change,38009,1836
North Dakota,Bowman,0.0,% change,38011,1838
North Dakota,Burke,0.0,% change,38013,1841
North Dakota,Burleigh,0.0,% change,38015,1844
North Dakota,Cass,33.333333333,% change,38017,1848
North Dakota,Cavalier,0.0,% change,38019,1849
North Dakota,Dickey,0.0,% change,38021,2004
North Dakota,Divide,0.0,% change,38023,2007
North Dakota,Dunn,0.0,% change,38025,2013
North Dakota,Eddy,0.0,% change,38027,2017
North Dakota,Emmons,0.0,% change,38029,2021
North Dakota,Foster,0.0,% change,38031,2026
North Dakota,Golden Valley,0.0,% change,38033,2036
North Dakota,Grand Forks,33.333333333,% change,38035,2043
North Dakota,Grant,0.0,% change,38037,2051
North Dakota,Griggs,0.0,% change,38039,2056
North Dakota,Hettinger,0.0,% change,38041,2063
North Dakota,Kidder,0.0,% change,38043,2068
North Dakota,LaMoure,0.0,% change,38045,2074
North Dakota,Logan,0.0,% change,38047,2078
North Dakota,McHenry,0.0,% change,38049,2082
North Dakota,McIntosh,0.0,% change,38051,2090
North Dakota,McKenzie,0.0,% change,38053,2097
North Dakota,McLean,0.0,% change,38055,2103
North Dakota,Mercer,0.0,% change,38057,2107
North Dakota,Morton,nan,% change,38059,2114
North Dakota,Mountrail,0.0,% change,38061,2119
North Dakota,Nelson,0.0,% change,38063,2122
North Dakota,Oliver,0.0,% change,38065,2127
North Dakota,Pembina,0.0,% change,38067,2131
North Dakota,Pierce,0.0,% change,38069,2136
North Dakota,Ramsey,0.0,% change,38071,2141
North Dakota,Ransom,0.0,% change,38073,2147
North Dakota,Renville,0.0,% change,38075,2150
North Dakota,Richland,0.0,% change,38077,2156
North Dakota,Rolette,0.0,% change,38079,2161
North Dakota,Sargent,0.0,% change,38081,2164
North Dakota,Sheridan,0.0,% change,38083,2169
North Dakota,Sioux,0.0,% change,38085,2175
North Dakota,Slope,0.0,% change,38087,2180
North Dakota,Stark,0.0,% change,38089,2182
North Dakota,Steele,0.0,% change,38091,2186
North Dakota,Stutsman,nan,% change,38093,2199
North Dakota,Towner,0.0,% change,38095,2205
North Dakota,Traill,0.0,% change,38097,2217
North Dakota,Walsh,0.0,% change,38099,2225
North Dakota,Ward,0.0,% change,38101,2233
North Dakota,Wells,0.0,% change,38103,2237
North Dakota,Williams,0.0,% change,38105,2244
Ohio,Adams,0.0,% change,39001,2248
Ohio,Allen,33.333333333,% change,39003,2250
Ohio,Ashland,0.0,% change,39005,2254
Ohio,Ashtabula,0.0,% change,39007,2259
Ohio,Athens,0.0,% change,39009,2266
Ohio,Auglaize,0.0,% change,39011,2273
Ohio,Belmont,0.0,% change,39013,2278
Ohio,Brown,0.0,% change,39015,2282
Ohio,Butler,0.0,% change,39017,2286
Ohio,Carroll,0.0,% change,39019,2289
Ohio,Champaign,0.0,% change,39021,2291
Ohio,Clark,0.0,% change,39023,2300
Ohio,Clermont,16.666666667,% change,39025,2306
Ohio,Clinton,0.0,% change,39027,2310
Ohio,Columbiana,0.0,% change,39029,2315
Ohio,Coshocton,0.0,% change,39031,2317
Ohio,Crawford,0.0,% change,39033,2323
Ohio,Cuyahoga,22.222222222,% change,39035,2332
Ohio,Darke,0.0,% change,39037,2345
Ohio,Defiance,0.0,% change,39039,2350
Ohio,Delaware,0.0,% change,39041,2352
Ohio,Erie,0.0,% change,39043,2357
Ohio,Fairfield,0.0,% change,39045,2365
Ohio,Fayette,0.0,% change,39047,2368
Ohio,Franklin,31.25,% change,39049,2375
Ohio,Fulton,0.0,% change,39051,2378
Ohio,Gallia,0.0,% change,39053,2383
Ohio,Geauga,0.0,% change,39055,2390
Ohio,Greene,25.0,% change,39057,2393
Ohio,Guernsey,0.0,% change,39059,2399
Ohio,Hamilton,7.692307692,% change,39061,2411
Ohio,Hancock,0.0,% change,39063,2427
Ohio,Hardin,0.0,% change,39065,2432
Ohio,Harrison,0.0,% change,39067,2440
Ohio,Henry,0.0,% change,39069,2451
Ohio,Highland,-50.0,% change,39071,2457
Ohio,Hocking,0.0,% change,39073,2461
Ohio,Holmes,0.0,% change,39075,2464
Ohio,Huron,0.0,% change,39077,2468
Ohio,Jackson,0.0,% change,39079,2472
Ohio,Jefferson,0.0,% change,39081,2476
Ohio,Knox,0.0,% change,39083,2479
Ohio,Lake,0.0,% change,39085,2493
Ohio,Lawrence,0.0,% change,39087,2499
Ohio,Licking,-33.333333333,% change,39089,2504
Ohio,Logan,0.0,% change,39091,2510
Ohio,Lorain,16.666666667,% change,39093,2516
Ohio,Lucas,0.0,% change,39095,2520
Ohio,Madison,0.0,% change,39097,2529
Ohio,Mahoning,200.0,% change,39099,2534
Ohio,Marion,0.0,% change,39101,2541
Ohio,Medina,0.0,% change,39103,2545
Ohio,Meigs,0.0,% change,39105,2549
Ohio,Mercer,0.0,% change,39107,2552
Ohio,Miami,0.0,% change,39109,2558
Ohio,Monroe,0.0,% change,39111,2565
Ohio,Montgomery,20.0,% change,39113,2573
Ohio,Morgan,0.0,% change,39115,2000
Ohio,Morrow,0.0,% change,39117,2006
Ohio,Muskingum,0.0,% change,39119,2010
Ohio,Noble,0.0,% change,39121,2012
Ohio,Ottawa,0.0,% change,39123,2019
Ohio,Paulding,0.0,% change,39125,2024
Ohio,Perry,0.0,% change,39127,2027
Ohio,Pickaway,0.0,% change,39129,2031
Ohio,Pike,0.0,% change,39131,2034
Ohio,Portage,100.0,% change,39133,2038
Ohio,Preble,0.0,% change,39135,2039
Ohio,Putnam,0.0,% change,39137,2040
Ohio,Richland,0.0,% change,39139,2042
Ohio,Ross,0.0,% change,39141,2045
Ohio,Sandusky,-50.0,% change,39143,2047
Ohio,Scioto,0.0,% change,39145,2048
Ohio,Seneca,0.0,% change,39147,2049
Ohio,Shelby,0.0,% change,39149,2052
Ohio,Stark,0.0,% change,39151,2054
Ohio,Summit,133.333333333,% change,39153,2057
Ohio,Trumbull,33.333333333,% change,39155,2061
Ohio,Tuscarawas,0.0,% change,39157,2065
Ohio,Union,100.0,% change,39159,2067
Ohio,Van Wert,0.0,% change,39161,2071
Ohio,Vinton,0.0,% change,39163,2075
Ohio,Warren,20.0,% change,39165,2076
Ohio,Washington,0.0,% change,39167,2080
Ohio,Wayne,0.0,% change,39169,2084
Ohio,Williams,0.0,% change,39171,2087
Ohio,Wood,25.0,% change,39173,2091
Ohio,Wyandot,0.0,% change,39175,2093
Oklahoma,Adair,0.0,% change,40001,2095
Oklahoma,Alfalfa,0.0,% change,40003,2099
Oklahoma,Atoka,0.0,% change,40005,2102
Oklahoma,Beaver,0.0,% change,40007,2104
Oklahoma,Beckham,nan,% change,40009,2106
Oklahoma,Blaine,0.0,% change,40011,2110
Oklahoma,Bryan,0.0,% change,40013,2112
Oklahoma,Caddo,0.0,% change,40015,2118
Oklahoma,Canadian,33.333333333,% change,40017,2123
Oklahoma,Carter,0.0,% change,40019,2126
Oklahoma,Cherokee,0.0,% change,40021,2129
Oklahoma,Choctaw,0.0,% change,40023,2133
Oklahoma,Cimarron,0.0,% change,40025,2135
Oklahoma,Cleveland,40.0,% change,40027,2140
Oklahoma,Coal,0.0,% change,40029,2144
Oklahoma,Comanche,33.333333333,% change,40031,2145
Oklahoma,Cotton,0.0,% change,40033,2146
Oklahoma,Craig,0.0,% change,40035,2148
Oklahoma,Creek,0.0,% change,40037,2151
Oklahoma,Custer,nan,% change,40039,2153
Oklahoma,Delaware,0.0,% change,40041,2154
Oklahoma,Dewey,0.0,% change,40043,2158
Oklahoma,Ellis,0.0,% change,40045,2165
Oklahoma,Garfield,0.0,% change,40047,2167
Oklahoma,Garvin,0.0,% change,40049,2176
Oklahoma,Grady,0.0,% change,40051,2184
Oklahoma,Grant,0.0,% change,40053,2187
Oklahoma,Greer,0.0,% change,40055,2189
Oklahoma,Harmon,0.0,% change,40057,2191
Oklahoma,Harper,0.0,% change,40059,2193
Oklahoma,Haskell,0.0,% change,40061,2195
Oklahoma,Hughes,0.0,% change,40063,2197
Oklahoma,Jackson,0.0,% change,40065,2202
Oklahoma,Jefferson,0.0,% change,40067,2206
Oklahoma,Johnston,0.0,% change,40069,2211
Oklahoma,Kay,0.0,% change,40071,2215
Oklahoma,Kingfisher,0.0,% change,40073,2219
Oklahoma,Kiowa,0.0,% change,40075,2222
Oklahoma,Latimer,0.0,% change,40077,2226
Oklahoma,Le Flore,0.0,% change,40079,2230
Oklahoma,Lincoln,nan,% change,40081,2234
Oklahoma,Logan,nan,% change,40083,2236
Oklahoma,Love,0.0,% change,40085,2238
Oklahoma,McClain,0.0,% change,40087,2245
Oklahoma,McCurtain,0.0,% change,40089,2252
Oklahoma,McIntosh,nan,% change,40091,2258
Oklahoma,Major,0.0,% change,40093,2260
Oklahoma,Marshall,nan,% change,40095,2265
Oklahoma,Mayes,100.0,% change,40097,2270
Oklahoma,Murray,nan,% change,40099,2276
Oklahoma,Muskogee,0.0,% change,40101,2281
Oklahoma,Noble,0.0,% change,40103,2287
Oklahoma,Nowata,0.0,% change,40105,2290
Oklahoma,Okfuskee,0.0,% change,40107,2297
Oklahoma,Oklahoma,26.666666667,% change,40109,2303
Oklahoma,Okmulgee,0.0,% change,40111,2311
Oklahoma,Osage,0.0,% change,40113,2318
Oklahoma,Ottawa,0.0,% change,40115,2325
Oklahoma,Pawnee,nan,% change,40117,2329
Oklahoma,Payne,50.0,% change,40119,2340
Oklahoma,Pittsburg,0.0,% change,40121,2344
Oklahoma,Pontotoc,0.0,% change,40123,2351
Oklahoma,Pottawatomie,0.0,% change,40125,2356
Oklahoma,Pushmataha,0.0,% change,40127,2362
Oklahoma,Roger Mills,0.0,% change,40129,2369
Oklahoma,Rogers,100.0,% change,40131,2374
Oklahoma,Seminole,0.0,% change,40133,2384
Oklahoma,Sequoyah,0.0,% change,40135,2391
Oklahoma,Stephens,0.0,% change,40137,2396
Oklahoma,Texas,0.0,% change,40139,2003
Oklahoma,Tillman,0.0,% change,40141,2005
Oklahoma,Tulsa,23.076923077,% change,40143,2008
Oklahoma,Wagoner,50.0,% change,40145,2014
Oklahoma,Washington,0.0,% change,40147,2018
Oklahoma,Washita,0.0,% change,40149,2023
Oklahoma,Woods,0.0,% change,40151,2029
Oklahoma,Woodward,0.0,% change,40153,2035
Oregon,Baker,0.0,% change,41001,2044
Oregon,Benton,0.0,% change,41003,2053
Oregon,Clackamas,8.333333333,% change,41005,2058
Oregon,Clatsop,-33.333333333,% change,41007,2064
Oregon,Columbia,100.0,% change,41009,2070
Oregon,Coos,-20.0,% change,41011,2083
Oregon,Crook,0.0,% change,41013,2092
Oregon,Curry,100.0,% change,41015,2098
Oregon,Deschutes,0.0,% change,41017,2109
Oregon,Douglas,50.0,% change,41019,2115
Oregon,Gilliam,0.0,% change,41021,2121
Oregon,Grant,0.0,% change,41023,2130
Oregon,Harney,0.0,% change,41025,2134
Oregon,Hood River,0.0,% change,41027,2138
Oregon,Jackson,28.571428571,% change,41029,2139
Oregon,Jefferson,0.0,% change,41031,2143
Oregon,Josephine,0.0,% change,41033,2152
Oregon,Klamath,0.0,% change,41035,2155
Oregon,Lake,0.0,% change,41037,2159
Oregon,Lane,0.0,% change,41039,2170
Oregon,Lincoln,0.0,% change,41041,2174
Oregon,Linn,40.0,% change,41043,2181
Oregon,Malheur,0.0,% change,41045,2185
Oregon,Marion,0.0,% change,41047,2200
Oregon,Morrow,0.0,% change,41049,2209
Oregon,Multnomah,5.0,% change,41051,2218
Oregon,Polk,0.0,% change,41053,2223
Oregon,Sherman,0.0,% change,41055,2232
Oregon,Tillamook,0.0,% change,41057,2242
Oregon,Umatilla,0.0,% change,41059,2251
Oregon,Union,0.0,% change,41061,2257
Oregon,Wallowa,0.0,% change,41063,2263
Oregon,Wasco,0.0,% change,41065,2267
Oregon,Washington,11.111111111,% change,41067,2272
Oregon,Wheeler,0.0,% change,41069,2277
Oregon,Yamhill,0.0,% change,41071,2284
Pennsylvania,Adams,0.0,% change,42001,2292
Pennsylvania,Allegheny,-7.692307692,% change,42003,2302
Pennsylvania,Armstrong,0.0,% change,42005,2309
Pennsylvania,Beaver,50.0,% change,42007,2321
Pennsylvania,Bedford,0.0,% change,42009,2324
Pennsylvania,Berks,40.0,% change,42011,2326
Pennsylvania,Blair,0.0,% change,42013,2328
Pennsylvania,Bradford,0.0,% change,42015,2333
Pennsylvania,Bucks,150.0,% change,42017,2336
Pennsylvania,Butler,0.0,% change,42019,2338
Pennsylvania,Cambria,0.0,% change,42021,2341
Pennsylvania,Cameron,0.0,% change,42023,2343
Pennsylvania,Carbon,nan,% change,42025,2349
Pennsylvania,Centre,0.0,% change,42027,2354
Pennsylvania,Chester,0.0,% change,42029,2360
Pennsylvania,Clarion,0.0,% change,42031,2366
Pennsylvania,Clearfield,100.0,% change,42033,2372
Pennsylvania,Clinton,0.0,% change,42035,2379
Pennsylvania,Columbia,0.0,% change,42037,2385
Pennsylvania,Crawford,0.0,% change,42039,2389
Pennsylvania,Cumberland,50.0,% change,42041,2397
Pennsylvania,Dauphin,0.0,% change,42043,2403
Pennsylvania,Delaware,50.0,% change,42045,2414
Pennsylvania,Elk,0.0,% change,42047,2420
Pennsylvania,Erie,20.0,% change,42049,2425
Pennsylvania,Fayette,100.0,% change,42051,2431
Pennsylvania,Forest,0.0,% change,42053,2436
Pennsylvania,Franklin,50.0,% change,42055,2439
Pennsylvania,Fulton,0.0,% change,42057,2446
Pennsylvania,Greene,0.0,% change,42059,2447
Pennsylvania,Huntingdon,0.0,% change,42061,2454
Pennsylvania,Indiana,0.0,% change,42063,2459
Pennsylvania,Jefferson,0.0,% change,42065,2462
Pennsylvania,Juniata,0.0,% change,42067,2466
Pennsylvania,Lackawanna,0.0,% change,42069,2471
Pennsylvania,Lancaster,0.0,% change,42071,2482
Pennsylvania,Lawrence,0.0,% change,42073,2488
Pennsylvania,Lebanon,0.0,% change,42075,2492
Pennsylvania,Lehigh,66.666666667,% change,42077,2496
Pennsylvania,Luzerne,33.333333333,% change,42079,2501
Pennsylvania,Lycoming,0.0,% change,42081,2505
Pennsylvania,McKean,0.0,% change,42083,2509
Pennsylvania,Mercer,0.0,% change,42085,2513
Pennsylvania,Mifflin,0.0,% change,42087,2517
Pennsylvania,Monroe,0.0,% change,42089,2521
Pennsylvania,Montgomery,71.428571429,% change,42091,2528
Pennsylvania,Montour,0.0,% change,42093,2533
Pennsylvania,Northampton,0.0,% change,42095,2537
Pennsylvania,Northumberland,0.0,% change,42097,2544
Pennsylvania,Perry,0.0,% change,42099,2554
Pennsylvania,Philadelphia,66.666666667,% change,42101,2563
Pennsylvania,Pike,0.0,% change,42103,2571
Pennsylvania,Potter,0.0,% change,42105,2575
Pennsylvania,Schuylkill,0.0,% change,42107,2581
Pennsylvania,Snyder,0.0,% change,42109,2583
Pennsylvania,Somerset,0.0,% change,42111,2589
Pennsylvania,Sullivan,0.0,% change,42113,2293
Pennsylvania,Susquehanna,0.0,% change,42115,2298
Pennsylvania,Tioga,0.0,% change,42117,2305
Pennsylvania,Union,0.0,% change,42119,2313
Pennsylvania,Venango,0.0,% change,42121,2316
Pennsylvania,Warren,0.0,% change,42123,2322
Pennsylvania,Washington,0.0,% change,42125,2346
Pennsylvania,Wayne,0.0,% change,42127,2363
Pennsylvania,Westmoreland,16.666666667,% change,42129,2394
Pennsylvania,Wyoming,nan,% change,42131,2407
Pennsylvania,York,0.0,% change,42133,2419
Rhode Island,Bristol,0.0,% change,44001,2433
Rhode Island,Kent,-33.333333333,% change,44003,2444
Rhode Island,Newport,0.0,% change,44005,2460
Rhode Island,Providence,200.0,% change,44007,2475
Rhode Island,Washington,100.0,% change,44009,2484
South Carolina,Abbeville,0.0,% change,45001,2489
South Carolina,Aiken,66.666666667,% change,45003,2503
South Carolina,Allendale,0.0,% change,45005,2527
South Carolina,Anderson,33.333333333,% change,45007,2559
South Carolina,Bamberg,0.0,% change,45009,2592
South Carolina,Barnwell,0.0,% change,45011,2605
South Carolina,Beaufort,50.0,% change,45013,2626
South Carolina,Berkeley,66.666666667,% change,45015,2631
South Carolina,Calhoun,0.0,% change,45017,2635
South Carolina,Charleston,14.285714286,% change,45019,2691
South Carolina,Cherokee,0.0,% change,45021,2700
South Carolina,Chester,nan,% change,45023,2704
South Carolina,Chesterfield,0.0,% change,45025,2708
South Carolina,Clarendon,0.0,% change,45027,2715
South Carolina,Colleton,0.0,% change,45029,2718
South Carolina,Darlington,100.0,% change,45031,2721
South Carolina,Dillon,nan,% change,45033,2725
South Carolina,Dorchester,0.0,% change,45035,2730
South Carolina,Edgefield,0.0,% change,45037,2735
South Carolina,Fairfield,-100.0,% change,45039,2738
South Carolina,Florence,150.0,% change,45041,2742
South Carolina,Georgetown,0.0,% change,45043,2752
South Carolina,Greenville,37.5,% change,45045,2759
South Carolina,Greenwood,100.0,% change,45047,2764
South Carolina,Hampton,0.0,% change,45049,2767
South Carolina,Horry,0.0,% change,45051,2774
South Carolina,Jasper,0.0,% change,45053,2783
South Carolina,Kershaw,0.0,% change,45055,2787
South Carolina,Lancaster,0.0,% change,45057,2790
South Carolina,Laurens,nan,% change,45059,2794
South Carolina,Lee,0.0,% change,45061,2800
South Carolina,Lexington,0.0,% change,45063,2803
South Carolina,McCormick,0.0,% change,45065,2807
South Carolina,Marion,0.0,% change,45067,2811
South Carolina,Marlboro,nan,% change,45069,2813
South Carolina,Newberry,0.0,% change,45071,2818
South Carolina,Oconee,0.0,% change,45073,2822
South Carolina,Orangeburg,100.0,% change,45075,2829
South Carolina,Pickens,400.0,% change,45077,2834
South Carolina,Richland,16.666666667,% change,45079,2843
South Carolina,Saluda,0.0,% change,45081,2846
South Carolina,Spartanburg,0.0,% change,45083,2851
South Carolina,Sumter,0.0,% change,45085,2855
South Carolina,Union,nan,% change,45087,2860
South Carolina,Williamsburg,0.0,% change,45089,2864
South Carolina,York,40.0,% change,45091,2867
South Dakota,Aurora,0.0,% change,46003,2870
South Dakota,Beadle,0.0,% change,46005,2874
South Dakota,Bennett,0.0,% change,46007,2876
South Dakota,Bon Homme,0.0,% change,46009,2879
South Dakota,Brookings,0.0,% change,46011,2882
South Dakota,Brown,0.0,% change,46013,2885
South Dakota,Brule,0.0,% change,46015,2888
South Dakota,Buffalo,0.0,% change,46017,2891
South Dakota,Butte,0.0,% change,46019,2895
South Dakota,Campbell,0.0,% change,46021,2897
South Dakota,Charles Mix,0.0,% change,46023,2900
South Dakota,Clark,0.0,% change,46025,2901
South Dakota,Clay,0.0,% change,46027,2903
South Dakota,Codington,0.0,% change,46029,2906
South Dakota,Corson,0.0,% change,46031,2907
South Dakota,Custer,0.0,% change,46033,2908
South Dakota,Davison,0.0,% change,46035,2910
South Dakota,Day,0.0,% change,46037,2911
South Dakota,Deuel,0.0,% change,46039,2912
South Dakota,Dewey,0.0,% change,46041,2914
South Dakota,Douglas,0.0,% change,46043,2916
South Dakota,Edmunds,0.0,% change,46045,2917
South Dakota,Fall River,0.0,% change,46047,2919
South Dakota,Faulk,0.0,% change,46049,2921
South Dakota,Grant,0.0,% change,46051,2922
South Dakota,Gregory,0.0,% change,46053,2923
South Dakota,Haakon,0.0,% change,46055,2924
South Dakota,Hamlin,0.0,% change,46057,2926
South Dakota,Hand,0.0,% change,46059,2928
South Dakota,Hanson,0.0,% change,46061,2929
South Dakota,Harding,0.0,% change,46063,2931
South Dakota,Hughes,0.0,% change,46065,2933
South Dakota,Hutchinson,0.0,% change,46067,2934
South Dakota,Hyde,0.0,% change,46069,2937
South Dakota,Jackson,0.0,% change,46071,2939
South Dakota,Jerauld,0.0,% change,46073,2941
South Dakota,Jones,0.0,% change,46075,2944
South Dakota,Kingsbury,0.0,% change,46077,2945
South Dakota,Lake,0.0,% change,46079,2401
South Dakota,Lawrence,0.0,% change,46081,2406
South Dakota,Lincoln,nan,% change,46083,2410
South Dakota,Lyman,0.0,% change,46085,2417
South Dakota,McCook,0.0,% change,46087,2422
South Dakota,McPherson,0.0,% change,46089,2426
South Dakota,Marshall,0.0,% change,46091,2430
South Dakota,Meade,0.0,% change,46093,2442
South Dakota,Mellette,0.0,% change,46095,2450
South Dakota,Miner,0.0,% change,46097,2456
