State,County,White low access to store (%) 2015 (PCT_LACCESS_WHITE15),Units,FIPS,FID
Kentucky,Elliott,0.05771635414323701,Percent,21063,1075
Kentucky,Estill,8.973796311543552,Percent,21065,1077
Kentucky,Fayette,10.952396560493437,Percent,21067,1080
Kentucky,Fleming,5.773592388409583,Percent,21069,1083
Kentucky,Floyd,4.8670966284832575,Percent,21071,1085
Kentucky,Franklin,11.053143258924864,Percent,21073,1086
Kentucky,Fulton,0.06632383364096507,Percent,21075,1088
Kentucky,Gallatin,0,Percent,21077,1090
Kentucky,Garrard,0.715816353657876,Percent,21079,1092
Kentucky,Grant,17.667786161334806,Percent,21081,1094
Kentucky,Graves,9.141915851452817,Percent,21083,1097
Kentucky,Grayson,22.140261863109416,Percent,21085,1100
Kentucky,Green,10.676003078049566,Percent,21087,1102
Kentucky,Greenup,22.882260711396967,Percent,21089,1105
Kentucky,Hancock,3.124005961003643,Percent,21091,1107
Kentucky,Hardin,20.353764983909212,Percent,21093,1110
Kentucky,Harlan,18.71368017706954,Percent,21095,1114
Kentucky,Harrison,4.936390031286909,Percent,21097,1119
Kentucky,Hart,9.02401391843288,Percent,21099,1121
Kentucky,Henderson,8.572189085769038,Percent,21101,1126
Kentucky,Henry,2.046901924251849,Percent,21103,1129
Kentucky,Hickman,0.0,Percent,21105,1130
Kentucky,Hopkins,19.79726928450209,Percent,21107,1136
Kentucky,Jackson,0.17663609895448198,Percent,21109,1140
Kentucky,Jefferson,12.395295244949779,Percent,21111,1143
Kentucky,Jessamine,14.685854336716545,Percent,21113,1145
Kentucky,Johnson,16.462876184266698,Percent,21115,1148
Kentucky,Kenton,29.525710676788382,Percent,21117,1151
Kentucky,Knott,0.844633703816163,Percent,21119,1154
Kentucky,Knox,8.395884878700624,Percent,21121,1159
Kentucky,Larue,1.3261833764668285,Percent,21123,1162
Kentucky,Laurel,9.078581121142161,Percent,21125,1166
Kentucky,Lawrence,15.597978644960781,Percent,21127,1167
Kentucky,Lee,0.02315149344839242,Percent,21129,1171
Kentucky,Leslie,3.026082129615517,Percent,21131,1175
Kentucky,Letcher,0,Percent,21133,1178
Kentucky,Lewis,1.1507392515570294,Percent,21135,1180
Kentucky,Lincoln,17.14259681081659,Percent,21137,1184
Kentucky,Livingston,14.714074412645026,Percent,21139,1187
Kentucky,Logan,13.224536006878814,Percent,21141,1190
Kentucky,Lyon,3.0570034696744646,Percent,21143,1193
Kentucky,McCracken,21.41320577406284,Percent,21145,1196
Kentucky,McCreary,1.9484343644221076,Percent,21147,1198
Kentucky,McLean,0.5233909431883674,Percent,21149,1201
Kentucky,Madison,19.934478271303124,Percent,21151,1204
Kentucky,Magoffin,1.7344250616366008,Percent,21153,1206
Kentucky,Marion,1.5189358182373613,Percent,21155,1210
Kentucky,Marshall,3.3390772953177947,Percent,21157,1213
Kentucky,Martin,0.03908087311215887,Percent,21159,1215
Kentucky,Mason,14.392652521110918,Percent,21161,1217
Kentucky,Meade,11.248259709782113,Percent,21163,1220
Kentucky,Menifee,1.4803903236160498,Percent,21165,1222
Kentucky,Mercer,19.0654767036912,Percent,21167,1225
Kentucky,Metcalfe,0.7756796284269195,Percent,21169,1228
Kentucky,Monroe,3.3087426756370517,Percent,21171,1230
Kentucky,Montgomery,10.093799076794747,Percent,21173,1233
Kentucky,Morgan,15.068038655729227,Percent,21175,1235
Kentucky,Muhlenberg,4.802227247623321,Percent,21177,1238
Kentucky,Nelson,12.159489937247093,Percent,21179,1243
Kentucky,Nicholas,0.5062351612483181,Percent,21181,1246
Kentucky,Ohio,16.7365758883722,Percent,21183,1249
Kentucky,Oldham,36.23907978373251,Percent,21185,1252
Kentucky,Owen,10.025703915956461,Percent,21187,1255
Kentucky,Owsley,0.7018907594464648,Percent,21189,1257
Kentucky,Pendleton,0.7737286861374537,Percent,21191,1260
Kentucky,Perry,2.380239281754601,Percent,21193,1265
Kentucky,Pike,1.4516722277074756,Percent,21195,1267
Kentucky,Powell,2.9233413186699755,Percent,21197,1270
Kentucky,Pulaski,16.900832853023008,Percent,21199,1272
Kentucky,Robertson,69.40426335914198,Percent,21201,1273
Kentucky,Rockcastle,1.6038441936305114,Percent,21203,1276
Kentucky,Rowan,8.116217106894613,Percent,21205,1279
Kentucky,Russell,0.9801476637713123,Percent,21207,1282
Kentucky,Scott,24.919632489227737,Percent,21209,1283
Kentucky,Shelby,9.242409826691734,Percent,21211,1285
Kentucky,Simpson,11.536388579056906,Percent,21213,1287
Kentucky,Spencer,0,Percent,21215,1000
Kentucky,Taylor,15.311598288230458,Percent,21217,1003
Kentucky,Todd,0.47552417975451283,Percent,21219,1006
Kentucky,Trigg,10.551681528575005,Percent,21221,1009
Kentucky,Trimble,5.58892971588531,Percent,21223,1012
Kentucky,Union,4.3965876162098025,Percent,21225,1016
Kentucky,Warren,9.917831861638165,Percent,21227,1019
Kentucky,Washington,16.884030702675087,Percent,21229,1023
Kentucky,Wayne,11.775538452182914,Percent,21231,1027
Kentucky,Webster,3.022451023544108,Percent,21233,1029
Kentucky,Whitley,12.297015465320792,Percent,21235,1034
Kentucky,Wolfe,1.6884668534572533,Percent,21237,1037
Kentucky,Woodford,29.87506336092919,Percent,21239,1042
Louisiana,Acadia,1.6285144330314052,Percent,22001,1046
Louisiana,Allen,20.931151578454667,Percent,22003,1051
Louisiana,Ascension,25.102932183090616,Percent,22005,1055
Louisiana,Assumption,26.87652007857679,Percent,22007,1060
Louisiana,Avoyelles,10.420964836351413,Percent,22009,1062
Louisiana,Beauregard,32.232836556187245,Percent,22011,1066
Louisiana,Bienville,17.07652376562015,Percent,22013,1069
Louisiana,Bossier,16.31333893318476,Percent,22015,1076
Louisiana,Caddo,13.799211664431835,Percent,22017,1079
Louisiana,Calcasieu,12.705858957378194,Percent,22019,1081
Louisiana,Caldwell,7.808316580402705,Percent,22021,1084
Louisiana,Cameron,24.323992249275044,Percent,22023,1089
Louisiana,Catahoula,18.38040084749736,Percent,22025,1093
Louisiana,Claiborne,4.704946858648892,Percent,22027,1095
Louisiana,Concordia,18.964701086264334,Percent,22029,1098
Louisiana,De Soto,15.892044484380552,Percent,22031,1103
Louisiana,East Baton Rouge,11.281036547561357,Percent,22033,1108
Louisiana,East Carroll,8.603802585605258,Percent,22035,1111
Louisiana,East Feliciana,4.094183202878408,Percent,22037,1115
Louisiana,Evangeline,15.822763688100194,Percent,22039,1118
Louisiana,Franklin,7.9591590290038035,Percent,22041,1123
Louisiana,Grant,18.119204022001885,Percent,22043,1127
Louisiana,Iberia,13.152498224505488,Percent,22045,1133
Louisiana,Iberville,7.278796965169497,Percent,22047,1134
Louisiana,Jackson,15.591246982019847,Percent,22049,1138
Louisiana,Jefferson,6.468753174997989,Percent,22051,1147
Louisiana,Jefferson Davis,4.408371806261885,Percent,22053,1155
Louisiana,Lafayette,16.539464874466102,Percent,22055,1161
Louisiana,Lafourche,20.00251176205839,Percent,22057,1280
Louisiana,La Salle,12.660294967325921,Percent,22059,1289
Louisiana,Lincoln,11.360382398291666,Percent,22061,1291
Louisiana,Livingston,13.997081371273804,Percent,22063,1295
Louisiana,Madison,5.764119679532813,Percent,22065,1297
Louisiana,Morehouse,9.644008453709995,Percent,22067,1299
Louisiana,Natchitoches,18.563477163836907,Percent,22069,1301
Louisiana,Orleans,2.2974996135462655,Percent,22071,1304
Louisiana,Ouachita,18.3364330226074,Percent,22073,1306
Louisiana,Plaquemines,17.4329608154428,Percent,22075,1427
Louisiana,Pointe Coupee,6.980525039080081,Percent,22077,1431
Louisiana,Rapides,22.352422543998617,Percent,22079,1434
Louisiana,Red River,13.430490148696514,Percent,22081,1436
Louisiana,Richland,4.313085756465679,Percent,22083,1439
Louisiana,Sabine,19.733795382982958,Percent,22085,1441
Louisiana,St. Bernard,32.390493898173936,Percent,22087,1463
Louisiana,St. Charles,38.06383152666314,Percent,22089,1466
Louisiana,St. Helena,3.001395933590038,Percent,22091,1467
Louisiana,St. James,11.5446094735076,Percent,22093,1468
Louisiana,St. John the Baptist,15.604297234475306,Percent,22095,1469
Louisiana,St. Landry,8.011218653083613,Percent,22097,1471
Louisiana,St. Martin,2.587497665246012,Percent,22099,1473
Louisiana,St. Mary,21.261657049789022,Percent,22101,1474
Louisiana,St. Tammany,22.152226491914305,Percent,22103,1475
Louisiana,Tangipahoa,15.837145882606423,Percent,22105,1476
Louisiana,Tensas,8.394288988705046,Percent,22107,1479
Louisiana,Terrebonne,20.641857900792868,Percent,22109,1501
Louisiana,Union,10.56984635999265,Percent,22111,1507
Louisiana,Vermilion,5.658679162292506,Percent,22113,1510
Louisiana,Vernon,39.03428719090171,Percent,22115,1513
Louisiana,Washington,7.5611827086732735,Percent,22117,1516
Louisiana,Webster,14.039509770395615,Percent,22119,1518
Louisiana,West Baton Rouge,13.968132863864469,Percent,22121,1520
Louisiana,West Carroll,4.601938982974328,Percent,22123,1522
Louisiana,West Feliciana,14.123436728864256,Percent,22125,1524
Louisiana,Winn,20.58318160501489,Percent,22127,1529
Maine,Androscoggin,11.446215729545319,Percent,23001,1532
Maine,Aroostook,10.645251096475011,Percent,23003,1535
Maine,Cumberland,19.846356873326858,Percent,23005,1608
Maine,Franklin,2.4544966023993045,Percent,23007,1619
Maine,Hancock,3.9483850864600316,Percent,23009,1748
Maine,Kennebec,6.813693137418728,Percent,23011,1755
Maine,Knox,15.486257567520608,Percent,23013,1774
Maine,Lincoln,3.893223348676205,Percent,23015,1835
Maine,Oxford,6.45935153977397,Percent,23017,1842
Maine,Penobscot,11.527280806693673,Percent,23019,1846
Maine,Piscataquis,4.346884815645971,Percent,23021,1851
Maine,Sagadahoc,8.55364403080846,Percent,23023,1855
Maine,Somerset,14.813675379130217,Percent,23025,1860
Maine,Waldo,6.782558083229053,Percent,23027,1865
Maine,Washington,11.070790383877679,Percent,23029,1884
Maine,York,14.639904515836625,Percent,23031,1901
Maryland,Allegany,27.60648936424947,Percent,24001,1905
Maryland,Anne Arundel,27.698647019082834,Percent,24003,1925
Maryland,Baltimore County,11.8875054545276,Percent,24005,1939
Maryland,Calvert,29.71198559120897,Percent,24009,1946
Maryland,Caroline,3.3072962173074454,Percent,24011,1949
Maryland,Carroll,22.22073310698284,Percent,24013,1955
Maryland,Cecil,19.424603090966198,Percent,24015,1963
Maryland,Charles,13.280104095819475,Percent,24017,1294
Maryland,Dorchester,13.598861003136827,Percent,24019,1346
Maryland,Frederick,20.846443317170127,Percent,24021,1357
Maryland,Garrett,3.204420506380297,Percent,24023,1361
Maryland,Harford,17.704717532527795,Percent,24025,1372
Maryland,Howard,12.489011721965479,Percent,24027,1379
Maryland,Kent,0.01261807918749542,Percent,24029,1394
Maryland,Montgomery,12.405700372291484,Percent,24031,1398
Maryland,Prince George's,4.922377761195918,Percent,24033,1403
Maryland,Queen Anne's,21.42195075225972,Percent,24035,1413
Maryland,St. Mary's,13.334460111658853,Percent,24037,1421
Maryland,Somerset,8.239684236870911,Percent,24039,1430
Maryland,Talbot,9.274030984632498,Percent,24041,1438
Maryland,Washington,18.86356698096188,Percent,24043,1445
Maryland,Wicomico,17.730429520253207,Percent,24045,1446
Maryland,Worcester,18.45968665137552,Percent,24047,1456
Maryland,Baltimore City,1.2270757069380347,Percent,24510,1460
Massachusetts,Barnstable,45.383442035163554,Percent,25001,1478
Massachusetts,Berkshire,22.841150850660956,Percent,25003,1480
Massachusetts,Bristol,27.101606427931824,Percent,25005,1486
Massachusetts,Dukes,6.207772971139342,Percent,25007,1491
Massachusetts,Essex,27.287570967635055,Percent,25009,1519
Massachusetts,Franklin,14.261431262669955,Percent,25011,1523
Massachusetts,Hampden,19.934844883566118,Percent,25013,1526
Massachusetts,Hampshire,33.1194995292705,Percent,25015,1527
Massachusetts,Middlesex,21.883684239458248,Percent,25017,1533
Massachusetts,Nantucket,8.843923144591054,Percent,25019,1537
Massachusetts,Norfolk,28.00668969113826,Percent,25021,1543
Massachusetts,Plymouth,38.532252172046135,Percent,25023,1569
Massachusetts,Suffolk,0.547030326828338,Percent,25025,1585
Massachusetts,Worcester,25.709255847295353,Percent,25027,1599
Michigan,Alcona,10.811132915949644,Percent,26001,1603
Michigan,Alger,33.18502600662858,Percent,26003,1609
Michigan,Allegan,3.8908358506456895,Percent,26005,1611
Michigan,Alpena,6.064264105611528,Percent,26007,1614
Michigan,Antrim,0.13618190207886344,Percent,26009,1617
Michigan,Arenac,28.03579721226838,Percent,26011,1621
Michigan,Baraga,15.50172934711456,Percent,26013,1624
Michigan,Barry,2.7080887361655654,Percent,26015,1627
Michigan,Bay,20.539038262305443,Percent,26017,1631
Michigan,Benzie,0,Percent,26019,1634
Michigan,Berrien,18.85733390126788,Percent,26021,1635
Michigan,Branch,3.1988167254019846,Percent,26023,1640
Michigan,Calhoun,19.66565396199859,Percent,26025,1641
Michigan,Cass,7.560094957286443,Percent,26027,1644
Michigan,Charlevoix,5.208894147107326,Percent,26029,1648
Michigan,Cheboygan,10.03503221041492,Percent,26031,1649
Michigan,Chippewa,14.299485317188942,Percent,26033,1660
Michigan,Clare,2.5972890351786524,Percent,26035,1665
Michigan,Clinton,20.538737714836035,Percent,26037,1669
Michigan,Crawford,18.22004886212946,Percent,26039,1672
Michigan,Delta,24.282896003352747,Percent,26041,1675
Michigan,Dickinson,31.792730909528316,Percent,26043,1677
Michigan,Eaton,21.793368413882366,Percent,26045,1678
Michigan,Emmet,10.332550130999113,Percent,26047,1686
Michigan,Genesee,24.51209722381949,Percent,26049,1688
Michigan,Gladwin,1.0777825897675037,Percent,26051,1691
Michigan,Gogebic,8.513950436411578,Percent,26053,1693
Michigan,Grand Traverse,17.578538056710848,Percent,26055,1697
Michigan,Gratiot,23.89129022281359,Percent,26057,1700
Michigan,Hillsdale,6.650302765815348,Percent,26059,1701
Michigan,Houghton,9.898696331999863,Percent,26061,1705
Michigan,Huron,25.257444523966665,Percent,26063,1708
Michigan,Ingham,21.44080981532658,Percent,26065,1710
Michigan,Ionia,6.237197757045912,Percent,26067,1713
Michigan,Iosco,20.991862149490554,Percent,26069,1715
Michigan,Iron,10.660199035712449,Percent,26071,1716
Michigan,Isabella,5.790819550743312,Percent,26073,1717
Michigan,Jackson,19.249744479950703,Percent,26075,1719
Michigan,Kalamazoo,22.84263993968901,Percent,26077,1720
Michigan,Kalkaska,5.981876317475427,Percent,26079,1722
Michigan,Kent,18.630082035098454,Percent,26081,1726
Michigan,Keweenaw,28.44978779311345,Percent,26083,1743
Michigan,Lake,15.288975021192302,Percent,26085,1749
Michigan,Lapeer,8.30809033341368,Percent,26087,1752
Michigan,Leelanau,2.308259436320799,Percent,26089,1765
Michigan,Lenawee,16.652883690714372,Percent,26091,1768
Michigan,Livingston,30.265867377540268,Percent,26093,1770
Michigan,Luce,11.593449968086789,Percent,26095,1773
Michigan,Mackinac,25.9032775743333,Percent,26097,1779
Michigan,Macomb,20.190522563758268,Percent,26099,1785
Michigan,Manistee,7.17783141366858,Percent,26101,1787
Michigan,Marquette,14.740824129065565,Percent,26103,1793
Michigan,Mason,6.083156192932834,Percent,26105,1797
Michigan,Mecosta,16.18310062041315,Percent,26107,1800
Michigan,Menominee,39.71871148583782,Percent,26109,1802
Michigan,Midland,18.588125205469872,Percent,26111,1806
Michigan,Missaukee,4.385693400722985,Percent,26113,1810
Michigan,Monroe,17.782684909637155,Percent,26115,1812
Michigan,Montcalm,7.000441357832007,Percent,26117,1815
Michigan,Montmorency,3.7663348097379723,Percent,26119,1816
Michigan,Muskegon,26.041958881015397,Percent,26121,1818
Michigan,Newaygo,5.485868154572142,Percent,26123,1820
Michigan,Oakland,25.01672861966371,Percent,26125,1824
Michigan,Oceana,3.221167144484976,Percent,26127,1825
Michigan,Ogemaw,0.04915188664210655,Percent,26129,1827
Michigan,Ontonagon,31.656274832372862,Percent,26131,1829
Michigan,Osceola,15.188018574381545,Percent,26133,1830
Michigan,Oscoda,1.5702668553022108,Percent,26135,1832
Michigan,Otsego,13.09232406213719,Percent,26137,1834
Michigan,Ottawa,29.28622808573736,Percent,26139,1837
Michigan,Presque Isle,27.068665607071395,Percent,26141,1840
Michigan,Roscommon,21.466111159046093,Percent,26143,1843
Michigan,Saginaw,16.48882735228537,Percent,26145,1845
Michigan,St. Clair,31.14672278749454,Percent,26147,1854
Michigan,St. Joseph,10.482067499160209,Percent,26149,1857
Michigan,Sanilac,6.338831080057429,Percent,26151,1858
Michigan,Schoolcraft,23.452845779283795,Percent,26153,1861
Michigan,Shiawassee,15.757688134052911,Percent,26155,1863
Michigan,Tuscola,3.1891487821673996,Percent,26157,1866
Michigan,Van Buren,4.968091393302263,Percent,26159,1867
Michigan,Washtenaw,15.621319771037962,Percent,26161,1869
Michigan,Wayne,9.43478236483123,Percent,26163,1871
Michigan,Wexford,9.58411625136878,Percent,26165,1873
Minnesota,Aitkin,30.401579679017836,Percent,27001,1875
Minnesota,Anoka,30.059441227449433,Percent,27003,1877
Minnesota,Becker,26.397379432886908,Percent,27005,1878
Minnesota,Beltrami,13.494616054007988,Percent,27007,1880
Minnesota,Benton,15.154231604380355,Percent,27009,1881
Minnesota,Big Stone,42.73896224560391,Percent,27011,1882
Minnesota,Blue Earth,30.209401267230408,Percent,27013,1886
Minnesota,Brown,25.959627925332214,Percent,27015,1892
Minnesota,Carlton,24.533259071928335,Percent,27017,1893
Minnesota,Carver,25.32326633019376,Percent,27019,1894
Minnesota,Cass,9.608066301094691,Percent,27021,1895
Minnesota,Chippewa,7.260989689619652,Percent,27023,1896
Minnesota,Chisago,9.604977923946796,Percent,27025,1897
Minnesota,Clay,9.157612797681452,Percent,27027,1898
Minnesota,Clearwater,32.75875587609787,Percent,27029,1899
Minnesota,Cook,20.204353947497875,Percent,27031,1900
Minnesota,Cottonwood,32.367693776756994,Percent,27033,1902
Minnesota,Crow Wing,6.492438481981072,Percent,27035,1903
Minnesota,Dakota,28.612906684048756,Percent,27037,1904
Minnesota,Dodge,8.66669312648768,Percent,27039,1906
Minnesota,Douglas,25.314315238494128,Percent,27041,1907
Minnesota,Faribault,12.493993429993608,Percent,27043,1908
Minnesota,Fillmore,2.168010542847144,Percent,27045,1909
Minnesota,Freeborn,25.953109411204316,Percent,27047,1910
Minnesota,Goodhue,16.501255680714465,Percent,27049,1911
Minnesota,Grant,42.46997101092589,Percent,27051,1912
Minnesota,Hennepin,21.489138915176692,Percent,27053,1913
Minnesota,Houston,10.196722776326274,Percent,27055,1914
Minnesota,Hubbard,20.383326940533877,Percent,27057,1915
Minnesota,Isanti,8.783236070036201,Percent,27059,1916
Minnesota,Itasca,14.425324541352747,Percent,27061,1917
Minnesota,Jackson,12.69688734298344,Percent,27063,1918
Minnesota,Kanabec,7.081480942320647,Percent,27065,1919
Minnesota,Kandiyohi,26.075912543702973,Percent,27067,1920
Minnesota,Kittson,71.4788411632757,Percent,27069,1921
Minnesota,Koochiching,42.71212196101007,Percent,27071,1922
Minnesota,Lac qui Parle,11.11133187298048,Percent,27073,1923
Minnesota,Lake,8.117155116957436,Percent,27075,1926
Minnesota,Lake of the Woods,39.556419816962666,Percent,27077,1927
Minnesota,Le Sueur,6.619460187502581,Percent,27079,1929
Minnesota,Lincoln,11.875638715819353,Percent,27081,1931
Minnesota,Lyon,23.933294056864717,Percent,27083,1932
Minnesota,McLeod,23.456811502631826,Percent,27085,1934
Minnesota,Mahnomen,10.446265270148105,Percent,27087,1936
Minnesota,Marshall,60.965200042119605,Percent,27089,1937
Minnesota,Martin,43.14355443652399,Percent,27091,1940
Minnesota,Meeker,20.75504960187695,Percent,27093,1941
Minnesota,Mille Lacs,1.6276574600683336,Percent,27095,1943
Minnesota,Morrison,28.770193444485727,Percent,27097,1944
Minnesota,Mower,14.044791588653679,Percent,27099,1945
Minnesota,Murray,13.794487492034154,Percent,27101,1947
Minnesota,Nicollet,29.109658682462612,Percent,27103,1948
Minnesota,Nobles,25.699601597532933,Percent,27105,1950
Minnesota,Norman,29.936850650042178,Percent,27107,1951
Minnesota,Olmsted,17.120321966093602,Percent,27109,1953
Minnesota,Otter Tail,19.18835348881193,Percent,27111,1954
Minnesota,Pennington,17.330761081119526,Percent,27113,1956
Minnesota,Pine,8.555401921513345,Percent,27115,1957
Minnesota,Pipestone,27.048186367758646,Percent,27117,1958
Minnesota,Polk,33.233163415679115,Percent,27119,1959
Minnesota,Pope,12.578391091959984,Percent,27121,1961
Minnesota,Ramsey,17.38018060003507,Percent,27123,1964
Minnesota,Red Lake,95.40170479439276,Percent,27125,1966
Minnesota,Redwood,41.07604416773535,Percent,27127,1969
Minnesota,Renville,31.9495171676843,Percent,27129,1971
Minnesota,Rice,18.97113968672898,Percent,27131,1973
Minnesota,Rock,14.206984061488697,Percent,27133,1974
Minnesota,Roseau,28.740873688110817,Percent,27135,1976
Minnesota,St. Louis,23.578831056674705,Percent,27137,1978
Minnesota,Scott,15.969452649013915,Percent,27139,1979
Minnesota,Sherburne,15.146848434803104,Percent,27141,1980
Minnesota,Sibley,1.5551452700199462,Percent,27143,1982
Minnesota,Stearns,15.967974837717769,Percent,27145,1984
Minnesota,Steele,20.23417563840959,Percent,27147,1985
Minnesota,Stevens,13.285273235124409,Percent,27149,1987
Minnesota,Swift,24.477172996959933,Percent,27151,1988
Minnesota,Todd,32.45146536287897,Percent,27153,1989
Minnesota,Traverse,34.494072540559586,Percent,27155,1990
Minnesota,Wabasha,9.93862749477145,Percent,27157,1991
Minnesota,Wadena,23.64332930322192,Percent,27159,1992
Minnesota,Waseca,28.140135199238397,Percent,27161,1993
Minnesota,Washington,34.60534443105163,Percent,27163,1994
Minnesota,Watonwan,4.504575799116278,Percent,27165,1996
Minnesota,Wilkin,28.06527909316347,Percent,27167,1997
Minnesota,Winona,13.501029621032995,Percent,27169,1998
Minnesota,Wright,11.407488787128148,Percent,27171,1999
Minnesota,Yellow Medicine,31.199125933060834,Percent,27173,1531
Mississippi,Adams,5.147136419047992,Percent,28001,1534
Mississippi,Alcorn,8.757638567411014,Percent,28003,1538
Mississippi,Amite,12.081028295062827,Percent,28005,1539
Mississippi,Attala,11.908588962324218,Percent,28007,1541
Mississippi,Benton,23.69414078736465,Percent,28009,1544
Mississippi,Bolivar,13.133054907582075,Percent,28011,1547
Mississippi,Calhoun,6.673967060197233,Percent,28013,1548
Mississippi,Carroll,26.147426313740773,Percent,28015,1549
Mississippi,Chickasaw,1.0408152760344354,Percent,28017,1550
Mississippi,Choctaw,3.064992805142424,Percent,28019,1552
Mississippi,Claiborne,1.8223855058174512,Percent,28021,1555
Mississippi,Clarke,8.044840910133397,Percent,28023,1557
Mississippi,Clay,10.568037752249781,Percent,28025,1559
Mississippi,Coahoma,6.180409914479522,Percent,28027,1562
Mississippi,Copiah,9.296018233959762,Percent,28029,1564
Mississippi,Covington,0,Percent,28031,1567
Mississippi,DeSoto,19.133726889684034,Percent,28033,1571
Mississippi,Forrest,6.344521598683335,Percent,28035,1572
Mississippi,Franklin,18.906237626593988,Percent,28037,1575
Mississippi,George,8.52229294716153,Percent,28039,1577
Mississippi,Greene,4.2422812497534235,Percent,28041,1579
Mississippi,Grenada,9.595680904556833,Percent,28043,1581
Mississippi,Hancock,29.680304959813338,Percent,28045,1583
Mississippi,Harrison,23.195827731802517,Percent,28047,1587
Mississippi,Hinds,6.111506555699493,Percent,28049,1591
Mississippi,Holmes,5.167638512229352,Percent,28051,1593
Mississippi,Humphreys,4.49199736982512,Percent,28053,1596
Mississippi,Issaquena,21.375606155242746,Percent,28055,1598
Mississippi,Itawamba,9.681090474522115,Percent,28057,1601
Mississippi,Jackson,18.711458390538635,Percent,28059,1605
Mississippi,Jasper,6.126361398312976,Percent,28061,1607
Mississippi,Jefferson,5.346743011090138,Percent,28063,1610
Mississippi,Jefferson Davis,6.045612334200528,Percent,28065,1612
Mississippi,Jones,5.129400999714615,Percent,28067,1615
Mississippi,Kemper,15.818307766692616,Percent,28069,1616
Mississippi,Lafayette,25.34338296683111,Percent,28071,1620
Mississippi,Lamar,10.327526658595135,Percent,28073,1623
Mississippi,Lauderdale,9.609407917534991,Percent,28075,1628
Mississippi,Lawrence,11.09732192679666,Percent,28077,1632
Mississippi,Leake,12.352574089323166,Percent,28079,1636
Mississippi,Lee,12.99102103012423,Percent,28081,1638
Mississippi,Leflore,6.666574515324071,Percent,28083,1643
Mississippi,Lincoln,12.142893617246006,Percent,28085,1645
Mississippi,Lowndes,9.085367986199469,Percent,28087,1647
Mississippi,Madison,13.24269919894436,Percent,28089,1651
Mississippi,Marion,18.190242196322206,Percent,28091,1653
Mississippi,Marshall,10.675141910841077,Percent,28093,1655
Mississippi,Monroe,4.047200229325394,Percent,28095,1656
Mississippi,Montgomery,10.621597411883661,Percent,28097,1658
Mississippi,Neshoba,5.138410414026655,Percent,28099,1661
Mississippi,Newton,6.806921430524401,Percent,28101,1663
Mississippi,Noxubee,6.021355630230187,Percent,28103,1666
Mississippi,Oktibbeha,16.46917586136951,Percent,28105,1668
Mississippi,Panola,7.774094170764169,Percent,28107,1671
Mississippi,Pearl River,11.217161642567952,Percent,28109,1676
Mississippi,Perry,8.200591715693879,Percent,28111,1679
Mississippi,Pike,2.6987337496985697,Percent,28113,1680
Mississippi,Pontotoc,8.930111140948862,Percent,28115,1682
Mississippi,Prentiss,5.850097103948845,Percent,28117,1684
Mississippi,Quitman,5.050055942121403,Percent,28119,1685
Mississippi,Rankin,20.51797358091218,Percent,28121,1690
Mississippi,Scott,5.0683979851841565,Percent,28123,1692
Mississippi,Sharkey,8.30752803657669,Percent,28125,1695
Mississippi,Simpson,6.4170627739368795,Percent,28127,1698
Mississippi,Smith,13.928554873274818,Percent,28129,1709
Mississippi,Stone,18.78083270162032,Percent,28131,1712
Mississippi,Sunflower,5.851939976543735,Percent,28133,1721
Mississippi,Tallahatchie,14.771211409055859,Percent,28135,1725
Mississippi,Tate,19.41970237634619,Percent,28137,1727
Mississippi,Tippah,8.298660020963341,Percent,28139,1730
Mississippi,Tishomingo,0.0,Percent,28141,1732
Mississippi,Tunica,4.96473140871311,Percent,28143,1735
Mississippi,Union,9.199618513922607,Percent,28145,1737
Mississippi,Walthall,6.842498082995598,Percent,28147,1740
Mississippi,Warren,9.847943822719312,Percent,28149,1746
Mississippi,Washington,7.556272339772533,Percent,28151,1750
Mississippi,Wayne,1.347635009881202,Percent,28153,1753
Mississippi,Webster,10.28567129409802,Percent,28155,1756
Mississippi,Wilkinson,7.174190723552369,Percent,28157,1757
Mississippi,Winston,7.740184603241171,Percent,28159,1758
Mississippi,Yalobusha,4.79764839695586,Percent,28161,1759
Mississippi,Yazoo,10.981772302474969,Percent,28163,1760
Missouri,Adair,16.743757289584607,Percent,29001,1761
Missouri,Andrew,10.32215358007819,Percent,29003,1762
Missouri,Atchison,12.292037603142973,Percent,29005,1763
Missouri,Audrain,13.938670450619217,Percent,29007,1766
Missouri,Barry,9.955267630687699,Percent,29009,1767
Missouri,Barton,21.354078956707788,Percent,29011,1771
Missouri,Bates,4.406318883822735,Percent,29013,1776
Missouri,Benton,9.704086557989452,Percent,29015,1778
Missouri,Bollinger,27.904421621907627,Percent,29017,1781
Missouri,Boone,20.378551590717468,Percent,29019,1783
Missouri,Buchanan,20.776781781430365,Percent,29021,1789
Missouri,Butler,15.376838394318526,Percent,29023,1792
Missouri,Caldwell,18.059173878173173,Percent,29025,1795
Missouri,Callaway,16.25750126617069,Percent,29027,1799
Missouri,Camden,12.528727863228081,Percent,29029,1803
Missouri,Cape Girardeau,22.985077116045538,Percent,29031,1808
Missouri,Carroll,17.982601996867135,Percent,29033,1822
Missouri,Carter,48.73452013727167,Percent,29035,1001
Missouri,Cass,27.318657858471422,Percent,29037,1004
Missouri,Cedar,11.40038114450844,Percent,29039,1007
Missouri,Chariton,10.112932829478215,Percent,29041,1011
