State,County,SNAP-authorized stores per 1000 pop (% change) 2012-17 (PCH_SNAPSPTH_12_17),Units,FIPS,FID
Kentucky,Hart,-16.20119899613755,% change,21099,1121
Kentucky,Henderson,5.9889065934569645,% change,21101,1126
Kentucky,Henry,40.13450313275377,% change,21103,1129
Kentucky,Hickman,11.75055309734513,% change,21105,1130
Kentucky,Hopkins,-9.950234801010057,% change,21107,1136
Kentucky,Jackson,-21.51894350625853,% change,21109,1140
Kentucky,Jefferson,-4.899019543939866,% change,21111,1143
Kentucky,Jessamine,1.283914110775663,% change,21113,1145
Kentucky,Johnson,-1.2601096913936047,% change,21115,1148
Kentucky,Kenton,-5.085357672739806,% change,21117,1151
Kentucky,Knott,-32.68593479372296,% change,21119,1154
Kentucky,Knox,-22.404087964698697,% change,21121,1159
Kentucky,Larue,-16.692170411950325,% change,21123,1162
Kentucky,Laurel,-5.7954530073599395,% change,21125,1166
Kentucky,Lawrence,-17.87698731702801,% change,21127,1167
Kentucky,Lee,-16.494110250810646,% change,21129,1171
Kentucky,Leslie,-19.524381991837586,% change,21131,1175
Kentucky,Letcher,-1.606317879446666,% change,21133,1178
Kentucky,Lewis,-19.6489713215757,% change,21135,1180
Kentucky,Lincoln,-3.381611067717934,% change,21137,1184
Kentucky,Livingston,2.2738705387956037,% change,21139,1187
Kentucky,Logan,-2.2962375007549216,% change,21141,1190
Kentucky,Lyon,58.772882829051,% change,21143,1193
Kentucky,McCracken,11.63301145749746,% change,21145,1196
Kentucky,McCreary,-28.750384866768584,% change,21147,1198
Kentucky,McLean,-18.824040865123344,% change,21149,1201
Kentucky,Madison,1.5443683234131402,% change,21151,1204
Kentucky,Magoffin,-17.903726517540527,% change,21153,1206
Kentucky,Marion,0.02906550606837465,% change,21155,1210
Kentucky,Marshall,26.873211877354347,% change,21157,1213
Kentucky,Martin,-5.942704248742918,% change,21159,1215
Kentucky,Mason,-9.875228085408768,% change,21161,1217
Kentucky,Meade,14.54335611524719,% change,21163,1220
Kentucky,Menifee,-33.41016291650135,% change,21165,1222
Kentucky,Mercer,7.38247576179381,% change,21167,1225
Kentucky,Metcalfe,-36.177605503465855,% change,21169,1228
Kentucky,Monroe,60.490927302528085,% change,21171,1230
Kentucky,Montgomery,-2.487448371816053,% change,21173,1233
Kentucky,Morgan,-4.2685756675473705,% change,21175,1235
Kentucky,Muhlenberg,-4.012334785868674,% change,21177,1238
Kentucky,Nelson,-10.762222753765911,% change,21179,1243
Kentucky,Nicholas,-26.868363053496296,% change,21181,1246
Kentucky,Ohio,-30.728584929976797,% change,21183,1249
Kentucky,Oldham,-18.69877087893593,% change,21185,1252
Kentucky,Owen,0.0,% change,21187,1255
Kentucky,Owsley,-7.147164468681966,% change,21189,1257
Kentucky,Pendleton,-19.094316056399368,% change,21191,1260
Kentucky,Perry,15.43882268758817,% change,21193,1265
Kentucky,Pike,1.331274044452734,% change,21195,1267
Kentucky,Powell,-21.03331922861093,% change,21197,1270
Kentucky,Pulaski,7.005178423032908,% change,21199,1272
Kentucky,Robertson,146.07310215557644,% change,21201,1273
Kentucky,Rockcastle,50.70238222412138,% change,21203,1276
Kentucky,Rowan,0.3084345250566413,% change,21205,1279
Kentucky,Russell,-3.8608345053914457,% change,21207,1282
Kentucky,Scott,12.913164905496838,% change,21209,1283
Kentucky,Shelby,4.9840143678459095,% change,21211,1285
Kentucky,Simpson,26.544141477171035,% change,21213,1287
Kentucky,Spencer,17.631166585616242,% change,21215,1000
Kentucky,Taylor,-15.36588009913616,% change,21217,1003
Kentucky,Todd,31.74895858858123,% change,21219,1006
Kentucky,Trigg,20.024923843810573,% change,21221,1009
Kentucky,Trimble,6.061207802826798,% change,21223,1012
Kentucky,Union,4.001908917371146,% change,21225,1016
Kentucky,Warren,6.680935731454461,% change,21227,1019
Kentucky,Washington,-23.96852476400653,% change,21229,1023
Kentucky,Wayne,0.9333088544848638,% change,21231,1027
Kentucky,Webster,9.703422866684944,% change,21233,1029
Kentucky,Whitley,12.931132001747143,% change,21235,1034
Kentucky,Wolfe,-7.647500700262285,% change,21237,1037
Kentucky,Woodford,3.9279883144830166,% change,21239,1042
Louisiana,Acadia,-1.5288111245931761,% change,22001,1046
Louisiana,Allen,-4.087024815217901,% change,22003,1051
Louisiana,Ascension,4.717895483891456,% change,22005,1055
Louisiana,Assumption,-31.625647301060045,% change,22007,1060
Louisiana,Avoyelles,-4.325681279531271,% change,22009,1062
Louisiana,Beauregard,5.550153842100311,% change,22011,1066
Louisiana,Bienville,12.792439590793425,% change,22013,1069
Louisiana,Bossier,11.43354537907683,% change,22015,1076
Louisiana,Caddo,5.519772546200321,% change,22017,1079
Louisiana,Calcasieu,7.387168531370667,% change,22019,1081
Louisiana,Caldwell,30.914991624790634,% change,22021,1084
Louisiana,Cameron,22.818287037037038,% change,22023,1089
Louisiana,Catahoula,12.84271438088892,% change,22025,1093
Louisiana,Claiborne,-15.933469411591695,% change,22027,1095
Louisiana,Concordia,-17.271155337250807,% change,22029,1098
Louisiana,De Soto,15.808142129082972,% change,22031,1103
Louisiana,East Baton Rouge,2.8820840638936316,% change,22033,1108
Louisiana,East Carroll,12.168552266106621,% change,22035,1111
Louisiana,East Feliciana,-10.031886619145226,% change,22037,1115
Louisiana,Evangeline,-13.429978341155335,% change,22039,1118
Louisiana,Franklin,-6.645214584291479,% change,22041,1123
Louisiana,Grant,-11.710510272511117,% change,22043,1127
Louisiana,Iberia,-8.717762095793939,% change,22045,1133
Louisiana,Iberville,-24.488517749452267,% change,22047,1134
Louisiana,Jackson,-1.193818085277692,% change,22049,1138
Louisiana,Jefferson,0.583825082507132,% change,22051,1147
Louisiana,Jefferson Davis,-5.020297596817127,% change,22053,1155
Louisiana,Lafayette,-2.1779737511798114,% change,22055,1161
Louisiana,Lafourche,-5.685929329468163,% change,22057,1280
Louisiana,La Salle,-17.054617005603756,% change,22059,1289
Louisiana,Lincoln,32.9975344695519,% change,22061,1291
Louisiana,Livingston,-6.103848902443506,% change,22063,1295
Louisiana,Madison,-7.8434773880750015,% change,22065,1297
Louisiana,Morehouse,-2.6059116968207934,% change,22067,1299
Louisiana,Natchitoches,-11.152940752387211,% change,22069,1301
Louisiana,Orleans,-14.147080990811597,% change,22071,1304
Louisiana,Ouachita,-1.45039631549564,% change,22073,1306
Louisiana,Plaquemines,-18.582046092483306,% change,22075,1427
Louisiana,Pointe Coupee,-7.422193254032932,% change,22077,1431
Louisiana,Rapides,-12.90443690198583,% change,22079,1434
Louisiana,Red River,1.3389912874448795,% change,22081,1436
Louisiana,Richland,7.235985374503512,% change,22083,1439
Louisiana,Sabine,14.722217923577958,% change,22085,1441
Louisiana,St. Bernard,11.72948056912283,% change,22087,1463
Louisiana,St. Charles,7.37213495575494,% change,22089,1466
Louisiana,St. Helena,-21.93046266673595,% change,22091,1467
Louisiana,St. James,19.541593397793463,% change,22093,1468
Louisiana,St. John the Baptist,0.29261416502246024,% change,22095,1469
Louisiana,St. Landry,-8.48846094938485,% change,22097,1471
Louisiana,St. Martin,-10.82166618159909,% change,22099,1473
Louisiana,St. Mary,-4.078066904985473,% change,22101,1474
Louisiana,St. Tammany,12.607316967912539,% change,22103,1475
Louisiana,Tangipahoa,-8.278049279250412,% change,22105,1476
Louisiana,Tensas,-21.930463902294907,% change,22107,1479
Louisiana,Terrebonne,-5.538485373515431,% change,22109,1501
Louisiana,Union,-17.5550213704213,% change,22111,1507
Louisiana,Vermilion,-10.93277188420943,% change,22113,1510
Louisiana,Vernon,10.885209101508423,% change,22115,1513
Louisiana,Washington,-10.968376722242006,% change,22117,1516
Louisiana,Webster,-0.8614921786095636,% change,22119,1518
Louisiana,West Baton Rouge,-11.242757204038522,% change,22121,1520
Louisiana,West Carroll,-28.93354255252078,% change,22123,1522
Louisiana,West Feliciana,34.001247671598755,% change,22125,1524
Louisiana,Winn,-12.984206633503984,% change,22127,1529
Maine,Androscoggin,-8.610548705947577,% change,23001,1532
Maine,Aroostook,-9.285915815942007,% change,23003,1535
Maine,Cumberland,-17.742903209461737,% change,23005,1608
Maine,Franklin,-9.592839018846707,% change,23007,1619
Maine,Hancock,1.6111131245161348,% change,23009,1748
Maine,Kennebec,-1.8510578029237117,% change,23011,1755
Maine,Knox,0.7336691543647552,% change,23013,1774
Maine,Lincoln,5.871606608362565,% change,23015,1835
Maine,Oxford,-5.251204616356278,% change,23017,1842
Maine,Penobscot,0.24275699184650484,% change,23019,1846
Maine,Piscataquis,-5.344014181348601,% change,23021,1851
Maine,Sagadahoc,-3.943705280400969,% change,23023,1855
Maine,Somerset,-10.019212520468233,% change,23025,1860
Maine,Waldo,-1.7483185476562726,% change,23027,1865
Maine,Washington,7.93131230272,% change,23029,1884
Maine,York,-7.9302778853202,% change,23031,1901
Maryland,Allegany,28.355728727508378,% change,24001,1905
Maryland,Anne Arundel,11.420856844901895,% change,24003,1925
Maryland,Baltimore County,3.2098731686355166,% change,24005,1939
Maryland,Calvert,16.133295122528732,% change,24009,1946
Maryland,Caroline,12.010199302700752,% change,24011,1949
Maryland,Carroll,23.593689531109003,% change,24013,1955
Maryland,Cecil,3.876722855366266,% change,24015,1963
Maryland,Charles,11.366765244133639,% change,24017,1294
Maryland,Dorchester,-9.15242329753243,% change,24019,1346
Maryland,Frederick,11.895689904441909,% change,24021,1357
Maryland,Garrett,23.53280747465248,% change,24023,1361
Maryland,Harford,1.7814970359702704,% change,24025,1372
Maryland,Howard,13.787080742058752,% change,24027,1379
Maryland,Kent,35.02640589413183,% change,24029,1394
Maryland,Montgomery,7.99574375665194,% change,24031,1398
Maryland,Prince George's,3.533840680331484,% change,24033,1403
Maryland,Queen Anne's,34.09108566070591,% change,24035,1413
Maryland,St. Mary's,4.586044315747096,% change,24037,1421
Maryland,Somerset,-22.72528028524537,% change,24039,1430
Maryland,Talbot,15.992317682207972,% change,24041,1438
Maryland,Washington,5.225630018232355,% change,24043,1445
Maryland,Wicomico,14.543700712291885,% change,24045,1446
Maryland,Worcester,8.408661807188237,% change,24047,1456
Maryland,Baltimore City,-21.806238594502926,% change,24510,1460
Massachusetts,Barnstable,10.712500393593404,% change,25001,1478
Massachusetts,Berkshire,4.342917280252049,% change,25003,1480
Massachusetts,Bristol,2.675567864615985,% change,25005,1486
Massachusetts,Dukes,29.976705833848694,% change,25007,1491
Massachusetts,Essex,-5.469364545946069,% change,25009,1519
Massachusetts,Franklin,20.820580054555954,% change,25011,1523
Massachusetts,Hampden,-5.950307946756332,% change,25013,1526
Massachusetts,Hampshire,2.400187409526784,% change,25015,1527
Massachusetts,Middlesex,-2.110672065569652,% change,25017,1533
Massachusetts,Nantucket,4.446324497085953,% change,25019,1537
Massachusetts,Norfolk,7.97224835017451,% change,25021,1543
Massachusetts,Plymouth,1.89825694198455,% change,25023,1569
Massachusetts,Suffolk,-12.363689408713721,% change,25025,1585
Massachusetts,Worcester,-2.516477212508664,% change,25027,1599
Michigan,Alcona,-4.198445378041551,% change,26001,1603
Michigan,Alger,32.559478127398336,% change,26003,1609
Michigan,Allegan,3.207627043770269,% change,26005,1611
Michigan,Alpena,11.158234712689637,% change,26007,1614
Michigan,Antrim,25.447599613432864,% change,26009,1617
Michigan,Arenac,3.8865639922338024,% change,26011,1621
Michigan,Baraga,4.035901605798532,% change,26013,1624
Michigan,Barry,-6.952913107787056,% change,26015,1627
Michigan,Bay,13.080924663011528,% change,26017,1631
Michigan,Benzie,-5.870538938669053,% change,26019,1634
Michigan,Berrien,1.668604753132726,% change,26021,1635
Michigan,Branch,12.283396042898472,% change,26023,1640
Michigan,Calhoun,-2.955957908402424,% change,26025,1641
Michigan,Cass,9.336215908391052,% change,26027,1644
Michigan,Charlevoix,20.70735671102939,% change,26029,1648
Michigan,Cheboygan,-8.697962895252276,% change,26031,1649
Michigan,Chippewa,6.8280864959626015,% change,26033,1660
Michigan,Clare,23.174856685726606,% change,26035,1665
Michigan,Clinton,12.442149602697562,% change,26037,1669
Michigan,Crawford,5.505027759590951,% change,26039,1672
Michigan,Delta,-17.597518693878154,% change,26041,1675
Michigan,Dickinson,25.419217460739958,% change,26043,1677
Michigan,Eaton,16.390181335535985,% change,26045,1678
Michigan,Emmet,-9.386015123670676,% change,26047,1686
Michigan,Genesee,-6.7329288192852665,% change,26049,1688
Michigan,Gladwin,43.35157876681555,% change,26051,1691
Michigan,Gogebic,51.97759538889163,% change,26053,1693
Michigan,Grand Traverse,3.373686102366946,% change,26055,1697
Michigan,Gratiot,6.009186457813206,% change,26057,1700
Michigan,Hillsdale,-26.562649504352105,% change,26059,1701
Michigan,Houghton,12.023137308910615,% change,26061,1705
Michigan,Huron,11.268728289498807,% change,26063,1708
Michigan,Ingham,-10.633758236769115,% change,26065,1710
Michigan,Ionia,-2.373850524649889,% change,26067,1713
Michigan,Iosco,-8.159710642049836,% change,26069,1715
Michigan,Iron,66.06987780966533,% change,26071,1716
Michigan,Isabella,2.3387278179274062,% change,26073,1717
Michigan,Jackson,-2.259104542739469,% change,26075,1719
Michigan,Kalamazoo,-3.1959997718501167,% change,26077,1720
Michigan,Kalkaska,30.511113359020815,% change,26079,1722
Michigan,Kent,-1.852273315817197,% change,26081,1726
Michigan,Keweenaw,5.225653206650825,% change,26083,1743
Michigan,Lake,-7.477454979327941,% change,26085,1749
Michigan,Lapeer,-2.2973193307867392,% change,26087,1752
Michigan,Leelanau,-12.702013205891852,% change,26089,1765
Michigan,Lenawee,7.175863427310192,% change,26091,1768
Michigan,Livingston,-10.626419891264916,% change,26093,1770
Michigan,Luce,7.559011351802028,% change,26095,1773
Michigan,Mackinac,-0.8065053878160823,% change,26097,1779
Michigan,Macomb,-10.115229469510464,% change,26099,1785
Michigan,Manistee,-4.8081423486586425,% change,26101,1787
Michigan,Marquette,18.491555391817787,% change,26103,1793
Michigan,Mason,7.410680574153989,% change,26105,1797
Michigan,Mecosta,13.608969464985844,% change,26107,1800
Michigan,Menominee,31.82424809605236,% change,26109,1802
Michigan,Midland,4.4455565899722025,% change,26111,1806
Michigan,Missaukee,-1.7165895871462393,% change,26113,1810
Michigan,Monroe,-9.772743414597947,% change,26115,1812
Michigan,Montcalm,0.7407039218604926,% change,26117,1815
Michigan,Montmorency,-5.49250095165587,% change,26119,1816
Michigan,Muskegon,2.3711187552624478,% change,26121,1818
Michigan,Newaygo,5.047404588096298,% change,26123,1820
Michigan,Oakland,-4.29418654949768,% change,26125,1824
Michigan,Oceana,9.927524121260516,% change,26127,1825
Michigan,Ogemaw,24.185026691581765,% change,26129,1827
Michigan,Ontonagon,5.116492108500281,% change,26131,1829
Michigan,Osceola,-3.6587030380376904,% change,26133,1830
Michigan,Oscoda,-3.052034245469738,% change,26135,1832
Michigan,Otsego,25.762463201316233,% change,26137,1834
Michigan,Ottawa,1.8856133704448705,% change,26139,1837
Michigan,Presque Isle,37.56943901527986,% change,26141,1840
Michigan,Roscommon,15.703475040070039,% change,26143,1843
Michigan,Saginaw,7.950529392850823,% change,26145,1845
Michigan,St. Clair,-6.636869295993295,% change,26147,1854
Michigan,St. Joseph,1.42983646788654,% change,26149,1857
Michigan,Sanilac,-8.299426987176933,% change,26151,1858
Michigan,Schoolcraft,99.45278351912715,% change,26153,1861
Michigan,Shiawassee,-3.805202186809389,% change,26155,1863
Michigan,Tuscola,18.00590805083705,% change,26157,1866
Michigan,Van Buren,21.000150367165173,% change,26159,1867
Michigan,Washtenaw,-6.038808041233265,% change,26161,1869
Michigan,Wayne,-9.92885228385994,% change,26163,1871
Michigan,Wexford,0.09739902991134358,% change,26165,1873
Minnesota,Aitkin,-23.2566058221822,% change,27001,1875
Minnesota,Anoka,-6.939035805283315,% change,27003,1877
Minnesota,Becker,3.9142832649783528,% change,27005,1878
Minnesota,Beltrami,-12.838182686654223,% change,27007,1880
Minnesota,Benton,29.754363121917045,% change,27009,1881
Minnesota,Big Stone,15.588937524870675,% change,27011,1882
Minnesota,Blue Earth,-3.2004085804043716,% change,27013,1886
Minnesota,Brown,9.551484756365463,% change,27015,1892
Minnesota,Carlton,38.148939861222495,% change,27017,1893
Minnesota,Carver,-8.237448466984599,% change,27019,1894
Minnesota,Cass,14.05060411755979,% change,27021,1895
Minnesota,Chippewa,-5.691957860802495,% change,27023,1896
Minnesota,Chisago,-3.797051166848763,% change,27025,1897
Minnesota,Clay,-1.7508362111064366,% change,27027,1898
Minnesota,Clearwater,-12.957154842267988,% change,27029,1899
Minnesota,Cook,-9.59614672100778,% change,27031,1900
Minnesota,Cottonwood,38.436516107853244,% change,27033,1902
Minnesota,Crow Wing,26.301949957070846,% change,27035,1903
Minnesota,Dakota,1.1987574967932462,% change,27037,1904
Minnesota,Dodge,34.6112098133287,% change,27039,1906
Minnesota,Douglas,18.13755409291611,% change,27041,1907
Minnesota,Faribault,26.704134933137507,% change,27043,1908
Minnesota,Fillmore,18.52424736308007,% change,27045,1909
Minnesota,Freeborn,32.89839821979479,% change,27047,1910
Minnesota,Goodhue,-1.2008040440751033,% change,27049,1911
Minnesota,Grant,84.70860901428146,% change,27051,1912
Minnesota,Hennepin,-7.887554000435894,% change,27053,1913
Minnesota,Houston,6.301885413621755,% change,27055,1914
Minnesota,Hubbard,24.912901077110554,% change,27057,1915
Minnesota,Isanti,10.58167475790459,% change,27059,1916
Minnesota,Itasca,-2.090856725081454,% change,27061,1917
Minnesota,Jackson,42.992660365976285,% change,27063,1918
Minnesota,Kanabec,50.56752557730565,% change,27065,1919
Minnesota,Kandiyohi,2.556624768967999,% change,27067,1920
Minnesota,Kittson,43.473949579831945,% change,27069,1921
Minnesota,Koochiching,26.830486177128638,% change,27071,1922
Minnesota,Lac qui Parle,32.011451267634676,% change,27073,1923
Minnesota,Lake,92.73802736602055,% change,27075,1926
Minnesota,Lake of the Woods,31.730769230769212,% change,27077,1927
Minnesota,Le Sueur,3.9598786620298947,% change,27079,1929
Minnesota,Lincoln,22.958788305741447,% change,27081,1931
Minnesota,Lyon,1.5995524453442151,% change,27083,1932
Minnesota,McLeod,47.03067608092202,% change,27085,1934
Minnesota,Mahnomen,-22.712651894210158,% change,27087,1936
Minnesota,Marshall,22.635589079582235,% change,27089,1937
Minnesota,Martin,36.96783251434944,% change,27091,1940
Minnesota,Meeker,52.68967467316005,% change,27093,1941
Minnesota,Mille Lacs,64.30890538033393,% change,27095,1943
Minnesota,Morrison,21.31517809532088,% change,27097,1944
Minnesota,Mower,-7.3333925237827735,% change,27099,1945
Minnesota,Murray,121.59305355859094,% change,27101,1947
Minnesota,Nicollet,20.620038643294457,% change,27103,1948
Minnesota,Nobles,10.791032007587576,% change,27105,1950
Minnesota,Norman,-6.422532127397969,% change,27107,1951
Minnesota,Olmsted,7.499106543521668,% change,27109,1953
Minnesota,Otter Tail,5.000473589492636,% change,27111,1954
Minnesota,Pennington,-19.12423859326514,% change,27113,1956
Minnesota,Pine,25.9418492812863,% change,27115,1957
Minnesota,Pipestone,2.839220864971934,% change,27117,1958
Minnesota,Polk,10.137384555620054,% change,27119,1959
Minnesota,Pope,79.8441719268674,% change,27121,1961
Minnesota,Ramsey,-15.586471965257568,% change,27123,1964
Minnesota,Red Lake,-15.094927578048377,% change,27125,1966
Minnesota,Redwood,40.824010327022364,% change,27127,1969
Minnesota,Renville,29.976101058381715,% change,27129,1971
Minnesota,Rice,3.6648882266349143,% change,27131,1973
Minnesota,Rock,35.03688092729187,% change,27133,1974
Minnesota,Roseau,27.543756631743783,% change,27135,1976
Minnesota,St. Louis,19.620542746114005,% change,27137,1978
Minnesota,Scott,6.462814297165933,% change,27139,1979
Minnesota,Sherburne,14.323931885487989,% change,27141,1980
Minnesota,Sibley,20.58194832811362,% change,27143,1982
Minnesota,Stearns,22.173099269608638,% change,27145,1984
Minnesota,Steele,4.767613602704571,% change,27147,1985
Minnesota,Stevens,10.676984530362992,% change,27149,1987
Minnesota,Swift,51.767680602590794,% change,27151,1988
Minnesota,Todd,38.93312420583737,% change,27153,1989
Minnesota,Traverse,16.97423922868334,% change,27155,1990
Minnesota,Wabasha,39.88097686727824,% change,27157,1991
Minnesota,Wadena,39.38506579016129,% change,27159,1992
Minnesota,Waseca,25.434209825943473,% change,27161,1993
Minnesota,Washington,10.321503760556478,% change,27163,1994
Minnesota,Watonwan,29.386462521341617,% change,27165,1996
Minnesota,Wilkin,38.836179633143594,% change,27167,1997
Minnesota,Winona,-2.628245960661975,% change,27169,1998
Minnesota,Wright,14.761933676191324,% change,27171,1999
Minnesota,Yellow Medicine,27.46094485224921,% change,27173,1531
Mississippi,Adams,6.5837586021541235,% change,28001,1534
Mississippi,Alcorn,21.479731659420096,% change,28003,1538
Mississippi,Amite,28.18602112626963,% change,28005,1539
Mississippi,Attala,2.7202487978046688,% change,28007,1541
Mississippi,Benton,-8.563098001471996,% change,28009,1544
Mississippi,Bolivar,-18.34840441400923,% change,28011,1547
Mississippi,Calhoun,27.41787751534508,% change,28013,1548
Mississippi,Carroll,20.35246656835837,% change,28015,1549
Mississippi,Chickasaw,23.34072086784088,% change,28017,1550
Mississippi,Choctaw,10.996096650567114,% change,28019,1552
Mississippi,Claiborne,-22.54467373541596,% change,28021,1555
Mississippi,Clarke,-21.20482410583375,% change,28023,1557
Mississippi,Clay,16.474859778858583,% change,28025,1559
Mississippi,Coahoma,4.931417016425166,% change,28027,1562
Mississippi,Copiah,4.046634421394781,% change,28029,1564
Mississippi,Covington,9.764372770328954,% change,28031,1567
Mississippi,DeSoto,-0.6051965608352491,% change,28033,1571
Mississippi,Forrest,7.5815253815894685,% change,28035,1572
Mississippi,Franklin,11.80962709413587,% change,28037,1575
Mississippi,George,-42.45600081849963,% change,28039,1577
Mississippi,Greene,-5.153357478872636,% change,28041,1579
Mississippi,Grenada,28.05625951165856,% change,28043,1581
Mississippi,Hancock,-0.5123199936359308,% change,28045,1583
Mississippi,Harrison,8.206249135525729,% change,28047,1587
Mississippi,Hinds,2.0377901813353696,% change,28049,1591
Mississippi,Holmes,-5.694116262965593,% change,28051,1593
Mississippi,Humphreys,-19.97015348935067,% change,28053,1596
Mississippi,Issaquena,-0.8028379387602795,% change,28055,1598
Mississippi,Itawamba,26.038887003940044,% change,28057,1601
Mississippi,Jackson,9.493835229228043,% change,28059,1605
Mississippi,Jasper,21.862154338634856,% change,28061,1607
Mississippi,Jefferson,0.33393004681907124,% change,28063,1610
Mississippi,Jefferson Davis,23.177879828009587,% change,28065,1612
Mississippi,Jones,28.902005311581817,% change,28067,1615
Mississippi,Kemper,-9.207495134939265,% change,28069,1616
Mississippi,Lafayette,-11.015310154834568,% change,28071,1620
Mississippi,Lamar,-15.777967250388073,% change,28073,1623
Mississippi,Lauderdale,7.19560739913965,% change,28075,1628
Mississippi,Lawrence,-10.741988840645458,% change,28077,1632
Mississippi,Leake,-16.85787485005216,% change,28079,1636
Mississippi,Lee,17.570046674361546,% change,28081,1638
Mississippi,Leflore,23.205915090610578,% change,28083,1643
Mississippi,Lincoln,-2.463414945710344,% change,28085,1645
Mississippi,Lowndes,7.279009725496946,% change,28087,1647
Mississippi,Madison,3.961968637637413,% change,28089,1651
Mississippi,Marion,-9.289879931389363,% change,28091,1653
Mississippi,Marshall,-11.692194775661466,% change,28093,1655
Mississippi,Monroe,-5.939100452836231,% change,28095,1656
Mississippi,Montgomery,9.236648926590133,% change,28097,1658
Mississippi,Neshoba,29.929713330338874,% change,28099,1661
Mississippi,Newton,-19.018036908820285,% change,28101,1663
Mississippi,Noxubee,15.273788703348199,% change,28103,1666
Mississippi,Oktibbeha,17.42925860203632,% change,28105,1668
Mississippi,Panola,-1.2747217817710934,% change,28107,1671
Mississippi,Pearl River,3.9714262121256665,% change,28109,1676
Mississippi,Perry,6.792938129899201,% change,28111,1679
Mississippi,Pike,3.2257365990935147,% change,28113,1680
Mississippi,Pontotoc,45.4929286245968,% change,28115,1682
Mississippi,Prentiss,8.566867249427416,% change,28117,1684
Mississippi,Quitman,-16.821084573960082,% change,28119,1685
Mississippi,Rankin,15.09326389560103,% change,28121,1690
Mississippi,Scott,27.094421548576932,% change,28123,1692
Mississippi,Sharkey,-7.250765018521477,% change,28125,1695
Mississippi,Simpson,16.1409207052326,% change,28127,1698
Mississippi,Smith,22.638249644096145,% change,28129,1709
Mississippi,Stone,3.9847651854630186,% change,28131,1712
Mississippi,Sunflower,6.2114395814135595,% change,28133,1721
Mississippi,Tallahatchie,-0.23163965397234826,% change,28135,1725
Mississippi,Tate,6.453716993653617,% change,28137,1727
Mississippi,Tippah,14.207906830289927,% change,28139,1730
Mississippi,Tishomingo,1.33649009982016,% change,28141,1732
Mississippi,Tunica,9.082500245025983,% change,28143,1735
Mississippi,Union,12.784204169552257,% change,28145,1737
Mississippi,Walthall,-23.558512783453384,% change,28147,1740
Mississippi,Warren,11.835380929484591,% change,28149,1746
Mississippi,Washington,-2.8087400159500704,% change,28151,1750
Mississippi,Wayne,20.75869926368133,% change,28153,1753
Mississippi,Webster,15.17357140932206,% change,28155,1756
Mississippi,Wilkinson,14.31887944504163,% change,28157,1757
Mississippi,Winston,65.29195336687903,% change,28159,1758
Mississippi,Yalobusha,13.768960601499758,% change,28161,1759
Mississippi,Yazoo,-6.283064466626835,% change,28163,1760
Missouri,Adair,28.87584342045997,% change,29001,1761
Missouri,Andrew,42.80788517473223,% change,29003,1762
Missouri,Atchison,25.0950655143574,% change,29005,1763
Missouri,Audrain,-8.179783855459531,% change,29007,1766
Missouri,Barry,11.21566285135294,% change,29009,1767
Missouri,Barton,16.232067510548497,% change,29011,1771
Missouri,Bates,1.2929244184511257,% change,29013,1776
Missouri,Benton,2.395197651252989,% change,29015,1778
Missouri,Bollinger,25.99071502766415,% change,29017,1781
Missouri,Boone,6.34521089840344,% change,29019,1783
Missouri,Buchanan,9.851971418945551,% change,29021,1789
Missouri,Butler,2.77884559062592,% change,29023,1792
Missouri,Caldwell,-17.149567989262653,% change,29025,1795
Missouri,Callaway,22.649606826136875,% change,29027,1799
Missouri,Camden,-4.871219736280788,% change,29029,1803
Missouri,Cape Girardeau,19.42106046143799,% change,29031,1808
Missouri,Carroll,7.0876670379780755,% change,29033,1822
Missouri,Carter,-25.821414766138396,% change,29035,1001
Missouri,Cass,21.99788415974474,% change,29037,1004
Missouri,Cedar,12.36731723686863,% change,29039,1007
Missouri,Chariton,-12.349121466768521,% change,29041,1011
Missouri,Christian,1.1808271289495602,% change,29043,1014
Missouri,Clark,23.81501313897566,% change,29045,1015
Missouri,Clay,7.264662536079028,% change,29047,1018
Missouri,Clinton,-12.541850013874914,% change,29049,1021
Missouri,Cole,22.564545846531008,% change,29051,1022
Missouri,Cooper,28.749774254656124,% change,29053,1025
Missouri,Crawford,22.86062793378532,% change,29055,1028
Missouri,Dade,-13.741469461026654,% change,29057,1030
Missouri,Dallas,1.3974689617945077,% change,29059,1032
Missouri,Daviess,3.467886616433445,% change,29061,1036
Missouri,DeKalb,-10.053225293930717,% change,29063,1038
Missouri,Dent,-43.18928120107885,% change,29065,1040
Missouri,Douglas,-8.942414174972313,% change,29067,1043
Missouri,Dunklin,-8.810443862386071,% change,29069,1045
Missouri,Franklin,13.836181969678035,% change,29071,1047
Missouri,Gasconade,-30.613487573643816,% change,29073,1049
Missouri,Gentry,-9.35466424745721,% change,29075,1052
Missouri,Greene,-0.7425096355346111,% change,29077,1054
Missouri,Grundy,0.5215730661154246,% change,29079,1057
Missouri,Harrison,4.571822239084647,% change,29081,1058
Missouri,Henry,37.16140940057562,% change,29083,1061
Missouri,Hickory,22.43426975011641,% change,29085,1063
Missouri,Holt,-20.887151597552688,% change,29087,1065
Missouri,Howard,-10.169770623121199,% change,29089,1068
Missouri,Howell,1.0013266375071799,% change,29091,1070
Missouri,Iron,-20.663015841971454,% change,29093,1072
Missouri,Jackson,0.9413737349305196,% change,29095,1074
