State,County,Households no car & low access to store (% change) 2010 - 15 (PCH_LACCESS_HHNV_10_15),Units,FIPS,FID
Kentucky,Hopkins,21.079965146911338,% change,21107,1136
Kentucky,Jackson,-28.84735110127645,% change,21109,1140
Kentucky,Jefferson,-14.616425323708427,% change,21111,1143
Kentucky,Jessamine,81.06513795062824,% change,21113,1145
Kentucky,Johnson,38.62307675514908,% change,21115,1148
Kentucky,Kenton,-9.279072232990874,% change,21117,1151
Kentucky,Knott,-14.219092711171728,% change,21119,1154
Kentucky,Knox,-10.938339204622539,% change,21121,1159
Kentucky,Larue,81.22527570200265,% change,21123,1162
Kentucky,Laurel,9.408679069315468,% change,21125,1166
Kentucky,Lawrence,63.798114999392155,% change,21127,1167
Kentucky,Lee,1.4065261209704918,% change,21129,1171
Kentucky,Leslie,-21.774533174177947,% change,21131,1175
Kentucky,Letcher,0.03935742084008671,% change,21133,1178
Kentucky,Lewis,-2.3992931476389643,% change,21135,1180
Kentucky,Lincoln,4.4390363856746875,% change,21137,1184
Kentucky,Livingston,144.60947798880946,% change,21139,1187
Kentucky,Logan,22.2287386917718,% change,21141,1190
Kentucky,Lyon,-61.749788624547975,% change,21143,1193
Kentucky,McCracken,2.266718007821744,% change,21145,1196
Kentucky,McCreary,26.793499395516196,% change,21147,1198
Kentucky,McLean,28.00276329384957,% change,21149,1201
Kentucky,Madison,74.2615800623383,% change,21151,1204
Kentucky,Magoffin,12.005884686441808,% change,21153,1206
Kentucky,Marion,10.63825946574383,% change,21155,1210
Kentucky,Marshall,22.104510939949705,% change,21157,1213
Kentucky,Martin,-14.221610144612837,% change,21159,1215
Kentucky,Mason,-19.023401758418185,% change,21161,1217
Kentucky,Meade,22.52186237750075,% change,21163,1220
Kentucky,Menifee,16.79333889132915,% change,21165,1222
Kentucky,Mercer,10.917315685261164,% change,21167,1225
Kentucky,Metcalfe,70.05827213966424,% change,21169,1228
Kentucky,Monroe,-3.846580722735159,% change,21171,1230
Kentucky,Montgomery,-42.86338444336891,% change,21173,1233
Kentucky,Morgan,-1.8059712644772137,% change,21175,1235
Kentucky,Muhlenberg,28.259411131262553,% change,21177,1238
Kentucky,Nelson,51.72204580958866,% change,21179,1243
Kentucky,Nicholas,-56.813383748767656,% change,21181,1246
Kentucky,Ohio,-21.322418052589132,% change,21183,1249
Kentucky,Oldham,24.278741458198365,% change,21185,1252
Kentucky,Owen,-1.2113504606178132,% change,21187,1255
Kentucky,Owsley,97.18571814873722,% change,21189,1257
Kentucky,Pendleton,-26.961569507551257,% change,21191,1260
Kentucky,Perry,-25.1387672491591,% change,21193,1265
Kentucky,Pike,7.671063551428049,% change,21195,1267
Kentucky,Powell,72.83451915611387,% change,21197,1270
Kentucky,Pulaski,-18.115846071191786,% change,21199,1272
Kentucky,Robertson,14.259753823052954,% change,21201,1273
Kentucky,Rockcastle,-6.010373052361451,% change,21203,1276
Kentucky,Rowan,4.7530583125401975,% change,21205,1279
Kentucky,Russell,70.63588516254518,% change,21207,1282
Kentucky,Scott,145.99112057388763,% change,21209,1283
Kentucky,Shelby,16.277556274040936,% change,21211,1285
Kentucky,Simpson,-24.92568249450359,% change,21213,1287
Kentucky,Spencer,8.131726886497892,% change,21215,1000
Kentucky,Taylor,63.81816371227795,% change,21217,1003
Kentucky,Todd,-0.39009071472327694,% change,21219,1006
Kentucky,Trigg,37.12911783592901,% change,21221,1009
Kentucky,Trimble,-12.301041861707995,% change,21223,1012
Kentucky,Union,-16.88831170544862,% change,21225,1016
Kentucky,Warren,0.9638110200107698,% change,21227,1019
Kentucky,Washington,-38.7621074529878,% change,21229,1023
Kentucky,Wayne,-6.436223874996946,% change,21231,1027
Kentucky,Webster,56.403426492318246,% change,21233,1029
Kentucky,Whitley,5.811654772596968,% change,21235,1034
Kentucky,Wolfe,81.51146771856523,% change,21237,1037
Kentucky,Woodford,0.3871326636049996,% change,21239,1042
Louisiana,Acadia,67.16255088129917,% change,22001,1046
Louisiana,Allen,43.53663956316181,% change,22003,1051
Louisiana,Ascension,-46.65336894167968,% change,22005,1055
Louisiana,Assumption,-13.483851887793113,% change,22007,1060
Louisiana,Avoyelles,-2.3871583969324903,% change,22009,1062
Louisiana,Beauregard,12.477754955038014,% change,22011,1066
Louisiana,Bienville,13.022170666588414,% change,22013,1069
Louisiana,Bossier,-20.32400215906308,% change,22015,1076
Louisiana,Caddo,-8.454771499165735,% change,22017,1079
Louisiana,Calcasieu,-23.489644886589293,% change,22019,1081
Louisiana,Caldwell,63.181108735874226,% change,22021,1084
Louisiana,Cameron,-56.05580237473017,% change,22023,1089
Louisiana,Catahoula,-38.28342420802298,% change,22025,1093
Louisiana,Claiborne,-25.960717561951125,% change,22027,1095
Louisiana,Concordia,7.423081857700009,% change,22029,1098
Louisiana,De Soto,19.05080717057508,% change,22031,1103
Louisiana,East Baton Rouge,-24.851917115363932,% change,22033,1108
Louisiana,East Carroll,299.9213159429346,% change,22035,1111
Louisiana,East Feliciana,-26.45871878040144,% change,22037,1115
Louisiana,Evangeline,50.226045480031104,% change,22039,1118
Louisiana,Franklin,1.1707195834327677,% change,22041,1123
Louisiana,Grant,9.103116621187086,% change,22043,1127
Louisiana,Iberia,20.29509273963032,% change,22045,1133
Louisiana,Iberville,11.884710681390814,% change,22047,1134
Louisiana,Jackson,6.524377044988585,% change,22049,1138
Louisiana,Jefferson,-5.946782613148509,% change,22051,1147
Louisiana,Jefferson Davis,17.596611300420516,% change,22053,1155
Louisiana,Lafayette,-21.559249830620537,% change,22055,1161
Louisiana,Lafourche,-21.74663076112902,% change,22057,1280
Louisiana,La Salle,14.086678792917509,% change,22059,1289
Louisiana,Lincoln,-7.84214007315968,% change,22061,1291
Louisiana,Livingston,-9.63157634347591,% change,22063,1295
Louisiana,Madison,92.33662719304893,% change,22065,1297
Louisiana,Morehouse,5.71708615870324,% change,22067,1299
Louisiana,Natchitoches,-27.03291107800802,% change,22069,1301
Louisiana,Orleans,-23.122950805352378,% change,22071,1304
Louisiana,Ouachita,-25.310018869226266,% change,22073,1306
Louisiana,Plaquemines,-47.89720103754031,% change,22075,1427
Louisiana,Pointe Coupee,9.523174515740669,% change,22077,1431
Louisiana,Rapides,2.9061977665224243,% change,22079,1434
Louisiana,Red River,30.83491042442202,% change,22081,1436
Louisiana,Richland,9.466266427138532,% change,22083,1439
Louisiana,Sabine,12.087494669160936,% change,22085,1441
Louisiana,St. Bernard,16.330575124138516,% change,22087,1463
Louisiana,St. Charles,5.877155715367023,% change,22089,1466
Louisiana,St. Helena,26.269324838790048,% change,22091,1467
Louisiana,St. James,-5.906555043019343,% change,22093,1468
Louisiana,St. John the Baptist,25.666585463017537,% change,22095,1469
Louisiana,St. Landry,10.016047765555872,% change,22097,1471
Louisiana,St. Martin,-21.350516417777982,% change,22099,1473
Louisiana,St. Mary,-0.7837275149412666,% change,22101,1474
Louisiana,St. Tammany,-8.243747511852858,% change,22103,1475
Louisiana,Tangipahoa,5.992712519375797,% change,22105,1476
Louisiana,Tensas,12.901782352708432,% change,22107,1479
Louisiana,Terrebonne,-0.40802992519141085,% change,22109,1501
Louisiana,Union,22.534379460708777,% change,22111,1507
Louisiana,Vermilion,9.272892524648245,% change,22113,1510
Louisiana,Vernon,-15.393176168024816,% change,22115,1513
Louisiana,Washington,-16.586757845807337,% change,22117,1516
Louisiana,Webster,20.45229910628985,% change,22119,1518
Louisiana,West Baton Rouge,11.734142556964244,% change,22121,1520
Louisiana,West Carroll,-0.20159548040551994,% change,22123,1522
Louisiana,West Feliciana,-37.59758811730882,% change,22125,1524
Louisiana,Winn,-19.388903251456775,% change,22127,1529
Maine,Androscoggin,17.609487759380237,% change,23001,1532
Maine,Aroostook,-2.9249237965423944,% change,23003,1535
Maine,Cumberland,3.451601365078557,% change,23005,1608
Maine,Franklin,-16.86240263985333,% change,23007,1619
Maine,Hancock,31.95935971021358,% change,23009,1748
Maine,Kennebec,-24.54093821155397,% change,23011,1755
Maine,Knox,-4.455450759095615,% change,23013,1774
Maine,Lincoln,-3.5771075260607383,% change,23015,1835
Maine,Oxford,13.447647219424109,% change,23017,1842
Maine,Penobscot,12.980000508497142,% change,23019,1846
Maine,Piscataquis,-8.877826155840067,% change,23021,1851
Maine,Sagadahoc,20.85157280235762,% change,23023,1855
Maine,Somerset,34.14341391535602,% change,23025,1860
Maine,Waldo,-2.5609269803116153,% change,23027,1865
Maine,Washington,15.46359637664026,% change,23029,1884
Maine,York,14.863874331782585,% change,23031,1901
Maryland,Allegany,-30.69158951209845,% change,24001,1905
Maryland,Anne Arundel,24.221362123109635,% change,24003,1925
Maryland,Baltimore County,-13.36112677698079,% change,24005,1939
Maryland,Calvert,-13.220812367324362,% change,24009,1946
Maryland,Caroline,30.823268969336166,% change,24011,1949
Maryland,Carroll,2.605604789598022,% change,24013,1955
Maryland,Cecil,20.672273407750502,% change,24015,1963
Maryland,Charles,34.13135880507166,% change,24017,1294
Maryland,Dorchester,61.25016851547037,% change,24019,1346
Maryland,Frederick,-11.291688305231542,% change,24021,1357
Maryland,Garrett,5.262904536613557,% change,24023,1361
Maryland,Harford,15.389950957388793,% change,24025,1372
Maryland,Howard,-31.833396953726723,% change,24027,1379
Maryland,Kent,9.938176756424037,% change,24029,1394
Maryland,Montgomery,28.719294356110066,% change,24031,1398
Maryland,Prince George's,-13.92856926903632,% change,24033,1403
Maryland,Queen Anne's,-21.74865581360689,% change,24035,1413
Maryland,St. Mary's,53.853461316037276,% change,24037,1421
Maryland,Somerset,-10.276153234660198,% change,24039,1430
Maryland,Talbot,54.646555069391866,% change,24041,1438
Maryland,Washington,17.014378035803517,% change,24043,1445
Maryland,Wicomico,-14.315302327707673,% change,24045,1446
Maryland,Worcester,7.22019228099777,% change,24047,1456
Maryland,Baltimore City,-37.81713911926523,% change,24510,1460
Massachusetts,Barnstable,10.66309975337806,% change,25001,1478
Massachusetts,Berkshire,-3.555771992542154,% change,25003,1480
Massachusetts,Bristol,15.192714939707802,% change,25005,1486
Massachusetts,Dukes,-56.77037695243644,% change,25007,1491
Massachusetts,Essex,-7.677992202535947,% change,25009,1519
Massachusetts,Franklin,-18.79368793188329,% change,25011,1523
Massachusetts,Hampden,-6.399687369078666,% change,25013,1526
Massachusetts,Hampshire,30.801088555354344,% change,25015,1527
Massachusetts,Middlesex,-9.14043547023377,% change,25017,1533
Massachusetts,Nantucket,-36.79832742064388,% change,25019,1537
Massachusetts,Norfolk,-13.892198768519073,% change,25021,1543
Massachusetts,Plymouth,-16.6294660520452,% change,25023,1569
Massachusetts,Suffolk,-70.75581227928292,% change,25025,1585
Massachusetts,Worcester,-4.912378601343594,% change,25027,1599
Michigan,Alcona,9.522016105033597,% change,26001,1603
Michigan,Alger,19.03829550962678,% change,26003,1609
Michigan,Allegan,3.6680770296770353,% change,26005,1611
Michigan,Alpena,33.943323341804025,% change,26007,1614
Michigan,Antrim,-20.559690250286895,% change,26009,1617
Michigan,Arenac,39.33606282751118,% change,26011,1621
Michigan,Baraga,83.83056293076756,% change,26013,1624
Michigan,Barry,87.40442801408584,% change,26015,1627
Michigan,Bay,50.38229374450186,% change,26017,1631
Michigan,Benzie,36.94037324530141,% change,26019,1634
Michigan,Berrien,25.958222548414444,% change,26021,1635
Michigan,Branch,8.816536283797085,% change,26023,1640
Michigan,Calhoun,-2.214710664422239,% change,26025,1641
Michigan,Cass,24.953748420330037,% change,26027,1644
Michigan,Charlevoix,-10.88608492477255,% change,26029,1648
Michigan,Cheboygan,14.304373867724749,% change,26031,1649
Michigan,Chippewa,2.7457286378725554,% change,26033,1660
Michigan,Clare,-19.917109900196262,% change,26035,1665
Michigan,Clinton,-3.315328951199823,% change,26037,1669
Michigan,Crawford,39.929309562296126,% change,26039,1672
Michigan,Delta,29.634282639059794,% change,26041,1675
Michigan,Dickinson,15.895218629491392,% change,26043,1677
Michigan,Eaton,27.797246168587336,% change,26045,1678
Michigan,Emmet,3.5009961053032916,% change,26047,1686
Michigan,Genesee,39.794063028472664,% change,26049,1688
Michigan,Gladwin,6.645794410553528,% change,26051,1691
Michigan,Gogebic,71.03368371953664,% change,26053,1693
Michigan,Grand Traverse,4.8129412181913445,% change,26055,1697
Michigan,Gratiot,237.1802296411532,% change,26057,1700
Michigan,Hillsdale,21.55475515884558,% change,26059,1701
Michigan,Houghton,35.549062430039875,% change,26061,1705
Michigan,Huron,-8.443719957791084,% change,26063,1708
Michigan,Ingham,-19.35981734846938,% change,26065,1710
Michigan,Ionia,5.576884217238266,% change,26067,1713
Michigan,Iosco,10.25547992813235,% change,26069,1715
Michigan,Iron,7.009739786363362,% change,26071,1716
Michigan,Isabella,15.880207900046189,% change,26073,1717
Michigan,Jackson,1.228545696030825,% change,26075,1719
Michigan,Kalamazoo,-15.83766864557384,% change,26077,1720
Michigan,Kalkaska,18.92960478889653,% change,26079,1722
Michigan,Kent,0.29777293368922125,% change,26081,1726
Michigan,Keweenaw,-18.66112797717634,% change,26083,1743
Michigan,Lake,12.91005346969236,% change,26085,1749
Michigan,Lapeer,65.69005752423952,% change,26087,1752
Michigan,Leelanau,4.902452893228109,% change,26089,1765
Michigan,Lenawee,16.12923253034138,% change,26091,1768
Michigan,Livingston,35.28160131994637,% change,26093,1770
Michigan,Luce,14.947902530445617,% change,26095,1773
Michigan,Mackinac,50.91159503225677,% change,26097,1779
Michigan,Macomb,16.204768095013485,% change,26099,1785
Michigan,Manistee,-16.86494554471061,% change,26101,1787
Michigan,Marquette,8.7031655491956,% change,26103,1793
Michigan,Mason,10.722860512396787,% change,26105,1797
Michigan,Mecosta,22.01261971727537,% change,26107,1800
Michigan,Menominee,46.96741332889843,% change,26109,1802
Michigan,Midland,-15.415879707690175,% change,26111,1806
Michigan,Missaukee,32.46634857945327,% change,26113,1810
Michigan,Monroe,-7.39938111956861,% change,26115,1812
Michigan,Montcalm,9.294700825350281,% change,26117,1815
Michigan,Montmorency,28.569668570739132,% change,26119,1816
Michigan,Muskegon,37.11017219715361,% change,26121,1818
Michigan,Newaygo,35.691063959608904,% change,26123,1820
Michigan,Oakland,22.396937196567723,% change,26125,1824
Michigan,Oceana,7.685670002742628,% change,26127,1825
Michigan,Ogemaw,-10.96589291319516,% change,26129,1827
Michigan,Ontonagon,-12.559923406613333,% change,26131,1829
Michigan,Osceola,21.562347361305754,% change,26133,1830
Michigan,Oscoda,4.243895911942251,% change,26135,1832
Michigan,Otsego,80.22475716070636,% change,26137,1834
Michigan,Ottawa,8.838282962880006,% change,26139,1837
Michigan,Presque Isle,-8.910367898612286,% change,26141,1840
Michigan,Roscommon,62.1686263515693,% change,26143,1843
Michigan,Saginaw,50.72811797247403,% change,26145,1845
Michigan,St. Clair,39.0707884925,% change,26147,1854
Michigan,St. Joseph,13.933098820673584,% change,26149,1857
Michigan,Sanilac,32.84652790469509,% change,26151,1858
Michigan,Schoolcraft,-3.130957235509793,% change,26153,1861
Michigan,Shiawassee,63.64874435329029,% change,26155,1863
Michigan,Tuscola,14.028386550026402,% change,26157,1866
Michigan,Van Buren,42.78801560643288,% change,26159,1867
Michigan,Washtenaw,-24.764020344969826,% change,26161,1869
Michigan,Wayne,0.14270538653721734,% change,26163,1871
Michigan,Wexford,21.761374401433955,% change,26165,1873
Minnesota,Aitkin,55.00036466601232,% change,27001,1875
Minnesota,Anoka,-3.2649883321327002,% change,27003,1877
Minnesota,Becker,13.875484503943008,% change,27005,1878
Minnesota,Beltrami,-18.306598729705982,% change,27007,1880
Minnesota,Benton,-14.641493439933,% change,27009,1881
Minnesota,Big Stone,38.363929094212565,% change,27011,1882
Minnesota,Blue Earth,14.273383722483754,% change,27013,1886
Minnesota,Brown,-39.36061665549887,% change,27015,1892
Minnesota,Carlton,15.809345081287878,% change,27017,1893
Minnesota,Carver,31.258076655194888,% change,27019,1894
Minnesota,Cass,38.56720207301872,% change,27021,1895
Minnesota,Chippewa,2.920353413914058,% change,27023,1896
Minnesota,Chisago,54.63342081756739,% change,27025,1897
Minnesota,Clay,-32.43946037330587,% change,27027,1898
Minnesota,Clearwater,37.59766536777902,% change,27029,1899
Minnesota,Cook,33.439818330056085,% change,27031,1900
Minnesota,Cottonwood,-27.014707331638675,% change,27033,1902
Minnesota,Crow Wing,20.210199945519424,% change,27035,1903
Minnesota,Dakota,26.078656463740728,% change,27037,1904
Minnesota,Dodge,83.36312047152737,% change,27039,1906
Minnesota,Douglas,-15.007494705751956,% change,27041,1907
Minnesota,Faribault,-30.985741632805112,% change,27043,1908
Minnesota,Fillmore,10.949671103085226,% change,27045,1909
Minnesota,Freeborn,11.46347972937053,% change,27047,1910
Minnesota,Goodhue,-9.110857605869251,% change,27049,1911
Minnesota,Grant,25.478579549585994,% change,27051,1912
Minnesota,Hennepin,-6.529415146462799,% change,27053,1913
Minnesota,Houston,23.4226115893825,% change,27055,1914
Minnesota,Hubbard,10.11273812635654,% change,27057,1915
Minnesota,Isanti,-24.034742529201587,% change,27059,1916
Minnesota,Itasca,-6.007526112908392,% change,27061,1917
Minnesota,Jackson,-35.18464066451216,% change,27063,1918
Minnesota,Kanabec,70.3536477713604,% change,27065,1919
Minnesota,Kandiyohi,-11.435049220683771,% change,27067,1920
Minnesota,Kittson,134.85660690878342,% change,27069,1921
Minnesota,Koochiching,11.360311384509274,% change,27071,1922
Minnesota,Lac qui Parle,67.39450310045696,% change,27073,1923
Minnesota,Lake,74.84205141604954,% change,27075,1926
Minnesota,Lake of the Woods,19.97843145317216,% change,27077,1927
Minnesota,Le Sueur,29.942649686571794,% change,27079,1929
Minnesota,Lincoln,-60.41126794775541,% change,27081,1931
Minnesota,Lyon,-16.41067720615104,% change,27083,1932
Minnesota,McLeod,26.832542331529254,% change,27085,1934
Minnesota,Mahnomen,19.07500890239412,% change,27087,1936
Minnesota,Marshall,-0.5230337424083514,% change,27089,1937
Minnesota,Martin,13.354517368046414,% change,27091,1940
Minnesota,Meeker,50.299646698969426,% change,27093,1941
Minnesota,Mille Lacs,5.950090350859837,% change,27095,1943
Minnesota,Morrison,20.098422466498096,% change,27097,1944
Minnesota,Mower,-40.18241383853848,% change,27099,1945
Minnesota,Murray,-51.90576240928861,% change,27101,1947
Minnesota,Nicollet,-7.964999467374394,% change,27103,1948
Minnesota,Nobles,-46.08499445094729,% change,27105,1950
Minnesota,Norman,-13.897352071862635,% change,27107,1951
Minnesota,Olmsted,18.639150645148295,% change,27109,1953
Minnesota,Otter Tail,12.125964195640208,% change,27111,1954
Minnesota,Pennington,38.74333198878313,% change,27113,1956
Minnesota,Pine,-4.443901172905701,% change,27115,1957
Minnesota,Pipestone,-2.103272826986277,% change,27117,1958
Minnesota,Polk,-3.6085200362020635,% change,27119,1959
Minnesota,Pope,11.422962279180176,% change,27121,1961
Minnesota,Ramsey,-10.047403801833134,% change,27123,1964
Minnesota,Red Lake,295.56118252616426,% change,27125,1966
Minnesota,Redwood,33.23392206064864,% change,27127,1969
Minnesota,Renville,-10.946102946096053,% change,27129,1971
Minnesota,Rice,11.904904469095461,% change,27131,1973
Minnesota,Rock,44.647389776567756,% change,27133,1974
Minnesota,Roseau,1.2392119438146478,% change,27135,1976
Minnesota,St. Louis,2.2533798068609,% change,27137,1978
Minnesota,Scott,5.840679363719509,% change,27139,1979
Minnesota,Sherburne,7.35720558834283,% change,27141,1980
Minnesota,Sibley,2.3550720562610414,% change,27143,1982
Minnesota,Stearns,25.12290063996625,% change,27145,1984
Minnesota,Steele,-22.946630943081193,% change,27147,1985
Minnesota,Stevens,-21.269047195875174,% change,27149,1987
Minnesota,Swift,-52.94221941268962,% change,27151,1988
Minnesota,Todd,16.96617131380632,% change,27153,1989
Minnesota,Traverse,-41.9260892753674,% change,27155,1990
Minnesota,Wabasha,-26.808490098597478,% change,27157,1991
Minnesota,Wadena,-4.549012829463636,% change,27159,1992
Minnesota,Waseca,67.02405785919554,% change,27161,1993
Minnesota,Washington,-2.895425578954351,% change,27163,1994
Minnesota,Watonwan,81.07665063275816,% change,27165,1996
Minnesota,Wilkin,84.75553929002271,% change,27167,1997
Minnesota,Winona,22.495934886242004,% change,27169,1998
Minnesota,Wright,6.5478984917299,% change,27171,1999
Minnesota,Yellow Medicine,-25.267819877808396,% change,27173,1531
Mississippi,Adams,-24.715212566296913,% change,28001,1534
Mississippi,Alcorn,21.496161086368037,% change,28003,1538
Mississippi,Amite,27.484281305116166,% change,28005,1539
Mississippi,Attala,42.35444547370582,% change,28007,1541
Mississippi,Benton,-17.288465563111473,% change,28009,1544
Mississippi,Bolivar,32.71367883475116,% change,28011,1547
Mississippi,Calhoun,-9.985290676983661,% change,28013,1548
Mississippi,Carroll,-33.16226446899356,% change,28015,1549
Mississippi,Chickasaw,2.8656713361114985,% change,28017,1550
Mississippi,Choctaw,30.202915112823042,% change,28019,1552
Mississippi,Claiborne,3.9691215295134317,% change,28021,1555
Mississippi,Clarke,-24.038388323843815,% change,28023,1557
Mississippi,Clay,7.987329276077469,% change,28025,1559
Mississippi,Coahoma,-25.978688131003754,% change,28027,1562
Mississippi,Copiah,-31.557354410200954,% change,28029,1564
Mississippi,Covington,6.569073221405071,% change,28031,1567
Mississippi,DeSoto,-1.3986863891107137,% change,28033,1571
Mississippi,Forrest,43.80331017730612,% change,28035,1572
Mississippi,Franklin,-14.587493273547103,% change,28037,1575
Mississippi,George,109.01285012895544,% change,28039,1577
Mississippi,Greene,13.046023534055873,% change,28041,1579
Mississippi,Grenada,-45.973633904123155,% change,28043,1581
Mississippi,Hancock,33.476417418159144,% change,28045,1583
Mississippi,Harrison,3.702284018943807,% change,28047,1587
Mississippi,Hinds,-31.310340645184436,% change,28049,1591
Mississippi,Holmes,13.590795956032494,% change,28051,1593
Mississippi,Humphreys,-19.93727877534188,% change,28053,1596
Mississippi,Issaquena,27.381462881125373,% change,28055,1598
Mississippi,Itawamba,-14.890325052586675,% change,28057,1601
Mississippi,Jackson,50.19347737972845,% change,28059,1605
Mississippi,Jasper,-24.57071848812678,% change,28061,1607
Mississippi,Jefferson,75.80527012677672,% change,28063,1610
Mississippi,Jefferson Davis,141.30678946294594,% change,28065,1612
Mississippi,Jones,-11.285417567948832,% change,28067,1615
Mississippi,Kemper,-20.83680287499443,% change,28069,1616
Mississippi,Lafayette,3.3252812392368223,% change,28071,1620
Mississippi,Lamar,89.16444582869242,% change,28073,1623
Mississippi,Lauderdale,15.422316571416053,% change,28075,1628
Mississippi,Lawrence,-7.441454040395818,% change,28077,1632
Mississippi,Leake,-14.877339631887509,% change,28079,1636
Mississippi,Lee,-8.46172059611414,% change,28081,1638
Mississippi,Leflore,4.389274157200791,% change,28083,1643
Mississippi,Lincoln,-16.200991477060604,% change,28085,1645
Mississippi,Lowndes,-14.963328073670695,% change,28087,1647
Mississippi,Madison,19.867865793097742,% change,28089,1651
Mississippi,Marion,32.267580807057676,% change,28091,1653
Mississippi,Marshall,-31.787482140777772,% change,28093,1655
Mississippi,Monroe,28.345091383414513,% change,28095,1656
Mississippi,Montgomery,-39.51418812590904,% change,28097,1658
Mississippi,Neshoba,-11.677878671973442,% change,28099,1661
Mississippi,Newton,-4.507349557391822,% change,28101,1663
Mississippi,Noxubee,0.11498380954296031,% change,28103,1666
Mississippi,Oktibbeha,-8.265974384174246,% change,28105,1668
Mississippi,Panola,22.20059236845372,% change,28107,1671
Mississippi,Pearl River,40.414063832300165,% change,28109,1676
Mississippi,Perry,9.801388192989338,% change,28111,1679
Mississippi,Pike,94.51710016322491,% change,28113,1680
Mississippi,Pontotoc,-7.7181169664263125,% change,28115,1682
Mississippi,Prentiss,29.149293758505163,% change,28117,1684
Mississippi,Quitman,-29.494275579566718,% change,28119,1685
Mississippi,Rankin,10.274005774391929,% change,28121,1690
Mississippi,Scott,52.71416359248996,% change,28123,1692
Mississippi,Sharkey,104.7805632217105,% change,28125,1695
Mississippi,Simpson,15.811844711834205,% change,28127,1698
Mississippi,Smith,31.706157147840408,% change,28129,1709
Mississippi,Stone,7.090070771531723,% change,28131,1712
Mississippi,Sunflower,42.8185107462056,% change,28133,1721
Mississippi,Tallahatchie,-7.580010577297341,% change,28135,1725
Mississippi,Tate,-38.96133674804416,% change,28137,1727
Mississippi,Tippah,44.8282024057818,% change,28139,1730
Mississippi,Tishomingo,60.76153558631925,% change,28141,1732
Mississippi,Tunica,-39.261426732176,% change,28143,1735
Mississippi,Union,-12.996532464684204,% change,28145,1737
Mississippi,Walthall,-32.50541922569187,% change,28147,1740
Mississippi,Warren,32.81369461857944,% change,28149,1746
Mississippi,Washington,110.47431161349404,% change,28151,1750
Mississippi,Wayne,32.151568423711126,% change,28153,1753
Mississippi,Webster,1.8599602319835686,% change,28155,1756
Mississippi,Wilkinson,-29.129718254400327,% change,28157,1757
Mississippi,Winston,-4.063798951724721,% change,28159,1758
Mississippi,Yalobusha,-6.702240853399536,% change,28161,1759
Mississippi,Yazoo,10.756454702814867,% change,28163,1760
Missouri,Adair,-18.497027845740003,% change,29001,1761
Missouri,Andrew,-25.39935395330134,% change,29003,1762
Missouri,Atchison,62.5848721404053,% change,29005,1763
Missouri,Audrain,-36.718318513242025,% change,29007,1766
Missouri,Barry,31.394579140545225,% change,29009,1767
Missouri,Barton,-7.027344691078962,% change,29011,1771
Missouri,Bates,92.05859789336697,% change,29013,1776
Missouri,Benton,22.353994122839534,% change,29015,1778
Missouri,Bollinger,-35.20988427628356,% change,29017,1781
Missouri,Boone,-47.79009760978875,% change,29019,1783
Missouri,Buchanan,-0.07930849311469315,% change,29021,1789
Missouri,Butler,-30.166519037016826,% change,29023,1792
Missouri,Caldwell,-12.700065142014944,% change,29025,1795
Missouri,Callaway,64.59746373096516,% change,29027,1799
Missouri,Camden,7.385091972094397,% change,29029,1803
Missouri,Cape Girardeau,18.594305288895203,% change,29031,1808
Missouri,Carroll,31.37354825810426,% change,29033,1822
Missouri,Carter,58.68800959191205,% change,29035,1001
Missouri,Cass,-2.5288779904171967,% change,29037,1004
Missouri,Cedar,-17.02071030371666,% change,29039,1007
Missouri,Chariton,-14.541436635993113,% change,29041,1011
Missouri,Christian,28.940449166782578,% change,29043,1014
Missouri,Clark,43.57472944283202,% change,29045,1015
Missouri,Clay,-18.52408422245853,% change,29047,1018
Missouri,Clinton,-4.001116752047438,% change,29049,1021
Missouri,Cole,32.795699206508324,% change,29051,1022
Missouri,Cooper,24.990264589344307,% change,29053,1025
Missouri,Crawford,-0.042367956280490844,% change,29055,1028
Missouri,Dade,-26.74432976958183,% change,29057,1030
Missouri,Dallas,8.562906273389126,% change,29059,1032
Missouri,Daviess,-1.1908911721075695,% change,29061,1036
Missouri,DeKalb,-18.944878617035734,% change,29063,1038
Missouri,Dent,-11.301222069022975,% change,29065,1040
Missouri,Douglas,11.872517911257967,% change,29067,1043
Missouri,Dunklin,23.716014215629258,% change,29069,1045
Missouri,Franklin,26.67958492059053,% change,29071,1047
Missouri,Gasconade,47.93467224167594,% change,29073,1049
Missouri,Gentry,-24.367127361749795,% change,29075,1052
Missouri,Greene,30.160476737246928,% change,29077,1054
Missouri,Grundy,10.82086777366631,% change,29079,1057
Missouri,Harrison,-45.66721326398527,% change,29081,1058
Missouri,Henry,26.39101443566317,% change,29083,1061
Missouri,Hickory,34.569459699042376,% change,29085,1063
Missouri,Holt,18.685025748533793,% change,29087,1065
Missouri,Howard,-8.992070614584371,% change,29089,1068
Missouri,Howell,31.13884696660993,% change,29091,1070
Missouri,Iron,-0.8706159200542225,% change,29093,1072
Missouri,Jackson,10.597838087903277,% change,29095,1074
Missouri,Jasper,11.219382671353724,% change,29097,1078
Missouri,Jefferson,24.345131400645684,% change,29099,1082
Missouri,Johnson,22.03649146360941,% change,29101,1087
Missouri,Knox,33.42081188538916,% change,29103,1091
Missouri,Laclede,-21.264359895299535,% change,29105,1096
