State,County,Low income & low access to store (% change) 2010 - 15 (PCH_LACCESS_LOWI_10_15),Units,FIPS,FID
Missouri,Jefferson,20.665680448683464,% change,29099,1082
Missouri,Johnson,-5.97257196630467,% change,29101,1087
Missouri,Knox,-19.28535280393021,% change,29103,1091
Missouri,Laclede,22.231105778022854,% change,29105,1096
Missouri,Lafayette,3.798896816863768,% change,29107,1099
Missouri,Lawrence,10.494139788804128,% change,29109,1101
Missouri,Lewis,4.296576672495185,% change,29111,1104
Missouri,Lincoln,-44.288913680646615,% change,29113,1106
Missouri,Linn,-1.702994547370683,% change,29115,1109
Missouri,Livingston,21.420777210183875,% change,29117,1112
Missouri,McDonald,57.322172900452806,% change,29119,1113
Missouri,Macon,33.99975730098088,% change,29121,1116
Missouri,Madison,-17.56297108372815,% change,29123,1117
Missouri,Maries,27.001249971899092,% change,29125,1120
Missouri,Marion,-14.050596012073397,% change,29127,1122
Missouri,Mercer,831.9038314375055,% change,29129,1125
Missouri,Miller,75.5254360486032,% change,29131,1128
Missouri,Mississippi,-37.48565643539545,% change,29133,1131
Missouri,Moniteau,-43.88186423812797,% change,29135,1135
Missouri,Monroe,334.81779468760874,% change,29137,1139
Missouri,Montgomery,-25.65302512147072,% change,29139,1142
Missouri,Morgan,25.069071419273094,% change,29141,1146
Missouri,New Madrid,1.9047881983428376,% change,29143,1149
Missouri,Newton,-38.99006060385496,% change,29145,1152
Missouri,Nodaway,10.104421929312926,% change,29147,1156
Missouri,Oregon,7.259513621164676,% change,29149,1158
Missouri,Osage,-27.152896360829665,% change,29151,1164
Missouri,Ozark,-1.6035539212383907,% change,29153,1168
Missouri,Pemiscot,-14.06753166255843,% change,29155,1170
Missouri,Perry,-8.085821503072808,% change,29157,1172
Missouri,Pettis,5.883655051851217,% change,29159,1174
Missouri,Phelps,5.137120312383193,% change,29161,1176
Missouri,Pike,-1.1543447335916992,% change,29163,1179
Missouri,Platte,7.345764239259569,% change,29165,1181
Missouri,Polk,-26.618451785976976,% change,29167,1183
Missouri,Pulaski,108.21351723848491,% change,29169,1185
Missouri,Putnam,9.838640525952936,% change,29171,1188
Missouri,Ralls,-23.32480510450452,% change,29173,1191
Missouri,Randolph,-16.991715350431168,% change,29175,1194
Missouri,Ray,90.04559333673069,% change,29177,1197
Missouri,Reynolds,-0.870602260985307,% change,29179,1200
Missouri,Ripley,-17.023322600019885,% change,29181,1203
Missouri,St. Charles,8.12533965565784,% change,29183,1205
Missouri,St. Clair,28.78138162135519,% change,29185,1208
Missouri,Ste. Genevieve,-12.738727881310993,% change,29186,1209
Missouri,St. Francois,-8.947961106145124,% change,29187,1212
Missouri,St. Louis County,20.24803789505148,% change,29189,1216
Missouri,Saline,17.462758664480717,% change,29195,1218
Missouri,Schuyler,18.0290665503736,% change,29197,1221
Missouri,Scotland,-42.98545566783323,% change,29199,1224
Missouri,Scott,-4.273423434063523,% change,29201,1227
Missouri,Shannon,-43.15629025309287,% change,29203,1229
Missouri,Shelby,30.494449761124848,% change,29205,1232
Missouri,Stoddard,0.8995428606080782,% change,29207,1236
Missouri,Stone,72.1078029633225,% change,29209,1237
Missouri,Sullivan,-14.336845759007682,% change,29211,1240
Missouri,Taney,80.8930660795121,% change,29213,1242
Missouri,Texas,-5.790742616266309,% change,29215,1245
Missouri,Vernon,72.54046952554638,% change,29217,1248
Missouri,Warren,17.907405186924606,% change,29219,1251
Missouri,Washington,2.0856569729011083,% change,29221,1253
Missouri,Wayne,-12.306386811165861,% change,29223,1256
Missouri,Webster,79.70198034268316,% change,29225,1258
Missouri,Worth,-61.44081102165292,% change,29227,1261
Missouri,Wright,-0.459234071686458,% change,29229,1263
Missouri,St. Louis City,-28.77653442601249,% change,29510,1266
Montana,Beaverhead,9.257297247802185,% change,30001,1269
Montana,Big Horn,3.58208472697982,% change,30003,1274
Montana,Blaine,-2.1297744217211276,% change,30005,1124
Montana,Broadwater,-34.31613923450966,% change,30007,1132
Montana,Carbon,-7.9808614491606225,% change,30009,1137
Montana,Carter,-9.39025407805042,% change,30011,1141
Montana,Cascade,14.485115784701646,% change,30013,1144
Montana,Chouteau,0.3053757301506566,% change,30015,1150
Montana,Custer,11.342961336792492,% change,30017,1153
Montana,Daniels,-82.74981292499004,% change,30019,1157
Montana,Dawson,-15.752858221891557,% change,30021,1160
Montana,Deer Lodge,-11.408696035132223,% change,30023,1163
Montana,Fallon,28.982085038337107,% change,30025,1165
Montana,Fergus,-8.014966623054473,% change,30027,1169
Montana,Flathead,8.778817028830067,% change,30029,1173
Montana,Gallatin,-19.758167807341806,% change,30031,1177
Montana,Garfield,2.3123297606243773,% change,30033,1182
Montana,Glacier,1.3393399984342198,% change,30035,1186
Montana,Golden Valley,6.831849032375124,% change,30037,1189
Montana,Granite,-75.97078077551733,% change,30039,1192
Montana,Hill,16.524825101558964,% change,30041,1195
Montana,Jefferson,-79.67579278814183,% change,30043,1199
Montana,Judith Basin,7.199813941058923,% change,30045,1202
Montana,Lake,-66.87200409620195,% change,30047,1207
Montana,Lewis and Clark,2.45202509336654,% change,30049,1211
Montana,Liberty,7.263724063053664,% change,30051,1214
Montana,Lincoln,-0.6667718633930521,% change,30053,1219
Montana,McCone,-64.25937657772627,% change,30055,1223
Montana,Madison,-11.286656485840926,% change,30057,1226
Montana,Meagher,-6.527757253796637,% change,30059,1231
Montana,Mineral,20.108114921645754,% change,30061,1234
Montana,Missoula,-16.404229845972505,% change,30063,1239
Montana,Musselshell,-17.928932287073923,% change,30065,1241
Montana,Park,-24.13035587997356,% change,30067,1244
Montana,Petroleum,-17.078916753300778,% change,30069,1247
Montana,Phillips,-0.3896503144875165,% change,30071,1250
Montana,Pondera,-12.055188745636341,% change,30073,1254
Montana,Powder River,-11.608391474488947,% change,30075,1259
Montana,Powell,-7.757142536228032,% change,30077,1262
Montana,Prairie,-0.9523321087137975,% change,30079,1264
Montana,Ravalli,-0.6501316909124696,% change,30081,1268
Montana,Richland,-5.516512342717902,% change,30083,1271
Montana,Roosevelt,16.048380587922775,% change,30085,1275
Montana,Rosebud,-4.435237046320048,% change,30087,1277
Montana,Sanders,0.041903395410381065,% change,30089,1278
Montana,Sheridan,5.705005799125502,% change,30091,1281
Montana,Silver Bow,-55.26598541666631,% change,30093,1284
Montana,Stillwater,-20.28626623264686,% change,30095,1286
Montana,Sweet Grass,-24.149308729571864,% change,30097,1288
Montana,Teton,-38.3110426539991,% change,30099,1290
Montana,Toole,3.303176944665133,% change,30101,1292
Montana,Treasure,4.653802382900652,% change,30103,1293
Montana,Valley,5.61601245834902,% change,30105,1296
Montana,Wheatland,4.252335102061386,% change,30107,1298
Montana,Wibaux,135.77520239749254,% change,30109,1300
Montana,Yellowstone,3.7442157826910516,% change,30111,1302
Nebraska,Adams,20.171212723592514,% change,31001,1303
Nebraska,Antelope,-52.52627199170728,% change,31003,1305
Nebraska,Arthur,21.252372821028565,% change,31005,1307
Nebraska,Banner,2.2093400288408995,% change,31007,1308
Nebraska,Blaine,-18.372958480633457,% change,31009,1309
Nebraska,Boone,-37.5420374359416,% change,31011,1310
Nebraska,Box Butte,11.876470261944743,% change,31013,1315
Nebraska,Boyd,2.553990838514262,% change,31015,1317
Nebraska,Brown,-22.243250605782176,% change,31017,1319
Nebraska,Buffalo,-27.70877533898769,% change,31019,1321
Nebraska,Burt,-98.21182278512951,% change,31021,1323
Nebraska,Butler,15.221709353501053,% change,31023,1325
Nebraska,Cass,-10.086492463463061,% change,31025,1326
Nebraska,Cedar,-64.47762312674216,% change,31027,1329
Nebraska,Chase,11.082759704993087,% change,31029,1330
Nebraska,Cherry,12.62765269118763,% change,31031,1333
Nebraska,Cheyenne,23.043883175376017,% change,31033,1334
Nebraska,Clay,-0.0265940480842032,% change,31035,1336
Nebraska,Colfax,1.501171070556046,% change,31037,1338
Nebraska,Cuming,-87.29486884224677,% change,31039,1340
Nebraska,Custer,-6.341829644449415,% change,31041,1342
Nebraska,Dakota,28.662565803625167,% change,31043,1344
Nebraska,Dawes,-1.6227366886290668,% change,31045,1347
Nebraska,Dawson,-19.102655229099433,% change,31047,1349
Nebraska,Deuel,31.905312882610566,% change,31049,1351
Nebraska,Dixon,-20.12632042068939,% change,31051,1353
Nebraska,Dodge,7.226825353228272,% change,31053,1354
Nebraska,Douglas,-11.931060881207815,% change,31055,1358
Nebraska,Dundy,-0.2803811470450543,% change,31057,1360
Nebraska,Fillmore,-28.844556333275317,% change,31059,1363
Nebraska,Franklin,-20.613024473101937,% change,31061,1369
Nebraska,Frontier,-16.80854221186248,% change,31063,1371
Nebraska,Furnas,-51.25004902712126,% change,31065,1374
Nebraska,Gage,25.103275008033965,% change,31067,1378
Nebraska,Garden,-24.264456314803713,% change,31069,1381
Nebraska,Garfield,121.24817490960102,% change,31071,1391
Nebraska,Gosper,6.523958355676471,% change,31073,1393
Nebraska,Grant,18.717744507173602,% change,31075,1395
Nebraska,Greeley,69.43432734903125,% change,31077,1397
Nebraska,Hall,110.95688294383892,% change,31079,1402
Nebraska,Hamilton,191.14479668656844,% change,31081,1405
Nebraska,Harlan,-3.0709265608839016,% change,31083,1409
Nebraska,Hayes,-0.027455544604695355,% change,31085,1411
Nebraska,Hitchcock,22.755262121601387,% change,31087,1414
Nebraska,Holt,8.436779173110436,% change,31089,1416
Nebraska,Hooker,-88.30118722519828,% change,31091,1418
Nebraska,Howard,-14.22936687818049,% change,31093,1311
Nebraska,Jefferson,6.1681623616898404,% change,31095,1312
Nebraska,Johnson,23.69970103091019,% change,31097,1313
Nebraska,Kearney,-15.9009067854318,% change,31099,1314
Nebraska,Keith,-7.751863302004929,% change,31101,1316
Nebraska,Keya Paha,-14.328672359117375,% change,31103,1318
Nebraska,Kimball,24.2923144737187,% change,31105,1320
Nebraska,Knox,-88.34761570499766,% change,31107,1322
Nebraska,Lancaster,-12.329343882019419,% change,31109,1324
Nebraska,Lincoln,-6.840192722011479,% change,31111,1327
Nebraska,Logan,-86.57774095327383,% change,31113,1328
Nebraska,Loup,-20.019349649194197,% change,31115,1331
Nebraska,McPherson,9.435850996243508,% change,31117,1332
Nebraska,Madison,-20.571674542827203,% change,31119,1335
Nebraska,Merrick,-5.50776106110618,% change,31121,1337
Nebraska,Morrill,0.08422474405986469,% change,31123,1339
Nebraska,Nance,-46.41194322215914,% change,31125,1341
Nebraska,Nemaha,-83.4068848193311,% change,31127,1343
Nebraska,Nuckolls,-26.268023240870026,% change,31129,1345
Nebraska,Otoe,-10.504910977582018,% change,31131,1348
Nebraska,Pawnee,9.351565498513663,% change,31133,1350
Nebraska,Perkins,-59.72227241747001,% change,31135,1352
Nebraska,Phelps,-17.550278298340174,% change,31137,1355
Nebraska,Pierce,-31.17175284592771,% change,31139,1356
Nebraska,Platte,40.63560241711097,% change,31141,1359
Nebraska,Polk,-94.70310666978912,% change,31143,1362
Nebraska,Red Willow,-1.8143200910885366,% change,31145,1364
Nebraska,Richardson,55.40425551863325,% change,31147,1365
Nebraska,Rock,-12.937366353338087,% change,31149,1366
Nebraska,Saline,-13.596827679349591,% change,31151,1367
Nebraska,Sarpy,-10.880055514104042,% change,31153,1368
Nebraska,Saunders,15.503152273665544,% change,31155,1370
Nebraska,Scotts Bluff,-76.59367243261467,% change,31157,1373
Nebraska,Seward,-53.35886525069069,% change,31159,1375
Nebraska,Sheridan,-20.35477064365857,% change,31161,1376
Nebraska,Sherman,87.16847043832092,% change,31163,1377
Nebraska,Sioux,1.6661436079199048,% change,31165,1380
Nebraska,Stanton,-25.67395773866631,% change,31167,1382
Nebraska,Thayer,-21.995614577994978,% change,31169,1383
Nebraska,Thomas,17.578475408377358,% change,31171,1384
Nebraska,Thurston,9.636078385123637,% change,31173,1385
Nebraska,Valley,-21.397171570813477,% change,31175,1386
Nebraska,Washington,-27.84604253230027,% change,31177,1387
Nebraska,Wayne,-24.668094836453257,% change,31179,1388
Nebraska,Webster,-65.08922442528257,% change,31181,1389
Nebraska,Wheeler,-16.343613671157538,% change,31183,1390
Nebraska,York,-31.1408515832007,% change,31185,1392
Nevada,Churchill,31.39420583855726,% change,32001,1396
Nevada,Clark,89.43330898157585,% change,32003,1399
Nevada,Douglas,3.681360599098115,% change,32005,1400
Nevada,Elko,59.25271308031721,% change,32007,1401
Nevada,Esmeralda,77.8791577167246,% change,32009,1404
Nevada,Eureka,10.3478924612768,% change,32011,1406
Nevada,Humboldt,1.789941333468357,% change,32013,1407
Nevada,Lander,38.27393441725979,% change,32015,1408
Nevada,Lincoln,-6.433337693377861,% change,32017,1410
Nevada,Lyon,-29.980391129035606,% change,32019,1412
Nevada,Mineral,118.05119060415538,% change,32021,1415
Nevada,Nye,8.596872663813075,% change,32023,1417
Nevada,Pershing,62.4819241775043,% change,32027,1419
Nevada,Storey,2.4311234239301682,% change,32029,1420
Nevada,Washoe,48.372726471502766,% change,32031,1423
Nevada,White Pine,-2.927473204148332,% change,32033,1425
Nevada,Carson City,71.99227326888698,% change,32510,1428
New Hampshire,Belknap,4.95831315652588,% change,33001,1432
New Hampshire,Carroll,186.1027496303685,% change,33003,1435
New Hampshire,Cheshire,5.748611771003083,% change,33005,1437
New Hampshire,Coos,27.091969771131197,% change,33007,1440
New Hampshire,Grafton,34.3734462186408,% change,33009,1442
New Hampshire,Hillsborough,60.192712184016465,% change,33011,1443
New Hampshire,Merrimack,-1.6320972246073076,% change,33013,1444
New Hampshire,Rockingham,4.050975319212163,% change,33015,1448
New Hampshire,Strafford,-2.12373125805482,% change,33017,1453
New Hampshire,Sullivan,-8.104981605866866,% change,33019,1454
New Jersey,Atlantic,-20.129415267057787,% change,34001,1461
New Jersey,Bergen,-11.156569588049692,% change,34003,1465
New Jersey,Burlington,30.576784810541675,% change,34005,1470
New Jersey,Camden,-6.705291341824421,% change,34007,1472
New Jersey,Cape May,-2.8530344093600917,% change,34009,1477
New Jersey,Cumberland,6.804589190462256,% change,34011,1482
New Jersey,Essex,-27.563000736681097,% change,34013,1483
New Jersey,Gloucester,9.322350367713849,% change,34015,1484
New Jersey,Hudson,176.53435395690974,% change,34017,1487
New Jersey,Hunterdon,-1.8133109284282893,% change,34019,1488
New Jersey,Mercer,16.899522181115735,% change,34021,1493
New Jersey,Middlesex,3.473437461786929,% change,34023,1497
New Jersey,Monmouth,5.571107812682752,% change,34025,1504
New Jersey,Morris,9.27090323446661,% change,34027,1511
New Jersey,Ocean,-12.247990901664945,% change,34029,1546
New Jersey,Passaic,6.3518286198816405,% change,34031,1551
New Jersey,Salem,24.843484840785752,% change,34033,1553
New Jersey,Somerset,-9.99305828561637,% change,34035,1558
New Jersey,Sussex,37.53733210402112,% change,34037,1561
New Jersey,Union,-19.06060112635977,% change,34039,1566
New Jersey,Warren,9.994136174240532,% change,34041,1570
New Mexico,Bernalillo,6.745760717887063,% change,35001,1574
New Mexico,Catron,1.7662853026754115,% change,35003,1576
New Mexico,Chaves,0.1045172304001708,% change,35005,1578
New Mexico,Cibola,15.989523254000861,% change,35006,1580
New Mexico,Colfax,35.89764844730644,% change,35007,1582
New Mexico,Curry,1.237370858620121,% change,35009,1586
New Mexico,De Baca,-86.18363785483326,% change,35011,1589
New Mexico,Doña Ana,-6.857559172547663,% change,35013,1590
New Mexico,Eddy,-0.12856671283028032,% change,35015,1592
New Mexico,Grant,-0.7605913242213498,% change,35017,1594
New Mexico,Guadalupe,-24.381295601052212,% change,35019,1595
New Mexico,Harding,34.020093514255045,% change,35021,1597
New Mexico,Hidalgo,27.420534759229138,% change,35023,1600
New Mexico,Lea,-33.15963080714482,% change,35025,1604
New Mexico,Lincoln,12.070824502510517,% change,35027,1613
New Mexico,Los Alamos,62.96856104198903,% change,35028,1618
New Mexico,Luna,-6.879631205562593,% change,35029,1622
New Mexico,McKinley,23.741108194816725,% change,35031,1626
New Mexico,Mora,5.836603823459938,% change,35033,1629
New Mexico,Otero,-22.930061578786233,% change,35035,1633
New Mexico,Quay,-41.507703567680124,% change,35037,1637
New Mexico,Rio Arriba,0.44676331419789383,% change,35039,1639
New Mexico,Roosevelt,35.71879928971365,% change,35041,1642
New Mexico,Sandoval,-2.6956914810322985,% change,35043,1646
New Mexico,San Juan,29.437253630730776,% change,35045,1650
New Mexico,San Miguel,76.31082461153159,% change,35047,1652
New Mexico,Santa Fe,5.366795335094817,% change,35049,1654
New Mexico,Sierra,1.9716836202381165,% change,35051,1657
New Mexico,Socorro,25.130444204861043,% change,35053,1659
New Mexico,Taos,-1.899940572308018,% change,35055,1662
New Mexico,Torrance,82.35002475603362,% change,35057,1664
New Mexico,Union,-15.683968178060281,% change,35059,1667
New Mexico,Valencia,28.138898297597443,% change,35061,1670
New York,Albany,-3.5393821312518767,% change,36001,1673
New York,Allegany,4.546982207813781,% change,36003,1674
New York,Bronx,-98.49506029994704,% change,36005,1681
New York,Broome,-31.970128499439394,% change,36007,1683
New York,Cattaraugus,31.30389429860239,% change,36009,1687
New York,Cayuga,-5.106735998492609,% change,36011,1689
New York,Chautauqua,62.80272356401335,% change,36013,1694
New York,Chemung,-3.7888717340852565,% change,36015,1696
New York,Chenango,219.78092289781316,% change,36017,1699
New York,Clinton,26.575439173753168,% change,36019,1702
New York,Columbia,8.94693493981976,% change,36021,1704
New York,Cortland,35.28096179889584,% change,36023,1706
New York,Delaware,-14.022144429498601,% change,36025,1707
New York,Dutchess,-4.3899643535679544,% change,36027,1711
New York,Erie,-5.323462932886368,% change,36029,1723
New York,Essex,4.904261078779419,% change,36031,1728
New York,Franklin,35.31224800813384,% change,36033,1731
New York,Fulton,9.287933256984136,% change,36035,1734
New York,Genesee,-22.38278834507743,% change,36037,1736
New York,Greene,65.93511096263785,% change,36039,1739
New York,Hamilton,91.19366731430632,% change,36041,1742
New York,Herkimer,49.200814733376426,% change,36043,1745
New York,Jefferson,22.386839269330874,% change,36045,1782
New York,Kings,70.0755497468495,% change,36047,1788
New York,Lewis,11.488878786073192,% change,36049,1790
New York,Livingston,-40.43819627080589,% change,36051,1791
New York,Madison,-72.85015960206952,% change,36053,1796
New York,Monroe,-16.513716760150842,% change,36055,1804
New York,Montgomery,-57.601933526409056,% change,36057,1807
New York,Nassau,8.750778828200104,% change,36059,1839
New York,New York,0.0,% change,36061,1847
New York,Niagara,-19.6208571451423,% change,36063,1850
New York,Oneida,-25.17553722723328,% change,36065,1852
New York,Onondaga,-31.543770092082816,% change,36067,1853
New York,Ontario,82.57199347651668,% change,36069,1856
New York,Orange,10.903380463677562,% change,36071,1859
New York,Orleans,-7.331913746310866,% change,36073,1862
New York,Oswego,40.389123241415206,% change,36075,1864
New York,Otsego,-5.15090102588185,% change,36077,1868
New York,Putnam,2.4700339027104232,% change,36079,1870
New York,Queens,-8.622603652070385,% change,36081,1872
New York,Rensselaer,-20.64815197534664,% change,36083,1874
New York,Richmond,-86.1189003300283,% change,36085,1876
New York,Rockland,-32.2287126521079,% change,36087,1879
New York,St. Lawrence,10.730433004641556,% change,36089,1883
New York,Saratoga,2.750505039911111,% change,36091,1885
New York,Schenectady,-40.3966128838331,% change,36093,1887
New York,Schoharie,136.231912477853,% change,36095,1888
New York,Schuyler,46.407840834744455,% change,36097,1889
New York,Seneca,277.10873749654183,% change,36099,1890
New York,Steuben,-29.58685496132489,% change,36101,1891
New York,Suffolk,-7.411763460129493,% change,36103,1924
New York,Sullivan,-26.289723220082745,% change,36105,1928
New York,Tioga,4.498662524152538,% change,36107,1930
New York,Tompkins,-7.992721460690934,% change,36109,1933
New York,Ulster,35.02675691825349,% change,36111,1935
New York,Warren,-8.848634155452903,% change,36113,1938
New York,Washington,7.758603333383157,% change,36115,1942
New York,Wayne,2.0644725845479375,% change,36117,1952
New York,Westchester,8.676180239395089,% change,36119,1960
New York,Wyoming,25.478759351604758,% change,36121,1962
New York,Yates,4.066907696964194,% change,36123,1965
North Carolina,Alamance,-11.339539556561597,% change,37001,1967
North Carolina,Alexander,30.118929095882784,% change,37003,1968
North Carolina,Alleghany,31.041842239964524,% change,37005,1970
North Carolina,Anson,18.665939350947195,% change,37007,1972
North Carolina,Ashe,-7.95692801103018,% change,37009,1975
North Carolina,Avery,0,% change,37011,1977
North Carolina,Beaufort,-24.19743827500442,% change,37013,1981
North Carolina,Bertie,-46.730783415302014,% change,37015,1983
North Carolina,Bladen,-9.0452118699526,% change,37017,1986
North Carolina,Brunswick,14.124821785580686,% change,37019,1995
North Carolina,Buncombe,-7.561966418322788,% change,37021,1422
North Carolina,Burke,11.031114737273365,% change,37023,1424
North Carolina,Cabarrus,24.777188431925225,% change,37025,1426
North Carolina,Caldwell,8.985522275563094,% change,37027,1429
North Carolina,Camden,-9.180459828582533,% change,37029,1433
North Carolina,Carteret,1.3279916854497547,% change,37031,1447
North Carolina,Caswell,-46.143721383274574,% change,37033,1449
North Carolina,Catawba,-20.9034628280463,% change,37035,1450
North Carolina,Chatham,-30.876517493300128,% change,37037,1451
North Carolina,Cherokee,2713.1024763913824,% change,37039,1452
North Carolina,Chowan,53.31055171614355,% change,37041,1455
North Carolina,Clay,-23.374909886443984,% change,37043,1457
North Carolina,Cleveland,29.679735585555907,% change,37045,1458
North Carolina,Columbus,-3.2356433938873503,% change,37047,1459
North Carolina,Craven,30.692147566301646,% change,37049,1462
North Carolina,Cumberland,0.2569119661827987,% change,37051,1464
North Carolina,Currituck,2.873674164723092,% change,37053,1481
North Carolina,Dare,-24.920024883273065,% change,37055,1485
North Carolina,Davidson,2.8751504659745324,% change,37057,1489
North Carolina,Davie,19.3779166337751,% change,37059,1490
North Carolina,Duplin,10.985745097485779,% change,37061,1492
North Carolina,Durham,19.426969581032967,% change,37063,1494
North Carolina,Edgecombe,-18.074224158561854,% change,37065,1495
North Carolina,Forsyth,15.788396415124986,% change,37067,1496
North Carolina,Franklin,2.1794030057864653,% change,37069,1498
North Carolina,Gaston,5.457908775068337,% change,37071,1499
North Carolina,Gates,20.19403441605358,% change,37073,1500
North Carolina,Graham,-34.77466047740761,% change,37075,1502
North Carolina,Granville,46.65524167520699,% change,37077,1503
North Carolina,Greene,0,% change,37079,1505
North Carolina,Guilford,24.586445388109713,% change,37081,1506
North Carolina,Halifax,-1.9389750358809317,% change,37083,1508
North Carolina,Harnett,-3.5189417316631277,% change,37085,1509
North Carolina,Haywood,22.79457536600329,% change,37087,1512
North Carolina,Henderson,37.601120530085666,% change,37089,1514
North Carolina,Hertford,-16.08439653661315,% change,37091,1515
North Carolina,Hoke,-9.973733616816139,% change,37093,1517
North Carolina,Hyde,37.591453438425184,% change,37095,1521
North Carolina,Iredell,-6.387207780489826,% change,37097,1525
North Carolina,Jackson,38.64410771111268,% change,37099,1528
North Carolina,Johnston,-7.484586575176863,% change,37101,1530
North Carolina,Jones,16.18320579677464,% change,37103,1536
North Carolina,Lee,-51.971827118384205,% change,37105,1540
North Carolina,Lenoir,24.167575845912665,% change,37107,1542
North Carolina,Lincoln,-7.712085800253164,% change,37109,1545
North Carolina,McDowell,-33.74542161252225,% change,37111,1554
North Carolina,Macon,33.853362168638775,% change,37113,1556
North Carolina,Madison,79.71418065127631,% change,37115,1560
North Carolina,Martin,33.60392435044087,% change,37117,1563
North Carolina,Mecklenburg,-17.104122507374296,% change,37119,1565
North Carolina,Mitchell,0,% change,37121,1568
North Carolina,Montgomery,89.54692636158426,% change,37123,1573
North Carolina,Moore,-30.777832319678616,% change,37125,1584
North Carolina,Nash,40.433953880731224,% change,37127,1588
North Carolina,New Hanover,-2.7295420198759643,% change,37129,1602
North Carolina,Northampton,162.67427433564652,% change,37131,1606
North Carolina,Onslow,-7.015530076346178,% change,37133,1625
North Carolina,Orange,-21.503684604262357,% change,37135,1630
North Carolina,Pamlico,1.0637084672053057,% change,37137,1703
North Carolina,Pasquotank,36.7507765638318,% change,37139,1714
North Carolina,Pender,-5.37866137091187,% change,37141,1718
North Carolina,Perquimans,105.07036894956548,% change,37143,1724
North Carolina,Person,67.93863940622197,% change,37145,1729
North Carolina,Pitt,-0.24258119882529208,% change,37147,1733
North Carolina,Polk,-32.460656405309834,% change,37149,1738
North Carolina,Randolph,17.605865789413627,% change,37151,1741
North Carolina,Richmond,20.585543385453075,% change,37153,1744
North Carolina,Robeson,-1.7852141137537858,% change,37155,1747
North Carolina,Rockingham,1.0689676327253645,% change,37157,1751
North Carolina,Rowan,18.708504162675027,% change,37159,1754
North Carolina,Rutherford,5.004307070356746,% change,37161,1764
North Carolina,Sampson,3.901293472455026,% change,37163,1769
North Carolina,Scotland,2.1210093966874726,% change,37165,1772
North Carolina,Stanly,-11.530152789169824,% change,37167,1775
North Carolina,Stokes,7.876054069027474,% change,37169,1777
North Carolina,Surry,1.208105566674908,% change,37171,1780
North Carolina,Swain,-76.34185124137957,% change,37173,1784
North Carolina,Transylvania,-23.103653443559725,% change,37175,1786
North Carolina,Tyrrell,5.043966064692471,% change,37177,1794
North Carolina,Union,8.3233184675591,% change,37179,1798
North Carolina,Vance,8.705787699877039,% change,37181,1801
North Carolina,Wake,16.053661377637784,% change,37183,1805
North Carolina,Warren,-4.754227974286027,% change,37185,1809
North Carolina,Washington,32.885160865482916,% change,37187,1811
North Carolina,Watauga,-21.144264451140472,% change,37189,1813
North Carolina,Wayne,5.287523685167542,% change,37191,1814
North Carolina,Wilkes,8.674566140243863,% change,37193,1817
North Carolina,Wilson,-60.75165116175509,% change,37195,1819
North Carolina,Yadkin,117.44058165975872,% change,37197,1821
North Carolina,Yancey,316808.97572062834,% change,37199,1823
North Dakota,Adams,-36.6179821656473,% change,38001,1826
North Dakota,Barnes,-10.120544247172711,% change,38003,1828
North Dakota,Benson,-20.88763203740136,% change,38005,1831
North Dakota,Billings,23.92091330502703,% change,38007,1833
North Dakota,Bottineau,-12.211138854960039,% change,38009,1836
North Dakota,Bowman,-32.872799978004046,% change,38011,1838
North Dakota,Burke,34.008037828228076,% change,38013,1841
North Dakota,Burleigh,-18.496806228500066,% change,38015,1844
North Dakota,Cass,-8.237943429920945,% change,38017,1848
North Dakota,Cavalier,-3.246127242371493,% change,38019,1849
North Dakota,Dickey,-84.85430005202504,% change,38021,2004
North Dakota,Divide,26.19768086859695,% change,38023,2007
North Dakota,Dunn,-57.06271358669094,% change,38025,2013
North Dakota,Eddy,2.7980046592374888,% change,38027,2017
North Dakota,Emmons,-7.32787843278729,% change,38029,2021
North Dakota,Foster,-13.24132097249007,% change,38031,2026
North Dakota,Golden Valley,212.91262999968467,% change,38033,2036
North Dakota,Grand Forks,-24.249709468645282,% change,38035,2043
North Dakota,Grant,1.3533626223581359,% change,38037,2051
North Dakota,Griggs,-11.517483679086578,% change,38039,2056
North Dakota,Hettinger,-17.126902699082596,% change,38041,2063
North Dakota,Kidder,-31.24446562664237,% change,38043,2068
North Dakota,LaMoure,-66.53297392464643,% change,38045,2074
North Dakota,Logan,-56.62377406641617,% change,38047,2078
North Dakota,McHenry,-39.13917421933915,% change,38049,2082
North Dakota,McIntosh,-9.60884344436894,% change,38051,2090
North Dakota,McKenzie,-17.921880754522824,% change,38053,2097
North Dakota,McLean,3.2500453295123126,% change,38055,2103
North Dakota,Mercer,-15.20669599737785,% change,38057,2107
North Dakota,Morton,0.849528811594945,% change,38059,2114
North Dakota,Mountrail,-9.445183416687254,% change,38061,2119
North Dakota,Nelson,-7.889082838558603,% change,38063,2122
North Dakota,Oliver,-5.839660758204268,% change,38065,2127
North Dakota,Pembina,-12.367054805409278,% change,38067,2131
North Dakota,Pierce,-20.603143173258765,% change,38069,2136
North Dakota,Ramsey,-37.988018621221485,% change,38071,2141
North Dakota,Ransom,-2.7209943659057103,% change,38073,2147
North Dakota,Renville,-42.9344620957769,% change,38075,2150
North Dakota,Richland,-37.89237228763586,% change,38077,2156
North Dakota,Rolette,17.56418751101034,% change,38079,2161
North Dakota,Sargent,-21.02121322889033,% change,38081,2164
