State,County,American Indian or Alaska Native low access to store (%) 2015 (PCT_LACCESS_NHNA15),Units,FIPS,FID
Kentucky,Bracken,0.0031209754442460768,Percent,21023,1013
Kentucky,Breathitt,0.046931788348369655,Percent,21025,1017
Kentucky,Breckinridge,0.019779472108326087,Percent,21027,1020
Kentucky,Bullitt,0.09991631793628401,Percent,21029,1024
Kentucky,Butler,0.04646144639720772,Percent,21031,1026
Kentucky,Caldwell,0.0018464551850675983,Percent,21033,1031
Kentucky,Calloway,0.027008491787302035,Percent,21035,1033
Kentucky,Campbell,0.03315553360490292,Percent,21037,1035
Kentucky,Carlisle,0.056120531697725504,Percent,21039,1039
Kentucky,Carroll,0.074105674568307,Percent,21041,1041
Kentucky,Carter,0.007292529459556241,Percent,21043,1044
Kentucky,Casey,0.006560441725686869,Percent,21045,1048
Kentucky,Christian,0.2127527691913082,Percent,21047,1050
Kentucky,Clark,0.021364442033320444,Percent,21049,1053
Kentucky,Clay,0.039067542225367194,Percent,21051,1056
Kentucky,Clinton,0.0,Percent,21053,1059
Kentucky,Crittenden,0.004160092557252635,Percent,21055,1064
Kentucky,Cumberland,0.0,Percent,21057,1067
Kentucky,Daviess,0.013128946234442973,Percent,21059,1071
Kentucky,Edmonson,0.005411218376264271,Percent,21061,1073
Kentucky,Elliott,0.0,Percent,21063,1075
Kentucky,Estill,0.0505213962814773,Percent,21065,1077
Kentucky,Fayette,0.047309344817796986,Percent,21067,1080
Kentucky,Fleming,0.010004608873015682,Percent,21069,1083
Kentucky,Floyd,0.002986899684875694,Percent,21071,1085
Kentucky,Franklin,0.03653927943642325,Percent,21073,1086
Kentucky,Fulton,0.0,Percent,21075,1088
Kentucky,Gallatin,0,Percent,21077,1090
Kentucky,Garrard,0.0,Percent,21079,1092
Kentucky,Grant,0.04994946915522707,Percent,21081,1094
Kentucky,Graves,0.022820171095064384,Percent,21083,1097
Kentucky,Grayson,0.059968296915985396,Percent,21085,1100
Kentucky,Green,0.022287474020606143,Percent,21087,1102
Kentucky,Greenup,0.04611839831481333,Percent,21089,1105
Kentucky,Hancock,0.010103765624736789,Percent,21091,1107
Kentucky,Hardin,0.1901149854219645,Percent,21093,1110
Kentucky,Harlan,0.041949794271056426,Percent,21095,1114
Kentucky,Harrison,0.0011810926625943437,Percent,21097,1119
Kentucky,Hart,0.002105245908949085,Percent,21099,1121
Kentucky,Henderson,0.009026290962317255,Percent,21101,1126
Kentucky,Henry,0.0027851842293011415,Percent,21103,1129
Kentucky,Hickman,0.0,Percent,21105,1130
Kentucky,Hopkins,0.022916306728227406,Percent,21107,1136
Kentucky,Jackson,3.893685272581147e-05,Percent,21109,1140
Kentucky,Jefferson,0.03452527979781877,Percent,21111,1143
Kentucky,Jessamine,0.03042996984921171,Percent,21113,1145
Kentucky,Johnson,0.02241593255574259,Percent,21115,1148
Kentucky,Kenton,0.05159150390147333,Percent,21117,1151
Kentucky,Knott,0.0,Percent,21119,1154
Kentucky,Knox,0.035620277880416204,Percent,21121,1159
Kentucky,Larue,0.006196510611102304,Percent,21123,1162
Kentucky,Laurel,0.03942947385366786,Percent,21125,1166
Kentucky,Lawrence,0.010679629472792497,Percent,21127,1167
Kentucky,Lee,0.0,Percent,21129,1171
Kentucky,Leslie,0.0,Percent,21131,1175
Kentucky,Letcher,0,Percent,21133,1178
Kentucky,Lewis,0.0,Percent,21135,1180
Kentucky,Lincoln,0.037060955754776984,Percent,21137,1184
Kentucky,Livingston,0.03675033721685986,Percent,21139,1187
Kentucky,Logan,0.04757895698527594,Percent,21141,1190
Kentucky,Lyon,0.0,Percent,21143,1193
Kentucky,McCracken,0.0557516147840145,Percent,21145,1196
Kentucky,McCreary,0.00012545219091567245,Percent,21147,1198
Kentucky,McLean,0.0,Percent,21149,1201
Kentucky,Madison,0.061245164067611074,Percent,21151,1204
Kentucky,Magoffin,0.0,Percent,21153,1206
Kentucky,Marion,0.0,Percent,21155,1210
Kentucky,Marshall,0.008950136701415416,Percent,21157,1213
Kentucky,Martin,0.0,Percent,21159,1215
Kentucky,Mason,0.022967639104971696,Percent,21161,1217
Kentucky,Meade,0.15324952929864416,Percent,21163,1220
Kentucky,Menifee,0.0,Percent,21165,1222
Kentucky,Mercer,0.028208480247125124,Percent,21167,1225
Kentucky,Metcalfe,0.0004974163842116101,Percent,21169,1228
Kentucky,Monroe,0.0,Percent,21171,1230
Kentucky,Montgomery,0.00980217963282222,Percent,21173,1233
Kentucky,Morgan,0.0014731649797349422,Percent,21175,1235
Kentucky,Muhlenberg,0.0052645995797783104,Percent,21177,1238
Kentucky,Nelson,0.006278478417992011,Percent,21179,1243
Kentucky,Nicholas,0.0,Percent,21181,1246
Kentucky,Ohio,0.05290368987823505,Percent,21183,1249
Kentucky,Oldham,0.11385317099632616,Percent,21185,1252
Kentucky,Owen,0.006447710156557042,Percent,21187,1255
Kentucky,Owsley,0.0,Percent,21189,1257
Kentucky,Pendleton,0.0,Percent,21191,1260
Kentucky,Perry,0.0016197129122873433,Percent,21193,1265
Kentucky,Pike,0.0014116902827560455,Percent,21195,1267
Kentucky,Powell,0.008053911164193848,Percent,21197,1270
Kentucky,Pulaski,0.052664866366045546,Percent,21199,1272
Kentucky,Robertson,0.052794975461336116,Percent,21201,1273
Kentucky,Rockcastle,0.0,Percent,21203,1276
Kentucky,Rowan,0.014185996205755154,Percent,21205,1279
Kentucky,Russell,0.0056931396245830735,Percent,21207,1282
Kentucky,Scott,0.07370208435195535,Percent,21209,1283
Kentucky,Shelby,0.015462008632279197,Percent,21211,1285
Kentucky,Simpson,0.05445373177665118,Percent,21213,1287
Kentucky,Spencer,0,Percent,21215,1000
Kentucky,Taylor,0.017119241738824415,Percent,21217,1003
Kentucky,Todd,0.0,Percent,21219,1006
Kentucky,Trigg,0.07255362924770625,Percent,21221,1009
Kentucky,Trimble,0.01941809515529708,Percent,21223,1012
Kentucky,Union,0.027749692745511225,Percent,21225,1016
Kentucky,Warren,0.02626216861445831,Percent,21227,1019
Kentucky,Washington,0.03305334018998797,Percent,21229,1023
Kentucky,Wayne,0.011943350184841205,Percent,21231,1027
Kentucky,Webster,0.051348471638559434,Percent,21233,1029
Kentucky,Whitley,0.06547401929411117,Percent,21235,1034
Kentucky,Wolfe,0.0,Percent,21237,1037
Kentucky,Woodford,0.05251094529340752,Percent,21239,1042
Louisiana,Acadia,0.0033094999785139136,Percent,22001,1046
Louisiana,Allen,0.41890399757808955,Percent,22003,1051
Louisiana,Ascension,0.09642408641008161,Percent,22005,1055
Louisiana,Assumption,0.11170620336939201,Percent,22007,1060
Louisiana,Avoyelles,0.08224660059360754,Percent,22009,1062
Louisiana,Beauregard,0.38303507509462054,Percent,22011,1066
Louisiana,Bienville,0.03664115683526782,Percent,22013,1069
Louisiana,Bossier,0.12467808873750244,Percent,22015,1076
Louisiana,Caddo,0.12320339006340261,Percent,22017,1079
Louisiana,Calcasieu,0.09398077696787745,Percent,22019,1081
Louisiana,Caldwell,0.05529805416660175,Percent,22021,1084
Louisiana,Cameron,0.20470828729078666,Percent,22023,1089
Louisiana,Catahoula,0.051644696100339484,Percent,22025,1093
Louisiana,Claiborne,0.05831847745027043,Percent,22027,1095
Louisiana,Concordia,0.11690636668117088,Percent,22029,1098
Louisiana,De Soto,0.22175445695114082,Percent,22031,1103
Louisiana,East Baton Rouge,0.0675446282406133,Percent,22033,1108
Louisiana,East Carroll,0.03857472092244955,Percent,22035,1111
Louisiana,East Feliciana,0.01316899822394834,Percent,22037,1115
Louisiana,Evangeline,0.04124257131488229,Percent,22039,1118
Louisiana,Franklin,0.020061827494406367,Percent,22041,1123
Louisiana,Grant,0.17039864057550363,Percent,22043,1127
Louisiana,Iberia,0.07044084790881007,Percent,22045,1133
Louisiana,Iberville,0.020028416795561686,Percent,22047,1134
Louisiana,Jackson,0.04782227403506459,Percent,22049,1138
Louisiana,Jefferson,0.06570990365123984,Percent,22051,1147
Louisiana,Jefferson Davis,0.06604447848479933,Percent,22053,1155
Louisiana,Lafayette,0.07632871524402875,Percent,22055,1161
Louisiana,Lafourche,0.7060535821379544,Percent,22057,1280
Louisiana,La Salle,0.1768307015099127,Percent,22059,1289
Louisiana,Lincoln,0.06785806488797688,Percent,22061,1291
Louisiana,Livingston,0.07751124736578337,Percent,22063,1295
Louisiana,Madison,0.014090508319886298,Percent,22065,1297
Louisiana,Morehouse,0.051533691060500014,Percent,22067,1299
Louisiana,Natchitoches,0.4643757826019183,Percent,22069,1301
Louisiana,Orleans,0.0390086666841744,Percent,22071,1304
Louisiana,Ouachita,0.08057527430771208,Percent,22073,1306
Louisiana,Plaquemines,0.34507529059417413,Percent,22075,1427
Louisiana,Pointe Coupee,0.00465196291214376,Percent,22077,1431
Louisiana,Rapides,0.3798614609829812,Percent,22079,1434
Louisiana,Red River,0.04896672901301716,Percent,22081,1436
Louisiana,Richland,0.021743327496063305,Percent,22083,1439
Louisiana,Sabine,0.6250996167796021,Percent,22085,1441
Louisiana,St. Bernard,0.35122362917414546,Percent,22087,1463
Louisiana,St. Charles,0.1282441133319447,Percent,22089,1466
Louisiana,St. Helena,0.0,Percent,22091,1467
Louisiana,St. James,0.06210043476617636,Percent,22093,1468
Louisiana,St. John the Baptist,0.10660141047340085,Percent,22095,1469
Louisiana,St. Landry,0.06210123165655318,Percent,22097,1471
Louisiana,St. Martin,0.01727514819115646,Percent,22099,1473
Louisiana,St. Mary,0.4167470080335023,Percent,22101,1474
Louisiana,St. Tammany,0.15487755222503466,Percent,22103,1475
Louisiana,Tangipahoa,0.07818419845707515,Percent,22105,1476
Louisiana,Tensas,0.0020164915391365193,Percent,22107,1479
Louisiana,Terrebonne,1.1407147236507331,Percent,22109,1501
Louisiana,Union,0.04457654847550592,Percent,22111,1507
Louisiana,Vermilion,0.03872336068742582,Percent,22113,1510
Louisiana,Vernon,0.7798163058570948,Percent,22115,1513
Louisiana,Washington,0.027665617193192847,Percent,22117,1516
Louisiana,Webster,0.07587855566856626,Percent,22119,1518
Louisiana,West Baton Rouge,0.01336787013946805,Percent,22121,1520
Louisiana,West Carroll,0.0002645553718585876,Percent,22123,1522
Louisiana,West Feliciana,0.02559999954852973,Percent,22125,1524
Louisiana,Winn,0.09340493915594593,Percent,22127,1529
Maine,Androscoggin,0.03981795073952758,Percent,23001,1532
Maine,Aroostook,0.16961625889097678,Percent,23003,1535
Maine,Cumberland,0.05870940797913261,Percent,23005,1608
Maine,Franklin,0.0022409745229331935,Percent,23007,1619
Maine,Hancock,0.0474557475792723,Percent,23009,1748
Maine,Kennebec,0.031954235319653954,Percent,23011,1755
Maine,Knox,0.07048762816974809,Percent,23013,1774
Maine,Lincoln,0.034059701673639316,Percent,23015,1835
Maine,Oxford,0.026664171738665466,Percent,23017,1842
Maine,Penobscot,0.3895851990219038,Percent,23019,1846
Maine,Piscataquis,0.010796312116499401,Percent,23021,1851
Maine,Sagadahoc,0.03283270785407616,Percent,23023,1855
Maine,Somerset,0.08030758178154744,Percent,23025,1860
Maine,Waldo,0.01556618194868695,Percent,23027,1865
Maine,Washington,0.17673475385878895,Percent,23029,1884
Maine,York,0.024480546879698372,Percent,23031,1901
Maryland,Allegany,0.03114400560934689,Percent,24001,1905
Maryland,Anne Arundel,0.11190027578715499,Percent,24003,1925
Maryland,Baltimore County,0.04050532464564394,Percent,24005,1939
Maryland,Calvert,0.1487365251086142,Percent,24009,1946
Maryland,Caroline,0.007647161004952307,Percent,24011,1949
Maryland,Carroll,0.03947369516576872,Percent,24013,1955
Maryland,Cecil,0.06999446572321903,Percent,24015,1963
Maryland,Charles,0.18561712741323294,Percent,24017,1294
Maryland,Dorchester,0.07137371042531852,Percent,24019,1346
Maryland,Frederick,0.05467331502530025,Percent,24021,1357
Maryland,Garrett,0.0014684645386654584,Percent,24023,1361
Maryland,Harford,0.06009539655247115,Percent,24025,1372
Maryland,Howard,0.03609293372928575,Percent,24027,1379
Maryland,Kent,0.0,Percent,24029,1394
Maryland,Montgomery,0.045065233771492325,Percent,24031,1398
Maryland,Prince George's,0.07791524125538418,Percent,24033,1403
Maryland,Queen Anne's,0.04486464360749362,Percent,24035,1413
Maryland,St. Mary's,0.10084512964893437,Percent,24037,1421
Maryland,Somerset,0.03940115227982546,Percent,24039,1430
Maryland,Talbot,0.03555254046000873,Percent,24041,1438
Maryland,Washington,0.04627779408763542,Percent,24043,1445
Maryland,Wicomico,0.03970825468597723,Percent,24045,1446
Maryland,Worcester,0.04253739054290823,Percent,24047,1456
Maryland,Baltimore City,0.011028323034077149,Percent,24510,1460
Massachusetts,Barnstable,0.28220848582481567,Percent,25001,1478
Massachusetts,Berkshire,0.026323961903639562,Percent,25003,1480
Massachusetts,Bristol,0.041403194373338496,Percent,25005,1486
Massachusetts,Dukes,0.05232352146479401,Percent,25007,1491
Massachusetts,Essex,0.054099955350715795,Percent,25009,1519
Massachusetts,Franklin,0.05211869551453778,Percent,25011,1523
Massachusetts,Hampden,0.04211934552129215,Percent,25013,1526
Massachusetts,Hampshire,0.09062341098560539,Percent,25015,1527
Massachusetts,Middlesex,0.030271658681343967,Percent,25017,1533
Massachusetts,Nantucket,0.0,Percent,25019,1537
Massachusetts,Norfolk,0.042983271478354325,Percent,25021,1543
Massachusetts,Plymouth,0.08831327515460327,Percent,25023,1569
Massachusetts,Suffolk,0.0018325501244491932,Percent,25025,1585
Massachusetts,Worcester,0.04865376161334265,Percent,25027,1599
Michigan,Alcona,0.042099925061247115,Percent,26001,1603
Michigan,Alger,0.613412967590374,Percent,26003,1609
Michigan,Allegan,0.01147226764910617,Percent,26005,1611
Michigan,Alpena,0.017626747157468377,Percent,26007,1614
Michigan,Antrim,0.0,Percent,26009,1617
Michigan,Arenac,0.2456422344102692,Percent,26011,1621
Michigan,Baraga,0.2802683520182799,Percent,26013,1624
Michigan,Barry,0.012621282136632467,Percent,26015,1627
Michigan,Bay,0.11606492690330236,Percent,26017,1631
Michigan,Benzie,0,Percent,26019,1634
Michigan,Berrien,0.11863161766359613,Percent,26021,1635
Michigan,Branch,0.012753999038935334,Percent,26023,1640
Michigan,Calhoun,0.11485256778639254,Percent,26025,1641
Michigan,Cass,0.06648584640641922,Percent,26027,1644
Michigan,Charlevoix,0.06854140584359358,Percent,26029,1648
Michigan,Cheboygan,0.36068987516234097,Percent,26031,1649
Michigan,Chippewa,4.730218275710929,Percent,26033,1660
Michigan,Clare,0.011892451774528908,Percent,26035,1665
Michigan,Clinton,0.13425534493059216,Percent,26037,1669
Michigan,Crawford,0.10542293061690634,Percent,26039,1672
Michigan,Delta,0.7043135374939896,Percent,26041,1675
Michigan,Dickinson,0.16559360386336403,Percent,26043,1677
Michigan,Eaton,0.12171683828731521,Percent,26045,1678
Michigan,Emmet,0.7084896503872851,Percent,26047,1686
Michigan,Genesee,0.15323251386805564,Percent,26049,1688
Michigan,Gladwin,0.010288543137443134,Percent,26051,1691
Michigan,Gogebic,0.11523143005650453,Percent,26053,1693
Michigan,Grand Traverse,0.22451483489011795,Percent,26055,1697
Michigan,Gratiot,0.15865545692089697,Percent,26057,1700
Michigan,Hillsdale,0.018851929638416916,Percent,26059,1701
Michigan,Houghton,0.09760699453734466,Percent,26061,1705
Michigan,Huron,0.09623057165864606,Percent,26063,1708
Michigan,Ingham,0.14831472470366364,Percent,26065,1710
Michigan,Ionia,0.05071164338346186,Percent,26067,1713
Michigan,Iosco,0.13800514012143664,Percent,26069,1715
Michigan,Iron,0.14475228418438013,Percent,26071,1716
Michigan,Isabella,0.6060147126759354,Percent,26073,1717
Michigan,Jackson,0.09715960401433216,Percent,26075,1719
Michigan,Kalamazoo,0.1037913820348854,Percent,26077,1720
Michigan,Kalkaska,0.049968036259740986,Percent,26079,1722
Michigan,Kent,0.07827904640890376,Percent,26081,1726
Michigan,Keweenaw,0.04638218824580617,Percent,26083,1743
Michigan,Lake,0.2012469345943678,Percent,26085,1749
Michigan,Lapeer,0.04110628170492601,Percent,26087,1752
Michigan,Leelanau,0.002785956442698641,Percent,26089,1765
Michigan,Lenawee,0.12879137526020404,Percent,26091,1768
Michigan,Livingston,0.10537559732577818,Percent,26093,1770
Michigan,Luce,0.18159175188527824,Percent,26095,1773
Michigan,Mackinac,2.927116241257878,Percent,26097,1779
Michigan,Macomb,0.06334715780426159,Percent,26099,1785
Michigan,Manistee,0.13795075018004205,Percent,26101,1787
Michigan,Marquette,0.22319381417293557,Percent,26103,1793
Michigan,Mason,0.06494886852123707,Percent,26105,1797
Michigan,Mecosta,0.10403589542528015,Percent,26107,1800
Michigan,Menominee,0.2617298916663128,Percent,26109,1802
Michigan,Midland,0.062139733280971554,Percent,26111,1806
Michigan,Missaukee,0.047141223117949965,Percent,26113,1810
Michigan,Monroe,0.05182872814580881,Percent,26115,1812
Michigan,Montcalm,0.03839942284455591,Percent,26117,1815
Michigan,Montmorency,0.02048131080389145,Percent,26119,1816
Michigan,Muskegon,0.2900540124616024,Percent,26121,1818
Michigan,Newaygo,0.04492194867326269,Percent,26123,1820
Michigan,Oakland,0.07065074638063679,Percent,26125,1824
Michigan,Oceana,0.05988895906241287,Percent,26127,1825
Michigan,Ogemaw,0.0015023871317831699,Percent,26129,1827
Michigan,Ontonagon,0.2692901244173451,Percent,26131,1829
Michigan,Osceola,0.11930128396042715,Percent,26133,1830
Michigan,Oscoda,0.0053919866763020834,Percent,26135,1832
Michigan,Otsego,0.09363494276433042,Percent,26137,1834
Michigan,Ottawa,0.12265159713324894,Percent,26139,1837
Michigan,Presque Isle,0.12826874321926063,Percent,26141,1840
Michigan,Roscommon,0.11269676747920813,Percent,26143,1843
Michigan,Saginaw,0.09234782770235252,Percent,26145,1845
Michigan,St. Clair,0.16368286558142847,Percent,26147,1854
Michigan,St. Joseph,0.0488807234960744,Percent,26149,1857
Michigan,Sanilac,0.024846189395833603,Percent,26151,1858
Michigan,Schoolcraft,1.3823495950636888,Percent,26153,1861
Michigan,Shiawassee,0.1142861637146157,Percent,26155,1863
Michigan,Tuscola,0.017274533260687074,Percent,26157,1866
Michigan,Van Buren,0.021890066560503293,Percent,26159,1867
Michigan,Washtenaw,0.08530668733553196,Percent,26161,1869
Michigan,Wayne,0.05273558899846664,Percent,26163,1871
Michigan,Wexford,0.05550874097884161,Percent,26165,1873
Minnesota,Aitkin,1.113633834164955,Percent,27001,1875
Minnesota,Anoka,0.21908627910147654,Percent,27003,1877
Minnesota,Becker,5.517085036088235,Percent,27005,1878
Minnesota,Beltrami,3.0792788030948652,Percent,27007,1880
Minnesota,Benton,0.03930157741419287,Percent,27009,1881
Minnesota,Big Stone,0.09489466864970961,Percent,27011,1882
Minnesota,Blue Earth,0.1277251496745244,Percent,27013,1886
Minnesota,Brown,0.015326332575061098,Percent,27015,1892
Minnesota,Carlton,1.0771579404796587,Percent,27017,1893
Minnesota,Carver,0.044238824801140574,Percent,27019,1894
Minnesota,Cass,1.8059348191044315,Percent,27021,1895
Minnesota,Chippewa,0.10150480898962946,Percent,27023,1896
Minnesota,Chisago,0.041502855035708795,Percent,27025,1897
Minnesota,Clay,0.12380846816817216,Percent,27027,1898
Minnesota,Clearwater,4.245989290940058,Percent,27029,1899
Minnesota,Cook,7.5896541384136205,Percent,27031,1900
Minnesota,Cottonwood,0.10119862992803029,Percent,27033,1902
Minnesota,Crow Wing,0.047779033446894076,Percent,27035,1903
Minnesota,Dakota,0.12282426328607435,Percent,27037,1904
Minnesota,Dodge,0.016558901198416437,Percent,27039,1906
Minnesota,Douglas,0.07316317306025216,Percent,27041,1907
Minnesota,Faribault,0.0481000499431107,Percent,27043,1908
Minnesota,Fillmore,0.0,Percent,27045,1909
Minnesota,Freeborn,0.066488208325195,Percent,27047,1910
Minnesota,Goodhue,0.22370995951087194,Percent,27049,1911
Minnesota,Grant,0.07412187955258374,Percent,27051,1912
Minnesota,Hennepin,0.11738752493094648,Percent,27053,1913
Minnesota,Houston,0.004673125426191333,Percent,27055,1914
Minnesota,Hubbard,0.5061510014415067,Percent,27057,1915
Minnesota,Isanti,0.06800429681692167,Percent,27059,1916
Minnesota,Itasca,1.2595381453084535,Percent,27061,1917
Minnesota,Jackson,0.08766803295893523,Percent,27063,1918
Minnesota,Kanabec,0.04556272176188441,Percent,27065,1919
Minnesota,Kandiyohi,0.06536333866094178,Percent,27067,1920
Minnesota,Kittson,0.0439367300433047,Percent,27069,1921
Minnesota,Koochiching,1.3818294397290363,Percent,27071,1922
Minnesota,Lac qui Parle,0.0,Percent,27073,1923
Minnesota,Lake,0.08693475951470045,Percent,27075,1926
Minnesota,Lake of the Woods,0.4429551914114265,Percent,27077,1927
Minnesota,Le Sueur,0.014024158597554057,Percent,27079,1929
Minnesota,Lincoln,0.03392130290973151,Percent,27081,1931
Minnesota,Lyon,0.09173544057632363,Percent,27083,1932
Minnesota,McLeod,0.07852768005730376,Percent,27085,1934
Minnesota,Mahnomen,22.189298386395347,Percent,27087,1936
Minnesota,Marshall,0.2942788577927164,Percent,27089,1937
Minnesota,Martin,0.09686313632889157,Percent,27091,1940
Minnesota,Meeker,0.0393640159338497,Percent,27093,1941
Minnesota,Mille Lacs,0.006840343476106257,Percent,27095,1943
Minnesota,Morrison,0.06900266926307941,Percent,27097,1944
Minnesota,Mower,0.024619272081942548,Percent,27099,1945
Minnesota,Murray,0.0,Percent,27101,1947
Minnesota,Nicollet,0.12922613090829407,Percent,27103,1948
Minnesota,Nobles,0.09992820529233372,Percent,27105,1950
Minnesota,Norman,0.4421916814343608,Percent,27107,1951
Minnesota,Olmsted,0.024837892698472974,Percent,27109,1953
Minnesota,Otter Tail,0.07218700641603162,Percent,27111,1954
Minnesota,Pennington,0.18207639640822973,Percent,27113,1956
Minnesota,Pine,0.13370766393963698,Percent,27115,1957
Minnesota,Pipestone,0.09378908025591173,Percent,27117,1958
Minnesota,Polk,0.39817338774649047,Percent,27119,1959
Minnesota,Pope,0.009095043692739519,Percent,27121,1961
Minnesota,Ramsey,0.1072932527905444,Percent,27123,1964
Minnesota,Red Lake,1.2717045687811397,Percent,27125,1966
Minnesota,Redwood,0.48839611284786477,Percent,27127,1969
Minnesota,Renville,0.07551886741390083,Percent,27129,1971
Minnesota,Rice,0.2217758570807505,Percent,27131,1973
Minnesota,Rock,0.010323113912495923,Percent,27133,1974
Minnesota,Roseau,0.10710622370262461,Percent,27135,1976
Minnesota,St. Louis,0.6694610210559967,Percent,27137,1978
Minnesota,Scott,0.16724324407132565,Percent,27139,1979
Minnesota,Sherburne,0.12702452847160758,Percent,27141,1980
Minnesota,Sibley,0.0,Percent,27143,1982
Minnesota,Stearns,0.06484816030556531,Percent,27145,1984
Minnesota,Steele,0.03284707921569226,Percent,27147,1985
Minnesota,Stevens,0.00409856453957735,Percent,27149,1987
Minnesota,Swift,0.03520573727803394,Percent,27151,1988
Minnesota,Todd,0.08085737867538623,Percent,27153,1989
Minnesota,Traverse,3.569421025402445,Percent,27155,1990
Minnesota,Wabasha,0.016092701951573998,Percent,27157,1991
Minnesota,Wadena,0.07825368501512461,Percent,27159,1992
Minnesota,Waseca,0.19949733519374846,Percent,27161,1993
Minnesota,Washington,0.25277207066516233,Percent,27163,1994
Minnesota,Watonwan,0.0,Percent,27165,1996
Minnesota,Wilkin,0.08564675120157725,Percent,27167,1997
Minnesota,Winona,0.02446455892726842,Percent,27169,1998
Minnesota,Wright,0.05709385307914723,Percent,27171,1999
Minnesota,Yellow Medicine,0.3257328982811247,Percent,27173,1531
Mississippi,Adams,0.08434689571539183,Percent,28001,1534
Mississippi,Alcorn,0.04891813938204388,Percent,28003,1538
Mississippi,Amite,0.01888358195171099,Percent,28005,1539
Mississippi,Attala,0.04883622541799218,Percent,28007,1541
Mississippi,Benton,0.13139082071657004,Percent,28009,1544
Mississippi,Bolivar,0.045029742934727196,Percent,28011,1547
Mississippi,Calhoun,0.0023228014125780644,Percent,28013,1548
Mississippi,Carroll,0.048009188758987076,Percent,28015,1549
Mississippi,Chickasaw,0.0,Percent,28017,1550
Mississippi,Choctaw,0.058500060679355446,Percent,28019,1552
Mississippi,Claiborne,0.030193108798583924,Percent,28021,1555
Mississippi,Clarke,0.03297950504008087,Percent,28023,1557
Mississippi,Clay,0.03139092714263163,Percent,28025,1559
Mississippi,Coahoma,0.012745616879124852,Percent,28027,1562
Mississippi,Copiah,0.056807031780414276,Percent,28029,1564
Mississippi,Covington,0,Percent,28031,1567
Mississippi,DeSoto,0.08557931370246818,Percent,28033,1571
Mississippi,Forrest,0.03403293814967211,Percent,28035,1572
Mississippi,Franklin,0.03695491592990577,Percent,28037,1575
Mississippi,George,0.03043241621447214,Percent,28039,1577
Mississippi,Greene,0.038416836344985966,Percent,28041,1579
Mississippi,Grenada,0.027553404169874052,Percent,28043,1581
Mississippi,Hancock,0.17850588551649343,Percent,28045,1583
Mississippi,Harrison,0.18089553246424575,Percent,28047,1587
Mississippi,Hinds,0.04304644475741892,Percent,28049,1591
Mississippi,Holmes,0.024190990114488383,Percent,28051,1593
Mississippi,Humphreys,0.0,Percent,28053,1596
Mississippi,Issaquena,0.21337126227728023,Percent,28055,1598
Mississippi,Itawamba,0.008126172793433955,Percent,28057,1601
Mississippi,Jackson,0.10060989386207651,Percent,28059,1605
Mississippi,Jasper,0.011721954738460263,Percent,28061,1607
Mississippi,Jefferson,0.0,Percent,28063,1610
Mississippi,Jefferson Davis,0.0,Percent,28065,1612
Mississippi,Jones,0.029596599132410382,Percent,28067,1615
Mississippi,Kemper,3.5628670610144892,Percent,28069,1616
Mississippi,Lafayette,0.06740103472847353,Percent,28071,1620
Mississippi,Lamar,0.020702111813814723,Percent,28073,1623
Mississippi,Lauderdale,0.07664958724212458,Percent,28075,1628
Mississippi,Lawrence,0.015434123707166758,Percent,28077,1632
Mississippi,Leake,0.2080185197969456,Percent,28079,1636
Mississippi,Lee,0.02766416717434471,Percent,28081,1638
Mississippi,Leflore,0.09121583578663459,Percent,28083,1643
Mississippi,Lincoln,0.023108019339935098,Percent,28085,1645
Mississippi,Lowndes,0.02518679354244651,Percent,28087,1647
Mississippi,Madison,0.0310100170152909,Percent,28089,1651
Mississippi,Marion,0.06051297300095318,Percent,28091,1653
Mississippi,Marshall,0.017823296123041434,Percent,28093,1655
Mississippi,Monroe,0.005880432025300305,Percent,28095,1656
Mississippi,Montgomery,0.018332638272704437,Percent,28097,1658
Mississippi,Neshoba,2.494034863881345,Percent,28099,1661
Mississippi,Newton,0.0021672009740707227,Percent,28101,1663
Mississippi,Noxubee,0.0955722716386583,Percent,28103,1666
Mississippi,Oktibbeha,0.05935694525432884,Percent,28105,1668
Mississippi,Panola,0.03516581868442822,Percent,28107,1671
Mississippi,Pearl River,0.03887469469750474,Percent,28109,1676
Mississippi,Perry,0.026186275012592325,Percent,28111,1679
Mississippi,Pike,0.00863556674736244,Percent,28113,1680
Mississippi,Pontotoc,0.021291990976061454,Percent,28115,1682
Mississippi,Prentiss,0.0,Percent,28117,1684
Mississippi,Quitman,0.12005335504045739,Percent,28119,1685
Mississippi,Rankin,0.0365145339000435,Percent,28121,1690
Mississippi,Scott,0.011750897517905569,Percent,28123,1692
Mississippi,Sharkey,0.020341742162397886,Percent,28125,1695
Mississippi,Simpson,0.0019844643812530595,Percent,28127,1698
Mississippi,Smith,0.011029592549119943,Percent,28129,1709
Mississippi,Stone,0.1365289039349359,Percent,28131,1712
Mississippi,Sunflower,0.051663092104718165,Percent,28133,1721
Mississippi,Tallahatchie,0.221095062775768,Percent,28135,1725
Mississippi,Tate,0.07048314700342277,Percent,28137,1727
Mississippi,Tippah,0.051064645415081863,Percent,28139,1730
Mississippi,Tishomingo,0.0,Percent,28141,1732
Mississippi,Tunica,0.03472248036645965,Percent,28143,1735
Mississippi,Union,0.02894803006786246,Percent,28145,1737
Mississippi,Walthall,0.014627673951221913,Percent,28147,1740
