State,County,SNAP-authorized stores per 1000 pop 2017 (SNAPSPTH17),Units,FIPS,FID
Montana,Lake,0.646891069049428,"# per 1,000 pop",30047,1207
Montana,Lewis and Clark,0.6996394827832126,"# per 1,000 pop",30049,1211
Montana,Liberty,0.5837110287048483,"# per 1,000 pop",30051,1214
Montana,Lincoln,1.0545267489711934,"# per 1,000 pop",30053,1219
Montana,McCone,0.5820721769499418,"# per 1,000 pop",30055,1223
Montana,Madison,0.7339449541284403,"# per 1,000 pop",30057,1226
Montana,Meagher,1.6207455429497568,"# per 1,000 pop",30059,1231
Montana,Mineral,1.6059537798668233,"# per 1,000 pop",30061,1234
Montana,Missoula,0.5761758386480588,"# per 1,000 pop",30063,1239
Montana,Musselshell,0.3592728317884601,"# per 1,000 pop",30065,1241
Montana,Park,0.7287144051040583,"# per 1,000 pop",30067,1244
Montana,Petroleum,0.637348629700446,"# per 1,000 pop",30069,1247
Montana,Phillips,0.7283321194464676,"# per 1,000 pop",30071,1250
Montana,Pondera,1.2024608501118568,"# per 1,000 pop",30073,1254
Montana,Powder River,0.5707762557077626,"# per 1,000 pop",30075,1259
Montana,Powell,0.44150110375275936,"# per 1,000 pop",30077,1262
Montana,Prairie,0.9017132551848512,"# per 1,000 pop",30079,1264
Montana,Ravalli,0.5423333255018052,"# per 1,000 pop",30081,1268
Montana,Richland,0.6945073527191472,"# per 1,000 pop",30083,1271
Montana,Roosevelt,0.9010632546404757,"# per 1,000 pop",30085,1275
Montana,Rosebud,0.9731833910034603,"# per 1,000 pop",30087,1277
Montana,Sanders,1.2950787009364415,"# per 1,000 pop",30089,1278
Montana,Sheridan,1.153070049005477,"# per 1,000 pop",30091,1281
Montana,Silver Bow,0.8959019709843362,"# per 1,000 pop",30093,1284
Montana,Stillwater,0.6370102983331564,"# per 1,000 pop",30095,1286
Montana,Sweet Grass,1.083717149823896,"# per 1,000 pop",30097,1288
Montana,Teton,0.3286770747740345,"# per 1,000 pop",30099,1290
Montana,Toole,1.023331968890708,"# per 1,000 pop",30101,1292
Montana,Treasure,0,"# per 1,000 pop",30103,1293
Montana,Valley,0.8072110856989103,"# per 1,000 pop",30105,1296
Montana,Wheatland,0.4672897196261682,"# per 1,000 pop",30107,1298
Montana,Wibaux,0.9803921568627451,"# per 1,000 pop",30109,1300
Montana,Yellowstone,0.6410659621755358,"# per 1,000 pop",30111,1302
Nebraska,Adams,0.4892985668287139,"# per 1,000 pop",31001,1303
Nebraska,Antelope,0.7859163784973279,"# per 1,000 pop",31003,1305
Nebraska,Arthur,0,"# per 1,000 pop",31005,1307
Nebraska,Banner,0,"# per 1,000 pop",31007,1308
Nebraska,Blaine,0,"# per 1,000 pop",31009,1309
Nebraska,Boone,1.4636273044344794,"# per 1,000 pop",31011,1310
Nebraska,Box Butte,0.8267499540694471,"# per 1,000 pop",31013,1315
Nebraska,Boyd,1.5174506828528072,"# per 1,000 pop",31015,1317
Nebraska,Brown,1.6589250165892502,"# per 1,000 pop",31017,1319
Nebraska,Buffalo,0.5713960159789807,"# per 1,000 pop",31019,1321
Nebraska,Burt,1.0073960724305024,"# per 1,000 pop",31021,1323
Nebraska,Butler,0.37253197566124424,"# per 1,000 pop",31023,1325
Nebraska,Cass,0.49892489731803724,"# per 1,000 pop",31025,1326
Nebraska,Cedar,0.7033997655334115,"# per 1,000 pop",31027,1329
Nebraska,Chase,1.007302946361118,"# per 1,000 pop",31029,1330
Nebraska,Cherry,0.8594018563080097,"# per 1,000 pop",31031,1333
Nebraska,Cheyenne,0.6200909466721786,"# per 1,000 pop",31033,1334
Nebraska,Clay,0.7789417136717701,"# per 1,000 pop",31035,1336
Nebraska,Colfax,0.9447331128956069,"# per 1,000 pop",31037,1338
Nebraska,Cuming,0.9216250092162501,"# per 1,000 pop",31039,1340
Nebraska,Custer,0.8259153895567587,"# per 1,000 pop",31041,1342
Nebraska,Dakota,0.9412464084018627,"# per 1,000 pop",31043,1344
Nebraska,Dawes,0.7874015748031495,"# per 1,000 pop",31045,1347
Nebraska,Dawson,0.8048982805404419,"# per 1,000 pop",31047,1349
Nebraska,Deuel,1.4161798548415647,"# per 1,000 pop",31049,1351
Nebraska,Dixon,0.3041362530413625,"# per 1,000 pop",31051,1353
Nebraska,Dodge,0.7696079766801972,"# per 1,000 pop",31053,1354
Nebraska,Douglas,0.5387687997815842,"# per 1,000 pop",31055,1358
Nebraska,Dundy,0.5552470849528041,"# per 1,000 pop",31057,1360
Nebraska,Fillmore,1.5078227636450499,"# per 1,000 pop",31059,1363
Nebraska,Franklin,1.309921962095875,"# per 1,000 pop",31061,1369
Nebraska,Frontier,1.1402508551881414,"# per 1,000 pop",31063,1371
Nebraska,Furnas,1.4644351464435146,"# per 1,000 pop",31065,1374
Nebraska,Gage,0.8178633705229698,"# per 1,000 pop",31067,1378
Nebraska,Garden,0.5246589716684156,"# per 1,000 pop",31069,1381
Nebraska,Garfield,0.9920634920634921,"# per 1,000 pop",31071,1391
Nebraska,Gosper,0.4930966469428008,"# per 1,000 pop",31073,1393
Nebraska,Grant,1.5408320493066254,"# per 1,000 pop",31075,1395
Nebraska,Greeley,0.8424599831508003,"# per 1,000 pop",31077,1397
Nebraska,Hall,0.608213180751746,"# per 1,000 pop",31079,1402
Nebraska,Hamilton,0.43445204735527315,"# per 1,000 pop",31081,1405
Nebraska,Harlan,0.5808887598024978,"# per 1,000 pop",31083,1409
Nebraska,Hayes,1.1198208286674132,"# per 1,000 pop",31085,1411
Nebraska,Hitchcock,0.8233356857210069,"# per 1,000 pop",31087,1414
Nebraska,Holt,1.0782199568712016,"# per 1,000 pop",31089,1416
Nebraska,Hooker,1.4836795252225519,"# per 1,000 pop",31091,1418
Nebraska,Howard,0.7767593599502873,"# per 1,000 pop",31093,1311
Nebraska,Jefferson,0.6965728615213151,"# per 1,000 pop",31095,1312
Nebraska,Johnson,0.5785920925747349,"# per 1,000 pop",31097,1313
Nebraska,Kearney,0.6125574272588055,"# per 1,000 pop",31099,1314
Nebraska,Keith,1.032375289065081,"# per 1,000 pop",31101,1316
Nebraska,Keya Paha,1.2610340479192939,"# per 1,000 pop",31103,1318
Nebraska,Kimball,0.8289582757667864,"# per 1,000 pop",31105,1320
Nebraska,Knox,1.0819955933270382,"# per 1,000 pop",31107,1322
Nebraska,Lancaster,0.4816695190409236,"# per 1,000 pop",31109,1324
Nebraska,Lincoln,0.5739795918367346,"# per 1,000 pop",31111,1327
Nebraska,Logan,0.9765625,"# per 1,000 pop",31113,1328
Nebraska,Loup,0,"# per 1,000 pop",31115,1331
Nebraska,McPherson,0,"# per 1,000 pop",31117,1332
Nebraska,Madison,0.7682676986114273,"# per 1,000 pop",31119,1335
Nebraska,Merrick,0.3806140573458513,"# per 1,000 pop",31121,1337
Nebraska,Morrill,0.9477529638819963,"# per 1,000 pop",31123,1339
Nebraska,Nance,0.8317161075686166,"# per 1,000 pop",31125,1341
Nebraska,Nemaha,1.127260517100782,"# per 1,000 pop",31127,1343
Nebraska,Nuckolls,1.1695906432748537,"# per 1,000 pop",31129,1345
Nebraska,Otoe,0.8059316569954869,"# per 1,000 pop",31131,1348
Nebraska,Pawnee,1.135933358576297,"# per 1,000 pop",31133,1350
Nebraska,Perkins,0.6889424733034791,"# per 1,000 pop",31135,1352
Nebraska,Phelps,0.9933774834437086,"# per 1,000 pop",31137,1355
Nebraska,Pierce,0.9222938264686654,"# per 1,000 pop",31139,1356
Nebraska,Platte,0.6028636021100227,"# per 1,000 pop",31141,1359
Nebraska,Polk,1.1261261261261262,"# per 1,000 pop",31143,1362
Nebraska,Red Willow,0.5592841163310962,"# per 1,000 pop",31145,1364
Nebraska,Richardson,0.7529175555276697,"# per 1,000 pop",31147,1365
Nebraska,Rock,0.6963788300835655,"# per 1,000 pop",31149,1366
Nebraska,Saline,0.9752325554555317,"# per 1,000 pop",31151,1367
Nebraska,Sarpy,0.33252681801229794,"# per 1,000 pop",31153,1368
Nebraska,Saunders,0.5698817495369711,"# per 1,000 pop",31155,1370
Nebraska,Scotts Bluff,0.5752183996553273,"# per 1,000 pop",31157,1373
Nebraska,Seward,0.4661732999242468,"# per 1,000 pop",31159,1375
Nebraska,Sheridan,1.84344866704481,"# per 1,000 pop",31161,1376
Nebraska,Sherman,0.9721322099805574,"# per 1,000 pop",31163,1377
Nebraska,Sioux,0,"# per 1,000 pop",31165,1380
Nebraska,Stanton,0.334001336005344,"# per 1,000 pop",31167,1382
Nebraska,Thayer,0.9910802775024777,"# per 1,000 pop",31169,1383
Nebraska,Thomas,1.3793103448275863,"# per 1,000 pop",31171,1384
Nebraska,Thurston,0.8306797729475287,"# per 1,000 pop",31173,1385
Nebraska,Valley,1.4057179060742853,"# per 1,000 pop",31175,1386
Nebraska,Washington,0.3699950131106929,"# per 1,000 pop",31177,1387
Nebraska,Wayne,0.5365958360163126,"# per 1,000 pop",31179,1388
Nebraska,Webster,1.0641316685584563,"# per 1,000 pop",31181,1389
Nebraska,Wheeler,0,"# per 1,000 pop",31183,1390
Nebraska,York,0.651890482398957,"# per 1,000 pop",31185,1392
Nevada,Churchill,0.6568991608199202,"# per 1,000 pop",32001,1396
Nevada,Clark,0.5287544895925539,"# per 1,000 pop",32003,1399
Nevada,Douglas,0.5899521828230765,"# per 1,000 pop",32005,1400
Nevada,Elko,0.6932705274554123,"# per 1,000 pop",32007,1401
Nevada,Esmeralda,0,"# per 1,000 pop",32009,1404
Nevada,Eureka,0.5099439061703213,"# per 1,000 pop",32011,1406
Nevada,Humboldt,0.792424422520702,"# per 1,000 pop",32013,1407
Nevada,Lander,0.6587036711751274,"# per 1,000 pop",32015,1408
Nevada,Lincoln,0.7658433850277618,"# per 1,000 pop",32017,1410
Nevada,Lyon,0.7406107189928927,"# per 1,000 pop",32019,1412
Nevada,Mineral,1.7949293246578417,"# per 1,000 pop",32021,1415
Nevada,Nye,0.9049364282159179,"# per 1,000 pop",32023,1417
Nevada,Pershing,0.7682851874615857,"# per 1,000 pop",32027,1419
Nevada,Storey,0.20802130138126143,"# per 1,000 pop",32029,1420
Nevada,Washoe,0.6459148868726212,"# per 1,000 pop",32031,1423
Nevada,White Pine,0.6776480400333611,"# per 1,000 pop",32033,1425
Nevada,Carson City,0.7611045148719822,"# per 1,000 pop",32510,1428
New Hampshire,Belknap,0.8883770667105372,"# per 1,000 pop",33001,1432
New Hampshire,Carroll,0.8547630936529073,"# per 1,000 pop",33003,1435
New Hampshire,Cheshire,0.715288748464104,"# per 1,000 pop",33005,1437
New Hampshire,Coos,1.1722619122884659,"# per 1,000 pop",33007,1440
New Hampshire,Grafton,1.0040722260756718,"# per 1,000 pop",33009,1442
New Hampshire,Hillsborough,0.667769921022935,"# per 1,000 pop",33011,1443
New Hampshire,Merrimack,0.7020024662234614,"# per 1,000 pop",33013,1444
New Hampshire,Rockingham,0.5646896002454607,"# per 1,000 pop",33015,1448
New Hampshire,Strafford,0.6440510160973879,"# per 1,000 pop",33017,1453
New Hampshire,Sullivan,0.8047604676896412,"# per 1,000 pop",33019,1454
New Jersey,Atlantic,0.8024041869506047,"# per 1,000 pop",34001,1461
New Jersey,Bergen,0.3766846688021796,"# per 1,000 pop",34003,1465
New Jersey,Burlington,0.5615669035539029,"# per 1,000 pop",34005,1470
New Jersey,Camden,0.7920206610680236,"# per 1,000 pop",34007,1472
New Jersey,Cape May,0.8453318796119134,"# per 1,000 pop",34009,1477
New Jersey,Cumberland,0.9680647882276328,"# per 1,000 pop",34011,1482
New Jersey,Essex,0.6706586579403715,"# per 1,000 pop",34013,1483
New Jersey,Gloucester,0.6034555530459105,"# per 1,000 pop",34015,1484
New Jersey,Hudson,0.8538846389442724,"# per 1,000 pop",34017,1487
New Jersey,Hunterdon,0.30985374903045765,"# per 1,000 pop",34019,1488
New Jersey,Mercer,0.6840425938823996,"# per 1,000 pop",34021,1493
New Jersey,Middlesex,0.5027895177729418,"# per 1,000 pop",34023,1497
New Jersey,Monmouth,0.513556562800517,"# per 1,000 pop",34025,1504
New Jersey,Morris,0.3380408904400636,"# per 1,000 pop",34027,1511
New Jersey,Ocean,0.5401852684954919,"# per 1,000 pop",34029,1546
New Jersey,Passaic,0.9118421454772694,"# per 1,000 pop",34031,1551
New Jersey,Salem,0.7883169830551664,"# per 1,000 pop",34033,1553
New Jersey,Somerset,0.35451795495559957,"# per 1,000 pop",34035,1558
New Jersey,Sussex,0.4370115234586374,"# per 1,000 pop",34037,1561
New Jersey,Union,0.5974843882634734,"# per 1,000 pop",34039,1566
New Jersey,Warren,0.4814384788728878,"# per 1,000 pop",34041,1570
New Mexico,Bernalillo,0.5773723242505242,"# per 1,000 pop",35001,1574
New Mexico,Catron,2.7878449958182325,"# per 1,000 pop",35003,1576
New Mexico,Chaves,0.9288379120032066,"# per 1,000 pop",35005,1578
New Mexico,Cibola,0.9247880435457243,"# per 1,000 pop",35006,1580
New Mexico,Colfax,1.2663600021904606,"# per 1,000 pop",35007,1582
New Mexico,Curry,0.9067426858320621,"# per 1,000 pop",35009,1586
New Mexico,De Baca,2.4603608529250955,"# per 1,000 pop",35011,1589
New Mexico,Doña Ana,0.6196491000205646,"# per 1,000 pop",35013,1590
New Mexico,Eddy,0.8392254563105661,"# per 1,000 pop",35015,1592
New Mexico,Grant,0.9812065831136152,"# per 1,000 pop",35017,1594
New Mexico,Guadalupe,2.4836306163919617,"# per 1,000 pop",35019,1595
New Mexico,Harding,2.8901734104046244,"# per 1,000 pop",35021,1597
New Mexico,Hidalgo,1.916376306620209,"# per 1,000 pop",35023,1600
New Mexico,Lea,0.9089719164036708,"# per 1,000 pop",35025,1604
New Mexico,Lincoln,1.2288390478645699,"# per 1,000 pop",35027,1613
New Mexico,Los Alamos,0.24904827978795316,"# per 1,000 pop",35028,1618
New Mexico,Luna,0.9344629952653877,"# per 1,000 pop",35029,1622
New Mexico,McKinley,1.0002664314719882,"# per 1,000 pop",35031,1626
New Mexico,Mora,0.6225737933055006,"# per 1,000 pop",35033,1629
New Mexico,Otero,0.6191409514259235,"# per 1,000 pop",35035,1633
New Mexico,Quay,1.525002006581588,"# per 1,000 pop",35037,1637
New Mexico,Rio Arriba,1.0895749806345074,"# per 1,000 pop",35039,1639
New Mexico,Roosevelt,0.8135689145929501,"# per 1,000 pop",35041,1642
New Mexico,Sandoval,0.46196561104600714,"# per 1,000 pop",35043,1646
New Mexico,San Juan,0.6040264931272289,"# per 1,000 pop",35045,1650
New Mexico,San Miguel,0.8829465186680121,"# per 1,000 pop",35047,1652
New Mexico,Santa Fe,0.45210084033613457,"# per 1,000 pop",35049,1654
New Mexico,Sierra,1.2969293510855224,"# per 1,000 pop",35051,1657
New Mexico,Socorro,0.868158907806485,"# per 1,000 pop",35053,1659
New Mexico,Taos,1.0062509528891599,"# per 1,000 pop",35055,1662
New Mexico,Torrance,0.9727417343823894,"# per 1,000 pop",35057,1664
New Mexico,Union,1.1941724385001193,"# per 1,000 pop",35059,1667
New Mexico,Valencia,0.7473005003950488,"# per 1,000 pop",35061,1670
New York,Albany,0.8036940859312086,"# per 1,000 pop",36001,1673
New York,Allegany,0.904522255867844,"# per 1,000 pop",36003,1674
New York,Bronx,1.1705049076918903,"# per 1,000 pop",36005,1681
New York,Broome,0.9571074697418047,"# per 1,000 pop",36007,1683
New York,Cattaraugus,0.6776731999103618,"# per 1,000 pop",36009,1687
New York,Cayuga,0.6732987126786335,"# per 1,000 pop",36011,1689
New York,Chautauqua,0.7955819371903559,"# per 1,000 pop",36013,1694
New York,Chemung,0.9477112724070893,"# per 1,000 pop",36015,1696
New York,Chenango,1.1090682433891177,"# per 1,000 pop",36017,1699
New York,Clinton,1.135053922779287,"# per 1,000 pop",36019,1702
New York,Columbia,1.0037841286603741,"# per 1,000 pop",36021,1704
New York,Cortland,0.9190278882238869,"# per 1,000 pop",36023,1706
New York,Delaware,1.1796034162203803,"# per 1,000 pop",36025,1707
New York,Dutchess,0.566423519009726,"# per 1,000 pop",36027,1711
New York,Erie,0.8550974866958824,"# per 1,000 pop",36029,1723
New York,Essex,1.023114483436962,"# per 1,000 pop",36031,1728
New York,Franklin,1.056420690194851,"# per 1,000 pop",36033,1731
New York,Fulton,0.873904139676176,"# per 1,000 pop",36035,1734
New York,Genesee,0.6743621597993881,"# per 1,000 pop",36037,1736
New York,Greene,1.0392528614563583,"# per 1,000 pop",36039,1739
New York,Hamilton,0.8918617614269787,"# per 1,000 pop",36041,1742
New York,Herkimer,0.8408311910882605,"# per 1,000 pop",36043,1745
New York,Jefferson,0.9793876127171512,"# per 1,000 pop",36045,1782
New York,Kings,1.0986541808760875,"# per 1,000 pop",36047,1788
New York,Lewis,0.8882276875949431,"# per 1,000 pop",36049,1790
New York,Livingston,0.7693433021416218,"# per 1,000 pop",36051,1791
New York,Madison,0.675215481810282,"# per 1,000 pop",36053,1796
New York,Monroe,0.7203759731707603,"# per 1,000 pop",36055,1804
New York,Montgomery,1.2468363852910527,"# per 1,000 pop",36057,1807
New York,Nassau,0.4286800524370934,"# per 1,000 pop",36059,1839
New York,New York,0.7325525446514654,"# per 1,000 pop",36061,1847
New York,Niagara,0.7957614072279423,"# per 1,000 pop",36063,1850
New York,Oneida,1.0072104161983644,"# per 1,000 pop",36065,1852
New York,Onondaga,0.8682532656636545,"# per 1,000 pop",36067,1853
New York,Ontario,0.6596966305425891,"# per 1,000 pop",36069,1856
New York,Orange,0.6294269184548754,"# per 1,000 pop",36071,1859
New York,Orleans,0.6140757549878405,"# per 1,000 pop",36073,1862
New York,Oswego,0.7751087403005902,"# per 1,000 pop",36075,1864
New York,Otsego,0.9942756348387527,"# per 1,000 pop",36077,1868
New York,Putnam,0.2475089690538278,"# per 1,000 pop",36079,1870
New York,Queens,0.7250118927389425,"# per 1,000 pop",36081,1872
New York,Rensselaer,0.8107837367425902,"# per 1,000 pop",36083,1874
New York,Richmond,0.6927961712322382,"# per 1,000 pop",36085,1876
New York,Rockland,0.44268014319828436,"# per 1,000 pop",36087,1879
New York,St. Lawrence,1.0300453980156232,"# per 1,000 pop",36089,1883
New York,Saratoga,0.6543582069207534,"# per 1,000 pop",36091,1885
New York,Schenectady,0.9449426284832707,"# per 1,000 pop",36093,1887
New York,Schoharie,0.8805431784426055,"# per 1,000 pop",36095,1888
New York,Schuyler,0.8379629629629631,"# per 1,000 pop",36097,1889
New York,Seneca,0.8188880514812453,"# per 1,000 pop",36099,1890
New York,Steuben,0.8291701720311725,"# per 1,000 pop",36101,1891
New York,Suffolk,0.450951905384831,"# per 1,000 pop",36103,1924
New York,Sullivan,1.163586584531143,"# per 1,000 pop",36105,1928
New York,Tioga,0.7702389284586987,"# per 1,000 pop",36107,1930
New York,Tompkins,0.5852305617577271,"# per 1,000 pop",36109,1933
New York,Ulster,0.7863431744669307,"# per 1,000 pop",36111,1935
New York,Warren,1.1066860885555485,"# per 1,000 pop",36113,1938
New York,Washington,0.8438818565400844,"# per 1,000 pop",36115,1942
New York,Wayne,0.7922502849159957,"# per 1,000 pop",36117,1952
New York,Westchester,0.5100770828487601,"# per 1,000 pop",36119,1960
New York,Wyoming,0.5968109714436239,"# per 1,000 pop",36121,1962
New York,Yates,0.7880852200627796,"# per 1,000 pop",36123,1965
North Carolina,Alamance,0.8780248494887856,"# per 1,000 pop",37001,1967
North Carolina,Alexander,0.795651629744855,"# per 1,000 pop",37003,1968
North Carolina,Alleghany,0.9443084640256246,"# per 1,000 pop",37005,1970
North Carolina,Anson,1.2104357568724742,"# per 1,000 pop",37007,1972
North Carolina,Ashe,0.7264656057177481,"# per 1,000 pop",37009,1975
North Carolina,Avery,0.8838959854014597,"# per 1,000 pop",37011,1977
North Carolina,Beaufort,1.1609468796013138,"# per 1,000 pop",37013,1981
North Carolina,Bertie,1.2311000138715495,"# per 1,000 pop",37015,1983
North Carolina,Bladen,1.1699225361929229,"# per 1,000 pop",37017,1986
North Carolina,Brunswick,0.842265292558271,"# per 1,000 pop",37019,1995
North Carolina,Buncombe,0.8029026126360435,"# per 1,000 pop",37021,1422
North Carolina,Burke,1.122708386995621,"# per 1,000 pop",37023,1424
North Carolina,Cabarrus,0.7307256016602858,"# per 1,000 pop",37025,1426
North Carolina,Caldwell,0.9717698816392417,"# per 1,000 pop",37027,1429
North Carolina,Camden,0.6536874271492927,"# per 1,000 pop",37029,1433
North Carolina,Carteret,0.9158306838363749,"# per 1,000 pop",37031,1447
North Carolina,Caswell,0.8868379993523506,"# per 1,000 pop",37033,1449
North Carolina,Catawba,1.1494507534995209,"# per 1,000 pop",37035,1450
North Carolina,Chatham,0.6214554883963884,"# per 1,000 pop",37037,1451
North Carolina,Cherokee,0.8455869263360274,"# per 1,000 pop",37039,1452
North Carolina,Chowan,1.3883965496868722,"# per 1,000 pop",37041,1455
North Carolina,Clay,0.7073625910541207,"# per 1,000 pop",37043,1457
North Carolina,Cleveland,1.2893747303100662,"# per 1,000 pop",37045,1458
North Carolina,Columbus,1.1531035469107551,"# per 1,000 pop",37047,1459
North Carolina,Craven,1.0024891627184516,"# per 1,000 pop",37049,1462
North Carolina,Cumberland,0.8770716432212884,"# per 1,000 pop",37051,1464
North Carolina,Currituck,0.8070335346169913,"# per 1,000 pop",37053,1481
North Carolina,Dare,1.1680840651172242,"# per 1,000 pop",37055,1485
North Carolina,Davidson,0.8471025266016383,"# per 1,000 pop",37057,1489
North Carolina,Davie,0.8165316248979334,"# per 1,000 pop",37059,1490
North Carolina,Duplin,1.0092198941942332,"# per 1,000 pop",37061,1492
North Carolina,Durham,0.70995379283789,"# per 1,000 pop",37063,1494
North Carolina,Edgecombe,1.116967157689853,"# per 1,000 pop",37065,1495
North Carolina,Forsyth,0.8667268990929706,"# per 1,000 pop",37067,1496
North Carolina,Franklin,0.8765566436948373,"# per 1,000 pop",37069,1498
North Carolina,Gaston,0.9741940758100117,"# per 1,000 pop",37071,1499
North Carolina,Gates,0.7002194502194501,"# per 1,000 pop",37073,1500
North Carolina,Graham,0.7024938531787847,"# per 1,000 pop",37075,1502
North Carolina,Granville,0.8982991084171466,"# per 1,000 pop",37077,1503
North Carolina,Greene,0.7772226187643746,"# per 1,000 pop",37079,1505
North Carolina,Guilford,0.8522265426581368,"# per 1,000 pop",37081,1506
North Carolina,Halifax,1.536412655102969,"# per 1,000 pop",37083,1508
North Carolina,Harnett,0.6817120388086235,"# per 1,000 pop",37085,1509
North Carolina,Haywood,0.7366904590400104,"# per 1,000 pop",37087,1512
North Carolina,Henderson,0.6164943939341562,"# per 1,000 pop",37089,1514
North Carolina,Hertford,1.4675534733260827,"# per 1,000 pop",37091,1515
North Carolina,Hoke,0.7483923423756373,"# per 1,000 pop",37093,1517
North Carolina,Hyde,1.3052396046988626,"# per 1,000 pop",37095,1521
North Carolina,Iredell,0.7773180582509536,"# per 1,000 pop",37097,1525
North Carolina,Jackson,0.6864775556744934,"# per 1,000 pop",37099,1528
North Carolina,Johnston,0.6757054449573311,"# per 1,000 pop",37101,1530
North Carolina,Jones,0.9377930603313536,"# per 1,000 pop",37103,1536
North Carolina,Lee,1.1928402007832757,"# per 1,000 pop",37105,1540
North Carolina,Lenoir,1.1851812785307851,"# per 1,000 pop",37107,1542
North Carolina,Lincoln,0.8252126742958387,"# per 1,000 pop",37109,1545
North Carolina,McDowell,1.1035083445898566,"# per 1,000 pop",37111,1554
North Carolina,Macon,0.8733540634957195,"# per 1,000 pop",37113,1556
North Carolina,Madison,0.5786504797817223,"# per 1,000 pop",37115,1560
North Carolina,Martin,1.2286629514239327,"# per 1,000 pop",37117,1563
North Carolina,Mecklenburg,0.6673866765969846,"# per 1,000 pop",37119,1565
North Carolina,Mitchell,1.1776804670912953,"# per 1,000 pop",37121,1568
North Carolina,Montgomery,1.1420934329627606,"# per 1,000 pop",37123,1573
North Carolina,Moore,0.7659565718045731,"# per 1,000 pop",37125,1584
North Carolina,Nash,1.3148422012036614,"# per 1,000 pop",37127,1588
North Carolina,New Hanover,0.8773551410370394,"# per 1,000 pop",37129,1602
North Carolina,Northampton,1.2628805424092908,"# per 1,000 pop",37131,1606
North Carolina,Onslow,0.6837963894175311,"# per 1,000 pop",37133,1625
North Carolina,Orange,0.5766515345944926,"# per 1,000 pop",37135,1630
North Carolina,Pamlico,1.195260987206767,"# per 1,000 pop",37137,1703
North Carolina,Pasquotank,0.9792080785714885,"# per 1,000 pop",37139,1714
North Carolina,Pender,0.8762864048470533,"# per 1,000 pop",37141,1718
North Carolina,Perquimans,0.8906041264657859,"# per 1,000 pop",37143,1724
North Carolina,Person,0.9440352214037763,"# per 1,000 pop",37145,1729
North Carolina,Pitt,0.9252949959599792,"# per 1,000 pop",37147,1733
North Carolina,Polk,0.8634108376301197,"# per 1,000 pop",37149,1738
North Carolina,Randolph,0.6734970198629276,"# per 1,000 pop",37151,1741
North Carolina,Richmond,1.2407547956009939,"# per 1,000 pop",37153,1744
North Carolina,Robeson,1.4208758779140211,"# per 1,000 pop",37155,1747
North Carolina,Rockingham,1.1444142688026622,"# per 1,000 pop",37157,1751
North Carolina,Rowan,0.8004844382507134,"# per 1,000 pop",37159,1754
North Carolina,Rutherford,1.0092510505727437,"# per 1,000 pop",37161,1764
North Carolina,Sampson,0.6884229334174155,"# per 1,000 pop",37163,1769
North Carolina,Scotland,1.4485319959346117,"# per 1,000 pop",37165,1772
North Carolina,Stanly,0.8742396148466218,"# per 1,000 pop",37167,1775
North Carolina,Stokes,0.9332779199568358,"# per 1,000 pop",37169,1777
North Carolina,Surry,1.4053500221533008,"# per 1,000 pop",37171,1780
North Carolina,Swain,1.1368406324331888,"# per 1,000 pop",37173,1784
North Carolina,Transylvania,0.7951466603840263,"# per 1,000 pop",37175,1786
North Carolina,Tyrrell,1.357354392892399,"# per 1,000 pop",37177,1794
North Carolina,Union,0.6047416935360713,"# per 1,000 pop",37179,1798
North Carolina,Vance,1.587086170108495,"# per 1,000 pop",37181,1801
North Carolina,Wake,0.5914613806029893,"# per 1,000 pop",37183,1805
North Carolina,Warren,0.913678351690724,"# per 1,000 pop",37185,1809
North Carolina,Washington,1.4985014985014984,"# per 1,000 pop",37187,1811
North Carolina,Watauga,0.6984633805627619,"# per 1,000 pop",37189,1813
North Carolina,Wayne,1.0737793812883205,"# per 1,000 pop",37191,1814
North Carolina,Wilkes,1.1520065328978069,"# per 1,000 pop",37193,1817
North Carolina,Wilson,1.225445180459812,"# per 1,000 pop",37195,1819
North Carolina,Yadkin,0.9640669949347876,"# per 1,000 pop",37197,1821
North Carolina,Yancey,0.6668920949804629,"# per 1,000 pop",37199,1823
North Dakota,Adams,1.725625539257981,"# per 1,000 pop",38001,1826
North Dakota,Barnes,0.6055524501583752,"# per 1,000 pop",38003,1828
North Dakota,Benson,0.8650519031141869,"# per 1,000 pop",38005,1831
North Dakota,Billings,0,"# per 1,000 pop",38007,1833
North Dakota,Bottineau,0.8805513016845329,"# per 1,000 pop",38009,1836
North Dakota,Bowman,1.5792798483891346,"# per 1,000 pop",38011,1838
North Dakota,Burke,0.5083685280775849,"# per 1,000 pop",38013,1841
North Dakota,Burleigh,0.40951980076467087,"# per 1,000 pop",38015,1844
North Dakota,Cass,0.5010677571101,"# per 1,000 pop",38017,1848
North Dakota,Cavalier,0.5759347864611023,"# per 1,000 pop",38019,1849
North Dakota,Dickey,1.9714736336830554,"# per 1,000 pop",38021,2004
North Dakota,Divide,0.1456876456876457,"# per 1,000 pop",38023,2007
North Dakota,Dunn,0.23315458148752624,"# per 1,000 pop",38025,2013
North Dakota,Eddy,0.43177892918825567,"# per 1,000 pop",38027,2017
North Dakota,Emmons,2.0953246490962334,"# per 1,000 pop",38029,2021
North Dakota,Foster,0.9210930303960699,"# per 1,000 pop",38031,2026
North Dakota,Golden Valley,0.931619154089808,"# per 1,000 pop",38033,2036
