State,County,Seniors low access to store (% change) 2010 -15 (PCH_LACCESS_SENIORS_10_15),Units,FIPS,FID
Kentucky,Johnson,105.46045931275678,% change,21115,1148
Kentucky,Kenton,-5.942901557713987,% change,21117,1151
Kentucky,Knott,209.15768517121487,% change,21119,1154
Kentucky,Knox,71.6671802285947,% change,21121,1159
Kentucky,Larue,-10.269254374888929,% change,21123,1162
Kentucky,Laurel,-11.703375175824478,% change,21125,1166
Kentucky,Lawrence,43.230933442337125,% change,21127,1167
Kentucky,Lee,2.724841991174753e-11,% change,21129,1171
Kentucky,Leslie,-11.837959830321756,% change,21131,1175
Kentucky,Letcher,0,% change,21133,1178
Kentucky,Lewis,8.05639226334964,% change,21135,1180
Kentucky,Lincoln,146.39374958580242,% change,21137,1184
Kentucky,Livingston,890.3199113661133,% change,21139,1187
Kentucky,Logan,540.102846785567,% change,21141,1190
Kentucky,Lyon,118.01603761319073,% change,21143,1193
Kentucky,McCracken,8.595992366201978,% change,21145,1196
Kentucky,McCreary,-59.88649888705637,% change,21147,1198
Kentucky,McLean,4981.543445636404,% change,21149,1201
Kentucky,Madison,160.99099276510566,% change,21151,1204
Kentucky,Magoffin,85.09075133533057,% change,21153,1206
Kentucky,Marion,-49.63682963616124,% change,21155,1210
Kentucky,Marshall,0.0,% change,21157,1213
Kentucky,Martin,-75.80106521330617,% change,21159,1215
Kentucky,Mason,37.00930008314528,% change,21161,1217
Kentucky,Meade,-2.6002018459712484,% change,21163,1220
Kentucky,Menifee,0,% change,21165,1222
Kentucky,Mercer,9.479610051698687,% change,21167,1225
Kentucky,Metcalfe,-2.631852478193274,% change,21169,1228
Kentucky,Monroe,-9.899932350118752,% change,21171,1230
Kentucky,Montgomery,-39.82256526585647,% change,21173,1233
Kentucky,Morgan,58.458928018578796,% change,21175,1235
Kentucky,Muhlenberg,10.540514412820157,% change,21177,1238
Kentucky,Nelson,-13.078516534980883,% change,21179,1243
Kentucky,Nicholas,-37.7702358752843,% change,21181,1246
Kentucky,Ohio,103.44390377812249,% change,21183,1249
Kentucky,Oldham,4.8569679492110085,% change,21185,1252
Kentucky,Owen,47.30477200056622,% change,21187,1255
Kentucky,Owsley,-39.66249207590965,% change,21189,1257
Kentucky,Pendleton,7.8119603890206415,% change,21191,1260
Kentucky,Perry,-47.03282266688756,% change,21193,1265
Kentucky,Pike,86.61817546594797,% change,21195,1267
Kentucky,Powell,51.20102354105115,% change,21197,1270
Kentucky,Pulaski,30.45840153079307,% change,21199,1272
Kentucky,Robertson,-6.466266711655836,% change,21201,1273
Kentucky,Rockcastle,-56.80900713091056,% change,21203,1276
Kentucky,Rowan,17.357626560984166,% change,21205,1279
Kentucky,Russell,-67.3806877782673,% change,21207,1282
Kentucky,Scott,100.29319182863921,% change,21209,1283
Kentucky,Shelby,20.63479000600771,% change,21211,1285
Kentucky,Simpson,0.0044482245324552385,% change,21213,1287
Kentucky,Spencer,0,% change,21215,1000
Kentucky,Taylor,96.96698371197033,% change,21217,1003
Kentucky,Todd,-96.14495957941266,% change,21219,1006
Kentucky,Trigg,2.0787473387482978,% change,21221,1009
Kentucky,Trimble,-72.00889804866023,% change,21223,1012
Kentucky,Union,8.985365108526425,% change,21225,1016
Kentucky,Warren,11.414078406376623,% change,21227,1019
Kentucky,Washington,89.96070102151394,% change,21229,1023
Kentucky,Wayne,-6.295360440985981,% change,21231,1027
Kentucky,Webster,385.6399944370601,% change,21233,1029
Kentucky,Whitley,-4.528675614053258,% change,21235,1034
Kentucky,Wolfe,-68.4341538462402,% change,21237,1037
Kentucky,Woodford,41.465494421062715,% change,21239,1042
Louisiana,Acadia,1.4901254532188815,% change,22001,1046
Louisiana,Allen,-15.979933211329064,% change,22003,1051
Louisiana,Ascension,-26.150231355191124,% change,22005,1055
Louisiana,Assumption,-0.35460206968233726,% change,22007,1060
Louisiana,Avoyelles,-8.985651212365786,% change,22009,1062
Louisiana,Beauregard,-9.528535644596886,% change,22011,1066
Louisiana,Bienville,0.0,% change,22013,1069
Louisiana,Bossier,-15.528062463497935,% change,22015,1076
Louisiana,Caddo,-2.7801998720543373,% change,22017,1079
Louisiana,Calcasieu,3.41219920937349,% change,22019,1081
Louisiana,Caldwell,-18.656353138759112,% change,22021,1084
Louisiana,Cameron,2.2114059676584326,% change,22023,1089
Louisiana,Catahoula,3.0901591767119747,% change,22025,1093
Louisiana,Claiborne,36.72633151426014,% change,22027,1095
Louisiana,Concordia,21.917432760309037,% change,22029,1098
Louisiana,De Soto,-1.0916756168300104,% change,22031,1103
Louisiana,East Baton Rouge,-12.84903911233665,% change,22033,1108
Louisiana,East Carroll,56.49810363301094,% change,22035,1111
Louisiana,East Feliciana,-35.179216969399,% change,22037,1115
Louisiana,Evangeline,55.33310660058006,% change,22039,1118
Louisiana,Franklin,18.41092114751561,% change,22041,1123
Louisiana,Grant,-14.921332963329867,% change,22043,1127
Louisiana,Iberia,21.30894225123988,% change,22045,1133
Louisiana,Iberville,9.47802839372116,% change,22047,1134
Louisiana,Jackson,0.0,% change,22049,1138
Louisiana,Jefferson,8.40775151577802,% change,22051,1147
Louisiana,Jefferson Davis,-2.5123003605155687,% change,22053,1155
Louisiana,Lafayette,-20.92446254761335,% change,22055,1161
Louisiana,Lafourche,-9.96783468422755,% change,22057,1280
Louisiana,La Salle,17.1480878452587,% change,22059,1289
Louisiana,Lincoln,-0.05000761833942525,% change,22061,1291
Louisiana,Livingston,-24.135982147585665,% change,22063,1295
Louisiana,Madison,0.16491168201726433,% change,22065,1297
Louisiana,Morehouse,5.228855248458306,% change,22067,1299
Louisiana,Natchitoches,2.104978068050487,% change,22069,1301
Louisiana,Orleans,-29.99163760276141,% change,22071,1304
Louisiana,Ouachita,-24.645555175436403,% change,22073,1306
Louisiana,Plaquemines,-7.081056647176465,% change,22075,1427
Louisiana,Pointe Coupee,-7.497270683011036,% change,22077,1431
Louisiana,Rapides,-2.9639797213679375,% change,22079,1434
Louisiana,Red River,11.04636195858912,% change,22081,1436
Louisiana,Richland,-4.497592474805727,% change,22083,1439
Louisiana,Sabine,-3.955610497191663,% change,22085,1441
Louisiana,St. Bernard,9.668293866749936,% change,22087,1463
Louisiana,St. Charles,2.5190876946607954,% change,22089,1466
Louisiana,St. Helena,-1.5172754821499734,% change,22091,1467
Louisiana,St. James,82.19172199646538,% change,22093,1468
Louisiana,St. John the Baptist,-10.060854068793468,% change,22095,1469
Louisiana,St. Landry,12.157896378091413,% change,22097,1471
Louisiana,St. Martin,-52.68711084536151,% change,22099,1473
Louisiana,St. Mary,26.43864501977754,% change,22101,1474
Louisiana,St. Tammany,1.6589822705229855,% change,22103,1475
Louisiana,Tangipahoa,-8.676938324426311,% change,22105,1476
Louisiana,Tensas,-53.8435123546576,% change,22107,1479
Louisiana,Terrebonne,6.704230762897797,% change,22109,1501
Louisiana,Union,4.215325778121381,% change,22111,1507
Louisiana,Vermilion,0.5202719209864852,% change,22113,1510
Louisiana,Vernon,1.9393509353647593,% change,22115,1513
Louisiana,Washington,-34.5509371345204,% change,22117,1516
Louisiana,Webster,29.397214606846894,% change,22119,1518
Louisiana,West Baton Rouge,16.130434103726646,% change,22121,1520
Louisiana,West Carroll,-1.0715003945873754e-13,% change,22123,1522
Louisiana,West Feliciana,-0.7988850848526947,% change,22125,1524
Louisiana,Winn,-2.3915814837089573,% change,22127,1529
Maine,Androscoggin,4.388624735686044,% change,23001,1532
Maine,Aroostook,3.253186833850336,% change,23003,1535
Maine,Cumberland,-1.3701290300530722,% change,23005,1608
Maine,Franklin,37.13817255671559,% change,23007,1619
Maine,Hancock,-33.491669827700974,% change,23009,1748
Maine,Kennebec,-19.360891061427036,% change,23011,1755
Maine,Knox,24.032291156171695,% change,23013,1774
Maine,Lincoln,-9.462927349046463,% change,23015,1835
Maine,Oxford,-17.49390383807357,% change,23017,1842
Maine,Penobscot,-23.676632155946802,% change,23019,1846
Maine,Piscataquis,3.3507943036540886,% change,23021,1851
Maine,Sagadahoc,4.16783888664288,% change,23023,1855
Maine,Somerset,84.02551427262142,% change,23025,1860
Maine,Waldo,-25.13175583645784,% change,23027,1865
Maine,Washington,-2.164667141628399,% change,23029,1884
Maine,York,-11.724931988420146,% change,23031,1901
Maryland,Allegany,-8.990224905822897,% change,24001,1905
Maryland,Anne Arundel,15.955902859791818,% change,24003,1925
Maryland,Baltimore County,-15.401486228424732,% change,24005,1939
Maryland,Calvert,5.81106040800388,% change,24009,1946
Maryland,Caroline,-12.159810489211868,% change,24011,1949
Maryland,Carroll,-4.707479127532383,% change,24013,1955
Maryland,Cecil,19.594063889650435,% change,24015,1963
Maryland,Charles,-0.29795083298764125,% change,24017,1294
Maryland,Dorchester,47.74806460695559,% change,24019,1346
Maryland,Frederick,15.21899871475971,% change,24021,1357
Maryland,Garrett,-29.31470044385695,% change,24023,1361
Maryland,Harford,-8.943922945641592,% change,24025,1372
Maryland,Howard,-12.340955950255442,% change,24027,1379
Maryland,Kent,-84.7955194609064,% change,24029,1394
Maryland,Montgomery,19.097965053607155,% change,24031,1398
Maryland,Prince George's,-16.4921566510234,% change,24033,1403
Maryland,Queen Anne's,0.5041949846863722,% change,24035,1413
Maryland,St. Mary's,23.23490563304264,% change,24037,1421
Maryland,Somerset,-7.896934526567073,% change,24039,1430
Maryland,Talbot,0.0,% change,24041,1438
Maryland,Washington,3.4013107578308284,% change,24043,1445
Maryland,Wicomico,3.2612215142894216,% change,24045,1446
Maryland,Worcester,0.7117599834936938,% change,24047,1456
Maryland,Baltimore City,-40.17569893115359,% change,24510,1460
Massachusetts,Barnstable,-4.691122305807294,% change,25001,1478
Massachusetts,Berkshire,2.498055552516352,% change,25003,1480
Massachusetts,Bristol,-5.71909684261939,% change,25005,1486
Massachusetts,Dukes,-59.49730870304008,% change,25007,1491
Massachusetts,Essex,-7.0983288233402,% change,25009,1519
Massachusetts,Franklin,-19.16777509375579,% change,25011,1523
Massachusetts,Hampden,-11.997247449859938,% change,25013,1526
Massachusetts,Hampshire,11.97449659832114,% change,25015,1527
Massachusetts,Middlesex,-6.632656497546092,% change,25017,1533
Massachusetts,Nantucket,-34.11737105662797,% change,25019,1537
Massachusetts,Norfolk,-10.46290268412149,% change,25021,1543
Massachusetts,Plymouth,-9.834896387825658,% change,25023,1569
Massachusetts,Suffolk,-74.27965535651342,% change,25025,1585
Massachusetts,Worcester,-8.032950221757499,% change,25027,1599
Michigan,Alcona,-6.369072277401129,% change,26001,1603
Michigan,Alger,0.08193204922238102,% change,26003,1609
Michigan,Allegan,-25.341571414632714,% change,26005,1611
Michigan,Alpena,-9.26471646014964,% change,26007,1614
Michigan,Antrim,-22.974895140011185,% change,26009,1617
Michigan,Arenac,20241.05750103529,% change,26011,1621
Michigan,Baraga,5.982141760503465,% change,26013,1624
Michigan,Barry,4.1776265834133595,% change,26015,1627
Michigan,Bay,12.499212635985966,% change,26017,1631
Michigan,Benzie,0,% change,26019,1634
Michigan,Berrien,3.3311324599366476,% change,26021,1635
Michigan,Branch,-71.04360394535321,% change,26023,1640
Michigan,Calhoun,6.651084820187438,% change,26025,1641
Michigan,Cass,25.403551116903632,% change,26027,1644
Michigan,Charlevoix,-5.0320747319774055,% change,26029,1648
Michigan,Cheboygan,-6.574202915468569,% change,26031,1649
Michigan,Chippewa,-34.93660037029085,% change,26033,1660
Michigan,Clare,-56.79533489200704,% change,26035,1665
Michigan,Clinton,37.39283466655664,% change,26037,1669
Michigan,Crawford,19.44993527446289,% change,26039,1672
Michigan,Delta,13.645396001912994,% change,26041,1675
Michigan,Dickinson,-1.5696659237662736,% change,26043,1677
Michigan,Eaton,24.282658395710424,% change,26045,1678
Michigan,Emmet,-39.72530467543493,% change,26047,1686
Michigan,Genesee,6.283052569041598,% change,26049,1688
Michigan,Gladwin,-94.3987218330199,% change,26051,1691
Michigan,Gogebic,-56.2156457866671,% change,26053,1693
Michigan,Grand Traverse,-5.9239400253422465,% change,26055,1697
Michigan,Gratiot,225.06903285255132,% change,26057,1700
Michigan,Hillsdale,21.148081609351063,% change,26059,1701
Michigan,Houghton,7.925881970277569,% change,26061,1705
Michigan,Huron,-10.970938085586843,% change,26063,1708
Michigan,Ingham,-8.865848765612093,% change,26065,1710
Michigan,Ionia,83.23832002441279,% change,26067,1713
Michigan,Iosco,-12.018837948121849,% change,26069,1715
Michigan,Iron,-19.305238511781216,% change,26071,1716
Michigan,Isabella,-17.172955390826356,% change,26073,1717
Michigan,Jackson,-3.7021223873721345,% change,26075,1719
Michigan,Kalamazoo,7.28772701585019,% change,26077,1720
Michigan,Kalkaska,-5.945968484532341,% change,26079,1722
Michigan,Kent,-2.392187673163453,% change,26081,1726
Michigan,Keweenaw,5.987413071978143,% change,26083,1743
Michigan,Lake,-0.07859159695643779,% change,26085,1749
Michigan,Lapeer,-5.7804026226428356,% change,26087,1752
Michigan,Leelanau,-87.90866696989946,% change,26089,1765
Michigan,Lenawee,-9.509583551004464,% change,26091,1768
Michigan,Livingston,2.2327888223065573,% change,26093,1770
Michigan,Luce,0.5945445745784418,% change,26095,1773
Michigan,Mackinac,5.917134809783926,% change,26097,1779
Michigan,Macomb,-6.119003262734368,% change,26099,1785
Michigan,Manistee,-24.96452677283135,% change,26101,1787
Michigan,Marquette,13.028174678957718,% change,26103,1793
Michigan,Mason,6.139438373568688,% change,26105,1797
Michigan,Mecosta,1.212800353797092,% change,26107,1800
Michigan,Menominee,601.1594604157667,% change,26109,1802
Michigan,Midland,-26.84985767535693,% change,26111,1806
Michigan,Missaukee,-46.52005354939528,% change,26113,1810
Michigan,Monroe,-12.744576746186508,% change,26115,1812
Michigan,Montcalm,18.303828988144446,% change,26117,1815
Michigan,Montmorency,1.8245435210881036,% change,26119,1816
Michigan,Muskegon,1.3064705578786666,% change,26121,1818
Michigan,Newaygo,105.94642225982376,% change,26123,1820
Michigan,Oakland,0.9036587657538167,% change,26125,1824
Michigan,Oceana,-1.228215729840062,% change,26127,1825
Michigan,Ogemaw,45.73322424715087,% change,26129,1827
Michigan,Ontonagon,2.434141588984796,% change,26131,1829
Michigan,Osceola,-0.2659280115430044,% change,26133,1830
Michigan,Oscoda,696.318923252137,% change,26135,1832
Michigan,Otsego,10.0117581690138,% change,26137,1834
Michigan,Ottawa,-1.6565891128589698,% change,26139,1837
Michigan,Presque Isle,-3.454569488384281,% change,26141,1840
Michigan,Roscommon,9.206106023268418,% change,26143,1843
Michigan,Saginaw,16.858931953980445,% change,26145,1845
Michigan,St. Clair,4.013487936822662,% change,26147,1854
Michigan,St. Joseph,32.16430748302866,% change,26149,1857
Michigan,Sanilac,2.772308767086585,% change,26151,1858
Michigan,Schoolcraft,-1.3384511991772756,% change,26153,1861
Michigan,Shiawassee,-2.6761474036694244,% change,26155,1863
Michigan,Tuscola,-42.02145383773663,% change,26157,1866
Michigan,Van Buren,-13.65859984366223,% change,26159,1867
Michigan,Washtenaw,-3.957549814073582,% change,26161,1869
Michigan,Wayne,-9.34706351542309,% change,26163,1871
Michigan,Wexford,2.49758704340217,% change,26165,1873
Minnesota,Aitkin,4.369719098494261,% change,27001,1875
Minnesota,Anoka,-18.434564650585784,% change,27003,1877
Minnesota,Becker,-6.063521181415119,% change,27005,1878
Minnesota,Beltrami,2.722352462368615,% change,27007,1880
Minnesota,Benton,-32.51613746794217,% change,27009,1881
Minnesota,Big Stone,-10.234646192516236,% change,27011,1882
Minnesota,Blue Earth,-6.739473896356869,% change,27013,1886
Minnesota,Brown,-19.791843970327676,% change,27015,1892
Minnesota,Carlton,18.7433576452042,% change,27017,1893
Minnesota,Carver,-14.651397904165215,% change,27019,1894
Minnesota,Cass,-29.297782070702137,% change,27021,1895
Minnesota,Chippewa,-36.6843011843409,% change,27023,1896
Minnesota,Chisago,17.91311609061433,% change,27025,1897
Minnesota,Clay,-42.519294284491004,% change,27027,1898
Minnesota,Clearwater,-2.0245777722300637,% change,27029,1899
Minnesota,Cook,0.380388464553166,% change,27031,1900
Minnesota,Cottonwood,-22.08702274809943,% change,27033,1902
Minnesota,Crow Wing,-4.605613860104249,% change,27035,1903
Minnesota,Dakota,-11.128880912269368,% change,27037,1904
Minnesota,Dodge,-15.768117371846618,% change,27039,1906
Minnesota,Douglas,-31.23314837261385,% change,27041,1907
Minnesota,Faribault,-10.989306092238623,% change,27043,1908
Minnesota,Fillmore,-18.20755432613789,% change,27045,1909
Minnesota,Freeborn,-2.1609839346572293,% change,27047,1910
Minnesota,Goodhue,-26.469090724070725,% change,27049,1911
Minnesota,Grant,-2.408714874645286,% change,27051,1912
Minnesota,Hennepin,-5.942968215274074,% change,27053,1913
Minnesota,Houston,0.0,% change,27055,1914
Minnesota,Hubbard,-3.0526075766965666,% change,27057,1915
Minnesota,Isanti,-20.02574941300522,% change,27059,1916
Minnesota,Itasca,-5.445959733506204,% change,27061,1917
Minnesota,Jackson,-48.3140165038208,% change,27063,1918
Minnesota,Kanabec,136.40585473271227,% change,27065,1919
Minnesota,Kandiyohi,12.926268994900658,% change,27067,1920
Minnesota,Kittson,220.25682269763846,% change,27069,1921
Minnesota,Koochiching,-0.24557851747012918,% change,27071,1922
Minnesota,Lac qui Parle,-10.80377351474684,% change,27073,1923
Minnesota,Lake,-2.9703477706912724,% change,27075,1926
Minnesota,Lake of the Woods,0.0,% change,27077,1927
Minnesota,Le Sueur,87.31062582687323,% change,27079,1929
Minnesota,Lincoln,-91.09536925064207,% change,27081,1931
Minnesota,Lyon,-7.211108839875482,% change,27083,1932
Minnesota,McLeod,16.105886872572263,% change,27085,1934
Minnesota,Mahnomen,0.0,% change,27087,1936
Minnesota,Marshall,-1.3094513733249866,% change,27089,1937
Minnesota,Martin,0.4909983214239142,% change,27091,1940
Minnesota,Meeker,48.30302846134259,% change,27093,1941
Minnesota,Mille Lacs,-78.90524552746028,% change,27095,1943
Minnesota,Morrison,-5.940625065432902,% change,27097,1944
Minnesota,Mower,-50.66503981396928,% change,27099,1945
Minnesota,Murray,-70.7499685191689,% change,27101,1947
Minnesota,Nicollet,-0.5750506356490193,% change,27103,1948
Minnesota,Nobles,-29.740230040133262,% change,27105,1950
Minnesota,Norman,20.42261821554056,% change,27107,1951
Minnesota,Olmsted,-14.49387387112719,% change,27109,1953
Minnesota,Otter Tail,13.052108774222882,% change,27111,1954
Minnesota,Pennington,4.88468930553589,% change,27113,1956
Minnesota,Pine,-35.77559184854588,% change,27115,1957
Minnesota,Pipestone,-8.034202651746558,% change,27117,1958
Minnesota,Polk,32.82017919113681,% change,27119,1959
Minnesota,Pope,1.5316977934014593,% change,27121,1961
Minnesota,Ramsey,-7.873972166383762,% change,27123,1964
Minnesota,Red Lake,162.8231245646027,% change,27125,1966
Minnesota,Redwood,-1.6518409343510565,% change,27127,1969
Minnesota,Renville,-36.495358226180784,% change,27129,1971
Minnesota,Rice,-1.2991990459042102,% change,27131,1973
Minnesota,Rock,-36.15787983471243,% change,27133,1974
Minnesota,Roseau,-0.8839338810464616,% change,27135,1976
Minnesota,St. Louis,-6.0716231186800185,% change,27137,1978
Minnesota,Scott,-10.980801008509191,% change,27139,1979
Minnesota,Sherburne,2.474528047179615,% change,27141,1980
Minnesota,Sibley,-51.34484163070206,% change,27143,1982
Minnesota,Stearns,-6.954807653999794,% change,27145,1984
Minnesota,Steele,-25.058469920776954,% change,27147,1985
Minnesota,Stevens,-17.734845641891127,% change,27149,1987
Minnesota,Swift,-57.62071336923354,% change,27151,1988
Minnesota,Todd,-1.6927295035546834,% change,27153,1989
Minnesota,Traverse,0.0,% change,27155,1990
Minnesota,Wabasha,-0.34195244890768706,% change,27157,1991
Minnesota,Wadena,-44.53937234981126,% change,27159,1992
Minnesota,Waseca,0.0964813309571823,% change,27161,1993
Minnesota,Washington,4.951986847571629,% change,27163,1994
Minnesota,Watonwan,0.0,% change,27165,1996
Minnesota,Wilkin,-4.746252842177899,% change,27167,1997
Minnesota,Winona,-9.167596106605185,% change,27169,1998
Minnesota,Wright,3.5669544442526813,% change,27171,1999
Minnesota,Yellow Medicine,0.0,% change,27173,1531
Mississippi,Adams,-10.127107058621185,% change,28001,1534
Mississippi,Alcorn,-0.8793015290569322,% change,28003,1538
Mississippi,Amite,-0.7534081437119579,% change,28005,1539
Mississippi,Attala,63.43696958887356,% change,28007,1541
Mississippi,Benton,3.7436622635547665,% change,28009,1544
Mississippi,Bolivar,-0.6135350142046238,% change,28011,1547
Mississippi,Calhoun,7.516652559849622,% change,28013,1548
Mississippi,Carroll,-13.366775388322305,% change,28015,1549
Mississippi,Chickasaw,-20.96816222491487,% change,28017,1550
Mississippi,Choctaw,-6.274206350124629,% change,28019,1552
Mississippi,Claiborne,1.2984880282713647,% change,28021,1555
Mississippi,Clarke,1.1220751866473806,% change,28023,1557
Mississippi,Clay,75.1185627660627,% change,28025,1559
Mississippi,Coahoma,10.246589544426914,% change,28027,1562
Mississippi,Copiah,-20.925464286143843,% change,28029,1564
Mississippi,Covington,0,% change,28031,1567
Mississippi,DeSoto,-1.6690899303898759,% change,28033,1571
Mississippi,Forrest,-7.578619575444639,% change,28035,1572
Mississippi,Franklin,-7.45850021855757,% change,28037,1575
Mississippi,George,-2.93741583740984,% change,28039,1577
Mississippi,Greene,-69.76299049995166,% change,28041,1579
Mississippi,Grenada,-17.990294012654378,% change,28043,1581
Mississippi,Hancock,-27.66183248564677,% change,28045,1583
Mississippi,Harrison,-12.824880777929534,% change,28047,1587
Mississippi,Hinds,-7.049623030658149,% change,28049,1591
Mississippi,Holmes,62.53936733440325,% change,28051,1593
Mississippi,Humphreys,15.78602636901769,% change,28053,1596
Mississippi,Issaquena,61.58366950684295,% change,28055,1598
Mississippi,Itawamba,3.6338505590918535,% change,28057,1601
Mississippi,Jackson,17.60251287438368,% change,28059,1605
Mississippi,Jasper,-13.236719359287699,% change,28061,1607
Mississippi,Jefferson,5.657343952221305,% change,28063,1610
Mississippi,Jefferson Davis,491.6668778873709,% change,28065,1612
Mississippi,Jones,-33.19848328971292,% change,28067,1615
Mississippi,Kemper,34.565523672951514,% change,28069,1616
Mississippi,Lafayette,7.001004989850336,% change,28071,1620
Mississippi,Lamar,-0.4087832454011815,% change,28073,1623
Mississippi,Lauderdale,16.22305816649594,% change,28075,1628
Mississippi,Lawrence,-23.887581167099047,% change,28077,1632
Mississippi,Leake,38.88858366309974,% change,28079,1636
Mississippi,Lee,4.933702738282043,% change,28081,1638
Mississippi,Leflore,46.67317654722154,% change,28083,1643
Mississippi,Lincoln,-11.585031029960536,% change,28085,1645
Mississippi,Lowndes,-24.008694271463074,% change,28087,1647
Mississippi,Madison,-1.2417242212690038,% change,28089,1651
Mississippi,Marion,95.82540128082341,% change,28091,1653
Mississippi,Marshall,8.712829059261466,% change,28093,1655
Mississippi,Monroe,-21.96442734619887,% change,28095,1656
Mississippi,Montgomery,-70.14521927087664,% change,28097,1658
Mississippi,Neshoba,51.32029520558722,% change,28099,1661
Mississippi,Newton,1.567992471940655,% change,28101,1663
Mississippi,Noxubee,-0.13326782634741785,% change,28103,1666
Mississippi,Oktibbeha,3.4480395226620346,% change,28105,1668
Mississippi,Panola,-21.642405515527372,% change,28107,1671
Mississippi,Pearl River,-7.708143997466553,% change,28109,1676
Mississippi,Perry,44.81629575634148,% change,28111,1679
Mississippi,Pike,35.048750494841755,% change,28113,1680
Mississippi,Pontotoc,13.921281451059064,% change,28115,1682
Mississippi,Prentiss,59.52902406842635,% change,28117,1684
Mississippi,Quitman,0.0,% change,28119,1685
Mississippi,Rankin,9.765522081551511,% change,28121,1690
Mississippi,Scott,-17.3950691104814,% change,28123,1692
Mississippi,Sharkey,206.5351905488828,% change,28125,1695
Mississippi,Simpson,53.909741981999495,% change,28127,1698
Mississippi,Smith,13.509444625243988,% change,28129,1709
Mississippi,Stone,-13.289196998784005,% change,28131,1712
Mississippi,Sunflower,13.03177514429069,% change,28133,1721
Mississippi,Tallahatchie,-0.44457829893154827,% change,28135,1725
Mississippi,Tate,-7.378109437033746,% change,28137,1727
Mississippi,Tippah,84.84385086894285,% change,28139,1730
Mississippi,Tishomingo,0.0,% change,28141,1732
Mississippi,Tunica,-36.844092150073294,% change,28143,1735
Mississippi,Union,-6.273860812756173,% change,28145,1737
Mississippi,Walthall,-60.475827372066426,% change,28147,1740
Mississippi,Warren,-22.0761197021573,% change,28149,1746
Mississippi,Washington,70.83285487760924,% change,28151,1750
Mississippi,Wayne,-63.848630588658494,% change,28153,1753
Mississippi,Webster,-9.22805698756423,% change,28155,1756
Mississippi,Wilkinson,3.330316057805897,% change,28157,1757
Mississippi,Winston,-10.64843027371831,% change,28159,1758
Mississippi,Yalobusha,-55.4871043561319,% change,28161,1759
Mississippi,Yazoo,-2.315103132693408,% change,28163,1760
Missouri,Adair,-5.259166913484877,% change,29001,1761
Missouri,Andrew,-29.15442248773835,% change,29003,1762
Missouri,Atchison,99.68952853945551,% change,29005,1763
Missouri,Audrain,-15.171712187600964,% change,29007,1766
Missouri,Barry,21.921713257508692,% change,29009,1767
Missouri,Barton,-2.445845966697335,% change,29011,1771
Missouri,Bates,-5.326896908609761,% change,29013,1776
Missouri,Benton,61.11994125202263,% change,29015,1778
Missouri,Bollinger,-2.5580682979555123,% change,29017,1781
Missouri,Boone,-10.783282708841499,% change,29019,1783
Missouri,Buchanan,9.669750791849866,% change,29021,1789
Missouri,Butler,-5.215655746583567,% change,29023,1792
Missouri,Caldwell,0.0,% change,29025,1795
Missouri,Callaway,8.513005802256862,% change,29027,1799
Missouri,Camden,62.53163534621464,% change,29029,1803
Missouri,Cape Girardeau,-15.225068174067971,% change,29031,1808
Missouri,Carroll,-18.686171314750943,% change,29033,1822
Missouri,Carter,2.545332287809346,% change,29035,1001
Missouri,Cass,-8.585511015580813,% change,29037,1004
Missouri,Cedar,54.522116724420144,% change,29039,1007
Missouri,Chariton,-67.72059489180884,% change,29041,1011
Missouri,Christian,15.368235877558043,% change,29043,1014
Missouri,Clark,3.4396343039333157,% change,29045,1015
Missouri,Clay,-3.1817569442677587,% change,29047,1018
Missouri,Clinton,-3.5050623363274953,% change,29049,1021
Missouri,Cole,7.013338722389928,% change,29051,1022
Missouri,Cooper,1.721672939403493,% change,29053,1025
Missouri,Crawford,22.500748248773792,% change,29055,1028
Missouri,Dade,50.009033467940526,% change,29057,1030
Missouri,Dallas,-31.773005329952074,% change,29059,1032
Missouri,Daviess,-0.9711606067604267,% change,29061,1036
Missouri,DeKalb,-0.9391518360016803,% change,29063,1038
Missouri,Dent,31.417206276979183,% change,29065,1040
Missouri,Douglas,-14.655171480558993,% change,29067,1043
Missouri,Dunklin,195.0203268013691,% change,29069,1045
Missouri,Franklin,63.24009859897607,% change,29071,1047
Missouri,Gasconade,-65.53293796793744,% change,29073,1049
Missouri,Gentry,-4.153433318432893,% change,29075,1052
Missouri,Greene,-12.339606647155984,% change,29077,1054
Missouri,Grundy,6.596276728478778,% change,29079,1057
Missouri,Harrison,10.310089744637974,% change,29081,1058
Missouri,Henry,15.768933042209046,% change,29083,1061
Missouri,Hickory,112.5204295034089,% change,29085,1063
Missouri,Holt,0.0,% change,29087,1065
Missouri,Howard,-33.816242814853446,% change,29089,1068
Missouri,Howell,7.100395245434328,% change,29091,1070
Missouri,Iron,16.768362984684963,% change,29093,1072
Missouri,Jackson,-5.835943185316651,% change,29095,1074
Missouri,Jasper,18.30813368855608,% change,29097,1078
Missouri,Jefferson,13.095717685142297,% change,29099,1082
Missouri,Johnson,-2.6106394674911138,% change,29101,1087
Missouri,Knox,0.0,% change,29103,1091
Missouri,Laclede,3.242285123681026,% change,29105,1096
Missouri,Lafayette,1.4717325082738704,% change,29107,1099
Missouri,Lawrence,11.099625232330347,% change,29109,1101
Missouri,Lewis,-1.3795145519586914e-13,% change,29111,1104
Missouri,Lincoln,-30.368112248506122,% change,29113,1106
