State,County,Hispanic ethnicity low access to store (%) 2015 (PCT_LACCESS_HISP15),Units,FIPS,FID
Kansas,Wichita,24.619516600754114,Percent,20203,923
Kansas,Wilson,0.14489335456725688,Percent,20205,925
Kansas,Woodson,0.6263149912954881,Percent,20207,926
Kansas,Wyandotte,3.901569590711888,Percent,20209,927
Kentucky,Adair,0.1618024970629583,Percent,21001,928
Kentucky,Allen,0.030416930608797303,Percent,21003,929
Kentucky,Anderson,0.3441633728923743,Percent,21005,930
Kentucky,Ballard,0.05924775052136126,Percent,21007,932
Kentucky,Barren,0.40541303417618146,Percent,21009,933
Kentucky,Bath,0.004350531254275144,Percent,21011,934
Kentucky,Bell,0.1372848310588024,Percent,21013,936
Kentucky,Boone,1.0404063784462971,Percent,21015,1002
Kentucky,Bourbon,1.546054475335882,Percent,21017,1005
Kentucky,Boyd,0.18000023499057607,Percent,21019,1008
Kentucky,Boyle,0.8905771179081633,Percent,21021,1010
Kentucky,Bracken,0.0,Percent,21023,1013
Kentucky,Breathitt,0.17201469006058223,Percent,21025,1017
Kentucky,Breckinridge,0.09208691457094721,Percent,21027,1020
Kentucky,Bullitt,0.48096817768955985,Percent,21029,1024
Kentucky,Butler,0.033190851232669266,Percent,21031,1026
Kentucky,Caldwell,0.07892558284810228,Percent,21033,1031
Kentucky,Calloway,0.26736636086002796,Percent,21035,1033
Kentucky,Campbell,0.40037872803725644,Percent,21037,1035
Kentucky,Carlisle,0.09154931773242006,Percent,21039,1039
Kentucky,Carroll,3.4623917962752104,Percent,21041,1041
Kentucky,Carter,0.03207794245939582,Percent,21043,1044
Kentucky,Casey,0.0955784772076747,Percent,21045,1048
Kentucky,Christian,2.3925783230801976,Percent,21047,1050
Kentucky,Clark,0.1337636885463508,Percent,21049,1053
Kentucky,Clay,0.7975187125011092,Percent,21051,1056
Kentucky,Clinton,0.0,Percent,21053,1059
Kentucky,Crittenden,0.010580683134044295,Percent,21055,1064
Kentucky,Cumberland,0.0319526390071476,Percent,21057,1067
Kentucky,Daviess,0.3531045684752017,Percent,21059,1071
Kentucky,Edmonson,0.01742723523726149,Percent,21061,1073
Kentucky,Elliott,0.0,Percent,21063,1075
Kentucky,Estill,0.06734088466248207,Percent,21065,1077
Kentucky,Fayette,1.1815349849901895,Percent,21067,1080
Kentucky,Fleming,0.030915659238256968,Percent,21069,1083
Kentucky,Floyd,0.030365515464440444,Percent,21071,1085
Kentucky,Franklin,0.4371658811270874,Percent,21073,1086
Kentucky,Fulton,0.0007740249393900705,Percent,21075,1088
Kentucky,Gallatin,0,Percent,21077,1090
Kentucky,Garrard,0.00035774901412102415,Percent,21079,1092
Kentucky,Grant,0.4184219425737451,Percent,21081,1094
Kentucky,Graves,0.24809715844710595,Percent,21083,1097
Kentucky,Grayson,0.20278118352914082,Percent,21085,1100
Kentucky,Green,0.15756379194817022,Percent,21087,1102
Kentucky,Greenup,0.13915548765056138,Percent,21089,1105
Kentucky,Hancock,0.011871583622998366,Percent,21091,1107
Kentucky,Hardin,1.8062433613674618,Percent,21093,1110
Kentucky,Harlan,0.06224685656149669,Percent,21095,1114
Kentucky,Harrison,0.05951218433046057,Percent,21097,1119
Kentucky,Hart,0.07969993928417166,Percent,21099,1121
Kentucky,Henderson,0.2129236763550329,Percent,21101,1126
Kentucky,Henry,0.04146559205787714,Percent,21103,1129
Kentucky,Hickman,0.0,Percent,21105,1130
Kentucky,Hopkins,0.41243588808695864,Percent,21107,1136
Kentucky,Jackson,1.748209735538758e-05,Percent,21109,1140
Kentucky,Jefferson,0.6241496251857641,Percent,21111,1143
Kentucky,Jessamine,0.4102638638472256,Percent,21113,1145
Kentucky,Johnson,0.07508509447437446,Percent,21115,1148
Kentucky,Kenton,0.541123870994459,Percent,21117,1151
Kentucky,Knott,0.0,Percent,21119,1154
Kentucky,Knox,0.07460552507311702,Percent,21121,1159
Kentucky,Larue,0.04957208488881843,Percent,21123,1162
Kentucky,Laurel,0.11547868011712283,Percent,21125,1166
Kentucky,Lawrence,0.08980297308900631,Percent,21127,1167
Kentucky,Lee,0.0,Percent,21129,1171
Kentucky,Leslie,0.01585235732504624,Percent,21131,1175
Kentucky,Letcher,0,Percent,21133,1178
Kentucky,Lewis,0.03058657483700087,Percent,21135,1180
Kentucky,Lincoln,0.23960601859942285,Percent,21137,1184
Kentucky,Livingston,0.12250064533322721,Percent,21139,1187
Kentucky,Logan,0.39011278885170486,Percent,21141,1190
Kentucky,Lyon,0.021516992085467042,Percent,21143,1193
Kentucky,McCracken,0.47947223872937694,Percent,21145,1196
Kentucky,McCreary,0.007078236507350212,Percent,21147,1198
Kentucky,McLean,0.00896133226833518,Percent,21149,1201
Kentucky,Madison,0.5389130685564306,Percent,21151,1204
Kentucky,Magoffin,8.067949739701193e-05,Percent,21153,1206
Kentucky,Marion,0.010120611489915339,Percent,21155,1210
Kentucky,Marshall,0.01840945755992028,Percent,21157,1213
Kentucky,Martin,0.0,Percent,21159,1215
Kentucky,Mason,0.22877477181662892,Percent,21161,1217
Kentucky,Meade,1.5031122148796308,Percent,21163,1220
Kentucky,Menifee,0.0,Percent,21165,1222
Kentucky,Mercer,0.663264925604238,Percent,21167,1225
Kentucky,Metcalfe,0.009263639694004316,Percent,21169,1228
Kentucky,Monroe,0.06437112731680014,Percent,21171,1230
Kentucky,Montgomery,0.2293918703612974,Percent,21173,1233
Kentucky,Morgan,0.08958333199962724,Percent,21175,1235
Kentucky,Muhlenberg,0.12654894770870884,Percent,21177,1238
Kentucky,Nelson,0.27674554335212376,Percent,21179,1243
Kentucky,Nicholas,0.0,Percent,21181,1246
Kentucky,Ohio,0.4237536530588541,Percent,21183,1249
Kentucky,Oldham,1.309957625324738,Percent,21185,1252
Kentucky,Owen,0.03783195988280583,Percent,21187,1255
Kentucky,Owsley,0.0,Percent,21189,1257
Kentucky,Pendleton,0.03453046541380318,Percent,21191,1260
Kentucky,Perry,0.018103379039965273,Percent,21193,1265
Kentucky,Pike,0.029838423967664708,Percent,21195,1267
Kentucky,Powell,0.06593952050384493,Percent,21197,1270
Kentucky,Pulaski,0.3148673286120863,Percent,21199,1272
Kentucky,Robertson,0.7071400037585538,Percent,21201,1273
Kentucky,Rockcastle,0.008388214520096623,Percent,21203,1276
Kentucky,Rowan,0.09160776916935241,Percent,21205,1279
Kentucky,Russell,0.007166009520384913,Percent,21207,1282
Kentucky,Scott,1.4624523405211478,Percent,21209,1283
Kentucky,Shelby,1.017634345479636,Percent,21211,1285
Kentucky,Simpson,0.2080363301298413,Percent,21213,1287
Kentucky,Spencer,0,Percent,21215,1000
Kentucky,Taylor,0.29130775665674485,Percent,21217,1003
Kentucky,Todd,0.0,Percent,21219,1006
Kentucky,Trigg,0.1285086707465751,Percent,21221,1009
Kentucky,Trimble,0.1979689384810932,Percent,21223,1012
Kentucky,Union,0.1403278926206344,Percent,21225,1016
Kentucky,Warren,0.7941763911182824,Percent,21227,1019
Kentucky,Washington,0.2609670376562584,Percent,21229,1023
Kentucky,Wayne,0.552885433316091,Percent,21231,1027
Kentucky,Webster,0.11944684925428678,Percent,21233,1029
Kentucky,Whitley,0.13480710169877683,Percent,21235,1034
Kentucky,Wolfe,0.0167975827925259,Percent,21237,1037
Kentucky,Woodford,2.503447442378852,Percent,21239,1042
Louisiana,Acadia,0.03695994188852346,Percent,22001,1046
Louisiana,Allen,0.21830750384208703,Percent,22003,1051
Louisiana,Ascension,1.6492905924514107,Percent,22005,1055
Louisiana,Assumption,0.5546695569928355,Percent,22007,1060
Louisiana,Avoyelles,0.25786156940034227,Percent,22009,1062
Louisiana,Beauregard,0.7383881468526083,Percent,22011,1066
Louisiana,Bienville,0.21388820202850553,Percent,22013,1069
Louisiana,Bossier,1.4752312975697945,Percent,22015,1076
Louisiana,Caddo,0.7880753688787734,Percent,22017,1079
Louisiana,Calcasieu,0.4754327351979058,Percent,22019,1081
Louisiana,Caldwell,0.21247735226307146,Percent,22021,1084
Louisiana,Cameron,0.40843652809230585,Percent,22023,1089
Louisiana,Catahoula,0.26192446526447105,Percent,22025,1093
Louisiana,Claiborne,0.09602838459838672,Percent,22027,1095
Louisiana,Concordia,0.2759132609835419,Percent,22029,1098
Louisiana,De Soto,0.5943355355613783,Percent,22031,1103
Louisiana,East Baton Rouge,0.956927680622399,Percent,22033,1108
Louisiana,East Carroll,0.46418674472192545,Percent,22035,1111
Louisiana,East Feliciana,0.1925132620070336,Percent,22037,1115
Louisiana,Evangeline,0.2994732688109581,Percent,22039,1118
Louisiana,Franklin,0.10391051270922858,Percent,22041,1123
Louisiana,Grant,0.18804658649905015,Percent,22043,1127
Louisiana,Iberia,0.5672995871953823,Percent,22045,1133
Louisiana,Iberville,0.29914084845537725,Percent,22047,1134
Louisiana,Jackson,0.4099097687235277,Percent,22049,1138
Louisiana,Jefferson,1.2618381700133277,Percent,22051,1147
Louisiana,Jefferson Davis,0.07644263541565487,Percent,22053,1155
Louisiana,Lafayette,1.026642159385855,Percent,22055,1161
Louisiana,Lafourche,1.1800119293395004,Percent,22057,1280
Louisiana,La Salle,0.7163197258650906,Percent,22059,1289
Louisiana,Lincoln,0.7711188692858693,Percent,22061,1291
Louisiana,Livingston,0.48687997570984726,Percent,22063,1295
Louisiana,Madison,0.24179762144357972,Percent,22065,1297
Louisiana,Morehouse,0.24575042309188502,Percent,22067,1299
Louisiana,Natchitoches,0.5060391587848759,Percent,22069,1301
Louisiana,Orleans,0.4903533127879557,Percent,22071,1304
Louisiana,Ouachita,0.531747563100147,Percent,22073,1306
Louisiana,Plaquemines,0.8187247596366851,Percent,22075,1427
Louisiana,Pointe Coupee,0.23533755300827955,Percent,22077,1431
Louisiana,Rapides,1.2395082491197373,Percent,22079,1434
Louisiana,Red River,0.23607707763283464,Percent,22081,1436
Louisiana,Richland,0.16832291403095248,Percent,22083,1439
Louisiana,Sabine,0.5080871704968349,Percent,22085,1441
Louisiana,St. Bernard,3.6086039845479005,Percent,22087,1463
Louisiana,St. Charles,3.274856909382929,Percent,22089,1466
Louisiana,St. Helena,0.03920376761900821,Percent,22091,1467
Louisiana,St. James,0.15013275087886752,Percent,22093,1468
Louisiana,St. John the Baptist,2.0439974632127647,Percent,22095,1469
Louisiana,St. Landry,0.2978315041399741,Percent,22097,1471
Louisiana,St. Martin,0.05969710362327857,Percent,22099,1473
Louisiana,St. Mary,2.541642787162177,Percent,22101,1474
Louisiana,St. Tammany,1.2102461378333407,Percent,22103,1475
Louisiana,Tangipahoa,0.9992216989868121,Percent,22105,1476
Louisiana,Tensas,0.5260090900056149,Percent,22107,1479
Louisiana,Terrebonne,1.095339382577034,Percent,22109,1501
Louisiana,Union,0.4794961455041284,Percent,22111,1507
Louisiana,Vermilion,0.1551808105884517,Percent,22113,1510
Louisiana,Vernon,4.720795880330989,Percent,22115,1513
Louisiana,Washington,0.09650238023723626,Percent,22117,1516
Louisiana,Webster,0.3712770086626714,Percent,22119,1518
Louisiana,West Baton Rouge,0.3980957549136409,Percent,22121,1520
Louisiana,West Carroll,0.037572367668727936,Percent,22123,1522
Louisiana,West Feliciana,0.09321240452475583,Percent,22125,1524
Louisiana,Winn,0.3366108838929054,Percent,22127,1529
Maine,Androscoggin,0.13744125777386956,Percent,23001,1532
Maine,Aroostook,0.08640336729458481,Percent,23003,1535
Maine,Cumberland,0.330589256988808,Percent,23005,1608
Maine,Franklin,0.02623977905011184,Percent,23007,1619
Maine,Hancock,0.0371973855132039,Percent,23009,1748
Maine,Kennebec,0.08571133416383082,Percent,23011,1755
Maine,Knox,0.10446207475071673,Percent,23013,1774
Maine,Lincoln,0.0402842315231178,Percent,23015,1835
Maine,Oxford,0.0392952535448519,Percent,23017,1842
Maine,Penobscot,0.1441046782978424,Percent,23019,1846
Maine,Piscataquis,0.03698608129121095,Percent,23021,1851
Maine,Sagadahoc,0.09408218073806449,Percent,23023,1855
Maine,Somerset,0.10652710087886326,Percent,23025,1860
Maine,Waldo,0.09197702140426081,Percent,23027,1865
Maine,Washington,0.07307130296934015,Percent,23029,1884
Maine,York,0.1677465027729028,Percent,23031,1901
Maryland,Allegany,0.8015238295521594,Percent,24001,1905
Maryland,Anne Arundel,1.685946576613662,Percent,24003,1925
Maryland,Baltimore County,0.48390749271133093,Percent,24005,1939
Maryland,Calvert,1.1918625634602815,Percent,24009,1946
Maryland,Caroline,0.12952767600787182,Percent,24011,1949
Maryland,Carroll,0.48177678581329475,Percent,24013,1955
Maryland,Cecil,0.8112938961927463,Percent,24015,1963
Maryland,Charles,1.2692067480306515,Percent,24017,1294
Maryland,Dorchester,0.4786769379826568,Percent,24019,1346
Maryland,Frederick,1.18181611100611,Percent,24021,1357
Maryland,Garrett,0.013809697870591818,Percent,24023,1361
Maryland,Harford,0.6726137932129023,Percent,24025,1372
Maryland,Howard,0.8220403635878818,Percent,24027,1379
Maryland,Kent,0.0,Percent,24029,1394
Maryland,Montgomery,1.7800367633810945,Percent,24031,1398
Maryland,Prince George's,1.468261098869345,Percent,24033,1403
Maryland,Queen Anne's,0.5397108816728482,Percent,24035,1413
Maryland,St. Mary's,1.042961603447176,Percent,24037,1421
Maryland,Somerset,0.8232041458357461,Percent,24039,1430
Maryland,Talbot,0.683103323091099,Percent,24041,1438
Maryland,Washington,0.9067194065244862,Percent,24043,1445
Maryland,Wicomico,1.1201671960791628,Percent,24045,1446
Maryland,Worcester,0.7554660706448693,Percent,24047,1456
Maryland,Baltimore City,0.0966367781848612,Percent,24510,1460
Massachusetts,Barnstable,0.9107483890320907,Percent,25001,1478
Massachusetts,Berkshire,0.5615291287738811,Percent,25003,1480
Massachusetts,Bristol,0.6248579979331808,Percent,25005,1486
Massachusetts,Dukes,0.20525707576297733,Percent,25007,1491
Massachusetts,Essex,1.729599027342238,Percent,25009,1519
Massachusetts,Franklin,0.6270823300228885,Percent,25011,1523
Massachusetts,Hampden,1.648908284424143,Percent,25013,1526
Massachusetts,Hampshire,2.113138068651145,Percent,25015,1527
Massachusetts,Middlesex,0.8384722046106176,Percent,25017,1533
Massachusetts,Nantucket,1.1770152836610304,Percent,25019,1537
Massachusetts,Norfolk,0.9086819519363583,Percent,25021,1543
Massachusetts,Plymouth,0.6185562721898251,Percent,25023,1569
Massachusetts,Suffolk,0.09997296795519905,Percent,25025,1585
Massachusetts,Worcester,1.3898352108504517,Percent,25027,1599
Michigan,Alcona,0.10203330006192013,Percent,26001,1603
Michigan,Alger,0.32457470245202896,Percent,26003,1609
Michigan,Allegan,0.14166349992629165,Percent,26005,1611
Michigan,Alpena,0.05327935921038043,Percent,26007,1614
Michigan,Antrim,0.00011549558277432273,Percent,26009,1617
Michigan,Arenac,0.31400940527748666,Percent,26011,1621
Michigan,Baraga,0.09513379365457912,Percent,26013,1624
Michigan,Barry,0.08292107110561506,Percent,26015,1627
Michigan,Bay,1.0670995303605328,Percent,26017,1631
Michigan,Benzie,0,Percent,26019,1634
Michigan,Berrien,0.7760875718860872,Percent,26021,1635
Michigan,Branch,0.10536990695198815,Percent,26023,1640
Michigan,Calhoun,0.8739799250778649,Percent,26025,1641
Michigan,Cass,0.20147946708639397,Percent,26027,1644
Michigan,Charlevoix,0.07573109160200701,Percent,26029,1648
Michigan,Cheboygan,0.07273084049077469,Percent,26031,1649
Michigan,Chippewa,0.22315388384360071,Percent,26033,1660
Michigan,Clare,0.02477288386699389,Percent,26035,1665
Michigan,Clinton,1.2281819877154214,Percent,26037,1669
Michigan,Crawford,0.2679920064938191,Percent,26039,1672
Michigan,Delta,0.23230604341546013,Percent,26041,1675
Michigan,Dickinson,0.20086386115774302,Percent,26043,1677
Michigan,Eaton,1.5198711385818262,Percent,26045,1678
Michigan,Emmet,0.17108118275742643,Percent,26047,1686
Michigan,Genesee,0.911645189276007,Percent,26049,1688
Michigan,Gladwin,0.009665468647651488,Percent,26051,1691
Michigan,Gogebic,0.042373249655089124,Percent,26053,1693
Michigan,Grand Traverse,0.4659186713510082,Percent,26055,1697
Michigan,Gratiot,2.0590381585677795,Percent,26057,1700
Michigan,Hillsdale,0.11297220196352382,Percent,26059,1701
Michigan,Houghton,0.12548998167838513,Percent,26061,1705
Michigan,Huron,0.4347597382288574,Percent,26063,1708
Michigan,Ingham,2.1160782768998274,Percent,26065,1710
Michigan,Ionia,0.4677279408307018,Percent,26067,1713
Michigan,Iosco,0.4555059400700854,Percent,26069,1715
Michigan,Iron,0.1301304332969307,Percent,26071,1716
Michigan,Isabella,0.33397897323701553,Percent,26073,1717
Michigan,Jackson,0.8700531244176715,Percent,26075,1719
Michigan,Kalamazoo,0.8704705747995173,Percent,26077,1720
Michigan,Kalkaska,0.06268836441415904,Percent,26079,1722
Michigan,Kent,0.9736294062688783,Percent,26081,1726
Michigan,Keweenaw,0.23528291517251207,Percent,26083,1743
Michigan,Lake,0.3824526572807782,Percent,26085,1749
Michigan,Lapeer,0.32594707260771066,Percent,26087,1752
Michigan,Leelanau,0.02506133245301824,Percent,26089,1765
Michigan,Lenawee,2.6299356677162136,Percent,26091,1768
Michigan,Livingston,0.5849023106415976,Percent,26093,1770
Michigan,Luce,0.04978278737630794,Percent,26095,1773
Michigan,Mackinac,0.25904741658200575,Percent,26097,1779
Michigan,Macomb,0.4877285395243752,Percent,26099,1785
Michigan,Manistee,0.17435274436604536,Percent,26101,1787
Michigan,Marquette,0.07914535472791642,Percent,26103,1793
Michigan,Mason,0.17737139348678418,Percent,26105,1797
Michigan,Mecosta,0.3867402115749732,Percent,26107,1800
Michigan,Menominee,0.526990899767227,Percent,26109,1802
Michigan,Midland,0.46542878823949946,Percent,26111,1806
Michigan,Missaukee,0.022635663314450605,Percent,26113,1810
Michigan,Monroe,0.5361922181993994,Percent,26115,1812
Michigan,Montcalm,0.4065087146618216,Percent,26117,1815
Michigan,Montmorency,0.01109801600956641,Percent,26119,1816
Michigan,Muskegon,1.9577138138144121,Percent,26121,1818
Michigan,Newaygo,0.22148247380906314,Percent,26123,1820
Michigan,Oakland,0.8972156235994319,Percent,26125,1824
Michigan,Oceana,0.6251303013955514,Percent,26127,1825
Michigan,Ogemaw,0.0,Percent,26129,1827
Michigan,Ontonagon,0.34705091030413127,Percent,26131,1829
Michigan,Osceola,0.22820838748153688,Percent,26133,1830
Michigan,Oscoda,0.0026959933381510417,Percent,26135,1832
Michigan,Otsego,0.21132918141408003,Percent,26137,1834
Michigan,Ottawa,3.0415842285469883,Percent,26139,1837
Michigan,Presque Isle,0.2291299599092015,Percent,26141,1840
Michigan,Roscommon,0.2328618744421097,Percent,26143,1843
Michigan,Saginaw,2.37277921685207,Percent,26145,1845
Michigan,St. Clair,1.1799681194112488,Percent,26147,1854
Michigan,St. Joseph,0.7637773733262256,Percent,26149,1857
Michigan,Sanilac,0.08612475147680405,Percent,26151,1858
Michigan,Schoolcraft,0.14047052791665526,Percent,26153,1861
Michigan,Shiawassee,0.5855039121178321,Percent,26155,1863
Michigan,Tuscola,0.15593955509825172,Percent,26157,1866
Michigan,Van Buren,0.26732752571037527,Percent,26159,1867
Michigan,Washtenaw,1.0422879532957676,Percent,26161,1869
Michigan,Wayne,0.4890248187855056,Percent,26163,1871
Michigan,Wexford,0.16118869821497755,Percent,26165,1873
Minnesota,Aitkin,0.3371897238083848,Percent,27001,1875
Minnesota,Anoka,1.1640391132510368,Percent,27003,1877
Minnesota,Becker,0.42082369877494463,Percent,27005,1878
Minnesota,Beltrami,0.17211334808252127,Percent,27007,1880
Minnesota,Benton,0.2688769408261736,Percent,27009,1881
Minnesota,Big Stone,0.21079987704928452,Percent,27011,1882
Minnesota,Blue Earth,0.9216224214621686,Percent,27013,1886
Minnesota,Brown,0.4990246223178194,Percent,27015,1892
Minnesota,Carlton,0.2633465110513214,Percent,27017,1893
Minnesota,Carver,1.3472866113944775,Percent,27019,1894
Minnesota,Cass,0.16162021404022542,Percent,27021,1895
Minnesota,Chippewa,0.13077257435825013,Percent,27023,1896
Minnesota,Chisago,0.15993358379397535,Percent,27025,1897
Minnesota,Clay,0.19409831993755824,Percent,27027,1898
Minnesota,Clearwater,0.5969500161392812,Percent,27029,1899
Minnesota,Cook,0.2185928504758578,Percent,27031,1900
Minnesota,Cottonwood,2.667245589826782,Percent,27033,1902
Minnesota,Crow Wing,0.0764645547674656,Percent,27035,1903
Minnesota,Dakota,1.7361265802562476,Percent,27037,1904
Minnesota,Dodge,0.28113247928117635,Percent,27039,1906
Minnesota,Douglas,0.20203867338011416,Percent,27041,1907
Minnesota,Faribault,0.5759132313100983,Percent,27043,1908
Minnesota,Fillmore,0.004792485320432685,Percent,27045,1909
Minnesota,Freeborn,3.7829364616994083,Percent,27047,1910
Minnesota,Goodhue,0.5428687558155793,Percent,27049,1911
Minnesota,Grant,0.972330236619862,Percent,27051,1912
Minnesota,Hennepin,1.0089482362872726,Percent,27053,1913
Minnesota,Houston,0.08402413809754716,Percent,27055,1914
Minnesota,Hubbard,0.28008864062113614,Percent,27057,1915
Minnesota,Isanti,0.10573327545589592,Percent,27059,1916
Minnesota,Itasca,0.1486747052126,Percent,27061,1917
Minnesota,Jackson,1.0322509267198325,Percent,27063,1918
Minnesota,Kanabec,0.06916026356688712,Percent,27065,1919
Minnesota,Kandiyohi,3.1558485930839515,Percent,27067,1920
Minnesota,Kittson,1.4279437513809423,Percent,27069,1921
Minnesota,Koochiching,0.4743638804382,Percent,27071,1922
Minnesota,Lac qui Parle,0.17908802588282546,Percent,27073,1923
Minnesota,Lake,0.07428201018521104,Percent,27075,1926
Minnesota,Lake of the Woods,0.17305315247737155,Percent,27077,1927
Minnesota,Le Sueur,0.5054196985671443,Percent,27079,1929
Minnesota,Lincoln,0.2883310701598236,Percent,27081,1931
Minnesota,Lyon,1.3537920158355727,Percent,27083,1932
Minnesota,McLeod,1.9782569884643966,Percent,27085,1934
Minnesota,Mahnomen,0.6090727979097211,Percent,27087,1936
Minnesota,Marshall,2.607512044936296,Percent,27089,1937
Minnesota,Martin,0.9518610485706718,Percent,27091,1940
Minnesota,Meeker,1.1239516864026866,Percent,27093,1941
Minnesota,Mille Lacs,0.002215390051187221,Percent,27095,1943
Minnesota,Morrison,0.34850844934464126,Percent,27097,1944
Minnesota,Mower,0.5774417322865051,Percent,27099,1945
Minnesota,Murray,1.0867579427710006,Percent,27101,1947
Minnesota,Nicollet,1.6695474053253796,Percent,27103,1948
Minnesota,Nobles,2.9182004431676583,Percent,27105,1950
Minnesota,Norman,1.4740221805186078,Percent,27107,1951
Minnesota,Olmsted,0.6692230139362514,Percent,27109,1953
Minnesota,Otter Tail,0.14677958521214074,Percent,27111,1954
Minnesota,Pennington,0.4201389056675377,Percent,27113,1956
Minnesota,Pine,0.1268842385552679,Percent,27115,1957
Minnesota,Pipestone,0.8639164268970487,Percent,27117,1958
Minnesota,Polk,1.5618852161503733,Percent,27119,1959
Minnesota,Pope,0.17350168772921692,Percent,27121,1961
Minnesota,Ramsey,1.0056105786549878,Percent,27123,1964
Minnesota,Red Lake,2.470041513442064,Percent,27125,1966
Minnesota,Redwood,0.666568143286064,Percent,27127,1969
Minnesota,Renville,2.9222640206515065,Percent,27129,1971
Minnesota,Rice,1.48428849455369,Percent,27131,1973
Minnesota,Rock,0.1505758181624662,Percent,27133,1974
Minnesota,Roseau,0.17348349990924436,Percent,27135,1976
Minnesota,St. Louis,0.367708845505291,Percent,27137,1978
Minnesota,Scott,0.786862137894788,Percent,27139,1979
Minnesota,Sherburne,0.6358605593801139,Percent,27141,1980
Minnesota,Sibley,0.006567712704395744,Percent,27143,1982
Minnesota,Stearns,0.3360450872839593,Percent,27145,1984
Minnesota,Steele,1.1345519224443898,Percent,27147,1985
Minnesota,Stevens,0.1655192272807372,Percent,27149,1987
Minnesota,Swift,1.5964914769079321,Percent,27151,1988
Minnesota,Todd,0.718764712856911,Percent,27153,1989
Minnesota,Traverse,0.6464305853458713,Percent,27155,1990
Minnesota,Wabasha,0.19303344243208756,Percent,27157,1991
Minnesota,Wadena,0.3296769012297999,Percent,27159,1992
Minnesota,Waseca,1.7678246340629546,Percent,27161,1993
Minnesota,Washington,1.648156950931346,Percent,27163,1994
Minnesota,Watonwan,0.2572787858613647,Percent,27165,1996
Minnesota,Wilkin,0.5316828239103635,Percent,27167,1997
Minnesota,Winona,0.30334869032568934,Percent,27169,1998
Minnesota,Wright,0.26041427000431117,Percent,27171,1999
Minnesota,Yellow Medicine,1.1531486627021268,Percent,27173,1531
Mississippi,Adams,0.2055352005604505,Percent,28001,1534
Mississippi,Alcorn,0.28193397768506623,Percent,28003,1538
Mississippi,Amite,0.05050035244644954,Percent,28005,1539
Mississippi,Attala,0.3520951019205776,Percent,28007,1541
Mississippi,Benton,0.651354499072463,Percent,28009,1544
Mississippi,Bolivar,0.6570117976562161,Percent,28011,1547
Mississippi,Calhoun,0.0706237970101203,Percent,28013,1548
Mississippi,Carroll,0.5407492546026139,Percent,28015,1549
Mississippi,Chickasaw,0.11825546946622009,Percent,28017,1550
Mississippi,Choctaw,0.058513922977839944,Percent,28019,1552
Mississippi,Claiborne,0.04792074044142129,Percent,28021,1555
Mississippi,Clarke,0.10497631184208103,Percent,28023,1557
Mississippi,Clay,0.2031169650334545,Percent,28025,1559
Mississippi,Coahoma,0.2545725556287974,Percent,28027,1562
Mississippi,Copiah,0.316474603799308,Percent,28029,1564
Mississippi,Covington,0,Percent,28031,1567
Mississippi,DeSoto,1.681140242793596,Percent,28033,1571
Mississippi,Forrest,0.46661081327975146,Percent,28035,1572
Mississippi,Franklin,0.11040161036934235,Percent,28037,1575
Mississippi,George,0.1554857858713668,Percent,28039,1577
Mississippi,Greene,0.01314545707104271,Percent,28041,1579
Mississippi,Grenada,0.10020348014980143,Percent,28043,1581
Mississippi,Hancock,1.2485358459508935,Percent,28045,1583
Mississippi,Harrison,1.889165334499778,Percent,28047,1587
Mississippi,Hinds,0.32301758526595553,Percent,28049,1591
Mississippi,Holmes,0.28194085700403426,Percent,28051,1593
Mississippi,Humphreys,0.2683597149555573,Percent,28053,1596
Mississippi,Issaquena,0.18694592569590399,Percent,28055,1598
Mississippi,Itawamba,0.19834748603055555,Percent,28057,1601
Mississippi,Jackson,1.3715879987924364,Percent,28059,1605
Mississippi,Jasper,0.08143013770442328,Percent,28061,1607
Mississippi,Jefferson,0.004404611181450414,Percent,28063,1610
Mississippi,Jefferson Davis,0.20686412139919597,Percent,28065,1612
Mississippi,Jones,0.7670169754244979,Percent,28067,1615
Mississippi,Kemper,0.297837489423685,Percent,28069,1616
Mississippi,Lafayette,0.5060044116658614,Percent,28071,1620
Mississippi,Lamar,0.34340277429231014,Percent,28073,1623
Mississippi,Lauderdale,0.4509734159172612,Percent,28075,1628
Mississippi,Lawrence,0.1405137049196473,Percent,28077,1632
Mississippi,Leake,0.2019318302162012,Percent,28079,1636
Mississippi,Lee,0.4510769071251984,Percent,28081,1638
Mississippi,Leflore,1.2090254997657826,Percent,28083,1643
Mississippi,Lincoln,0.2515059864312799,Percent,28085,1645
Mississippi,Lowndes,0.33730602077830507,Percent,28087,1647
Mississippi,Madison,0.24605455873704818,Percent,28089,1651
Mississippi,Marion,0.46104708973631126,Percent,28091,1653
Mississippi,Marshall,0.19773307156359465,Percent,28093,1655
Mississippi,Monroe,0.05224410405850063,Percent,28095,1656
Mississippi,Montgomery,0.17621068878475515,Percent,28097,1658
Mississippi,Neshoba,0.12929489528237262,Percent,28099,1661
Mississippi,Newton,0.5064567802740148,Percent,28101,1663
Mississippi,Noxubee,0.10266419270568818,Percent,28103,1666
Mississippi,Oktibbeha,0.43631315528491954,Percent,28105,1668
Mississippi,Panola,0.2948601142004437,Percent,28107,1671
Mississippi,Pearl River,0.5093231687388832,Percent,28109,1676
Mississippi,Perry,0.11743985590289877,Percent,28111,1679
Mississippi,Pike,0.1310441130479621,Percent,28113,1680
