State,County,High schoolers physically active (%) 2017 (PCT_HSPA17),Units,FIPS,FID
Nebraska,Banner,26.799999999999997,Percent,31007,1308
Nebraska,Blaine,26.799999999999997,Percent,31009,1309
Nebraska,Boone,26.799999999999997,Percent,31011,1310
Nebraska,Box Butte,26.799999999999997,Percent,31013,1315
Nebraska,Boyd,26.799999999999997,Percent,31015,1317
Nebraska,Brown,26.799999999999997,Percent,31017,1319
Nebraska,Buffalo,26.799999999999997,Percent,31019,1321
Nebraska,Burt,26.799999999999997,Percent,31021,1323
Nebraska,Butler,26.799999999999997,Percent,31023,1325
Nebraska,Cass,26.799999999999997,Percent,31025,1326
Nebraska,Cedar,26.799999999999997,Percent,31027,1329
Nebraska,Chase,26.799999999999997,Percent,31029,1330
Nebraska,Cherry,26.799999999999997,Percent,31031,1333
Nebraska,Cheyenne,26.799999999999997,Percent,31033,1334
Nebraska,Clay,26.799999999999997,Percent,31035,1336
Nebraska,Colfax,26.799999999999997,Percent,31037,1338
Nebraska,Cuming,26.799999999999997,Percent,31039,1340
Nebraska,Custer,26.799999999999997,Percent,31041,1342
Nebraska,Dakota,26.799999999999997,Percent,31043,1344
Nebraska,Dawes,26.799999999999997,Percent,31045,1347
Nebraska,Dawson,26.799999999999997,Percent,31047,1349
Nebraska,Deuel,26.799999999999997,Percent,31049,1351
Nebraska,Dixon,26.799999999999997,Percent,31051,1353
Nebraska,Dodge,26.799999999999997,Percent,31053,1354
Nebraska,Douglas,26.799999999999997,Percent,31055,1358
Nebraska,Dundy,26.799999999999997,Percent,31057,1360
Nebraska,Fillmore,26.799999999999997,Percent,31059,1363
Nebraska,Franklin,26.799999999999997,Percent,31061,1369
Nebraska,Frontier,26.799999999999997,Percent,31063,1371
Nebraska,Furnas,26.799999999999997,Percent,31065,1374
Nebraska,Gage,26.799999999999997,Percent,31067,1378
Nebraska,Garden,26.799999999999997,Percent,31069,1381
Nebraska,Garfield,26.799999999999997,Percent,31071,1391
Nebraska,Gosper,26.799999999999997,Percent,31073,1393
Nebraska,Grant,26.799999999999997,Percent,31075,1395
Nebraska,Greeley,26.799999999999997,Percent,31077,1397
Nebraska,Hall,26.799999999999997,Percent,31079,1402
Nebraska,Hamilton,26.799999999999997,Percent,31081,1405
Nebraska,Harlan,26.799999999999997,Percent,31083,1409
Nebraska,Hayes,26.799999999999997,Percent,31085,1411
Nebraska,Hitchcock,26.799999999999997,Percent,31087,1414
Nebraska,Holt,26.799999999999997,Percent,31089,1416
Nebraska,Hooker,26.799999999999997,Percent,31091,1418
Nebraska,Howard,26.799999999999997,Percent,31093,1311
Nebraska,Jefferson,26.799999999999997,Percent,31095,1312
Nebraska,Johnson,26.799999999999997,Percent,31097,1313
Nebraska,Kearney,26.799999999999997,Percent,31099,1314
Nebraska,Keith,26.799999999999997,Percent,31101,1316
Nebraska,Keya Paha,26.799999999999997,Percent,31103,1318
Nebraska,Kimball,26.799999999999997,Percent,31105,1320
Nebraska,Knox,26.799999999999997,Percent,31107,1322
Nebraska,Lancaster,26.799999999999997,Percent,31109,1324
Nebraska,Lincoln,26.799999999999997,Percent,31111,1327
Nebraska,Logan,26.799999999999997,Percent,31113,1328
Nebraska,Loup,26.799999999999997,Percent,31115,1331
Nebraska,McPherson,26.799999999999997,Percent,31117,1332
Nebraska,Madison,26.799999999999997,Percent,31119,1335
Nebraska,Merrick,26.799999999999997,Percent,31121,1337
Nebraska,Morrill,26.799999999999997,Percent,31123,1339
Nebraska,Nance,26.799999999999997,Percent,31125,1341
Nebraska,Nemaha,26.799999999999997,Percent,31127,1343
Nebraska,Nuckolls,26.799999999999997,Percent,31129,1345
Nebraska,Otoe,26.799999999999997,Percent,31131,1348
Nebraska,Pawnee,26.799999999999997,Percent,31133,1350
Nebraska,Perkins,26.799999999999997,Percent,31135,1352
Nebraska,Phelps,26.799999999999997,Percent,31137,1355
Nebraska,Pierce,26.799999999999997,Percent,31139,1356
Nebraska,Platte,26.799999999999997,Percent,31141,1359
Nebraska,Polk,26.799999999999997,Percent,31143,1362
Nebraska,Red Willow,26.799999999999997,Percent,31145,1364
Nebraska,Richardson,26.799999999999997,Percent,31147,1365
Nebraska,Rock,26.799999999999997,Percent,31149,1366
Nebraska,Saline,26.799999999999997,Percent,31151,1367
Nebraska,Sarpy,26.799999999999997,Percent,31153,1368
Nebraska,Saunders,26.799999999999997,Percent,31155,1370
Nebraska,Scotts Bluff,26.799999999999997,Percent,31157,1373
Nebraska,Seward,26.799999999999997,Percent,31159,1375
Nebraska,Sheridan,26.799999999999997,Percent,31161,1376
Nebraska,Sherman,26.799999999999997,Percent,31163,1377
Nebraska,Sioux,26.799999999999997,Percent,31165,1380
Nebraska,Stanton,26.799999999999997,Percent,31167,1382
Nebraska,Thayer,26.799999999999997,Percent,31169,1383
Nebraska,Thomas,26.799999999999997,Percent,31171,1384
Nebraska,Thurston,26.799999999999997,Percent,31173,1385
Nebraska,Valley,26.799999999999997,Percent,31175,1386
Nebraska,Washington,26.799999999999997,Percent,31177,1387
Nebraska,Wayne,26.799999999999997,Percent,31179,1388
Nebraska,Webster,26.799999999999997,Percent,31181,1389
Nebraska,Wheeler,26.799999999999997,Percent,31183,1390
Nebraska,York,26.799999999999997,Percent,31185,1392
Nevada,Churchill,24.900000000000006,Percent,32001,1396
Nevada,Clark,24.900000000000006,Percent,32003,1399
Nevada,Douglas,24.900000000000006,Percent,32005,1400
Nevada,Elko,24.900000000000006,Percent,32007,1401
Nevada,Esmeralda,24.900000000000006,Percent,32009,1404
Nevada,Eureka,24.900000000000006,Percent,32011,1406
Nevada,Humboldt,24.900000000000006,Percent,32013,1407
Nevada,Lander,24.900000000000006,Percent,32015,1408
Nevada,Lincoln,24.900000000000006,Percent,32017,1410
Nevada,Lyon,24.900000000000006,Percent,32019,1412
Nevada,Mineral,24.900000000000006,Percent,32021,1415
Nevada,Nye,24.900000000000006,Percent,32023,1417
Nevada,Pershing,24.900000000000006,Percent,32027,1419
Nevada,Storey,24.900000000000006,Percent,32029,1420
Nevada,Washoe,24.900000000000006,Percent,32031,1423
Nevada,White Pine,24.900000000000006,Percent,32033,1425
Nevada,Carson City,24.900000000000006,Percent,32510,1428
New Hampshire,Belknap,23.0,Percent,33001,1432
New Hampshire,Carroll,23.0,Percent,33003,1435
New Hampshire,Cheshire,23.0,Percent,33005,1437
New Hampshire,Coos,23.0,Percent,33007,1440
New Hampshire,Grafton,23.0,Percent,33009,1442
New Hampshire,Hillsborough,23.0,Percent,33011,1443
New Hampshire,Merrimack,23.0,Percent,33013,1444
New Hampshire,Rockingham,23.0,Percent,33015,1448
New Hampshire,Strafford,23.0,Percent,33017,1453
New Hampshire,Sullivan,23.0,Percent,33019,1454
New Jersey,Atlantic,nan,Percent,34001,1461
New Jersey,Bergen,nan,Percent,34003,1465
New Jersey,Burlington,nan,Percent,34005,1470
New Jersey,Camden,nan,Percent,34007,1472
New Jersey,Cape May,nan,Percent,34009,1477
New Jersey,Cumberland,nan,Percent,34011,1482
New Jersey,Essex,nan,Percent,34013,1483
New Jersey,Gloucester,nan,Percent,34015,1484
New Jersey,Hudson,nan,Percent,34017,1487
New Jersey,Hunterdon,nan,Percent,34019,1488
New Jersey,Mercer,nan,Percent,34021,1493
New Jersey,Middlesex,nan,Percent,34023,1497
New Jersey,Monmouth,nan,Percent,34025,1504
New Jersey,Morris,nan,Percent,34027,1511
New Jersey,Ocean,nan,Percent,34029,1546
New Jersey,Passaic,nan,Percent,34031,1551
New Jersey,Salem,nan,Percent,34033,1553
New Jersey,Somerset,nan,Percent,34035,1558
New Jersey,Sussex,nan,Percent,34037,1561
New Jersey,Union,nan,Percent,34039,1566
New Jersey,Warren,nan,Percent,34041,1570
New Mexico,Bernalillo,30.799999999999997,Percent,35001,1574
New Mexico,Catron,30.799999999999997,Percent,35003,1576
New Mexico,Chaves,30.799999999999997,Percent,35005,1578
New Mexico,Cibola,30.799999999999997,Percent,35006,1580
New Mexico,Colfax,30.799999999999997,Percent,35007,1582
New Mexico,Curry,30.799999999999997,Percent,35009,1586
New Mexico,De Baca,30.799999999999997,Percent,35011,1589
New Mexico,Doña Ana,30.799999999999997,Percent,35013,1590
New Mexico,Eddy,30.799999999999997,Percent,35015,1592
New Mexico,Grant,30.799999999999997,Percent,35017,1594
New Mexico,Guadalupe,30.799999999999997,Percent,35019,1595
New Mexico,Harding,30.799999999999997,Percent,35021,1597
New Mexico,Hidalgo,30.799999999999997,Percent,35023,1600
New Mexico,Lea,30.799999999999997,Percent,35025,1604
New Mexico,Lincoln,30.799999999999997,Percent,35027,1613
New Mexico,Los Alamos,30.799999999999997,Percent,35028,1618
New Mexico,Luna,30.799999999999997,Percent,35029,1622
New Mexico,McKinley,30.799999999999997,Percent,35031,1626
New Mexico,Mora,30.799999999999997,Percent,35033,1629
New Mexico,Otero,30.799999999999997,Percent,35035,1633
New Mexico,Quay,30.799999999999997,Percent,35037,1637
New Mexico,Rio Arriba,30.799999999999997,Percent,35039,1639
New Mexico,Roosevelt,30.799999999999997,Percent,35041,1642
New Mexico,Sandoval,30.799999999999997,Percent,35043,1646
New Mexico,San Juan,30.799999999999997,Percent,35045,1650
New Mexico,San Miguel,30.799999999999997,Percent,35047,1652
New Mexico,Santa Fe,30.799999999999997,Percent,35049,1654
New Mexico,Sierra,30.799999999999997,Percent,35051,1657
New Mexico,Socorro,30.799999999999997,Percent,35053,1659
New Mexico,Taos,30.799999999999997,Percent,35055,1662
New Mexico,Torrance,30.799999999999997,Percent,35057,1664
New Mexico,Union,30.799999999999997,Percent,35059,1667
New Mexico,Valencia,30.799999999999997,Percent,35061,1670
New York,Albany,23.200000000000003,Percent,36001,1673
New York,Allegany,23.200000000000003,Percent,36003,1674
New York,Bronx,23.200000000000003,Percent,36005,1681
New York,Broome,23.200000000000003,Percent,36007,1683
New York,Cattaraugus,23.200000000000003,Percent,36009,1687
New York,Cayuga,23.200000000000003,Percent,36011,1689
New York,Chautauqua,23.200000000000003,Percent,36013,1694
New York,Chemung,23.200000000000003,Percent,36015,1696
New York,Chenango,23.200000000000003,Percent,36017,1699
New York,Clinton,23.200000000000003,Percent,36019,1702
New York,Columbia,23.200000000000003,Percent,36021,1704
New York,Cortland,23.200000000000003,Percent,36023,1706
New York,Delaware,23.200000000000003,Percent,36025,1707
New York,Dutchess,23.200000000000003,Percent,36027,1711
New York,Erie,23.200000000000003,Percent,36029,1723
New York,Essex,23.200000000000003,Percent,36031,1728
New York,Franklin,23.200000000000003,Percent,36033,1731
New York,Fulton,23.200000000000003,Percent,36035,1734
New York,Genesee,23.200000000000003,Percent,36037,1736
New York,Greene,23.200000000000003,Percent,36039,1739
New York,Hamilton,23.200000000000003,Percent,36041,1742
New York,Herkimer,23.200000000000003,Percent,36043,1745
New York,Jefferson,23.200000000000003,Percent,36045,1782
New York,Kings,23.200000000000003,Percent,36047,1788
New York,Lewis,23.200000000000003,Percent,36049,1790
New York,Livingston,23.200000000000003,Percent,36051,1791
New York,Madison,23.200000000000003,Percent,36053,1796
New York,Monroe,23.200000000000003,Percent,36055,1804
New York,Montgomery,23.200000000000003,Percent,36057,1807
New York,Nassau,23.200000000000003,Percent,36059,1839
New York,New York,23.200000000000003,Percent,36061,1847
New York,Niagara,23.200000000000003,Percent,36063,1850
New York,Oneida,23.200000000000003,Percent,36065,1852
New York,Onondaga,23.200000000000003,Percent,36067,1853
New York,Ontario,23.200000000000003,Percent,36069,1856
New York,Orange,23.200000000000003,Percent,36071,1859
New York,Orleans,23.200000000000003,Percent,36073,1862
New York,Oswego,23.200000000000003,Percent,36075,1864
New York,Otsego,23.200000000000003,Percent,36077,1868
New York,Putnam,23.200000000000003,Percent,36079,1870
New York,Queens,23.200000000000003,Percent,36081,1872
New York,Rensselaer,23.200000000000003,Percent,36083,1874
New York,Richmond,23.200000000000003,Percent,36085,1876
New York,Rockland,23.200000000000003,Percent,36087,1879
New York,St. Lawrence,23.200000000000003,Percent,36089,1883
New York,Saratoga,23.200000000000003,Percent,36091,1885
New York,Schenectady,23.200000000000003,Percent,36093,1887
New York,Schoharie,23.200000000000003,Percent,36095,1888
New York,Schuyler,23.200000000000003,Percent,36097,1889
New York,Seneca,23.200000000000003,Percent,36099,1890
New York,Steuben,23.200000000000003,Percent,36101,1891
New York,Suffolk,23.200000000000003,Percent,36103,1924
New York,Sullivan,23.200000000000003,Percent,36105,1928
New York,Tioga,23.200000000000003,Percent,36107,1930
New York,Tompkins,23.200000000000003,Percent,36109,1933
New York,Ulster,23.200000000000003,Percent,36111,1935
New York,Warren,23.200000000000003,Percent,36113,1938
New York,Washington,23.200000000000003,Percent,36115,1942
New York,Wayne,23.200000000000003,Percent,36117,1952
New York,Westchester,23.200000000000003,Percent,36119,1960
New York,Wyoming,23.200000000000003,Percent,36121,1962
New York,Yates,23.200000000000003,Percent,36123,1965
North Carolina,Alamance,22.299999999999997,Percent,37001,1967
North Carolina,Alexander,22.299999999999997,Percent,37003,1968
North Carolina,Alleghany,22.299999999999997,Percent,37005,1970
North Carolina,Anson,22.299999999999997,Percent,37007,1972
North Carolina,Ashe,22.299999999999997,Percent,37009,1975
North Carolina,Avery,22.299999999999997,Percent,37011,1977
North Carolina,Beaufort,22.299999999999997,Percent,37013,1981
North Carolina,Bertie,22.299999999999997,Percent,37015,1983
North Carolina,Bladen,22.299999999999997,Percent,37017,1986
North Carolina,Brunswick,22.299999999999997,Percent,37019,1995
North Carolina,Buncombe,22.299999999999997,Percent,37021,1422
North Carolina,Burke,22.299999999999997,Percent,37023,1424
North Carolina,Cabarrus,22.299999999999997,Percent,37025,1426
North Carolina,Caldwell,22.299999999999997,Percent,37027,1429
North Carolina,Camden,22.299999999999997,Percent,37029,1433
North Carolina,Carteret,22.299999999999997,Percent,37031,1447
North Carolina,Caswell,22.299999999999997,Percent,37033,1449
North Carolina,Catawba,22.299999999999997,Percent,37035,1450
North Carolina,Chatham,22.299999999999997,Percent,37037,1451
North Carolina,Cherokee,22.299999999999997,Percent,37039,1452
North Carolina,Chowan,22.299999999999997,Percent,37041,1455
North Carolina,Clay,22.299999999999997,Percent,37043,1457
North Carolina,Cleveland,22.299999999999997,Percent,37045,1458
North Carolina,Columbus,22.299999999999997,Percent,37047,1459
North Carolina,Craven,22.299999999999997,Percent,37049,1462
North Carolina,Cumberland,22.299999999999997,Percent,37051,1464
North Carolina,Currituck,22.299999999999997,Percent,37053,1481
North Carolina,Dare,22.299999999999997,Percent,37055,1485
North Carolina,Davidson,22.299999999999997,Percent,37057,1489
North Carolina,Davie,22.299999999999997,Percent,37059,1490
North Carolina,Duplin,22.299999999999997,Percent,37061,1492
North Carolina,Durham,22.299999999999997,Percent,37063,1494
North Carolina,Edgecombe,22.299999999999997,Percent,37065,1495
North Carolina,Forsyth,22.299999999999997,Percent,37067,1496
North Carolina,Franklin,22.299999999999997,Percent,37069,1498
North Carolina,Gaston,22.299999999999997,Percent,37071,1499
North Carolina,Gates,22.299999999999997,Percent,37073,1500
North Carolina,Graham,22.299999999999997,Percent,37075,1502
North Carolina,Granville,22.299999999999997,Percent,37077,1503
North Carolina,Greene,22.299999999999997,Percent,37079,1505
North Carolina,Guilford,22.299999999999997,Percent,37081,1506
North Carolina,Halifax,22.299999999999997,Percent,37083,1508
North Carolina,Harnett,22.299999999999997,Percent,37085,1509
North Carolina,Haywood,22.299999999999997,Percent,37087,1512
North Carolina,Henderson,22.299999999999997,Percent,37089,1514
North Carolina,Hertford,22.299999999999997,Percent,37091,1515
North Carolina,Hoke,22.299999999999997,Percent,37093,1517
North Carolina,Hyde,22.299999999999997,Percent,37095,1521
North Carolina,Iredell,22.299999999999997,Percent,37097,1525
North Carolina,Jackson,22.299999999999997,Percent,37099,1528
North Carolina,Johnston,22.299999999999997,Percent,37101,1530
North Carolina,Jones,22.299999999999997,Percent,37103,1536
North Carolina,Lee,22.299999999999997,Percent,37105,1540
North Carolina,Lenoir,22.299999999999997,Percent,37107,1542
North Carolina,Lincoln,22.299999999999997,Percent,37109,1545
North Carolina,McDowell,22.299999999999997,Percent,37111,1554
North Carolina,Macon,22.299999999999997,Percent,37113,1556
North Carolina,Madison,22.299999999999997,Percent,37115,1560
North Carolina,Martin,22.299999999999997,Percent,37117,1563
North Carolina,Mecklenburg,22.299999999999997,Percent,37119,1565
North Carolina,Mitchell,22.299999999999997,Percent,37121,1568
North Carolina,Montgomery,22.299999999999997,Percent,37123,1573
North Carolina,Moore,22.299999999999997,Percent,37125,1584
North Carolina,Nash,22.299999999999997,Percent,37127,1588
North Carolina,New Hanover,22.299999999999997,Percent,37129,1602
North Carolina,Northampton,22.299999999999997,Percent,37131,1606
North Carolina,Onslow,22.299999999999997,Percent,37133,1625
North Carolina,Orange,22.299999999999997,Percent,37135,1630
North Carolina,Pamlico,22.299999999999997,Percent,37137,1703
North Carolina,Pasquotank,22.299999999999997,Percent,37139,1714
North Carolina,Pender,22.299999999999997,Percent,37141,1718
North Carolina,Perquimans,22.299999999999997,Percent,37143,1724
North Carolina,Person,22.299999999999997,Percent,37145,1729
North Carolina,Pitt,22.299999999999997,Percent,37147,1733
North Carolina,Polk,22.299999999999997,Percent,37149,1738
North Carolina,Randolph,22.299999999999997,Percent,37151,1741
North Carolina,Richmond,22.299999999999997,Percent,37153,1744
North Carolina,Robeson,22.299999999999997,Percent,37155,1747
North Carolina,Rockingham,22.299999999999997,Percent,37157,1751
North Carolina,Rowan,22.299999999999997,Percent,37159,1754
North Carolina,Rutherford,22.299999999999997,Percent,37161,1764
North Carolina,Sampson,22.299999999999997,Percent,37163,1769
North Carolina,Scotland,22.299999999999997,Percent,37165,1772
North Carolina,Stanly,22.299999999999997,Percent,37167,1775
North Carolina,Stokes,22.299999999999997,Percent,37169,1777
North Carolina,Surry,22.299999999999997,Percent,37171,1780
North Carolina,Swain,22.299999999999997,Percent,37173,1784
North Carolina,Transylvania,22.299999999999997,Percent,37175,1786
North Carolina,Tyrrell,22.299999999999997,Percent,37177,1794
North Carolina,Union,22.299999999999997,Percent,37179,1798
North Carolina,Vance,22.299999999999997,Percent,37181,1801
North Carolina,Wake,22.299999999999997,Percent,37183,1805
North Carolina,Warren,22.299999999999997,Percent,37185,1809
North Carolina,Washington,22.299999999999997,Percent,37187,1811
North Carolina,Watauga,22.299999999999997,Percent,37189,1813
North Carolina,Wayne,22.299999999999997,Percent,37191,1814
North Carolina,Wilkes,22.299999999999997,Percent,37193,1817
North Carolina,Wilson,22.299999999999997,Percent,37195,1819
North Carolina,Yadkin,22.299999999999997,Percent,37197,1821
North Carolina,Yancey,22.299999999999997,Percent,37199,1823
North Dakota,Adams,26.099999999999994,Percent,38001,1826
North Dakota,Barnes,26.099999999999994,Percent,38003,1828
North Dakota,Benson,26.099999999999994,Percent,38005,1831
North Dakota,Billings,26.099999999999994,Percent,38007,1833
North Dakota,Bottineau,26.099999999999994,Percent,38009,1836
North Dakota,Bowman,26.099999999999994,Percent,38011,1838
North Dakota,Burke,26.099999999999994,Percent,38013,1841
North Dakota,Burleigh,26.099999999999994,Percent,38015,1844
North Dakota,Cass,26.099999999999994,Percent,38017,1848
North Dakota,Cavalier,26.099999999999994,Percent,38019,1849
North Dakota,Dickey,26.099999999999994,Percent,38021,2004
North Dakota,Divide,26.099999999999994,Percent,38023,2007
North Dakota,Dunn,26.099999999999994,Percent,38025,2013
North Dakota,Eddy,26.099999999999994,Percent,38027,2017
North Dakota,Emmons,26.099999999999994,Percent,38029,2021
North Dakota,Foster,26.099999999999994,Percent,38031,2026
North Dakota,Golden Valley,26.099999999999994,Percent,38033,2036
North Dakota,Grand Forks,26.099999999999994,Percent,38035,2043
North Dakota,Grant,26.099999999999994,Percent,38037,2051
North Dakota,Griggs,26.099999999999994,Percent,38039,2056
North Dakota,Hettinger,26.099999999999994,Percent,38041,2063
North Dakota,Kidder,26.099999999999994,Percent,38043,2068
North Dakota,LaMoure,26.099999999999994,Percent,38045,2074
North Dakota,Logan,26.099999999999994,Percent,38047,2078
North Dakota,McHenry,26.099999999999994,Percent,38049,2082
North Dakota,McIntosh,26.099999999999994,Percent,38051,2090
North Dakota,McKenzie,26.099999999999994,Percent,38053,2097
North Dakota,McLean,26.099999999999994,Percent,38055,2103
North Dakota,Mercer,26.099999999999994,Percent,38057,2107
North Dakota,Morton,26.099999999999994,Percent,38059,2114
North Dakota,Mountrail,26.099999999999994,Percent,38061,2119
North Dakota,Nelson,26.099999999999994,Percent,38063,2122
North Dakota,Oliver,26.099999999999994,Percent,38065,2127
North Dakota,Pembina,26.099999999999994,Percent,38067,2131
North Dakota,Pierce,26.099999999999994,Percent,38069,2136
North Dakota,Ramsey,26.099999999999994,Percent,38071,2141
North Dakota,Ransom,26.099999999999994,Percent,38073,2147
North Dakota,Renville,26.099999999999994,Percent,38075,2150
North Dakota,Richland,26.099999999999994,Percent,38077,2156
North Dakota,Rolette,26.099999999999994,Percent,38079,2161
North Dakota,Sargent,26.099999999999994,Percent,38081,2164
North Dakota,Sheridan,26.099999999999994,Percent,38083,2169
North Dakota,Sioux,26.099999999999994,Percent,38085,2175
North Dakota,Slope,26.099999999999994,Percent,38087,2180
North Dakota,Stark,26.099999999999994,Percent,38089,2182
North Dakota,Steele,26.099999999999994,Percent,38091,2186
North Dakota,Stutsman,26.099999999999994,Percent,38093,2199
North Dakota,Towner,26.099999999999994,Percent,38095,2205
North Dakota,Traill,26.099999999999994,Percent,38097,2217
North Dakota,Walsh,26.099999999999994,Percent,38099,2225
North Dakota,Ward,26.099999999999994,Percent,38101,2233
North Dakota,Wells,26.099999999999994,Percent,38103,2237
North Dakota,Williams,26.099999999999994,Percent,38105,2244
Ohio,Adams,nan,Percent,39001,2248
Ohio,Allen,nan,Percent,39003,2250
Ohio,Ashland,nan,Percent,39005,2254
Ohio,Ashtabula,nan,Percent,39007,2259
Ohio,Athens,nan,Percent,39009,2266
Ohio,Auglaize,nan,Percent,39011,2273
Ohio,Belmont,nan,Percent,39013,2278
Ohio,Brown,nan,Percent,39015,2282
Ohio,Butler,nan,Percent,39017,2286
Ohio,Carroll,nan,Percent,39019,2289
Ohio,Champaign,nan,Percent,39021,2291
Ohio,Clark,nan,Percent,39023,2300
Ohio,Clermont,nan,Percent,39025,2306
Ohio,Clinton,nan,Percent,39027,2310
Ohio,Columbiana,nan,Percent,39029,2315
Ohio,Coshocton,nan,Percent,39031,2317
Ohio,Crawford,nan,Percent,39033,2323
Ohio,Cuyahoga,nan,Percent,39035,2332
Ohio,Darke,nan,Percent,39037,2345
Ohio,Defiance,nan,Percent,39039,2350
Ohio,Delaware,nan,Percent,39041,2352
Ohio,Erie,nan,Percent,39043,2357
Ohio,Fairfield,nan,Percent,39045,2365
Ohio,Fayette,nan,Percent,39047,2368
Ohio,Franklin,nan,Percent,39049,2375
Ohio,Fulton,nan,Percent,39051,2378
Ohio,Gallia,nan,Percent,39053,2383
Ohio,Geauga,nan,Percent,39055,2390
Ohio,Greene,nan,Percent,39057,2393
Ohio,Guernsey,nan,Percent,39059,2399
Ohio,Hamilton,nan,Percent,39061,2411
Ohio,Hancock,nan,Percent,39063,2427
Ohio,Hardin,nan,Percent,39065,2432
Ohio,Harrison,nan,Percent,39067,2440
Ohio,Henry,nan,Percent,39069,2451
Ohio,Highland,nan,Percent,39071,2457
Ohio,Hocking,nan,Percent,39073,2461
Ohio,Holmes,nan,Percent,39075,2464
Ohio,Huron,nan,Percent,39077,2468
Ohio,Jackson,nan,Percent,39079,2472
Ohio,Jefferson,nan,Percent,39081,2476
Ohio,Knox,nan,Percent,39083,2479
Ohio,Lake,nan,Percent,39085,2493
Ohio,Lawrence,nan,Percent,39087,2499
Ohio,Licking,nan,Percent,39089,2504
Ohio,Logan,nan,Percent,39091,2510
Ohio,Lorain,nan,Percent,39093,2516
Ohio,Lucas,nan,Percent,39095,2520
Ohio,Madison,nan,Percent,39097,2529
Ohio,Mahoning,nan,Percent,39099,2534
Ohio,Marion,nan,Percent,39101,2541
Ohio,Medina,nan,Percent,39103,2545
Ohio,Meigs,nan,Percent,39105,2549
Ohio,Mercer,nan,Percent,39107,2552
Ohio,Miami,nan,Percent,39109,2558
Ohio,Monroe,nan,Percent,39111,2565
Ohio,Montgomery,nan,Percent,39113,2573
Ohio,Morgan,nan,Percent,39115,2000
Ohio,Morrow,nan,Percent,39117,2006
Ohio,Muskingum,nan,Percent,39119,2010
Ohio,Noble,nan,Percent,39121,2012
Ohio,Ottawa,nan,Percent,39123,2019
Ohio,Paulding,nan,Percent,39125,2024
Ohio,Perry,nan,Percent,39127,2027
Ohio,Pickaway,nan,Percent,39129,2031
Ohio,Pike,nan,Percent,39131,2034
Ohio,Portage,nan,Percent,39133,2038
Ohio,Preble,nan,Percent,39135,2039
Ohio,Putnam,nan,Percent,39137,2040
Ohio,Richland,nan,Percent,39139,2042
Ohio,Ross,nan,Percent,39141,2045
Ohio,Sandusky,nan,Percent,39143,2047
Ohio,Scioto,nan,Percent,39145,2048
Ohio,Seneca,nan,Percent,39147,2049
Ohio,Shelby,nan,Percent,39149,2052
Ohio,Stark,nan,Percent,39151,2054
Ohio,Summit,nan,Percent,39153,2057
Ohio,Trumbull,nan,Percent,39155,2061
Ohio,Tuscarawas,nan,Percent,39157,2065
Ohio,Union,nan,Percent,39159,2067
Ohio,Van Wert,nan,Percent,39161,2071
Ohio,Vinton,nan,Percent,39163,2075
Ohio,Warren,nan,Percent,39165,2076
Ohio,Washington,nan,Percent,39167,2080
Ohio,Wayne,nan,Percent,39169,2084
Ohio,Williams,nan,Percent,39171,2087
Ohio,Wood,nan,Percent,39173,2091
Ohio,Wyandot,nan,Percent,39175,2093
Oklahoma,Adair,29.5,Percent,40001,2095
Oklahoma,Alfalfa,29.5,Percent,40003,2099
Oklahoma,Atoka,29.5,Percent,40005,2102
Oklahoma,Beaver,29.5,Percent,40007,2104
Oklahoma,Beckham,29.5,Percent,40009,2106
Oklahoma,Blaine,29.5,Percent,40011,2110
Oklahoma,Bryan,29.5,Percent,40013,2112
Oklahoma,Caddo,29.5,Percent,40015,2118
Oklahoma,Canadian,29.5,Percent,40017,2123
Oklahoma,Carter,29.5,Percent,40019,2126
Oklahoma,Cherokee,29.5,Percent,40021,2129
Oklahoma,Choctaw,29.5,Percent,40023,2133
Oklahoma,Cimarron,29.5,Percent,40025,2135
Oklahoma,Cleveland,29.5,Percent,40027,2140
Oklahoma,Coal,29.5,Percent,40029,2144
Oklahoma,Comanche,29.5,Percent,40031,2145
Oklahoma,Cotton,29.5,Percent,40033,2146
Oklahoma,Craig,29.5,Percent,40035,2148
Oklahoma,Creek,29.5,Percent,40037,2151
Oklahoma,Custer,29.5,Percent,40039,2153
Oklahoma,Delaware,29.5,Percent,40041,2154
Oklahoma,Dewey,29.5,Percent,40043,2158
Oklahoma,Ellis,29.5,Percent,40045,2165
Oklahoma,Garfield,29.5,Percent,40047,2167
Oklahoma,Garvin,29.5,Percent,40049,2176
Oklahoma,Grady,29.5,Percent,40051,2184
Oklahoma,Grant,29.5,Percent,40053,2187
Oklahoma,Greer,29.5,Percent,40055,2189
Oklahoma,Harmon,29.5,Percent,40057,2191
Oklahoma,Harper,29.5,Percent,40059,2193
Oklahoma,Haskell,29.5,Percent,40061,2195
Oklahoma,Hughes,29.5,Percent,40063,2197
Oklahoma,Jackson,29.5,Percent,40065,2202
Oklahoma,Jefferson,29.5,Percent,40067,2206
Oklahoma,Johnston,29.5,Percent,40069,2211
Oklahoma,Kay,29.5,Percent,40071,2215
Oklahoma,Kingfisher,29.5,Percent,40073,2219
Oklahoma,Kiowa,29.5,Percent,40075,2222
Oklahoma,Latimer,29.5,Percent,40077,2226
Oklahoma,Le Flore,29.5,Percent,40079,2230
Oklahoma,Lincoln,29.5,Percent,40081,2234
