State,County,Hawaiian or Pacific Islander low access to store (%) 2015 (PCT_LACCESS_NHPI15),Units,FIPS,FID
Kentucky,Kenton,0.02496768666157983,Percent,21117,1151
Kentucky,Knott,0.0,Percent,21119,1154
Kentucky,Knox,3.874654190620268e-05,Percent,21121,1159
Kentucky,Larue,0.0020365980987595298,Percent,21123,1162
Kentucky,Laurel,0.0014895526192972572,Percent,21125,1166
Kentucky,Lawrence,0.009282884363573581,Percent,21127,1167
Kentucky,Lee,0.0,Percent,21129,1171
Kentucky,Leslie,0.0,Percent,21131,1175
Kentucky,Letcher,nan,Percent,21133,1178
Kentucky,Lewis,0.0,Percent,21135,1180
Kentucky,Lincoln,0.0,Percent,21137,1184
Kentucky,Livingston,0.010505305010344428,Percent,21139,1187
Kentucky,Logan,0.0006030589514430222,Percent,21141,1190
Kentucky,Lyon,0.0,Percent,21143,1193
Kentucky,McCracken,0.006130221137539892,Percent,21145,1196
Kentucky,McCreary,0.0,Percent,21147,1198
Kentucky,McLean,0.0,Percent,21149,1201
Kentucky,Madison,0.017216602574799917,Percent,21151,1204
Kentucky,Magoffin,0.0,Percent,21153,1206
Kentucky,Marion,0.0,Percent,21155,1210
Kentucky,Marshall,0.0,Percent,21157,1213
Kentucky,Martin,0.0,Percent,21159,1215
Kentucky,Mason,0.0,Percent,21161,1217
Kentucky,Meade,0.060755247684894764,Percent,21163,1220
Kentucky,Menifee,0.0,Percent,21165,1222
Kentucky,Mercer,0.009376025235777975,Percent,21167,1225
Kentucky,Metcalfe,0.0,Percent,21169,1228
Kentucky,Monroe,0.0,Percent,21171,1230
Kentucky,Montgomery,0.004844404371854825,Percent,21173,1233
Kentucky,Morgan,0.0,Percent,21175,1235
Kentucky,Muhlenberg,0.00024411100338949458,Percent,21177,1238
Kentucky,Nelson,0.009417478178301587,Percent,21179,1243
Kentucky,Nicholas,0.0,Percent,21181,1246
Kentucky,Ohio,0.0051083390040848504,Percent,21183,1249
Kentucky,Oldham,0.02725684038911234,Percent,21185,1252
Kentucky,Owen,0.0,Percent,21187,1255
Kentucky,Owsley,0.0,Percent,21189,1257
Kentucky,Pendleton,0.0,Percent,21191,1260
Kentucky,Perry,0.0,Percent,21193,1265
Kentucky,Pike,7.240127009768193e-05,Percent,21195,1267
Kentucky,Powell,0.0,Percent,21197,1270
Kentucky,Pulaski,0.0012812926296267655,Percent,21199,1272
Kentucky,Robertson,0.0,Percent,21201,1273
Kentucky,Rockcastle,0.0,Percent,21203,1276
Kentucky,Rowan,0.00428577551107873,Percent,21205,1279
Kentucky,Russell,0.0,Percent,21207,1282
Kentucky,Scott,0.028828280914085812,Percent,21209,1283
Kentucky,Shelby,0.014666919873406428,Percent,21211,1285
Kentucky,Simpson,0.0,Percent,21213,1287
Kentucky,Spencer,nan,Percent,21215,1000
Kentucky,Taylor,0.0,Percent,21217,1003
Kentucky,Todd,0.0,Percent,21219,1006
Kentucky,Trigg,0.006973986859513307,Percent,21221,1009
Kentucky,Trimble,0.012603157175285502,Percent,21223,1012
Kentucky,Union,0.012820610765248817,Percent,21225,1016
Kentucky,Warren,0.020039362770014675,Percent,21227,1019
Kentucky,Washington,0.0,Percent,21229,1023
Kentucky,Wayne,0.0027034175524058806,Percent,21231,1027
Kentucky,Webster,0.001714392981246722,Percent,21233,1029
Kentucky,Whitley,0.00516609478873912,Percent,21235,1034
Kentucky,Wolfe,0.0,Percent,21237,1037
Kentucky,Woodford,0.008011632260039536,Percent,21239,1042
Louisiana,Acadia,0.0,Percent,22001,1046
Louisiana,Allen,0.015377116555537302,Percent,22003,1051
Louisiana,Ascension,0.05015428599948011,Percent,22005,1055
Louisiana,Assumption,0.011394071048739293,Percent,22007,1060
Louisiana,Avoyelles,0.0034390063738272292,Percent,22009,1062
Louisiana,Beauregard,0.011218937385233886,Percent,22011,1066
Louisiana,Bienville,0.0,Percent,22013,1069
Louisiana,Bossier,0.03036948894400191,Percent,22015,1076
Louisiana,Caddo,0.013296522814135407,Percent,22017,1079
Louisiana,Calcasieu,0.005660347918729768,Percent,22019,1081
Louisiana,Caldwell,0.0,Percent,22021,1084
Louisiana,Cameron,0.0,Percent,22023,1089
Louisiana,Catahoula,0.0,Percent,22025,1093
Louisiana,Claiborne,0.0,Percent,22027,1095
Louisiana,Concordia,0.004802612335007948,Percent,22029,1098
Louisiana,De Soto,0.026260503411359243,Percent,22031,1103
Louisiana,East Baton Rouge,0.004987330966432341,Percent,22033,1108
Louisiana,East Carroll,0.0,Percent,22035,1111
Louisiana,East Feliciana,0.003241078198028598,Percent,22037,1115
Louisiana,Evangeline,0.0018973557695942855,Percent,22039,1118
Louisiana,Franklin,0.0,Percent,22041,1123
Louisiana,Grant,0.010333812410551481,Percent,22043,1127
Louisiana,Iberia,1.2016050000779355e-05,Percent,22045,1133
Louisiana,Iberville,0.0,Percent,22047,1134
Louisiana,Jackson,0.01228954196063242,Percent,22049,1138
Louisiana,Jefferson,0.0038721188955885538,Percent,22051,1147
Louisiana,Jefferson Davis,0.003165157934011819,Percent,22053,1155
Louisiana,Lafayette,0.008477764446497307,Percent,22055,1161
Louisiana,Lafourche,0.012550306258902905,Percent,22057,1280
Louisiana,La Salle,0.0031179379824426393,Percent,22059,1289
Louisiana,Lincoln,0.05572032318742955,Percent,22061,1291
Louisiana,Livingston,0.0009009004578945761,Percent,22063,1295
Louisiana,Madison,0.0,Percent,22065,1297
Louisiana,Morehouse,0.014174471638965938,Percent,22067,1299
Louisiana,Natchitoches,0.012207730168905702,Percent,22069,1301
Louisiana,Orleans,0.005029570040656955,Percent,22071,1304
Louisiana,Ouachita,0.007276116707095629,Percent,22073,1306
Louisiana,Plaquemines,0.005651699978411684,Percent,22075,1427
Louisiana,Pointe Coupee,0.0,Percent,22077,1431
Louisiana,Rapides,0.002405718422031395,Percent,22079,1434
Louisiana,Red River,2.1221244138317017e-05,Percent,22081,1436
Louisiana,Richland,0.0,Percent,22083,1439
Louisiana,Sabine,0.0,Percent,22085,1441
Louisiana,St. Bernard,0.013612435707128116,Percent,22087,1463
Louisiana,St. Charles,0.02721590914425881,Percent,22089,1466
Louisiana,St. Helena,0.0,Percent,22091,1467
Louisiana,St. James,0.0,Percent,22093,1468
Louisiana,St. John the Baptist,0.019142714057478815,Percent,22095,1469
Louisiana,St. Landry,0.00022326646208088363,Percent,22097,1471
Louisiana,St. Martin,0.001169146878496269,Percent,22099,1473
Louisiana,St. Mary,0.02351886028558536,Percent,22101,1474
Louisiana,St. Tammany,0.01386109827291007,Percent,22103,1475
Louisiana,Tangipahoa,0.01072226087675376,Percent,22105,1476
Louisiana,Tensas,0.0,Percent,22107,1479
Louisiana,Terrebonne,0.015792111127777668,Percent,22109,1501
Louisiana,Union,0.0,Percent,22111,1507
Louisiana,Vermilion,0.0,Percent,22113,1510
Louisiana,Vernon,0.310111352236869,Percent,22115,1513
Louisiana,Washington,0.0,Percent,22117,1516
Louisiana,Webster,0.0024267720520481178,Percent,22119,1518
Louisiana,West Baton Rouge,0.0,Percent,22121,1520
Louisiana,West Carroll,0.0,Percent,22123,1522
Louisiana,West Feliciana,0.002053962767124179,Percent,22125,1524
Louisiana,Winn,0.0,Percent,22127,1529
Maine,Androscoggin,0.000989019407678502,Percent,23001,1532
Maine,Aroostook,0.001391401089094956,Percent,23003,1535
Maine,Cumberland,0.004473515831686311,Percent,23005,1608
Maine,Franklin,0.012825386820518916,Percent,23007,1619
Maine,Hancock,0.0,Percent,23009,1748
Maine,Kennebec,0.0018233323654452275,Percent,23011,1755
Maine,Knox,5.9407430142014295e-05,Percent,23013,1774
Maine,Lincoln,0.0,Percent,23015,1835
Maine,Oxford,0.0017291166217081597,Percent,23017,1842
Maine,Penobscot,0.0015759533318630027,Percent,23019,1846
Maine,Piscataquis,0.028514399723004964,Percent,23021,1851
Maine,Sagadahoc,0.0021879943743974275,Percent,23023,1855
Maine,Somerset,0.007362957065771655,Percent,23025,1860
Maine,Waldo,0.0025782499267498066,Percent,23027,1865
Maine,Washington,0.012015759216604274,Percent,23029,1884
Maine,York,0.004082259270066118,Percent,23031,1901
Maryland,Allegany,0.013758782863379414,Percent,24001,1905
Maryland,Anne Arundel,0.031623057314977235,Percent,24003,1925
Maryland,Baltimore County,0.0058018699435765046,Percent,24005,1939
Maryland,Calvert,0.02203528625711113,Percent,24009,1946
Maryland,Caroline,2.6692700359549084e-05,Percent,24011,1949
Maryland,Carroll,0.008192947441796463,Percent,24013,1955
Maryland,Cecil,0.00892768838162814,Percent,24015,1963
Maryland,Charles,0.02350308383468144,Percent,24017,1294
Maryland,Dorchester,0.0009273663524087621,Percent,24019,1346
Maryland,Frederick,0.010026847478529898,Percent,24021,1357
Maryland,Garrett,0.0,Percent,24023,1361
Maryland,Harford,0.01519359660310204,Percent,24025,1372
Maryland,Howard,0.004290234705599178,Percent,24027,1379
Maryland,Kent,0.0,Percent,24029,1394
Maryland,Montgomery,0.007966287527275486,Percent,24031,1398
Maryland,Prince George's,0.011993652460619281,Percent,24033,1403
Maryland,Queen Anne's,0.009202282730655362,Percent,24035,1413
Maryland,St. Mary's,0.028456405011434222,Percent,24037,1421
Maryland,Somerset,0.016001713447044767,Percent,24039,1430
Maryland,Talbot,0.013572495825303559,Percent,24041,1438
Maryland,Washington,0.006001087898134409,Percent,24043,1445
Maryland,Wicomico,0.022916509230705134,Percent,24045,1446
Maryland,Worcester,0.009585248146605939,Percent,24047,1456
Maryland,Baltimore City,0.0004498629634772167,Percent,24510,1460
Massachusetts,Barnstable,0.014065625773614884,Percent,25001,1478
Massachusetts,Berkshire,0.0037326037074597576,Percent,25003,1480
Massachusetts,Bristol,0.009422167293210503,Percent,25005,1486
Massachusetts,Dukes,0.024191109406684973,Percent,25007,1491
Massachusetts,Essex,0.00565484428109009,Percent,25009,1519
Massachusetts,Franklin,0.002802219420365802,Percent,25011,1523
Massachusetts,Hampden,0.005657834937399771,Percent,25013,1526
Massachusetts,Hampshire,0.013592721653358807,Percent,25015,1527
Massachusetts,Middlesex,0.005785286979028159,Percent,25017,1533
Massachusetts,Nantucket,0.0,Percent,25019,1537
Massachusetts,Norfolk,0.0037471596747766563,Percent,25021,1543
Massachusetts,Plymouth,0.009617634939839205,Percent,25023,1569
Massachusetts,Suffolk,0.0002963316661349777,Percent,25025,1585
Massachusetts,Worcester,0.0063057656670064575,Percent,25027,1599
Michigan,Alcona,0.0,Percent,26001,1603
Michigan,Alger,0.0,Percent,26003,1609
Michigan,Allegan,0.0,Percent,26005,1611
Michigan,Alpena,0.0035407055499590513,Percent,26007,1614
Michigan,Antrim,0.0,Percent,26009,1617
Michigan,Arenac,0.01886911090497434,Percent,26011,1621
Michigan,Baraga,0.0,Percent,26013,1624
Michigan,Barry,5.015963184058506e-05,Percent,26015,1627
Michigan,Bay,0.0009278934036057938,Percent,26017,1631
Michigan,Benzie,nan,Percent,26019,1634
Michigan,Berrien,0.006249883026483576,Percent,26021,1635
Michigan,Branch,0.0010000772331610766,Percent,26023,1640
Michigan,Calhoun,0.003790296256747859,Percent,26025,1641
Michigan,Cass,0.007372503266032854,Percent,26027,1644
Michigan,Charlevoix,0.0,Percent,26029,1648
Michigan,Cheboygan,0.0,Percent,26031,1649
Michigan,Chippewa,0.018485508273937853,Percent,26033,1660
Michigan,Clare,0.0019521490611535404,Percent,26035,1665
Michigan,Clinton,0.008963034866685442,Percent,26037,1669
Michigan,Crawford,0.0,Percent,26039,1672
Michigan,Delta,0.011148356577982113,Percent,26041,1675
Michigan,Dickinson,5.175288240918488e-05,Percent,26043,1677
Michigan,Eaton,0.004237420540078806,Percent,26045,1678
Michigan,Emmet,0.0,Percent,26047,1686
Michigan,Genesee,0.004972111696074145,Percent,26049,1688
Michigan,Gladwin,0.0,Percent,26051,1691
Michigan,Gogebic,0.0,Percent,26053,1693
Michigan,Grand Traverse,0.005086792880653312,Percent,26055,1697
Michigan,Gratiot,0.012886641125485992,Percent,26057,1700
Michigan,Hillsdale,0.0,Percent,26059,1701
Michigan,Houghton,0.0011649853837129955,Percent,26061,1705
Michigan,Huron,0.012078024170250256,Percent,26063,1708
Michigan,Ingham,0.010458704216456826,Percent,26065,1710
Michigan,Ionia,0.0013034824623243408,Percent,26067,1713
Michigan,Iosco,0.015954488914501835,Percent,26069,1715
Michigan,Iron,0.0,Percent,26071,1716
Michigan,Isabella,0.0010379094360789536,Percent,26073,1717
Michigan,Jackson,0.0037509815940171363,Percent,26075,1719
Michigan,Kalamazoo,0.014079453991066028,Percent,26077,1720
Michigan,Kalkaska,0.0,Percent,26079,1722
Michigan,Kent,0.0069702812835849,Percent,26081,1726
Michigan,Keweenaw,0.0,Percent,26083,1743
Michigan,Lake,0.0,Percent,26085,1749
Michigan,Lapeer,0.002264518393550652,Percent,26087,1752
Michigan,Leelanau,0.00017345080679680348,Percent,26089,1765
Michigan,Lenawee,0.002002162267029012,Percent,26091,1768
Michigan,Livingston,0.005755620601787785,Percent,26093,1770
Michigan,Luce,0.0,Percent,26095,1773
Michigan,Mackinac,0.0067161951436325385,Percent,26097,1779
Michigan,Macomb,0.00665184011591207,Percent,26099,1785
Michigan,Manistee,0.0014750818701503375,Percent,26101,1787
Michigan,Marquette,0.0012098329792719084,Percent,26103,1793
Michigan,Mason,0.0,Percent,26105,1797
Michigan,Mecosta,0.0,Percent,26107,1800
Michigan,Menominee,0.007148133125112572,Percent,26109,1802
Michigan,Midland,0.027492782029310048,Percent,26111,1806
Michigan,Missaukee,0.0,Percent,26113,1810
Michigan,Monroe,0.0018359758902125169,Percent,26115,1812
Michigan,Montcalm,0.0015787314373641977,Percent,26117,1815
Michigan,Montmorency,0.0,Percent,26119,1816
Michigan,Muskegon,0.006762865408994239,Percent,26121,1818
Michigan,Newaygo,0.0020635576347550967,Percent,26123,1820
Michigan,Oakland,0.004580754322820041,Percent,26125,1824
Michigan,Oceana,0.0,Percent,26127,1825
Michigan,Ogemaw,0.0,Percent,26129,1827
Michigan,Ontonagon,0.0,Percent,26131,1829
Michigan,Osceola,0.004250254944050467,Percent,26133,1830
Michigan,Oscoda,0.0,Percent,26135,1832
Michigan,Otsego,0.0003947704997478464,Percent,26137,1834
Michigan,Ottawa,0.008613802045670145,Percent,26139,1837
Michigan,Presque Isle,0.007476076273037052,Percent,26141,1840
Michigan,Roscommon,0.004459403479941348,Percent,26143,1843
Michigan,Saginaw,0.006927746484946269,Percent,26145,1845
Michigan,St. Clair,0.009196903333152479,Percent,26147,1854
Michigan,St. Joseph,0.0,Percent,26149,1857
Michigan,Sanilac,0.0,Percent,26151,1858
Michigan,Schoolcraft,0.0,Percent,26153,1861
Michigan,Shiawassee,0.003987652270304538,Percent,26155,1863
Michigan,Tuscola,0.0008230435150144395,Percent,26157,1866
Michigan,Van Buren,0.001311965308954405,Percent,26159,1867
Michigan,Washtenaw,0.009272124775069534,Percent,26161,1869
Michigan,Wayne,0.00401869172882819,Percent,26163,1871
Michigan,Wexford,0.00685479199559386,Percent,26165,1873
Minnesota,Aitkin,0.012344154332685224,Percent,27001,1875
Minnesota,Anoka,0.004978737647726845,Percent,27003,1877
Minnesota,Becker,0.0,Percent,27005,1878
Minnesota,Beltrami,0.0,Percent,27007,1880
Minnesota,Benton,0.0,Percent,27009,1881
Minnesota,Big Stone,0.0,Percent,27011,1882
Minnesota,Blue Earth,0.014111641400093577,Percent,27013,1886
Minnesota,Brown,0.003862047510198795,Percent,27015,1892
Minnesota,Carlton,0.0,Percent,27017,1893
Minnesota,Carver,0.0016036273933527601,Percent,27019,1894
Minnesota,Cass,0.0,Percent,27021,1895
Minnesota,Chippewa,0.02335956877567752,Percent,27023,1896
Minnesota,Chisago,0.0,Percent,27025,1897
Minnesota,Clay,1.9743894934745163e-05,Percent,27027,1898
Minnesota,Clearwater,0.0,Percent,27029,1899
Minnesota,Cook,0.019319938473083848,Percent,27031,1900
Minnesota,Cottonwood,0.017113031828547277,Percent,27033,1902
Minnesota,Crow Wing,0.003285723445517936,Percent,27035,1903
Minnesota,Dakota,0.02048150929011933,Percent,27037,1904
Minnesota,Dodge,0.009956688479619455,Percent,27039,1906
Minnesota,Douglas,0.0,Percent,27041,1907
Minnesota,Faribault,0.0,Percent,27043,1908
Minnesota,Fillmore,0.0,Percent,27045,1909
Minnesota,Freeborn,0.022396416477996096,Percent,27047,1910
Minnesota,Goodhue,0.010794630913577357,Percent,27049,1911
Minnesota,Grant,0.016616816279915087,Percent,27051,1912
Minnesota,Hennepin,0.008270649733102736,Percent,27053,1913
Minnesota,Houston,0.007029818308775056,Percent,27055,1914
Minnesota,Hubbard,0.0,Percent,27057,1915
Minnesota,Isanti,0.00014272358083224906,Percent,27059,1916
Minnesota,Itasca,0.0057787921189467574,Percent,27061,1917
Minnesota,Jackson,0.0,Percent,27063,1918
Minnesota,Kanabec,0.0,Percent,27065,1919
Minnesota,Kandiyohi,0.005634064056119842,Percent,27067,1920
Minnesota,Kittson,0.0,Percent,27069,1921
Minnesota,Koochiching,0.0,Percent,27071,1922
Minnesota,Lac qui Parle,0.0,Percent,27073,1923
Minnesota,Lake,0.0,Percent,27075,1926
Minnesota,Lake of the Woods,0.0,Percent,27077,1927
Minnesota,Le Sueur,0.0,Percent,27079,1929
Minnesota,Lincoln,0.0,Percent,27081,1931
Minnesota,Lyon,0.007734849315409173,Percent,27083,1932
Minnesota,McLeod,0.013602552401096915,Percent,27085,1934
Minnesota,Mahnomen,0.0,Percent,27087,1936
Minnesota,Marshall,0.03178302803640587,Percent,27089,1937
Minnesota,Martin,0.016172895185768282,Percent,27091,1940
Minnesota,Meeker,0.017167382337984333,Percent,27093,1941
Minnesota,Mille Lacs,0.0,Percent,27095,1943
Minnesota,Morrison,0.018468210719967047,Percent,27097,1944
Minnesota,Mower,0.006126462796843424,Percent,27099,1945
Minnesota,Murray,0.0,Percent,27101,1947
Minnesota,Nicollet,0.0030555810187307118,Percent,27103,1948
Minnesota,Nobles,0.007959937807306718,Percent,27105,1950
Minnesota,Norman,0.0,Percent,27107,1951
Minnesota,Olmsted,0.009156794820524929,Percent,27109,1953
Minnesota,Otter Tail,0.005132383693759524,Percent,27111,1954
Minnesota,Pennington,0.007178750897343863,Percent,27113,1956
Minnesota,Pine,0.0033613445378151263,Percent,27115,1957
Minnesota,Pipestone,0.0,Percent,27117,1958
Minnesota,Polk,0.0002226098234281886,Percent,27119,1959
Minnesota,Pope,0.0,Percent,27121,1961
Minnesota,Ramsey,0.007677151880722652,Percent,27123,1964
Minnesota,Red Lake,0.09782342871117633,Percent,27125,1966
Minnesota,Redwood,0.0,Percent,27127,1969
Minnesota,Renville,0.006357279084551812,Percent,27129,1971
Minnesota,Rice,0.013849674418402734,Percent,27131,1973
Minnesota,Rock,0.0,Percent,27133,1974
Minnesota,Roseau,0.0,Percent,27135,1976
Minnesota,St. Louis,0.010988090861922126,Percent,27137,1978
Minnesota,Scott,0.002874635239189951,Percent,27139,1979
Minnesota,Sherburne,0.0066623379958441215,Percent,27141,1980
Minnesota,Sibley,0.0,Percent,27143,1982
Minnesota,Stearns,0.0027926717807126365,Percent,27145,1984
Minnesota,Steele,0.004399550242686844,Percent,27147,1985
Minnesota,Stevens,0.0,Percent,27149,1987
Minnesota,Swift,0.0,Percent,27151,1988
Minnesota,Todd,0.03825241783987355,Percent,27153,1989
Minnesota,Traverse,0.0,Percent,27155,1990
Minnesota,Wabasha,0.0,Percent,27157,1991
Minnesota,Wadena,0.0,Percent,27159,1992
Minnesota,Waseca,0.006696862342065009,Percent,27161,1993
Minnesota,Washington,0.018310613575047117,Percent,27163,1994
Minnesota,Watonwan,0.0,Percent,27165,1996
Minnesota,Wilkin,0.0,Percent,27167,1997
Minnesota,Winona,0.0,Percent,27169,1998
Minnesota,Wright,0.005610226906698612,Percent,27171,1999
Minnesota,Yellow Medicine,0.0,Percent,27173,1531
Mississippi,Adams,0.0030962628107873797,Percent,28001,1534
Mississippi,Alcorn,0.0,Percent,28003,1538
Mississippi,Amite,0.0,Percent,28005,1539
Mississippi,Attala,0.0182763801324382,Percent,28007,1541
Mississippi,Benton,0.0062188796320500625,Percent,28009,1544
Mississippi,Bolivar,0.027183920656723506,Percent,28011,1547
Mississippi,Calhoun,0.0,Percent,28013,1548
Mississippi,Carroll,0.0,Percent,28015,1549
Mississippi,Chickasaw,0.0,Percent,28017,1550
Mississippi,Choctaw,0.0,Percent,28019,1552
Mississippi,Claiborne,0.0,Percent,28021,1555
Mississippi,Clarke,0.0,Percent,28023,1557
Mississippi,Clay,0.003328957703526752,Percent,28025,1559
Mississippi,Coahoma,0.0,Percent,28027,1562
Mississippi,Copiah,0.00010751129737988929,Percent,28029,1564
Mississippi,Covington,nan,Percent,28031,1567
Mississippi,DeSoto,0.01618928571045215,Percent,28033,1571
Mississippi,Forrest,0.009258439017224451,Percent,28035,1572
Mississippi,Franklin,0.0,Percent,28037,1575
Mississippi,George,0.0,Percent,28039,1577
Mississippi,Greene,0.0,Percent,28041,1579
Mississippi,Grenada,0.0,Percent,28043,1581
Mississippi,Hancock,0.008220444035958752,Percent,28045,1583
Mississippi,Harrison,0.046548626576048906,Percent,28047,1587
Mississippi,Hinds,0.001994284966120085,Percent,28049,1591
Mississippi,Holmes,0.005208875803296885,Percent,28051,1593
Mississippi,Humphreys,0.0,Percent,28053,1596
Mississippi,Issaquena,0.0,Percent,28055,1598
Mississippi,Itawamba,0.007312522748918465,Percent,28057,1601
Mississippi,Jackson,0.02264912738978728,Percent,28059,1605
Mississippi,Jasper,0.0,Percent,28061,1607
Mississippi,Jefferson,7.703725156720166e-06,Percent,28063,1610
Mississippi,Jefferson Davis,0.016016657301241532,Percent,28065,1612
Mississippi,Jones,0.001475775150898009,Percent,28067,1615
Mississippi,Kemper,0.0,Percent,28069,1616
Mississippi,Lafayette,0.01936959118995996,Percent,28071,1620
Mississippi,Lamar,0.005493052317846725,Percent,28073,1623
Mississippi,Lauderdale,0.009964098938396056,Percent,28075,1628
Mississippi,Lawrence,0.015469100327740352,Percent,28077,1632
Mississippi,Leake,0.0,Percent,28079,1636
Mississippi,Lee,0.0017222017340441564,Percent,28081,1638
Mississippi,Leflore,0.003094346628709348,Percent,28083,1643
Mississippi,Lincoln,0.0,Percent,28085,1645
Mississippi,Lowndes,0.011925632758035981,Percent,28087,1647
Mississippi,Madison,0.007234718056134103,Percent,28089,1651
Mississippi,Marion,0.012953390181741251,Percent,28091,1653
Mississippi,Marshall,0.010768899503101819,Percent,28093,1655
Mississippi,Monroe,0.0,Percent,28095,1656
Mississippi,Montgomery,0.0,Percent,28097,1658
Mississippi,Neshoba,0.0,Percent,28099,1661
Mississippi,Newton,0.0,Percent,28101,1663
Mississippi,Noxubee,0.0,Percent,28103,1666
Mississippi,Oktibbeha,0.01043816449537979,Percent,28105,1668
Mississippi,Panola,0.0,Percent,28107,1671
Mississippi,Pearl River,0.001773051641808307,Percent,28109,1676
Mississippi,Perry,0.017996692315352246,Percent,28111,1679
Mississippi,Pike,0.0,Percent,28113,1680
Mississippi,Pontotoc,0.0059811913101997195,Percent,28115,1682
Mississippi,Prentiss,0.0,Percent,28117,1684
Mississippi,Quitman,0.012161011954743037,Percent,28119,1685
Mississippi,Rankin,0.021971897214203874,Percent,28121,1690
Mississippi,Scott,0.012330345426834526,Percent,28123,1692
Mississippi,Sharkey,0.0,Percent,28125,1695
Mississippi,Simpson,0.024793064213274114,Percent,28127,1698
Mississippi,Smith,0.0,Percent,28129,1709
Mississippi,Stone,0.016843348482387947,Percent,28131,1712
Mississippi,Sunflower,0.0,Percent,28133,1721
Mississippi,Tallahatchie,0.07803355132762908,Percent,28135,1725
Mississippi,Tate,0.00045994190463044033,Percent,28137,1727
Mississippi,Tippah,0.004208500258222062,Percent,28139,1730
Mississippi,Tishomingo,0.0,Percent,28141,1732
Mississippi,Tunica,0.048920679328538136,Percent,28143,1735
Mississippi,Union,0.0011757535404406465,Percent,28145,1737
Mississippi,Walthall,0.0,Percent,28147,1740
Mississippi,Warren,9.723897010514486e-05,Percent,28149,1746
Mississippi,Washington,0.001363810740801316,Percent,28151,1750
Mississippi,Wayne,0.0,Percent,28153,1753
Mississippi,Webster,0.0,Percent,28155,1756
Mississippi,Wilkinson,0.0,Percent,28157,1757
Mississippi,Winston,0.0,Percent,28159,1758
Mississippi,Yalobusha,0.0,Percent,28161,1759
Mississippi,Yazoo,0.0,Percent,28163,1760
Missouri,Adair,0.007988754651889756,Percent,29001,1761
Missouri,Andrew,0.0,Percent,29003,1762
Missouri,Atchison,0.0,Percent,29005,1763
Missouri,Audrain,0.009636760043330644,Percent,29007,1766
Missouri,Barry,0.0,Percent,29009,1767
Missouri,Barton,0.0,Percent,29011,1771
Missouri,Bates,0.0,Percent,29013,1776
Missouri,Benton,0.005247691133248006,Percent,29015,1778
Missouri,Bollinger,0.0,Percent,29017,1781
Missouri,Boone,0.016815507672003172,Percent,29019,1783
Missouri,Buchanan,0.018556965910825216,Percent,29021,1789
Missouri,Butler,0.0,Percent,29023,1792
Missouri,Caldwell,0.0,Percent,29025,1795
Missouri,Callaway,0.002289480329058017,Percent,29027,1799
Missouri,Camden,0.0,Percent,29029,1803
Missouri,Cape Girardeau,0.008894268284147832,Percent,29031,1808
Missouri,Carroll,0.016663945397745884,Percent,29033,1822
Missouri,Carter,0.0,Percent,29035,1001
Missouri,Cass,0.02503312089612075,Percent,29037,1004
Missouri,Cedar,0.0,Percent,29039,1007
Missouri,Chariton,0.0,Percent,29041,1011
Missouri,Christian,0.023538883690540673,Percent,29043,1014
Missouri,Clark,0.0,Percent,29045,1015
Missouri,Clay,0.05523147548187339,Percent,29047,1018
Missouri,Clinton,0.0,Percent,29049,1021
Missouri,Cole,0.01931399031303277,Percent,29051,1022
Missouri,Cooper,0.0,Percent,29053,1025
Missouri,Crawford,0.0,Percent,29055,1028
Missouri,Dade,0.0,Percent,29057,1030
Missouri,Dallas,0.011388502669535495,Percent,29059,1032
Missouri,Daviess,0.0,Percent,29061,1036
Missouri,DeKalb,0.015513496742165683,Percent,29063,1038
Missouri,Dent,0.0,Percent,29065,1040
Missouri,Douglas,0.0,Percent,29067,1043
Missouri,Dunklin,0.0023043012816656087,Percent,29069,1045
Missouri,Franklin,0.0072037774559928075,Percent,29071,1047
Missouri,Gasconade,0.0,Percent,29073,1049
Missouri,Gentry,0.0,Percent,29075,1052
Missouri,Greene,0.01505875261449712,Percent,29077,1054
Missouri,Grundy,0.018616407381198418,Percent,29079,1057
Missouri,Harrison,0.06299356140343039,Percent,29081,1058
Missouri,Henry,0.004489942528735632,Percent,29083,1061
Missouri,Hickory,0.006084348886909431,Percent,29085,1063
Missouri,Holt,0.020358304886970095,Percent,29087,1065
Missouri,Howard,0.005516773809558399,Percent,29089,1068
Missouri,Howell,0.014218265001245123,Percent,29091,1070
Missouri,Iron,0.0,Percent,29093,1072
Missouri,Jackson,0.05009803394423874,Percent,29095,1074
Missouri,Jasper,0.029157858754113405,Percent,29097,1078
Missouri,Jefferson,0.008252016248584347,Percent,29099,1082
Missouri,Johnson,0.04276678227103318,Percent,29101,1087
Missouri,Knox,0.0,Percent,29103,1091
Missouri,Laclede,0.015533492949692727,Percent,29105,1096
Missouri,Lafayette,0.002995716125939906,Percent,29107,1099
Missouri,Lawrence,0.022627920315009813,Percent,29109,1101
Missouri,Lewis,0.0,Percent,29111,1104
Missouri,Lincoln,0.0018870094520690181,Percent,29113,1106
Missouri,Linn,0.0,Percent,29115,1109
Missouri,Livingston,0.0,Percent,29117,1112
Missouri,McDonald,0.004332192458081008,Percent,29119,1113
Missouri,Macon,0.0001602116065176661,Percent,29121,1116
Missouri,Madison,0.0,Percent,29123,1117
Missouri,Maries,0.0009921929800865443,Percent,29125,1120
Missouri,Marion,0.00462297723331493,Percent,29127,1122
