State,County,SNAP households low access to store (%) 2015 (PCT_LACCESS_SNAP15),Units,FIPS,FID
Kentucky,Breathitt,6.293440753814633,Percent,21025,1017
Kentucky,Breckinridge,1.4175106505137345,Percent,21027,1020
Kentucky,Bullitt,3.778357645515304,Percent,21029,1024
Kentucky,Butler,1.4579442385895551,Percent,21031,1026
Kentucky,Caldwell,2.2653726069497497,Percent,21033,1031
Kentucky,Calloway,1.7500513974585767,Percent,21035,1033
Kentucky,Campbell,2.5947404860290444,Percent,21037,1035
Kentucky,Carlisle,0.11544389232618808,Percent,21039,1039
Kentucky,Carroll,9.687248940482615,Percent,21041,1041
Kentucky,Carter,1.0173097227046841,Percent,21043,1044
Kentucky,Casey,0.8945061859860826,Percent,21045,1048
Kentucky,Christian,3.4849160325450885,Percent,21047,1050
Kentucky,Clark,1.337952118009792,Percent,21049,1053
Kentucky,Clay,1.7919796512477109,Percent,21051,1056
Kentucky,Clinton,0.017842088045766934,Percent,21053,1059
Kentucky,Crittenden,0.3961331136105872,Percent,21055,1064
Kentucky,Cumberland,0.3833129673031391,Percent,21057,1067
Kentucky,Daviess,1.4718886794608614,Percent,21059,1071
Kentucky,Edmonson,0.774402079681956,Percent,21061,1073
Kentucky,Elliott,0.02070402506882647,Percent,21063,1075
Kentucky,Estill,3.196832214256266,Percent,21065,1077
Kentucky,Fayette,2.60050353364527,Percent,21067,1080
Kentucky,Fleming,1.2590394283626776,Percent,21069,1083
Kentucky,Floyd,1.215598994190741,Percent,21071,1085
Kentucky,Franklin,2.031762955153315,Percent,21073,1086
Kentucky,Fulton,0.029788372688477095,Percent,21075,1088
Kentucky,Gallatin,0,Percent,21077,1090
Kentucky,Garrard,0.250720159364985,Percent,21079,1092
Kentucky,Grant,3.584102520265138,Percent,21081,1094
Kentucky,Graves,1.5068371198021298,Percent,21083,1097
Kentucky,Grayson,4.941691655333704,Percent,21085,1100
Kentucky,Green,2.169497395224271,Percent,21087,1102
Kentucky,Greenup,2.9288554201242656,Percent,21089,1105
Kentucky,Hancock,0.5330218988158844,Percent,21091,1107
Kentucky,Hardin,3.271878428465887,Percent,21093,1110
Kentucky,Harlan,5.035629620986529,Percent,21095,1114
Kentucky,Harrison,0.48436333690109773,Percent,21097,1119
Kentucky,Hart,1.7943689921942934,Percent,21099,1121
Kentucky,Henderson,1.6418029348185297,Percent,21101,1126
Kentucky,Henry,0.2696874636270166,Percent,21103,1129
Kentucky,Hickman,0.0,Percent,21105,1130
Kentucky,Hopkins,4.0589756476804,Percent,21107,1136
Kentucky,Jackson,0.062125849902692855,Percent,21109,1140
Kentucky,Jefferson,1.5949392714332111,Percent,21111,1143
Kentucky,Jessamine,2.522215084847846,Percent,21113,1145
Kentucky,Johnson,4.696338275427889,Percent,21115,1148
Kentucky,Kenton,2.416823353194542,Percent,21117,1151
Kentucky,Knott,0.20878191109651856,Percent,21119,1154
Kentucky,Knox,3.305250460713756,Percent,21121,1159
Kentucky,Larue,0.20569352713899913,Percent,21123,1162
Kentucky,Laurel,2.1344754694992134,Percent,21125,1166
Kentucky,Lawrence,3.973611396954848,Percent,21127,1167
Kentucky,Lee,0.00854685211104512,Percent,21129,1171
Kentucky,Leslie,0.6485806074735697,Percent,21131,1175
Kentucky,Letcher,0,Percent,21133,1178
Kentucky,Lewis,0.26479421308725304,Percent,21135,1180
Kentucky,Lincoln,4.758129743347673,Percent,21137,1184
Kentucky,Livingston,2.589772963701656,Percent,21139,1187
Kentucky,Logan,2.9471120882979376,Percent,21141,1190
Kentucky,Lyon,0.4553925424406237,Percent,21143,1193
Kentucky,McCracken,3.8299736800635213,Percent,21145,1196
Kentucky,McCreary,0.9270205498638953,Percent,21147,1198
Kentucky,McLean,0.045676853531564574,Percent,21149,1201
Kentucky,Madison,5.057987072403247,Percent,21151,1204
Kentucky,Magoffin,0.5513405939001375,Percent,21153,1206
Kentucky,Marion,0.34312098792404183,Percent,21155,1210
Kentucky,Marshall,0.4449563845827515,Percent,21157,1213
Kentucky,Martin,0.016260432843300376,Percent,21159,1215
Kentucky,Mason,2.721970501263021,Percent,21161,1217
Kentucky,Meade,1.4660296695123771,Percent,21163,1220
Kentucky,Menifee,0.5232913724097172,Percent,21165,1222
Kentucky,Mercer,4.1742703356816975,Percent,21167,1225
Kentucky,Metcalfe,0.2171692501024397,Percent,21169,1228
Kentucky,Monroe,0.7533410324636417,Percent,21171,1230
Kentucky,Montgomery,2.1343128729356207,Percent,21173,1233
Kentucky,Morgan,5.79173542170607,Percent,21175,1235
Kentucky,Muhlenberg,1.1703813186772485,Percent,21177,1238
Kentucky,Nelson,2.051992462923826,Percent,21179,1243
Kentucky,Nicholas,0.08083144095201887,Percent,21181,1246
Kentucky,Ohio,3.8677324347093505,Percent,21183,1249
Kentucky,Oldham,2.412930134022464,Percent,21185,1252
Kentucky,Owen,1.7842368278562313,Percent,21187,1255
Kentucky,Owsley,0.37871586214175024,Percent,21189,1257
Kentucky,Pendleton,0.07416789807579868,Percent,21191,1260
Kentucky,Perry,0.7040313470322326,Percent,21193,1265
Kentucky,Pike,0.4124562136697957,Percent,21195,1267
Kentucky,Powell,0.6929795924462101,Percent,21197,1270
Kentucky,Pulaski,3.4736313549386675,Percent,21199,1272
Kentucky,Robertson,14.776431958228715,Percent,21201,1273
Kentucky,Rockcastle,0.3270330445274933,Percent,21203,1276
Kentucky,Rowan,1.887825668811496,Percent,21205,1279
Kentucky,Russell,0.12748431064968707,Percent,21207,1282
Kentucky,Scott,4.867995180799133,Percent,21209,1283
Kentucky,Shelby,1.454755566030272,Percent,21211,1285
Kentucky,Simpson,2.026774340896979,Percent,21213,1287
Kentucky,Spencer,0,Percent,21215,1000
Kentucky,Taylor,3.6677933741883955,Percent,21217,1003
Kentucky,Todd,0.07799681191905897,Percent,21219,1006
Kentucky,Trigg,1.5928896601389682,Percent,21221,1009
Kentucky,Trimble,0.7210963735579708,Percent,21223,1012
Kentucky,Union,0.7156057218602433,Percent,21225,1016
Kentucky,Warren,1.9259813015220908,Percent,21227,1019
Kentucky,Washington,2.6591914751330816,Percent,21229,1023
Kentucky,Wayne,4.251072675949514,Percent,21231,1027
Kentucky,Webster,0.32283106925619875,Percent,21233,1029
Kentucky,Whitley,3.632493348641429,Percent,21235,1034
Kentucky,Wolfe,0.6452045306523687,Percent,21237,1037
Kentucky,Woodford,6.007252854175607,Percent,21239,1042
Louisiana,Acadia,0.2593166888336154,Percent,22001,1046
Louisiana,Allen,4.125912417051585,Percent,22003,1051
Louisiana,Ascension,2.9071464201671082,Percent,22005,1055
Louisiana,Assumption,6.368228318250104,Percent,22007,1060
Louisiana,Avoyelles,3.5001069555266584,Percent,22009,1062
Louisiana,Beauregard,4.845487293619569,Percent,22011,1066
Louisiana,Bienville,5.6520959794615795,Percent,22013,1069
Louisiana,Bossier,2.1860455006153443,Percent,22015,1076
Louisiana,Caddo,6.125335093600456,Percent,22017,1079
Louisiana,Calcasieu,3.6701461073171524,Percent,22019,1081
Louisiana,Caldwell,1.6859662843864378,Percent,22021,1084
Louisiana,Cameron,2.244941224657328,Percent,22023,1089
Louisiana,Catahoula,2.6349704201135893,Percent,22025,1093
Louisiana,Claiborne,3.0510229861969087,Percent,22027,1095
Louisiana,Concordia,3.6367839675722315,Percent,22029,1098
Louisiana,De Soto,3.8266446332609823,Percent,22031,1103
Louisiana,East Baton Rouge,3.9654518553315996,Percent,22033,1108
Louisiana,East Carroll,5.522153248084248,Percent,22035,1111
Louisiana,East Feliciana,1.1426248417457476,Percent,22037,1115
Louisiana,Evangeline,7.022655816137477,Percent,22039,1118
Louisiana,Franklin,2.281786938547179,Percent,22041,1123
Louisiana,Grant,3.7761808395196503,Percent,22043,1127
Louisiana,Iberia,3.2581124334277205,Percent,22045,1133
Louisiana,Iberville,2.28643422357836,Percent,22047,1134
Louisiana,Jackson,5.685641268234116,Percent,22049,1138
Louisiana,Jefferson,1.7778828265987194,Percent,22051,1147
Louisiana,Jefferson Davis,1.3719931001571575,Percent,22053,1155
Louisiana,Lafayette,2.529029479324405,Percent,22055,1161
Louisiana,Lafourche,3.5865572496568223,Percent,22057,1280
Louisiana,La Salle,1.9770023861966899,Percent,22059,1289
Louisiana,Lincoln,7.525012196871642,Percent,22061,1291
Louisiana,Livingston,2.2422525218997973,Percent,22063,1295
Louisiana,Madison,1.5498555174077813,Percent,22065,1297
Louisiana,Morehouse,5.78745377138851,Percent,22067,1299
Louisiana,Natchitoches,6.344872127009683,Percent,22069,1301
Louisiana,Orleans,3.898523723161081,Percent,22071,1304
Louisiana,Ouachita,4.833371505258626,Percent,22073,1306
Louisiana,Plaquemines,4.384879457989303,Percent,22075,1427
Louisiana,Pointe Coupee,2.3965349992268887,Percent,22077,1431
Louisiana,Rapides,6.001079926133747,Percent,22079,1434
Louisiana,Red River,4.1418734773705355,Percent,22081,1436
Louisiana,Richland,2.0480644494976423,Percent,22083,1439
Louisiana,Sabine,4.427130887779598,Percent,22085,1441
Louisiana,St. Bernard,5.059832983868845,Percent,22087,1463
Louisiana,St. Charles,6.037347161416877,Percent,22089,1466
Louisiana,St. Helena,1.6282085908393633,Percent,22091,1467
Louisiana,St. James,3.7623637103474925,Percent,22093,1468
Louisiana,St. John the Baptist,6.919786433578704,Percent,22095,1469
Louisiana,St. Landry,3.1629028920078164,Percent,22097,1471
Louisiana,St. Martin,0.617000996688749,Percent,22099,1473
Louisiana,St. Mary,6.852557601173095,Percent,22101,1474
Louisiana,St. Tammany,2.3235840321561336,Percent,22103,1475
Louisiana,Tangipahoa,5.013358247988656,Percent,22105,1476
Louisiana,Tensas,3.593137636263725,Percent,22107,1479
Louisiana,Terrebonne,5.037983671212591,Percent,22109,1501
Louisiana,Union,2.7955078111267717,Percent,22111,1507
Louisiana,Vermilion,0.8511794261703275,Percent,22113,1510
Louisiana,Vernon,5.31218961903856,Percent,22115,1513
Louisiana,Washington,2.9967784359261853,Percent,22117,1516
Louisiana,Webster,6.512835725266795,Percent,22119,1518
Louisiana,West Baton Rouge,1.7617173823979513,Percent,22121,1520
Louisiana,West Carroll,0.7564311902297979,Percent,22123,1522
Louisiana,West Feliciana,2.0760547051755176,Percent,22125,1524
Louisiana,Winn,6.9860677973288725,Percent,22127,1529
Maine,Androscoggin,2.112499299725188,Percent,23001,1532
Maine,Aroostook,2.390560715326204,Percent,23003,1535
Maine,Cumberland,1.935860466494141,Percent,23005,1608
Maine,Franklin,0.6545903801495832,Percent,23007,1619
Maine,Hancock,0.7180760911876224,Percent,23009,1748
Maine,Kennebec,1.3897739582872985,Percent,23011,1755
Maine,Knox,2.135736162834859,Percent,23013,1774
Maine,Lincoln,0.5477656021364407,Percent,23015,1835
Maine,Oxford,1.1168619496758436,Percent,23017,1842
Maine,Penobscot,2.8868116772038244,Percent,23019,1846
Maine,Piscataquis,0.7073452404259156,Percent,23021,1851
Maine,Sagadahoc,1.4810316693325623,Percent,23023,1855
Maine,Somerset,3.333787751241656,Percent,23025,1860
Maine,Waldo,1.3605574140316352,Percent,23027,1865
Maine,Washington,3.47802822513854,Percent,23029,1884
Maine,York,1.4825413883136442,Percent,23031,1901
Maryland,Allegany,4.130509706621037,Percent,24001,1905
Maryland,Anne Arundel,1.7459699071365096,Percent,24003,1925
Maryland,Baltimore County,1.2053762534703092,Percent,24005,1939
Maryland,Calvert,3.1534692896627408,Percent,24009,1946
Maryland,Caroline,1.4800592249504936,Percent,24011,1949
Maryland,Carroll,1.3928360471999717,Percent,24013,1955
Maryland,Cecil,2.6863496283252473,Percent,24015,1963
Maryland,Charles,2.4363467841270356,Percent,24017,1294
Maryland,Dorchester,3.1105570347426195,Percent,24019,1346
Maryland,Frederick,1.0269053698574824,Percent,24021,1357
Maryland,Garrett,0.7112281594794908,Percent,24023,1361
Maryland,Harford,1.4675943919896584,Percent,24025,1372
Maryland,Howard,0.6678146466462925,Percent,24027,1379
Maryland,Kent,0.0017879785921840051,Percent,24029,1394
Maryland,Montgomery,0.5465067795932437,Percent,24031,1398
Maryland,Prince George's,1.3085306931315082,Percent,24033,1403
Maryland,Queen Anne's,1.2770783189342363,Percent,24035,1413
Maryland,St. Mary's,1.9010557849039493,Percent,24037,1421
Maryland,Somerset,3.188266602171677,Percent,24039,1430
Maryland,Talbot,0.9939000331539272,Percent,24041,1438
Maryland,Washington,3.4425899513469216,Percent,24043,1445
Maryland,Wicomico,4.503756231979446,Percent,24045,1446
Maryland,Worcester,1.5884409750139952,Percent,24047,1456
Maryland,Baltimore City,0.5839274152297251,Percent,24510,1460
Massachusetts,Barnstable,3.1927312722836714,Percent,25001,1478
Massachusetts,Berkshire,2.623479520853987,Percent,25003,1480
Massachusetts,Bristol,2.184272729266124,Percent,25005,1486
Massachusetts,Dukes,0.13753542714588354,Percent,25007,1491
Massachusetts,Essex,1.9260981582242025,Percent,25009,1519
Massachusetts,Franklin,2.1782759977018515,Percent,25011,1523
Massachusetts,Hampden,2.422410958143614,Percent,25013,1526
Massachusetts,Hampshire,2.7375637026872854,Percent,25015,1527
Massachusetts,Middlesex,1.0622837021646236,Percent,25017,1533
Massachusetts,Nantucket,0.3014596308857886,Percent,25019,1537
Massachusetts,Norfolk,1.5207449419746892,Percent,25021,1543
Massachusetts,Plymouth,2.7462812315449576,Percent,25023,1569
Massachusetts,Suffolk,0.12625864696829422,Percent,25025,1585
Massachusetts,Worcester,2.523370667466484,Percent,25027,1599
Michigan,Alcona,1.8625265795233876,Percent,26001,1603
Michigan,Alger,5.377410787184274,Percent,26003,1609
Michigan,Allegan,0.44994926195839163,Percent,26005,1611
Michigan,Alpena,1.2219503469362363,Percent,26007,1614
Michigan,Antrim,0.016751885784211527,Percent,26009,1617
Michigan,Arenac,5.9413841133305185,Percent,26011,1621
Michigan,Baraga,2.4471923776689084,Percent,26013,1624
Michigan,Barry,0.41295217961034675,Percent,26015,1627
Michigan,Bay,4.129194602255655,Percent,26017,1631
Michigan,Benzie,0,Percent,26019,1634
Michigan,Berrien,4.93949005070243,Percent,26021,1635
Michigan,Branch,0.34391995680779763,Percent,26023,1640
Michigan,Calhoun,4.071483037530195,Percent,26025,1641
Michigan,Cass,0.8064552274620366,Percent,26027,1644
Michigan,Charlevoix,0.4911866391054577,Percent,26029,1648
Michigan,Cheboygan,2.5506320863575405,Percent,26031,1649
Michigan,Chippewa,4.039971020202484,Percent,26033,1660
Michigan,Clare,0.9136985464975242,Percent,26035,1665
Michigan,Clinton,2.5684483160099596,Percent,26037,1669
Michigan,Crawford,3.967312545137151,Percent,26039,1672
Michigan,Delta,3.174427321679365,Percent,26041,1675
Michigan,Dickinson,4.74013107351788,Percent,26043,1677
Michigan,Eaton,4.9606385219787095,Percent,26045,1678
Michigan,Emmet,1.185397256000478,Percent,26047,1686
Michigan,Genesee,6.141234480658562,Percent,26049,1688
Michigan,Gladwin,0.2292602836152804,Percent,26051,1691
Michigan,Gogebic,0.9436950792223475,Percent,26053,1693
Michigan,Grand Traverse,1.9840617169853234,Percent,26055,1697
Michigan,Gratiot,6.699681486728212,Percent,26057,1700
Michigan,Hillsdale,0.9024948849792996,Percent,26059,1701
Michigan,Houghton,1.433139372234619,Percent,26061,1705
Michigan,Huron,4.519184691691372,Percent,26063,1708
Michigan,Ingham,4.780725939355508,Percent,26065,1710
Michigan,Ionia,0.9695611214550534,Percent,26067,1713
Michigan,Iosco,4.65788470203899,Percent,26069,1715
Michigan,Iron,1.499359741354696,Percent,26071,1716
Michigan,Isabella,1.7315197291778395,Percent,26073,1717
Michigan,Jackson,6.310135104646789,Percent,26075,1719
Michigan,Kalamazoo,3.6067096347536722,Percent,26077,1720
Michigan,Kalkaska,1.2542171679869492,Percent,26079,1722
Michigan,Kent,2.222794097617922,Percent,26081,1726
Michigan,Keweenaw,4.43384737533301,Percent,26083,1743
Michigan,Lake,3.364837394612369,Percent,26085,1749
Michigan,Lapeer,1.4663839443907616,Percent,26087,1752
Michigan,Leelanau,0.1183083164191194,Percent,26089,1765
Michigan,Lenawee,4.058247513958042,Percent,26091,1768
Michigan,Livingston,1.8524880013489313,Percent,26093,1770
Michigan,Luce,1.8040619512498093,Percent,26095,1773
Michigan,Mackinac,4.269163083542217,Percent,26097,1779
Michigan,Macomb,2.2526914540589296,Percent,26099,1785
Michigan,Manistee,1.0987599406685777,Percent,26101,1787
Michigan,Marquette,1.9322808018172706,Percent,26103,1793
Michigan,Mason,0.9230156532734674,Percent,26105,1797
Michigan,Mecosta,5.463936471172399,Percent,26107,1800
Michigan,Menominee,5.862293207719008,Percent,26109,1802
Michigan,Midland,2.405695745115901,Percent,26111,1806
Michigan,Missaukee,1.0301592855944839,Percent,26113,1810
Michigan,Monroe,2.1695354704546794,Percent,26115,1812
Michigan,Montcalm,1.543421228209884,Percent,26117,1815
Michigan,Montmorency,0.7370734200342528,Percent,26119,1816
Michigan,Muskegon,10.435214694001921,Percent,26121,1818
Michigan,Newaygo,1.4021352940227316,Percent,26123,1820
Michigan,Oakland,2.0176408323542727,Percent,26125,1824
Michigan,Oceana,1.0255414204541675,Percent,26127,1825
Michigan,Ogemaw,0.018054442438320585,Percent,26129,1827
Michigan,Ontonagon,4.8474567397396555,Percent,26131,1829
Michigan,Osceola,2.3867680821181305,Percent,26133,1830
Michigan,Oscoda,0.30821599440626196,Percent,26135,1832
Michigan,Otsego,2.0515478677042944,Percent,26137,1834
Michigan,Ottawa,3.0553414993333723,Percent,26139,1837
Michigan,Presque Isle,2.458321711830809,Percent,26141,1840
Michigan,Roscommon,5.420599107042999,Percent,26143,1843
Michigan,Saginaw,5.611082420831302,Percent,26145,1845
Michigan,St. Clair,7.26485171183365,Percent,26147,1854
Michigan,St. Joseph,2.01340896512833,Percent,26149,1857
Michigan,Sanilac,0.95965343215516,Percent,26151,1858
Michigan,Schoolcraft,3.3452114156061987,Percent,26153,1861
Michigan,Shiawassee,4.037783172126305,Percent,26155,1863
Michigan,Tuscola,0.7467047255004724,Percent,26157,1866
Michigan,Van Buren,0.6558238045394186,Percent,26159,1867
Michigan,Washtenaw,2.774041975462436,Percent,26161,1869
Michigan,Wayne,2.3005512580976992,Percent,26163,1871
Michigan,Wexford,2.137063978697442,Percent,26165,1873
Minnesota,Aitkin,3.535297560078312,Percent,27001,1875
Minnesota,Anoka,2.3346202646808303,Percent,27003,1877
Minnesota,Becker,4.109916764274358,Percent,27005,1878
Minnesota,Beltrami,2.448154007928903,Percent,27007,1880
Minnesota,Benton,1.7090281097344455,Percent,27009,1881
Minnesota,Big Stone,2.163004466813738,Percent,27011,1882
Minnesota,Blue Earth,2.897933745922888,Percent,27013,1886
Minnesota,Brown,1.7282118904295403,Percent,27015,1892
Minnesota,Carlton,1.7469256755758014,Percent,27017,1893
Minnesota,Carver,0.6527920037785655,Percent,27019,1894
Minnesota,Cass,1.6582420948141028,Percent,27021,1895
Minnesota,Chippewa,0.37380894788103414,Percent,27023,1896
Minnesota,Chisago,0.746793392022599,Percent,27025,1897
Minnesota,Clay,0.8269175992583868,Percent,27027,1898
Minnesota,Clearwater,3.935795919152226,Percent,27029,1899
Minnesota,Cook,1.62087865450237,Percent,27031,1900
Minnesota,Cottonwood,4.472294847888388,Percent,27033,1902
Minnesota,Crow Wing,0.6396672741686437,Percent,27035,1903
Minnesota,Dakota,1.3578915715546627,Percent,27037,1904
Minnesota,Dodge,0.21664808497885527,Percent,27039,1906
Minnesota,Douglas,2.004092752897063,Percent,27041,1907
Minnesota,Faribault,1.4122199642811353,Percent,27043,1908
Minnesota,Fillmore,0.1535763587582668,Percent,27045,1909
Minnesota,Freeborn,3.8177792706787734,Percent,27047,1910
Minnesota,Goodhue,1.345760524870502,Percent,27049,1911
Minnesota,Grant,3.843247505180584,Percent,27051,1912
Minnesota,Hennepin,1.6428362108084527,Percent,27053,1913
Minnesota,Houston,0.7397688328426335,Percent,27055,1914
Minnesota,Hubbard,1.7504651779465648,Percent,27057,1915
Minnesota,Isanti,0.8874099857876038,Percent,27059,1916
Minnesota,Itasca,1.7535419950295263,Percent,27061,1917
Minnesota,Jackson,0.9636609034354775,Percent,27063,1918
Minnesota,Kanabec,0.7254803721757134,Percent,27065,1919
Minnesota,Kandiyohi,2.534095612315336,Percent,27067,1920
Minnesota,Kittson,4.040056226095091,Percent,27069,1921
Minnesota,Koochiching,6.072058536433418,Percent,27071,1922
Minnesota,Lac qui Parle,0.8334227393857845,Percent,27073,1923
Minnesota,Lake,0.3238476306997389,Percent,27075,1926
Minnesota,Lake of the Woods,0.8745662703920628,Percent,27077,1927
Minnesota,Le Sueur,0.34833526743939114,Percent,27079,1929
Minnesota,Lincoln,0.46999063664842267,Percent,27081,1931
Minnesota,Lyon,2.0476364899078323,Percent,27083,1932
Minnesota,McLeod,1.8516331319587334,Percent,27085,1934
Minnesota,Mahnomen,6.685644255402328,Percent,27087,1936
Minnesota,Marshall,3.3711196671095953,Percent,27089,1937
Minnesota,Martin,3.7704748394470284,Percent,27091,1940
Minnesota,Meeker,1.7689470324011223,Percent,27093,1941
Minnesota,Mille Lacs,0.152647700537773,Percent,27095,1943
Minnesota,Morrison,2.655341782766269,Percent,27097,1944
Minnesota,Mower,1.6407851323246843,Percent,27099,1945
Minnesota,Murray,0.6115797444433737,Percent,27101,1947
Minnesota,Nicollet,3.28451388795016,Percent,27103,1948
Minnesota,Nobles,2.6661288764969795,Percent,27105,1950
Minnesota,Norman,1.8359624095754732,Percent,27107,1951
Minnesota,Olmsted,1.1757875091503487,Percent,27109,1953
Minnesota,Otter Tail,1.390161308624024,Percent,27111,1954
Minnesota,Pennington,1.6215157143917667,Percent,27113,1956
Minnesota,Pine,1.13055712603962,Percent,27115,1957
Minnesota,Pipestone,1.7158019035568548,Percent,27117,1958
Minnesota,Polk,3.260078785691404,Percent,27119,1959
Minnesota,Pope,0.5683985325137543,Percent,27121,1961
Minnesota,Ramsey,1.5659762523616143,Percent,27123,1964
Minnesota,Red Lake,10.755694180171906,Percent,27125,1966
Minnesota,Redwood,3.2429509260402583,Percent,27127,1969
Minnesota,Renville,2.2396677989674894,Percent,27129,1971
Minnesota,Rice,1.341728025366489,Percent,27131,1973
Minnesota,Rock,0.6777326580209521,Percent,27133,1974
Minnesota,Roseau,1.4894650159026968,Percent,27135,1976
Minnesota,St. Louis,3.5759066137767124,Percent,27137,1978
Minnesota,Scott,0.8647668979680834,Percent,27139,1979
Minnesota,Sherburne,1.4661699722830897,Percent,27141,1980
Minnesota,Sibley,0.1006004447735421,Percent,27143,1982
Minnesota,Stearns,1.196298779086241,Percent,27145,1984
Minnesota,Steele,2.154396099727711,Percent,27147,1985
Minnesota,Stevens,0.7959964503909875,Percent,27149,1987
Minnesota,Swift,1.8393922872096882,Percent,27151,1988
Minnesota,Todd,2.949917130357903,Percent,27153,1989
Minnesota,Traverse,3.7349900426205047,Percent,27155,1990
Minnesota,Wabasha,0.34495452199391974,Percent,27157,1991
Minnesota,Wadena,3.8261007586361786,Percent,27159,1992
Minnesota,Waseca,2.4648816001793707,Percent,27161,1993
Minnesota,Washington,1.9977658619081482,Percent,27163,1994
Minnesota,Watonwan,0.2977894549108495,Percent,27165,1996
Minnesota,Wilkin,1.8376860971719775,Percent,27167,1997
Minnesota,Winona,1.0413569256462105,Percent,27169,1998
Minnesota,Wright,0.8243139770810313,Percent,27171,1999
Minnesota,Yellow Medicine,1.3399247552844782,Percent,27173,1531
Mississippi,Adams,3.9149333694280233,Percent,28001,1534
Mississippi,Alcorn,1.7901200325660944,Percent,28003,1538
Mississippi,Amite,3.2952026281111753,Percent,28005,1539
Mississippi,Attala,5.687080134950951,Percent,28007,1541
Mississippi,Benton,8.016720077898826,Percent,28009,1544
Mississippi,Bolivar,12.628351877263455,Percent,28011,1547
Mississippi,Calhoun,1.7351653429453742,Percent,28013,1548
Mississippi,Carroll,5.389929763074618,Percent,28015,1549
Mississippi,Chickasaw,0.6432663969182979,Percent,28017,1550
Mississippi,Choctaw,0.4878676878673012,Percent,28019,1552
Mississippi,Claiborne,3.956345843240349,Percent,28021,1555
Mississippi,Clarke,3.331029139811674,Percent,28023,1557
Mississippi,Clay,7.033283239291431,Percent,28025,1559
Mississippi,Coahoma,10.090978021832566,Percent,28027,1562
Mississippi,Copiah,4.7474122029607955,Percent,28029,1564
Mississippi,Covington,0,Percent,28031,1567
Mississippi,DeSoto,2.436794104715072,Percent,28033,1571
Mississippi,Forrest,2.686995384068472,Percent,28035,1572
Mississippi,Franklin,5.470414469740703,Percent,28037,1575
Mississippi,George,1.686067524941067,Percent,28039,1577
Mississippi,Greene,1.0686324820144983,Percent,28041,1579
Mississippi,Grenada,1.7145786280628434,Percent,28043,1581
Mississippi,Hancock,6.896800043952014,Percent,28045,1583
Mississippi,Harrison,7.222528128905884,Percent,28047,1587
Mississippi,Hinds,5.214241156179812,Percent,28049,1591
Mississippi,Holmes,14.055449791135185,Percent,28051,1593
Mississippi,Humphreys,6.780784689519004,Percent,28053,1596
Mississippi,Issaquena,12.158666114977269,Percent,28055,1598
Mississippi,Itawamba,1.4734244541269226,Percent,28057,1601
Mississippi,Jackson,4.127609985028714,Percent,28059,1605
Mississippi,Jasper,3.1563653603319213,Percent,28061,1607
Mississippi,Jefferson,2.455045732444292,Percent,28063,1610
Mississippi,Jefferson Davis,2.515309344584569,Percent,28065,1612
Mississippi,Jones,1.6289316438910642,Percent,28067,1615
Mississippi,Kemper,12.299554892139874,Percent,28069,1616
Mississippi,Lafayette,1.8802453109019883,Percent,28071,1620
Mississippi,Lamar,1.9775616477654583,Percent,28073,1623
Mississippi,Lauderdale,4.471098001464169,Percent,28075,1628
Mississippi,Lawrence,2.1485131335884993,Percent,28077,1632
Mississippi,Leake,3.7506732006791705,Percent,28079,1636
Mississippi,Lee,3.7530512057895344,Percent,28081,1638
Mississippi,Leflore,12.240437617177506,Percent,28083,1643
Mississippi,Lincoln,3.1607900134509177,Percent,28085,1645
Mississippi,Lowndes,2.7151134692456806,Percent,28087,1647
Mississippi,Madison,2.084306592456044,Percent,28089,1651
Mississippi,Marion,7.896280193296241,Percent,28091,1653
Mississippi,Marshall,3.323175235081352,Percent,28093,1655
Mississippi,Monroe,1.4486454159998206,Percent,28095,1656
Mississippi,Montgomery,2.736762474877107,Percent,28097,1658
Mississippi,Neshoba,1.171683407049134,Percent,28099,1661
Mississippi,Newton,2.1734195910914655,Percent,28101,1663
Mississippi,Noxubee,5.211378793007897,Percent,28103,1666
Mississippi,Oktibbeha,3.9728705944203293,Percent,28105,1668
Mississippi,Panola,4.061039484597749,Percent,28107,1671
Mississippi,Pearl River,3.0231008457906805,Percent,28109,1676
Mississippi,Perry,2.291329100672957,Percent,28111,1679
Mississippi,Pike,4.302970034479168,Percent,28113,1680
Mississippi,Pontotoc,1.5419170393970283,Percent,28115,1682
Mississippi,Prentiss,1.5142076140704441,Percent,28117,1684
Mississippi,Quitman,11.986410970473905,Percent,28119,1685
Mississippi,Rankin,2.5865003809517755,Percent,28121,1690
Mississippi,Scott,2.582819488383655,Percent,28123,1692
Mississippi,Sharkey,7.371269326464066,Percent,28125,1695
Mississippi,Simpson,1.4566617536067858,Percent,28127,1698
Mississippi,Smith,2.084447512109291,Percent,28129,1709
Mississippi,Stone,4.099553291923163,Percent,28131,1712
Mississippi,Sunflower,10.259534552976117,Percent,28133,1721
Mississippi,Tallahatchie,11.974016669604879,Percent,28135,1725
Mississippi,Tate,4.744059163459411,Percent,28137,1727
Mississippi,Tippah,2.6318305169514136,Percent,28139,1730
Mississippi,Tishomingo,0.0,Percent,28141,1732
Mississippi,Tunica,5.752359758014465,Percent,28143,1735
Mississippi,Union,1.8794913745285937,Percent,28145,1737
Mississippi,Walthall,1.7492659648092899,Percent,28147,1740
Mississippi,Warren,2.583441746022665,Percent,28149,1746
Mississippi,Washington,9.494305936014682,Percent,28151,1750
