State,County,Multiracial low access to store (%) 2015 (PCT_LACCESS_MULTIR15),Units,FIPS,FID
Kansas,Woodson,0.6312464627733666,Percent,20207,926
Kansas,Wyandotte,2.844252896032545,Percent,20209,927
Kentucky,Adair,0.19181447004336516,Percent,21001,928
Kentucky,Allen,0.02229739931941902,Percent,21003,929
Kentucky,Anderson,0.4355142745915877,Percent,21005,930
Kentucky,Ballard,0.09629665493961426,Percent,21007,932
Kentucky,Barren,0.37263744070736965,Percent,21009,933
Kentucky,Bath,0.0,Percent,21011,934
Kentucky,Bell,0.46794185954240003,Percent,21013,936
Kentucky,Boone,0.9585946112716247,Percent,21015,1002
Kentucky,Bourbon,1.3411706072458442,Percent,21017,1005
Kentucky,Boyd,0.26413061066267407,Percent,21019,1008
Kentucky,Boyle,0.9848229698136923,Percent,21021,1010
Kentucky,Bracken,0.007406850227412746,Percent,21023,1013
Kentucky,Breathitt,0.16435279746008719,Percent,21025,1017
Kentucky,Breckinridge,0.17452496092974926,Percent,21027,1020
Kentucky,Bullitt,0.534801913348004,Percent,21029,1024
Kentucky,Butler,0.06189458729196895,Percent,21031,1026
Kentucky,Caldwell,0.2899133726393253,Percent,21033,1031
Kentucky,Calloway,0.33787092499520316,Percent,21035,1033
Kentucky,Campbell,0.5810441599066153,Percent,21037,1035
Kentucky,Carlisle,0.018706844410155448,Percent,21039,1039
Kentucky,Carroll,2.5610304017315326,Percent,21041,1041
Kentucky,Carter,0.044846974877193004,Percent,21043,1044
Kentucky,Casey,0.14523825554322534,Percent,21045,1048
Kentucky,Christian,1.7475514073894125,Percent,21047,1050
Kentucky,Clark,0.18773716681555527,Percent,21049,1053
Kentucky,Clay,0.23521194921537458,Percent,21051,1056
Kentucky,Clinton,6.161115441987928e-06,Percent,21053,1059
Kentucky,Crittenden,0.00476494270549766,Percent,21055,1064
Kentucky,Cumberland,0.06985494282742619,Percent,21057,1067
Kentucky,Daviess,0.395532244293062,Percent,21059,1071
Kentucky,Edmonson,0.06818942951815665,Percent,21061,1073
Kentucky,Elliott,0.0,Percent,21063,1075
Kentucky,Estill,0.11517482868628134,Percent,21065,1077
Kentucky,Fayette,1.1188146254285827,Percent,21067,1080
Kentucky,Fleming,0.033615944254057985,Percent,21069,1083
Kentucky,Floyd,0.04889580430609845,Percent,21071,1085
Kentucky,Franklin,0.5709569146685524,Percent,21073,1086
Kentucky,Fulton,0.0007740249393900705,Percent,21075,1088
Kentucky,Gallatin,0,Percent,21077,1090
Kentucky,Garrard,0.000285055441997335,Percent,21079,1092
Kentucky,Grant,0.38808719063956165,Percent,21081,1094
Kentucky,Graves,0.223259782631421,Percent,21083,1097
Kentucky,Grayson,0.3601089974254657,Percent,21085,1100
Kentucky,Green,0.281134030864746,Percent,21087,1102
Kentucky,Greenup,0.26540302707057356,Percent,21089,1105
Kentucky,Hancock,0.034005580332958786,Percent,21091,1107
Kentucky,Hardin,1.680469599855784,Percent,21093,1110
Kentucky,Harlan,0.17729577938261049,Percent,21095,1114
Kentucky,Harrison,0.08393636724303406,Percent,21097,1119
Kentucky,Hart,0.10415844899943238,Percent,21099,1121
Kentucky,Henderson,0.23965003977756325,Percent,21101,1126
Kentucky,Henry,0.01542708980412474,Percent,21103,1129
Kentucky,Hickman,0.0,Percent,21105,1130
Kentucky,Hopkins,0.6971773315734975,Percent,21107,1136
Kentucky,Jackson,5.641895008119905e-05,Percent,21109,1140
Kentucky,Jefferson,0.5838356448083906,Percent,21111,1143
Kentucky,Jessamine,0.4425805391570534,Percent,21113,1145
Kentucky,Johnson,0.11505722898731462,Percent,21115,1148
Kentucky,Kenton,0.6215726933444528,Percent,21117,1151
Kentucky,Knott,0.0,Percent,21119,1154
Kentucky,Knox,0.09814800197086912,Percent,21121,1159
Kentucky,Larue,0.012393021222204608,Percent,21123,1162
Kentucky,Laurel,0.13574256066892842,Percent,21125,1166
Kentucky,Lawrence,0.11944837317293823,Percent,21127,1167
Kentucky,Lee,4.1873108393812605e-07,Percent,21129,1171
Kentucky,Leslie,0.07584626402662344,Percent,21131,1175
Kentucky,Letcher,0,Percent,21133,1178
Kentucky,Lewis,0.007209805442690412,Percent,21135,1180
Kentucky,Lincoln,0.3565844015274327,Percent,21137,1184
Kentucky,Livingston,0.15820514391531884,Percent,21139,1187
Kentucky,Logan,0.43714105935994785,Percent,21141,1190
Kentucky,Lyon,0.012027905299087444,Percent,21143,1193
Kentucky,McCracken,0.6113427919667307,Percent,21145,1196
Kentucky,McCreary,0.016133171291697748,Percent,21147,1198
Kentucky,McLean,0.0,Percent,21149,1201
Kentucky,Madison,0.6985624731238881,Percent,21151,1204
Kentucky,Magoffin,0.003584709357129333,Percent,21153,1206
Kentucky,Marion,0.015838704106888445,Percent,21155,1210
Kentucky,Marshall,0.02066966466172933,Percent,21157,1213
Kentucky,Martin,0.0,Percent,21159,1215
Kentucky,Mason,0.5027132511934305,Percent,21161,1217
Kentucky,Meade,1.0910949891806028,Percent,21163,1220
Kentucky,Menifee,0.0,Percent,21165,1222
Kentucky,Mercer,1.0021805439521636,Percent,21167,1225
Kentucky,Metcalfe,0.0024011988846595602,Percent,21169,1228
Kentucky,Monroe,0.13421665668484356,Percent,21171,1230
Kentucky,Montgomery,0.2303999915864342,Percent,21173,1233
Kentucky,Morgan,0.1806331808268139,Percent,21175,1235
Kentucky,Muhlenberg,0.12239918824928758,Percent,21177,1238
Kentucky,Nelson,0.2627191050995534,Percent,21179,1243
Kentucky,Nicholas,0.0013027063159098472,Percent,21181,1246
Kentucky,Ohio,0.41664735046627926,Percent,21183,1249
Kentucky,Oldham,1.221008814444479,Percent,21185,1252
Kentucky,Owen,0.11431266506009224,Percent,21187,1255
Kentucky,Owsley,0.0,Percent,21189,1257
Kentucky,Pendleton,0.0076433242563905355,Percent,21191,1260
Kentucky,Perry,0.020712085619357865,Percent,21193,1265
Kentucky,Pike,0.027115848220788785,Percent,21195,1267
Kentucky,Powell,0.08202229687827163,Percent,21197,1270
Kentucky,Pulaski,0.3038141260592598,Percent,21199,1272
Kentucky,Robertson,0.9750590020810955,Percent,21201,1273
Kentucky,Rockcastle,0.00437846628016522,Percent,21203,1276
Kentucky,Rowan,0.11430977818142286,Percent,21205,1279
Kentucky,Russell,0.014657785107203758,Percent,21207,1282
Kentucky,Scott,1.1347560603153415,Percent,21209,1283
Kentucky,Shelby,0.6370346328606027,Percent,21211,1285
Kentucky,Simpson,0.321414069859364,Percent,21213,1287
Kentucky,Spencer,0,Percent,21215,1000
Kentucky,Taylor,0.4237410233063112,Percent,21217,1003
Kentucky,Todd,0.0,Percent,21219,1006
Kentucky,Trigg,0.3738259593665416,Percent,21221,1009
Kentucky,Trimble,0.20230881999116473,Percent,21223,1012
Kentucky,Union,0.14882394124794696,Percent,21225,1016
Kentucky,Warren,0.6738615444074733,Percent,21227,1019
Kentucky,Washington,0.2853708349790458,Percent,21229,1023
Kentucky,Wayne,0.5213892994670349,Percent,21231,1027
Kentucky,Webster,0.07481916124056824,Percent,21233,1029
Kentucky,Whitley,0.16042254839423856,Percent,21235,1034
Kentucky,Wolfe,0.0,Percent,21237,1037
Kentucky,Woodford,1.7668938219313206,Percent,21239,1042
Louisiana,Acadia,0.03277394917450002,Percent,22001,1046
Louisiana,Allen,0.47416658045902427,Percent,22003,1051
Louisiana,Ascension,1.0969106405210185,Percent,22005,1055
Louisiana,Assumption,0.4443238931237693,Percent,22007,1060
Louisiana,Avoyelles,0.25025907403482284,Percent,22009,1062
Louisiana,Beauregard,0.8538266952650586,Percent,22011,1066
Louisiana,Bienville,0.4475928482466843,Percent,22013,1069
Louisiana,Bossier,1.1587242533197837,Percent,22015,1076
Louisiana,Caddo,0.7454894952569764,Percent,22017,1079
Louisiana,Calcasieu,0.6529490355935529,Percent,22019,1081
Louisiana,Caldwell,0.17423116554279508,Percent,22021,1084
Louisiana,Cameron,0.46318097807463954,Percent,22023,1089
Louisiana,Catahoula,0.14206153286657253,Percent,22025,1093
Louisiana,Claiborne,0.13146492726048153,Percent,22027,1095
Louisiana,Concordia,0.23216611894413458,Percent,22029,1098
Louisiana,De Soto,0.3667276163944995,Percent,22031,1103
Louisiana,East Baton Rouge,0.7144411989749597,Percent,22033,1108
Louisiana,East Carroll,0.3303702937897938,Percent,22035,1111
Louisiana,East Feliciana,0.1654965740021972,Percent,22037,1115
Louisiana,Evangeline,0.3879131923523806,Percent,22039,1118
Louisiana,Franklin,0.0931025912510873,Percent,22041,1123
Louisiana,Grant,0.24993307789085573,Percent,22043,1127
Louisiana,Iberia,0.5491011932477239,Percent,22045,1133
Louisiana,Iberville,0.16212588793195046,Percent,22047,1134
Louisiana,Jackson,0.4638027751652661,Percent,22049,1138
Louisiana,Jefferson,0.672917749240956,Percent,22051,1147
Louisiana,Jefferson Davis,0.18248875569565393,Percent,22053,1155
Louisiana,Lafayette,0.7302717160853334,Percent,22055,1161
Louisiana,Lafourche,1.1956998403970909,Percent,22057,1280
Louisiana,La Salle,0.3853861374843748,Percent,22059,1289
Louisiana,Lincoln,0.6473489996275082,Percent,22061,1291
Louisiana,Livingston,0.34602405036931405,Percent,22063,1295
Louisiana,Madison,0.13846549945269906,Percent,22065,1297
Louisiana,Morehouse,0.25080804441727544,Percent,22067,1299
Louisiana,Natchitoches,0.8592657783322525,Percent,22069,1301
Louisiana,Orleans,0.411301417079935,Percent,22071,1304
Louisiana,Ouachita,0.48931449303048336,Percent,22073,1306
Louisiana,Plaquemines,1.2425016782819935,Percent,22075,1427
Louisiana,Pointe Coupee,0.21628338259359312,Percent,22077,1431
Louisiana,Rapides,1.2348240296591675,Percent,22079,1434
Louisiana,Red River,0.28001313288290286,Percent,22081,1436
Louisiana,Richland,0.1199110424098451,Percent,22083,1439
Louisiana,Sabine,0.6763087269844674,Percent,22085,1441
Louisiana,St. Bernard,1.856107173035897,Percent,22087,1463
Louisiana,St. Charles,1.770633528765004,Percent,22089,1466
Louisiana,St. Helena,0.1606372145786727,Percent,22091,1467
Louisiana,St. James,0.24665386227494934,Percent,22093,1468
Louisiana,St. John the Baptist,1.3246978288936242,Percent,22095,1469
Louisiana,St. Landry,0.37754608657066946,Percent,22097,1471
Louisiana,St. Martin,0.09155795177321127,Percent,22099,1473
Louisiana,St. Mary,1.9824840319746386,Percent,22101,1474
Louisiana,St. Tammany,0.8021060807847565,Percent,22103,1475
Louisiana,Tangipahoa,0.7491225739059365,Percent,22105,1476
Louisiana,Tensas,0.39205185208176124,Percent,22107,1479
Louisiana,Terrebonne,1.141154424835902,Percent,22109,1501
Louisiana,Union,0.37454528051483127,Percent,22111,1507
Louisiana,Vermilion,0.13244585585028,Percent,22113,1510
Louisiana,Vernon,3.944785663042649,Percent,22115,1513
Louisiana,Washington,0.12907561489346803,Percent,22117,1516
Louisiana,Webster,0.5040367700325649,Percent,22119,1518
Louisiana,West Baton Rouge,0.2623658281713217,Percent,22121,1520
Louisiana,West Carroll,0.05242662621646303,Percent,22123,1522
Louisiana,West Feliciana,0.24061834034491583,Percent,22125,1524
Louisiana,Winn,0.32143457254010904,Percent,22127,1529
Maine,Androscoggin,0.20199546814594435,Percent,23001,1532
Maine,Aroostook,0.15956749564880618,Percent,23003,1535
Maine,Cumberland,0.4486361250706206,Percent,23005,1608
Maine,Franklin,0.05444346659859659,Percent,23007,1619
Maine,Hancock,0.06770924065374527,Percent,23009,1748
Maine,Kennebec,0.13669302702682007,Percent,23011,1755
Maine,Knox,0.2775579182102552,Percent,23013,1774
Maine,Lincoln,0.053233919000599005,Percent,23015,1835
Maine,Oxford,0.08705104277617087,Percent,23017,1842
Maine,Penobscot,0.2614636703684595,Percent,23019,1846
Maine,Piscataquis,0.046735223560156317,Percent,23021,1851
Maine,Sagadahoc,0.11576409064153231,Percent,23023,1855
Maine,Somerset,0.2351058428819924,Percent,23025,1860
Maine,Waldo,0.18609867463061028,Percent,23027,1865
Maine,Washington,0.21483583286482194,Percent,23029,1884
Maine,York,0.22044522820723633,Percent,23031,1901
Maryland,Allegany,0.5163865601092786,Percent,24001,1905
Maryland,Anne Arundel,1.4778919978556195,Percent,24003,1925
Maryland,Baltimore County,0.5129155967947204,Percent,24005,1939
Maryland,Calvert,1.3228268247551076,Percent,24009,1946
Maryland,Caroline,0.12929940288147918,Percent,24011,1949
Maryland,Carroll,0.43595951133761957,Percent,24013,1955
Maryland,Cecil,0.7503222244498844,Percent,24015,1963
Maryland,Charles,1.4852847030771814,Percent,24017,1294
Maryland,Dorchester,0.40441337216215284,Percent,24019,1346
Maryland,Frederick,0.9234877498704115,Percent,24021,1357
Maryland,Garrett,0.03361149256585274,Percent,24023,1361
Maryland,Harford,0.653301422990528,Percent,24025,1372
Maryland,Howard,0.8406940208369124,Percent,24027,1379
Maryland,Kent,0.00035377792356934394,Percent,24029,1394
Maryland,Montgomery,1.1843844673161434,Percent,24031,1398
Maryland,Prince George's,1.3590207782450139,Percent,24033,1403
Maryland,Queen Anne's,0.6108089569521005,Percent,24035,1413
Maryland,St. Mary's,1.0110771461382202,Percent,24037,1421
Maryland,Somerset,0.5915220184762071,Percent,24039,1430
Maryland,Talbot,0.6137054595990975,Percent,24041,1438
Maryland,Washington,0.8811562787111309,Percent,24043,1445
Maryland,Wicomico,1.0837179778580617,Percent,24045,1446
Maryland,Worcester,0.6401388474504548,Percent,24047,1456
Maryland,Baltimore City,0.11881591263201344,Percent,24510,1460
Massachusetts,Barnstable,1.5289565247161816,Percent,25001,1478
Massachusetts,Berkshire,0.5713308852479573,Percent,25003,1480
Massachusetts,Bristol,0.7283255057485851,Percent,25005,1486
Massachusetts,Dukes,0.6292105463329,Percent,25007,1491
Massachusetts,Essex,1.1820176838165628,Percent,25009,1519
Massachusetts,Franklin,0.5769194829146093,Percent,25011,1523
Massachusetts,Hampden,0.9280948229139657,Percent,25013,1526
Massachusetts,Hampshire,1.7912721560205527,Percent,25015,1527
Massachusetts,Middlesex,0.7848881148958774,Percent,25017,1533
Massachusetts,Nantucket,0.413588789700759,Percent,25019,1537
Massachusetts,Norfolk,0.8323166605295653,Percent,25021,1543
Massachusetts,Plymouth,1.080585151388199,Percent,25023,1569
Massachusetts,Suffolk,0.06708922631908706,Percent,25025,1585
Massachusetts,Worcester,0.9302575015285905,Percent,25027,1599
Michigan,Alcona,0.11871465770373058,Percent,26001,1603
Michigan,Alger,0.8022975035840381,Percent,26003,1609
Michigan,Allegan,0.10937026874032027,Percent,26005,1611
Michigan,Alpena,0.07250409181603419,Percent,26007,1614
Michigan,Antrim,0.002750167897044372,Percent,26009,1617
Michigan,Arenac,0.4120823980254198,Percent,26011,1621
Michigan,Baraga,0.5532091074746298,Percent,26013,1624
Michigan,Barry,0.05868160486744326,Percent,26015,1627
Michigan,Bay,0.7538082020443699,Percent,26017,1631
Michigan,Benzie,0,Percent,26019,1634
Michigan,Berrien,0.8341320214785763,Percent,26021,1635
Michigan,Branch,0.05017267294713755,Percent,26023,1640
Michigan,Calhoun,0.8898578301113217,Percent,26025,1641
Michigan,Cass,0.2552146163705621,Percent,26027,1644
Michigan,Charlevoix,0.1814880617950534,Percent,26029,1648
Michigan,Cheboygan,0.36469841003511394,Percent,26031,1649
Michigan,Chippewa,1.0957968718283517,Percent,26033,1660
Michigan,Clare,0.04162428941058365,Percent,26035,1665
Michigan,Clinton,0.959692280614006,Percent,26037,1669
Michigan,Crawford,0.21504863132040286,Percent,26039,1672
Michigan,Delta,0.6005946187597292,Percent,26041,1675
Michigan,Dickinson,0.3365022784169348,Percent,26043,1677
Michigan,Eaton,1.252828620889856,Percent,26045,1678
Michigan,Emmet,0.48708118493355057,Percent,26047,1686
Michigan,Genesee,0.9505010363490711,Percent,26049,1688
Michigan,Gladwin,0.018235729958985793,Percent,26051,1691
Michigan,Gogebic,0.03796779036411232,Percent,26053,1693
Michigan,Grand Traverse,0.5115792272508887,Percent,26055,1697
Michigan,Gratiot,1.1582793495262313,Percent,26057,1700
Michigan,Hillsdale,0.12350964778625663,Percent,26059,1701
Michigan,Houghton,0.16281743284287048,Percent,26061,1705
Michigan,Huron,0.39149557949644304,Percent,26063,1708
Michigan,Ingham,1.8280864134433115,Percent,26065,1710
Michigan,Ionia,0.17312013173434473,Percent,26067,1713
Michigan,Iosco,0.48135806857571756,Percent,26069,1715
Michigan,Iron,0.21602441337019804,Percent,26071,1716
Michigan,Isabella,0.3338790118607558,Percent,26073,1717
Michigan,Jackson,1.1025363229938472,Percent,26075,1719
Michigan,Kalamazoo,1.0947261682610305,Percent,26077,1720
Michigan,Kalkaska,0.07396721206041566,Percent,26079,1722
Michigan,Kent,0.8215321586182449,Percent,26081,1726
Michigan,Keweenaw,0.42453432455733164,Percent,26083,1743
Michigan,Lake,0.41937201427296905,Percent,26085,1749
Michigan,Lapeer,0.15029893589744223,Percent,26087,1752
Michigan,Leelanau,0.01593660461123102,Percent,26089,1765
Michigan,Lenawee,1.4045533574288933,Percent,26091,1768
Michigan,Livingston,0.5053779726166368,Percent,26093,1770
Michigan,Luce,0.1577141221766868,Percent,26095,1773
Michigan,Mackinac,1.2471167847844777,Percent,26097,1779
Michigan,Macomb,0.5165963941266941,Percent,26099,1785
Michigan,Manistee,0.21448124011820965,Percent,26101,1787
Michigan,Marquette,0.22663437514448617,Percent,26103,1793
Michigan,Mason,0.1360195393099725,Percent,26105,1797
Michigan,Mecosta,0.5341958634253656,Percent,26107,1800
Michigan,Menominee,0.5708607304529943,Percent,26109,1802
Michigan,Midland,0.4320223798934042,Percent,26111,1806
Michigan,Missaukee,0.03716731106341875,Percent,26113,1810
Michigan,Monroe,0.4701204680874103,Percent,26115,1812
Michigan,Montcalm,0.34960339284441605,Percent,26117,1815
Michigan,Montmorency,0.061443931887317865,Percent,26119,1816
Michigan,Muskegon,1.6919492051813427,Percent,26121,1818
Michigan,Newaygo,0.12268130844376784,Percent,26123,1820
Michigan,Oakland,0.7775425695106009,Percent,26125,1824
Michigan,Oceana,0.35258290583676555,Percent,26127,1825
Michigan,Ogemaw,0.0008646712785954007,Percent,26129,1827
Michigan,Ontonagon,0.5760390733080044,Percent,26131,1829
Michigan,Osceola,0.29807155196945767,Percent,26133,1830
Michigan,Oscoda,0.026118522759538312,Percent,26135,1832
Michigan,Otsego,0.15551123993960891,Percent,26137,1834
Michigan,Ottawa,1.9137878168962132,Percent,26139,1837
Michigan,Presque Isle,0.14788415472987665,Percent,26141,1840
Michigan,Roscommon,0.31662245873972433,Percent,26143,1843
Michigan,Saginaw,1.5468860500601491,Percent,26145,1845
Michigan,St. Clair,1.1621365988211605,Percent,26147,1854
Michigan,St. Joseph,0.6895349202736862,Percent,26149,1857
Michigan,Sanilac,0.05844995536180915,Percent,26151,1858
Michigan,Schoolcraft,0.6798131393533082,Percent,26153,1861
Michigan,Shiawassee,0.4793628289963396,Percent,26155,1863
Michigan,Tuscola,0.07380233495720612,Percent,26157,1866
Michigan,Van Buren,0.2055559768995358,Percent,26159,1867
Michigan,Washtenaw,1.2280418500599495,Percent,26161,1869
Michigan,Wayne,0.46055232329308565,Percent,26163,1871
Michigan,Wexford,0.2014022604728065,Percent,26165,1873
Minnesota,Aitkin,0.6493848728029255,Percent,27001,1875
Minnesota,Anoka,1.2980866762562173,Percent,27003,1877
Minnesota,Becker,1.36306941762384,Percent,27005,1878
Minnesota,Beltrami,0.41751504759532654,Percent,27007,1880
Minnesota,Benton,0.2987454520150815,Percent,27009,1881
Minnesota,Big Stone,0.22958174916498575,Percent,27011,1882
Minnesota,Blue Earth,0.9066210992001562,Percent,27013,1886
Minnesota,Brown,0.28042519106419495,Percent,27015,1892
Minnesota,Carlton,0.634420780392969,Percent,27017,1893
Minnesota,Carver,0.9784315437185871,Percent,27019,1894
Minnesota,Cass,0.37271059375890014,Percent,27021,1895
Minnesota,Chippewa,0.1110010139092187,Percent,27023,1896
Minnesota,Chisago,0.17421234675151615,Percent,27025,1897
Minnesota,Clay,0.154532533581528,Percent,27027,1898
Minnesota,Clearwater,0.8398538107740461,Percent,27029,1899
Minnesota,Cook,0.5274851515914722,Percent,27031,1900
Minnesota,Cottonwood,1.7590106852217162,Percent,27033,1902
Minnesota,Crow Wing,0.12287633129466849,Percent,27035,1903
Minnesota,Dakota,1.6134605638231048,Percent,27037,1904
Minnesota,Dodge,0.2387670973597172,Percent,27039,1906
Minnesota,Douglas,0.2195900826457919,Percent,27041,1907
Minnesota,Faribault,0.3503738959976926,Percent,27043,1908
Minnesota,Fillmore,0.008554698684860203,Percent,27045,1909
Minnesota,Freeborn,1.9243104878605855,Percent,27047,1910
Minnesota,Goodhue,0.5324706861541303,Percent,27049,1911
Minnesota,Grant,1.1437401319448788,Percent,27051,1912
Minnesota,Hennepin,1.112010352603996,Percent,27053,1913
Minnesota,Houston,0.19783805383465813,Percent,27055,1914
Minnesota,Hubbard,0.40042510042140056,Percent,27057,1915
Minnesota,Isanti,0.14300618568039877,Percent,27059,1916
Minnesota,Itasca,0.3279635014897865,Percent,27061,1917
Minnesota,Jackson,0.4912846381829563,Percent,27063,1918
Minnesota,Kanabec,0.09693381354216454,Percent,27065,1919
Minnesota,Kandiyohi,1.0919126498501999,Percent,27067,1920
Minnesota,Kittson,0.7029877023738532,Percent,27069,1921
Minnesota,Koochiching,0.8275192157581623,Percent,27071,1922
Minnesota,Lac qui Parle,0.19339505352558617,Percent,27073,1923
Minnesota,Lake,0.08413805457527544,Percent,27075,1926
Minnesota,Lake of the Woods,0.7169344858198418,Percent,27077,1927
Minnesota,Le Sueur,0.40244217930152326,Percent,27079,1929
Minnesota,Lincoln,0.30529172383696573,Percent,27081,1931
Minnesota,Lyon,0.9889934449405422,Percent,27083,1932
Minnesota,McLeod,0.8496538985048538,Percent,27085,1934
Minnesota,Mahnomen,2.527901657146887,Percent,27087,1936
Minnesota,Marshall,1.751340550549698,Percent,27089,1937
Minnesota,Martin,0.6779868087166219,Percent,27091,1940
Minnesota,Meeker,0.5904845828964892,Percent,27093,1941
Minnesota,Mille Lacs,0.041629997120528416,Percent,27095,1943
Minnesota,Morrison,0.3608329856142268,Percent,27097,1944
Minnesota,Mower,0.34127929599206397,Percent,27099,1945
Minnesota,Murray,0.528892604639184,Percent,27101,1947
Minnesota,Nicollet,1.053605013787301,Percent,27103,1948
Minnesota,Nobles,2.055979763401553,Percent,27105,1950
Minnesota,Norman,1.2511755030488019,Percent,27107,1951
Minnesota,Olmsted,0.6289350946220094,Percent,27109,1953
Minnesota,Otter Tail,0.20232843459624628,Percent,27111,1954
Minnesota,Pennington,0.4244689431618708,Percent,27113,1956
Minnesota,Pine,0.20617398176358656,Percent,27115,1957
Minnesota,Pipestone,0.8569283129622333,Percent,27117,1958
Minnesota,Polk,1.0220042511021834,Percent,27119,1959
Minnesota,Pope,0.15014221357477125,Percent,27121,1961
Minnesota,Ramsey,0.9966999950364837,Percent,27123,1964
Minnesota,Red Lake,2.1276595423100733,Percent,27125,1966
Minnesota,Redwood,0.765693820440482,Percent,27127,1969
Minnesota,Renville,0.8884682732397012,Percent,27129,1971
Minnesota,Rice,0.8797480640081303,Percent,27131,1973
Minnesota,Rock,0.1266087390097089,Percent,27133,1974
Minnesota,Roseau,0.3532335622637981,Percent,27135,1976
Minnesota,St. Louis,0.7138017602966148,Percent,27137,1978
Minnesota,Scott,0.8251895539600625,Percent,27139,1979
Minnesota,Sherburne,0.4681353808830406,Percent,27141,1980
Minnesota,Sibley,0.01970313923951872,Percent,27143,1982
Minnesota,Stearns,0.36698362754096536,Percent,27145,1984
Minnesota,Steele,0.6494503974455217,Percent,27147,1985
Minnesota,Stevens,0.21945119871487764,Percent,27149,1987
Minnesota,Swift,0.8070781870097669,Percent,27151,1988
Minnesota,Todd,0.6048750409882667,Percent,27153,1989
Minnesota,Traverse,0.8150646520475295,Percent,27155,1990
Minnesota,Wabasha,0.24412507260897953,Percent,27157,1991
Minnesota,Wadena,0.5724428948446739,Percent,27159,1992
Minnesota,Waseca,0.8580675654132367,Percent,27161,1993
Minnesota,Washington,1.3313939151044487,Percent,27163,1994
Minnesota,Watonwan,0.16129511654889664,Percent,27165,1996
Minnesota,Wilkin,0.437402699380514,Percent,27167,1997
Minnesota,Winona,0.19420627532215232,Percent,27169,1998
Minnesota,Wright,0.30503697597859586,Percent,27171,1999
Minnesota,Yellow Medicine,0.7723066108949721,Percent,27173,1531
Mississippi,Adams,0.30585046810799793,Percent,28001,1534
Mississippi,Alcorn,0.28116429880237204,Percent,28003,1538
Mississippi,Amite,0.13603896221751427,Percent,28005,1539
Mississippi,Attala,0.2761545088740018,Percent,28007,1541
Mississippi,Benton,0.734552088806908,Percent,28009,1544
Mississippi,Bolivar,0.4713135577396603,Percent,28011,1547
Mississippi,Calhoun,0.0879801902814129,Percent,28013,1548
Mississippi,Carroll,0.6061519435491705,Percent,28015,1549
Mississippi,Chickasaw,0.13468956154076933,Percent,28017,1550
Mississippi,Choctaw,2.0793447726680707e-05,Percent,28019,1552
Mississippi,Claiborne,0.11808741888418993,Percent,28021,1555
Mississippi,Clarke,0.11748208159055103,Percent,28023,1557
Mississippi,Clay,0.18498649980038526,Percent,28025,1559
Mississippi,Coahoma,0.22233617657575924,Percent,28027,1562
Mississippi,Copiah,0.3395056817978199,Percent,28029,1564
Mississippi,Covington,0,Percent,28031,1567
Mississippi,DeSoto,1.437416520915393,Percent,28033,1571
Mississippi,Forrest,0.4922344182727867,Percent,28035,1572
Mississippi,Franklin,0.1676280173751466,Percent,28037,1575
Mississippi,George,0.13613722163392816,Percent,28039,1577
Mississippi,Greene,0.021501370377845,Percent,28041,1579
Mississippi,Grenada,0.09393000640040218,Percent,28043,1581
Mississippi,Hancock,1.1460193829232217,Percent,28045,1583
Mississippi,Harrison,1.6520591323897758,Percent,28047,1587
Mississippi,Hinds,0.33028917536502767,Percent,28049,1591
Mississippi,Holmes,0.25843487398478904,Percent,28051,1593
Mississippi,Humphreys,0.22173856484890025,Percent,28053,1596
Mississippi,Issaquena,0.18694592228458679,Percent,28055,1598
Mississippi,Itawamba,0.2613056626804021,Percent,28057,1601
Mississippi,Jackson,1.0744642492728758,Percent,28059,1605
Mississippi,Jasper,0.06380976831374459,Percent,28061,1607
Mississippi,Jefferson,0.01789618265568755,Percent,28063,1610
Mississippi,Jefferson Davis,0.24701597455542004,Percent,28065,1612
Mississippi,Jones,0.5354280345535132,Percent,28067,1615
Mississippi,Kemper,0.5130786989100775,Percent,28069,1616
Mississippi,Lafayette,0.5358535477037338,Percent,28071,1620
Mississippi,Lamar,0.28854421203161273,Percent,28073,1623
Mississippi,Lauderdale,0.31961559792295136,Percent,28075,1628
Mississippi,Lawrence,0.1891746189106095,Percent,28077,1632
Mississippi,Leake,0.23161062346779543,Percent,28079,1636
Mississippi,Lee,0.5256985897154951,Percent,28081,1638
Mississippi,Leflore,1.0840297377477954,Percent,28083,1643
Mississippi,Lincoln,0.23909689052889013,Percent,28085,1645
Mississippi,Lowndes,0.37395166961935966,Percent,28087,1647
Mississippi,Madison,0.18426335929234897,Percent,28089,1651
Mississippi,Marion,0.5086296837144787,Percent,28091,1653
Mississippi,Marshall,0.244978098743603,Percent,28093,1655
Mississippi,Monroe,0.05693719639530617,Percent,28095,1656
Mississippi,Montgomery,0.23401214202872314,Percent,28097,1658
Mississippi,Neshoba,0.16187731751297074,Percent,28099,1661
Mississippi,Newton,0.28461147838152623,Percent,28101,1663
Mississippi,Noxubee,0.1265013525488272,Percent,28103,1666
Mississippi,Oktibbeha,0.49356567975295884,Percent,28105,1668
Mississippi,Panola,0.3420478518986602,Percent,28107,1671
Mississippi,Pearl River,0.35259305413501985,Percent,28109,1676
Mississippi,Perry,0.11564811585062776,Percent,28111,1679
Mississippi,Pike,0.13244448758737204,Percent,28113,1680
Mississippi,Pontotoc,0.48798685119275287,Percent,28115,1682
